Cell_name	Zvalue	Color	Cluster	CD36	PPARA
MGH54_P5_B05	NA	black	0	0	0
MGH54_P5_B06	NA	black	0	0	2.9937
MGH54_P5_B07	NA	black	0	0	0.12565
MGH54_P5_B08	NA	black	0	0	0.084064
MGH54_P5_B09	NA	black	0	0	0.15575
MGH54_P5_B10	NA	black	0	0	0.1903
MGH54_P5_B11	NA	black	0	0	0.23879
MGH54_P5_B12	NA	black	0	0.419	0
MGH54_P5_C01	NA	black	0	0	0
MGH54_P5_C02	NA	black	0	0.18523	0
MGH54_P5_C03	NA	black	0	0	1.0489
MGH54_P5_C04	NA	black	0	0	0.29514
MGH54_P5_C05	NA	black	0	0	0.060739
MGH54_P5_C06	NA	black	0	0	0.24001
MGH54_P5_C07	NA	black	0	0.17121	0
MGH54_P5_C08	NA	black	0	0	0.13881
MGH54_P5_C09	NA	black	0	0	0.074505
MGH54_P5_C10	-0.0796254217429	green3	2	0.29983	0.075875
MGH54_P5_C11	NA	black	0	0	0
MGH54_P5_C12	NA	black	0	0	0.17505
MGH54_P5_D01	NA	black	0	0	0
MGH54_P5_D02	NA	black	0	0	0.1003
MGH54_P5_D03	NA	black	0	0	0.16092
MGH54_P5_D04	NA	black	0	0	0.39835
MGH54_P5_D05	NA	black	0	0	0.14012
MGH54_P5_D06	NA	black	0	0	0.21039
MGH54_P5_D08	NA	black	0	0	0
MGH54_P5_D09	-4.59109241617	black	0	3.0193	0.0229
MGH54_P5_D10	NA	black	0	0	0.51602
MGH54_P5_D11	NA	black	0	0	0.30334
MGH54_P5_D12	NA	black	0	0	0
MGH54_P5_E01	NA	black	0	0	0.098958
MGH54_P5_E02	-0.0088252363299	green3	2	0.24975	0.23511
MGH54_P5_E03	NA	black	0	0	0.13619
MGH54_P5_E04	NA	black	0	0	0.082703
MGH54_P5_E05	NA	black	0	0	0
MGH54_P5_E06	NA	black	0	0	0.22774
MGH54_P5_E07	NA	black	0	0	0
MGH54_P5_E08	NA	black	0	0	0
MGH54_P5_E09	NA	black	0	0	0.1375
MGH54_P5_E10	NA	black	0	0	0.060739
MGH54_P5_E11	-0.102094420403	green3	2	0.32077	0.084064
MGH54_P5_E12	0.0976156267574	green3	2	0.15056	0.073135
MGH54_P5_F01	NA	black	0	0	0.12565
MGH54_P5_F02	NA	black	0	0	0.23266
MGH54_P5_F03	NA	black	0	0	0.19409
MGH54_P5_F04	NA	black	0	0	0
MGH54_P5_F05	0.000537449164773	green3	2	0.22527	0.39616
MGH54_P5_F06	NA	black	0	0	0
MGH54_P5_F07	NA	black	0	0	0
MGH54_P5_F08	NA	black	0	0.40926	0
MGH54_P5_F10	0.0728427989649	green3	2	0.16993	0.082703
MGH54_P5_F11	-0.0173004564164	green3	2	0.26664	0.25217
MGH54_P5_F12	-0.102541286005	green3	2	0.36065	0.18396
MGH54_P5_G01	NA	black	0	0	1.4436
MGH54_P5_G02	-1.85532078309	black	0	3.2415	0.32654
MGH54_P5_G03	NA	black	0	0	0.11103
MGH54_P5_G04	NA	black	0	0	0.17249
MGH54_P5_G05	0.0296987216882	green3	2	0.1635	0.2916
MGH54_P5_G06	NA	black	0	0	0.43403
MGH54_P5_G07	0.101946638159	green3	2	0.1137	0.16736
MGH54_P5_G08	NA	black	0	0	0.48336
MGH54_P5_G09	NA	black	0	0.092207	0
MGH54_P5_G10	NA	black	0	0	1.3454
MGH54_P5_G11	0.111656261276	green3	2	0.14796	0.034216
MGH54_P5_G12	NA	black	0	0	0
MGH54_P5_H01	NA	black	0	0	0.49057
MGH54_P5_H02	NA	black	0	0	1.1257
MGH54_P5_H03	NA	black	0	0	0
MGH54_P5_H04	NA	black	0	0	0.10836
MGH54_P5_H05	0.0805979169633	green3	2	0.14796	0.14274
MGH54_P5_H06	NA	black	0	0.17249	0
MGH54_P5_H07	NA	black	0	0	0.073135
MGH54_P5_H08	NA	black	0	0	0
MGH54_P5_H09	NA	black	0	0	0.11902
MGH54_P5_H10	NA	black	0	0	0.051024
MGH54_P5_H11	0.089530419175	green3	2	0.14143	0.13356
MGH54_P5_H12	NA	black	0	0	0.10299
MGH54_P13_A02	NA	black	0	0	0
MGH54_P13_A03	NA	black	0	0	0
MGH54_P13_A04	-0.1234465685	green3	2	0.39835	0.20163
MGH54_P13_A05	-0.121364581311	green3	2	0.39287	0.19787
MGH54_P13_A06	NA	black	0	0.39616	0
MGH54_P13_A07	NA	black	0	0	0.26784
MGH54_P13_A09	NA	black	0	0	0
MGH54_P13_A10	NA	black	0	0	0.41576
MGH54_P13_A11	NA	black	0	0	2.3763
MGH54_P13_B01	NA	black	0	0	0.22033
MGH54_P13_B02	0.422187156593	black	0	0.51602	0.85519
MGH54_P13_B03	NA	black	0	0	3.4852
MGH54_P13_B04	NA	black	0	0	0.76214
MGH54_P13_B05	NA	black	0	0	0
MGH54_P13_B06	NA	black	0	0	0
MGH54_P13_B07	NA	black	0	0	0
MGH54_P13_B08	0.0206561269509	green3	2	0.46571	0.44148
MGH54_P13_B10	NA	black	0	0	0
MGH54_P13_B11	NA	black	0	0	0
MGH54_P13_B12	NA	black	0	0	0
MGH54_P13_C01	NA	black	0	0	0
MGH54_P13_C02	NA	black	0	0.29631	0
MGH54_P13_C03	NA	black	0	0	1.0293
MGH54_P13_C04	NA	black	0	0	0.066261
MGH54_P13_C05	NA	black	0	0	1.1577
MGH54_P13_C06	NA	black	0	0	0
MGH54_P13_C07	NA	black	0	0	0
MGH54_P13_C09	NA	black	0	0	0.12961
MGH54_P13_C10	NA	black	0	0	0
MGH54_P13_C11	NA	black	0	0	0.22527
MGH54_P13_C12	NA	black	0	0	0
MGH54_P13_D01	NA	black	0	0	0
MGH54_P13_D02	NA	black	0	0	0
MGH54_P13_D03	NA	black	0	0	0
MGH54_P13_D04	NA	black	0	0	0
MGH54_P13_D05	NA	black	0	0	0
MGH54_P13_D06	NA	black	0	0	0
MGH54_P13_D07	NA	black	0	0	0
MGH54_P13_D09	NA	black	0	0	0
MGH54_P13_D10	NA	black	0	0	0
MGH54_P13_D11	NA	black	0	0	0
MGH54_P13_D12	NA	black	0	0	0
MGH54_P13_E01	NA	black	0	0	0
MGH54_P13_E02	-0.127747939057	green3	2	0.4049	0.20289
MGH54_P13_E03	0.00336491653392	green3	2	0.22897	0.2762
MGH54_P13_E04	0.085954256713	green3	2	0.15963	0.077243
MGH54_P13_E05	NA	black	0	0	0
MGH54_P13_E06	NA	black	0	0.37184	0
MGH54_P13_E07	NA	black	0	0	0
MGH54_P13_E08	NA	black	0	0	0.7866
MGH54_P13_E09	NA	black	0	0	0.22527
MGH54_P13_E10	0.06331835998	green3	2	0.1776	0.086784
MGH54_P13_E11	NA	black	0	0	0
MGH54_P13_E12	-0.808642218754	black	0	0.20289	3.2991
MGH54_P13_F01	-0.00283664285278	green3	2	0.24853	0.33914
MGH54_P13_F02	NA	black	0	0.10568	0
MGH54_P13_F03	NA	black	0	0	0
MGH54_P13_F04	NA	black	0	0	0
MGH54_P13_F05	NA	black	0	0	0
MGH54_P13_F06	NA	black	0	0	0.32539
MGH54_P13_F07	NA	black	0	0.20914	0
MGH54_P13_F08	NA	black	0	0	0
MGH54_P13_F09	NA	black	0	0	0.066261
MGH54_P13_F10	NA	black	0	0	0
MGH54_P13_F11	NA	black	0	0	0.12961
MGH54_P13_F12	NA	black	0	0	0
MGH54_P13_G01	NA	black	0	0	0.28924
MGH54_P13_G02	NA	black	0	0	0
MGH54_P13_G03	NA	black	0	0	0
MGH54_P13_G05	NA	black	0	0	0
MGH54_P13_G06	NA	black	0	0	0
MGH54_P13_G07	NA	black	0	0	0
MGH54_P13_G08	NA	black	0	0	1.8663
MGH54_P13_G09	NA	black	0	0	0.13093
MGH54_P13_G10	NA	black	0	0	0.097611
MGH54_P13_G11	NA	black	0	0	0
MGH54_P13_G12	NA	black	0	0	0.1003
MGH54_P13_H02	NA	black	0	0	0.052416
MGH54_P13_H03	NA	black	0	0	0.36625
MGH54_P13_H04	NA	black	0	0	0
MGH54_P13_H05	NA	black	0	0	0.26303
MGH54_P13_H06	NA	black	0	0	0.070389
MGH54_P13_H07	0.101505939851	green3	2	0.13225	0.12433
MGH54_P13_H08	NA	black	0	0.42223	0
MGH54_P13_H09	0.010554876537	green3	2	0.22033	0.20664
MGH54_P13_H10	NA	black	0	0	0.08134
MGH54_P13_H11	NA	black	0	0	0
MGH60_P4_A01	NA	black	0	0	0.43189
MGH60_P4_A02	NA	black	0	0	0.44996
MGH60_P4_A03	NA	black	0	0	1.125
MGH60_P4_A04	NA	black	0	0	0.21909
MGH60_P4_A05	NA	black	0	0	2.4563
MGH60_P4_A06	NA	black	0	0	0.17121
MGH60_P4_A07	NA	black	0	0	0.096262
MGH60_P4_A08	NA	black	0	0	0.64708
MGH60_P4_A09	NA	black	0	0.071763	0
MGH60_P4_A10	NA	black	0	0	0.26063
MGH60_P4_A11	NA	black	0	0	0.79494
MGH60_P4_A12	NA	black	0	0	0
MGH60_P4_B01	NA	black	0	0	0.089498
MGH60_P4_B02	NA	black	0	0	0.4678
MGH60_P4_B03	NA	black	0	0	0.43189
MGH60_P4_B04	NA	black	0	0	0.23879
MGH60_P4_B05	NA	black	0	0	0.32423
MGH60_P4_B06	NA	black	0	0	0.9568
MGH60_P4_B07	NA	black	0	0	0.27143
MGH60_P4_B08	NA	black	0	0	0.42546
MGH60_P4_B09	NA	black	0	0	0.24123
MGH60_P4_B10	0.0877921776598	green3	2	0.15834	0.075875
MGH60_P4_B11	NA	black	0	0	0.33342
MGH60_P4_B12	NA	black	0	0	0.096262
MGH60_P4_C01	NA	black	0	0	0.24367
MGH60_P4_C02	NA	black	0	0	0
MGH60_P4_C03	NA	black	0	0	0.12168
MGH60_P4_C04	-0.0184496623561	green3	2	0.2302	0.78409
MGH60_P4_C05	NA	black	0	0	1.8003
MGH60_P4_C06	0.131665166274	green3	2	0.10969	0.10568
MGH60_P4_C07	NA	black	0	0	1.3202
MGH60_P4_C09	NA	black	0	0	0.12565
MGH60_P4_C11	0.0162454441453	green3	2	0.20163	0.27501
MGH60_P4_C12	NA	black	0	0	0.81558
MGH60_P4_D01	NA	black	0	0	0.071763
MGH60_P4_D02	NA	black	0	0.5509	0
MGH60_P4_D03	NA	black	0	0	0.18396
MGH60_P4_D04	NA	black	0	0	0.10836
MGH60_P4_D05	NA	black	0	0	3.4322
MGH60_P4_D06	NA	black	0	0	0
MGH60_P4_D07	NA	black	0	0	0
MGH60_P4_D08	NA	black	0	0	0
MGH60_P4_D10	NA	black	0	0.30451	0
MGH60_P4_D12	NA	black	0	0.16736	0
MGH60_P4_E01	NA	black	0	0	0
MGH60_P4_E02	NA	black	0	0	1.4967
MGH60_P4_E03	0.0763746969385	green3	2	0.16736	0.079975
MGH60_P4_E04	NA	black	0	0	0
MGH60_P4_E05	NA	black	0	0	0.39067
MGH60_P4_E06	NA	black	0	0.26784	0
MGH60_P4_E07	NA	black	0	0	0
MGH60_P4_E08	NA	black	0	0	0
MGH60_P4_E09	NA	black	0	0	0
MGH60_P4_E11	NA	black	0	0	0.98696
MGH60_P4_E12	0.0474496388985	green3	2	0.1903	0.097611
MGH60_P4_F01	NA	black	0	0	0.10299
MGH60_P4_F02	NA	black	0	0	0
MGH60_P4_F03	NA	black	0	0	2.5566
MGH60_P4_F04	NA	black	0	0	0
MGH60_P4_F05	NA	black	0	0	3.6121
MGH60_P4_F06	NA	black	0	0	2.8564
MGH60_P4_F07	NA	black	0	0	0.35389
MGH60_P4_F08	NA	black	0	0	0
MGH60_P4_F09	NA	black	0	0	1.0101
MGH60_P4_F10	NA	black	0	0	0
MGH60_P4_F11	NA	black	0	0	0
MGH60_P4_F12	NA	black	0	0	0.22774
MGH60_P4_G01	NA	black	0	0	0.08134
MGH60_P4_G02	0.0726437455994	green3	2	0.15834	0.13619
MGH60_P4_G03	0.105194489771	green3	2	0.15056	0.045443
MGH60_P4_G04	NA	black	0	0	0.037031
MGH60_P4_G05	NA	black	0	0	0.91686
MGH60_P4_G06	NA	black	0	0	0
MGH60_P4_G07	NA	black	0	0	0.11237
MGH60_P4_G08	-0.00227957827021	green3	2	0.23879	0.22404
MGH60_P4_G09	NA	black	0	0	0
MGH60_P4_G10	NA	black	0	0.20664	0
MGH60_P4_G11	NA	black	0	0	0
MGH60_P4_G12	NA	black	0	0	0.37962
MGH60_P4_H01	NA	black	0	0	0
MGH60_P4_H03	7.8751749279	black	0	1.3907	2.4423
MGH60_P4_H04	NA	black	0	0	0.19156
MGH60_P4_H06	NA	black	0	0	0
MGH60_P4_H07	NA	black	0	0	0
MGH60_P4_H08	NA	black	0	0	0
MGH60_P4_H09	NA	black	0	0	0.40163
MGH60_P4_H10	NA	black	0	0.30334	0
MGH60_P4_H11	NA	black	0	0	0
MGH60_P4_H12	NA	black	0	0	0
MGH60_P5_A01	NA	black	0	0	0.10836
MGH60_P5_A02	NA	black	0	0	2.7845
MGH60_P5_A03	NA	black	0	0	1.0752
MGH60_P5_A04	NA	black	0	0	0.67717
MGH60_P5_A05	NA	black	0	0	2.9358
MGH60_P5_A06	NA	black	0	0	0
MGH60_P5_A07	NA	black	0	0	0.051024
MGH60_P5_A08	NA	black	0	0	0.26664
MGH60_P5_A09	NA	black	0	0	0
MGH60_P5_A10	NA	black	0	0	0.36401
MGH60_P5_A11	-0.0839612275896	green3	2	0.1903	0.83915
MGH60_P5_A12	NA	black	0	0	0.16736
MGH60_P5_B01	NA	black	0	0	0.31499
MGH60_P5_B02	NA	black	0	0	2.5934
MGH60_P5_B03	NA	black	0	0.26063	0
MGH60_P5_B04	-0.0167167325253	green3	2	0.20539	0.54201
MGH60_P5_B05	NA	black	0	0	3.1979
MGH60_P5_B06	NA	black	0	0	0.59837
MGH60_P5_B07	NA	black	0	0.44573	0
MGH60_P5_B08	NA	black	0	0	0
MGH60_P5_B09	NA	black	0	0	0
MGH60_P5_B10	NA	black	0	0	0
MGH60_P5_B12	0.196709845494	green3	2	0.032806	0.12697
MGH60_P5_C01	0.199562479186	green3	2	0.36961	0.86315
MGH60_P5_C02	NA	black	0	0	0.38405
MGH60_P5_C03	NA	black	0	0	0
MGH60_P5_C04	NA	black	0	0	0.45628
MGH60_P5_C05	NA	black	0	0	0.848
MGH60_P5_C06	NA	black	0	0	0
MGH60_P5_C07	NA	black	0	0	0
MGH60_P5_C08	NA	black	0	0	0
MGH60_P5_C09	NA	black	0	0	0.45207
MGH60_P5_C10	NA	black	0	0	0
MGH60_P5_C11	NA	black	0	0	0.12829
MGH60_P5_C12	NA	black	0	0	0.074505
MGH60_P5_D01	NA	black	0	0	0.3173
MGH60_P5_D02	NA	black	0	0	0
MGH60_P5_D03	NA	black	0	0	0.20914
MGH60_P5_D04	NA	black	0	0	0
MGH60_P5_D05	NA	black	0	0	0.27262
MGH60_P5_D06	NA	black	0	0	0
MGH60_P5_D07	NA	black	0	0	0.26424
MGH60_P5_D08	NA	black	0	0	0
MGH60_P5_D09	NA	black	0	0	0
MGH60_P5_D10	NA	black	0	0	0.18269
MGH60_P5_D11	NA	black	0	0	0
MGH60_P5_D12	NA	black	0	0	0.03984
MGH60_P5_E01	NA	black	0	0	0
MGH60_P5_E02	NA	black	0	0	0.1635
MGH60_P5_E03	NA	black	0	0	0.071763
MGH60_P5_E04	NA	black	0	0	0
MGH60_P5_E05	NA	black	0	0	0.2916
MGH60_P5_E06	NA	black	0	0	0
MGH60_P5_E07	NA	black	0	0	0
MGH60_P5_E08	NA	black	0	0	0
MGH60_P5_E09	NA	black	0	0	0
MGH60_P5_E10	NA	black	0	0	1.3578
MGH60_P5_E11	NA	black	0	0	0
MGH60_P5_E12	NA	black	0	0	0.14926
MGH60_P5_F01	NA	black	0	0	1.2869
MGH60_P5_F02	NA	black	0	0	1.0503
MGH60_P5_F03	NA	black	0	0.35276	0
MGH60_P5_F04	0.022178891279	green3	2	0.33914	0.47405
MGH60_P5_F05	NA	black	0	0	0
MGH60_P5_F06	NA	black	0	0.36961	0
MGH60_P5_F07	NA	black	0	0	0.38184
MGH60_P5_F08	NA	black	0	0	0.10434
MGH60_P5_F09	NA	black	0	1.0215	0
MGH60_P5_F11	NA	black	0	0.49057	0
MGH60_P5_F12	0.276637792009	green3	2	0.028569	0.020058
MGH60_P5_G01	NA	black	0	0	0.21288
MGH60_P5_G02	3.62731444545	black	0	0.74416	2.6015
MGH60_P5_G03	NA	black	0	0	0
MGH60_P5_G04	NA	black	0	0	0.66812
MGH60_P5_G05	-0.521796235907	black	0	0.16736	1.9587
MGH60_P5_G06	NA	black	0	0	1.3718
MGH60_P5_G07	NA	black	0	0	0
MGH60_P5_G08	NA	black	0	0	0
MGH60_P5_G09	NA	black	0	0	0
MGH60_P5_G10	NA	black	0	0	0.32308
MGH60_P5_G11	NA	black	0	0	0.75189
MGH60_P5_G12	0.194936114586	green3	2	0.053806	0.097611
MGH60_P5_H01	NA	black	0	0	0
MGH60_P5_H02	NA	black	0	0	1.4849
MGH60_P5_H03	NA	black	0	0	0.062122
MGH60_P5_H04	NA	black	0	0	1.7744
MGH60_P5_H05	NA	black	0	0	0
MGH60_P5_H06	NA	black	0	0	0
MGH60_P5_H07	NA	black	0	0	0.12433
MGH60_P5_H08	NA	black	0	0	0.36513
MGH60_P5_H09	-0.119578836153	green3	2	0.20163	1.115
MGH60_P5_H10	NA	black	0	0	0.13356
MGH60_P5_H11	NA	black	0	0	0.93659
MGH60_P5_H12	0.234971423584	green3	2	0.055196	0.029983
MGH60_P6_A01	NA	black	0	0	0
MGH60_P6_A02	NA	black	0	0	0.9313
MGH60_P6_A03	0.0741462821241	green3	2	0.14012	0.18523
MGH60_P6_A04	NA	black	0	0	0.097611
MGH60_P6_A05	NA	black	0	0	0.76384
MGH60_P6_A06	NA	black	0	0.21785	0
MGH60_P6_A07	0.176729135028	green3	2	0.090853	0.053806
MGH60_P6_A08	NA	black	0	0	0.090853
MGH60_P6_A09	NA	black	0	0	0.16221
MGH60_P6_A10	NA	black	0	0	1.3185
MGH60_P6_A11	0.114916627004	green3	2	0.13619	0.071763
MGH60_P6_A12	NA	black	0	0	2.1253
MGH60_P6_B01	NA	black	0	0	0.20539
MGH60_P6_B03	NA	black	0	0	0
MGH60_P6_B04	NA	black	0	0	0.16736
MGH60_P6_B05	NA	black	0	0	0.81558
MGH60_P6_B06	NA	black	0	0	0.18903
MGH60_P6_B07	NA	black	0	0	0
MGH60_P6_B08	NA	black	0	0	0.75788
MGH60_P6_B09	NA	black	0	0	0.13356
MGH60_P6_B10	NA	black	0	0	0
MGH60_P6_B11	0.0178622070327	green3	2	0.19912	0.27143
MGH60_P6_B12	NA	black	0	0	1.937
MGH60_P6_C02	NA	black	0	0	0
MGH60_P6_C03	NA	black	0	0	0.34483
MGH60_P6_C05	NA	black	0	0	0.17505
MGH60_P6_C06	NA	black	0	0	0
MGH60_P6_C07	0.00252281695637	green3	2	0.67265	0.42438
MGH60_P6_C08	NA	black	0	0	0.42331
MGH60_P6_C09	NA	black	0	0	0
MGH60_P6_C10	NA	black	0	0	0.3115
MGH60_P6_C11	NA	black	0	0	0.14012
MGH60_P6_D01	NA	black	0	0	3.5416
MGH60_P6_D03	NA	black	0	0	1.6713
MGH60_P6_D04	NA	black	0	0	0
MGH60_P6_D05	NA	black	0	0	3.5488
MGH60_P6_D06	NA	black	0	0	0.16607
MGH60_P6_D07	NA	black	0	0	0.17121
MGH60_P6_D08	NA	black	0	0	0.14535
MGH60_P6_D09	0.0667198915015	green3	2	0.17505	0.084064
MGH60_P6_D11	NA	black	0	0	0
MGH60_P6_D12	NA	black	0	0	2.6415
MGH60_P6_E01	NA	black	0	0	2.7294
MGH60_P6_E02	NA	black	0	0	0
MGH60_P6_E03	NA	black	0	0	0.52406
MGH60_P6_E04	NA	black	0	0	0.73985
MGH60_P6_E05	NA	black	0	0	0
MGH60_P6_E06	NA	black	0	0	0.81065
MGH60_P6_E07	NA	black	0	0	1.2265
MGH60_P6_E08	NA	black	0	0	0.21412
MGH60_P6_E09	NA	black	0	0	0.62106
MGH60_P6_E10	NA	black	0	0	0.34142
MGH60_P6_E11	NA	black	0	0	1.4238
MGH60_P6_E12	NA	black	0	0	0.65535
MGH60_P6_F02	NA	black	0	0	0
MGH60_P6_F03	NA	black	0	0	0.79577
MGH60_P6_F04	NA	black	0	0	4.3414
MGH60_P6_F05	NA	black	0	0	0.20664
MGH60_P6_F06	NA	black	0	0	0
MGH60_P6_F07	NA	black	0	0	0.22404
MGH60_P6_F08	NA	black	0	0	0.12697
MGH60_P6_F09	NA	black	0	0	0.17377
MGH60_P6_F10	NA	black	0	0	0.034216
MGH60_P6_F11	NA	black	0	0	0.34823
MGH60_P6_F12	NA	black	0	0	1.3539
MGH60_P6_G01	NA	black	0	0	0
MGH60_P6_G02	NA	black	0	0	0
MGH60_P6_G03	NA	black	0	0	0.10836
MGH60_P6_G04	NA	black	0	0	0.2916
MGH60_P6_G05	NA	black	0	0	0
MGH60_P6_G06	-1.51724283395	black	0	0.069015	2.5298
MGH60_P6_G07	NA	black	0	0	0.010064
MGH60_P6_G08	NA	black	0	0	0
MGH60_P6_G10	NA	black	0	0	0.10434
MGH60_P6_G11	NA	black	0	0	0.070389
MGH60_P6_G12	NA	black	0	0	2.7229
MGH60_P6_H01	NA	black	0	0	0.76043
MGH60_P6_H02	NA	black	0	0	0.12829
MGH60_P6_H03	NA	black	0	0	0
MGH60_P6_H04	NA	black	0	0	1.4714
MGH60_P6_H06	NA	black	0	0	0.16736
MGH60_P6_H07	-1.55116005746	black	0	0.11902	3.1421
MGH60_P6_H08	NA	black	0	0	0.56755
MGH60_P6_H09	NA	black	0	0	0
MGH60_P6_H10	0.110207735345	green3	2	0.11103	0.15316
MGH60_P6_H11	NA	black	0	0	0
MGH60_P6_H12	NA	black	0	0	0.32539
MGH60_P7_A01	NA	black	0	0	1.2265
MGH60_P7_A02	NA	black	0	0	0.1003
MGH60_P7_A03	NA	black	0	0	0.041243
MGH60_P7_A04	NA	black	0	0	2.3054
MGH60_P7_A05	-0.103775992899	green3	2	0.20789	1.115
MGH60_P7_A06	NA	black	0	0	0
MGH60_P7_A07	NA	black	0	0	0.39506
MGH60_P7_A08	NA	black	0	0.70576	0
MGH60_P7_A09	NA	black	0	0	1.5792
MGH60_P7_A10	NA	black	0	0	0.24123
MGH60_P7_A11	NA	black	0	0	0
MGH60_P7_A12	NA	black	0	0	0.096262
MGH60_P7_B02	NA	black	0	0	0.059355
MGH60_P7_B03	-0.136335345787	green3	2	0.37295	0.1375
MGH60_P7_B04	NA	black	0	0	1.6022
MGH60_P7_B05	NA	black	0	0	0.20038
MGH60_P7_B06	NA	black	0	0	0
MGH60_P7_B07	NA	black	0	0	0
MGH60_P7_B08	NA	black	0	0	0
MGH60_P7_B09	NA	black	0	0	0.038436
MGH60_P7_B10	NA	black	0	0	0.34369
MGH60_P7_B11	NA	black	0	0	0.063503
MGH60_P7_B12	0.0363829491115	green3	2	0.20038	0.097611
MGH60_P7_C01	NA	black	0	0	0.11503
MGH60_P7_C02	NA	black	0	0	0.123
MGH60_P7_C03	NA	black	0	0	0.079975
MGH60_P7_C04	NA	black	0	0	0
MGH60_P7_C05	NA	black	0	0	3.4813
MGH60_P7_C06	NA	black	0	0	0.15834
MGH60_P7_C07	0.0821242364388	green3	2	0.1375	0.16736
MGH60_P7_C08	NA	black	0	0	0.23756
MGH60_P7_C09	0.0555683991926	green3	2	0.18269	0.098958
MGH60_P7_C10	NA	black	0	0	0.086784
MGH60_P7_C11	NA	black	0	0.17887	0
MGH60_P7_C12	0.121996016913	green3	2	0.10299	0.14274
MGH60_P7_D01	NA	black	0	0	0.073135
MGH60_P7_D02	NA	black	0	0	2.6661
MGH60_P7_D03	NA	black	0	0	0.13356
MGH60_P7_D04	NA	black	0	0	0.46989
MGH60_P7_D05	NA	black	0	0	1.0179
MGH60_P7_D06	NA	black	0	0	0
MGH60_P7_D08	NA	black	0	0	0
MGH60_P7_D09	NA	black	0	0	0.14274
MGH60_P7_D10	0.0442029782199	green3	2	0.13225	0.2857
MGH60_P7_D11	NA	black	0	0	0.35163
MGH60_P7_D12	NA	black	0	0	0.05797
MGH60_P7_E01	NA	black	0	0	2.1421
MGH60_P7_E02	NA	black	0	0.1865	0
MGH60_P7_E03	NA	black	0	0	0
MGH60_P7_E04	NA	black	0	0	3.0193
MGH60_P7_E05	NA	black	0	0	0
MGH60_P7_E06	NA	black	0	0	0.809
MGH60_P7_E07	NA	black	0	0	0.13225
MGH60_P7_E08	NA	black	0	0	0
MGH60_P7_E09	NA	black	0	0	0
MGH60_P7_E11	NA	black	0	0	0
MGH60_P7_E12	NA	black	0	0	0.22033
MGH60_P7_F01	NA	black	0	0	0.2857
MGH60_P7_F03	-0.485320483973	black	0	0.14535	1.6285
MGH60_P7_F04	NA	black	0	0	0.70487
MGH60_P7_F05	NA	black	0	0	0
MGH60_P7_F06	NA	black	0	0	0.20914
MGH60_P7_F07	NA	black	0	0	0.069015
MGH60_P7_F08	NA	black	0	0	0
MGH60_P7_F10	-0.2335719718	red	1	0.11902	0.92067
MGH60_P7_F11	NA	black	0	0	0.26544
MGH60_P7_F12	NA	black	0	0	0
MGH60_P7_G01	NA	black	0	0	0
MGH60_P7_G02	NA	black	0	0	0.05797
MGH60_P7_G03	NA	black	0	0	0.14926
MGH60_P7_G04	NA	black	0	0	0
MGH60_P7_G05	NA	black	0	0	0
MGH60_P7_G06	0.211971553603	green3	2	0.070389	0.035624
MGH60_P7_G07	NA	black	0	0	1.5059
MGH60_P7_G08	NA	black	0	0	0.11503
MGH60_P7_G09	NA	black	0	0	0.54003
MGH60_P7_G10	NA	black	0	0.10969	0
MGH60_P7_G11	NA	black	0	0.067639	0
MGH60_P7_G12	0.0890362494379	green3	2	0.16092	0.05797
MGH60_P7_H01	NA	black	0	0	0.074505
MGH60_P7_H02	0.0398928571399	green3	2	0.18903	0.15963
MGH60_P7_H03	0.128938180251	green3	2	0.13225	0.044044
MGH60_P7_H04	NA	black	0	0	0.084064
MGH60_P7_H05	NA	black	0	0	0
MGH60_P7_H06	NA	black	0	0	2.8685
MGH60_P7_H07	NA	black	0	0	0.071763
MGH60_P7_H08	NA	black	0	0	0.13488
MGH60_P7_H09	0.190952273533	green3	2	0.071763	0.070389
MGH60_P7_H10	0.0628206278712	green3	2	0.14796	0.20289
MGH60_P7_H11	NA	black	0	0	1.0524
MGH60_P7_H12	0.121966251345	green3	2	0.089498	0.16736
MGH60_P3_A01	NA	black	0	0	0
MGH60_P3_A02	NA	black	0	0	2.3303
MGH60_P3_A03	NA	black	0	0	0
MGH60_P3_A06	NA	black	0	0	1.3635
MGH60_P3_A07	-0.163694489606	green3	2	0.53007	0.26183
MGH60_P3_A08	NA	black	0	0	0
MGH60_P3_A09	NA	black	0	0	0.21537
MGH60_P3_A10	NA	black	0	0.32884	0
MGH60_P3_A11	NA	black	0	0	0
MGH60_P3_A12	NA	black	0	0	0
MGH60_P3_B01	NA	black	0	0	1.0342
MGH60_P3_B04	NA	black	0	0	0
MGH60_P3_B06	NA	black	0	0	0
MGH60_P3_B07	NA	black	0	0	0
MGH60_P3_B10	NA	black	0	0	0
MGH60_P3_B11	NA	black	0	0	1.5864
MGH60_P3_B12	NA	black	0	0	0
MGH60_P3_C03	NA	black	0	0	0
MGH60_P3_C04	NA	black	0	0	0
MGH60_P3_C07	NA	black	0	0	1.654
MGH60_P3_C08	NA	black	0	0	0
MGH60_P3_C09	NA	black	0	0	1.2314
MGH60_P3_D01	NA	black	0	0	0.82456
MGH60_P3_D03	NA	black	0	0	0.68885
MGH60_P3_D04	NA	black	0	0	0
MGH60_P3_D07	NA	black	0	0	0.88362
MGH60_P3_D08	NA	black	0	0	0
