Cell_name	Zvalue	Color	Cluster	HDAC2	IGF1
MGH60_P4_E08	NA	black	0	0	0.4049
MGH60_P4_E09	NA	black	0	0	0
MGH60_P4_E11	NA	black	0	5.4573	0
MGH60_P4_E12	0.25164904419	blue	3	0.301	0.20289
MGH60_P4_F01	-0.334399702666	green3	2	5.4154	0.14143
MGH60_P4_F02	NA	black	0	1.0363	0
MGH60_P4_F03	0.202495186413	blue	3	0.21288	0.24123
MGH60_P4_F04	NA	black	0	0	0
MGH60_P4_F05	NA	black	0	1.4441	0
MGH60_P4_F06	NA	black	0	3.0465	0
MGH60_P4_F07	NA	black	0	0	0
MGH60_P4_F08	NA	black	0	3.6159	0
MGH60_P4_F09	NA	black	0	3.8608	0
MGH60_P4_F10	-0.279582241325	green3	2	4.4744	0.13488
MGH60_P4_F11	0.0795171414177	green3	2	2.3477	0.81311
MGH60_P4_F12	0.0826142745649	green3	2	0.4678	0.30217
MGH60_P4_G01	NA	black	0	3.3393	0
MGH60_P4_G02	NA	black	0	0	0.29631
MGH60_P4_G03	NA	black	0	4.4577	0
MGH60_P4_G04	0.3821327492	blue	3	0.70399	0.051024
MGH60_P4_G05	NA	black	0	0.20289	0
MGH60_P4_G06	NA	black	0	0	0
MGH60_P4_G07	NA	black	0	2.9791	0
MGH60_P4_G08	NA	black	0	2.0569	0
MGH60_P4_G09	NA	black	0	0	0.15575
MGH60_P4_G10	0.38837195174	blue	3	0.14926	0.1375
MGH60_P4_G11	NA	black	0	5.0878	0
MGH60_P4_G12	NA	black	0	0.2302	0
MGH60_P4_H01	-0.0560612376422	green3	2	3.2897	0.24489
MGH60_P4_H03	-0.737580097707	red	1	1.4238	1.8209
MGH60_P4_H04	NA	black	0	0.14796	0
MGH60_P4_H06	NA	black	0	2.6649	0
MGH60_P4_H07	NA	black	0	0	0
MGH60_P4_H08	NA	black	0	4.5693	0
MGH60_P4_H09	0.26280108	blue	3	0.4844	0.17505
MGH60_P4_H10	-0.410340976167	green3	2	5.2262	0.10568
MGH60_P4_H11	NA	black	0	4.5742	0
MGH60_P4_H12	NA	black	0	3.7292	0
MGH60_P5_A01	0.376593092595	blue	3	0.16221	0.14274
MGH60_P5_A02	NA	black	0	0.32423	0
MGH60_P5_A03	NA	black	0	4.0939	0
MGH60_P5_A04	NA	black	0	2.9946	0
MGH60_P5_A05	NA	black	0	0.30451	0
MGH60_P5_A06	NA	black	0	0	0
MGH60_P5_A07	-0.19826255308	green3	2	4.7127	0.18523
MGH60_P5_A08	NA	black	0	0	0
MGH60_P5_A09	-0.271891688889	green3	2	3.9459	0.10299
MGH60_P5_A10	NA	black	0	3.1567	0
MGH60_P5_A11	NA	black	0	0.14666	0
MGH60_P5_A12	0.433902910135	blue	3	0.16864	0.10836
MGH60_P5_B01	NA	black	0	0	0
MGH60_P5_B02	NA	black	0	3.2544	0
MGH60_P5_B03	NA	black	0	0.19156	0
MGH60_P5_B04	NA	black	0	3.4943	0
MGH60_P5_B05	-0.17017840054	green3	2	3.5602	0.14796
MGH60_P5_B06	NA	black	0	0	0
MGH60_P5_B07	NA	black	0	0	0
MGH60_P5_B08	NA	black	0	0	0.28688
MGH60_P5_B09	-0.149186694579	green3	2	0.28924	0.45943
MGH60_P5_B10	NA	black	0	4.3052	0
MGH60_P5_B12	NA	black	0	0	0.041243
MGH60_P5_C01	NA	black	0	3.3587	0
MGH60_P5_C02	NA	black	0	2.9207	0
MGH60_P5_C03	NA	black	0	0	0
MGH60_P5_C04	NA	black	0	3.9098	0
MGH60_P5_C05	NA	black	0	4.4062	0
MGH60_P5_C06	NA	black	0	4.6609	0
MGH60_P5_C07	NA	black	0	3.9583	0
MGH60_P5_C08	NA	black	0	1.8774	0
MGH60_P5_C09	NA	black	0	0	0
MGH60_P5_C10	NA	black	0	3.4807	0
MGH60_P5_C11	0.280345278646	blue	3	0.38626	0.17505
MGH60_P5_C12	0.494151390932	blue	3	0.051024	0.090853
MGH60_P5_D01	NA	black	0	4.0639	0
MGH60_P5_D02	NA	black	0	0	0.19912
MGH60_P5_D03	NA	black	0	0	0
MGH60_P5_D04	-0.0269756347409	green3	2	3.3622	0.27858
MGH60_P5_D05	0.0714055513661	green3	2	3.4355	0.37629
MGH60_P5_D06	NA	black	0	0.24975	0
MGH60_P5_D07	NA	black	0	4.9737	0
MGH60_P5_D08	NA	black	0	0	0
MGH60_P5_D09	-0.077376134392	green3	2	2.5627	0.031395
MGH60_P5_D10	NA	black	0	3.1104	0
MGH60_P5_D11	NA	black	0	0	0
MGH60_P5_D12	-0.373478623574	green3	2	3.9301	0.027154
MGH60_P5_E01	0.322448289678	blue	3	0.18015	0.17249
MGH60_P5_E02	NA	black	0	4.0921	0
MGH60_P5_E03	NA	black	0	3.0224	0
MGH60_P5_E04	-0.100145250788	green3	2	0.83269	0.44361
MGH60_P5_E05	NA	black	0	0	0
MGH60_P5_E06	NA	black	0	0	0
MGH60_P5_E07	NA	black	0	0	0
MGH60_P5_E08	NA	black	0	0.93055	0
MGH60_P5_E09	NA	black	0	0	0
MGH60_P5_E10	-0.160228731023	green3	2	0.20163	0.46362
MGH60_P5_E11	NA	black	0	0.31267	0
MGH60_P5_E12	NA	black	0	0.63413	0
MGH60_P5_F01	NA	black	0	1.291	0
MGH60_P5_F02	NA	black	0	2.0803	0
MGH60_P5_F03	NA	black	0	2.737	0
MGH60_P5_F04	-0.0266596635189	green3	2	2.5165	0.21412
MGH60_P5_F05	-0.0275821283453	green3	2	3.5919	0.27858
MGH60_P5_F06	NA	black	0	4.8789	0
MGH60_P5_F07	NA	black	0	0.39944	0
MGH60_P5_F08	0.116180293664	green3	2	3.7888	0.38847
MGH60_P5_F09	NA	black	0	0.44679	0
MGH60_P5_F11	NA	black	0	0.36625	0
MGH60_P5_F12	-0.392978395001	green3	2	3.9995	0.0229
MGH60_P5_G01	NA	black	0	3.4392	0
MGH60_P5_G02	NA	black	0	4.3119	0
MGH60_P5_G03	NA	black	0	2.5413	0
MGH60_P5_G04	NA	black	0	4.7002	0
MGH60_P5_G05	0.440602848866	blue	3	0.12168	0.11103
MGH60_P5_G06	NA	black	0	0.24732	0
MGH60_P5_G07	NA	black	0	1.8408	0
MGH60_P5_G08	NA	black	0	3.7202	0
MGH60_P5_G09	0.176931031312	green3	2	0.27501	0.25217
MGH60_P5_G10	NA	black	0	3.8259	0
MGH60_P5_G11	NA	black	0	0.1776	0
MGH60_P5_G12	-0.339490301991	green3	2	3.8307	0.038436
MGH60_P5_H01	NA	black	0	0.14274	0
MGH60_P5_H02	-0.0659909056557	green3	2	2.5651	0.079975
MGH60_P5_H03	NA	black	0	0	0.089498
MGH60_P5_H04	-0.0613848675183	green3	2	2.5514	0.088142
MGH60_P5_H05	-0.217130755004	green3	2	3.9331	0.14143
MGH60_P5_H06	NA	black	0	4.1208	0
MGH60_P5_H07	NA	black	0	0.07861	0
MGH60_P5_H08	NA	black	0	0.52005	0
MGH60_P5_H09	NA	black	0	0.14796	0
MGH60_P5_H10	-0.169486488902	green3	2	0.81229	0.50487
MGH60_P5_H11	NA	black	0	0.30801	0
MGH60_P5_H12	0.126512257017	green3	2	1.6285	0.082703
MGH60_P6_A01	-0.105997872015	green3	2	1.2016	0.4782
MGH60_P6_A02	0.360348143457	blue	3	0.37407	0.12433
MGH60_P6_A03	-0.0181596230416	green3	2	2.326	0.094912
MGH60_P6_A04	NA	black	0	0.14143	0
MGH60_P6_A05	NA	black	0	3.8313	0
MGH60_P6_A06	-0.240075535533	green3	2	3.5074	0.074505
MGH60_P6_A07	NA	black	0	3.0435	0
MGH60_P6_A08	-0.216445485637	green3	2	3.3148	0.063503
MGH60_P6_A09	0.110538104874	green3	2	1.1731	0.21785
MGH60_P6_A10	-1.64553586857	black	0	0.46571	1.6253
MGH60_P6_A11	0.479363249268	blue	3	0.098958	0.092207
MGH60_P6_A12	0.424478537153	blue	3	0.13093	0.11902
MGH60_P6_B01	NA	black	0	0	0
MGH60_P6_B03	NA	black	0	4.9905	0
MGH60_P6_B04	NA	black	0	4.9465	0
MGH60_P6_B05	NA	black	0	0	0.19661
MGH60_P6_B06	-0.129107347724	green3	2	3.1105	0.13356
MGH60_P6_B07	NA	black	0	0.20414	0
MGH60_P6_B08	NA	black	0	0	0
MGH60_P6_B09	NA	black	0	4.2239	0
MGH60_P6_B10	NA	black	0	0.82863	0
MGH60_P6_B11	NA	black	0	0	0.36625
MGH60_P6_B12	0.206350576168	blue	3	1.0711	0.13093
MGH60_P6_C02	NA	black	0	3.6206	0
MGH60_P6_C03	NA	black	0	3.2744	0
MGH60_P6_C05	NA	black	0	3.6103	0
MGH60_P6_C06	NA	black	0	0	0
MGH60_P6_C07	NA	black	0	0	0
MGH60_P6_C08	NA	black	0	4.5781	0
MGH60_P6_C09	0.393166648645	blue	3	0.14796	0.13488
MGH60_P6_C10	NA	black	0	4.4698	0
MGH60_P6_C11	NA	black	0	0	0
MGH60_P6_D01	NA	black	0	1.9859	0
MGH60_P6_D03	NA	black	0	3.6661	0
MGH60_P6_D04	NA	black	0	0	0
MGH60_P6_D05	NA	black	0	0	0
MGH60_P6_D06	NA	black	0	2.5482	0
MGH60_P6_D07	NA	black	0	0.56267	0
MGH60_P6_D08	NA	black	0	0.09356	0
MGH60_P6_D09	-0.176881346521	green3	2	3.3957	0.12168
MGH60_P6_D11	0.00885607882737	green3	2	3.2894	0.31846
MGH60_P6_D12	0.403986374912	blue	3	0.28451	0.10969
MGH60_P6_E01	NA	black	0	0	0
MGH60_P6_E02	NA	black	0	4.5231	0
MGH60_P6_E03	0.164259714252	green3	2	0.86869	0.20414
MGH60_P6_E04	0.0474026888923	green3	2	1.5936	0.2461
MGH60_P6_E05	0.0148981698581	green3	2	3.4679	0.31962
MGH60_P6_E06	-0.0768486735783	green3	2	2.6989	0.12035
MGH60_P6_E07	0.348245151169	blue	3	0.29631	0.14274
MGH60_P6_E08	0.288907032372	blue	3	0.11237	0.19912
MGH60_P6_E09	NA	black	0	0	0.16993
MGH60_P6_E10	NA	black	0	4.0949	0
MGH60_P6_E11	-0.0465479769754	green3	2	3.3337	0.25701
MGH60_P6_E12	-0.230722895795	green3	2	1.1197	0.61636
MGH60_P6_F02	0.156062284096	green3	2	0.1635	0.27262
MGH60_P6_F03	0.416291912838	blue	3	4.0834	0.56071
MGH60_P6_F04	0.0613525507262	green3	2	0.3505	0.32193
MGH60_P6_F05	0.192078128141	blue	3	0.95531	0.16607
MGH60_P6_F06	NA	black	0	0	0
MGH60_P6_F07	NA	black	0	0	0
MGH60_P6_F08	0.231834463385	blue	3	0.86076	0.14535
MGH60_P6_F09	0.0841861483045	green3	2	1.8176	0.086784
MGH60_P6_F10	-0.0613191085706	green3	2	2.5864	0.11237
MGH60_P6_F11	NA	black	0	0	0
MGH60_P6_F12	NA	black	0	3.7936	0
MGH60_P6_G01	NA	black	0	0	0
MGH60_P6_G02	NA	black	0	3.9636	0
MGH60_P6_G03	0.20751654664	blue	3	1.2863	0.077243
MGH60_P6_G04	NA	black	0	0	0
MGH60_P6_G05	0.355554204547	blue	3	0.3774	0.12697
MGH60_P6_G06	-0.412020045454	green3	2	4.4102	0.056584
MGH60_P6_G07	NA	black	0	0.16221	0
MGH60_P6_G08	NA	black	0	2.2848	0
MGH60_P6_G10	NA	black	0	3.0067	0
MGH60_P6_G11	0.163597872808	green3	2	0.20414	0.26544
MGH60_P6_G12	-0.0442016941153	green3	2	0.29631	0.39177
MGH60_P6_H01	NA	black	0	0.19661	0
MGH60_P6_H02	NA	black	0	4.3134	0
MGH60_P6_H03	NA	black	0	3.2271	0
MGH60_P6_H04	NA	black	0	3.5291	0
MGH60_P6_H06	NA	black	0	2.9341	0
MGH60_P6_H07	NA	black	0	4.0295	0
MGH60_P6_H08	NA	black	0	4.6121	0
MGH60_P6_H09	NA	black	0	0.067639	0
MGH60_P6_H10	NA	black	0	2.144	0
MGH60_P6_H11	NA	black	0	0.15834	0
MGH60_P6_H12	0.305034406951	blue	3	0.32769	0.16607
MGH60_P7_A01	0.400638059026	blue	3	0.29866	0.10969
MGH60_P7_A02	NA	black	0	0	0.30918
MGH60_P7_A03	NA	black	0	0	0.16092
MGH60_P7_A04	NA	black	0	0	0.31846
MGH60_P7_A05	NA	black	0	0	0
MGH60_P7_A06	0.0601060696583	green3	2	4.0432	0.33457
MGH60_P7_A07	0.152058410165	green3	2	0.2916	0.26664
MGH60_P7_A08	NA	black	0	5.2462	0
MGH60_P7_A09	NA	black	0	3.3948	0
MGH60_P7_A10	0.0202227727918	green3	2	0.2916	0.3505
MGH60_P7_A11	0.440433863371	blue	3	0.44042	0.060739
MGH60_P7_A12	0.426156591127	blue	3	0.13356	0.1177
MGH60_P7_B02	-0.135167722901	green3	2	3.3275	0.15834
MGH60_P7_B03	NA	black	0	0	0
MGH60_P7_B04	NA	black	0	0	0
MGH60_P7_B05	NA	black	0	0	0
MGH60_P7_B06	NA	black	0	0	0
MGH60_P7_B07	0.180709073897	green3	2	0.82456	0.19535
MGH60_P7_B08	NA	black	0	0	0
MGH60_P7_B09	NA	black	0	0	0.11237
MGH60_P7_B10	NA	black	0	4.873	0
MGH60_P7_B11	-0.154443787596	green3	2	3.0664	0.086784
MGH60_P7_B12	NA	black	0	0.074505	0
MGH60_P7_C01	0.155646845542	green3	2	1.2129	0.15834
MGH60_P7_C02	NA	black	0	5.373	0
MGH60_P7_C03	NA	black	0	0	0
MGH60_P7_C04	0.49260892997	blue	3	3.9925	0.62574
MGH60_P7_C05	0.381525959326	blue	3	4.3796	0.5008
MGH60_P7_C06	NA	black	0	2.7229	0
MGH60_P7_C07	NA	black	0	3.7587	0
MGH60_P7_C08	NA	black	0	0.18523	0
MGH60_P7_C09	0.054474875086	green3	2	3.3846	0.36289
MGH60_P7_C10	2.0537226383	black	0	3.2876	2.24
MGH60_P7_C11	NA	black	0	0	0.2302
MGH60_P7_C12	NA	black	0	3.6377	0
MGH60_P7_D01	NA	black	0	0	0.098958
MGH60_P7_D02	NA	black	0	4.6736	0
MGH60_P7_D03	NA	black	0	0	0
MGH60_P7_D04	NA	black	0	4.4081	0
MGH60_P7_D05	NA	black	0	0.47612	0
MGH60_P7_D06	NA	black	0	5.4363	0
MGH60_P7_D08	-0.0320191476355	green3	2	2.4576	0.15704
MGH60_P7_D09	NA	black	0	3.4297	0
MGH60_P7_D10	0.411772066611	blue	3	0.28806	0.10434
MGH60_P7_D11	NA	black	0	0	0
MGH60_P7_D12	-0.101438929051	green3	2	2.9389	0.14143
MGH60_P7_E01	NA	black	0	0	0
MGH60_P7_E02	NA	black	0	0	0
MGH60_P7_E03	NA	black	0	0	0
MGH60_P7_E04	0.183764046526	blue	3	0.15186	0.25701
MGH60_P7_E05	NA	black	0	3.0488	0
MGH60_P7_E06	NA	black	0	0.15704	0
MGH60_P7_E07	NA	black	0	3.0712	0
MGH60_P7_E08	NA	black	0	0.1137	0
MGH60_P7_E09	NA	black	0	3.7393	0
MGH60_P7_E11	NA	black	0	0	0
MGH60_P7_E12	NA	black	0	0.11636	0
MGH60_P7_F01	NA	black	0	0	0
MGH60_P7_F03	0.428646117035	blue	3	0.20914	0.10568
MGH60_P7_F04	NA	black	0	0.21412	0
MGH60_P7_F05	0.271871517252	blue	3	0.20163	0.20038
MGH60_P7_F06	NA	black	0	0	0
MGH60_P7_F07	-0.0909335536256	green3	2	3.6058	0.2228
MGH60_P7_F08	-0.332159439545	green3	2	4.7984	0.123
MGH60_P7_F10	NA	black	0	3.6246	0
MGH60_P7_F11	NA	black	0	0.14012	0
MGH60_P7_F12	NA	black	0	1.8049	0
MGH60_P7_G01	NA	black	0	2.6602	0
MGH60_P7_G02	-0.278681328932	green3	2	4.389	0.13093
MGH60_P7_G03	NA	black	0	3.0167	0
MGH60_P7_G04	NA	black	0	3.9255	0
MGH60_P7_G05	NA	black	0	0	0
MGH60_P7_G06	NA	black	0	2.987	0
MGH60_P7_G07	0.237038258201	blue	3	1.2485	0.052416
MGH60_P7_G08	0.341621024845	blue	3	0.70399	0.082703
MGH60_P7_G09	NA	black	0	3.7515	0
MGH60_P7_G10	NA	black	0	3.9966	0
MGH60_P7_G11	NA	black	0	0	0.12961
MGH60_P7_G12	0.429371949444	blue	3	0.059355	0.12565
MGH60_P7_H01	0.172063374485	green3	2	1.3522	0.10434
MGH60_P7_H02	0.395472149882	blue	3	0.1375	0.13488
MGH60_P7_H03	-0.180194425511	green3	2	3.3926	0.1177
MGH60_P7_H04	0.529682042882	blue	3	0.12697	0.059355
MGH60_P7_H05	NA	black	0	0	0
MGH60_P7_H06	NA	black	0	0	0
MGH60_P7_H07	NA	black	0	0	0
MGH60_P7_H08	NA	black	0	3.7328	0
MGH60_P7_H09	0.389928548323	blue	3	0.056584	0.14796
MGH60_P7_H10	0.347964331346	blue	3	0.54102	0.10702
MGH60_P7_H11	NA	black	0	1.101	0
MGH60_P7_H12	NA	black	0	0.12565	0
MGH60_P3_A01	NA	black	0	4.1741	0
MGH60_P3_A02	NA	black	0	0	0
MGH60_P3_A03	NA	black	0	4.107	0
MGH60_P3_A06	NA	black	0	4.5591	0
MGH60_P3_A07	NA	black	0	0	0
MGH60_P3_A08	NA	black	0	0.40381	0
MGH60_P3_A09	NA	black	0	3.7398	0
MGH60_P3_A10	NA	black	0	4.6594	0
MGH60_P3_A11	-0.0170150580399	green3	2	0.4049	0.37295
MGH60_P3_A12	NA	black	0	1.3724	0
MGH60_P3_B01	NA	black	0	1.3757	0
MGH60_P3_B04	NA	black	0	0	0
MGH60_P3_B06	NA	black	0	0	0
MGH60_P3_B07	NA	black	0	0	0
MGH60_P3_B10	NA	black	0	3.7991	0
MGH60_P3_B11	NA	black	0	0	0.4813
MGH60_P3_B12	NA	black	0	0	0
MGH60_P3_C03	NA	black	0	3.7299	0
MGH60_P3_C04	0.542294011786	blue	3	3.1752	0.94636
MGH60_P3_C07	NA	black	0	0	0.72857
MGH60_P3_C08	NA	black	0	0	0
MGH60_P3_C09	NA	black	0	0	0
MGH60_P3_D01	NA	black	0	1.1223	0
MGH60_P3_D03	NA	black	0	3.3702	0
MGH60_P3_D04	NA	black	0	0	0
MGH60_P3_D07	NA	black	0	0	0
MGH60_P3_D08	NA	black	0	3.6707	0
MGH60_P3_D09	NA	black	0	0	0
MGH60_P3_D10	NA	black	0	0	0
MGH60_P3_D11	NA	black	0	0	0
MGH60_P3_E02	NA	black	0	4.6105	0
MGH60_P3_E03	NA	black	0	2.5548	0
MGH60_P3_E04	NA	black	0	0	0.90458
MGH60_P3_E06	NA	black	0	0	0
MGH60_P3_E07	NA	black	0	0	0
MGH60_P3_E08	NA	black	0	0.45628	0
MGH60_P3_E09	NA	black	0	0.97673	0
MGH60_P3_E10	NA	black	0	2.9642	0
MGH60_P3_E11	NA	black	0	1.1909	0
MGH60_P3_E12	NA	black	0	4.9763	0
MGH60_P3_F01	NA	black	0	3.6933	0
MGH60_P3_F02	NA	black	0	2.3668	0
MGH60_P3_F03	NA	black	0	4.2145	0
MGH60_P3_F04	NA	black	0	0.44573	0
MGH60_P3_F06	NA	black	0	3.9145	0
MGH60_P3_F07	NA	black	0	2.9897	0
MGH60_P3_F08	NA	black	0	0.62012	0
MGH60_P3_F09	-0.0843900912345	green3	2	3.0714	0.19156
MGH60_P3_F10	NA	black	0	4.0335	0
MGH60_P3_F11	NA	black	0	0	0
MGH60_P3_F12	NA	black	0	4.6192	0
MGH60_P3_G02	NA	black	0	4.8795	0
MGH60_P3_G04	NA	black	0	2.9664	0
MGH60_P3_G05	NA	black	0	0	0
MGH60_P3_G06	NA	black	0	1.8315	0
MGH60_P3_G07	NA	black	0	0	0
MGH60_P3_G08	NA	black	0	0	0
MGH60_P3_G10	NA	black	0	0	0
MGH60_P3_G11	-0.29550190879	green3	2	1.7004	1.2418
MGH60_P3_H02	NA	black	0	0	0
MGH60_P3_H03	NA	black	0	4.4246	0
MGH60_P3_H04	NA	black	0	3.5204	0
MGH60_P3_H06	NA	black	0	0	0
MGH60_P3_H07	NA	black	0	0	0.29983
MGH60_P3_H08	NA	black	0	0.55287	0
MGH60_P3_H09	NA	black	0	0	0
MGH60_P3_H10	NA	black	0	2.6487	0
MGH60_P3_H11	-0.404510714844	green3	2	0.76299	0.70841
MGH60_P3_H12	NA	black	0	0	0
97_P3_G07	NA	black	0	0.6526	0
97_P3_G10	NA	black	0	1.9968	0
97_P3_H02	NA	black	0	3.691	0
97_P3_A07	NA	black	0	3.0642	0
97_P3_C03	NA	black	0	0	0
97_P3_H09	NA	black	0	4.0813	0
97_P3_H12	-0.274256520588	green3	2	3.7234	0.075875
97_P3_H08	NA	black	0	2.8932	0
97_P3_E02	NA	black	0	4.9163	0
97_P3_E07	-0.0531499287452	green3	2	2.6358	0.1635
97_P3_C07	0.15408300077	green3	2	0.29042	0.26544
97_P3_E04	-0.267659655879	green3	2	4.2548	0.12961
97_P3_C04	NA	black	0	4.1053	0
97_P3_F10	NA	black	0	0	0
97_P3_F03	NA	black	0	2.818	0
97_P3_A09	NA	black	0	2.3718	0
97_P3_G04	NA	black	0	3.783	0
97_P3_E09	NA	black	0	4.3025	0
97_P3_B08	NA	black	0	2.8121	0
97_P3_B12	-0.0684764542396	green3	2	2.5622	0.067639
97_P3_E05	NA	black	0	2.5005	0
97_P3_D03	NA	black	0	3.8607	0
97_P3_D11	NA	black	0	0.38294	0
97_P3_H11	2.33198040828	black	0	2.9477	3.0347
97_P3_C10	-0.264672954514	green3	2	4.1461	0.12433
97_P3_G08	NA	black	0	3.3403	0
97_P3_F06	-0.0379868515362	green3	2	2.8375	0.24245
97_P3_C01	NA	black	0	0	0.1776
97_P3_A04	NA	black	0	3.6325	0
97_P3_C09	NA	black	0	3.5827	0
97_P3_D10	NA	black	0	2.9449	0
97_P3_H07	NA	black	0	3.4264	0
97_P3_E01	NA	black	0	2.6679	0
97_P3_E03	NA	black	0	2.9499	0
97_P3_B10	NA	black	0	2.0851	0
97_P3_F05	-0.109272740484	green3	2	3.5607	0.20414
97_P3_G12	NA	black	0	1.9942	0
97_P3_B04	NA	black	0	3.7578	0
97_P3_B02	NA	black	0	2.5011	0
97_P3_B07	NA	black	0	0.77231	0
97_P3_G02	NA	black	0	2.4452	0
97_P3_G11	NA	black	0	2.9627	0
97_P3_F11	0.0704736047206	green3	2	1.6668	0.18269
97_P3_H03	-0.0718478587895	green3	2	3.7907	0.24367
97_P3_C02	NA	black	0	0	0.32308
97_P3_G06	-0.27996175083	green3	2	3.8975	0.092207
97_P3_B01	NA	black	0	0.40817	0
97_P3_B05	-0.0697207483918	green3	2	1.3824	0.4489
97_P3_E10	-0.0420767387669	green3	2	2.5437	0.16221
97_P3_G01	-0.0774674255939	green3	2	2.7482	0.1375
97_P3_A08	-0.0814941760275	green3	2	3.9328	0.23879
97_P3_A03	NA	black	0	0	0
97_P3_B03	NA	black	0	2.8785	0
97_P3_D01	NA	black	0	2.8836	0
97_P3_G03	0.263225227799	blue	3	0.99277	0.090853
97_P3_E11	0.00118503632877	green3	2	2.1023	0.31615
97_P3_D04	NA	black	0	2.8732	0
97_P3_A11	NA	black	0	0	0
97_P3_C12	-0.0581327932063	green3	2	2.5714	0.11503
97_P3_D02	NA	black	0	4.2223	0
97_P3_E08	NA	black	0	2.2774	0
97_P3_D05	NA	black	0	1.6276	0
97_P3_D12	-0.108542691111	green3	2	3.0257	0.14796
97_P3_D09	NA	black	0	0.15704	0
97_P3_F01	0.571018856041	blue	3	0.13619	0.034216
97_P3_F07	NA	black	0	3.7009	0
97_P3_B11	NA	black	0	2.5281	0
97_P3_H05	NA	black	0	0	0.13093
97_P3_F12	-0.366154354875	green3	2	4.566	0.09356
97_P3_F04	-0.24361446156	green3	2	4.1002	0.13488
97_P3_C11	NA	black	0	4.189	0
97_P3_F08	-0.14439119125	green3	2	3.1734	0.12433
97_P3_C05	NA	black	0	0	0
97_P3_F09	NA	black	0	3.9979	0
97_P3_G05	NA	black	0	3.7045	0
97_P3_A10	NA	black	0	3.04	0
97_P3_A05	-0.0682753545769	green3	2	4.5339	0.24975
97_P3_C06	NA	black	0	1.6763	0
97_P3_F02	NA	black	0	0	0
97_P3_D07	0.210808548339	blue	3	0.60692	0.19787
97_P3_C08	NA	black	0	0.95606	0
97_P3_A01	NA	black	0	3.262	0
97_P3_H04	NA	black	0	0	0
97_P3_D08	NA	black	0	3.55	0
97_P3_E06	NA	black	0	3.3824	0
97_P3_E12	NA	black	0	2.7338	0
97_P3_A02	NA	black	0	3.1522	0
97_P3_B06	0.0431382338781	green3	2	0.22527	0.338
97_P3_H10	NA	black	0	2.3431	0
97_P5_B09	0.171505182439	green3	2	0.15186	0.26424
97_P5_C06	NA	black	0	0	0
97_P5_B10	0.188008098417	blue	3	0.38294	0.23634
97_P6_G02	NA	black	0	0.64801	0
97_P6_E06	0.015338433167	green3	2	2.8787	0.34369
97_P6_A03	-0.0141396453657	green3	2	2.3752	0.21661
97_P5_F07	NA	black	0	0.25822	0
97_P5_B05	-0.0725579821879	green3	2	3.1709	0.21785
97_P6_B11	0.00947165976257	green3	2	2.8225	0.33571
97_P6_E08	-0.138985311226	green3	2	3.4241	0.16479
97_P6_A09	-0.109032278636	green3	2	3.0034	0.14274
97_P6_B04	0.127524180666	green3	2	1.0642	0.21412
97_P5_A02	NA	black	0	2.5847	0
97_P5_C02	NA	black	0	3.4136	0
97_P6_F09	NA	black	0	0	0.18523
97_P5_A04	0.363794286784	blue	3	0.12697	0.15445
97_P5_C04	-0.242831823855	green3	2	4.2672	0.14535
97_P6_D07	NA	black	0	1.3741	0
97_P6_A12	0.0146435714626	green3	2	2.1538	0.094912
97_P6_C06	NA	black	0	3.4263	0
97_P6_H04	NA	black	0	2.2651	0
97_P5_D09	-0.0326851226201	green3	2	2.3918	0.074505
97_P6_F03	-0.0353594922725	green3	2	2.9073	0.25338
97_P6_F11	NA	black	0	4.8551	0
97_P6_H09	NA	black	0	3.0533	0
97_P6_B08	NA	black	0	2.4476	0
97_P5_A10	-0.0274664261529	green3	2	2.4808	0.19535
97_P6_H07	NA	black	0	4.3662	0
97_P6_C09	-0.00397720062776	green3	2	2.9677	0.30801
97_P5_G04	-0.0935370218477	green3	2	3.701	0.22404
97_P6_H01	NA	black	0	3.659	0
97_P5_B06	NA	black	0	1.1795	0
97_P5_E04	-0.192144039245	green3	2	0.09356	0.47923
97_P6_B10	-0.21079041166	green3	2	0.17377	0.49365
97_P6_F04	NA	black	0	2.8522	0
97_P5_E07	0.427781139207	blue	3	0.066261	0.12565
97_P5_G02	0.108509948677	green3	2	1.6938	0.090853
97_P5_C11	-0.372403483283	green3	2	4.4763	0.084064
97_P5_A03	-0.00818783303944	green3	2	4.7737	0.27739
97_P6_B02	0.144352783677	green3	2	4.0841	0.38736
97_P6_H12	0.507915566432	blue	3	0.017209	0.088142
97_P6_F12	-0.142144977756	green3	2	3.5127	0.16993
97_P6_A02	NA	black	0	0	0
97_P5_C12	-0.216826158246	green3	2	4.3557	0.16479
97_P5_C01	NA	black	0	3.8094	0
97_P5_B07	-0.0119249156304	green3	2	3.858	0.28924
97_P5_A08	NA	black	0	2.7604	0
97_P6_H08	-0.0799053481759	green3	2	1.2636	0.45101
97_P5_E11	-0.00623278858632	green3	2	2.1003	0.41143
97_P6_A01	NA	black	0	4.5254	0
97_P6_G01	NA	black	0	4.0834	0
97_P5_D10	0.00403201165497	green3	2	2.1881	0.1776
97_P5_C10	0.1601273323	green3	2	4.2659	0.38515
97_P6_C11	-0.0149684165968	green3	2	2.5558	0.26903
97_P6_E07	NA	black	0	4.9264	0
97_P6_E05	NA	black	0	0	0.11636
97_P5_G07	0.155434297397	green3	2	3.6124	0.43616
97_P5_D04	0.180899019969	green3	2	3.4922	0.47405
