Cell_name	Zvalue	Color	Cluster	ERAP2	IRF1
97_P5_F06	0.231230600211	green3	2	0.17121	0.852
97_P5_D08	-0.0115078363894	green3	2	0.14535	1.3707
97_P5_G11	0.133693225422	green3	2	0.13881	1.0841
97_P6_F10	0.0144166817223	green3	2	0.1375	1.3202
97_P5_H07	NA	black	0	0	1.9501
97_P5_A07	NA	black	0	0	1.5291
97_P6_G11	0.0114430697102	green3	2	0.35276	1.3173
97_P5_C03	NA	black	0	0	0.86869
97_P5_F01	0.225280543909	green3	2	0.1137	0.91686
97_P6_E01	0.346692472296	green3	2	1.3306	1.9598
97_P5_F03	NA	black	0	0	0.78576
97_P5_B01	-0.464752674493	red	1	1.211	0.52807
97_P6_H03	NA	black	0	0	1.6102
97_P6_E12	0.378369163917	green3	2	1.9411	1.715
97_P5_G10	NA	black	0	0	1.5568
97_P5_C05	NA	black	0	0	1.5351
97_P6_D11	NA	black	0	0	0.90381
97_P5_H09	NA	black	0	0	1.8209
97_P6_B06	NA	black	0	0	1.5465
97_P5_F09	0.115403325326	green3	2	0.1003	1.1355
97_P6_F02	-1.79345452049	black	0	0.15316	4.2124
97_P5_D11	NA	black	0	0	1.5988
97_P5_H03	NA	black	0	0	0.99856
97_P5_D05	0.0448706731802	green3	2	0.22897	1.2455
97_P6_H05	NA	black	0	0	3.498
97_P6_D09	NA	black	0	0	1.2833
97_P6_G09	NA	black	0	0	0.97159
97_P6_D08	-0.0972782892607	green3	2	0.60597	2.2552
97_P5_G06	NA	black	0	0	1.1725
97_P5_A01	NA	black	0	0	0
97_P6_H10	NA	black	0	0	1.08
97_P5_G01	0.306629939332	green3	2	0.1003	0.76808
97_P6_E02	NA	black	0	0	0.51702
97_P6_B01	NA	black	0	0	1.6098
97_P5_F10	0.164267152705	green3	2	0.075875	1.0559
97_P6_C10	0.0236165022762	green3	2	0.15056	1.3016
97_P5_C09	NA	black	0	0	1.1622
97_P5_E12	-0.0354508040727	green3	2	0.80653	1.1017
97_P5_E01	-0.207308213269	green3	2	0.13225	1.7312
97_P6_D02	NA	black	0	0	2.1489
97_P6_A07	-0.757315102359	black	0	0.32423	3.1643
97_P5_G03	NA	black	0	0	1.0454
97_P6_G12	NA	black	0	0	2.2759
97_P6_C03	0.422333421967	green3	2	0.084064	0.55876
97_P6_H06	0.172807278987	green3	2	0.3115	0.82863
97_P5_E09	NA	black	0	0	0
97_P6_C01	NA	black	0	0	0.76043
97_P6_G03	NA	black	0	0	0.77062
97_P5_G12	-0.0384683064255	green3	2	0.55778	1.6576
97_P5_G09	-0.209609216641	green3	2	0.12433	1.7299
97_P5_H04	NA	black	0	0	1.3768
MGH97_P7_B05	NA	black	0	0	1.5003
MGH97_P7_E10	NA	black	0	0	0.33228
MGH97_P7_A02	NA	black	0	0	0.38957
MGH97_P7_C01	NA	black	0	0	0.63041
MGH97_P7_D06	NA	black	0	0	0.46048
MGH97_P7_H08	NA	black	0	0	0.41359
MGH97_P7_G11	NA	black	0	0	0.99132
MGH97_P7_A08	NA	black	0	0	0
MGH97_P7_F07	NA	black	0	0	0.9313
MGH97_P7_C04	NA	black	0	0	0.63227
MGH97_P7_C02	NA	black	0	0	0.33228
MGH97_P7_F10	NA	black	0	0	0.63877
MGH97_P7_H05	NA	black	0	0	3.5344
MGH97_P7_B04	NA	black	0	5.0805	0
MGH97_P7_F09	NA	black	0	0	0.98258
MGH97_P7_H02	NA	black	0	0.33113	0
MGH97_P7_C11	-0.162171245094	green3	2	0.54794	2.3271
MGH97_P7_G07	NA	black	0	0	0.71721
MGH97_P7_F06	NA	black	0	0	0.41576
MGH97_P7_A06	NA	black	0	0	0.53406
MGH97_P7_D12	NA	black	0	0	0.71105
MGH97_P7_B02	NA	black	0	0	0.56755
MGH97_P7_E03	NA	black	0	0	0
MGH97_P7_D02	0.334960123136	green3	2	0.28096	0.36289
MGH97_P7_B11	NA	black	0	0	1.1408
MGH97_P7_E09	NA	black	0	0	0.43189
MGH97_P7_B01	NA	black	0	0	0.29396
MGH97_P7_G06	NA	black	0	0	0.44573
MGH97_P7_B07	NA	black	0	0	0
MGH97_P7_C05	NA	black	0	0	0
MGH97_P7_E07	NA	black	0	0	1.0621
MGH97_P7_B12	0.486241788667	green3	2	0.094912	0.41034
MGH97_P7_H07	0.23279906642	green3	2	0.2558	0.73725
MGH97_P7_D04	NA	black	0	0	2.5246
MGH97_P7_C06	NA	black	0	0	1.5286
MGH97_P7_G09	NA	black	0	0	1.2302
MGH97_P7_E06	NA	black	0	0	0.8679
MGH97_P7_F04	NA	black	0	0	0.43829
MGH97_P7_C09	NA	black	0	0	0.60881
MGH97_P7_G03	NA	black	0	0	1.2054
MGH97_P7_H01	NA	black	0	0	0
MGH97_P7_B06	NA	black	0	0	0.35952
MGH97_P7_C08	NA	black	0	0	1.674
MGH97_P7_E08	NA	black	0	0	1.1859
MGH97_P7_F01	NA	black	0	0	0
MGH97_P7_H03	NA	black	0	0	0.52306
MGH97_P7_B10	NA	black	0	0	2.2363
MGH97_P7_E11	NA	black	0	0	0.34369
MGH97_P7_C03	NA	black	0	0	1.3311
MGH97_P7_H12	NA	black	0	0	0.90304
MGH97_P7_D07	NA	black	0	0	0.83754
MGH97_P7_A11	NA	black	0	0	0.48749
MGH97_P7_A01	NA	black	0	0	0.87106
MGH97_P7_F12	0.529506137286	green3	2	0.10568	0.29631
MGH97_P7_F08	NA	black	0	0	0.67175
MGH97_P7_D11	NA	black	0	0	0.543
MGH97_P7_H09	NA	black	0	0	0
MGH97_P7_D09	NA	black	0	0	1.2898
MGH97_P7_C12	NA	black	0	0	0.91303
MGH97_P7_H11	NA	black	0	0	0.67717
MGH97_P7_A04	NA	black	0	0	0.58111
MGH97_P7_H06	NA	black	0	0	0.56365
MGH97_P7_F03	NA	black	0	0	0.848
MGH97_P7_A07	NA	black	0	0.14274	0
MGH97_P7_F11	0.161482984896	green3	2	0.14666	1.0229
MGH97_P7_G08	NA	black	0	0	1.33
MGH97_P7_E02	NA	black	0	0	1.3824
MGH97_P7_C07	0.495218040385	green3	2	0.16092	0.24489
MGH97_P7_A09	NA	black	0	0	3.1898
MGH97_P7_B09	NA	black	0	0	0.64893
MGH97_P7_G10	0.489496836027	green3	2	0.15704	0.26903
MGH97_P7_G02	0.113846279064	green3	2	0.38184	0.92752
MGH97_P7_H04	-2.27816143206	black	0	2.6227	0.22651
MGH97_P7_G01	NA	black	0	0	3.4074
MGH97_P7_E05	NA	black	0	0	0.32308
MGH97_P7_E04	-0.0763223844825	green3	2	0.54696	1.8722
MGH97_P7_E01	NA	black	0	0	1.0936
MGH97_P7_F05	-0.044563993753	green3	2	0.53804	1.6599
MGH97_P7_D05	NA	black	0	0	0.75446
MGH97_P7_A03	0.341047486404	green3	2	0.11237	0.68437
MGH97_P7_B03	0.368539558636	green3	2	0.18142	0.51299
MGH97_P7_A05	NA	black	0	0	0.70487
MGH97_P7_D03	NA	black	0	0	0.53705
MGH97_P7_F02	NA	black	0	0	0.22774
MGH97_P7_G05	NA	black	0	0	0.54102
MGH97_P7_D08	NA	black	0	0	0.54992
MGH97_P7_G04	NA	black	0	0	0.51904
MGH97_P8_A11	NA	black	0	0	1.0222
MGH97_P10_A12	NA	black	0	0	0.53804
MGH97_P10_E09	NA	black	0	0	0.83673
MGH97_P9_B12	NA	black	0	0	0.93055
MGH97_P10_D07	NA	black	0	0	0.90997
MGH97_P8_D11	NA	black	0	0	1.8568
MGH97_P8_G05	NA	black	0	0	1.0841
MGH97_P9_C05	NA	black	0	0	0.87814
MGH97_P8_D03	0.353415168477	green3	2	0.24367	0.41251
MGH97_P8_H05	NA	black	0	0	0
MGH97_P10_A09	NA	black	0	0	0.73205
MGH97_P10_E03	NA	black	0	0	0.92903
MGH97_P10_D04	NA	black	0	0	0
MGH97_P9_D12	NA	black	0	0	0.79161
MGH97_P8_H06	NA	black	0	0	0.48027
MGH97_P8_H11	-0.680051374049	red	1	4.2618	1.2654
MGH97_P9_F12	NA	black	0	0	0.84318
MGH97_P8_D07	NA	black	0	0	1.8484
MGH97_P8_H02	NA	black	0	0	0
MGH97_P8_D01	NA	black	0	0	1.3595
MGH97_P10_C04	NA	black	0	0	0.30568
MGH97_P9_E06	NA	black	0	0	0.83107
MGH97_P8_F12	0.00225578426148	green3	2	0.44996	1.3465
MGH97_P8_H01	NA	black	0	0	1.175
MGH97_P8_A05	NA	black	0	0	0
MGH97_P9_F10	NA	black	0	0	0.58592
MGH97_P10_F10	NA	black	0	0	0.89685
MGH97_P9_G12	NA	black	0	0	0
MGH97_P8_B04	NA	black	0	0	0.97526
MGH97_P8_E11	NA	black	0	0	0
MGH97_P9_G10	NA	black	0	0	1.5205
MGH97_P10_D11	NA	black	0	0	0.88127
MGH97_P10_D01	NA	black	0	0	1.3063
MGH97_P10_H04	NA	black	0	0	1.1909
MGH97_P10_D12	-0.309664617343	green3	2	1.4921	0.99711
MGH97_P8_D04	0.135805921834	green3	2	2.7013	1.4901
MGH97_P8_F08	NA	black	0	0	0.34255
MGH97_P9_E10	NA	black	0	0	0.68796
MGH97_P9_D11	NA	black	0	0	0
MGH97_P8_A02	NA	black	0	0	0
MGH97_P9_F01	NA	black	0	0	1.0683
MGH97_P8_B08	NA	black	0	0	0.32077
MGH97_P8_A09	0.508489335589	green3	2	0.14143	0.26183
MGH97_P9_A03	NA	black	0	0	1.1329
MGH97_P9_G09	NA	black	0	0	0.77568
MGH97_P10_E02	NA	black	0	0	0
MGH97_P10_H08	NA	black	0	0	0.70044
MGH97_P9_G04	NA	black	0	0	0.69599
MGH97_P8_G11	NA	black	0	0	0.84157
MGH97_P10_A06	NA	black	0	0	0.82863
MGH97_P10_F08	NA	black	0	0	1.6007
MGH97_P8_E08	NA	black	0	0	0.70664
MGH97_P8_G08	NA	black	0	0	0
MGH97_P10_B07	0.226333655362	green3	2	0.14405	0.88908
MGH97_P9_G11	-0.0391426385729	green3	2	0.84479	1.1362
MGH97_P8_F11	NA	black	0	0	0.64524
MGH97_P8_F05	NA	black	0	0	0.50792
MGH97_P9_A01	NA	black	0	0	0
MGH97_P10_F01	NA	black	0	0	1.0854
MGH97_P8_C10	NA	black	0	0	0.73985
MGH97_P8_E02	NA	black	0	0	0.80488
MGH97_P10_B05	NA	black	0	0	0.8488
MGH97_P8_G04	NA	black	0	0	0.3173
MGH97_P9_B02	0.283035866653	green3	2	0.26784	0.5656
MGH97_P8_H08	NA	black	0	0	0.54399
MGH97_P8_F01	NA	black	0	0	1.3595
MGH97_P10_H09	NA	black	0	0	1.3465
MGH97_P10_E06	NA	black	0	0	0.67175
MGH97_P10_D10	NA	black	0	0	0.86473
MGH97_P10_A03	-0.701318990504	black	0	0.3774	3.2466
MGH97_P10_A05	0.0955046014166	green3	2	0.14012	1.1603
MGH97_P10_A01	NA	black	0	0	1.2945
MGH97_P9_D09	NA	black	0	0	0.33914
MGH97_P9_D06	0.29682697475	green3	2	0.21785	0.62761
MGH97_P9_G05	NA	black	0	0	3.8626
MGH97_P10_E05	NA	black	0	0	0.64616
MGH97_P8_F10	NA	black	0	0	0.34823
MGH97_P10_A04	NA	black	0	0	0.1177
MGH97_P9_A07	NA	black	0	0	0.41684
MGH97_P9_A08	NA	black	0	0	1.0426
MGH97_P9_H12	NA	black	0	0	0.36625
MGH97_P10_G03	NA	black	0	0	0.55778
MGH97_P8_B03	NA	black	0	0	0.87106
MGH97_P10_H07	NA	black	0	0	1.1355
MGH97_P10_E01	NA	black	0	0	0
MGH97_P9_F11	NA	black	0	0	1.0122
MGH97_P8_B12	NA	black	0	0	0.66175
MGH97_P9_H02	NA	black	0	0	1.1329
MGH97_P9_C11	NA	black	0	0	1.2827
MGH97_P8_A01	0.525012802084	green3	2	0.05797	0.39835
MGH97_P10_F07	NA	black	0	0	0.80653
MGH97_P10_G01	NA	black	0	0	3.2833
MGH97_P10_H05	NA	black	0	0	0.90766
MGH97_P9_F07	NA	black	0	0	0.66903
MGH97_P9_D08	NA	black	0	0	0.36961
MGH97_P9_E05	NA	black	0	0	0.62199
MGH97_P8_B09	NA	black	0	0	0.40381
MGH97_P10_E12	NA	black	0	0	0
MGH97_P10_B10	0.26023304578	green3	2	0.02432	0.91762
MGH97_P9_E03	NA	black	0	0	0.54992
MGH97_P9_G07	-1.17603159801	black	0	3.467	1.0036
MGH97_P9_C09	NA	black	0	0	0.84077
MGH97_P10_B11	NA	black	0	0	0.23756
MGH97_P9_B05	NA	black	0	0	0.6526
MGH97_P9_A12	NA	black	0	0	0.76553
MGH97_P8_D10	-0.596396897906	red	1	2.403	1.0538
MGH97_P8_C05	NA	black	0	0	3.6308
MGH97_P9_D02	NA	black	0	0	1.0683
MGH97_P9_D07	NA	black	0	0	0.82538
MGH97_P8_F03	NA	black	0	0	0.99856
MGH97_P8_C12	0.174340380174	green3	2	0.30217	0.83835
MGH97_P10_E10	NA	black	0	0	0.514
MGH97_P10_H10	0.375054051314	green3	2	0.17632	0.50691
MGH97_P10_C07	NA	black	0	0	0.80653
MGH97_P9_E04	NA	black	0	0	0.87735
MGH97_P8_H10	-1.26638897116	black	0	1.8999	0.35502
MGH97_P9_F03	NA	black	0	0	0.77315
MGH97_P10_C08	NA	black	0	0	0
MGH97_P8_B11	NA	black	0	0	0.55974
MGH97_P10_C01	NA	black	0	0	1.2154
MGH97_P9_D04	NA	black	0	0	0.543
MGH97_P10_B06	NA	black	0	0	0.57628
MGH97_P8_H09	NA	black	0	0	0.71282
MGH97_P9_F05	NA	black	0	0	0
MGH97_P9_B04	0.0629938314027	green3	2	0.13225	1.2265
MGH97_P9_C12	NA	black	0	0	1.5465
MGH97_P8_B02	NA	black	0	0	1.1512
MGH97_P9_F04	NA	black	0	0	0.71984
MGH97_P10_G02	NA	black	0	0.50589	0
MGH97_P9_B07	NA	black	0	0	1.1355
MGH97_P10_D08	NA	black	0	0	0
MGH97_P10_G12	NA	black	0	0	0.44255
MGH97_P9_A02	NA	black	0	0	0.24732
MGH97_P8_G03	NA	black	0	0	2.9837
MGH97_P8_D09	NA	black	0	0	0.044044
MGH97_P10_C06	NA	black	0	0	0.65535
MGH97_P8_H03	NA	black	0	0	0
MGH97_P8_A10	-0.414618004627	green3	2	1.2023	0.60312
MGH97_P8_B06	NA	black	0	0	0.79161
MGH97_P9_G08	NA	black	0	0	0.33571
MGH97_P8_B01	0.245474417867	green3	2	0.16092	0.83107
MGH97_P10_B08	NA	black	0	0	1.4615
MGH97_P10_C12	NA	black	0	0	1.8432
MGH97_P9_A10	NA	black	0	0	0
MGH97_P9_C10	NA	black	0	0	0.46048
MGH97_P9_G03	NA	black	0	0	1.1421
MGH97_P10_B02	NA	black	0	0	0
MGH97_P10_A08	0.441355612671	green3	2	0.14666	0.40817
MGH97_P8_C09	NA	black	0	0	0.926
MGH97_P10_D05	NA	black	0	0	1.4947
MGH97_P10_F02	NA	black	0	0	0.68885
MGH97_P9_D10	NA	black	0	0	1.1097
MGH97_P8_D08	NA	black	0	0	0.85758
MGH97_P9_H11	0.38628500294	green3	2	0.10434	0.60217
MGH97_P8_C06	NA	black	0	0	1.2497
MGH97_P8_A03	NA	black	0	0	1.1859
MGH97_P9_C04	0.138461156417	green3	2	0.23634	1.0129
MGH97_P8_E01	NA	black	0	0	0
MGH97_P10_D02	NA	black	0	0	0
MGH97_P9_E12	9.45866519256	black	0	4.6927	4.0234
MGH97_P9_A05	NA	black	0	0	0.60027
MGH97_P10_F06	NA	black	0	0	1.2714
MGH97_P9_E01	NA	black	0	0	0.89763
MGH97_P8_G06	NA	black	0	0	0
MGH97_P10_B03	NA	black	0	0	0.87499
MGH97_P9_H08	NA	black	0	0	1.107
MGH97_P9_E08	NA	black	0	0	0.33113
MGH97_P8_C07	0.106228131515	green3	2	0.20163	1.1124
MGH97_P9_A06	-2.56882336585	black	0	5.1318	0.88675
MGH97_P8_E04	NA	black	0	0	1.0419
MGH97_P8_C11	NA	black	0	0	0.45312
MGH97_P9_C03	NA	black	0	0	0.78994
MGH97_P8_E03	NA	black	0	0	0.98112
MGH97_P10_B01	0.0111957290674	green3	2	0.19787	1.3254
MGH97_P9_B11	0.159270401328	green3	2	0.26544	0.93055
MGH97_P9_G02	NA	black	0	0	0.63506
MGH97_P8_G02	NA	black	0	0	0.71194
MGH97_P10_G10	NA	black	0	0	0.64155
MGH97_P9_G06	NA	black	0	0	0.63041
MGH97_P9_E02	NA	black	0	0	0.54003
MGH97_P9_C06	NA	black	0	0	1.1935
MGH97_P10_H06	NA	black	0	0	0
MGH97_P8_B05	NA	black	0	0	0.73552
MGH97_P9_F08	-0.239507335175	green3	2	0.24123	1.8914
MGH97_P10_F05	0.236727045271	green3	2	0.16092	0.8504
MGH97_P8_D06	NA	black	0	0	1.85
MGH97_P8_D12	0.0626163159333	green3	2	0.40708	1.105
MGH97_P9_H06	-0.246059369637	green3	2	0.57725	2.8705
MGH97_P9_C08	NA	black	0	0	1.0676
MGH97_P10_D06	-0.582591741621	red	1	1.3311	0.50284
MGH97_P8_G12	NA	black	0	0	1.0461
MGH97_P10_C10	NA	black	0	0	0.81229
MGH97_P8_H07	NA	black	0	0	2.2206
MGH97_P10_E08	NA	black	0	0	0.84077
MGH97_P10_G11	NA	black	0	0	0.52807
MGH97_P10_E07	NA	black	0	0	0.22774
MGH97_P10_F03	NA	black	0	0	0.86552
MGH97_P8_F09	NA	black	0	0	0
MGH97_P10_F04	NA	black	0	0	0.9138
MGH97_P9_H03	NA	black	0	0	0.65627
MGH97_P10_D09	-0.386868087567	green3	2	0.27501	2.2588
MGH97_P8_C01	-0.00487851647175	green3	2	0.72683	2.5185
MGH97_P9_C02	0.276503694479	green3	2	0.13619	0.79077
MGH97_P8_F07	NA	black	0	0	0.27739
MGH97_P10_G06	NA	black	0	0	0.34255
MGH97_P9_B01	NA	black	0	4.8368	0
MGH97_P10_E04	NA	black	0	0	0
MGH97_P8_B07	NA	black	0	0	2.6053
MGH97_P8_G07	NA	black	0	0	0.99928
MGH97_P9_B08	0.264437401368	green3	2	0.20038	0.73812
MGH97_P9_C01	NA	black	0	0	0.78743
MGH97_P8_G01	NA	black	0	0	0.28806
MGH97_P9_H04	-0.0869814475676	green3	2	0.2228	1.5455
MGH97_P10_F11	-1.87376194167	black	0	4.8175	1.0072
MGH97_P10_D03	NA	black	0	0	0.65992
MGH97_P10_C09	NA	black	0	0	1.8258
MGH97_P8_E06	NA	black	0	0	0.48954
MGH97_P8_E09	NA	black	0	0	0.60312
MGH97_P8_E05	0.403474402041	green3	2	0.20789	0.36289
MGH97_P8_A08	NA	black	0	0	0.45628
MGH97_P10_F12	NA	black	0	0	0.54399
MGH97_P9_D01	0.327997994729	green3	2	0.26063	0.44467
MGH97_P9_E09	NA	black	0	0	0.4782
MGH97_P8_A06	NA	black	0	0	1.1349
MGH97_P10_C02	NA	black	0	0	1.0398
MGH97_P10_C11	NA	black	0	0	0.81476
MGH97_P8_B10	0.392534898046	green3	2	0.13619	0.53903
MGH97_P9_E11	NA	black	0	0	1.025
MGH97_P9_F06	-0.267340601933	green3	2	0.25096	1.9631
MGH97_P10_H11	NA	black	0	0	1.0058
MGH97_P9_B06	-0.219107575508	green3	2	2.0707	1.2388
MGH97_P10_E11	NA	black	0	0	0.97159
MGH97_P9_B09	0.374840382205	green3	2	0.073135	0.6663
MGH97_P9_B03	0.314840783766	green3	2	0.18523	0.63784
MGH97_P9_B10	NA	black	0	0	0.71896
MGH97_P8_H12	NA	black	0	0	1.2172
MGH97_P10_A02	-0.410399100419	green3	2	0.36065	2.5097
MGH97_P8_A04	NA	black	0	0	1.1177
MGH97_P10_G05	NA	black	0	0	0.61918
MGH97_P9_H10	0.408576985726	green3	2	0.123	0.52607
MGH97_P9_A11	NA	black	0	0	0.60217
MGH97_P8_A12	0.377891749228	green3	2	0.22651	0.38626
MGH97_P8_C08	NA	black	0	0	1.2412
MGH97_P8_A07	NA	black	0	0	0.56657
MGH97_P10_H03	NA	black	0	0	0.73205
MGH97_P8_H04	-0.121232848902	green3	2	0.41359	1.7987
MGH97_P9_C07	NA	black	0	0	1.1023
MGH97_P9_H07	NA	black	0	0	1.0201
MGH97_P8_C02	NA	black	0	4.1553	0
MGH97_P10_B09	NA	black	0	0	3.2408
MGH97_P9_E07	NA	black	0	0	0.3471
MGH97_P10_C03	NA	black	0	0	0
93_P3_D02	NA	black	0	0	0
93_P3_B08	NA	black	0	0	1.0454
93_P3_D10	NA	black	0	0	1.3499
93_P3_H02	NA	black	0	0	1.2339
93_P3_E06	0.3075368657	green3	2	0.10568	0.76043
93_P3_F08	NA	black	0	0	2.9786
93_P3_F07	NA	black	0	0	0.61918
93_P3_B02	NA	black	0	0	1.0108
93_P3_G02	NA	black	0	0	0.60407
93_P3_G06	NA	black	0	0	0.57628
93_P3_F05	-0.0124660949339	green3	2	0.23756	1.3802
93_P3_H01	NA	black	0	0	0.90689
93_P3_F06	NA	black	0	0	0.57821
93_P3_D08	NA	black	0	0	0.70664
93_P3_E03	-0.617289389304	red	1	1.6531	0.74846
93_P3_A04	NA	black	0	0	0.60312
93_P3_H03	NA	black	0	0	0
93_P3_H10	NA	black	0	0	0.77568
93_P3_A09	NA	black	0	0	1.115
93_P3_D11	NA	black	0	0	0.32077
93_P3_E12	NA	black	0	0	1.2684
93_P3_G05	NA	black	0	0	1.069
93_P3_D12	NA	black	0	0	1.3329
93_P3_E11	NA	black	0	0	0
93_P3_B10	0.254808262872	green3	2	0.16864	0.80157
93_P3_B05	NA	black	0	0	0.69153
93_P3_H08	NA	black	0	0	1.0628
93_P3_H04	0.210253147752	green3	2	0.094912	0.95977
93_P3_F12	NA	black	0	0	0
93_P3_A07	0.213886633596	green3	2	0.19409	0.8679
93_P3_E04	NA	black	0	0	0.39726
93_P3_C07	NA	black	0	0	1.7093
93_P3_G09	NA	black	0	0	1.4125
93_P3_A03	-0.177980399404	green3	2	0.22157	1.7411
93_P3_D05	0.0888803118149	green3	2	0.28688	1.109
93_P3_A10	NA	black	0	0	0.68347
93_P3_E02	0.139835300472	green3	2	0.44467	0.6332
93_P3_C04	NA	black	0	0	0.5888
93_P3_F02	NA	black	0	0	0.90766
93_P3_E07	NA	black	0	0	3.6937
93_P3_D09	NA	black	0	0	1.0772
93_P3_D07	NA	black	0	0	0.96717
93_P3_G12	NA	black	0	0	0.55974
93_P3_A05	-0.356416994829	green3	2	0.45418	2.6663
93_P3_C05	NA	black	0	0	1.1583
93_P3_F09	NA	black	0	0	1.4044
93_P3_G07	NA	black	0	0	3.1285
93_P3_C01	0.181450126146	green3	2	0.1375	0.98768
93_P3_C11	NA	black	0	0	1.5902
93_P3_E05	0.139057645432	green3	2	0.19156	1.0433
93_P3_A12	NA	black	0	0	2.8047
93_P3_E09	0.262035374923	green3	2	0.35276	0.38626
93_P3_D03	0.276787038056	green3	2	0.12168	0.80571
93_P3_D01	-0.0666559998719	green3	2	0.20038	1.4931
93_P3_G04	0.423802595488	green3	2	0.0086303	0.6526
93_P3_E01	NA	black	0	0	0.47508
93_P3_G11	NA	black	0	0	1.3663
93_P3_A06	NA	black	0	0	1.2654
93_P3_G10	NA	black	0	0	0.63784
93_P3_A11	NA	black	0	0	1.2054
93_P3_C03	0.125865386329	green3	2	0.14535	1.0969
93_P3_B11	-0.102617819599	green3	2	0.24245	1.5902
93_P3_G08	NA	black	0	0	1.0635
93_P3_B06	NA	black	0	0	0.83431
93_P3_A02	NA	black	0	0	1.6947
93_P3_D06	0.388194771576	green3	2	1.4478	1.929
93_P3_B12	NA	black	0	0	2.7084
93_P3_B09	0.0479896289602	green3	2	0.16607	1.2504
93_P6_A04	NA	black	0	0	1.9727
93_P6_B02	-0.757011704926	black	0	0.020058	2.4584
93_P6_E05	NA	black	0	0	3.2084
93_P6_B09	-0.0731346121803	green3	2	0.95606	1.107
93_P6_H11	NA	black	0	0	2.3231
93_P5_E06	NA	black	0	0	0.88596
93_P5_C05	0.0713718582565	green3	2	0.29396	1.1545
93_P5_H06	NA	black	0	0	0
93_P5_G05	0.0583764092614	green3	2	0.7891	2.2175
93_P5_C09	NA	black	0	0	1.516
93_P6_D09	0.146057649328	green3	2	0.17121	1.0405
93_P5_H04	NA	black	0	0	2.1849
93_P6_A06	NA	black	0	0	1.0342
93_P6_F03	NA	black	0	0	1.0936
93_P6_B05	0.0116639674449	green3	2	0.32884	1.3185
93_P6_C11	0.161103277114	green3	2	0.20038	0.98623
93_P5_H09	NA	black	0	0	1.7299
93_P5_G03	NA	black	0	0	1.7719
93_P5_F04	NA	black	0	0	0.92067
93_P6_H12	-0.130455799412	green3	2	0.17632	1.6135
93_P5_G07	-0.0159968081868	green3	2	0.70044	0.9486
93_P6_C05	-0.104163182528	green3	2	0.42438	1.7545
93_P6_D05	0.0876281142792	green3	2	0.15963	1.1699
93_P5_C12	-1.09047625719	black	0	3.9042	1.1017
93_P6_A03	NA	black	0	0	1.1336
93_P5_E08	0.0476776449133	green3	2	0.46048	1.1177
93_P6_A08	-0.0529851543795	green3	2	0.37295	1.5306
93_P6_A10	NA	black	0	0	3.559
93_P6_A02	0.00104569909374	green3	2	0.2302	1.3482
93_P5_G12	NA	black	0	0	0.84479
93_P5_E01	NA	black	0	0	1.0766
93_P6_A09	-0.00759362819687	green3	2	1.6234	1.3813
93_P6_H05	NA	black	0	0	0.69064
93_P6_H10	NA	black	0	0	1.4865
93_P5_C08	NA	black	0	0	1.7828
93_P5_A09	NA	black	0	0	1.1827
93_P5_B09	0.114373086777	green3	2	1.0496	1.7093
93_P5_A05	NA	black	0	0	0
93_P6_E04	0.448245864467	green3	2	0.18903	0.2916
93_P5_A04	NA	black	0	0	1.275
93_P6_A11	0.256729580634	green3	2	0.31846	0.52406
93_P5_B12	-0.00905712855668	green3	2	0.39616	1.3885
93_P5_F12	NA	black	0	0	0.64801
93_P5_H08	-0.0951918199092	green3	2	0.24732	1.5758
93_P6_C08	NA	black	0	0	1.6897
93_P5_F10	-0.07886248567	green3	2	0.22527	1.5286
93_P5_E11	NA	black	0	0	1.2726
93_P6_B03	0.0805638431953	green3	2	0.14405	1.189
93_P6_C02	NA	black	0	0	1.2666
93_P6_B04	NA	black	0	0	3.8003
93_P5_D10	-0.00694534435228	green3	2	0.15445	1.3623
93_P6_F04	NA	black	0	0	5.624
93_P6_H04	NA	black	0	0	1.3623
93_P6_C01	NA	black	0	0	1.1712
93_P5_G06	NA	black	0	0	0.82049
93_P6_A07	NA	black	0	0	3.363
93_P5_H10	NA	black	0	0	4.6646
93_P6_F08	NA	black	0	0	2.7461
93_P5_H01	NA	black	0	0	0
93_P5_B02	NA	black	0	0	0.91686
93_P5_G01	NA	black	0	0	0
93_P6_A12	-0.245436543957	green3	2	0.27858	1.9508
93_P5_G11	NA	black	0	0	0.4813
93_P6_E11	-0.31160821327	green3	2	0.16221	1.9464
93_P5_D07	NA	black	0	0	1.6215
93_P6_E02	NA	black	0	0	1.2418
93_P6_E09	-0.0678436579479	green3	2	0.4916	1.7062
93_P5_F09	NA	black	0	0	0.7866
93_P6_E06	NA	black	0	0	0.62293
93_P5_A06	NA	black	0	0	0.83835
93_P5_D04	NA	black	0	0	1.4962
93_P5_H07	-0.0960668350234	green3	2	0.23389	1.5709
93_P6_D06	NA	black	0	0	3.566
93_P6_C07	NA	black	0	0	1.0007
93_P5_F07	NA	black	0	0	1.4967
93_P5_C04	NA	black	0	0	1.3807
93_P5_A02	NA	black	0	0	1.2048
93_P5_A07	NA	black	0	0	2.1757
93_P5_A08	NA	black	0	0	1.4808
93_P6_B12	0.00880050536706	green3	2	0.77905	3.4821
93_P5_G04	NA	black	0	0	1.4756
93_P5_H11	-0.00954450375199	green3	2	0.41576	1.3934
93_P6_E03	NA	black	0	0	1.5859
