Cell_name	Zvalue	Color	Cluster	AATF	TP53
MGH54_P5_E05	NA	black	0	0	3.9388
MGH54_P5_E06	NA	black	0	0	4.8213
MGH54_P5_E07	NA	black	0	0	5.8811
MGH54_P5_E08	NA	black	0	2.9948	0
MGH54_P5_E09	2.07809392336	black	0	1.696	0.20163
MGH54_P5_E10	2.0409357566	black	0	5.218	6.029
MGH54_P5_E11	NA	black	0	0	1.5135
MGH54_P5_E12	NA	black	0	0	1.2654
MGH54_P5_F01	NA	black	0	0	4.5707
MGH54_P5_F02	NA	black	0	0	6.2569
MGH54_P5_F03	NA	black	0	0	5.2238
MGH54_P5_F04	NA	black	0	0	0
MGH54_P5_F05	NA	black	0	0	0
MGH54_P5_F06	1.01701121165	green3	2	5.6373	4.0748
MGH54_P5_F07	0.961510093645	green3	2	5.331	4.2212
MGH54_P5_F08	NA	black	0	0	0
MGH54_P5_F10	NA	black	0	0	4.3867
MGH54_P5_F11	NA	black	0	0	0
MGH54_P5_F12	NA	black	0	0	0
MGH54_P5_G01	NA	black	0	0	3.0842
MGH54_P5_G02	NA	black	0	0	0
MGH54_P5_G03	NA	black	0	0	0.45207
MGH54_P5_G04	NA	black	0	0	6.2421
MGH54_P5_G05	NA	black	0	1.5281	0
MGH54_P5_G06	NA	black	0	0	0
MGH54_P5_G07	NA	black	0	0	3.2839
MGH54_P5_G08	NA	black	0	0	0
MGH54_P5_G09	NA	black	0	0	4.5633
MGH54_P5_G10	NA	black	0	0	5.2966
MGH54_P5_G11	NA	black	0	0	5.1924
MGH54_P5_G12	NA	black	0	0	0
MGH54_P5_H01	-0.629912844376	green3	2	4.5869	1.2098
MGH54_P5_H02	NA	black	0	0	5.2233
MGH54_P5_H03	0.386025191137	green3	2	4.2001	4.5572
MGH54_P5_H04	0.0215762052375	green3	2	3.6133	0.4351
MGH54_P5_H05	NA	black	0	0	3.3871
MGH54_P5_H06	0.153630663977	green3	2	4.1447	3.5799
MGH54_P5_H07	0.0686443578663	green3	2	1.4404	2.7268
MGH54_P5_H08	NA	black	0	0	2.3417
MGH54_P5_H09	NA	black	0	1.0272	0
MGH54_P5_H10	NA	black	0	0	3.6145
MGH54_P5_H11	NA	black	0	0	1.3443
MGH54_P5_H12	NA	black	0	0	0
MGH54_P13_A02	NA	black	0	0	0.584
MGH54_P13_A03	NA	black	0	0	4.6131
MGH54_P13_A04	NA	black	0	0	0
MGH54_P13_A05	NA	black	0	0	0
MGH54_P13_A06	NA	black	0	4.1183	0
MGH54_P13_A07	NA	black	0	0	4.2539
MGH54_P13_A09	NA	black	0	4.5932	0
MGH54_P13_A10	0.262002216709	green3	2	4.5509	3.5304
MGH54_P13_A11	-0.725535070154	green3	2	5.0487	1.5748
MGH54_P13_B01	NA	black	0	0	0
MGH54_P13_B02	NA	black	0	0	0
MGH54_P13_B03	NA	black	0	0	4.2425
MGH54_P13_B04	NA	black	0	0	2.3601
MGH54_P13_B05	NA	black	0	0	0
MGH54_P13_B06	-0.290825632399	green3	2	2.8934	3.7345
MGH54_P13_B07	-0.624768961172	green3	2	3.0759	5.3752
MGH54_P13_B08	NA	black	0	4.1165	0
MGH54_P13_B10	NA	black	0	0	0
MGH54_P13_B11	NA	black	0	0	0
MGH54_P13_B12	NA	black	0	0	0
MGH54_P13_C01	NA	black	0	0	0
MGH54_P13_C02	NA	black	0	0	0
MGH54_P13_C03	NA	black	0	0.44255	0
MGH54_P13_C04	NA	black	0	0	0
MGH54_P13_C05	NA	black	0	0	0
MGH54_P13_C06	NA	black	0	0	4.0157
MGH54_P13_C07	NA	black	0	4.1027	0
MGH54_P13_C09	NA	black	0	0	3.6791
MGH54_P13_C10	0.134233741475	green3	2	2.1197	2.5938
MGH54_P13_C11	NA	black	0	0	1.3329
MGH54_P13_C12	NA	black	0	0	0
MGH54_P13_D01	NA	black	0	0	3.26
MGH54_P13_D02	NA	black	0	0	0
MGH54_P13_D03	NA	black	0	0	3.7086
MGH54_P13_D04	NA	black	0	0	2.9134
MGH54_P13_D05	NA	black	0	0	4.6009
MGH54_P13_D06	NA	black	0	0	3.2975
MGH54_P13_D07	-0.261650153962	green3	2	3.0791	3.9081
MGH54_P13_D09	0.00989242949535	green3	2	3.863	2.9307
MGH54_P13_D10	NA	black	0	0	0
MGH54_P13_D11	NA	black	0	0	3.9671
MGH54_P13_D12	0.192461463149	green3	2	1.8209	2.5494
MGH54_P13_E01	NA	black	0	0	0
MGH54_P13_E02	0.121485443813	green3	2	1.9731	2.6299
MGH54_P13_E03	1.8757064593	blue	3	0.46676	1.3618
MGH54_P13_E04	NA	black	0	0	1.5636
MGH54_P13_E05	NA	black	0	0	3.6579
MGH54_P13_E06	-0.0392977732423	green3	2	4.1289	2.6208
MGH54_P13_E07	0.813093146849	green3	2	1.058	2.0377
MGH54_P13_E08	NA	black	0	3.3656	0
MGH54_P13_E09	NA	black	0	0	3.8738
MGH54_P13_E10	NA	black	0	0	3.3817
MGH54_P13_E11	0.143333736646	green3	2	3.8235	5.0041
MGH54_P13_E12	NA	black	0	0	1.189
MGH54_P13_F01	NA	black	0	0	0
MGH54_P13_F02	NA	black	0	0	2.2813
MGH54_P13_F03	NA	black	0	0	3.9697
MGH54_P13_F04	NA	black	0	5.1787	0
MGH54_P13_F05	NA	black	0	0	2.3306
MGH54_P13_F06	NA	black	0	0	3.5597
MGH54_P13_F07	NA	black	0	0	0
MGH54_P13_F08	-0.140425970404	green3	2	2.4865	3.1005
MGH54_P13_F09	NA	black	0	0	0
MGH54_P13_F10	NA	black	0	3.7241	0
MGH54_P13_F11	NA	black	0	0	3.9105
MGH54_P13_F12	NA	black	0	4.9743	0
MGH54_P13_G01	NA	black	0	4.5757	0
MGH54_P13_G02	NA	black	0	0	5.0113
MGH54_P13_G03	-1.21217056719	red	1	1.1928	3.9928
MGH54_P13_G05	NA	black	0	0	2.4095
MGH54_P13_G06	NA	black	0	0	3.3376
MGH54_P13_G07	NA	black	0	0	0.55189
MGH54_P13_G08	-0.194801892446	green3	2	2.7024	3.3061
MGH54_P13_G09	NA	black	0	0	2.7755
MGH54_P13_G10	NA	black	0	0	1.6884
MGH54_P13_G11	NA	black	0	0	1.3657
MGH54_P13_G12	NA	black	0	0	0
MGH54_P13_H02	-1.11133234238	red	1	1.7233	4.1953
MGH54_P13_H03	NA	black	0	0	0
MGH54_P13_H04	NA	black	0	0	0
MGH54_P13_H05	NA	black	0	0	4.8852
MGH54_P13_H06	NA	black	0	0	1.472
MGH54_P13_H07	-0.0314377079996	green3	2	4.442	2.7251
MGH54_P13_H08	NA	black	0	0	0
MGH54_P13_H09	NA	black	0	0	0
MGH54_P13_H10	-0.120399400085	green3	2	3.9838	1.9575
MGH54_P13_H11	0.002358329551	green3	2	3.636	1.0538
MGH60_P4_A01	NA	black	0	0	0
MGH60_P4_A02	NA	black	0	1.4641	0
MGH60_P4_A03	NA	black	0	0	3.4775
MGH60_P4_A04	NA	black	0	0	0
MGH60_P4_A05	NA	black	0	0	0
MGH60_P4_A06	NA	black	0	0	3.4174
MGH60_P4_A07	0.386842714638	green3	2	1.0093	2.4439
MGH60_P4_A08	NA	black	0	0	0
MGH60_P4_A09	NA	black	0	0	2.929
MGH60_P4_A10	NA	black	0	0	1.2443
MGH60_P4_A11	2.32845675318	black	0	1.0683	0.59932
MGH60_P4_A12	-1.57614271856	red	1	0.58207	4.0398
MGH60_P4_B01	1.49844679012	blue	3	5.489	4.8183
MGH60_P4_B02	NA	black	0	4.1698	0
MGH60_P4_B03	NA	black	0	3.6989	0
MGH60_P4_B04	-0.897664388066	red	1	4.7508	0.8679
MGH60_P4_B05	1.17154217169	green3	2	5.157	4.7266
MGH60_P4_B06	NA	black	0	3.3592	0
MGH60_P4_B07	NA	black	0	0	3.6173
MGH60_P4_B08	NA	black	0	0	4.0634
MGH60_P4_B09	NA	black	0	1.8758	0
MGH60_P4_B10	NA	black	0	0	0
MGH60_P4_B11	0.0902426439929	green3	2	3.545	0.38294
MGH60_P4_B12	0.559980006434	green3	2	5.8006	3.4624
MGH60_P4_C01	0.00220892748962	green3	2	2.7146	2.8045
MGH60_P4_C02	NA	black	0	0	3.506
MGH60_P4_C03	-0.117582847293	green3	2	3.9201	1.7866
MGH60_P4_C04	-1.37910943915	red	1	0.34596	3.806
MGH60_P4_C05	NA	black	0	0	3.5211
MGH60_P4_C06	NA	black	0	0	2.8754
MGH60_P4_C07	NA	black	0	5.1225	0
MGH60_P4_C09	0.272887042343	green3	2	4.6161	3.5101
MGH60_P4_C11	NA	black	0	0	0.40163
MGH60_P4_C12	NA	black	0	0	3.9388
MGH60_P4_D01	-0.761554743707	green3	2	2.169	4.0457
MGH60_P4_D02	NA	black	0	0	0
MGH60_P4_D03	-0.0105289868935	green3	2	3.5781	3.1572
MGH60_P4_D04	NA	black	0	5.0644	0
MGH60_P4_D05	NA	black	0	0	0
MGH60_P4_D06	NA	black	0	3.2513	0
MGH60_P4_D07	NA	black	0	0	0
MGH60_P4_D08	NA	black	0	0	4.7338
MGH60_P4_D10	NA	black	0	0	0
MGH60_P4_D12	NA	black	0	0	5.0436
MGH60_P4_E01	NA	black	0	4.9668	0
MGH60_P4_E02	NA	black	0	0	3.6551
MGH60_P4_E03	NA	black	0	4.3869	0
MGH60_P4_E04	-1.41437902715	red	1	2.1263	5.0356
MGH60_P4_E05	NA	black	0	0	0
MGH60_P4_E06	NA	black	0	0	2.1502
MGH60_P4_E07	NA	black	0	0	0
MGH60_P4_E08	NA	black	0	5.6151	0
MGH60_P4_E09	NA	black	0	0	0
MGH60_P4_E11	NA	black	0	5.12	0
MGH60_P4_E12	-2.72584603135	black	0	0.40163	4.8246
MGH60_P4_F01	NA	black	0	0	1.0158
MGH60_P4_F02	0.5382997826	green3	2	2.2845	1.8484
MGH60_P4_F03	NA	black	0	0	0.57143
MGH60_P4_F04	NA	black	0	0	4.8458
MGH60_P4_F05	NA	black	0	0	0
MGH60_P4_F06	NA	black	0	0	0
MGH60_P4_F07	-1.21176008253	red	1	5.0332	0.72072
MGH60_P4_F08	-0.466573503996	green3	2	4.4066	1.3443
MGH60_P4_F09	NA	black	0	0	0.73552
MGH60_P4_F10	-0.760496538818	green3	2	1.6112	3.7045
MGH60_P4_F11	NA	black	0	0	2.9082
MGH60_P4_F12	NA	black	0	0	0
MGH60_P4_G01	NA	black	0	0	0
MGH60_P4_G02	NA	black	0	0	0.31962
MGH60_P4_G03	0.612958431666	green3	2	4.2124	5.551
MGH60_P4_G04	NA	black	0	0	4.1532
MGH60_P4_G05	NA	black	0	1.5499	0
MGH60_P4_G06	NA	black	0	0	5.2384
MGH60_P4_G07	NA	black	0	0	3.1332
MGH60_P4_G08	NA	black	0	0	3.5743
MGH60_P4_G09	NA	black	0	0	0
MGH60_P4_G10	NA	black	0	5.6003	0
MGH60_P4_G11	NA	black	0	2.5233	0
MGH60_P4_G12	NA	black	0	5.2129	0
MGH60_P4_H01	NA	black	0	4.437	0
MGH60_P4_H03	NA	black	0	0	0
MGH60_P4_H04	NA	black	0	0	0
MGH60_P4_H06	-2.126298034	black	0	1.541	5.2303
MGH60_P4_H07	1.60016909639	blue	3	5.227	5.3136
MGH60_P4_H08	-0.0356003508997	green3	2	4.6774	2.7388
MGH60_P4_H09	NA	black	0	2.753	0
MGH60_P4_H10	0.5388844295	green3	2	4.9388	3.8431
MGH60_P4_H11	-0.760470077888	green3	2	4.4189	0.4678
MGH60_P4_H12	NA	black	0	0	1.8856
MGH60_P5_A01	NA	black	0	0	0
MGH60_P5_A02	NA	black	0	3.4198	0
MGH60_P5_A03	NA	black	0	0	0
MGH60_P5_A04	-0.901729413699	red	1	5.3788	1.5685
MGH60_P5_A05	NA	black	0	0	2.8032
MGH60_P5_A06	NA	black	0	0	0
MGH60_P5_A07	NA	black	0	0	3.7563
MGH60_P5_A08	NA	black	0	0	0
MGH60_P5_A09	0.653294993873	green3	2	2.948	0.50894
MGH60_P5_A10	NA	black	0	0	5.1658
MGH60_P5_A11	NA	black	0	0	0
MGH60_P5_A12	NA	black	0	6.2178	0
MGH60_P5_B01	NA	black	0	0	0
MGH60_P5_B02	NA	black	0	0	0
MGH60_P5_B03	NA	black	0	0	4.6109
MGH60_P5_B04	NA	black	0	0	0
MGH60_P5_B05	NA	black	0	0	0
MGH60_P5_B06	-1.68898563671	red	1	5.3802	0.47923
MGH60_P5_B07	NA	black	0	0	2.9564
MGH60_P5_B08	NA	black	0	3.3611	0
MGH60_P5_B09	0.347344289467	green3	2	4.6554	3.6645
MGH60_P5_B10	NA	black	0	4.9183	0
MGH60_P5_B12	NA	black	0	0	0.13619
MGH60_P5_C01	NA	black	0	0	0
MGH60_P5_C02	0.937033833998	green3	2	5.8837	3.8507
MGH60_P5_C03	NA	black	0	0	0
MGH60_P5_C04	NA	black	0	0	0
MGH60_P5_C05	-1.51008444081	red	1	0.63506	4.0089
MGH60_P5_C06	-0.0282728476225	green3	2	3.6698	0.72072
MGH60_P5_C07	-0.68489551717	green3	2	2.0919	3.8664
MGH60_P5_C08	-0.0753204933678	green3	2	3.7142	0.49262
MGH60_P5_C09	-2.4009982169	black	0	0.926	4.9269
MGH60_P5_C10	-0.122207375514	green3	2	3.4488	4.2193
MGH60_P5_C11	NA	black	0	0	0
MGH60_P5_C12	NA	black	0	0	5.755
MGH60_P5_D01	NA	black	0	0	0
MGH60_P5_D02	2.24569514631	black	0	0.61259	0.99567
MGH60_P5_D03	NA	black	0	0	0
MGH60_P5_D04	NA	black	0	4.3996	0
MGH60_P5_D05	NA	black	0	4.9189	0
MGH60_P5_D06	NA	black	0	0	0
MGH60_P5_D07	0.221231292229	green3	2	4.2257	3.7615
MGH60_P5_D08	NA	black	0	0	0
MGH60_P5_D09	NA	black	0	0	0
MGH60_P5_D10	NA	black	0	0	4.4993
MGH60_P5_D11	NA	black	0	0	0
MGH60_P5_D12	NA	black	0	1.0236	0
MGH60_P5_E01	NA	black	0	5.2975	0
MGH60_P5_E02	NA	black	0	0	4.0068
MGH60_P5_E03	NA	black	0	5.1688	0
MGH60_P5_E04	NA	black	0	4.0256	0
MGH60_P5_E05	NA	black	0	2.9199	0
MGH60_P5_E06	NA	black	0	0	0
MGH60_P5_E07	NA	black	0	5.2863	0
MGH60_P5_E08	NA	black	0	2.7606	0
MGH60_P5_E09	NA	black	0	0	4.5916
MGH60_P5_E10	NA	black	0	0	0
MGH60_P5_E11	NA	black	0	0	0
MGH60_P5_E12	NA	black	0	0	0
MGH60_P5_F01	NA	black	0	0	0
MGH60_P5_F02	NA	black	0	0	0
MGH60_P5_F03	NA	black	0	0	0
MGH60_P5_F04	-0.961245068884	red	1	6.259	1.9411
MGH60_P5_F05	NA	black	0	2.2406	0
MGH60_P5_F06	NA	black	0	0	0.70221
MGH60_P5_F07	NA	black	0	0	0
MGH60_P5_F08	-0.162208281239	green3	2	3.1218	3.5492
MGH60_P5_F09	NA	black	0	0	0
MGH60_P5_F11	NA	black	0	0.54893	0
MGH60_P5_F12	-0.599894641177	green3	2	2.0614	3.7174
MGH60_P5_G01	NA	black	0	0	0.9855
MGH60_P5_G02	NA	black	0	0	0
MGH60_P5_G03	NA	black	0	4.2307	0
MGH60_P5_G04	NA	black	0	0	0
MGH60_P5_G05	1.00166593394	green3	2	2.5313	0.61164
MGH60_P5_G06	NA	black	0	0	0
MGH60_P5_G07	NA	black	0	2.3612	0
MGH60_P5_G08	NA	black	0	4.2816	0
MGH60_P5_G09	NA	black	0	3.0723	0
MGH60_P5_G10	NA	black	0	0	2.9873
MGH60_P5_G11	NA	black	0	1.8139	0
MGH60_P5_G12	0.18778860892	green3	2	3.2881	1.5296
MGH60_P5_H01	NA	black	0	0	4.0863
MGH60_P5_H02	NA	black	0	0	3.2836
MGH60_P5_H03	0.569790647397	green3	2	5.3402	3.6467
MGH60_P5_H04	NA	black	0	0	3.2629
MGH60_P5_H05	NA	black	0	4.1847	0
MGH60_P5_H06	NA	black	0	0	0
MGH60_P5_H07	NA	black	0	0	1.0036
MGH60_P5_H08	NA	black	0	0	0
MGH60_P5_H09	NA	black	0	0	4.2063
MGH60_P5_H10	0.659986541648	green3	2	5.4999	3.6955
MGH60_P5_H11	-0.0661711943084	green3	2	3.7576	1.434
MGH60_P5_H12	-1.87540814593	red	1	6.3116	1.1303
MGH60_P6_A01	NA	black	0	0	0
MGH60_P6_A02	NA	black	0	0	0
MGH60_P6_A03	-0.0183733438384	green3	2	1.7342	2.8272
MGH60_P6_A04	NA	black	0	0	0
MGH60_P6_A05	0.945015660725	green3	2	5.1597	4.3535
MGH60_P6_A06	NA	black	0	0	3.236
MGH60_P6_A07	NA	black	0	0	0
MGH60_P6_A08	0.590264783098	green3	2	4.8847	3.99
MGH60_P6_A09	0.714135590034	green3	2	4.8544	4.2726
MGH60_P6_A10	NA	black	0	0	0
MGH60_P6_A11	NA	black	0	0	2.2476
MGH60_P6_A12	NA	black	0	0	0
MGH60_P6_B01	NA	black	0	0	4.0603
MGH60_P6_B03	NA	black	0	0	0
MGH60_P6_B04	NA	black	0	0	1.0888
MGH60_P6_B05	NA	black	0	0	1.8036
MGH60_P6_B06	-0.0939925160194	green3	2	4.6415	2.5931
MGH60_P6_B07	NA	black	0	3.1299	0
MGH60_P6_B08	NA	black	0	0	3.3992
MGH60_P6_B09	NA	black	0	0	5.2351
MGH60_P6_B10	-0.146516298975	green3	2	4.7622	2.5046
MGH60_P6_B11	2.87462324603	black	0	0.73379	0.39177
MGH60_P6_B12	NA	black	0	0	0.25822
MGH60_P6_C02	NA	black	0	0	4.2922
MGH60_P6_C03	NA	black	0	0	4.9163
MGH60_P6_C05	NA	black	0	0	1.472
MGH60_P6_C06	NA	black	0	0	0
MGH60_P6_C07	NA	black	0	0	1.1865
MGH60_P6_C08	NA	black	0	0	1.3612
MGH60_P6_C09	NA	black	0	0	0.97746
MGH60_P6_C10	NA	black	0	0	0
MGH60_P6_C11	-0.0951565071819	green3	2	3.5002	4.2591
MGH60_P6_D01	NA	black	0	0	0
MGH60_P6_D03	NA	black	0	0	4.2498
MGH60_P6_D04	NA	black	0	0	1.7757
MGH60_P6_D05	NA	black	0	0	0
MGH60_P6_D06	NA	black	0	0	0
MGH60_P6_D07	-0.277292162439	green3	2	4.8537	2.2672
MGH60_P6_D08	NA	black	0	5.4969	0
MGH60_P6_D09	NA	black	0	0	1.7995
MGH60_P6_D11	0.135499660734	green3	2	3.805	5.1758
MGH60_P6_D12	NA	black	0	1.6754	0
MGH60_P6_E01	2.09120953386	black	0	5.7699	5.2415
MGH60_P6_E02	0.93885754013	green3	2	5.3264	4.1919
MGH60_P6_E03	NA	black	0	0	2.4644
MGH60_P6_E04	NA	black	0	2.6409	0
MGH60_P6_E05	NA	black	0	0	4.5743
MGH60_P6_E06	-1.24447920302	red	1	4.8616	0.36401
MGH60_P6_E07	NA	black	0	0	0
MGH60_P6_E08	NA	black	0	0	4.834
MGH60_P6_E09	0.256297392773	green3	2	4.2113	3.9414
MGH60_P6_E10	NA	black	0	0	4.0257
MGH60_P6_E11	NA	black	0	2.0222	0
MGH60_P6_E12	NA	black	0	0	0
MGH60_P6_F02	-0.889645021666	red	1	4.6506	0.6951
MGH60_P6_F03	NA	black	0	0	0
MGH60_P6_F04	NA	black	0	0	0
MGH60_P6_F05	NA	black	0	0	0
MGH60_P6_F06	NA	black	0	5.2295	0
MGH60_P6_F07	NA	black	0	5.6826	0
MGH60_P6_F08	NA	black	0	0	0
MGH60_P6_F09	0.245952692717	green3	2	5.0375	3.2555
MGH60_P6_F10	0.00298903818377	green3	2	3.6643	3.9986
MGH60_P6_F11	-2.05487640894	red	1	5.6628	0.37072
MGH60_P6_F12	NA	black	0	0	0
MGH60_P6_G01	NA	black	0	4.341	0
MGH60_P6_G02	NA	black	0	0	0
MGH60_P6_G03	0.129278915052	green3	2	5.7668	2.9778
MGH60_P6_G04	NA	black	0	0	0.59837
MGH60_P6_G05	NA	black	0	0	4.1851
MGH60_P6_G06	3.82218068792	black	0	0.14143	0.13356
MGH60_P6_G07	NA	black	0	0	3.2829
MGH60_P6_G08	0.447419000329	green3	2	4.4314	4.2257
MGH60_P6_G10	0.196519466707	green3	2	4.5271	3.367
MGH60_P6_G11	NA	black	0	3.618	0
MGH60_P6_G12	NA	black	0	0	0
MGH60_P6_H01	NA	black	0	0	0.50894
MGH60_P6_H02	NA	black	0	0	3.9688
MGH60_P6_H03	NA	black	0	0.93206	0
MGH60_P6_H04	0.555028183649	green3	2	5.0587	3.7844
MGH60_P6_H06	NA	black	0	3.0261	0
MGH60_P6_H07	NA	black	0	4.7192	0
MGH60_P6_H08	-0.959377725526	red	1	5.6088	1.6457
MGH60_P6_H09	NA	black	0	0	4.437
MGH60_P6_H10	NA	black	0	0	4.6352
MGH60_P6_H11	-0.353775657811	green3	2	4.306	1.5291
MGH60_P6_H12	NA	black	0	0	4.9975
MGH60_P7_A01	NA	black	0	0	2.31
MGH60_P7_A02	NA	black	0	0	0
MGH60_P7_A03	-0.552085794321	green3	2	2.9804	4.7716
MGH60_P7_A04	NA	black	0	0	0
MGH60_P7_A05	NA	black	0	5.9958	0
MGH60_P7_A06	NA	black	0	0	0
MGH60_P7_A07	NA	black	0	0	5.0282
MGH60_P7_A08	NA	black	0	0	0
MGH60_P7_A09	NA	black	0	0	4.6095
MGH60_P7_A10	-0.815632968921	green3	2	5.1677	1.5301
MGH60_P7_A11	NA	black	0	0	3.2972
MGH60_P7_A12	NA	black	0	2.1928	0
MGH60_P7_B02	NA	black	0	0	0.58304
MGH60_P7_B03	NA	black	0	0	0
MGH60_P7_B04	NA	black	0	0	0
MGH60_P7_B05	1.87843274005	blue	3	0.79161	1.1979
MGH60_P7_B06	NA	black	0	0	0
MGH60_P7_B07	-3.14480759113	black	0	0.22527	5.0153
MGH60_P7_B08	NA	black	0	0	0
MGH60_P7_B09	NA	black	0	0	3.4399
MGH60_P7_B10	1.65836617527	blue	3	1.7233	0.70221
MGH60_P7_B11	-1.15851321714	red	1	4.7347	0.27023
MGH60_P7_B12	1.9516102076	blue	3	1.8242	0.18777
MGH60_P7_C01	0.371840515128	green3	2	3.054	1.2768
MGH60_P7_C02	NA	black	0	0	2.8274
MGH60_P7_C03	0.0244736143778	green3	2	3.7285	3.6322
MGH60_P7_C04	NA	black	0	0	5.1658
MGH60_P7_C05	NA	black	0	0	2.6688
MGH60_P7_C06	0.445065139236	green3	2	0.64985	2.437
MGH60_P7_C07	NA	black	0	0	4.4625
MGH60_P7_C08	-0.225730586749	green3	2	5.683	2.5602
MGH60_P7_C09	NA	black	0	0	0.36737
MGH60_P7_C10	0.0784782382043	green3	2	3.8921	3.6219
MGH60_P7_C11	NA	black	0	2.3854	0
MGH60_P7_C12	NA	black	0	0	3.0298
MGH60_P7_D01	NA	black	0	0	2.4649
MGH60_P7_D02	NA	black	0	0	4.1096
MGH60_P7_D03	0.412126148754	green3	2	4.7501	3.7361
MGH60_P7_D04	NA	black	0	0	0
MGH60_P7_D05	NA	black	0	0	0
MGH60_P7_D06	NA	black	0	0	4.217
MGH60_P7_D08	NA	black	0	0	4.7738
MGH60_P7_D09	-0.972198973143	red	1	2.1037	4.3201
MGH60_P7_D10	NA	black	0	0	3.403
MGH60_P7_D11	NA	black	0	0	0
MGH60_P7_D12	0.572603656675	green3	2	4.5471	4.3871
MGH60_P7_E01	NA	black	0	4.1169	0
MGH60_P7_E02	NA	black	0	0	0
MGH60_P7_E03	0.525670251373	green3	2	4.1524	5.448
MGH60_P7_E04	NA	black	0	0	0
MGH60_P7_E05	NA	black	0	0	3.9139
MGH60_P7_E06	0.0518838214945	green3	2	3.9044	3.3192
MGH60_P7_E07	1.37955738552	blue	3	5.0704	5.2073
MGH60_P7_E08	-1.09005168467	red	1	1.8448	4.2604
MGH60_P7_E09	NA	black	0	0	0
MGH60_P7_E11	-2.91849941564	black	0	1.4281	5.962
MGH60_P7_E12	NA	black	0	0	0
MGH60_P7_F01	NA	black	0	3.08	0
MGH60_P7_F03	-1.45360840343	red	1	2.081	5.0317
MGH60_P7_F04	NA	black	0	5.9163	0
MGH60_P7_F05	NA	black	0	0	0
MGH60_P7_F06	NA	black	0	0	5.0814
MGH60_P7_F07	NA	black	0	0.96938	0
MGH60_P7_F08	NA	black	0	0	4.2156
MGH60_P7_F10	-0.307597443252	green3	2	3.1736	4.344
MGH60_P7_F11	NA	black	0	2.719	0
MGH60_P7_F12	-1.45986760575	red	1	2.183	5.1943
MGH60_P7_G01	NA	black	0	0	1.5231
MGH60_P7_G02	NA	black	0	0	2.7753
MGH60_P7_G03	-1.83237860738	red	1	1.7664	5.1445
MGH60_P7_G04	NA	black	0	0	0
MGH60_P7_G05	NA	black	0	2.0517	0
MGH60_P7_G06	0.187237981867	green3	2	3.9423	4.4304
MGH60_P7_G07	NA	black	0	0	0
MGH60_P7_G08	NA	black	0	0	0
MGH60_P7_G09	NA	black	0	0	4.3159
MGH60_P7_G10	NA	black	0	0	0
MGH60_P7_G11	NA	black	0	2.1561	0
MGH60_P7_G12	NA	black	0	0	4.555
MGH60_P7_H01	NA	black	0	0	0
MGH60_P7_H02	NA	black	0	3.6748	0
MGH60_P7_H03	0.727869894499	green3	2	4.6976	4.5254
MGH60_P7_H04	NA	black	0	2.6832	0
MGH60_P7_H05	0.79108521613	green3	2	5.204	4.0666
MGH60_P7_H06	NA	black	0	0	0
MGH60_P7_H07	-0.982128550572	red	1	5.2386	1.3363
MGH60_P7_H08	NA	black	0	0	3.9273
MGH60_P7_H09	NA	black	0	0	0.90997
MGH60_P7_H10	NA	black	0	0	4.3273
MGH60_P7_H11	NA	black	0	0	0
MGH60_P7_H12	NA	black	0	0	0.09356
MGH60_P3_A01	NA	black	0	0	1.9283
MGH60_P3_A02	NA	black	0	0	0
MGH60_P3_A03	NA	black	0	0	4.6768
MGH60_P3_A06	NA	black	0	0	0
MGH60_P3_A07	NA	black	0	0	0
MGH60_P3_A08	NA	black	0	0	0
MGH60_P3_A09	NA	black	0	0	2.2666
MGH60_P3_A10	NA	black	0	4.283	0
MGH60_P3_A11	NA	black	0	0	0
MGH60_P3_A12	0.0311753343813	green3	2	3.8243	3.2591
MGH60_P3_B01	0.0203966953694	green3	2	3.4772	2.5271
MGH60_P3_B04	-0.562928742787	green3	2	2.8045	4.4037
MGH60_P3_B06	NA	black	0	0	0
MGH60_P3_B07	NA	black	0	0	0
MGH60_P3_B10	NA	black	0	0	3.2034
MGH60_P3_B11	NA	black	0	0	3.4794
MGH60_P3_B12	-0.969793213804	red	1	2.2765	4.5046
MGH60_P3_C03	0.973064029322	green3	2	1.6686	1.6088
MGH60_P3_C04	0.0888396134342	green3	2	3.7917	4.4662
MGH60_P3_C07	NA	black	0	0	3.4206
MGH60_P3_C08	NA	black	0	0	0
MGH60_P3_C09	NA	black	0	6.2009	0
MGH60_P3_D01	NA	black	0	0	2.1683
MGH60_P3_D03	NA	black	0	0	0
MGH60_P3_D04	-2.07383135863	red	1	1.844	5.5631
MGH60_P3_D07	NA	black	0	0	0
MGH60_P3_D08	-0.153567236205	green3	2	2.1966	3.0625
MGH60_P3_D09	NA	black	0	0	0
MGH60_P3_D10	NA	black	0	2.694	0
MGH60_P3_D11	NA	black	0	5.5666	0
MGH60_P3_E02	NA	black	0	0	4.5139
MGH60_P3_E03	NA	black	0	0	3.1677
MGH60_P3_E04	0.63557981513	green3	2	4.2559	5.439
MGH60_P3_E06	-0.180329903081	green3	2	5.4427	2.584
MGH60_P3_E07	NA	black	0	0	0
MGH60_P3_E08	NA	black	0	3.5288	0
MGH60_P3_E09	NA	black	0	0	0
MGH60_P3_E10	NA	black	0	0	0
MGH60_P3_E11	-0.281323600666	green3	2	6.3141	2.5772
MGH60_P3_E12	NA	black	0	0	2.2452
