Cell_name	Zvalue	Color	Cluster	IGF1	NCOR1
MGH54_P16_G06	0.187138914611	red	1	0.22033	1.0144
MGH54_P16_G07	NA	black	0	0	3.3606
MGH54_P16_G08	0.494011470143	green3	2	0.090853	0.70221
MGH54_P16_G09	NA	black	0	0	4.1091
MGH54_P16_G10	-0.0593651326697	red	1	0.29042	4.56
MGH54_P16_G11	NA	black	0	0	2.7585
MGH54_P16_G12	0.0460734671786	red	1	0.15704	2.5013
MGH54_P16_H01	NA	black	0	0	2.1266
MGH54_P16_H02	-0.210795344589	red	1	0.16479	4.076
MGH54_P16_H03	NA	black	0	0	3.4901
MGH54_P16_H04	NA	black	0	0	3.7136
MGH54_P16_H05	NA	black	0	0	0.27501
MGH54_P16_H06	NA	black	0	0	4.4368
MGH54_P16_H07	NA	black	0	0	2.5413
MGH54_P16_H08	NA	black	0	0	3.8146
MGH54_P16_H09	0.180666348927	red	1	0.082703	2.0388
MGH54_P16_H10	NA	black	0	0	3.3007
MGH54_P16_H11	NA	black	0	0	0
MGH54_P16_H12	NA	black	0	0	2.0377
MGH54_P17_A01	-0.257763432551	red	1	0.21164	5.0472
MGH54_P17_A02	NA	black	0	0	3.18
MGH54_P17_A03	NA	black	0	0	2.1306
MGH54_P17_A04	0.524851124407	green3	2	0.68347	4.1984
MGH54_P17_A05	-0.0507505808828	red	1	0.24123	3.3757
MGH54_P17_A06	NA	black	0	0	2.2815
MGH54_P17_A07	NA	black	0	0.14405	0
MGH54_P17_A08	NA	black	0	0	1.0433
MGH54_P17_A09	-0.0137269112346	red	1	0.17249	2.8606
MGH54_P17_A10	-0.088307506076	red	1	0.13356	3.2271
MGH54_P17_A11	-0.0570477291263	red	1	0.3505	0.58207
MGH54_P17_A12	-0.0910098079365	red	1	0.10165	3.1736
MGH54_P17_B01	NA	black	0	0	1.9486
MGH54_P17_B02	-0.127254152136	red	1	0.37851	0.43829
MGH54_P17_B03	NA	black	0	0	4.7932
MGH54_P17_B05	NA	black	0	0	3.3974
MGH54_P17_B06	NA	black	0	0	4.8367
MGH54_P17_B07	-0.007060520614	red	1	0.30801	3.2143
MGH54_P17_B08	NA	black	0	0	0.73118
MGH54_P17_B09	NA	black	0	0	2.6949
MGH54_P17_B10	NA	black	0	0.10969	0
MGH54_P17_B11	NA	black	0	0	3.276
MGH54_P17_B12	0.198214956575	red	1	0.17887	1.4378
MGH54_P17_C02	NA	black	0	0	3.2171
MGH54_P17_C03	-0.0643616291722	red	1	0.13093	3.099
MGH54_P17_C04	NA	black	0	0	3.6672
MGH54_P17_C05	-0.225482329623	red	1	0.12697	3.8975
MGH54_P17_C06	NA	black	0	0	0
MGH54_P17_C07	0.136639303141	red	1	0.18523	1.809
MGH54_P17_C08	NA	black	0	0	3.3759
MGH54_P17_C09	0.178625812613	red	1	0.12035	1.9134
MGH54_P17_C10	-0.0261525356035	red	1	0.23634	3.0649
MGH54_P17_C11	NA	black	0	0	4.424
MGH54_P17_C12	NA	black	0	0	4.9117
MGH54_P17_D01	NA	black	0	0	3.5141
MGH54_P17_D02	-0.113848348429	red	1	0.1865	3.5864
MGH54_P17_D03	NA	black	0	0	0
MGH54_P17_D04	NA	black	0	0	3.7334
MGH54_P17_D05	NA	black	0	0	0.36513
MGH54_P17_D06	NA	black	0	0	3.8648
MGH54_P17_D07	0.395650692638	red	1	0.14926	0.56365
MGH54_P17_D09	-0.304027592486	red	1	0.12829	4.3017
MGH54_P17_D10	NA	black	0	0	1.359
MGH54_P17_D12	NA	black	0	0	0
MGH54_P17_E01	NA	black	0	0	2.3039
MGH54_P17_E02	NA	black	0	0.32193	0
MGH54_P17_E03	NA	black	0	0	3.7889
MGH54_P17_E04	NA	black	0	0	3.6931
MGH54_P17_E05	NA	black	0	0	0.65901
MGH54_P17_E06	-0.486411021519	red	1	0.54794	0.63227
MGH54_P17_E07	NA	black	0	0	0
MGH54_P17_E08	NA	black	0	0	3.7194
MGH54_P17_E09	NA	black	0	0	0
MGH54_P17_E10	NA	black	0	0	4.4617
MGH54_P17_E11	NA	black	0	0	0
MGH54_P17_E12	NA	black	0	0	0.32998
MGH54_P17_F01	NA	black	0	0	2.8544
MGH54_P17_F02	NA	black	0	0	4.126
MGH54_P17_F03	NA	black	0	0	0.66448
MGH54_P17_F04	NA	black	0	0	2.6679
MGH54_P17_F05	NA	black	0	0	2.1979
MGH54_P17_F07	NA	black	0	0	3.4324
MGH54_P17_F08	NA	black	0	0	0
MGH54_P17_F09	0.0646282507728	red	1	0.089498	2.5018
MGH54_P17_F10	0.0733926841293	red	1	0.23389	1.9756
MGH54_P17_F11	0.329350587886	red	1	0.096262	1.3578
MGH54_P17_F12	NA	black	0	0.10165	0
MGH54_P17_G01	NA	black	0	0	4.9973
MGH54_P17_G02	NA	black	0	0.2558	0
MGH54_P17_G03	NA	black	0	0	2.4751
MGH54_P17_G04	NA	black	0	0	3.6088
MGH54_P17_G05	NA	black	0	0	3.8205
MGH54_P17_G06	0.112647901129	red	1	0.12697	2.2119
MGH54_P17_G07	NA	black	0	0	2.7031
MGH54_P17_G08	NA	black	0	0	3.325
MGH54_P17_G09	-0.347474531785	red	1	0.13225	4.558
MGH54_P17_G10	-0.0648109625876	red	1	0.19283	3.2573
MGH54_P17_G11	-0.0778204287882	red	1	0.097611	3.1092
MGH54_P17_G12	NA	black	0	0	3.9233
MGH54_P17_H01	-0.11857264715	red	1	0.15056	3.4436
MGH54_P17_H02	-0.187493905239	red	1	0.14796	3.8196
MGH54_P17_H05	NA	black	0	0	0
MGH54_P17_H06	-0.0466679231393	red	1	0.2558	3.4469
MGH54_P17_H07	NA	black	0	0	3.9968
MGH54_P17_H08	NA	black	0	0	3.9817
MGH54_P17_H09	NA	black	0	0	3.4327
MGH54_P17_H10	NA	black	0	0	3.5634
MGH54_P17_H11	NA	black	0	0	0
MGH54_P17_H12	NA	black	0	0	4.3595
MGH54_P6_A01	NA	black	0	0	0
MGH54_P6_A02	-0.591545416916	red	1	1.8335	2.3835
MGH54_P6_A03	NA	black	0	0	0.9138
MGH54_P6_A04	NA	black	0	0	0.3774
MGH54_P6_A05	NA	black	0	0.19535	0
MGH54_P6_A06	0.00335395297503	red	1	0.29514	2.6572
MGH54_P6_A07	NA	black	0	0	0
MGH54_P6_A08	-0.201357714972	red	1	0.21537	4.6068
MGH54_P6_A09	NA	black	0	0	2.5084
MGH54_P6_A10	-0.0496973178842	red	1	0.19535	3.1512
MGH54_P6_A11	-0.241040794823	red	1	0.22527	5.1993
MGH54_P6_A12	NA	black	0	0.34596	0
MGH54_P6_B01	0.0139538768635	red	1	0.34937	3.3017
MGH54_P6_B02	NA	black	0	0.42008	0
MGH54_P6_B03	-0.357503174221	red	1	0.17377	5.1261
MGH54_P6_B04	-0.36125347217	red	1	0.52807	1.0293
MGH54_P6_B05	NA	black	0	0	3.2827
MGH54_P6_B06	NA	black	0	0	0.66721
MGH54_P6_B07	NA	black	0	0	0
MGH54_P6_B08	NA	black	0	0	1.1622
MGH54_P6_B09	-0.0171349814705	red	1	0.19787	2.905
MGH54_P6_B10	NA	black	0	0	2.5962
MGH54_P6_B11	NA	black	0	0	2.0663
MGH54_P6_B12	0.0286513077406	red	1	0.39726	3.1527
MGH54_P6_C01	NA	black	0	0	3.7416
MGH54_P6_C02	NA	black	0	0	4.0365
MGH54_P6_C03	NA	black	0	0	2.5719
MGH54_P6_C04	-0.0453912383211	red	1	0.26183	3.4929
MGH54_P6_C06	NA	black	0	0.38736	0
MGH54_P6_C07	-0.0885771159874	red	1	0.21785	3.5937
MGH54_P6_C08	-0.0922866775509	red	1	0.15575	3.3106
MGH54_P6_C09	NA	black	0	0	3.7017
MGH54_P6_C10	NA	black	0	0	2.6036
MGH54_P6_C11	NA	black	0	0	3.3915
MGH54_P6_C12	0.163513446592	red	1	0.4957	3.701
MGH54_P6_D01	NA	black	0	0	0
MGH54_P6_D02	0.0903773362008	red	1	0.36289	4.979
MGH54_P6_D03	-0.0244930218671	red	1	0.33457	0.22774
MGH54_P6_D04	0.030413338762	red	1	0.18396	2.5588
MGH54_P6_D05	NA	black	0	0	3.9535
MGH54_P6_D07	NA	black	0	0	3.1204
MGH54_P6_D08	0.189588123252	red	1	0.42975	4.5119
MGH54_P6_D09	0.00615884095141	red	1	0.33571	3.2699
MGH54_P6_D10	0.024548012639	red	1	0.33228	5.2606
MGH54_P6_D11	NA	black	0	0	4.2656
MGH54_P6_D12	NA	black	0	0	2.5719
MGH54_P6_E02	NA	black	0	0	0
MGH54_P6_E03	-0.0358654609056	red	1	0.25096	3.2553
MGH54_P6_E04	NA	black	0	0	3.4569
MGH54_P6_E05	NA	black	0	0.47405	0
MGH54_P6_E07	NA	black	0	0	2.59
MGH54_P6_E08	-0.174949724813	red	1	0.20289	4.1977
MGH54_P6_E09	NA	black	0	0	4.3679
MGH54_P6_E10	NA	black	0	0	2.1227
MGH54_P6_E11	NA	black	0	0	1.5661
MGH54_P6_E12	0.561590946169	green3	2	0.64062	4.504
MGH54_P6_F01	0.35341954699	red	1	0.19661	0.075875
MGH54_P6_F02	0.418137372104	green3	2	0.63599	4.081
MGH54_P6_F03	NA	black	0	0	4.119
MGH54_P6_F05	NA	black	0	0	0.20038
MGH54_P6_F06	NA	black	0	0	2.6864
MGH54_P6_F07	NA	black	0	0	3.4513
MGH54_P6_F08	NA	black	0	0	3.1314
MGH54_P6_F09	NA	black	0	0	0.60692
MGH54_P6_F10	NA	black	0	0	4.3713
MGH54_P6_F11	NA	black	0	0	1.4605
MGH54_P6_F12	NA	black	0	0	4.2769
MGH54_P6_G01	-0.00391753454733	red	1	0.30451	2.9709
MGH54_P6_G02	NA	black	0	0	2.3257
MGH54_P6_G03	NA	black	0	0.17505	0
MGH54_P6_G04	NA	black	0	0	0
MGH54_P6_G06	-0.14829821527	red	1	0.14012	3.5645
MGH54_P6_G07	NA	black	0	0	1.2179
MGH54_P6_G08	-0.136987660769	red	1	0.16993	3.6464
MGH54_P6_G09	NA	black	0	0	0.19156
MGH54_P6_G10	-0.043871888962	red	1	0.24975	3.354
MGH54_P6_G11	NA	black	0	0	4.0085
MGH54_P6_G12	NA	black	0	0	0.36065
MGH54_P6_H01	NA	black	0	0	0
MGH54_P6_H03	NA	black	0	0	1.3254
MGH54_P6_H05	NA	black	0	0	0.14796
MGH54_P6_H06	NA	black	0	0	3.3092
MGH54_P6_H07	NA	black	0	0	3.4624
MGH54_P6_H08	-0.547009294748	red	1	0.60502	0.85679
MGH54_P6_H09	NA	black	0	0	0.9138
MGH54_P6_H10	NA	black	0	0	2.5437
MGH54_P6_H11	NA	black	0	0	0
MGH54_P6_H12	NA	black	0	0	4.1887
MGH54_P7_A02	NA	black	0	0	0
MGH54_P7_A03	NA	black	0	0	0.24732
MGH54_P7_A04	NA	black	0	0	2.7974
MGH54_P7_A06	-0.177479564324	red	1	0.17887	3.9765
MGH54_P7_A07	NA	black	0	0	1.0328
MGH54_P7_A08	NA	black	0	0.14405	0
MGH54_P7_A10	-0.122756180445	red	1	0.2762	5.3688
MGH54_P7_A11	0.273485473167	red	1	0.089498	1.6309
MGH54_P7_A12	0.0551598090569	red	1	0.07861	2.5516
MGH54_P7_B01	-0.913238824391	black	0	0.73292	0.57531
MGH54_P7_B03	NA	black	0	0.089498	0
MGH54_P7_B04	-0.498663564591	red	1	0.123	5.2216
MGH54_P7_B05	0.459977111611	green3	2	0.11237	0.64985
MGH54_P7_B06	NA	black	0	0	4.9264
MGH54_P7_B07	NA	black	0	0.44148	0
MGH54_P7_B08	-0.0131381511476	red	1	0.13225	2.839
MGH54_P7_B09	0.00861118909852	red	1	0.29042	2.52
MGH54_P7_B10	NA	black	0	0	6.6289
MGH54_P7_B12	NA	black	0	0	4.45
MGH54_P7_C01	NA	black	0	0.41576	0
MGH54_P7_C03	NA	black	0	0	0.073135
MGH54_P7_C04	NA	black	0	0.22033	0
MGH54_P7_C05	NA	black	0	0.15575	0
MGH54_P7_C06	0.00833133815834	red	1	0.32654	4.9381
MGH54_P7_C07	NA	black	0	0.18269	0
MGH54_P7_C08	NA	black	0	0	1.6098
MGH54_P7_C09	NA	black	0	0	3.5935
MGH54_P7_C10	NA	black	0	0	3.3535
MGH54_P7_C11	NA	black	0	0	0
MGH54_P7_C12	NA	black	0	0	0.34937
MGH54_P7_D01	NA	black	0	0	4.99
MGH54_P7_D02	-0.414101120408	red	1	0.1375	4.9636
MGH54_P7_D03	-0.172296525817	red	1	0.18903	4.0301
MGH54_P7_D04	NA	black	0	0	0
MGH54_P7_D05	NA	black	0	0.23143	0
MGH54_P7_D06	NA	black	0	0	3.9651
MGH54_P7_D08	0.578367219439	green3	2	0.1137	0.089498
MGH54_P7_D11	0.0899702128635	red	1	0.36625	4.8032
MGH54_P7_D12	0.461202302651	green3	2	0.15834	0.060739
MGH54_P7_E01	NA	black	0	0	5.0639
MGH54_P7_E02	-0.500208204566	red	1	0.10568	5.0318
MGH54_P7_E03	NA	black	0	0	0.55483
MGH54_P7_E04	-0.274517239038	red	1	0.10836	4.0241
MGH54_P7_E05	-0.212996834388	red	1	0.11503	3.7739
MGH54_P7_E06	NA	black	0	0	0.80818
MGH54_P7_E08	-0.0634210963983	red	1	0.18142	3.2087
MGH54_P7_E09	NA	black	0	0	3.9517
MGH54_P7_E10	NA	black	0	0	5.7951
MGH54_P7_E11	NA	black	0	0	0
MGH54_P7_E12	NA	black	0	0.12829	0
MGH54_P7_F01	NA	black	0	0	0
MGH54_P7_F02	NA	black	0	0	4.0945
MGH54_P7_F03	NA	black	0	0	5.2005
MGH54_P7_F04	NA	black	0	0	0
MGH54_P7_F05	NA	black	0	0	4.024
MGH54_P7_F06	NA	black	0	0	4.9163
MGH54_P7_F08	NA	black	0	0.029983	0
MGH54_P7_F10	-0.28357752704	red	1	0.089498	3.9609
MGH54_P7_F11	NA	black	0	0.07861	0
MGH54_P7_G01	NA	black	0	0.21537	0
MGH54_P7_G02	-0.132782566356	red	1	0.1865	3.7224
MGH54_P7_G03	-0.0164453699688	red	1	0.10165	2.8444
MGH54_P7_G04	NA	black	0	0.31846	0
MGH54_P7_G06	-0.107707315137	red	1	0.29042	6.0984
MGH54_P7_G07	NA	black	0	0	0
MGH54_P7_G08	NA	black	0	0	4.7317
MGH54_P7_G09	0.321435976888	red	1	0.11503	1.2684
MGH54_P7_G10	NA	black	0	0	4.2223
MGH54_P7_G11	-0.413208115091	red	1	0.1137	4.7085
MGH54_P7_H01	-0.308476962315	red	1	0.10969	4.1884
MGH54_P7_H02	0.00683773220961	red	1	0.31267	2.1875
MGH54_P7_H04	-0.031669671964	red	1	0.34483	1.2351
MGH54_P7_H05	0.0222844405628	red	1	0.21785	2.5658
MGH54_P7_H09	0.269389733282	red	1	0.4916	4.3379
MGH54_P7_H10	0.48470746319	green3	2	0.10434	0.6173
MGH54_P8_A01	NA	black	0	0	3.6881
MGH54_P8_A06	NA	black	0	0.53605	0
MGH54_P8_A07	-0.328452472887	red	1	0.089498	4.1497
MGH54_P8_A09	-0.291684178234	red	1	0.20914	5.2931
MGH54_P8_A10	0.628341476087	black	0	0.47716	6.7442
MGH54_P8_A11	NA	black	0	0.071763	0
MGH54_P8_A12	-0.439907168369	red	1	0.04684	4.3331
MGH54_P8_B01	-0.0564868112362	red	1	0.29748	4.9626
MGH54_P8_B02	-0.109630361472	red	1	0.26183	4.5292
MGH54_P8_B04	NA	black	0	0	4.4919
MGH54_P8_B08	-0.415149008875	red	1	0.15834	5.2502
MGH54_P8_B09	0.0379507670115	red	1	0.3115	0.056584
MGH54_P8_B12	-0.846888646459	black	0	0.051024	5.8348
MGH54_P8_C02	-0.00679174869445	red	1	0.31383	3.459
MGH54_P8_C04	NA	black	0	0	0.70576
MGH54_P8_C06	-0.218397241129	red	1	0.09356	3.7032
MGH54_P8_C07	-0.0280476767998	red	1	0.21661	3.0282
MGH54_P8_C09	-0.709488923639	black	0	0.073135	5.5634
MGH54_P8_C12	NA	black	0	0.22527	0
MGH54_P8_D01	-0.0171181287573	red	1	0.2762	3.1248
MGH54_P8_D03	NA	black	0	0	5.3338
MGH54_P8_D04	NA	black	0	0	1.6088
MGH54_P8_D05	NA	black	0	0.045443	0
MGH54_P8_D06	NA	black	0	0.37407	0
MGH54_P8_D07	-0.125777266518	red	1	0.1375	3.4344
MGH54_P8_D08	0.087334890646	red	1	0.29396	0.031395
MGH54_P8_D10	NA	black	0	0	0
MGH54_P8_D11	-0.411209632153	red	1	0.14274	5.012
MGH54_P8_D12	-0.077137703033	red	1	0.36289	0.78325
MGH54_P8_E01	NA	black	0	0.2916	0
MGH54_P8_E04	NA	black	0	0	4.3547
MGH54_P8_E05	NA	black	0	0.056584	0
MGH54_P8_E07	0.338169110329	red	1	0.17505	0.55974
MGH54_P8_E08	-0.147296578799	red	1	0.21288	4.0803
MGH54_P8_E10	NA	black	0	0.18777	0
MGH54_P8_F01	NA	black	0	0	5.0876
MGH54_P8_F02	NA	black	0	0.12829	0
MGH54_P8_F04	0.673359104228	black	0	0.08134	0.063503
MGH54_P8_F05	NA	black	0	0.048236	0
MGH54_P8_F06	0.286132276348	red	1	0.50182	4.3401
MGH54_P8_F08	NA	black	0	0	1.3051
MGH54_P8_F09	-0.287389879874	red	1	0.21164	5.3122
MGH54_P8_F10	NA	black	0	0.1903	0
MGH54_P8_F11	NA	black	0	0.14405	0
MGH54_P8_F12	-0.220210722799	red	1	0.23143	5.1384
MGH54_P8_G01	0.627777161522	black	0	0.55287	5.444
MGH54_P8_G03	NA	black	0	0.059355	0
MGH54_P8_G04	NA	black	0	0	5.4067
MGH54_P8_G05	-0.297103087416	red	1	0.15963	4.555
MGH54_P8_G06	NA	black	0	0	2.8832
MGH54_P8_G07	NA	black	0	0.30217	0
MGH54_P8_G08	NA	black	0	0	0.584
MGH54_P8_G09	-0.487202201899	red	1	0.090853	4.8312
MGH54_P8_G10	-0.544099189133	red	1	0.056584	4.7755
MGH54_P8_G11	-0.43211414405	red	1	0.12433	4.9068
MGH54_P8_G12	0.138541083034	red	1	0.25459	0.83754
MGH54_P8_H01	NA	black	0	0.11902	0
MGH54_P8_H03	NA	black	0	0	0
MGH54_P8_H04	-0.244116857445	red	1	0.17249	4.361
MGH54_P8_H06	NA	black	0	0	3.7062
MGH54_P8_H07	-0.784524261066	black	0	0.074505	5.8784
MGH54_P8_H08	NA	black	0	0	3.5428
MGH54_P8_H10	NA	black	0	0.070389	0
MGH54_P8_H12	0.613815776692	green3	2	0.10165	0.07861
MGH54_P10_A01	NA	black	0	0	1.9808
MGH54_P10_A02	-0.119580791273	red	1	0.20539	3.7651
MGH54_P10_A03	-0.0345380024435	red	1	0.34596	1.1827
MGH54_P10_A04	0.174831359371	red	1	0.2302	0.95903
MGH54_P10_A05	NA	black	0	0	1.6604
MGH54_P10_A06	-0.495792136154	red	1	0.1375	5.3998
MGH54_P10_A07	-0.251019629416	red	1	0.16607	4.339
MGH54_P10_A09	NA	black	0	0	3.1478
MGH54_P10_A10	-0.564396525275	red	1	0.12168	5.529
MGH54_P10_A11	-0.0141597747958	red	1	0.27858	3.079
MGH54_P10_A12	NA	black	0	0.7137	0
MGH54_P10_B01	-0.0865399959331	red	1	0.10969	3.1682
MGH54_P10_B02	NA	black	0	0	0
MGH54_P10_B03	NA	black	0	0	0
MGH54_P10_B05	NA	black	0	0	2.2497
MGH54_P10_B06	0.0656930868897	red	1	0.17505	2.3397
MGH54_P10_B07	0.00299709359487	red	1	0.32539	4.1046
MGH54_P10_B08	-0.0114515867895	red	1	0.18269	2.8512
MGH54_P10_B09	-0.124024291277	red	1	0.2302	4.0787
MGH54_P10_B10	-0.234891083025	red	1	0.21909	4.9937
MGH54_P10_B11	NA	black	0	0.46362	0
MGH54_P10_B12	0.326677189256	red	1	0.19912	0.22897
MGH54_P10_C01	NA	black	0	0.14796	0
MGH54_P10_C02	NA	black	0	0	1.4212
MGH54_P10_C03	-0.272860898407	red	1	0.1003	3.9714
MGH54_P10_C04	0.159941215379	red	1	0.48852	3.7202
MGH54_P10_C05	NA	black	0	0	2.625
MGH54_P10_C07	NA	black	0	0	0.14274
MGH54_P10_C08	-0.220801821221	red	1	0.22404	4.9648
MGH54_P10_C09	0.339761702582	red	1	0.18777	0.34483
MGH54_P10_C10	-0.141904097149	red	1	0.090853	3.3695
MGH54_P10_C11	NA	black	0	0	2.7137
MGH54_P10_C12	NA	black	0	0	4.5328
MGH54_P10_D01	0.19475447819	red	1	0.15963	1.6135
MGH54_P10_D02	NA	black	0	0	0.25338
MGH54_P10_D03	-0.165812249814	red	1	0.20914	4.1973
MGH54_P10_D04	-0.0933315391408	red	1	0.123	3.2277
MGH54_P10_D05	NA	black	0	0	4.2562
MGH54_P10_D06	0.558194724285	green3	2	0.12035	0.098958
MGH54_P10_D07	-0.0376035437039	red	1	0.4782	2.5321
MGH54_P10_D09	NA	black	0	0	1.3595
MGH54_P10_D10	-0.325216872073	red	1	0.10836	4.2563
MGH54_P10_D11	-0.434103301766	red	1	0.15704	5.3439
MGH54_P10_D12	NA	black	0	0	2.3193
MGH54_P10_E01	0.0978194636389	red	1	0.16479	2.1702
MGH54_P10_E02	NA	black	0	0	2.8217
MGH54_P10_E03	0.00733659422962	red	1	0.32077	0.96717
MGH54_P10_E04	NA	black	0	0.3173	0
MGH54_P10_E05	NA	black	0	0	0.53107
MGH54_P10_E06	-0.0468137973256	red	1	0.28688	4.034
MGH54_P10_E07	-0.110048441239	red	1	0.23266	3.9621
MGH54_P10_E08	NA	black	0	0	0.14666
MGH54_P10_E09	NA	black	0	0.097611	0
MGH54_P10_E10	NA	black	0	0	1.9153
MGH54_P10_E11	NA	black	0	0	0
MGH54_P10_E12	-0.30922931595	red	1	0.18142	4.9166
MGH54_P10_F01	-0.204282359484	red	1	0.20163	4.4212
MGH54_P10_F02	NA	black	0	0.32998	0
MGH54_P10_F03	NA	black	0	0	0.53107
MGH54_P10_F04	-0.015194995913	red	1	0.3173	5.7008
MGH54_P10_F05	NA	black	0	0.34028	0
MGH54_P10_F06	0.465003455033	green3	2	0.15316	0.12035
MGH54_P10_F08	NA	black	0	0	1.5276
MGH54_P10_F09	NA	black	0	0	2.1408
MGH54_P10_F10	0.762097283724	black	0	0.0229	0.29866
MGH54_P10_F11	NA	black	0	0	0
MGH54_P10_F12	NA	black	0	0.10969	0
MGH54_P10_G01	0.511815975955	green3	2	0.51197	5.4209
MGH54_P10_G02	0.00434446019146	red	1	0.29631	2.6173
MGH54_P10_G03	NA	black	0	0	1.9664
MGH54_P10_G05	-0.0713769956027	red	1	0.1177	3.1114
MGH54_P10_G06	0.145016942042	red	1	0.20414	1.5902
MGH54_P10_G07	NA	black	0	0	4.8972
MGH54_P10_G09	NA	black	0	0	3.1722
MGH54_P10_G10	-0.130720003882	red	1	0.1137	3.3823
MGH54_P10_G11	NA	black	0	0.21412	0
MGH54_P10_G12	NA	black	0	0	0
MGH54_P10_H02	0.105802076285	red	1	0.42546	3.7866
MGH54_P10_H03	0.0171869758212	red	1	0.12829	2.6857
MGH54_P10_H04	0.127114440085	red	1	0.22404	1.5311
MGH54_P10_H05	NA	black	0	0	0
MGH54_P10_H06	NA	black	0	0	5.1247
MGH54_P10_H07	NA	black	0	0	4.121
MGH54_P10_H08	NA	black	0	0.43189	0
MGH54_P10_H09	0.277705363328	red	1	0.19535	0.66993
MGH54_P10_H10	-0.357956471989	red	1	0.15186	4.8246
MGH54_P10_H11	0.00952690228233	red	1	0.25701	2.632
MGH54_P10_H12	0.0201378825987	red	1	0.28806	2.2243
MGH54_P11_A01	0.000841042754851	red	1	0.32077	2.5148
MGH54_P11_A02	0.165437403661	red	1	0.46258	3.935
MGH54_P11_A03	NA	black	0	0	0
MGH54_P11_A04	NA	black	0	0	4.4559
MGH54_P11_A05	NA	black	0	0	4.2987
MGH54_P11_A06	0.177400556532	red	1	0.15445	1.7485
MGH54_P11_A08	NA	black	0	0.42331	0
MGH54_P11_A09	0.110218092087	red	1	0.10165	2.2863
MGH54_P11_A10	0.0790344567698	red	1	0.36625	4.561
MGH54_P11_A11	-0.126956883965	red	1	0.10702	3.3464
MGH54_P11_A12	0.195476239531	red	1	0.0043216	2.1731
MGH54_P11_B01	NA	black	0	0.24123	0
MGH54_P11_B02	NA	black	0	0	5.186
MGH54_P11_B03	NA	black	0	0	0
MGH54_P11_B04	NA	black	0	0	3.9967
MGH54_P11_B05	NA	black	0	0	1.3156
MGH54_P11_B06	NA	black	0	0	3.4023
MGH54_P11_B08	NA	black	0	0	2.6681
MGH54_P11_B09	-0.0767230460017	red	1	0.15963	3.2302
MGH54_P11_B10	-0.109710708393	red	1	0.1865	3.5567
MGH54_P11_B11	NA	black	0	0	3.3567
MGH54_P11_B12	0.481574635316	green3	2	0.092207	0.74244
MGH54_P11_C01	NA	black	0	0	2.6877
MGH54_P11_C02	1.62170873415	black	0	2.7044	3.4358
MGH54_P11_C03	NA	black	0	0.25701	0
MGH54_P11_C04	NA	black	0	0	2.8994
MGH54_P11_C05	0.0597292651455	red	1	0.23756	2.0959
MGH54_P11_C06	NA	black	0	0	3.91
MGH54_P11_C07	-0.0763757229619	red	1	0.12961	3.1575
MGH54_P11_C08	NA	black	0	0	2.0786
MGH54_P11_C09	-0.00363015972413	red	1	0.32654	0.39067
MGH54_P11_C10	NA	black	0	0	0
MGH54_P11_C12	0.0214141234948	red	1	0.14012	2.6576
MGH54_P11_D01	NA	black	0	0	0
MGH54_P11_D02	NA	black	0	0	4.2425
MGH54_P11_D03	NA	black	0	0	1.6902
MGH54_P11_D04	NA	black	0	0	4.0195
MGH54_P11_D05	NA	black	0	0	2.9011
MGH54_P11_D06	NA	black	0	0	3.451
MGH54_P11_D07	NA	black	0	0	0
MGH54_P11_D08	NA	black	0	0	1.8864
MGH54_P11_D09	NA	black	0	0	3.3283
MGH54_P11_D10	-0.174420851977	red	1	0.18396	3.9991
MGH54_P11_D11	NA	black	0	0	2.9624
MGH54_P11_D12	0.125462825553	red	1	0.41143	4.1643
MGH54_P11_E01	NA	black	0	0	0
MGH54_P11_E02	NA	black	0	0	4.7882
MGH54_P11_E03	NA	black	0	0	4.1597
MGH54_P11_E04	NA	black	0	0	0
MGH54_P11_E05	NA	black	0	0	3.1048
MGH54_P11_E06	0.11498455248	red	1	0.12565	2.2041
MGH54_P11_E07	NA	black	0	0	2.8846
MGH54_P11_E08	NA	black	0	0	0
MGH54_P11_E09	0.317744898391	red	1	0.10165	1.3746
MGH54_P11_E10	-0.0901303510962	red	1	0.094912	3.158
MGH54_P11_E11	NA	black	0	0.38957	0
MGH54_P11_E12	NA	black	0	0.15186	0
MGH54_P11_F01	0.268586011631	red	1	0.16479	1.125
MGH54_P11_F02	NA	black	0	0	1.648
MGH54_P11_F03	NA	black	0	0	4.8407
MGH54_P11_F04	-0.00870365866932	red	1	0.15445	2.8221
MGH54_P11_F05	NA	black	0	0	1.2209
MGH54_P11_F06	NA	black	0	0.14012	0
MGH54_P11_F07	NA	black	0	0.22404	0
MGH54_P11_F08	NA	black	0	0.1177	0
MGH54_P11_F09	-0.230264777699	red	1	0.1635	4.1855
MGH54_P11_F10	NA	black	0	0	2.8237
MGH54_P11_F11	NA	black	0	0	2.756
MGH54_P11_F12	NA	black	0	0	4.7973
MGH54_P11_G01	NA	black	0	0	2.9394
MGH54_P11_G02	NA	black	0	0	3.5113
MGH54_P11_G03	0.0698849127812	red	1	0.46362	3.2602
MGH54_P11_G04	-0.000809835273617	red	1	0.32654	2.4576
MGH54_P11_G05	NA	black	0	0	0
MGH54_P11_G06	NA	black	0	0	0
MGH54_P11_G07	0.0965771531041	red	1	0.14143	2.2537
MGH54_P11_G08	NA	black	0	0	0
MGH54_P11_G09	0.704958418304	black	0	0.58688	5.3866
