Cell_name	Zvalue	Color	Cluster	HTT	SP1
97_P5_D09	0.190867554424	green3	2	0.89608	0.49672
97_P6_F03	NA	black	0	0	0
97_P6_F11	0.734674849198	green3	2	0.45101	0.15056
97_P6_H09	NA	black	0	0	0
97_P6_B08	NA	black	0	0	0
97_P5_A10	NA	black	0	0.73898	0
97_P6_H07	NA	black	0	0	0
97_P6_C09	0.881243961131	green3	2	0.15316	0.38073
97_P5_G04	NA	black	0	0	0
97_P6_H01	NA	black	0	0	0
97_P5_B06	NA	black	0	0	0.5008
97_P5_E04	-0.332420381009	green3	2	0.05797	1.8464
97_P6_B10	0.428993602305	green3	2	0.72683	0.16092
97_P6_F04	0.0612826385961	green3	2	1.0475	0.58015
97_P5_E07	NA	black	0	0	1.0807
97_P5_G02	NA	black	0	0	0.31846
97_P5_C11	NA	black	0	1.7381	0
97_P5_A03	NA	black	0	0.044044	0
97_P6_B02	0.785948260974	green3	2	0.24001	0.40708
97_P6_H12	NA	black	0	0	0
97_P6_F12	NA	black	0	0	0.57046
97_P6_A02	-0.718614199732	green3	2	0.38736	2.5816
97_P5_C12	NA	black	0	0	0
97_P5_C01	0.227653955084	green3	2	0.52406	1.051
97_P5_B07	NA	black	0	0.26063	0
97_P5_A08	NA	black	0	0	0.26784
97_P6_H08	NA	black	0	0	0
97_P5_E11	NA	black	0	0	0.24123
97_P6_A01	NA	black	0	0	1.4431
97_P6_G01	NA	black	0	0	0
97_P5_D10	0.240853301019	green3	2	0.049631	1.216
97_P5_C10	NA	black	0	0	0
97_P6_C11	NA	black	0	1.8552	0
97_P6_E07	NA	black	0	0	0
97_P6_E05	-0.011509006832	green3	2	0.067639	1.4957
97_P5_G07	NA	black	0	0	0.74157
97_P5_D04	NA	black	0	0	0.32077
97_P6_B03	-1.13871673886	red	1	2.1725	0.24367
97_P5_H01	NA	black	0	0	1.3471
97_P6_A11	NA	black	0	1.0151	0
97_P6_E09	NA	black	0	0	0
97_P6_A10	NA	black	0	0.9855	0
97_P5_E02	NA	black	0	0	0
97_P6_D03	NA	black	0	0	1.8217
97_P5_A09	NA	black	0	0.48749	0
97_P6_B12	NA	black	0	0.084064	0
97_P5_H10	0.205361352224	green3	2	0.78492	0.79244
97_P6_A04	NA	black	0	0	0
97_P5_B12	4.04281714849	black	0	3.7736	3.5357
97_P5_A12	NA	black	0	0	0
97_P5_F08	NA	black	0	0	0
97_P6_E04	-0.0018963527703	green3	2	1.216	1.4834
97_P6_D04	0.0122712259213	green3	2	1.1037	0.1865
97_P5_D02	NA	black	0	1.802	0
97_P6_G10	NA	black	0	0.22774	0
97_P5_B04	NA	black	0	0	0.13619
97_P6_E03	0.124186324649	green3	2	0.079975	1.3426
97_P5_E05	NA	black	0	2.0881	0
97_P5_G05	-0.629485678418	green3	2	1.6812	0.18777
97_P5_D03	0.305034115073	green3	2	0.123	1.1223
97_P5_C07	NA	black	0	0.12035	0
97_P6_C12	NA	black	0	0	0
97_P6_B09	NA	black	0	0	0.32193
97_P5_D07	NA	black	0	1.0888	0
97_P6_A05	-0.695713024522	green3	2	1.763	0.23389
97_P5_C08	NA	black	0	0	0
97_P5_B03	0.81634891178	green3	2	0.048236	0.56365
97_P6_G08	-0.13800943468	green3	2	0.97673	2.3331
97_P6_D12	NA	black	0	0	0
97_P6_D01	NA	black	0	0.46153	0
97_P5_H08	NA	black	0	0	0
97_P6_C07	NA	black	0	0	0.49774
97_P6_C02	NA	black	0	0.71282	0
97_P5_F02	0.637415088979	green3	2	0.14012	0.70487
97_P5_F04	NA	black	0	0	0
97_P5_H02	NA	black	0	0	2.1519
97_P6_C08	NA	black	0	0	0.56852
97_P5_E03	NA	black	0	1.6149	0
97_P6_D05	NA	black	0	0.30801	0
97_P5_D01	NA	black	0	1.8053	0
97_P6_F05	NA	black	0	0	0.87814
97_P5_H06	NA	black	0	0	0
97_P5_H11	NA	black	0	0.32769	0
97_P5_E06	-1.89561486209	red	1	3.1336	0.43829
97_P6_H02	NA	black	0	0	0
97_P6_A08	NA	black	0	0.63784	0
97_P5_B02	NA	black	0	0	0.64339
97_P5_E10	NA	black	0	0	0
97_P5_B11	NA	black	0	0	0.52005
97_P6_G07	NA	black	0	0	0
97_P5_A05	NA	black	0	1.8213	0
97_P5_A11	NA	black	0	0	0.13488
97_P6_A06	NA	black	0	0.33685	0
97_P6_F07	NA	black	0	0	0.50589
97_P6_G04	0.0340464241738	green3	2	0.96864	1.2833
97_P6_B05	NA	black	0	1.4038	0
97_P5_D06	NA	black	0	0	0
97_P6_F08	0.863234151299	green3	2	0.35276	0.1137
97_P5_F06	NA	black	0	0	0.68347
97_P5_D08	0.839713824983	green3	2	0.05797	0.52807
97_P5_G11	NA	black	0	0.082703	0
97_P6_F10	-1.30635299806	red	1	2.2708	0.18396
97_P5_H07	NA	black	0	0	0
97_P5_A07	NA	black	0	0.39616	0
97_P6_G11	NA	black	0	0	0
97_P5_C03	0.0332600171786	green3	2	0.42331	1.4394
97_P5_F01	NA	black	0	0.79327	0
97_P6_E01	NA	black	0	0	0
97_P5_F03	NA	black	0	0	0
97_P5_B01	NA	black	0	0	0
97_P6_H03	1.11004394755	green3	2	0.09356	0.1635
97_P6_E12	NA	black	0	0	0
97_P5_G10	-0.247300919002	green3	2	1.4093	0.47716
97_P5_C05	NA	black	0	0	1.4947
97_P6_D11	NA	black	0	0	0
97_P5_H09	NA	black	0	0	0.73031
97_P6_B06	NA	black	0	2.5854	0
97_P5_F09	NA	black	0	0	0
97_P6_F02	NA	black	0	0.2302	0
97_P5_D11	NA	black	0	0	2.4746
97_P5_H03	NA	black	0	2.2107	0
97_P5_D05	-0.167874398156	green3	2	1.3144	0.45943
97_P6_H05	NA	black	0	0.37407	0
97_P6_D09	NA	black	0	0	0
97_P6_G09	0.0829827763545	green3	2	0.58496	1.3219
97_P6_D08	0.409657278434	green3	2	0.60407	0.54893
97_P5_G06	NA	black	0	0	0.11237
97_P5_A01	-0.00260651511091	green3	2	1.2333	1.4813
97_P6_H10	NA	black	0	0	0.43616
97_P5_G01	NA	black	0	0	0
97_P6_E02	0.542088038054	green3	2	0.60597	0.21039
97_P6_B01	NA	black	0	0	0
97_P5_F10	NA	black	0	1.2696	0
97_P6_C10	-0.409022239679	green3	2	1.6668	0.61542
97_P5_C09	1.20027524245	green3	2	0.027154	0.14012
97_P5_E12	NA	black	0	2.3926	0
97_P5_E01	NA	black	0	0.41143	0
97_P6_D02	NA	black	0	0.1003	0
97_P6_A07	NA	black	0	0.72944	0
97_P5_G03	NA	black	0	0	1.3567
97_P6_G12	NA	black	0	0	0.30801
97_P6_C03	0.665166411657	green3	2	0.14796	0.66357
97_P6_H06	NA	black	0	0	0
97_P5_E09	NA	black	0	0	0
97_P6_C01	NA	black	0	1.9149	0
97_P6_G03	NA	black	0	0	0
97_P5_G12	NA	black	0	0	0
97_P5_G09	NA	black	0	0.38847	0
97_P5_H04	NA	black	0	0	0.21412
MGH97_P7_B05	0.894771451363	green3	2	1.6526	4.1507
MGH97_P7_E10	NA	black	0	0	2.7843
MGH97_P7_A02	NA	black	0	0	0.20289
MGH97_P7_C01	NA	black	0	0	0.51602
MGH97_P7_D06	NA	black	0	0	1.8556
MGH97_P7_H08	-0.0743997710548	green3	2	0.67265	1.6875
MGH97_P7_G11	-1.63734463288	red	1	0.35952	3.7922
MGH97_P7_A08	NA	black	0	0.24975	0
MGH97_P7_F07	NA	black	0	0	0
MGH97_P7_C04	-0.281640268888	green3	2	0.32308	1.8957
MGH97_P7_C02	-0.625301221429	green3	2	0.41468	2.4785
MGH97_P7_F10	NA	black	0	2.3451	0
MGH97_P7_H05	NA	black	0	0	0
MGH97_P7_B04	NA	black	0	2.0335	0
MGH97_P7_F09	NA	black	0	0.85997	0
MGH97_P7_H02	NA	black	0	0	2.1395
MGH97_P7_C11	NA	black	0	0	0
MGH97_P7_G07	NA	black	0	0	0
MGH97_P7_F06	0.352114254174	green3	2	0.59932	0.69688
MGH97_P7_A06	0.676735754753	green3	2	0.36849	0.40272
MGH97_P7_D12	NA	black	0	0.25822	0
MGH97_P7_B02	0.656901464222	green3	2	0.40926	0.37407
MGH97_P7_E03	NA	black	0	0	2.8848
MGH97_P7_D02	-0.170099428068	green3	2	2.3827	1.3918
MGH97_P7_B11	-1.37359116369	red	1	0.070389	2.9594
MGH97_P7_E09	NA	black	0	1.7924	0
MGH97_P7_B01	NA	black	0	0	0.27501
MGH97_P7_G06	NA	black	0	0	0
MGH97_P7_B07	NA	black	0	0.42653	0
MGH97_P7_C05	NA	black	0	0.95084	0
MGH97_P7_E07	NA	black	0	0	1.3202
MGH97_P7_B12	NA	black	0	0.21164	0
MGH97_P7_H07	0.401373180343	green3	2	0.11237	1.0108
MGH97_P7_D04	0.996262554343	green3	2	2.0261	3.0142
MGH97_P7_C06	0.416125028108	green3	2	0.20163	0.9486
MGH97_P7_G09	NA	black	0	0	0
MGH97_P7_E06	-3.36311075254	black	0	3.8212	0.09356
MGH97_P7_F04	NA	black	0	0.79327	0
MGH97_P7_C09	0.433955678807	green3	2	1.8691	2.3057
MGH97_P7_G03	NA	black	0	1.7394	0
MGH97_P7_H01	NA	black	0	0	0
MGH97_P7_B06	NA	black	0	0.82456	0
MGH97_P7_C08	NA	black	0	0.07861	0
MGH97_P7_E08	NA	black	0	0	0
MGH97_P7_F01	NA	black	0	0	0
MGH97_P7_H03	NA	black	0	0	1.8323
MGH97_P7_B10	-0.576379825238	green3	2	0.14666	2.1648
MGH97_P7_E11	NA	black	0	0	0
MGH97_P7_C03	NA	black	0	0	0
MGH97_P7_H12	NA	black	0	0	0
MGH97_P7_D07	NA	black	0	0.1375	0
MGH97_P7_A11	NA	black	0	0	0
MGH97_P7_A01	NA	black	0	0	0
MGH97_P7_F12	NA	black	0	0.082703	0
MGH97_P7_F08	NA	black	0	0	0.22527
MGH97_P7_D11	NA	black	0	0	0
MGH97_P7_H09	NA	black	0	0	0
MGH97_P7_D09	NA	black	0	0	0
MGH97_P7_C12	NA	black	0	0.14535	0
MGH97_P7_H11	NA	black	0	0	0
MGH97_P7_A04	NA	black	0	0	2.1223
MGH97_P7_H06	NA	black	0	1.1137	0
MGH97_P7_F03	NA	black	0	0.073135	0
MGH97_P7_A07	NA	black	0	0	0.9568
MGH97_P7_F11	NA	black	0	1.7587	0
MGH97_P7_G08	NA	black	0	1.2714	0
MGH97_P7_E02	NA	black	0	0	1.6658
MGH97_P7_C07	NA	black	0	0.064883	0
MGH97_P7_A09	NA	black	0	0	0
MGH97_P7_B09	NA	black	0	2.5811	0
MGH97_P7_G10	NA	black	0	0	0.9568
MGH97_P7_G02	NA	black	0	2.8164	0
MGH97_P7_H04	NA	black	0	1.648	0
MGH97_P7_G01	NA	black	0	0	0
MGH97_P7_E05	NA	black	0	0	1.257
MGH97_P7_E04	NA	black	0	0	0
MGH97_P7_E01	NA	black	0	1.7416	0
MGH97_P7_F05	NA	black	0	0	2.4332
MGH97_P7_D05	NA	black	0	0	0
MGH97_P7_A03	0.164984259326	green3	2	0.93055	0.47612
MGH97_P7_B03	NA	black	0	0.82782	0
MGH97_P7_A05	0.0602891924445	green3	2	0.68796	1.3454
MGH97_P7_D03	NA	black	0	0	0
MGH97_P7_F02	NA	black	0	0	0
MGH97_P7_G05	-0.745694414939	green3	2	0.38294	2.6149
MGH97_P7_D08	NA	black	0	0	0
MGH97_P7_G04	NA	black	0	0	0
MGH97_P8_A11	NA	black	0	0.051024	0
MGH97_P10_A12	NA	black	0	0	2.0772
MGH97_P10_E09	NA	black	0	0	0
MGH97_P9_B12	NA	black	0	0.21288	0
MGH97_P10_D07	NA	black	0	0.51096	0
MGH97_P8_D11	NA	black	0	1.1909	0
MGH97_P8_G05	NA	black	0	0	2.3721
MGH97_P9_C05	NA	black	0	0	1.0942
MGH97_P8_D03	-1.59834305755	red	1	0.41034	3.8724
MGH97_P8_H05	NA	black	0	0	0
MGH97_P10_A09	2.25726141652	black	0	3.2737	2.9123
MGH97_P10_E03	NA	black	0	0	0
MGH97_P10_D04	NA	black	0	1.7727	0
MGH97_P9_D12	-0.564209508626	green3	2	0.59455	2.6487
MGH97_P8_H06	NA	black	0	0	3.0277
MGH97_P8_H11	NA	black	0	3.5905	0
MGH97_P9_F12	0.343578215544	green3	2	0.81065	0.12961
MGH97_P8_D07	-0.259470158183	green3	2	1.7027	0.97893
MGH97_P8_H02	NA	black	0	0	3.0241
MGH97_P8_D01	NA	black	0	0	2.3649
MGH97_P10_C04	NA	black	0	0	0
MGH97_P9_E06	NA	black	0	3.1533	0
MGH97_P8_F12	NA	black	0	0	0.32769
MGH97_P8_H01	NA	black	0	0	0
MGH97_P8_A05	NA	black	0	0	0.19283
MGH97_P9_F10	NA	black	0	0	1.3802
MGH97_P10_F10	NA	black	0	0	1.6225
MGH97_P9_G12	NA	black	0	0.21537	0
MGH97_P8_B04	NA	black	0	0.086784	0
MGH97_P8_E11	NA	black	0	0	0
MGH97_P9_G10	0.91423863223	green3	2	3.4248	2.0875
MGH97_P10_D11	NA	black	0	0	0.086784
MGH97_P10_D01	NA	black	0	0	1.6285
MGH97_P10_H04	NA	black	0	0	0
MGH97_P10_D12	-0.012132888292	green3	2	1.129	0.26424
MGH97_P8_D04	NA	black	0	0.21288	0
MGH97_P8_F08	NA	black	0	0	1.3098
MGH97_P9_E10	NA	black	0	0	1.4849
MGH97_P9_D11	NA	black	0	0.58111	0
MGH97_P8_A02	NA	black	0	0	0
MGH97_P9_F01	0.144514904424	green3	2	1.6234	1.9188
MGH97_P8_B08	-0.403109652424	green3	2	0.25338	2.0215
MGH97_P8_A09	NA	black	0	0	0
MGH97_P9_A03	NA	black	0	3.092	0
MGH97_P9_G09	NA	black	0	0	1.5185
MGH97_P10_E02	NA	black	0	0	0
MGH97_P10_H08	NA	black	0	0	0
MGH97_P9_G04	NA	black	0	3.1649	0
MGH97_P8_G11	-1.62731393116	red	1	0.071763	3.2228
MGH97_P10_A06	NA	black	0	0	2.7196
MGH97_P10_F08	NA	black	0	0	2.3771
MGH97_P8_E08	NA	black	0	0	0
MGH97_P8_G08	NA	black	0	0	0
MGH97_P10_B07	NA	black	0	0.43403	0
MGH97_P9_G11	NA	black	0	0	0
MGH97_P8_F11	NA	black	0	0	0
MGH97_P8_F05	0.0290134081493	green3	2	0.075875	1.4505
MGH97_P9_A01	NA	black	0	0	0
MGH97_P10_F01	NA	black	0	0	0
MGH97_P8_C10	NA	black	0	0.72596	0
MGH97_P8_E02	NA	black	0	0	0
MGH97_P10_B05	NA	black	0	0.18015	0
MGH97_P8_G04	NA	black	0	0	0.64893
MGH97_P9_B02	NA	black	0	0	1.5049
MGH97_P8_H08	NA	black	0	0.10568	0
MGH97_P8_F01	NA	black	0	0.21537	0
MGH97_P10_H09	-0.855375880052	green3	2	0.16993	2.5074
MGH97_P10_E06	NA	black	0	0	0.10702
MGH97_P10_D10	NA	black	0	0	0
MGH97_P10_A03	NA	black	0	0	0.7891
MGH97_P10_A05	NA	black	0	2.2045	0
MGH97_P10_A01	-0.145398714802	green3	2	0.60881	1.8176
MGH97_P9_D09	NA	black	0	0.084064	0
MGH97_P9_D06	NA	black	0	0.75873	0
MGH97_P9_G05	0.961380456921	green3	2	2.2216	2.6866
MGH97_P10_E05	NA	black	0	0	0
MGH97_P8_F10	NA	black	0	0	0
MGH97_P10_A04	NA	black	0	0	0
MGH97_P9_A07	NA	black	0	0	2.3357
MGH97_P9_A08	0.621133216404	green3	2	0.089498	0.76129
MGH97_P9_H12	NA	black	0	0	0
MGH97_P10_G03	NA	black	0	0	0.6951
MGH97_P8_B03	-0.0465744600778	green3	2	0.7137	1.6309
MGH97_P10_H07	NA	black	0	0	0
MGH97_P10_E01	NA	black	0	1.0779	0
MGH97_P9_F11	NA	black	0	2.0047	0
MGH97_P8_B12	-0.59087323245	green3	2	1.6835	0.27023
MGH97_P9_H02	NA	black	0	0	0
MGH97_P9_C11	-2.01854066183	black	0	3.1032	0.34596
MGH97_P8_A01	NA	black	0	0	1.1177
MGH97_P10_F07	NA	black	0	2.4502	0
MGH97_P10_G01	NA	black	0	0	0
MGH97_P10_H05	NA	black	0	0.4844	0
MGH97_P9_F07	NA	black	0	0	0.71105
MGH97_P9_D08	0.488552834622	green3	2	0.20163	0.8528
MGH97_P9_E05	NA	black	0	0.098958	0
MGH97_P8_B09	NA	black	0	0	0
MGH97_P10_E12	NA	black	0	0	1.8213
MGH97_P10_B10	-0.788065971607	green3	2	1.8516	0.24123
MGH97_P9_E03	NA	black	0	2.8448	0
MGH97_P9_G07	NA	black	0	0	0
MGH97_P9_C09	NA	black	0	0	2.4518
MGH97_P10_B11	NA	black	0	0	0
MGH97_P9_B05	NA	black	0	2.1144	0
MGH97_P9_A12	NA	black	0	0.54498	0
MGH97_P8_D10	0.670158567109	green3	2	0.42653	0.32077
MGH97_P8_C05	NA	black	0	0	0.19661
MGH97_P9_D02	NA	black	0	0	0
MGH97_P9_D07	NA	black	0	0	0
MGH97_P8_F03	NA	black	0	0	0.38847
MGH97_P8_C12	NA	black	0	0.37072	0
MGH97_P10_E10	NA	black	0	0	0
MGH97_P10_H10	NA	black	0	0	0
MGH97_P10_C07	NA	black	0	0	0
MGH97_P9_E04	-0.213539587783	green3	2	2.6904	1.4011
MGH97_P8_H10	0.787324916554	green3	2	0.18903	0.46467
MGH97_P9_F03	NA	black	0	0.2302	0
MGH97_P10_C08	NA	black	0	0.11237	0
MGH97_P8_B11	NA	black	0	0.30918	0
MGH97_P10_C01	0.16448068398	green3	2	0.50284	1.1871
MGH97_P9_D04	-1.27023837866	red	1	0.07861	2.862
MGH97_P10_B06	-0.836830883575	green3	2	2.4826	0.80983
MGH97_P8_H09	NA	black	0	0	0
MGH97_P9_F05	0.0137779236164	green3	2	1.1097	0.63599
MGH97_P9_B04	0.924023265023	green3	2	2.5977	2.3584
MGH97_P9_C12	NA	black	0	0	2.5228
MGH97_P8_B02	NA	black	0	0	0
MGH97_P9_F04	NA	black	0	1.4452	0
MGH97_P10_G02	NA	black	0	0.61164	0
MGH97_P9_B07	NA	black	0	0.14012	0
MGH97_P10_D08	NA	black	0	0	1.5922
MGH97_P10_G12	NA	black	0	0	0
MGH97_P9_A02	NA	black	0	0.42008	0
MGH97_P8_G03	NA	black	0	0.38736	0
MGH97_P8_D09	NA	black	0	1.148	0
MGH97_P10_C06	0.282392375563	green3	2	0.053806	1.1686
MGH97_P8_H03	NA	black	0	0	1.606
MGH97_P8_A10	NA	black	0	0	0
MGH97_P8_B06	NA	black	0	0	0.42008
MGH97_P9_G08	NA	black	0	0	0
MGH97_P8_B01	0.795148720707	green3	2	0.064883	0.57434
MGH97_P10_B08	NA	black	0	2.1852	0
MGH97_P10_C12	NA	black	0	0	0.34028
MGH97_P9_A10	NA	black	0	0	0
MGH97_P9_C10	-0.806736158997	green3	2	2.7383	0.95903
MGH97_P9_G03	NA	black	0	0	0
MGH97_P10_B02	NA	black	0	0.16864	0
MGH97_P10_A08	NA	black	0	0	1.5874
MGH97_P8_C09	NA	black	0	0	0.86156
MGH97_P10_D05	NA	black	0	0	2.4531
MGH97_P10_F02	-0.500082250668	green3	2	0.15316	2.0803
MGH97_P9_D10	-0.143233818275	green3	2	1.0676	2.8604
MGH97_P8_D08	NA	black	0	2.2157	0
MGH97_P9_H11	NA	black	0	0.35727	0
MGH97_P8_C06	NA	black	0	0.2762	0
MGH97_P8_A03	-1.90397481703	red	1	2.694	0.10702
MGH97_P9_C04	NA	black	0	0	0
MGH97_P8_E01	NA	black	0	0	0
MGH97_P10_D02	NA	black	0	0	0.9115
MGH97_P9_E12	NA	black	0	0	0
MGH97_P9_A05	NA	black	0	0	0
MGH97_P10_F06	NA	black	0	0	0
MGH97_P9_E01	NA	black	0	0	0
MGH97_P8_G06	NA	black	0	0	0
MGH97_P10_B03	NA	black	0	0	0
MGH97_P9_H08	-0.34133048383	green3	2	1.4372	0.23756
MGH97_P9_E08	NA	black	0	1.8922	0
MGH97_P8_C07	NA	black	0	0	0
MGH97_P9_A06	NA	black	0	2.629	0
MGH97_P8_E04	NA	black	0	0	0
MGH97_P8_C11	NA	black	0	0	0
MGH97_P9_C03	NA	black	0	0	0.26303
MGH97_P8_E03	1.20185005054	green3	2	0.056584	0.1003
MGH97_P10_B01	NA	black	0	0	0
MGH97_P9_B11	NA	black	0	0	0
MGH97_P9_G02	NA	black	0	0	0
MGH97_P8_G02	NA	black	0	0	0
MGH97_P10_G10	-0.281987221099	green3	2	1.461	0.51197
MGH97_P9_G06	NA	black	0	0	2.3482
MGH97_P9_E02	NA	black	0	0	2.474
MGH97_P9_C06	NA	black	0	0	2.6604
MGH97_P10_H06	NA	black	0	0	0
MGH97_P8_B05	-0.396031891448	green3	2	1.0193	3.8364
MGH97_P9_F08	NA	black	0	0	3.1849
MGH97_P10_F05	NA	black	0	2.0335	0
MGH97_P8_D06	NA	black	0	0	0
MGH97_P8_D12	NA	black	0	2.0133	0
MGH97_P9_H06	NA	black	0	1.1941	0
MGH97_P9_C08	NA	black	0	0	1.7212
MGH97_P10_D06	NA	black	0	0	0
MGH97_P8_G12	-0.0648973725148	green3	2	1.159	3.1771
MGH97_P10_C10	NA	black	0	0.65627	0
MGH97_P8_H07	NA	black	0	0	0
MGH97_P10_E08	0.874132763086	green3	2	0.34369	0.11237
MGH97_P10_G11	NA	black	0	0	0
MGH97_P10_E07	0.784848215792	green3	2	2.1063	2.5876
MGH97_P10_F03	NA	black	0	0	0.38184
MGH97_P8_F09	0.0957390535708	green3	2	0.44573	1.3306
MGH97_P10_F04	NA	black	0	0	0
MGH97_P9_H03	NA	black	0	0	0
MGH97_P10_D09	NA	black	0	0.52507	0
MGH97_P8_C01	NA	black	0	3.1806	0
MGH97_P9_C02	0.219655975321	green3	2	2.0225	1.8584
MGH97_P8_F07	NA	black	0	0	0
MGH97_P10_G06	NA	black	0	0.055196	0
MGH97_P9_B01	0.460889094804	green3	2	3.1562	1.8663
MGH97_P10_E04	NA	black	0	0	1.4027
MGH97_P8_B07	0.0919785958574	green3	2	0.2762	1.3623
MGH97_P8_G07	NA	black	0	0	1.3208
MGH97_P9_B08	NA	black	0	0.70664	0
MGH97_P9_C01	NA	black	0	0	0.15445
MGH97_P8_G01	NA	black	0	0.07861	0
MGH97_P9_H04	NA	black	0	3.1579	0
MGH97_P10_F11	NA	black	0	2.5178	0
MGH97_P10_D03	NA	black	0	0	0
MGH97_P10_C09	NA	black	0	0.65627	0
MGH97_P8_E06	0.569245111979	green3	2	0.4844	0.41359
MGH97_P8_E09	-0.920776907233	green3	2	1.8867	0.1003
MGH97_P8_E05	0.312414561018	green3	2	0.10165	1.1204
MGH97_P8_A08	NA	black	0	0	0
MGH97_P10_F12	1.18850616221	green3	2	0.085425	0.077243
MGH97_P9_D01	NA	black	0	0	0
MGH97_P9_E09	NA	black	0	1.6031	0
MGH97_P8_A06	-0.776825218819	green3	2	0.32998	2.589
MGH97_P10_C02	NA	black	0	0	0.22033
MGH97_P10_C11	-1.0019847936	green3	2	2.5938	0.73466
MGH97_P8_B10	NA	black	0	0	0
MGH97_P9_E11	NA	black	0	0	2.5675
MGH97_P9_F06	0.397373009463	green3	2	2.5428	1.9153
MGH97_P10_H11	NA	black	0	0	0
MGH97_P9_B06	NA	black	0	0	0.80074
MGH97_P10_E11	NA	black	0	0.24732	0
MGH97_P9_B09	NA	black	0	0.36849	0
MGH97_P9_B03	NA	black	0	0.21164	0
MGH97_P9_B10	NA	black	0	0	0
MGH97_P8_H12	NA	black	0	0	0.12168
MGH97_P10_A02	NA	black	0	0	0
MGH97_P8_A04	NA	black	0	0	0.094912
MGH97_P10_G05	NA	black	0	1.5205	0
MGH97_P9_H10	NA	black	0	0	0
MGH97_P9_A11	NA	black	0	0	0
MGH97_P8_A12	NA	black	0	0	1.1859
MGH97_P8_C08	NA	black	0	0	1.0079
MGH97_P8_A07	-0.125999705766	green3	2	1.9211	1.346
MGH97_P10_H03	NA	black	0	0	0
MGH97_P8_H04	NA	black	0	0	1.3863
MGH97_P9_C07	NA	black	0	0	0
MGH97_P9_H07	-0.448268422858	green3	2	0.30451	2.1157
MGH97_P8_C02	NA	black	0	0	3.7815
MGH97_P10_B09	NA	black	0	0	0
MGH97_P9_E07	0.345638126651	green3	2	0.097611	1.0827
MGH97_P10_C03	NA	black	0	0	0
93_P3_D02	NA	black	0	0	0
93_P3_B08	NA	black	0	0	0.71194
93_P3_D10	NA	black	0	0	0.15575
93_P3_H02	0.0179125594344	green3	2	1.266	1.7316
93_P3_E06	NA	black	0	0	0.14666
93_P3_F08	NA	black	0	0	0.99639
93_P3_F07	3.29267983676	black	0	3.3909	3.4363
93_P3_B02	NA	black	0	0	0
93_P3_G02	NA	black	0	0	0
93_P3_G06	NA	black	0	0	0
93_P3_F05	NA	black	0	1.1137	0
93_P3_H01	NA	black	0	2.4214	0
93_P3_F06	NA	black	0	0	0
93_P3_D08	-0.0598925359379	green3	2	0.31499	1.5772
93_P3_E03	NA	black	0	0	0
93_P3_A04	NA	black	0	0.74502	0
93_P3_H03	NA	black	0	1.1382	0
93_P3_H10	-0.551038547611	green3	2	1.9638	0.74244
93_P3_A09	NA	black	0	0	0
93_P3_D11	NA	black	0	0.32884	0
93_P3_E12	NA	black	0	0	1.7268
93_P3_G05	NA	black	0	0	2.497
93_P3_D12	0.0945563894544	green3	2	2.067	1.6754
93_P3_E11	NA	black	0	0	0
93_P3_B10	NA	black	0	0	1.7849
93_P3_B05	NA	black	0	1.1532	0
93_P3_H08	NA	black	0	0	0
93_P3_H04	NA	black	0	0	0.13093
93_P3_F12	NA	black	0	0	3.5165
93_P3_A07	NA	black	0	0	2.514
93_P3_E04	NA	black	0	0.21537	0
93_P3_C07	-1.05226288433	green3	2	2.3007	0.47197
93_P3_G09	NA	black	0	0	0
93_P3_A03	NA	black	0	0	0.65535
93_P3_D05	-0.107078584855	green3	2	0.88284	1.9627
93_P3_A10	NA	black	0	2.9285	0
93_P3_E02	NA	black	0	2.4839	0
93_P3_C04	NA	black	0	0	2.5288
93_P3_F02	NA	black	0	0	0.8213
93_P3_E07	NA	black	0	3.1252	0
93_P3_D09	NA	black	0	0	0.75617
93_P3_D07	-0.190450139256	green3	2	1.5286	0.94035
93_P3_G12	NA	black	0	0.21661	0
93_P3_A05	NA	black	0	0	3.4268
93_P3_C05	-0.536470146958	green3	2	1.6388	0.2857
93_P3_F09	NA	black	0	1.251	0
93_P3_G07	NA	black	0	2.146	0
93_P3_C01	NA	black	0	0	0
93_P3_C11	NA	black	0	0	0
93_P3_E05	NA	black	0	0	0
93_P3_A12	NA	black	0	2.6206	0
93_P3_E09	-0.346654109541	green3	2	0.10836	1.8813
93_P3_D03	NA	black	0	1.1972	0
93_P3_D01	NA	black	0	0.25822	0
93_P3_G04	NA	black	0	0.14666	0
93_P3_E01	NA	black	0	1.0594	0
93_P3_G11	NA	black	0	0	0
93_P3_A06	NA	black	0	0	0
93_P3_G10	NA	black	0	0	0.17505
93_P3_A11	0.482556984521	green3	2	1.8135	2.4714
93_P3_C03	NA	black	0	0	0
93_P3_B11	NA	black	0	3.146	0
93_P3_G08	0.876035899799	green3	2	0.074505	0.46989
93_P3_B06	NA	black	0	0	0
93_P3_A02	NA	black	0	0	0
93_P3_D06	-0.108568214476	green3	2	0.78157	1.8488
93_P3_B12	1.43877546922	green3	2	2.5193	2.886
93_P3_B09	NA	black	0	2.6043	0
93_P6_A04	NA	black	0	0	0
93_P6_B02	NA	black	0	0	2.1922
93_P6_E05	0.964442897329	green3	2	0.074505	0.36401
93_P6_B09	NA	black	0	0	0
93_P6_H11	NA	black	0	0	0
93_P5_E06	0.3565221812	green3	2	0.54102	0.76808
93_P5_C05	NA	black	0	1.1023	0
