Cell_name	Zvalue	Color	Cluster	ETV5	ICAM1
97_P3_B08	NA	black	0	1.9884	0
97_P3_B12	NA	black	0	3.8601	0
97_P3_E05	NA	black	0	4.2364	0
97_P3_D03	NA	black	0	1.5296	0
97_P3_D11	NA	black	0	3.9162	0
97_P3_H11	NA	black	0	3.9481	0
97_P3_C10	NA	black	0	3.358	0
97_P3_G08	-0.287546617191	red	1	4.2763	0.2461
97_P3_F06	NA	black	0	3.513	0
97_P3_C01	NA	black	0	4.3601	0
97_P3_A04	NA	black	0	3.6256	0
97_P3_C09	NA	black	0	4.1247	0
97_P3_D10	NA	black	0	3.9529	0
97_P3_H07	NA	black	0	4.8215	0
97_P3_E01	-0.245152497501	red	1	4.1963	0.31267
97_P3_E03	NA	black	0	4.0141	0
97_P3_B10	NA	black	0	3.1774	0
97_P3_F05	0.408088468631	red	1	4.1411	1.771
97_P3_G12	NA	black	0	2.2373	0
97_P3_B04	NA	black	0	3.1596	0
97_P3_B02	NA	black	0	4.8268	0
97_P3_B07	NA	black	0	4.0736	0
97_P3_G02	NA	black	0	1.5155	0
97_P3_G11	NA	black	0	4.9402	0
97_P3_F11	NA	black	0	4.9404	0
97_P3_H03	NA	black	0	0	0
97_P3_C02	NA	black	0	2.662	0
97_P3_G06	NA	black	0	4.4541	0
97_P3_B01	NA	black	0	5.3509	0
97_P3_B05	NA	black	0	5.4118	0
97_P3_E10	NA	black	0	1.4844	0
97_P3_G01	NA	black	0	4.0367	0
97_P3_A08	NA	black	0	2.3743	0
97_P3_A03	NA	black	0	3.3587	0
97_P3_B03	NA	black	0	3.2954	0
97_P3_D01	NA	black	0	4.4522	0
97_P3_G03	0.133749343257	red	1	2.5818	0.19283
97_P3_E11	NA	black	0	2.466	0
97_P3_D04	NA	black	0	3.45	0
97_P3_A11	NA	black	0	0	0
97_P3_C12	NA	black	0	4.3119	0
97_P3_D02	NA	black	0	1.9073	0
97_P3_E08	NA	black	0	3.6504	0
97_P3_D05	NA	black	0	4.1445	0
97_P3_D12	NA	black	0	3.0199	0
97_P3_D09	NA	black	0	4.5276	0
97_P3_F01	NA	black	0	0	0
97_P3_F07	NA	black	0	3.1102	0
97_P3_B11	NA	black	0	4.6665	0
97_P3_H05	-0.30857212825	red	1	4.2488	0.18523
97_P3_F12	NA	black	0	4.7171	0
97_P3_F04	NA	black	0	3.3741	0
97_P3_C11	NA	black	0	4.8187	0
97_P3_F08	NA	black	0	3.8417	0
97_P3_C05	0.17685848143	red	1	2.3485	0.31962
97_P3_F09	NA	black	0	5.036	0
97_P3_G05	NA	black	0	4.3259	0
97_P3_A10	NA	black	0	2.037	0
97_P3_A05	NA	black	0	2.8217	0
97_P3_C06	NA	black	0	4.0159	0
97_P3_F02	NA	black	0	1.5115	0
97_P3_D07	NA	black	0	2.9313	0
97_P3_C08	NA	black	0	3.6352	0
97_P3_A01	NA	black	0	4.6441	0
97_P3_H04	NA	black	0	2.7943	0
97_P3_D08	-0.173030529018	red	1	3.9288	0.39287
97_P3_E06	NA	black	0	1.6239	0
97_P3_E12	NA	black	0	3.9451	0
97_P3_A02	NA	black	0	4.1755	0
97_P3_B06	-0.0491943805772	red	1	3.2479	0.43189
97_P3_H10	-0.133249384343	red	1	3.5291	0.23266
97_P5_B09	NA	black	0	4.9677	0
97_P5_C06	NA	black	0	2.1919	0
97_P5_B10	NA	black	0	1.898	0
97_P6_G02	NA	black	0	4.6903	0
97_P6_E06	NA	black	0	4.0129	0
97_P6_A03	-0.45821045414	red	1	4.9908	0.1635
97_P5_F07	-0.233342939398	red	1	4.0162	0.25822
97_P5_B05	0.0897441273645	red	1	2.5886	0.43082
97_P6_B11	NA	black	0	4.676	0
97_P6_E08	NA	black	0	2.1483	0
97_P6_A09	0.45289822816	red	1	4.9916	1.3994
97_P6_B04	-0.0734269018511	red	1	3.3585	0.39726
97_P5_A02	NA	black	0	4.0356	0
97_P5_C02	NA	black	0	3.6139	0
97_P6_F09	NA	black	0	2.7922	0
97_P5_A04	NA	black	0	0	0.37962
97_P5_C04	NA	black	0	4.8723	0
97_P6_D07	NA	black	0	2.9557	0
97_P6_A12	NA	black	0	4.1976	0
97_P6_C06	0.00856790242149	red	1	2.8805	0.74244
97_P6_H04	0.69393044928	green3	2	0.74846	0.36513
97_P5_D09	NA	black	0	3.5695	0
97_P6_F03	NA	black	0	3.6941	0
97_P6_F11	NA	black	0	2.6475	0
97_P6_H09	0.908691001336	green3	2	0.81147	0.07861
97_P6_B08	0.125840791242	red	1	2.5313	0.31383
97_P5_A10	NA	black	0	4.4264	0
97_P6_H07	NA	black	0	2.036	0
97_P6_C09	-0.236966452845	red	1	4.1281	0.30451
97_P5_G04	NA	black	0	3.4712	0
97_P6_H01	NA	black	0	0	0
97_P5_B06	NA	black	0	0	0
97_P5_E04	NA	black	0	0.18523	0
97_P6_B10	0.0655151547457	red	1	2.7349	0.35163
97_P6_F04	NA	black	0	4.9528	0
97_P5_E07	NA	black	0	0	0.26903
97_P5_G02	NA	black	0	2.7429	0
97_P5_C11	NA	black	0	4.5319	0
97_P5_A03	-0.46209810538	red	1	5.0734	0.17632
97_P6_B02	NA	black	0	4.487	0
97_P6_H12	-0.064123786973	red	1	3.2172	0.017209
97_P6_F12	NA	black	0	2.6194	0
97_P6_A02	NA	black	0	0	0
97_P5_C12	NA	black	0	4.0035	0
97_P5_C01	NA	black	0	3.8881	0
97_P5_B07	NA	black	0	4.5704	0
97_P5_A08	NA	black	0	3.7485	0
97_P6_H08	NA	black	0	3.7376	0
97_P5_E11	NA	black	0	4.1094	0
97_P6_A01	NA	black	0	2.7398	0
97_P6_G01	NA	black	0	3.603	0
97_P5_D10	NA	black	0	3.6025	0
97_P5_C10	-2.83185123082	black	0	0.32654	4.6366
97_P6_C11	NA	black	0	5.1516	0
97_P6_E07	NA	black	0	3.7354	0
97_P6_E05	0.214443948191	red	1	2.2735	0.26664
97_P5_G07	0.153944920373	red	1	2.4144	0.33571
97_P5_D04	NA	black	0	0	0
97_P6_B03	NA	black	0	4.5806	0
97_P5_H01	NA	black	0	3.4551	0
97_P6_A11	NA	black	0	4.2848	0
97_P6_E09	NA	black	0	4.5111	0
97_P6_A10	NA	black	0	2.0878	0
97_P5_E02	NA	black	0	4.7575	0
97_P6_D03	NA	black	0	4.8739	0
97_P5_A09	-0.116679274667	red	1	3.4994	0.29278
97_P6_B12	NA	black	0	4.5928	0
97_P5_H10	-0.409033024658	red	1	5.0854	0.25096
97_P6_A04	NA	black	0	2.6886	0
97_P5_B12	NA	black	0	0	0.45943
97_P5_A12	0.306118878726	red	1	1.384	0.62293
97_P5_F08	NA	black	0	3.1779	0
97_P6_E04	NA	black	0	0	0
97_P6_D04	NA	black	0	4.25	0
97_P5_D02	NA	black	0	5.7635	0
97_P6_G10	NA	black	0	2.8922	0
97_P5_B04	NA	black	0	3.6233	0
97_P6_E03	NA	black	0	2.366	0
97_P5_E05	NA	black	0	2.6991	0
97_P5_G05	-0.321168654444	red	1	4.6109	0.28806
97_P5_D03	NA	black	0	4.4455	0
97_P5_C07	NA	black	0	3.4665	0
97_P6_C12	NA	black	0	4.3283	0
97_P6_B09	NA	black	0	2.967	0
97_P5_D07	NA	black	0	3.0328	0
97_P6_A05	NA	black	0	4.4977	0
97_P5_C08	NA	black	0	4.0939	0
97_P5_B03	1.12030440153	green3	2	0.15316	0.19283
97_P6_G08	NA	black	0	4.2497	0
97_P6_D12	NA	black	0	3.2978	0
97_P6_D01	-0.23287737627	red	1	4.9977	0.48233
97_P5_H08	NA	black	0	3.7556	0
97_P6_C07	0.219475753642	red	1	5.5865	0.97306
97_P6_C02	NA	black	0	4.7245	0
97_P5_F02	NA	black	0	3.6631	0
97_P5_F04	NA	black	0	1.0328	0
97_P5_H02	NA	black	0	3.4024	0
97_P6_C08	NA	black	0	2.5751	0
97_P5_E03	NA	black	0	3.6878	0
97_P6_D05	NA	black	0	4.1118	0
97_P5_D01	NA	black	0	3.9172	0
97_P6_F05	NA	black	0	3.7045	0
97_P5_H06	NA	black	0	3.4889	0
97_P5_H11	-0.476272868062	red	1	5.5901	0.23634
97_P5_E06	0.170431300972	red	1	3.8307	1.4212
97_P6_H02	NA	black	0	3.3297	0
97_P6_A08	NA	black	0	2.7472	0
97_P5_B02	NA	black	0	4.8764	0
97_P5_E10	NA	black	0	2.3086	0
97_P5_B11	0.273089514534	red	1	2.2969	0.041243
97_P6_G07	NA	black	0	3.2775	0
97_P5_A05	NA	black	0	0	0
97_P5_A11	NA	black	0	3.3408	0
97_P6_A06	NA	black	0	3.3252	0
97_P6_F07	NA	black	0	4.7328	0
97_P6_G04	NA	black	0	2.7018	0
97_P6_B05	NA	black	0	3.3546	0
97_P5_D06	NA	black	0	3.046	0
97_P6_F08	NA	black	0	5.4189	0
97_P5_F06	NA	black	0	4.7044	0
97_P5_D08	NA	black	0	3.5848	0
97_P5_G11	NA	black	0	4.8424	0
97_P6_F10	NA	black	0	2.9146	0
97_P5_H07	NA	black	0	3.6784	0
97_P5_A07	0.175469464412	red	1	2.4818	0.15186
97_P6_G11	NA	black	0	4.4013	0
97_P5_C03	NA	black	0	4.9305	0
97_P5_F01	-0.16492877958	red	1	4.1479	0.4916
97_P6_E01	0.0447173328869	red	1	2.7883	0.42761
97_P5_F03	NA	black	0	4.7015	0
97_P5_B01	-0.0114118964953	red	1	3.0583	0.5509
97_P6_H03	NA	black	0	4.1432	0
97_P6_E12	NA	black	0	3.1917	0
97_P5_G10	NA	black	0	0	0
97_P5_C05	NA	black	0	3.3699	0
97_P6_D11	NA	black	0	2.4155	0
97_P5_H09	NA	black	0	4.9927	0
97_P6_B06	NA	black	0	3.6509	0
97_P5_F09	NA	black	0	4.1434	0
97_P6_F02	NA	black	0	4.2633	0
97_P5_D11	NA	black	0	3.9613	0
97_P5_H03	NA	black	0	4.4816	0
97_P5_D05	NA	black	0	1.5714	0
97_P6_H05	NA	black	0	0.98841	0
97_P6_D09	NA	black	0	5.04	0
97_P6_G09	NA	black	0	4.1813	0
97_P6_D08	NA	black	0	4.7946	0
97_P5_G06	NA	black	0	3.3423	0
97_P5_A01	NA	black	0	3.2484	0
97_P6_H10	-0.101334819594	red	1	3.9706	0.61918
97_P5_G01	NA	black	0	2.0834	0
97_P6_E02	NA	black	0	4.0024	0
97_P6_B01	NA	black	0	2.6774	0
97_P5_F10	0.0360417020774	red	1	2.9121	0.12035
97_P6_C10	NA	black	0	4.0378	0
97_P5_C09	NA	black	0	3.7257	0
97_P5_E12	-0.213958068385	red	1	3.822	0.18396
97_P5_E01	NA	black	0	3.5799	0
97_P6_D02	NA	black	0	4.0295	0
97_P6_A07	NA	black	0	4.5699	0
97_P5_G03	-0.095006305405	red	1	3.3588	0.19535
97_P6_G12	NA	black	0	3.2211	0
97_P6_C03	NA	black	0	3.825	0
97_P6_H06	NA	black	0	0.78241	0
97_P5_E09	NA	black	0	1.3098	0
97_P6_C01	NA	black	0	2.7643	0
97_P6_G03	NA	black	0	2.4071	0
97_P5_G12	NA	black	0	1.7677	0
97_P5_G09	NA	black	0	1.8544	0
97_P5_H04	0.0740553280721	red	1	3.464	1.3214
MGH97_P7_B05	NA	black	0	1.2179	0
MGH97_P7_E10	NA	black	0	5.1836	0
MGH97_P7_A02	NA	black	0	3.9818	0
MGH97_P7_C01	NA	black	0	4.44	0
MGH97_P7_D06	NA	black	0	1.1991	0
MGH97_P7_H08	NA	black	0	4.2907	0
MGH97_P7_G11	-0.238938040148	red	1	4.0559	0.26424
MGH97_P7_A08	NA	black	0	4.5431	0
MGH97_P7_F07	NA	black	0	4.5944	0
MGH97_P7_C04	NA	black	0	3.2012	0
MGH97_P7_C02	NA	black	0	5.0013	0
MGH97_P7_F10	NA	black	0	5.926	0
MGH97_P7_H05	NA	black	0	4.4381	0
MGH97_P7_B04	NA	black	0	0	0
MGH97_P7_F09	NA	black	0	3.5237	0
MGH97_P7_H02	NA	black	0	3.9974	0
MGH97_P7_C11	NA	black	0	0	0
MGH97_P7_G07	0.00671481763372	red	1	2.9637	0.43723
MGH97_P7_F06	-0.231694087058	red	1	4.6548	0.45101
MGH97_P7_A06	NA	black	0	3.5068	0
MGH97_P7_D12	NA	black	0	3.0934	0
MGH97_P7_B02	NA	black	0	5.3532	0
MGH97_P7_E03	NA	black	0	3.905	0
MGH97_P7_D02	NA	black	0	2.9851	0
MGH97_P7_B11	NA	black	0	5.6466	0
MGH97_P7_E09	-0.118782366865	red	1	3.4681	0.2302
MGH97_P7_B01	-0.128319493885	red	1	3.5758	0.31962
MGH97_P7_G06	NA	black	0	1.3265	0
MGH97_P7_B07	NA	black	0	2.4867	0
MGH97_P7_C05	NA	black	0	4.3206	0
MGH97_P7_E07	NA	black	0	4.864	0
MGH97_P7_B12	NA	black	0	2.8891	0
MGH97_P7_H07	NA	black	0	3.8952	0
MGH97_P7_D04	NA	black	0	4.8795	0
MGH97_P7_C06	NA	black	0	3.1543	0
MGH97_P7_G09	NA	black	0	3.4507	0
MGH97_P7_E06	NA	black	0	0.80488	0
MGH97_P7_F04	NA	black	0	1.654	0
MGH97_P7_C09	NA	black	0	3.4214	0
MGH97_P7_G03	NA	black	0	3.5803	0
MGH97_P7_H01	NA	black	0	0	0
MGH97_P7_B06	NA	black	0	4.1054	0
MGH97_P7_C08	NA	black	0	4.8616	0
MGH97_P7_E08	NA	black	0	2.4565	0
MGH97_P7_F01	NA	black	0	2.7394	0
MGH97_P7_H03	NA	black	0	2.3668	0
MGH97_P7_B10	NA	black	0	3.9761	0
MGH97_P7_E11	NA	black	0	4.2027	0
MGH97_P7_C03	NA	black	0	3.7469	0
MGH97_P7_H12	NA	black	0	4.0819	0
MGH97_P7_D07	NA	black	0	1.4174	0
MGH97_P7_A11	NA	black	0	5.2406	0
MGH97_P7_A01	NA	black	0	4.2221	0
MGH97_P7_F12	NA	black	0	2.9928	0
MGH97_P7_F08	NA	black	0	4.9692	0
MGH97_P7_D11	NA	black	0	4.8612	0
MGH97_P7_H09	NA	black	0	0	0
MGH97_P7_D09	NA	black	0	4.8783	0
MGH97_P7_C12	NA	black	0	5.4267	0
MGH97_P7_H11	NA	black	0	3.1822	0
MGH97_P7_A04	NA	black	0	4.5604	0
MGH97_P7_H06	-0.358541314312	red	1	4.5181	0.19156
MGH97_P7_F03	NA	black	0	3.6246	0
MGH97_P7_A07	NA	black	0	1.0524	0
MGH97_P7_F11	NA	black	0	3.3914	0
MGH97_P7_G08	NA	black	0	3.6813	0
MGH97_P7_E02	NA	black	0	0	0
MGH97_P7_C07	-0.395648159912	red	1	4.3903	0.062122
MGH97_P7_A09	NA	black	0	3.2291	0
MGH97_P7_B09	NA	black	0	2.946	0
MGH97_P7_G10	NA	black	0	4.8375	0
MGH97_P7_G02	NA	black	0	4.1334	0
MGH97_P7_H04	NA	black	0	4.4145	0
MGH97_P7_G01	NA	black	0	2.5216	0
MGH97_P7_E05	NA	black	0	4.0551	0
MGH97_P7_E04	NA	black	0	3.1281	0
MGH97_P7_E01	NA	black	0	1.5651	0
MGH97_P7_F05	NA	black	0	2.8889	0
MGH97_P7_D05	NA	black	0	4.495	0
MGH97_P7_A03	NA	black	0	4.2396	0
MGH97_P7_B03	NA	black	0	2.1574	0
MGH97_P7_A05	NA	black	0	1.0129	0
MGH97_P7_D03	NA	black	0	3.319	0
MGH97_P7_F02	NA	black	0	5.1875	0
MGH97_P7_G05	NA	black	0	4.8972	0
MGH97_P7_D08	NA	black	0	0	0
MGH97_P7_G04	NA	black	0	4.6294	0
MGH97_P8_A11	-0.181874462	red	1	3.7085	0.20414
MGH97_P10_A12	NA	black	0	2.0342	0
MGH97_P10_E09	NA	black	0	3.5705	0
MGH97_P9_B12	NA	black	0	3.4328	0
MGH97_P10_D07	NA	black	0	2.189	0
MGH97_P8_D11	NA	black	0	4.207	0
MGH97_P8_G05	NA	black	0	0.46258	0
MGH97_P9_C05	NA	black	0	3.1107	0
MGH97_P8_D03	NA	black	0	2.5729	0
MGH97_P8_H05	NA	black	0	0.82863	0
MGH97_P10_A09	NA	black	0	5.3736	0
MGH97_P10_E03	NA	black	0	2.6267	0
MGH97_P10_D04	NA	black	0	4.4643	0
MGH97_P9_D12	-0.0946920729002	red	1	3.3857	0.26183
MGH97_P8_H06	NA	black	0	4.0141	0
MGH97_P8_H11	NA	black	0	1.5845	0
MGH97_P9_F12	-0.139466484346	red	1	3.5036	0.15186
MGH97_P8_D07	NA	black	0	4.4602	0
MGH97_P8_H02	NA	black	0	0	0
MGH97_P8_D01	NA	black	0	3.5619	0
MGH97_P10_C04	NA	black	0	2.9754	0
MGH97_P9_E06	NA	black	0	6.1366	0
MGH97_P8_F12	NA	black	0	4.7979	0
MGH97_P8_H01	-0.156904230786	red	1	4.345	0.54696
MGH97_P8_A05	NA	black	0	2.0165	0
MGH97_P9_F10	NA	black	0	5.0746	0
MGH97_P10_F10	NA	black	0	4.3218	0
MGH97_P9_G12	NA	black	0	4.8103	0
MGH97_P8_B04	NA	black	0	2.9762	0
MGH97_P8_E11	NA	black	0	4.461	0
MGH97_P9_G10	NA	black	0	4.5002	0
MGH97_P10_D11	NA	black	0	3.7944	0
MGH97_P10_D01	NA	black	0	4.7286	0
MGH97_P10_H04	NA	black	0	4.1852	0
MGH97_P10_D12	NA	black	0	4.2639	0
MGH97_P8_D04	NA	black	0	1.9392	0
MGH97_P8_F08	1.16392982343	green3	2	3.8329	3.7544
MGH97_P9_E10	NA	black	0	4.7451	0
MGH97_P9_D11	NA	black	0	0.45207	0
MGH97_P8_A02	NA	black	0	3.8122	0
MGH97_P9_F01	NA	black	0	4.3809	0
MGH97_P8_B08	NA	black	0	5.0516	0
MGH97_P8_A09	NA	black	0	3.2473	0
MGH97_P9_A03	NA	black	0	4.5309	0
MGH97_P9_G09	-0.221372613454	red	1	3.8783	0.20414
MGH97_P10_E02	0.0713493583709	red	1	4.7177	0.93885
MGH97_P10_H08	NA	black	0	0.59264	0
MGH97_P9_G04	NA	black	0	0	0.7476
MGH97_P8_G11	-0.345850538427	red	1	4.7732	0.28451
MGH97_P10_A06	-0.351210170807	red	1	4.7024	0.25942
MGH97_P10_F08	NA	black	0	3.0849	0
MGH97_P8_E08	NA	black	0	3.9577	0
MGH97_P8_G08	NA	black	0	1.8627	0
MGH97_P10_B07	NA	black	0	2.1792	0
MGH97_P9_G11	NA	black	0	3.8204	0
MGH97_P8_F11	NA	black	0	3.5507	0
MGH97_P8_F05	NA	black	0	2.269	0
MGH97_P9_A01	NA	black	0	3.0418	0
MGH97_P10_F01	NA	black	0	5.0023	0
MGH97_P8_C10	-0.515232226227	red	1	5.6233	0.19787
MGH97_P8_E02	NA	black	0	3.5008	0
MGH97_P10_B05	NA	black	0	4.4947	0
MGH97_P8_G04	NA	black	0	3.9418	0
MGH97_P9_B02	NA	black	0	3.7219	0
MGH97_P8_H08	NA	black	0	0	0
MGH97_P8_F01	NA	black	0	4.0825	0
MGH97_P10_H09	NA	black	0	4.4257	0
MGH97_P10_E06	-0.143015155737	red	1	3.5746	0.23879
MGH97_P10_D10	NA	black	0	2.4929	0
MGH97_P10_A03	NA	black	0	4.4338	0
MGH97_P10_A05	NA	black	0	5.3589	0
MGH97_P10_A01	-0.0964351936753	red	1	3.4039	0.28333
MGH97_P9_D09	NA	black	0	3.0004	0
MGH97_P9_D06	NA	black	0	4.4469	0
MGH97_P9_G05	NA	black	0	5.0512	0
MGH97_P10_E05	NA	black	0	2.4787	0
MGH97_P8_F10	NA	black	0	3.7907	0
MGH97_P10_A04	NA	black	0	2.1197	0
MGH97_P9_A07	NA	black	0	5.3631	0
MGH97_P9_A08	NA	black	0	4.1664	0
MGH97_P9_H12	NA	black	0	1.9336	0
MGH97_P10_G03	NA	black	0	5.0247	0
MGH97_P8_B03	NA	black	0	3.4589	0
MGH97_P10_H07	NA	black	0	3.5405	0
MGH97_P10_E01	NA	black	0	4.8461	0
MGH97_P9_F11	NA	black	0	4.895	0
MGH97_P8_B12	-0.239620344497	red	1	4.5017	0.41143
MGH97_P9_H02	0.258183618084	red	1	1.8347	0.49365
MGH97_P9_C11	NA	black	0	0	0
MGH97_P8_A01	NA	black	0	4.0157	0
MGH97_P10_F07	NA	black	0	4.1859	0
MGH97_P10_G01	NA	black	0	2.0275	0
MGH97_P10_H05	NA	black	0	3.1706	0
MGH97_P9_F07	NA	black	0	2.6929	0
MGH97_P9_D08	NA	black	0	2.7435	0
MGH97_P9_E05	NA	black	0	4.1619	0
MGH97_P8_B09	NA	black	0	4.8945	0
MGH97_P10_E12	NA	black	0	3.6263	0
MGH97_P10_B10	NA	black	0	3.4897	0
MGH97_P9_E03	NA	black	0	4.8593	0
MGH97_P9_G07	NA	black	0	4.437	0
MGH97_P9_C09	NA	black	0	4.821	0
MGH97_P10_B11	NA	black	0	3.8685	0
MGH97_P9_B05	NA	black	0	4.0501	0
MGH97_P9_A12	NA	black	0	3.3495	0
MGH97_P8_D10	NA	black	0	0	0
MGH97_P8_C05	NA	black	0	4.5194	0
MGH97_P9_D02	NA	black	0	4.6222	0
MGH97_P9_D07	NA	black	0	3.3959	0
MGH97_P8_F03	NA	black	0	4.5538	0
MGH97_P8_C12	NA	black	0	4.1129	0
MGH97_P10_E10	NA	black	0	3.5288	0
MGH97_P10_H10	NA	black	0	0.88049	0
MGH97_P10_C07	NA	black	0	4.618	0
MGH97_P9_E04	NA	black	0	4.3949	0
MGH97_P8_H10	NA	black	0	2.9207	0
MGH97_P9_F03	NA	black	0	3.4757	0
MGH97_P10_C08	NA	black	0	3.861	0
MGH97_P8_B11	NA	black	0	4.4164	0
MGH97_P10_C01	NA	black	0	4.5296	0
MGH97_P9_D04	NA	black	0	2.8819	0
MGH97_P10_B06	0.16534061115	red	1	2.4898	0.18523
MGH97_P8_H09	NA	black	0	1.9793	0
MGH97_P9_F05	NA	black	0	3.287	0
MGH97_P9_B04	-0.433730005556	red	1	5.0485	0.21039
MGH97_P9_C12	NA	black	0	1.8424	0
MGH97_P8_B02	NA	black	0	3.1559	0
MGH97_P9_F04	NA	black	0	3.3114	0
MGH97_P10_G02	NA	black	0	3.6673	0
MGH97_P9_B07	NA	black	0	4.8431	0
MGH97_P10_D08	NA	black	0	4.0839	0
MGH97_P10_G12	NA	black	0	3.4761	0
MGH97_P9_A02	NA	black	0	3.0484	0
MGH97_P8_G03	NA	black	0	3.1285	0
MGH97_P8_D09	NA	black	0	4.8557	0
MGH97_P10_C06	NA	black	0	5.5297	0
MGH97_P8_H03	NA	black	0	3.747	0
MGH97_P8_A10	0.00898901473668	red	1	2.9873	0.19156
MGH97_P8_B06	-0.323687836798	red	1	4.8904	0.34028
MGH97_P9_G08	NA	black	0	4.6356	0
MGH97_P8_B01	NA	black	0	3.5651	0
MGH97_P10_B08	NA	black	0	0.81394	0
MGH97_P10_C12	NA	black	0	2.698	0
MGH97_P9_A10	-0.2967612449	red	1	4.4442	0.28688
MGH97_P9_C10	NA	black	0	1.5578	0
MGH97_P9_G03	NA	black	0	3.3834	0
MGH97_P10_B02	-0.128784629227	red	1	4.3799	0.60786
MGH97_P10_A08	NA	black	0	3.5703	0
MGH97_P8_C09	NA	black	0	2.8584	0
MGH97_P10_D05	NA	black	0	3.2449	0
MGH97_P10_F02	NA	black	0	3.3403	0
MGH97_P9_D10	NA	black	0	6.1555	0
MGH97_P8_D08	NA	black	0	3.0993	0
MGH97_P9_H11	NA	black	0	2.3992	0
MGH97_P8_C06	NA	black	0	3.92	0
MGH97_P8_A03	NA	black	0	3.3427	0
MGH97_P9_C04	NA	black	0	4.8193	0
MGH97_P8_E01	NA	black	0	4.6122	0
MGH97_P10_D02	NA	black	0	3.6544	0
MGH97_P9_E12	0.693119420738	green3	2	0.41034	0.50487
MGH97_P9_A05	NA	black	0	3.5486	0
MGH97_P10_F06	NA	black	0	4.3571	0
MGH97_P9_E01	NA	black	0	4.6191	0
MGH97_P8_G06	-2.78075880403	black	0	1.0697	6.7644
MGH97_P10_B03	NA	black	0	3.9653	0
MGH97_P9_H08	NA	black	0	3.9778	0
MGH97_P9_E08	NA	black	0	2.438	0
MGH97_P8_C07	NA	black	0	2.9955	0
MGH97_P9_A06	NA	black	0	0	0
MGH97_P8_E04	NA	black	0	3.9742	0
MGH97_P8_C11	NA	black	0	1.5821	0
MGH97_P9_C03	NA	black	0	2.2376	0
MGH97_P8_E03	NA	black	0	4.6683	0
MGH97_P10_B01	NA	black	0	1.1603	0
MGH97_P9_B11	NA	black	0	3.9866	0
MGH97_P9_G02	NA	black	0	3.909	0
MGH97_P8_G02	NA	black	0	5.043	0
MGH97_P10_G10	NA	black	0	1.0888	0
MGH97_P9_G06	NA	black	0	2.1957	0
MGH97_P9_E02	NA	black	0	3.6754	0
MGH97_P9_C06	-0.269026962268	red	1	4.1543	0.23511
MGH97_P10_H06	-0.297321789639	red	1	4.4364	0.28333
MGH97_P8_B05	NA	black	0	2.6229	0
MGH97_P9_F08	NA	black	0	5.7222	0
MGH97_P10_F05	-0.223905243866	red	1	3.9628	0.25459
MGH97_P8_D06	NA	black	0	0	0
MGH97_P8_D12	NA	black	0	5.245	0
MGH97_P9_H06	NA	black	0	3.4431	0
MGH97_P9_C08	NA	black	0	0	0
MGH97_P10_D06	NA	black	0	3.4243	0
MGH97_P8_G12	NA	black	0	0.70929	0
MGH97_P10_C10	NA	black	0	2.1741	0
MGH97_P8_H07	NA	black	0	3.4105	0
MGH97_P10_E08	NA	black	0	3.7287	0
MGH97_P10_G11	NA	black	0	3.2878	0
MGH97_P10_E07	NA	black	0	5.01	0
MGH97_P10_F03	NA	black	0	3.6422	0
MGH97_P8_F09	NA	black	0	3.0284	0
MGH97_P10_F04	NA	black	0	2.8819	0
MGH97_P9_H03	-0.0711450702735	red	1	3.3293	0.36401
MGH97_P10_D09	NA	black	0	2.2699	0
MGH97_P8_C01	NA	black	0	3.2884	0
MGH97_P9_C02	NA	black	0	5.0618	0
MGH97_P8_F07	NA	black	0	5.2447	0
MGH97_P10_G06	NA	black	0	2.4019	0
MGH97_P9_B01	NA	black	0	0.57628	0
MGH97_P10_E04	NA	black	0	5.4477	0
MGH97_P8_B07	NA	black	0	2.8813	0
MGH97_P8_G07	NA	black	0	3.0892	0
MGH97_P9_B08	0.00578837293127	red	1	2.9839	0.31499
MGH97_P9_C01	NA	black	0	2.7305	0
MGH97_P8_G01	NA	black	0	3.0463	0
MGH97_P9_H04	NA	black	0	3.5678	0
MGH97_P10_F11	NA	black	0	4.7611	0
MGH97_P10_D03	NA	black	0	4.5418	0
MGH97_P10_C09	NA	black	0	5.0635	0
MGH97_P8_E06	NA	black	0	4.1481	0
MGH97_P8_E09	NA	black	0	3.2052	0
MGH97_P8_E05	NA	black	0	5.4936	0
MGH97_P8_A08	0.0899737343254	red	1	2.6886	0.26063
MGH97_P10_F12	NA	black	0	3.8048	0
MGH97_P9_D01	NA	black	0	1.9275	0
MGH97_P9_E09	NA	black	0	5.2444	0
MGH97_P8_A06	NA	black	0	3.1296	0
MGH97_P10_C02	NA	black	0	4.2441	0
MGH97_P10_C11	NA	black	0	4.6537	0
MGH97_P8_B10	NA	black	0	3.6409	0
MGH97_P9_E11	NA	black	0	2.4761	0
MGH97_P9_F06	NA	black	0	4.5553	0
MGH97_P10_H11	NA	black	0	2.6102	0
MGH97_P9_B06	-0.0291806500544	red	1	3.1212	0.23266
MGH97_P10_E11	NA	black	0	4.614	0
MGH97_P9_B09	NA	black	0	2.9458	0
MGH97_P9_B03	NA	black	0	4.8719	0
MGH97_P9_B10	-0.311791246908	red	1	4.2833	0.19409
MGH97_P8_H12	NA	black	0	3.7869	0
MGH97_P10_A02	NA	black	0	3.339	0
MGH97_P8_A04	NA	black	0	0.9138	0
