Cell_name	Zvalue	Color	Cluster	CREB1	STMN1
93_P6_B09	0.177007521668	red	1	3.3071	4.6906
93_P6_H11	NA	black	0	2.6365	0
93_P5_E06	NA	black	0	0	4.1565
93_P5_C05	NA	black	0	0	6.2074
93_P5_H06	1.23843997251	green3	2	0.2302	0.59264
93_P5_G05	0.850920051915	red	1	0.45523	0.90149
93_P5_C09	NA	black	0	0	5.5558
93_P6_D09	-0.361060943557	red	1	1.3752	0.95457
93_P5_H04	0.292866469093	red	1	0.12035	3.5703
93_P6_A06	-0.0279167646474	red	1	1.3488	3.9854
93_P6_F03	-0.918567626306	red	1	0.18269	6.62
93_P6_B05	NA	black	0	0	4.5829
93_P6_C11	NA	black	0	0	5.8956
93_P5_H09	-0.0366964740936	red	1	0.72596	4.5509
93_P5_G03	-0.618964907617	red	1	0.19156	5.9021
93_P5_F04	-0.549392101653	red	1	0.13356	5.6493
93_P6_H12	NA	black	0	0	7.1547
93_P5_G07	NA	black	0	2.3533	0
93_P6_C05	-1.32068037001	red	1	1.9336	0.34483
93_P6_D05	-0.856201961387	red	1	0.21537	6.5389
93_P5_C12	NA	black	0	0	7.0918
93_P6_A03	-0.966090999403	red	1	0.067639	6.4941
93_P5_E08	NA	black	0	0.77905	0
93_P6_A08	NA	black	0	0	4.378
93_P6_A10	-0.646166484247	red	1	3.4107	3.7374
93_P6_A02	0.0668715700352	red	1	1.2928	6.4673
93_P5_G12	1.18207743157	green3	2	3.6399	5.7478
93_P5_E01	NA	black	0	0	5.0388
93_P6_A09	-0.147530685999	red	1	0.70044	5.1277
93_P6_H05	NA	black	0	0	0
93_P6_H10	NA	black	0	0	4.6409
93_P5_C08	-0.593715421512	red	1	0.19787	5.8487
93_P5_A09	-0.0675144857766	red	1	1.9302	4.1733
93_P5_B09	-0.208072817956	red	1	0.86631	5.9607
93_P5_A05	0.878850235231	red	1	2.3785	6.3733
93_P6_E04	0.861843100526	red	1	3.0261	5.6807
93_P5_A04	NA	black	0	0	6.133
93_P6_A11	0.984538042849	red	1	2.8468	6.0021
93_P5_B12	0.088564345146	red	1	0.067639	4.0932
93_P5_F12	NA	black	0	0	5.245
93_P5_H08	NA	black	0	0	3.9306
93_P6_C08	-0.846083850045	red	1	0.08134	6.254
93_P5_F10	NA	black	0	0.12565	0
93_P5_E11	NA	black	0	0	6.929
93_P6_B03	-0.643257195649	red	1	0.14274	5.886
93_P6_C02	-0.628500774248	red	1	0.16092	5.878
93_P6_B04	NA	black	0	0.50182	0
93_P5_D10	-1.05359222212	red	1	0.086784	6.7246
93_P6_F04	NA	black	0	0	5.6292
93_P6_H04	1.42861642194	green3	2	0.12035	0.4916
93_P6_C01	0.259957107673	red	1	0.84639	1.8758
93_P5_G06	NA	black	0	0	6.342
93_P6_A07	NA	black	0	0	5.1009
93_P5_H10	1.57741387474	green3	2	0.012926	0.50894
93_P6_F08	NA	black	0	0	2.5907
93_P5_H01	NA	black	0	0.86315	0
93_P5_B02	-0.611721498583	red	1	3.7762	3.8938
93_P5_G01	NA	black	0	0	6.702
93_P6_A12	0.543226469543	red	1	0.67175	1.0724
93_P5_G11	0.0901640447995	red	1	1.342	6.0366
93_P6_E11	0.621454024273	red	1	2.3188	5.8605
93_P5_D07	-4.40520950239	black	0	3.9686	0.53306
93_P6_E02	0.698290802578	red	1	3.3407	5.3182
93_P6_E09	0.00408759437702	red	1	0.19661	4.2987
93_P5_F09	NA	black	0	0	3.0074
93_P6_E06	NA	black	0	0.094912	0
93_P5_A06	-1.43499663687	red	1	2.3774	1.4854
93_P5_D04	NA	black	0	0	6.0849
93_P5_H07	-0.209126145816	red	1	2.0645	3.8113
93_P6_D06	-0.45678081809	red	1	0.68077	6.5641
93_P6_C07	NA	black	0	0	0.68885
93_P5_F07	NA	black	0	0	6.5296
93_P5_C04	NA	black	0	0	8.1252
93_P5_A02	NA	black	0	0	0
93_P5_A07	NA	black	0	0	3.67
93_P5_A08	-0.147785331208	red	1	0.6397	5.0396
93_P6_B12	-0.316066259393	red	1	3.3324	4.0987
93_P5_G04	NA	black	0	0	4.9325
93_P5_H11	-0.186026148344	red	1	0.94935	6.2319
93_P6_E03	-0.74881160165	red	1	0.15963	6.1661
93_P6_B07	NA	black	0	0.09356	0
93_P5_D02	0.250350676386	red	1	1.8225	5.4215
93_P6_D08	NA	black	0	0	5.2422
93_P6_A01	0.899501603157	red	1	2.4977	6.2374
93_P5_E12	NA	black	0	0	5.316
93_P5_A03	NA	black	0	0	6.1255
93_P5_F02	0.44233194463	red	1	1.7159	6.6772
93_P6_F06	-0.0825681130536	red	1	1.4372	3.6202
93_P5_F08	NA	black	0	0	4.4615
93_P6_C10	-0.242911775241	red	1	0.21039	4.9595
93_P5_G08	NA	black	0	0	0.79743
93_P6_D07	-0.528602569983	red	1	0.35727	5.9445
93_P6_F05	NA	black	0	3.8011	0
93_P5_C07	-0.260674062702	red	1	0.21288	5.0082
93_P5_B03	NA	black	0	0	4.9682
93_P6_E10	-0.0485544500272	red	1	0.7536	4.6386
93_P5_A11	-0.150293194734	red	1	0.92828	5.7984
93_P5_F01	0.157405726248	red	1	2.6239	4.7207
93_P5_C03	NA	black	0	0	5.2622
93_P6_B10	0.823579018782	red	1	2.4717	6.1143
93_P5_E03	-0.224977464488	red	1	0.54102	5.2324
93_P5_G09	0.34174867834	red	1	0.25338	3.3224
93_P5_C10	-0.0787787872848	red	1	0.088142	4.4924
93_P5_E10	NA	black	0	0	5.2895
93_P5_D08	-0.0174535885731	red	1	1.2833	3.9965
MGH93_P7_D06	NA	black	0	2.0949	0
MGH93_P7_G08	0.24963779616	red	1	1.9975	5.2022
MGH93_P7_D02	-0.352163598533	red	1	0.86948	6.9519
MGH93_P7_A03	1.169528551	green3	2	0.17377	1.044
MGH93_P7_B06	NA	black	0	0	5.2626
MGH93_P7_C09	0.173323153018	red	1	2.1843	4.8622
MGH93_P7_F07	NA	black	0	0	6.134
MGH93_P7_B02	NA	black	0	3.7004	0
MGH93_P7_H05	NA	black	0	0	5.4403
MGH93_P7_H09	-0.714389622763	red	1	0.1177	6.0147
MGH93_P7_D10	-0.499846780229	red	1	0.16993	5.5753
MGH93_P7_B11	0.314092200834	red	1	1.8237	5.6911
MGH93_P7_F11	NA	black	0	0	5.6969
MGH93_P7_C04	1.97974199324	green3	2	3.6817	6.5755
MGH93_P7_F02	NA	black	0	0	5.3545
MGH93_P7_D12	-1.73309809966	red	1	2.8158	1.8016
MGH93_P7_G04	NA	black	0	0	5.1471
MGH93_P7_A10	0.27177584964	red	1	3.8481	4.768
MGH93_P7_G09	-0.0973132383164	red	1	0.37629	4.6354
MGH93_P7_F06	NA	black	0	0	4.8534
MGH93_P7_H08	-0.021657872917	red	1	0.97526	4.6336
MGH93_P7_A11	-1.2272513052	red	1	2.9642	2.7161
MGH93_P7_G10	-0.757993367766	red	1	3.4579	3.6299
MGH93_P7_G03	1.02460181736	red	1	0.25096	1.2054
MGH93_P7_G07	NA	black	0	0	5.2288
MGH93_P7_A12	0.021295617724	red	1	1.5869	4.5166
MGH93_P7_A06	NA	black	0	0	6.0942
MGH93_P7_A08	NA	black	0	0.070389	0
MGH93_P7_H10	-0.567199285833	red	1	2.515	3.3568
MGH93_P7_C05	-0.0698741674421	red	1	0.54992	4.6188
MGH93_P7_C12	NA	black	0	0	6.9538
MGH93_P7_C07	NA	black	0	0	3.977
MGH93_P7_B03	NA	black	0	0	5.0148
MGH93_P7_A07	-0.720537275339	red	1	0.41792	6.6676
MGH93_P7_E10	NA	black	0	0	5.4451
MGH93_P7_F04	-0.340403771972	red	1	1.3127	0.39944
MGH93_P7_A09	0.117262735118	red	1	1.3929	5.9489
MGH93_P7_E06	NA	black	0	0	6.002
MGH93_P7_C02	-1.17251029751	red	1	3.5389	3.2166
MGH93_P7_F10	-0.0245564251059	red	1	2.9705	4.422
MGH93_P7_C10	NA	black	0	0	4.96
MGH93_P7_H07	0.178314356273	red	1	2.6121	4.7603
MGH93_P7_H01	0.271030561957	red	1	2.107	5.1731
MGH93_P7_B10	NA	black	0	0	0
MGH93_P7_F12	NA	black	0	0	4.6584
MGH93_P7_F08	-0.48801048856	red	1	0.42868	5.9617
MGH93_P7_A01	0.0713085523107	red	1	1.511	4.938
MGH93_P7_E11	NA	black	0	0	0
MGH93_P7_E09	NA	black	0	0	0
MGH93_P7_E05	NA	black	0	0.21412	0
MGH93_P7_D08	-3.81578486499	black	0	3.8705	0.92903
MGH93_P7_D01	NA	black	0	0	6.212
MGH93_P7_H11	-0.0420573698972	red	1	1.0969	5.512
MGH93_P7_H12	-0.715104550679	red	1	0.14796	6.0655
MGH93_P7_D05	0.0115164878162	red	1	1.2209	5.199
MGH93_P7_E04	NA	black	0	0	0
MGH93_P7_D04	NA	black	0	0	7.0645
MGH93_P7_C06	NA	black	0	3.0808	0
MGH93_P7_E12	-0.277849288538	red	1	0.04684	4.9373
MGH93_P7_G06	NA	black	0	0	4.4906
MGH93_P7_B04	1.98158374784	green3	2	4.0638	6.3159
MGH93_P7_F03	NA	black	0	0	0
MGH93_P7_B12	NA	black	0	0	4.0244
MGH93_P7_H04	-0.0737612422323	red	1	0.89685	5.0184
MGH93_P7_A05	-0.721990894422	red	1	0.11636	6.0302
MGH93_P7_D07	NA	black	0	1.6351	0
MGH93_P7_F01	-0.365569423206	red	1	0.61542	5.9529
MGH93_P7_F05	-0.0947214221905	red	1	0.80488	4.9946
93_P10_H10	1.48872567636	green3	2	0.067639	0.53605
93_P10_E02	0.14006328863	red	1	0.048236	3.9754
93_P9_C04	0.593263221374	red	1	2.4478	5.6565
93_P9_A08	-0.133292780279	red	1	0.051024	4.6097
93_P9_G06	NA	black	0	0	4.6048
93_P8_F09	NA	black	0	0	4.9111
93_P8_G06	1.18246637587	green3	2	4.0084	5.6025
93_P9_E04	NA	black	0	0.10568	0
93_P10_D06	1.19379670132	green3	2	2.8242	6.3654
93_P9_B07	NA	black	0	0	5.4574
93_P9_G08	1.17040410247	green3	2	0.10568	1.275
93_P9_D04	NA	black	0	0	6.6475
93_P8_E07	-0.278417130599	red	1	0.68616	5.7511
93_P9_H01	NA	black	0	0	0
93_P9_B08	NA	black	0	0	5.1226
93_P10_E03	NA	black	0	0	3.9506
93_P8_H09	0.879249599664	red	1	3.3622	5.5289
93_P10_B02	1.18473105373	green3	2	3.7615	5.6971
93_P8_B06	-0.987192894676	red	1	0.26183	6.9835
93_P10_E05	NA	black	0	0.11237	0
93_P8_E06	NA	black	0	0	6.5624
93_P10_A02	NA	black	0	2.3564	0
93_P8_B04	-0.0281363975589	red	1	0.070389	4.3693
93_P8_C05	0.0825477385254	red	1	1.4217	5.286
93_P9_F12	-1.20022465943	red	1	0.1003	7.0785
93_P10_A01	-0.356040936411	red	1	0.34596	5.4119
93_P8_A10	-0.00479280321518	red	1	1.1197	4.5913
93_P9_B06	-0.401281010964	red	1	0.13619	5.2963
93_P10_D12	NA	black	0	0	5.6736
93_P8_D04	NA	black	0	0	6.2189
93_P9_B10	-0.135619285335	red	1	0.90458	5.5685
93_P9_E12	0.0655854154412	red	1	0.069015	4.1476
93_P9_B02	NA	black	0	3.5145	0
93_P8_G11	NA	black	0	0	4.7569
93_P10_H08	NA	black	0	0	4.5234
93_P10_B04	NA	black	0	0	4.7512
93_P9_C12	0.0770540647766	red	1	1.5351	4.9435
93_P8_D11	1.64332299277	green3	2	3.2653	6.549
93_P8_A03	NA	black	0	0	5.4935
93_P9_F02	-0.198991489977	red	1	2.6133	4.0826
93_P10_F03	NA	black	0	3.2304	0
93_P9_G11	NA	black	0	1.1991	0
93_P8_B09	0.0289401501193	red	1	1.0122	3.8395
93_P9_E05	NA	black	0	0	5.7134
93_P8_E09	NA	black	0	0	5.2693
93_P8_G03	NA	black	0	0	5.8033
93_P9_C10	0.133176490089	red	1	0.051024	3.9909
93_P8_D06	NA	black	0	0	4.5466
93_P8_C06	NA	black	0	0	6.1309
93_P10_C01	NA	black	0	0	5.3723
93_P8_A05	NA	black	0	0	5.6422
93_P8_C11	0.0503567251747	red	1	0.45943	4.1384
93_P8_E08	NA	black	0	0	0
93_P8_G12	-0.10711399441	red	1	0.22527	4.604
93_P9_D09	-0.267380362224	red	1	2.4602	3.8973
93_P8_D05	-0.436669174032	red	1	0.32308	5.617
93_P9_F04	NA	black	0	0	0
93_P10_H12	NA	black	0	0	5.2607
93_P9_H09	NA	black	0	0.062122	0
93_P10_E06	NA	black	0	0.077243	0
93_P10_D07	NA	black	0	0	4.4669
93_P8_G05	-0.824910486832	red	1	0.16092	6.3505
93_P9_A03	NA	black	0	0.13488	0
93_P10_E10	-0.679555111941	red	1	0.15704	5.9953
93_P10_G11	0.212811100743	red	1	0.048236	3.8044
93_P10_F08	-1.26651343126	red	1	0.1177	7.2688
93_P8_F07	NA	black	0	0	5.3431
93_P10_E01	0.240153715663	red	1	3.9289	4.7347
93_P9_E07	2.21759303567	black	0	3.5229	6.9859
93_P9_E03	0.0587406426822	red	1	0.21164	4.1506
93_P9_D12	0.0233736601139	red	1	1.5291	4.5504
93_P8_E03	1.45745269672	green3	2	3.1622	6.403
93_P10_E12	0.74509804658	red	1	2.5112	5.9053
93_P8_F11	NA	black	0	0	5.7396
93_P9_B03	NA	black	0	0	3.643
93_P9_H10	-0.886724934399	red	1	0.12035	6.417
93_P10_E04	-0.0535716535417	red	1	0.056584	4.4269
93_P8_A07	-1.08358254433	red	1	3.4548	3.2653
93_P8_F08	NA	black	0	0	5.6912
93_P10_C11	-0.376970957239	red	1	0.15056	5.2508
93_P10_H07	1.5223573551	green3	2	0.088142	0.35952
93_P9_E02	1.05436360703	red	1	3.2062	5.8314
93_P10_H05	NA	black	0	0	5.7245
93_P9_B11	0.000356110744483	red	1	1.1782	4.4937
93_P9_G10	NA	black	0	0	5.5695
93_P10_F05	NA	black	0	0	4.8116
93_P9_F10	NA	black	0	0.059355	0
93_P9_A02	NA	black	0	0	4.5986
93_P8_D10	NA	black	0	0	6.2927
93_P10_G04	0.138180912104	red	1	0.077243	3.9727
93_P10_C05	0.112494622755	red	1	2.0321	4.7481
93_P8_C07	-3.61515137217	black	0	3.8283	1.0594
93_P9_E06	1.42173509727	green3	2	0.14143	0.42116
93_P8_B11	NA	black	0	0	0
93_P10_H01	NA	black	0	0	5.0914
93_P8_H05	0.175529339486	red	1	3.3756	4.6858
93_P9_B09	0.0501882313442	red	1	2.5142	4.53
93_P8_H07	NA	black	0	0	4.808
93_P10_C10	0.9405769817	red	1	0.49262	0.21785
93_P8_D12	0.0158447781834	red	1	0.72683	4.2444
93_P8_C03	0.404726901088	red	1	3.2135	4.9867
93_P10_C03	0.963327780945	red	1	2.7253	6.0849
93_P8_D08	1.18401129544	green3	2	3.0754	6.103
93_P8_E10	NA	black	0	0	7.9997
93_P10_A12	NA	black	0	0	0
93_P10_F10	0.99127143365	red	1	2.7262	6.1326
93_P9_F07	NA	black	0	0.092207	0
93_P8_B03	0.843077638924	red	1	2.5494	6.0575
93_P9_G05	1.525061143	green3	2	0.10702	0.27023
93_P10_A05	0.348925636087	red	1	1.9946	5.532
93_P9_C06	NA	black	0	0	0.36737
93_P8_A02	-0.799243183413	red	1	0.1375	6.2461
93_P8_F01	1.60621191116	green3	2	3.4314	6.356
93_P8_G04	0.276655094247	red	1	1.8683	5.4563
93_P9_D06	1.07354466029	green3	2	0.16993	1.3431
93_P10_A11	-0.042362140278	red	1	1.0963	5.5128
93_P10_B12	-0.451466085528	red	1	0.066261	5.346
93_P8_B02	NA	black	0	0	5.4412
93_P8_C09	0.517359069011	red	1	2.2744	5.6621
93_P8_B07	NA	black	0	0	3.8206
93_P8_C02	NA	black	0	0	0
93_P10_B09	-3.5777851113	black	0	3.3103	0.29631
93_P9_A12	NA	black	0	0	3.7896
93_P8_E05	NA	black	0	0.87106	0
93_P10_C08	0.183036349442	red	1	2.1204	4.9164
93_P9_H02	NA	black	0	0	4.6102
93_P9_H05	1.20644699893	green3	2	3.5288	5.8296
93_P9_G02	-0.00445149898022	red	1	1.0996	4.5178
93_P9_A04	-0.610562785359	red	1	0.12168	5.7782
93_P10_C04	NA	black	0	0	3.3206
93_P10_H11	NA	black	0	0	0.31615
93_P9_D10	NA	black	0	0	8.2531
93_P8_E12	NA	black	0	0	0.24245
93_P9_D07	-0.329521207993	red	1	1.3115	0.4782
93_P10_G05	NA	black	0	0	1.1731
93_P10_F06	-0.465723487589	red	1	0.073135	5.3852
93_P10_C07	0.340948765714	red	1	3.101	4.9245
93_P9_D08	-0.580194130246	red	1	0.33228	6.0465
93_P10_G06	NA	black	0	0	5.8379
93_P10_G09	0.656425095574	red	1	2.0803	6.3613
93_P8_F02	NA	black	0	0	4.9253
93_P8_G08	0.797682611435	red	1	3.3743	5.4259
93_P10_H02	0.00370184102488	red	1	1.1998	4.782
93_P10_H03	1.39029014162	green3	2	0.11503	0.62387
93_P8_E01	NA	black	0	0	0
93_P9_H11	-1.016681651	red	1	2.3457	2.2609
93_P9_H03	NA	black	0	0	5.8478
93_P9_C02	NA	black	0	0	4.3942
93_P8_F06	NA	black	0	3.3301	0
93_P9_G07	0.531035667029	red	1	2.8498	5.2789
93_P10_E08	-0.76616157756	red	1	0.094912	6.097
93_P10_D02	0.206052411471	red	1	0.056584	3.8171
93_P10_A09	-0.444542890888	red	1	3.4149	3.9695
93_P10_G07	0.702251001151	red	1	3.8491	5.188
93_P8_E11	NA	black	0	0	5.8518
93_P10_C12	-0.405204350613	red	1	0.1003	5.2715
93_P9_B12	0.286476030728	red	1	2.3051	5.0837
93_P8_H03	0.430197349852	red	1	2.0065	5.7832
93_P9_G12	-0.760303027543	red	1	0.21537	6.2987
93_P10_B06	-0.135589305145	red	1	0.14012	4.6465
93_P8_D02	NA	black	0	0	0
93_P9_A10	-0.703086654304	red	1	1.5296	0.2558
93_P9_G01	NA	black	0	0	0
93_P9_H12	NA	black	0	0	6.334
93_P10_F12	1.28913069682	green3	2	0.053806	1.1197
93_P10_G03	-0.0837637332883	red	1	0.53207	4.6654
93_P9_F08	-0.141672806501	red	1	0.419	4.8057
93_P10_C06	-0.0587865135917	red	1	0.76299	4.7092
93_P10_D04	-0.0291822565483	red	1	0.082703	4.3732
93_P9_C11	-0.576968805181	red	1	0.09356	5.663
93_P9_A01	0.984022070981	red	1	2.6083	6.2578
93_P9_B05	-0.21605693666	red	1	1.6785	3.3324
93_P9_A06	0.378115968838	red	1	2.3245	5.2846
93_P10_A10	1.61479873297	green3	2	0.056584	0.23634
93_P10_F07	NA	black	0	1.2957	0
93_P9_B04	NA	black	0	0.067639	0
93_P10_H04	-1.57055903961	red	1	4.4184	3.2881
93_P10_B11	-0.272109059118	red	1	0.10568	4.9611
93_P9_D01	-0.359556930784	red	1	0.056584	5.1291
93_P8_A11	0.521049144381	red	1	3.4009	5.0896
93_P9_F11	-0.000912193131601	red	1	1.1801	5.1049
93_P8_G09	0.091448117782	red	1	1.5592	5.0096
93_P10_G01	-1.27086495512	red	1	0.079975	7.1833
93_P8_D07	NA	black	0	0	0
93_P8_G01	NA	black	0	0	5.2709
93_P9_H04	0.6671963374	red	1	2.9203	5.4547
93_P10_B10	NA	black	0	0	4.6402
93_P9_G04	-3.66091958738	black	0	3.8609	1.0587
93_P8_D01	1.32325630032	green3	2	3.3173	6.0992
93_P8_F03	NA	black	0	0	4.7529
93_P10_D03	NA	black	0	0	6.8757
93_P10_H06	NA	black	0	0	6.2616
93_P8_B12	-0.831320826254	red	1	0.051024	6.1707
93_P8_D09	-0.264077313936	red	1	0.32077	5.1098
93_P9_D11	0.0547241235687	red	1	0.19535	4.1632
93_P10_G08	-0.57863838186	red	1	0.074505	5.6432
