Cell_name	Zvalue	Color	Cluster	ADRA1A	SP1
MGH54_P9_H10	NA	black	0	0	0
MGH54_P9_H11	NA	black	0	0.49876	0
MGH54_P9_H12	0.145867270984	green3	2	1.3219	2.6951
MGH54_P2_A05	4.8536139788	black	0	4.9356	3.1182
MGH54_P2_A06	NA	black	0	0	0
MGH54_P2_A10	-0.520397154522	green3	2	0.30801	2.237
MGH54_P2_B03	NA	black	0	1.6116	0
MGH54_P2_B04	NA	black	0	0.71458	0
MGH54_P2_B06	0.204864180624	green3	2	0.51602	1.175
MGH54_P2_B09	NA	black	0	0	3.1507
MGH54_P2_B10	NA	black	0	0.66903	0
MGH54_P2_B11	NA	black	0	0.83592	0
MGH54_P2_C01	NA	black	0	0.23511	0
MGH54_P2_C02	NA	black	0	0	0
MGH54_P2_C04	NA	black	0	2.1545	0
MGH54_P2_C05	0.0893898282691	green3	2	1.0144	0.80653
MGH54_P2_C09	NA	black	0	0.56169	0
MGH54_P2_C10	NA	black	0	4.6127	0
MGH54_P2_C11	NA	black	0	0.73985	0
MGH54_P2_D01	-0.276058226716	green3	2	1.3768	0.18142
MGH54_P2_D02	NA	black	0	0	4.3122
MGH54_P2_D03	NA	black	0	0.54696	0
MGH54_P2_D04	NA	black	0	0	1.2123
MGH54_P2_E01	NA	black	0	0.36849	0
MGH54_P2_E02	NA	black	0	0	3.7093
MGH54_P2_E03	NA	black	0	0.9568	0
MGH54_P2_E04	-3.60279916675	black	0	4.14	0.21039
MGH54_P2_E05	NA	black	0	0.24732	0
MGH54_P2_E08	0.412592262407	green3	2	0.35502	0.94561
MGH54_P2_E11	NA	black	0	1.2455	0
MGH54_P2_E12	NA	black	0	4.1542	0
MGH54_P2_F05	NA	black	0	1.1808	0
MGH54_P2_F06	NA	black	0	0	3.2759
MGH54_P2_F08	-0.939937965551	green3	2	0.42546	2.9839
MGH54_P2_F10	0.848009486891	green3	2	0.40708	0.21785
MGH54_P2_F12	NA	black	0	0	0
MGH54_P2_G02	-0.553136678197	green3	2	0.78409	3.1619
MGH54_P2_G06	NA	black	0	0.84238	0
MGH54_P2_G07	0.917496888336	green3	2	0.21537	0.40381
MGH54_P2_G08	NA	black	0	0.86156	0
MGH54_P2_G11	NA	black	0	0	0
MGH54_P2_G12	NA	black	0	0.35952	0
MGH54_P2_H02	NA	black	0	3.8314	0
MGH54_P2_H08	NA	black	0	0.56071	0
MGH54_P2_H09	0.78033813361	green3	2	0.22033	0.57046
MGH54_P2_H11	NA	black	0	0.18015	0
MGH54_P5_A02	NA	black	0	0.68347	0
MGH54_P5_A03	-0.374805185505	green3	2	0.52005	2.2098
MGH54_P5_A04	NA	black	0	0.73466	0
MGH54_P5_A05	NA	black	0	0.976	0
MGH54_P5_A06	NA	black	0	0	0
MGH54_P5_A07	NA	black	0	1.3994	0
MGH54_P5_A08	NA	black	0	0.66993	0
MGH54_P5_A09	NA	black	0	0.60122	0
MGH54_P5_A10	NA	black	0	0	1.1336
MGH54_P5_A11	NA	black	0	0.51197	0
MGH54_P5_A12	NA	black	0	1.7693	0
MGH54_P5_B02	NA	black	0	1.0731	0
MGH54_P5_B03	NA	black	0	1.0594	0
MGH54_P5_B04	NA	black	0	1.33	0
MGH54_P5_B05	NA	black	0	0.6526	0
MGH54_P5_B06	0.448637557123	green3	2	2.2907	2.0335
MGH54_P5_B07	NA	black	0	0.27143	0
MGH54_P5_B08	NA	black	0	0	0
MGH54_P5_B09	NA	black	0	0.50691	0
MGH54_P5_B10	-0.335485148309	green3	2	1.4998	0.45838
MGH54_P5_B11	NA	black	0	0	0
MGH54_P5_B12	NA	black	0	0.61918	0
MGH54_P5_C01	NA	black	0	0.81476	0
MGH54_P5_C02	-0.0724932076788	green3	2	1.1257	3.1227
MGH54_P5_C03	NA	black	0	0.78827	0
MGH54_P5_C04	NA	black	0	0	0
MGH54_P5_C05	NA	black	0	2.5558	0
MGH54_P5_C06	NA	black	0	1.5568	0
MGH54_P5_C07	-0.700882820045	green3	2	0.73552	3.3597
MGH54_P5_C08	NA	black	0	0	0
MGH54_P5_C09	NA	black	0	0.53705	0
MGH54_P5_C10	0.026733895729	green3	2	1.123	0.19409
MGH54_P5_C11	-0.171336677453	green3	2	0.8504	2.1706
MGH54_P5_C12	NA	black	0	0.46258	0
MGH54_P5_D01	0.519959379035	green3	2	1.6159	2.9275
MGH54_P5_D02	NA	black	0	1.1257	0
MGH54_P5_D03	NA	black	0	0.71633	0
MGH54_P5_D04	NA	black	0	0.37295	0
MGH54_P5_D05	NA	black	0	5.0076	0
MGH54_P5_D06	NA	black	0	0.95382	0
MGH54_P5_D08	-0.876873510886	green3	2	5.0875	1.3606
MGH54_P5_D09	NA	black	0	1.025	0
MGH54_P5_D10	NA	black	0	1.4636	0
MGH54_P5_D11	0.140654312224	green3	2	0.58592	1.2612
MGH54_P5_D12	0.259883130799	green3	2	0.85439	0.53406
MGH54_P5_E01	NA	black	0	0	0
MGH54_P5_E02	NA	black	0	0.83835	0
MGH54_P5_E03	NA	black	0	0.73292	0
MGH54_P5_E04	NA	black	0	1.7549	0
MGH54_P5_E05	NA	black	0	0	0
MGH54_P5_E06	NA	black	0	3.0728	0
MGH54_P5_E07	NA	black	0	0.35502	0
MGH54_P5_E08	NA	black	0	3.8213	0
MGH54_P5_E09	NA	black	0	0.53107	0
MGH54_P5_E10	NA	black	0	1.2957	0
MGH54_P5_E11	NA	black	0	0	0
MGH54_P5_E12	0.668748120911	green3	2	0.301	0.63227
MGH54_P5_F01	NA	black	0	1.1686	0
MGH54_P5_F02	NA	black	0	0	0
MGH54_P5_F03	1.00402955274	green3	2	0.34483	0.092207
MGH54_P5_F04	-1.35459434887	red	1	0.46467	3.7117
MGH54_P5_F05	0.248333416851	green3	2	0.77062	0.79826
MGH54_P5_F06	NA	black	0	0	0
MGH54_P5_F07	NA	black	0	0.31962	0
MGH54_P5_F08	NA	black	0	1.0349	0
MGH54_P5_F10	-0.729199191664	green3	2	0.33571	2.5455
MGH54_P5_F11	-1.50414198624	black	0	0.50386	4.0763
MGH54_P5_F12	NA	black	0	1.3635	0
MGH54_P5_G01	NA	black	0	0	0
MGH54_P5_G02	0.757487985439	green3	2	1.5622	3.8971
MGH54_P5_G03	NA	black	0	0.89297	0
MGH54_P5_G04	NA	black	0	0.029983	0
MGH54_P5_G05	0.123098847199	green3	2	1.0101	0.53406
MGH54_P5_G06	NA	black	0	1.2035	0
MGH54_P5_G07	NA	black	0	0.91839	0
MGH54_P5_G08	NA	black	0	0.65168	0
MGH54_P5_G09	0.377691039314	green3	2	0.852	0.05797
MGH54_P5_G10	-1.94241947641	black	0	0.53406	4.9219
MGH54_P5_G11	NA	black	0	0	0
MGH54_P5_G12	NA	black	0	0	0
MGH54_P5_H01	NA	black	0	0.053806	0
MGH54_P5_H02	NA	black	0	0.45312	0
MGH54_P5_H03	NA	black	0	0	1.0942
MGH54_P5_H04	NA	black	0	0.52005	0
MGH54_P5_H05	0.148567413283	green3	2	0.83673	1.0108
MGH54_P5_H06	0.450927768067	green3	2	2.3057	2.03
MGH54_P5_H07	NA	black	0	2.2714	0
MGH54_P5_H08	-1.30488435754	red	1	3.2698	0.87735
MGH54_P5_H09	NA	black	0	0.54498	0
MGH54_P5_H10	0.104559820706	green3	2	1.5155	1.9042
MGH54_P5_H11	NA	black	0	0.32769	0
MGH54_P5_H12	-1.05418773771	green3	2	3.1408	0.97453
MGH54_P13_A02	0.297649092106	green3	2	0.5955	0.93055
MGH54_P13_A03	NA	black	0	0	0
MGH54_P13_A04	NA	black	0	0	0
MGH54_P13_A05	NA	black	0	0	0
MGH54_P13_A06	0.116931589571	green3	2	0.96347	0.83996
MGH54_P13_A07	NA	black	0	0	0
MGH54_P13_A09	-0.547979601155	green3	2	2.168	0.94785
MGH54_P13_A10	0.0670510382681	green3	2	1.2975	2.1532
MGH54_P13_A11	NA	black	0	2.2194	0
MGH54_P13_B01	NA	black	0	0	0
MGH54_P13_B02	NA	black	0	2.5833	0
MGH54_P13_B03	NA	black	0	1.4335	0
MGH54_P13_B04	NA	black	0	2.5539	0
MGH54_P13_B05	NA	black	0	1.3584	0
MGH54_P13_B06	NA	black	0	0.53406	0
MGH54_P13_B07	NA	black	0	0.99277	0
MGH54_P13_B08	1.56306058196	black	0	4.3865	2.1709
MGH54_P13_B10	0.512008132442	green3	2	1.6448	2.8207
MGH54_P13_B11	NA	black	0	0.75617	0
MGH54_P13_B12	NA	black	0	1.1037	0
MGH54_P13_C01	NA	black	0	1.3578	0
MGH54_P13_C02	NA	black	0	4.4084	0
MGH54_P13_C03	NA	black	0	0	0
MGH54_P13_C04	NA	black	0	0	0
MGH54_P13_C05	NA	black	0	0	0.62293
MGH54_P13_C06	NA	black	0	1.099	0
MGH54_P13_C07	-0.0078829516173	green3	2	1.2035	1.3516
MGH54_P13_C09	NA	black	0	0	0
MGH54_P13_C10	NA	black	0	0	1.8119
MGH54_P13_C11	-0.144339167608	green3	2	0.81967	2.0282
MGH54_P13_C12	NA	black	0	0	0.23756
MGH54_P13_D01	NA	black	0	0	0
MGH54_P13_D02	NA	black	0	0	0
MGH54_P13_D03	NA	black	0	0	0.69332
MGH54_P13_D04	NA	black	0	0	0
MGH54_P13_D05	NA	black	0	0	0
MGH54_P13_D06	NA	black	0	0.64801	0
MGH54_P13_D07	NA	black	0	0	1.4238
MGH54_P13_D09	-0.00063660098141	green3	2	1.4573	1.5568
MGH54_P13_D10	NA	black	0	4.5851	0
MGH54_P13_D11	NA	black	0	1.6731	0
MGH54_P13_D12	NA	black	0	0	0.30334
MGH54_P13_E01	NA	black	0	0	0
MGH54_P13_E02	NA	black	0	0.7476	0
MGH54_P13_E03	-0.334017431484	green3	2	1.5573	0.61447
MGH54_P13_E04	-0.408841544586	green3	2	0.45418	2.2023
MGH54_P13_E05	-0.291813140653	green3	2	0.48852	2.0391
MGH54_P13_E06	NA	black	0	0.86552	0
MGH54_P13_E07	NA	black	0	0	0.3774
MGH54_P13_E08	NA	black	0	2.2467	0
MGH54_P13_E09	-0.0697631223109	green3	2	0.76129	1.7476
MGH54_P13_E10	-0.0618933857506	green3	2	2.0548	1.4895
MGH54_P13_E11	NA	black	0	0.5888	0
MGH54_P13_E12	NA	black	0	1.1609	0
MGH54_P13_F01	-0.414134021863	green3	2	0.98331	3.8906
MGH54_P13_F02	NA	black	0	0.67897	0
MGH54_P13_F03	NA	black	0	0.51602	0
MGH54_P13_F04	NA	black	0	1.7141	0
MGH54_P13_F05	NA	black	0	3.1185	0
MGH54_P13_F06	NA	black	0	0.30451	0
MGH54_P13_F07	NA	black	0	1.2302	0
MGH54_P13_F08	NA	black	0	0	0
MGH54_P13_F09	NA	black	0	1.2394	0
MGH54_P13_F10	NA	black	0	0.65535	0
MGH54_P13_F11	NA	black	0	0.50284	0
MGH54_P13_F12	NA	black	0	0	0
MGH54_P13_G01	-0.146872391095	green3	2	0.52105	1.8069
MGH54_P13_G02	NA	black	0	1.0772	0
MGH54_P13_G03	NA	black	0	0.36737	0
MGH54_P13_G05	NA	black	0	0.82049	0
MGH54_P13_G06	NA	black	0	2.3389	0
MGH54_P13_G07	0.929481230929	green3	2	2.7031	2.2795
MGH54_P13_G08	0.260249922236	green3	2	3.5033	1.722
MGH54_P13_G09	NA	black	0	0	2.2001
MGH54_P13_G10	-0.516011390133	green3	2	1.5607	0.12961
MGH54_P13_G11	0.725580658375	green3	2	0.47301	0.301
MGH54_P13_G12	NA	black	0	1.1731	0
MGH54_P13_H02	NA	black	0	1.0766	0
MGH54_P13_H03	NA	black	0	1.6276	0
MGH54_P13_H04	0.308176381188	green3	2	0.90612	0.056584
MGH54_P13_H05	-0.0521280571073	green3	2	1.0902	2.3086
MGH54_P13_H06	NA	black	0	0.43296	0
MGH54_P13_H07	NA	black	0	4.4407	0
MGH54_P13_H08	NA	black	0	1.2678	0
MGH54_P13_H09	-0.219824203962	green3	2	1.0321	3.2603
MGH54_P13_H10	-0.448142353907	green3	2	1.8552	0.83026
MGH54_P13_H11	NA	black	0	1.5474	0
MGH60_P4_A01	NA	black	0	0.61542	0
MGH60_P4_A02	NA	black	0	0	0
MGH60_P4_A03	-0.00540215746082	green3	2	1.1718	2.898
MGH60_P4_A04	0.151832044263	green3	2	0.46258	1.291
MGH60_P4_A05	NA	black	0	0	0
MGH60_P4_A06	NA	black	0	1.1985	0
MGH60_P4_A07	NA	black	0	0.39506	0
MGH60_P4_A08	0.0498124016279	green3	2	1.1023	0.24732
MGH60_P4_A09	NA	black	0	0	0
MGH60_P4_A10	NA	black	0	0	0.61447
MGH60_P4_A11	NA	black	0	1.0108	0
MGH60_P4_A12	-0.050386237521	green3	2	0.96199	1.8379
MGH60_P4_B01	NA	black	0	1.0144	0
MGH60_P4_B02	-0.696723717132	green3	2	1.7845	0.30451
MGH60_P4_B03	NA	black	0	0	1.9917
MGH60_P4_B04	NA	black	0	1.4356	0
MGH60_P4_B05	-0.772195238545	green3	2	2.9855	1.0976
MGH60_P4_B06	NA	black	0	1.3202	0
MGH60_P4_B07	NA	black	0	1.8957	0
MGH60_P4_B08	NA	black	0	1.4615	0
MGH60_P4_B09	NA	black	0	0	0
MGH60_P4_B10	NA	black	0	0.60597	0
MGH60_P4_B11	NA	black	0	0.3774	0
MGH60_P4_B12	-0.210042857545	green3	2	1.3685	0.45628
MGH60_P4_C01	NA	black	0	1.0587	0
MGH60_P4_C02	NA	black	0	0	0
MGH60_P4_C03	NA	black	0	0.84238	0
MGH60_P4_C04	-0.257366048342	green3	2	0.80571	2.362
MGH60_P4_C05	NA	black	0	0.85917	0
MGH60_P4_C06	NA	black	0	1.338	0
MGH60_P4_C07	NA	black	0	1.3595	0
MGH60_P4_C09	NA	black	0	1.1467	0
MGH60_P4_C11	0.918144644683	green3	2	0.39616	0.12697
MGH60_P4_C12	0.232046047261	green3	2	0.86235	0.62106
MGH60_P4_D01	0.46319015939	green3	2	0.29983	0.91456
MGH60_P4_D02	NA	black	0	0	1.2945
MGH60_P4_D03	NA	black	0	0.95457	0
MGH60_P4_D04	NA	black	0	0	0
MGH60_P4_D05	NA	black	0	1.3874	0
MGH60_P4_D06	NA	black	0	0	0
MGH60_P4_D07	0.57618791193	green3	2	2.4014	2.1137
MGH60_P4_D08	NA	black	0	0	0
MGH60_P4_D10	NA	black	0	1.3294	0
MGH60_P4_D12	0.135614382035	green3	2	1.0136	0.38736
MGH60_P4_E01	NA	black	0	0	0.088142
MGH60_P4_E02	NA	black	0	0.61447	0
MGH60_P4_E03	NA	black	0	0	0
MGH60_P4_E04	NA	black	0	0.338	0
MGH60_P4_E05	NA	black	0	0.77062	0
MGH60_P4_E06	NA	black	0	0.51904	0
MGH60_P4_E07	NA	black	0	0	0.7866
MGH60_P4_E08	NA	black	0	1.1935	0
MGH60_P4_E09	NA	black	0	0	1.373
MGH60_P4_E11	NA	black	0	0	0
MGH60_P4_E12	NA	black	0	1.0201	0
MGH60_P4_F01	NA	black	0	0	1.6098
MGH60_P4_F02	NA	black	0	0.87184	0
MGH60_P4_F03	NA	black	0	0.96791	0
MGH60_P4_F04	-0.174567760598	green3	2	1.0503	3.1177
MGH60_P4_F05	NA	black	0	2.876	0
MGH60_P4_F06	NA	black	0	1.2191	0
MGH60_P4_F07	0.00277014972607	green3	2	1.1846	1.7013
MGH60_P4_F08	0.00576731110058	green3	2	0.59264	1.5331
MGH60_P4_F09	NA	black	0	1.4011	0
MGH60_P4_F10	NA	black	0	0.39726	0
MGH60_P4_F11	NA	black	0	0	0
MGH60_P4_F12	NA	black	0	2.4777	0
MGH60_P4_G01	NA	black	0	0.71105	0
MGH60_P4_G02	0.422532471452	green3	2	0.31499	0.95977
MGH60_P4_G03	NA	black	0	0	0
MGH60_P4_G04	NA	black	0	0.61824	0
MGH60_P4_G05	NA	black	0	0	0
MGH60_P4_G06	NA	black	0	0	0
MGH60_P4_G07	NA	black	0	0	0
MGH60_P4_G08	NA	black	0	0	2.9209
MGH60_P4_G09	NA	black	0	1.1388	0
MGH60_P4_G10	NA	black	0	0.98987	0
MGH60_P4_G11	NA	black	0	0.41792	0
MGH60_P4_G12	-1.19599318699	red	1	3.7207	1.058
MGH60_P4_H01	NA	black	0	0.48543	0
MGH60_P4_H03	-2.36814505908	black	0	4.3671	0.75446
MGH60_P4_H04	0.204539525099	green3	2	0.6526	1.0772
MGH60_P4_H06	NA	black	0	0	0
MGH60_P4_H07	NA	black	0	0	0
MGH60_P4_H08	NA	black	0	0.66266	0
MGH60_P4_H09	-0.0995626227291	green3	2	1.2504	0.43082
MGH60_P4_H10	NA	black	0	0.57628	0
MGH60_P4_H11	-1.53643185999	black	0	0.50894	4.1473
MGH60_P4_H12	NA	black	0	0.68616	0
MGH60_P5_A01	NA	black	0	0	1.0272
MGH60_P5_A02	0.00517613727206	green3	2	1.9054	1.5748
MGH60_P5_A03	NA	black	0	0	0
MGH60_P5_A04	NA	black	0	1.0377	0
MGH60_P5_A05	-0.0277645287818	green3	2	0.7031	1.6164
MGH60_P5_A06	-0.774168615334	green3	2	0.71809	3.4688
MGH60_P5_A07	-0.0553740063121	green3	2	0.4916	1.6383
MGH60_P5_A08	NA	black	0	0	0.57143
MGH60_P5_A09	-2.37955020032	black	0	0.30918	4.6426
MGH60_P5_A10	NA	black	0	3.1944	0
MGH60_P5_A11	NA	black	0	3.0245	0
MGH60_P5_A12	NA	black	0	0	0
MGH60_P5_B01	-0.535273138841	green3	2	0.4813	2.4375
MGH60_P5_B02	0.677556000795	green3	2	0.60217	0.10434
MGH60_P5_B03	NA	black	0	0.49774	0
MGH60_P5_B04	NA	black	0	0	0
MGH60_P5_B05	0.0603572724239	green3	2	1.3363	1.9653
MGH60_P5_B06	NA	black	0	0	1.3127
MGH60_P5_B07	NA	black	0	2.2717	0
MGH60_P5_B08	NA	black	0	0	0.88284
MGH60_P5_B09	NA	black	0	0	0
MGH60_P5_B10	NA	black	0	2.8225	0
MGH60_P5_B12	NA	black	0	0.34255	0
MGH60_P5_C01	-0.049629347368	green3	2	0.69866	1.6699
MGH60_P5_C02	-0.592092714901	green3	2	0.67084	2.8967
MGH60_P5_C03	NA	black	0	0.61542	0
MGH60_P5_C04	NA	black	0	2.5972	0
MGH60_P5_C05	NA	black	0	1.0215	0
MGH60_P5_C06	NA	black	0	1.6337	0
MGH60_P5_C07	NA	black	0	0	0
MGH60_P5_C08	0.400473053681	green3	2	0.77653	0.301
MGH60_P5_C09	NA	black	0	0	0
MGH60_P5_C10	NA	black	0	0	0
MGH60_P5_C11	NA	black	0	0.95084	0
MGH60_P5_C12	NA	black	0	3.8766	0
MGH60_P5_D01	0.873193683059	green3	2	1.5898	4.0836
MGH60_P5_D02	NA	black	0	0	0
MGH60_P5_D03	NA	black	0	1.2732	0
MGH60_P5_D04	-0.443398757218	green3	2	2.4163	1.1693
MGH60_P5_D05	NA	black	0	3.6977	0
MGH60_P5_D06	NA	black	0	0	3.0325
MGH60_P5_D07	NA	black	0	0.543	0
MGH60_P5_D08	NA	black	0	1.1223	0
MGH60_P5_D09	NA	black	0	1.517	0
MGH60_P5_D10	0.202031955869	green3	2	0.68796	1.0482
MGH60_P5_D11	NA	black	0	1.0115	0
MGH60_P5_D12	0.470883211869	green3	2	0.76638	0.11237
MGH60_P5_E01	NA	black	0	0	2.3581
MGH60_P5_E02	0.519010358521	green3	2	0.62574	0.39944
MGH60_P5_E03	NA	black	0	0	1.5261
MGH60_P5_E04	NA	black	0	1.7467	0
MGH60_P5_E05	NA	black	0	0	0
MGH60_P5_E06	NA	black	0	0	0
MGH60_P5_E07	NA	black	0	0	0
MGH60_P5_E08	NA	black	0	0	0
MGH60_P5_E09	NA	black	0	0	0.73812
MGH60_P5_E10	NA	black	0	0.9501	0
MGH60_P5_E11	NA	black	0	1.7732	0
MGH60_P5_E12	NA	black	0	0.38073	0
MGH60_P5_F01	NA	black	0	3.4913	0
MGH60_P5_F02	NA	black	0	0.98039	0
MGH60_P5_F03	NA	black	0	0	0
MGH60_P5_F04	NA	black	0	0.63877	0
MGH60_P5_F05	NA	black	0	3.0365	0
MGH60_P5_F06	NA	black	0	1.1603	0
MGH60_P5_F07	NA	black	0	0.53903	0
MGH60_P5_F08	NA	black	0	0.47093	0
MGH60_P5_F09	NA	black	0	2.0721	0
MGH60_P5_F11	NA	black	0	0.26664	0
MGH60_P5_F12	-1.98227507969	black	0	2.6269	0.035624
MGH60_P5_G01	NA	black	0	0.77315	0
MGH60_P5_G02	NA	black	0	1.3306	0
MGH60_P5_G03	NA	black	0	0.976	0
MGH60_P5_G04	NA	black	0	0.73812	0
MGH60_P5_G05	NA	black	0	1.2732	0
MGH60_P5_G06	NA	black	0	1.0286	0
MGH60_P5_G07	NA	black	0	0	0
MGH60_P5_G08	NA	black	0	1.451	0
MGH60_P5_G09	NA	black	0	0	1.4044
MGH60_P5_G10	NA	black	0	0.72683	0
MGH60_P5_G11	NA	black	0	0	0
MGH60_P5_G12	NA	black	0	0	0
MGH60_P5_H01	0.856140025776	green3	2	0.38736	0.24001
MGH60_P5_H02	NA	black	0	0.87971	0
MGH60_P5_H03	-0.278158007302	green3	2	1.0384	3.7293
MGH60_P5_H04	NA	black	0	0.514	0
MGH60_P5_H05	NA	black	0	0.59359	0
MGH60_P5_H06	NA	black	0	1.0909	0
MGH60_P5_H07	NA	black	0	0.53406	0
MGH60_P5_H08	-0.127948198539	green3	2	0.92372	2.1541
MGH60_P5_H09	NA	black	0	0.92372	0
MGH60_P5_H10	0.0344284041694	green3	2	0.92448	1.3813
MGH60_P5_H11	0.189582220815	green3	2	0.10969	1.3283
MGH60_P5_H12	NA	black	0	0.75275	0
MGH60_P6_A01	-0.0143302518012	green3	2	1.1903	1.0772
MGH60_P6_A02	0.0391126366342	green3	2	1.4489	1.7168
MGH60_P6_A03	-1.31689675833	red	1	3.1017	0.80653
MGH60_P6_A04	NA	black	0	0.92448	0
MGH60_P6_A05	NA	black	0	0.73639	0
MGH60_P6_A06	NA	black	0	0.48336	0
MGH60_P6_A07	NA	black	0	1.2339	0
MGH60_P6_A08	NA	black	0	0.94561	0
MGH60_P6_A09	NA	black	0	0.75531	0
MGH60_P6_A10	-0.377057873111	green3	2	2.3782	1.2185
MGH60_P6_A11	NA	black	0	3.822	0
MGH60_P6_A12	NA	black	0	0.6397	0
MGH60_P6_B01	NA	black	0	0	0
MGH60_P6_B03	-0.840244832189	green3	2	2.2274	0.67175
MGH60_P6_B04	NA	black	0	1.4141	0
MGH60_P6_B05	NA	black	0	0	3.3121
MGH60_P6_B06	-0.412084313432	green3	2	1.5079	0.2461
MGH60_P6_B07	NA	black	0	0.92524	0
MGH60_P6_B08	NA	black	0	0	0
MGH60_P6_B09	NA	black	0	0	0
MGH60_P6_B10	NA	black	0	1.7233	0
MGH60_P6_B11	NA	black	0	1.2558	0
MGH60_P6_B12	NA	black	0	0.87814	0
MGH60_P6_C02	NA	black	0	1.5898	0
MGH60_P6_C03	NA	black	0	1.338	0
MGH60_P6_C05	NA	black	0	1.7247	0
MGH60_P6_C06	NA	black	0	0	0.48954
MGH60_P6_C07	-0.000450679570057	green3	2	1.1718	2.5368
MGH60_P6_C08	NA	black	0	0.8536	0
MGH60_P6_C09	-0.666140816659	green3	2	0.4049	2.5425
MGH60_P6_C10	NA	black	0	1.6658	0
MGH60_P6_C11	-0.0393438407004	green3	2	1.2546	1.0963
MGH60_P6_D01	NA	black	0	0	0
MGH60_P6_D03	NA	black	0	0	0
MGH60_P6_D04	0.188304857209	green3	2	1.76	1.9294
MGH60_P6_D05	NA	black	0	0	0
MGH60_P6_D06	NA	black	0	1.0704	0
MGH60_P6_D07	NA	black	0	0	0
MGH60_P6_D08	NA	black	0	0.95977	0
MGH60_P6_D09	NA	black	0	2.0161	0
MGH60_P6_D11	0.208783865739	green3	2	0.88986	0.62667
MGH60_P6_D12	0.106245286723	green3	2	0.63784	1.3103
MGH60_P6_E01	NA	black	0	0.78994	0
MGH60_P6_E02	NA	black	0	1.9211	0
MGH60_P6_E03	NA	black	0	0	1.2827
MGH60_P6_E04	-0.0608640062013	green3	2	0.9782	1.926
MGH60_P6_E05	NA	black	0	0	0
MGH60_P6_E06	NA	black	0	0.49774	0
MGH60_P6_E07	NA	black	0	0.38736	0
MGH60_P6_E08	NA	black	0	0.27977	0
MGH60_P6_E09	NA	black	0	0	0.44148
MGH60_P6_E10	NA	black	0	0.88986	0
MGH60_P6_E11	NA	black	0	0.96347	0
MGH60_P6_E12	NA	black	0	1.0895	0
MGH60_P6_F02	NA	black	0	0	0
MGH60_P6_F03	NA	black	0	1.3505	0
MGH60_P6_F04	NA	black	0	0.85997	0
MGH60_P6_F05	NA	black	0	0	0
MGH60_P6_F06	1.44112490969	green3	2	1.8883	3.9444
MGH60_P6_F07	NA	black	0	1.3663	0
MGH60_P6_F08	0.725304089396	green3	2	0.42546	0.38405
MGH60_P6_F09	NA	black	0	0.91227	0
MGH60_P6_F10	-0.0595467433962	green3	2	0.69243	1.6924
MGH60_P6_F11	0.327434822152	green3	2	1.3414	4.0465
MGH60_P6_F12	NA	black	0	0.88049	0
MGH60_P6_G01	NA	black	0	0	0
MGH60_P6_G02	NA	black	0	2.2041	0
MGH60_P6_G03	0.516529966911	green3	2	0.39944	0.75018
MGH60_P6_G04	NA	black	0	1.0656	0
MGH60_P6_G05	-0.0342447299084	green3	2	0.33571	1.5883
MGH60_P6_G06	0.58279599521	green3	2	0.69777	0.03984
MGH60_P6_G07	0.0258141070214	green3	2	1.0635	1.2363
MGH60_P6_G08	NA	black	0	0	0
MGH60_P6_G10	0.00275412257615	green3	2	1.1408	1.3813
MGH60_P6_G11	NA	black	0	1.1979	0
MGH60_P6_G12	NA	black	0	1.585	0
MGH60_P6_H01	0.0394348079002	green3	2	0.82863	1.4114
MGH60_P6_H02	NA	black	0	1.9426	0
MGH60_P6_H03	NA	black	0	1.4452	0
MGH60_P6_H04	-0.0637317496754	green3	2	1.2172	0.47923
MGH60_P6_H06	NA	black	0	0	0
MGH60_P6_H07	0.192865989105	green3	2	0.83592	0.848
MGH60_P6_H08	NA	black	0	0.8512	0
MGH60_P6_H09	NA	black	0	0.37518	0
MGH60_P6_H10	NA	black	0	0.78994	0
MGH60_P6_H11	NA	black	0	0.64247	0
MGH60_P6_H12	NA	black	0	1.206	0
MGH60_P7_A01	NA	black	0	0.60786	0
MGH60_P7_A02	-0.199112349415	green3	2	1.0314	3.1097
MGH60_P7_A03	NA	black	0	0.61447	0
MGH60_P7_A04	NA	black	0	0.82049	0
MGH60_P7_A05	-1.16785097611	green3	2	0.52907	3.6007
MGH60_P7_A06	NA	black	0	1.2666	0
MGH60_P7_A07	-0.0491531294945	green3	2	1.2073	0.56755
MGH60_P7_A08	NA	black	0	0	0
MGH60_P7_A09	NA	black	0	0.27977	0
MGH60_P7_A10	NA	black	0	1.2582	0
MGH60_P7_A11	-0.572318102454	green3	2	1.6749	0.31267
MGH60_P7_A12	NA	black	0	0.45838	0
MGH60_P7_B02	NA	black	0	0	1.7933
MGH60_P7_B03	-0.73385208994	green3	2	1.7176	0.086784
MGH60_P7_B04	NA	black	0	0	0
MGH60_P7_B05	NA	black	0	0.75788	0
MGH60_P7_B06	NA	black	0	2.0503	0
MGH60_P7_B07	NA	black	0	0.58592	0
MGH60_P7_B08	NA	black	0	1.6902	0
MGH60_P7_B09	NA	black	0	1.1342	0
MGH60_P7_B10	NA	black	0	0.43616	0
MGH60_P7_B11	NA	black	0	0.93206	0
MGH60_P7_B12	-0.108854443407	green3	2	0.93508	2.0909
MGH60_P7_C01	NA	black	0	0.41034	0
MGH60_P7_C02	NA	black	0	0.74071	0
MGH60_P7_C03	0.00908267581241	green3	2	1.1953	1.9015
