Cell_name	Zvalue	Color	Cluster	PARP1	SH3BP2
MGH60_P7_F01	-0.23688973882	red	1	2.4478	0.78409
MGH60_P7_F03	-0.547198756868	red	1	5.4167	0.090853
MGH60_P7_F04	NA	black	0	0	0
MGH60_P7_F05	NA	black	0	0.32193	0
MGH60_P7_F06	NA	black	0	0	0
MGH60_P7_F07	-0.0862614256166	red	1	1.8596	0.51803
MGH60_P7_F08	2.30876595759	black	0	4.5231	2.6192
MGH60_P7_F10	NA	black	0	0	0.123
MGH60_P7_F11	3.10560852282	black	0	4.5005	3.3602
MGH60_P7_F12	NA	black	0	0	0.086784
MGH60_P7_G01	NA	black	0	0	0
MGH60_P7_G02	0.202978298357	red	1	2.4351	0.15834
MGH60_P7_G03	0.00437361588713	red	1	3.3096	0.14796
MGH60_P7_G04	NA	black	0	0	0.049631
MGH60_P7_G05	NA	black	0	5.5331	0
MGH60_P7_G06	NA	black	0	3.4889	0
MGH60_P7_G07	0.839498221539	green3	2	4.7851	1.1144
MGH60_P7_G08	NA	black	0	1.8926	0
MGH60_P7_G09	NA	black	0	5.9095	0
MGH60_P7_G10	NA	black	0	0	0
MGH60_P7_G11	0.103147420991	red	1	3.0092	0.041243
MGH60_P7_G12	-0.476920842734	red	1	5.362	0.12565
MGH60_P7_H01	NA	black	0	0	0.084064
MGH60_P7_H02	NA	black	0	0.584	0
MGH60_P7_H03	NA	black	0	0	0
MGH60_P7_H04	-0.0913699672405	red	1	3.6283	0.04684
MGH60_P7_H05	NA	black	0	2.7119	0
MGH60_P7_H06	NA	black	0	0	0.56755
MGH60_P7_H07	1.04732263508	green3	2	0.123	0.053806
MGH60_P7_H08	NA	black	0	4.6269	0
MGH60_P7_H09	NA	black	0	3.7748	0
MGH60_P7_H10	NA	black	0	0	0.29396
MGH60_P7_H11	NA	black	0	0	0
MGH60_P7_H12	0.23857146599	red	1	4.4346	0.68527
MGH60_P3_A01	0.073742569654	red	1	3.5864	0.75104
MGH60_P3_A02	NA	black	0	0	0
MGH60_P3_A03	NA	black	0	0	0
MGH60_P3_A06	0.101467138307	red	1	3.8464	0.66084
MGH60_P3_A07	NA	black	0	2.7664	0
MGH60_P3_A08	NA	black	0	0.61918	0
MGH60_P3_A09	0.000985795343672	red	1	3.3185	0.23511
MGH60_P3_A10	-0.0120784610047	red	1	3.3865	0.18015
MGH60_P3_A11	NA	black	0	0	0
MGH60_P3_A12	NA	black	0	1.3813	0
MGH60_P3_B01	NA	black	0	6.3368	0
MGH60_P3_B04	NA	black	0	3.6809	0
MGH60_P3_B06	NA	black	0	0	0
MGH60_P3_B07	0.193284486644	red	1	3.3588	2.31
MGH60_P3_B10	NA	black	0	3.512	0
MGH60_P3_B11	NA	black	0	0	2.1564
MGH60_P3_B12	NA	black	0	5.4465	0
MGH60_P3_C03	NA	black	0	3.3488	0
MGH60_P3_C04	NA	black	0	2.1326	0
MGH60_P3_C07	NA	black	0	0	0
MGH60_P3_C08	NA	black	0	0	0
MGH60_P3_C09	NA	black	0	1.8303	0
MGH60_P3_D01	NA	black	0	3.1413	0
MGH60_P3_D03	NA	black	0	3.568	0
MGH60_P3_D04	NA	black	0	4.6771	0
MGH60_P3_D07	NA	black	0	2.4019	0
MGH60_P3_D08	NA	black	0	3.8274	0
MGH60_P3_D09	NA	black	0	0	0
MGH60_P3_D10	-0.0106154689079	red	1	3.1177	0.50182
MGH60_P3_D11	NA	black	0	0.82049	0
MGH60_P3_E02	NA	black	0	4.188	0
MGH60_P3_E03	NA	black	0	1.3179	0
MGH60_P3_E04	NA	black	0	0	1.2516
MGH60_P3_E06	NA	black	0	3.9067	0
MGH60_P3_E07	NA	black	0	4.5941	0
MGH60_P3_E08	NA	black	0	0	0.32308
MGH60_P3_E09	NA	black	0	0	0
MGH60_P3_E10	NA	black	0	3.8463	0
MGH60_P3_E11	NA	black	0	0	0
MGH60_P3_E12	NA	black	0	2.5193	0
MGH60_P3_F01	NA	black	0	2.9458	0
MGH60_P3_F02	NA	black	0	3.5209	0
MGH60_P3_F03	NA	black	0	3.5605	0
MGH60_P3_F04	NA	black	0	0	0.33571
MGH60_P3_F06	NA	black	0	0	0
MGH60_P3_F07	NA	black	0	2.8687	0
MGH60_P3_F08	NA	black	0	0.9138	0
MGH60_P3_F09	NA	black	0	2.8022	0
MGH60_P3_F10	NA	black	0	0	0
MGH60_P3_F11	NA	black	0	0	0
MGH60_P3_F12	NA	black	0	0.58785	0
MGH60_P3_G02	NA	black	0	0	0
MGH60_P3_G04	NA	black	0	0	0
MGH60_P3_G05	NA	black	0	3.6605	0
MGH60_P3_G06	NA	black	0	4.0946	0
MGH60_P3_G07	NA	black	0	1.8396	0
MGH60_P3_G08	1.58575191889	black	0	6.584	1.0036
MGH60_P3_G10	1.01078812333	green3	2	5.133	1.0963
MGH60_P3_G11	NA	black	0	4.4694	0
MGH60_P3_H02	3.57341712666	black	0	6.2985	1.8643
MGH60_P3_H03	0.154866002111	red	1	2.6613	0.15056
MGH60_P3_H04	NA	black	0	3.2769	0
MGH60_P3_H06	NA	black	0	0	0
MGH60_P3_H07	NA	black	0	0	0
MGH60_P3_H08	NA	black	0	5.8471	0
MGH60_P3_H09	NA	black	0	0	0
MGH60_P3_H10	NA	black	0	0	0
MGH60_P3_H11	NA	black	0	0	0
MGH60_P3_H12	-3.57506956978	black	0	1.0426	2.488
97_P3_G07	NA	black	0	4.5785	0
97_P3_G10	NA	black	0	3.332	0
97_P3_H02	NA	black	0	1.518	0
97_P3_A07	NA	black	0	5.3702	0
97_P3_C03	NA	black	0	0	0
97_P3_H09	NA	black	0	3.7332	0
97_P3_H12	NA	black	0	1.6848	0
97_P3_H08	NA	black	0	0	0
97_P3_E02	NA	black	0	0	0
97_P3_E07	NA	black	0	3.5749	0
97_P3_C07	0.0334703710646	red	1	3.1373	0.21412
97_P3_E04	NA	black	0	1.4484	0
97_P3_C04	NA	black	0	1.2054	0
97_P3_F10	NA	black	0	0	0
97_P3_F03	NA	black	0	0	0.1137
97_P3_A09	0.202373551184	red	1	1.937	0.26303
97_P3_G04	NA	black	0	2.5787	0
97_P3_E09	NA	black	0	4.7184	0
97_P3_B08	NA	black	0	2.1368	0
97_P3_B12	NA	black	0	3.424	0
97_P3_E05	NA	black	0	2.7784	0
97_P3_D03	NA	black	0	0	0
97_P3_D11	NA	black	0	4.5207	0
97_P3_H11	-0.150893982663	red	1	3.0762	1.3863
97_P3_C10	NA	black	0	1.9237	0
97_P3_G08	0.0150617233948	red	1	3.2696	0.123
97_P3_F06	NA	black	0	2.1766	0
97_P3_C01	NA	black	0	2.5854	0
97_P3_A04	NA	black	0	4.1919	0
97_P3_C09	NA	black	0	1.0482	0
97_P3_D10	-0.167654862731	red	1	3.9403	0.086784
97_P3_H07	NA	black	0	0	0.10434
97_P3_E01	NA	black	0	3.2973	0
97_P3_E03	NA	black	0	2.6107	0
97_P3_B10	0.0819330237388	red	1	3.0887	0.02148
97_P3_F05	0.806873122002	green3	2	0.6397	0.082703
97_P3_G12	NA	black	0	4.0969	0
97_P3_B04	NA	black	0	3.8108	0
97_P3_B02	NA	black	0	2.0133	0
97_P3_B07	0.733405640285	green3	2	0.41468	0.14405
97_P3_G02	0.0492339602826	red	1	3.004	0.24489
97_P3_G11	0.0320492465175	red	1	2.0215	0.41251
97_P3_F11	-0.166748545073	red	1	4.0591	0.14405
97_P3_H03	NA	black	0	5.1022	0
97_P3_C02	NA	black	0	3.8345	0
97_P3_G06	NA	black	0	2.6686	0
97_P3_B01	NA	black	0	1.0766	0
97_P3_B05	NA	black	0	0	0.65627
97_P3_E10	NA	black	0	3.3124	0
97_P3_G01	NA	black	0	3.4159	0
97_P3_A08	NA	black	0	0	0.098958
97_P3_A03	NA	black	0	3.8436	0
97_P3_B03	NA	black	0	2.0538	0
97_P3_D01	NA	black	0	3.3882	0
97_P3_G03	NA	black	0	2.5605	0
97_P3_E11	NA	black	0	4.0563	0
97_P3_D04	0.0165921614503	red	1	3.2331	0.21164
97_P3_A11	NA	black	0	4.3078	0
97_P3_C12	NA	black	0	0	0
97_P3_D02	NA	black	0	3.4485	0
97_P3_E08	NA	black	0	3.3505	0
97_P3_D05	NA	black	0	0	0.14012
97_P3_D12	NA	black	0	2.9508	0
97_P3_D09	NA	black	0	2.5974	0
97_P3_F01	-0.382649190047	red	1	4.8033	0.098958
97_P3_F07	NA	black	0	3.5145	0
97_P3_B11	NA	black	0	4.5558	0
97_P3_H05	-0.0941223581627	red	1	3.6504	0.063503
97_P3_F12	NA	black	0	3.4214	0
97_P3_F04	NA	black	0	3.8239	0
97_P3_C11	0.0503621001099	red	1	3.8016	0.55582
97_P3_F08	NA	black	0	2.108	0
97_P3_C05	NA	black	0	3.6607	0
97_P3_F09	1.1134636924	green3	2	0.21039	0.015783
97_P3_G05	NA	black	0	0	0
97_P3_A10	NA	black	0	3.4243	0
97_P3_A05	NA	black	0	1.6253	0
97_P3_C06	NA	black	0	2.1213	0
97_P3_F02	NA	black	0	4.1244	0
97_P3_D07	NA	black	0	0	0.16736
97_P3_C08	NA	black	0	2.0493	0
97_P3_A01	NA	black	0	4.6485	0
97_P3_H04	0.173425721869	red	1	2.6839	0.10568
97_P3_D08	NA	black	0	3.7401	0
97_P3_E06	NA	black	0	0	0.1776
97_P3_E12	NA	black	0	2.2922	0
97_P3_A02	NA	black	0	3.6872	0
97_P3_B06	NA	black	0	2.6053	0
97_P3_H10	NA	black	0	4.4442	0
97_P5_B09	0.280183004356	red	1	1.1916	0.28688
97_P5_C06	NA	black	0	1.3045	0
97_P5_B10	NA	black	0	4.1785	0
97_P6_G02	0.156882918261	red	1	2.6765	0.14012
97_P6_E06	NA	black	0	0	0.11503
97_P6_A03	NA	black	0	3.3044	0
97_P5_F07	0.317410774072	red	1	0.98331	0.28333
97_P5_B05	0.903013770411	green3	2	0.3584	0.079975
97_P6_B11	-0.14561140864	red	1	3.9038	0.1137
97_P6_E08	NA	black	0	0	0
97_P6_A09	-0.188567155525	red	1	5.1911	0.29278
97_P6_B04	NA	black	0	0	0.15316
97_P5_A02	NA	black	0	1.1506	0
97_P5_C02	-0.11212859896	red	1	3.9842	0.21661
97_P6_F09	0.0840742891771	red	1	5.478	0.46362
97_P5_A04	-0.198968341184	red	1	4.6155	0.23143
97_P5_C04	NA	black	0	0	0.18396
97_P6_D07	NA	black	0	0	0
97_P6_A12	0.185073568844	red	1	2.2082	0.23634
97_P6_C06	NA	black	0	1.3994	0
97_P6_H04	NA	black	0	0	0.14405
97_P5_D09	0.770891189661	green3	2	0.84157	0.069015
97_P6_F03	NA	black	0	0	0.10434
97_P6_F11	NA	black	0	0	0.24001
97_P6_H09	NA	black	0	2.8205	0
97_P6_B08	-0.134660829337	red	1	3.8668	0.1177
97_P5_A10	NA	black	0	2.9721	0
97_P6_H07	NA	black	0	0	0.20664
97_P6_C09	NA	black	0	1.442	0
97_P5_G04	-0.0826511761784	red	1	3.9269	0.25822
97_P6_H01	NA	black	0	2.5578	0
97_P5_B06	NA	black	0	4.6846	0
97_P5_E04	0.494773521066	green3	2	0.35727	0.24975
97_P6_B10	-0.016490586749	red	1	4.7664	0.40708
97_P6_F04	NA	black	0	4.2511	0
97_P5_E07	NA	black	0	0	0.34823
97_P5_G02	NA	black	0	3.821	0
97_P5_C11	NA	black	0	0	0.15056
97_P5_A03	NA	black	0	4.1296	0
97_P6_B02	-0.133511602129	red	1	4.4065	0.27143
97_P6_H12	1.02357748418	green3	2	0.053806	0.071763
97_P6_F12	NA	black	0	3.2161	0
97_P6_A02	NA	black	0	0	0
97_P5_C12	NA	black	0	0	0.37407
97_P5_C01	NA	black	0	2.9859	0
97_P5_B07	NA	black	0	0	0.15575
97_P5_A08	NA	black	0	3.7672	0
97_P6_H08	-0.256673483864	red	1	4.5663	0.16607
97_P5_E11	0.284746156595	red	1	1.8436	0.20664
97_P6_A01	NA	black	0	4.9806	0
97_P6_G01	NA	black	0	4.1878	0
97_P5_D10	-0.440186866284	red	1	4.9038	0.073135
97_P5_C10	NA	black	0	1.7472	0
97_P6_C11	-0.375158443693	red	1	4.6969	0.08134
97_P6_E07	NA	black	0	2.2567	0
97_P6_E05	NA	black	0	5.4082	0
97_P5_G07	NA	black	0	4.3603	0
97_P5_D04	NA	black	0	3.1736	0
97_P6_B03	NA	black	0	4.2322	0
97_P5_H01	-0.257770396138	red	1	4.3147	0.1003
97_P6_A11	NA	black	0	0	0
97_P6_E09	NA	black	0	4.899	0
97_P6_A10	0.557624708197	green3	2	0.7031	0.1903
97_P5_E02	-0.147564161046	red	1	3.902	0.10836
97_P6_D03	NA	black	0	4.7936	0
97_P5_A09	-0.118926452443	red	1	3.7879	0.10702
97_P6_B12	-0.211284553092	red	1	4.1941	0.123
97_P5_H10	-0.382351525281	red	1	5.3773	0.18523
97_P6_A04	NA	black	0	2.3066	0
97_P5_B12	NA	black	0	0	0
97_P5_A12	-0.161733005816	red	1	4.4132	0.24001
97_P5_F08	NA	black	0	4.2914	0
97_P6_E04	NA	black	0	0	0
97_P6_D04	0.50792899354	green3	2	1.206	0.15316
97_P5_D02	0.107257683391	red	1	2.9036	0.12433
97_P6_G10	NA	black	0	4.067	0
97_P5_B04	0.076165526005	red	1	3.7251	0.65444
97_P6_E03	NA	black	0	3.7284	0
97_P5_E05	NA	black	0	2.3337	0
97_P5_G05	NA	black	0	3.2783	0
97_P5_D03	NA	black	0	3.8892	0
97_P5_C07	-0.437915138013	red	1	5.1955	0.12697
97_P6_C12	NA	black	0	4.5791	0
97_P6_B09	0.0146005654303	red	1	3.0325	0.37184
97_P5_D07	0.371786083515	red	1	1.9015	0.12168
97_P6_A05	0.543673589502	green3	2	1.5499	0.069015
97_P5_C08	-0.128674302539	red	1	3.8362	0.1137
97_P5_B03	-0.324033033836	red	1	4.6544	0.11902
97_P6_G08	-0.528907737045	red	1	5.0431	0.035624
97_P6_D12	-0.423992151039	red	1	5.2908	0.14926
97_P6_D01	-0.128886021493	red	1	3.953	0.17249
97_P5_H08	0.168107628655	red	1	2.3576	0.22527
97_P6_C07	NA	black	0	0	0.6951
97_P6_C02	NA	black	0	3.3316	0
97_P5_F02	NA	black	0	3.025	0
97_P5_F04	-0.181593421079	red	1	4.6677	0.25459
97_P5_H02	NA	black	0	4.9838	0
97_P6_C08	NA	black	0	4.184	0
97_P5_E03	-0.327299656651	red	1	4.6563	0.11636
97_P6_D05	NA	black	0	4.878	0
97_P5_D01	NA	black	0	3.2875	0
97_P6_F05	-0.0264714754808	red	1	3.4293	0.098958
97_P5_H06	-0.211585935404	red	1	4.1878	0.12035
97_P5_H11	-0.108377433546	red	1	3.7354	0.097611
97_P5_E06	NA	black	0	3.729	0
97_P6_H02	NA	black	0	0	0
97_P6_A08	0.142202288659	red	1	2.7832	0.11503
97_P5_B02	NA	black	0	0.3471	0
97_P5_E10	NA	black	0	0.72334	0
97_P5_B11	0.982250111212	green3	2	0.1137	0.079975
97_P6_G07	NA	black	0	5.0903	0
97_P5_A05	NA	black	0	4.4874	0
97_P5_A11	0.0452291813586	red	1	3.1561	0.11237
97_P6_A06	1.014235076	green3	2	4.5161	1.4324
97_P6_F07	NA	black	0	2.6109	0
97_P6_G04	-0.102472388593	red	1	3.7224	0.10568
97_P6_B05	NA	black	0	4.0299	0
97_P5_D06	0.6810456376	green3	2	0.21288	0.1865
97_P6_F08	NA	black	0	2.5953	0
97_P5_F06	0.264911779454	red	1	2.366	0.1003
97_P5_D08	NA	black	0	4.5977	0
97_P5_G11	NA	black	0	3.3499	0
97_P6_F10	-0.332059807697	red	1	4.5757	0.092207
97_P5_H07	-0.0409513480061	red	1	4.1179	0.36289
97_P5_A07	0.155892556414	red	1	2.6154	0.16736
97_P6_G11	NA	black	0	3.8464	0
97_P5_C03	-0.270450815771	red	1	4.3911	0.10836
97_P5_F01	NA	black	0	0	0
97_P6_E01	-0.0710271334036	red	1	4.0058	0.29866
97_P5_F03	-0.451986965827	red	1	4.988	0.08134
97_P5_B01	-0.226357063812	red	1	4.737	0.2228
97_P6_H03	NA	black	0	0	0.1375
97_P6_E12	-0.132715199087	red	1	3.1377	1.9153
97_P5_G10	-0.42239073237	red	1	4.9213	0.090853
97_P5_C05	0.42611824134	red	1	0.31846	0.28096
97_P6_D11	-0.0840846694103	red	1	3.7388	0.17632
97_P5_H09	-0.0136001711314	red	1	4.5548	0.40926
97_P6_B06	NA	black	0	0	0
97_P5_F09	NA	black	0	1.7476	0
97_P6_F02	NA	black	0	0	0.1003
97_P5_D11	NA	black	0	4.34	0
97_P5_H03	-0.0100545452961	red	1	3.3724	0.14796
97_P5_D05	0.33018879148	red	1	1.9096	0.15575
97_P6_H05	NA	black	0	0	0
97_P6_D09	NA	black	0	2.1398	0
97_P6_G09	0.0433591917498	red	1	4.8245	0.45628
97_P6_D08	0.0283227719824	red	1	4.0873	0.47197
97_P5_G06	0.034254170863	red	1	1.2564	0.42868
97_P5_A01	-0.157320437078	red	1	4.0502	0.15704
97_P6_H10	0.633396802729	green3	2	0.58304	0.16864
97_P5_G01	0.593078290053	green3	2	1.441	0.059355
97_P6_E02	-0.0960441887513	red	1	3.7227	0.12697
97_P6_B01	NA	black	0	4.1436	0
97_P5_F10	NA	black	0	0	0.073135
97_P6_C10	NA	black	0	4.0525	0
97_P5_C09	0.13408694684	red	1	2.6246	0.20163
97_P5_E12	NA	black	0	0.99277	0
97_P5_E01	-0.213280183201	red	1	4.3552	0.16736
97_P6_D02	NA	black	0	3.4087	0
97_P6_A07	0.000378824819368	red	1	3.3199	0.27501
97_P5_G03	-0.333481816138	red	1	5.342	0.21164
97_P6_G12	NA	black	0	0	0
97_P6_C03	-0.332225880484	red	1	4.6592	0.11237
97_P6_H06	0.151249757287	red	1	0.79992	0.37851
97_P5_E09	NA	black	0	4.065	0
97_P6_C01	NA	black	0	1.8774	0
97_P6_G03	-0.101002107415	red	1	3.6763	0.066261
97_P5_G12	NA	black	0	0	0.59072
97_P5_G09	-0.12442476414	red	1	3.7584	0.067639
97_P5_H04	NA	black	0	2.0673	0
MGH97_P7_B05	NA	black	0	0	0
MGH97_P7_E10	NA	black	0	0	0.092207
MGH97_P7_A02	NA	black	0	0	0
MGH97_P7_C01	NA	black	0	2.6935	0
MGH97_P7_D06	NA	black	0	1.5864	0
MGH97_P7_H08	-0.0992567017689	red	1	3.807	0.17249
MGH97_P7_G11	NA	black	0	4.873	0
MGH97_P7_A08	NA	black	0	4.5035	0
MGH97_P7_F07	NA	black	0	0	0
MGH97_P7_C04	-0.229700764335	red	1	4.2125	0.10299
MGH97_P7_C02	NA	black	0	0.94111	0
MGH97_P7_F10	NA	black	0	0	0
MGH97_P7_H05	NA	black	0	2.5296	0
MGH97_P7_B04	NA	black	0	0.91762	0
MGH97_P7_F09	-0.128215653258	red	1	3.8495	0.123
MGH97_P7_H02	NA	black	0	4.8968	0
MGH97_P7_C11	-0.304004129892	red	1	4.8877	0.17887
MGH97_P7_G07	NA	black	0	4.052	0
MGH97_P7_F06	0.0327199997502	red	1	3.1717	0.17377
MGH97_P7_A06	-0.449332004149	red	1	4.8994	0.064883
MGH97_P7_D12	NA	black	0	4.161	0
MGH97_P7_B02	NA	black	0	2.4152	0
MGH97_P7_E03	NA	black	0	0	0
MGH97_P7_D02	NA	black	0	5.3743	0
MGH97_P7_B11	NA	black	0	0	0
MGH97_P7_E09	NA	black	0	4.3359	0
MGH97_P7_B01	0.778108196339	green3	2	4.2082	1.4531
MGH97_P7_G06	NA	black	0	3.6437	0
MGH97_P7_B07	NA	black	0	0	0
MGH97_P7_C05	NA	black	0	0	0
MGH97_P7_E07	NA	black	0	0	0
MGH97_P7_B12	NA	black	0	4.0251	0
MGH97_P7_H07	0.400812076481	red	1	1.5671	0.16479
MGH97_P7_D04	NA	black	0	0	0
MGH97_P7_C06	NA	black	0	5.0236	0
MGH97_P7_G09	-0.222571068488	red	1	4.1277	0.079975
MGH97_P7_E06	NA	black	0	5.6695	0
MGH97_P7_F04	NA	black	0	0.39616	0
MGH97_P7_C09	-0.0956385047167	red	1	3.6579	0.066261
MGH97_P7_G03	NA	black	0	3.6405	0
MGH97_P7_H01	NA	black	0	0	0
MGH97_P7_B06	NA	black	0	5.3345	0
MGH97_P7_C08	NA	black	0	3.6864	0
MGH97_P7_E08	-0.187954455053	red	1	4.798	0.26303
MGH97_P7_F01	NA	black	0	0	0
MGH97_P7_H03	0.0207647005527	red	1	3.2582	0.082703
MGH97_P7_B10	NA	black	0	0	0
MGH97_P7_E11	NA	black	0	3.6485	0
MGH97_P7_C03	NA	black	0	0	0
MGH97_P7_H12	NA	black	0	2.2166	0
MGH97_P7_D07	-0.21933658547	red	1	4.547	0.20038
MGH97_P7_A11	NA	black	0	0	0
MGH97_P7_A01	NA	black	0	4.2357	0
MGH97_P7_F12	NA	black	0	4.8766	0
MGH97_P7_F08	NA	black	0	3.8117	0
MGH97_P7_D11	NA	black	0	3.259	0
MGH97_P7_H09	NA	black	0	0	0
MGH97_P7_D09	NA	black	0	0.60407	0
MGH97_P7_C12	NA	black	0	0	0
MGH97_P7_H11	NA	black	0	3.6023	0
MGH97_P7_A04	NA	black	0	1.4372	0
MGH97_P7_H06	-0.442846654937	red	1	4.9009	0.070389
MGH97_P7_F03	NA	black	0	0	0
MGH97_P7_A07	NA	black	0	0	0
MGH97_P7_F11	NA	black	0	4.8037	0
MGH97_P7_G08	NA	black	0	3.6291	0
MGH97_P7_E02	0.024887382801	red	1	3.7062	0.50792
MGH97_P7_C07	NA	black	0	3.7991	0
MGH97_P7_A09	NA	black	0	1.4942	0
MGH97_P7_B09	NA	black	0	3.1293	0
MGH97_P7_G10	NA	black	0	0.54498	0
MGH97_P7_G02	NA	black	0	0.26424	0
MGH97_P7_H04	NA	black	0	2.0193	0
MGH97_P7_G01	NA	black	0	0.76384	0
MGH97_P7_E05	NA	black	0	4.0179	0
MGH97_P7_E04	NA	black	0	4.0274	0
MGH97_P7_E01	NA	black	0	0	0
MGH97_P7_F05	NA	black	0	5.4464	0
MGH97_P7_D05	NA	black	0	4.0626	0
MGH97_P7_A03	NA	black	0	3.0767	0
MGH97_P7_B03	NA	black	0	0	0
MGH97_P7_A05	NA	black	0	2.9075	0
MGH97_P7_D03	NA	black	0	5.2312	0
MGH97_P7_F02	NA	black	0	4.0574	0
MGH97_P7_G05	NA	black	0	0	0
MGH97_P7_D08	NA	black	0	0	0
MGH97_P7_G04	NA	black	0	0	0
MGH97_P8_A11	-0.17789507264	red	1	4.013	0.10434
MGH97_P10_A12	-0.0457995164189	red	1	3.878	0.32654
MGH97_P10_E09	NA	black	0	0.15445	0
MGH97_P9_B12	0.899690860691	green3	2	0.34823	0.082703
MGH97_P10_D07	NA	black	0	0	0
MGH97_P8_D11	NA	black	0	3.7649	0
MGH97_P8_G05	0.103599472301	red	1	2.9285	0.11636
MGH97_P9_C05	NA	black	0	3.211	0
MGH97_P8_D03	0.467416029269	green3	2	1.2726	0.16736
MGH97_P8_H05	NA	black	0	2.5353	0
MGH97_P10_A09	NA	black	0	0	0
MGH97_P10_E03	NA	black	0	0	0.21412
MGH97_P10_D04	0.00283063969241	red	1	3.5675	0.44467
MGH97_P9_D12	NA	black	0	0	0
MGH97_P8_H06	NA	black	0	3.7686	0
MGH97_P8_H11	NA	black	0	4.8651	0
MGH97_P9_F12	-0.0213925305791	red	1	3.4031	0.055196
MGH97_P8_D07	-0.147584943139	red	1	3.9345	0.12565
MGH97_P8_H02	NA	black	0	1.6253	0
MGH97_P8_D01	NA	black	0	2.6395	0
MGH97_P10_C04	NA	black	0	4.1063	0
MGH97_P9_E06	NA	black	0	4.9458	0
MGH97_P8_F12	NA	black	0	2.6622	0
MGH97_P8_H01	NA	black	0	0	0
MGH97_P8_A05	NA	black	0	2.8901	0
MGH97_P9_F10	NA	black	0	0	0
MGH97_P10_F10	0.00328056240625	red	1	3.3208	0.071763
MGH97_P9_G12	NA	black	0	2.8146	0
MGH97_P8_B04	NA	black	0	3.725	0
MGH97_P8_E11	NA	black	0	4.8025	0
MGH97_P9_G10	NA	black	0	1.8233	0
MGH97_P10_D11	NA	black	0	3.0186	0
MGH97_P10_D01	-0.0826877011996	red	1	3.6412	0.1003
MGH97_P10_H04	0.2197193203	red	1	2.0939	0.22157
MGH97_P10_D12	0.781135964425	green3	2	0.71194	0.084064
MGH97_P8_D04	NA	black	0	3.7455	0
MGH97_P8_F08	-0.294775521811	red	1	4.6167	0.13881
MGH97_P9_E10	NA	black	0	1.0607	0
MGH97_P9_D11	NA	black	0	0	0
MGH97_P8_A02	NA	black	0	0	0
MGH97_P9_F01	NA	black	0	0	0
MGH97_P8_B08	NA	black	0	0.73379	0
MGH97_P8_A09	0.892741881174	green3	2	0.34937	0.085425
MGH97_P9_A03	NA	black	0	1.2172	0
MGH97_P9_G09	-0.637197563221	red	1	5.6576	0.074505
MGH97_P10_E02	NA	black	0	4.4498	0
MGH97_P10_H08	NA	black	0	0	0.10568
MGH97_P9_G04	NA	black	0	0	0
MGH97_P8_G11	NA	black	0	5.0164	0
MGH97_P10_A06	0.124427655933	red	1	2.7163	0.18523
MGH97_P10_F08	NA	black	0	0	0
MGH97_P8_E08	-0.152450631863	red	1	3.8403	0.056584
MGH97_P8_G08	NA	black	0	4.8277	0
MGH97_P10_B07	NA	black	0	0	0
MGH97_P9_G11	NA	black	0	1.7329	0
MGH97_P8_F11	NA	black	0	2.6866	0
MGH97_P8_F05	-0.2117101506	red	1	4.5991	0.21661
MGH97_P9_A01	NA	black	0	2.9364	0
MGH97_P10_F01	NA	black	0	2.159	0
MGH97_P8_C10	NA	black	0	5.2675	0
MGH97_P8_E02	NA	black	0	0	0
MGH97_P10_B05	1.44574437201	black	0	4.8877	1.5256
MGH97_P8_G04	NA	black	0	3.3768	0
MGH97_P9_B02	NA	black	0	3.776	0
MGH97_P8_H08	NA	black	0	5.4123	0
MGH97_P8_F01	NA	black	0	2.8879	0
MGH97_P10_H09	NA	black	0	4.3291	0
MGH97_P10_E06	NA	black	0	4.31	0
MGH97_P10_D10	NA	black	0	4.67	0
MGH97_P10_A03	-0.0583833809818	red	1	5.3324	0.38073
MGH97_P10_A05	NA	black	0	2.1313	0
MGH97_P10_A01	NA	black	0	0	0.073135
MGH97_P9_D09	NA	black	0	4.0406	0
MGH97_P9_D06	NA	black	0	0	0
MGH97_P9_G05	NA	black	0	0	0
MGH97_P10_E05	NA	black	0	3.2956	0
MGH97_P8_F10	NA	black	0	0	0.071763
MGH97_P10_A04	NA	black	0	2.6429	0
MGH97_P9_A07	NA	black	0	5.3743	0
MGH97_P9_A08	NA	black	0	4.9676	0
MGH97_P9_H12	0.0736942968744	red	1	3.0266	0.13356
MGH97_P10_G03	0.131368232232	red	1	2.8604	0.090853
MGH97_P8_B03	NA	black	0	3.6536	0
MGH97_P10_H07	NA	black	0	3.6004	0
MGH97_P10_E01	NA	black	0	4.3136	0
MGH97_P9_F11	-0.0546372463936	red	1	3.646	0.21909
MGH97_P8_B12	NA	black	0	0	0
MGH97_P9_H02	NA	black	0	0	0
MGH97_P9_C11	NA	black	0	0	0.46571
MGH97_P8_A01	-0.0491393297832	red	1	3.5892	0.19912
MGH97_P10_F07	NA	black	0	0	0.2461
MGH97_P10_G01	NA	black	0	4.218	0
MGH97_P10_H05	0.299505696162	red	1	2.2681	0.092207
MGH97_P9_F07	NA	black	0	0	0
MGH97_P9_D08	NA	black	0	3.5487	0
MGH97_P9_E05	NA	black	0	4.0651	0
MGH97_P8_B09	NA	black	0	3.0273	0
MGH97_P10_E12	NA	black	0	3.6657	0
MGH97_P10_B10	0.0981246327118	red	1	2.9978	0.071763
MGH97_P9_E03	NA	black	0	1.8152	0
MGH97_P9_G07	NA	black	0	1.7049	0
