Cell_name	Zvalue	Color	Cluster	CTNNB1	NELFCD
97_P3_E06	NA	black	0	5.2598	0
97_P3_E12	NA	black	0	5.5124	0
97_P3_A02	NA	black	0	3.5683	0
97_P3_B06	NA	black	0	4.9837	0
97_P3_H10	NA	black	0	4.9051	0
97_P5_B09	NA	black	0	4.225	0
97_P5_C06	NA	black	0	3.925	0
97_P5_B10	NA	black	0	4.9732	0
97_P6_G02	NA	black	0	4.3475	0
97_P6_E06	NA	black	0	5.233	0
97_P6_A03	NA	black	0	1.8135	0
97_P5_F07	NA	black	0	4.5776	0
97_P5_B05	NA	black	0	3.067	0
97_P6_B11	NA	black	0	4.8237	0
97_P6_E08	NA	black	0	1.5356	0
97_P6_A09	NA	black	0	3.4839	0
97_P6_B04	NA	black	0	4.6091	0
97_P5_A02	NA	black	0	4.9764	0
97_P5_C02	NA	black	0	3.4588	0
97_P6_F09	NA	black	0	5.7714	0
97_P5_A04	NA	black	0	0.23879	0
97_P5_C04	NA	black	0	4.9444	0
97_P6_D07	NA	black	0	5.4426	0
97_P6_A12	NA	black	0	4.5458	0
97_P6_C06	NA	black	0	4.5462	0
97_P6_H04	NA	black	0	0.8953	0
97_P5_D09	NA	black	0	2.2412	0
97_P6_F03	NA	black	0	5.3675	0
97_P6_F11	NA	black	0	5.1291	0
97_P6_H09	NA	black	0	3.1734	0
97_P6_B08	NA	black	0	5.0826	0
97_P5_A10	NA	black	0	4.3448	0
97_P6_H07	NA	black	0	4.4259	0
97_P6_C09	NA	black	0	4.6108	0
97_P5_G04	NA	black	0	3.9508	0
97_P6_H01	NA	black	0	4.6447	0
97_P5_B06	NA	black	0	2.7115	0
97_P5_E04	NA	black	0	5.2785	0
97_P6_B10	NA	black	0	2.0101	0
97_P6_F04	NA	black	0	3.0779	0
97_P5_E07	NA	black	0	0	0
97_P5_G02	NA	black	0	4.5953	0
97_P5_C11	NA	black	0	2.9727	0
97_P5_A03	NA	black	0	3.2319	0
97_P6_B02	NA	black	0	5.48	0
97_P6_H12	NA	black	0	4.3482	0
97_P6_F12	NA	black	0	4.2766	0
97_P6_A02	NA	black	0	5.4787	0
97_P5_C12	NA	black	0	5.119	0
97_P5_C01	NA	black	0	3.6822	0
97_P5_B07	NA	black	0	0.22157	0
97_P5_A08	NA	black	0	4.0463	0
97_P6_H08	NA	black	0	3.8498	0
97_P5_E11	NA	black	0	6.0477	0
97_P6_A01	NA	black	0	4.7748	0
97_P6_G01	NA	black	0	4.1249	0
97_P5_D10	NA	black	0	4.2486	0
97_P5_C10	NA	black	0	5.5248	0
97_P6_C11	NA	black	0	4.5931	0
97_P6_E07	NA	black	0	2.315	0
97_P6_E05	NA	black	0	4.9659	0
97_P5_G07	NA	black	0	5.0569	0
97_P5_D04	NA	black	0	5.8184	0
97_P6_B03	NA	black	0	4.745	0
97_P5_H01	NA	black	0	3.5116	0
97_P6_A11	NA	black	0	5.2037	0
97_P6_E09	NA	black	0	5.8605	0
97_P6_A10	NA	black	0	4.8229	0
97_P5_E02	NA	black	0	4.2951	0
97_P6_D03	NA	black	0	5.7183	0
97_P5_A09	NA	black	0	4.2797	0
97_P6_B12	NA	black	0	2.1329	0
97_P5_H10	NA	black	0	2.9771	0
97_P6_A04	NA	black	0	4.3375	0
97_P5_B12	NA	black	0	0	0
97_P5_A12	NA	black	0	4.3922	0
97_P5_F08	NA	black	0	2.7638	0
97_P6_E04	NA	black	0	4.6982	0
97_P6_D04	NA	black	0	1.5666	0
97_P5_D02	NA	black	0	4.8028	0
97_P6_G10	NA	black	0	4.2114	0
97_P5_B04	NA	black	0	3.6225	0
97_P6_E03	NA	black	0	4.1476	0
97_P5_E05	NA	black	0	5.2675	0
97_P5_G05	NA	black	0	3.902	0
97_P5_D03	NA	black	0	3.9053	0
97_P5_C07	NA	black	0	3.6147	0
97_P6_C12	NA	black	0	4.1664	0
97_P6_B09	NA	black	0	3.8831	0
97_P5_D07	NA	black	0	4.0095	0
97_P6_A05	NA	black	0	4.3505	0
97_P5_C08	NA	black	0	2.9736	0
97_P5_B03	NA	black	0	5.2275	0
97_P6_G08	NA	black	0	4.9958	0
97_P6_D12	NA	black	0	4.205	0
97_P6_D01	NA	black	0	1.1283	0
97_P5_H08	NA	black	0	5.4907	0
97_P6_C07	NA	black	0	0	0
97_P6_C02	NA	black	0	3.1762	0
97_P5_F02	NA	black	0	3.438	0
97_P5_F04	NA	black	0	3.5267	0
97_P5_H02	NA	black	0	2.9144	0
97_P6_C08	NA	black	0	4.2423	0
97_P5_E03	NA	black	0	3.1493	0
97_P6_D05	NA	black	0	3.9897	0
97_P5_D01	NA	black	0	4.7821	0
97_P6_F05	NA	black	0	4.6967	0
97_P5_H06	NA	black	0	3.734	0
97_P5_H11	NA	black	0	0.77484	0
97_P5_E06	NA	black	0	3.5178	0
97_P6_H02	NA	black	0	4.3165	0
97_P6_A08	NA	black	0	4.0956	0
97_P5_B02	NA	black	0	2.809	0
97_P5_E10	NA	black	0	2.7655	0
97_P5_B11	NA	black	0	4.3947	0
97_P6_G07	NA	black	0	3.9961	0
97_P5_A05	NA	black	0	0	0
97_P5_A11	NA	black	0	0.42546	0
97_P6_A06	NA	black	0	0	0
97_P6_F07	NA	black	0	4.782	0
97_P6_G04	NA	black	0	3.8543	0
97_P6_B05	NA	black	0	4.5661	0
97_P5_D06	NA	black	0	3.9937	0
97_P6_F08	NA	black	0	3.8934	0
97_P5_F06	NA	black	0	2.9642	0
97_P5_D08	NA	black	0	4.5573	0
97_P5_G11	NA	black	0	3.2723	0
97_P6_F10	NA	black	0	3.3513	0
97_P5_H07	NA	black	0	3.6421	0
97_P5_A07	NA	black	0	2.5373	0
97_P6_G11	NA	black	0	3.5595	0
97_P5_C03	NA	black	0	4.1835	0
97_P5_F01	NA	black	0	4.8136	0
97_P6_E01	NA	black	0	2.3406	0
97_P5_F03	NA	black	0	3.2544	0
97_P5_B01	NA	black	0	4.7249	0
97_P6_H03	NA	black	0	4.2234	0
97_P6_E12	NA	black	0	0	0
97_P5_G10	NA	black	0	1.4988	0
97_P5_C05	NA	black	0	3.6447	0
97_P6_D11	NA	black	0	4.1404	0
97_P5_H09	NA	black	0	4.0811	0
97_P6_B06	NA	black	0	0	0
97_P5_F09	NA	black	0	4.8444	0
97_P6_F02	NA	black	0	4.4126	0
97_P5_D11	NA	black	0	3.4785	0
97_P5_H03	NA	black	0	3.2741	0
97_P5_D05	NA	black	0	2.5026	0
97_P6_H05	NA	black	0	0	0
97_P6_D09	NA	black	0	5.0609	0
97_P6_G09	NA	black	0	2.7924	0
97_P6_D08	NA	black	0	2.0963	0
97_P5_G06	NA	black	0	4.1233	0
97_P5_A01	NA	black	0	2.6041	0
97_P6_H10	NA	black	0	2.0711	0
97_P5_G01	NA	black	0	4.3315	0
97_P6_E02	NA	black	0	0.24245	0
97_P6_B01	NA	black	0	5.1623	0
97_P5_F10	NA	black	0	3.5385	0
97_P6_C10	NA	black	0	1.3846	0
97_P5_C09	NA	black	0	4.369	0
97_P5_E12	NA	black	0	4.843	0
97_P5_E01	NA	black	0	0.42975	0
97_P6_D02	NA	black	0	5.151	0
97_P6_A07	NA	black	0	3.9163	0
97_P5_G03	NA	black	0	4.941	0
97_P6_G12	NA	black	0	4.6291	0
97_P6_C03	NA	black	0	4.3078	0
97_P6_H06	NA	black	0	0.54102	0
97_P5_E09	NA	black	0	4.4947	0
97_P6_C01	NA	black	0	0	0
97_P6_G03	NA	black	0	4.546	0
97_P5_G12	NA	black	0	0	0
97_P5_G09	NA	black	0	3.9251	0
97_P5_H04	NA	black	0	0	0
MGH97_P7_B05	NA	black	0	5.8703	0
MGH97_P7_E10	NA	black	0	2.1957	0
MGH97_P7_A02	NA	black	0	0.43723	0
MGH97_P7_C01	NA	black	0	4.1294	0
MGH97_P7_D06	NA	black	0	0	0
MGH97_P7_H08	NA	black	0	4.3812	0
MGH97_P7_G11	NA	black	0	1.3802	0
MGH97_P7_A08	NA	black	0	4.1101	0
MGH97_P7_F07	NA	black	0	3.8319	0
MGH97_P7_C04	NA	black	0	4.9534	0
MGH97_P7_C02	NA	black	0	5.0804	0
MGH97_P7_F10	NA	black	0	0.62947	0
MGH97_P7_H05	NA	black	0	1.4895	0
MGH97_P7_B04	NA	black	0	5.0906	0
MGH97_P7_F09	NA	black	0	4.4459	0
MGH97_P7_H02	NA	black	0	5.8583	0
MGH97_P7_C11	NA	black	0	2.0721	0
MGH97_P7_G07	NA	black	0	3.7934	0
MGH97_P7_F06	NA	black	0	4.6303	0
MGH97_P7_A06	NA	black	0	5.3781	0
MGH97_P7_D12	NA	black	0	2.6469	0
MGH97_P7_B02	NA	black	0	3.3228	0
MGH97_P7_E03	NA	black	0	4.7651	0
MGH97_P7_D02	NA	black	0	4.7351	0
MGH97_P7_B11	NA	black	0	6.1337	0
MGH97_P7_E09	NA	black	0	5.8381	0
MGH97_P7_B01	NA	black	0	3.3447	0
MGH97_P7_G06	NA	black	0	5.2428	0
MGH97_P7_B07	NA	black	0	6.5965	0
MGH97_P7_C05	NA	black	0	6.3701	0
MGH97_P7_E07	NA	black	0	4.3258	0
MGH97_P7_B12	NA	black	0	5.0816	0
MGH97_P7_H07	NA	black	0	4.3227	0
MGH97_P7_D04	NA	black	0	6.6675	0
MGH97_P7_C06	NA	black	0	4.5186	0
MGH97_P7_G09	NA	black	0	4.4139	0
MGH97_P7_E06	NA	black	0	0.21164	0
MGH97_P7_F04	NA	black	0	3.5282	0
MGH97_P7_C09	NA	black	0	4.52	0
MGH97_P7_G03	NA	black	0	0.82375	0
MGH97_P7_H01	NA	black	0	3.0706	0
MGH97_P7_B06	NA	black	0	5.3589	0
MGH97_P7_C08	NA	black	0	3.6919	0
MGH97_P7_E08	NA	black	0	4.6514	0
MGH97_P7_F01	NA	black	0	4.4984	0
MGH97_P7_H03	NA	black	0	3.9079	0
MGH97_P7_B10	NA	black	0	0.54201	0
MGH97_P7_E11	NA	black	0	5.344	0
MGH97_P7_C03	NA	black	0	4.795	0
MGH97_P7_H12	NA	black	0	0.32193	0
MGH97_P7_D07	NA	black	0	5.4863	0
MGH97_P7_A11	NA	black	0	4.7084	0
MGH97_P7_A01	NA	black	0	4.8638	0
MGH97_P7_F12	NA	black	0	3.8258	0
MGH97_P7_F08	NA	black	0	4.0058	0
MGH97_P7_D11	NA	black	0	5.4591	0
MGH97_P7_H09	NA	black	0	3.3039	0
MGH97_P7_D09	NA	black	0	4.8373	0
MGH97_P7_C12	NA	black	0	0.92372	0
MGH97_P7_H11	NA	black	0	1.6767	0
MGH97_P7_A04	NA	black	0	5.0283	0
MGH97_P7_H06	NA	black	0	4.6371	0
MGH97_P7_F03	NA	black	0	4.6535	0
MGH97_P7_A07	NA	black	0	5.2962	0
MGH97_P7_F11	NA	black	0	4.7366	0
MGH97_P7_G08	NA	black	0	3.1159	0
MGH97_P7_E02	NA	black	0	4.2005	0
MGH97_P7_C07	NA	black	0	4.2202	0
MGH97_P7_A09	NA	black	0	3.0481	0
MGH97_P7_B09	NA	black	0	1.4114	0
MGH97_P7_G10	NA	black	0	2.5256	0
MGH97_P7_G02	NA	black	0	5.4558	0
MGH97_P7_H04	NA	black	0	4.0772	0
MGH97_P7_G01	NA	black	0	2.4052	0
MGH97_P7_E05	NA	black	0	4.4509	0
MGH97_P7_E04	NA	black	0	4.1043	0
MGH97_P7_E01	NA	black	0	5.21	0
MGH97_P7_F05	NA	black	0	5.4175	0
MGH97_P7_D05	NA	black	0	1.9753	0
MGH97_P7_A03	NA	black	0	4.7754	0
MGH97_P7_B03	NA	black	0	4.7794	0
MGH97_P7_A05	NA	black	0	4.9142	0
MGH97_P7_D03	NA	black	0	0	0
MGH97_P7_F02	NA	black	0	3.9294	0
MGH97_P7_G05	NA	black	0	4.2174	0
MGH97_P7_D08	NA	black	0	1.2461	0
MGH97_P7_G04	NA	black	0	1.7515	0
MGH97_P8_A11	NA	black	0	1.0433	0
MGH97_P10_A12	NA	black	0	0.90458	0
MGH97_P10_E09	NA	black	0	3.1154	0
MGH97_P9_B12	NA	black	0	1.7442	0
MGH97_P10_D07	NA	black	0	5.8734	0
MGH97_P8_D11	NA	black	0	4.3164	0
MGH97_P8_G05	NA	black	0	4.5553	0
MGH97_P9_C05	NA	black	0	4.1856	0
MGH97_P8_D03	NA	black	0	3.1739	0
MGH97_P8_H05	NA	black	0	4.3545	0
MGH97_P10_A09	NA	black	0	4.9581	0
MGH97_P10_E03	NA	black	0	0	0
MGH97_P10_D04	NA	black	0	4.3638	0
MGH97_P9_D12	NA	black	0	3.1504	0
MGH97_P8_H06	NA	black	0	0	0
MGH97_P8_H11	NA	black	0	4.9986	0
MGH97_P9_F12	NA	black	0	4.107	0
MGH97_P8_D07	NA	black	0	3.7467	0
MGH97_P8_H02	NA	black	0	4.4259	0
MGH97_P8_D01	NA	black	0	2.7249	0
MGH97_P10_C04	NA	black	0	5.3629	0
MGH97_P9_E06	NA	black	0	5.4471	0
MGH97_P8_F12	NA	black	0	5.3216	0
MGH97_P8_H01	NA	black	0	0	0
MGH97_P8_A05	NA	black	0	4.66	0
MGH97_P9_F10	NA	black	0	5.2572	0
MGH97_P10_F10	NA	black	0	4.7456	0
MGH97_P9_G12	NA	black	0	3.2926	0
MGH97_P8_B04	NA	black	0	5.1956	0
MGH97_P8_E11	NA	black	0	3.4183	0
MGH97_P9_G10	NA	black	0	5.5921	0
MGH97_P10_D11	NA	black	0	4.6562	0
MGH97_P10_D01	NA	black	0	4.923	0
MGH97_P10_H04	NA	black	0	1.7394	0
MGH97_P10_D12	NA	black	0	3.811	0
MGH97_P8_D04	NA	black	0	3.8288	0
MGH97_P8_F08	NA	black	0	5.0517	0
MGH97_P9_E10	NA	black	0	1.4766	0
MGH97_P9_D11	NA	black	0	0.55287	0
MGH97_P8_A02	NA	black	0	0.66903	0
MGH97_P9_F01	NA	black	0	5.1321	0
MGH97_P8_B08	NA	black	0	4.0552	0
MGH97_P8_A09	NA	black	0	3.7146	0
MGH97_P9_A03	NA	black	0	3.2528	0
MGH97_P9_G09	NA	black	0	4.6719	0
MGH97_P10_E02	NA	black	0	4.8948	0
MGH97_P10_H08	NA	black	0	0.28096	0
MGH97_P9_G04	NA	black	0	6.4232	0
MGH97_P8_G11	NA	black	0	4.6841	0
MGH97_P10_A06	NA	black	0	3.9363	0
MGH97_P10_F08	NA	black	0	2.0257	0
MGH97_P8_E08	NA	black	0	4.034	0
MGH97_P8_G08	NA	black	0	4.2168	0
MGH97_P10_B07	NA	black	0	4.501	0
MGH97_P9_G11	NA	black	0	0	0
MGH97_P8_F11	NA	black	0	1.275	0
MGH97_P8_F05	NA	black	0	4.8192	0
MGH97_P9_A01	NA	black	0	5.866	0
MGH97_P10_F01	NA	black	0	4.43	0
MGH97_P8_C10	NA	black	0	4.344	0
MGH97_P8_E02	NA	black	0	3.8132	0
MGH97_P10_B05	NA	black	0	4.0847	0
MGH97_P8_G04	NA	black	0	3.8713	0
MGH97_P9_B02	NA	black	0	4.7816	0
MGH97_P8_H08	NA	black	0	1.3846	0
MGH97_P8_F01	NA	black	0	4.424	0
MGH97_P10_H09	NA	black	0	4.5694	0
MGH97_P10_E06	NA	black	0	3.9676	0
MGH97_P10_D10	NA	black	0	5.5072	0
MGH97_P10_A03	NA	black	0	5.0698	0
MGH97_P10_A05	NA	black	0	4.6489	0
MGH97_P10_A01	NA	black	0	4.1848	0
MGH97_P9_D09	NA	black	0	3.2397	0
MGH97_P9_D06	NA	black	0	4.8926	0
MGH97_P9_G05	NA	black	0	5.5629	0
MGH97_P10_E05	NA	black	0	4.3031	0
MGH97_P8_F10	NA	black	0	4.3958	0
MGH97_P10_A04	NA	black	0	0.45312	0
MGH97_P9_A07	NA	black	0	1.5028	0
MGH97_P9_A08	NA	black	0	1.0628	0
MGH97_P9_H12	NA	black	0	4.459	0
MGH97_P10_G03	NA	black	0	3.1117	0
MGH97_P8_B03	NA	black	0	0.53903	0
MGH97_P10_H07	NA	black	0	5.5344	0
MGH97_P10_E01	NA	black	0	3.5942	0
MGH97_P9_F11	NA	black	0	3.7682	0
MGH97_P8_B12	NA	black	0	5.9821	0
MGH97_P9_H02	NA	black	0	3.1924	0
MGH97_P9_C11	NA	black	0	5.4611	0
MGH97_P8_A01	NA	black	0	5.6062	0
MGH97_P10_F07	NA	black	0	4.5283	0
MGH97_P10_G01	NA	black	0	4.4179	0
MGH97_P10_H05	NA	black	0	4.1174	0
MGH97_P9_F07	NA	black	0	1.5597	0
MGH97_P9_D08	NA	black	0	4.7159	0
MGH97_P9_E05	NA	black	0	5.4655	0
MGH97_P8_B09	NA	black	0	0.76977	0
MGH97_P10_E12	NA	black	0	3.1612	0
MGH97_P10_B10	NA	black	0	3.5144	0
MGH97_P9_E03	NA	black	0	4.741	0
MGH97_P9_G07	NA	black	0	5.5388	0
MGH97_P9_C09	NA	black	0	4.3713	0
MGH97_P10_B11	NA	black	0	1.9046	0
MGH97_P9_B05	NA	black	0	5.4577	0
MGH97_P9_A12	NA	black	0	2.1686	0
MGH97_P8_D10	NA	black	0	1.6083	0
MGH97_P8_C05	NA	black	0	2.3948	0
MGH97_P9_D02	NA	black	0	4.2969	0
MGH97_P9_D07	NA	black	0	4.5266	0
MGH97_P8_F03	NA	black	0	5.2625	0
MGH97_P8_C12	NA	black	0	1.5504	0
MGH97_P10_E10	NA	black	0	6.8039	0
MGH97_P10_H10	NA	black	0	4.769	0
MGH97_P10_C07	NA	black	0	2.992	0
MGH97_P9_E04	NA	black	0	4.7224	0
MGH97_P8_H10	NA	black	0	6.1855	0
MGH97_P9_F03	NA	black	0	3.496	0
MGH97_P10_C08	NA	black	0	4.2005	0
MGH97_P8_B11	NA	black	0	3.4079	0
MGH97_P10_C01	NA	black	0	3.4469	0
MGH97_P9_D04	NA	black	0	3.1053	0
MGH97_P10_B06	NA	black	0	4.1936	0
MGH97_P8_H09	NA	black	0	3.5298	0
MGH97_P9_F05	NA	black	0	5.0023	0
MGH97_P9_B04	NA	black	0	1.8726	0
MGH97_P9_C12	NA	black	0	3.8847	0
MGH97_P8_B02	NA	black	0	4.6166	0
MGH97_P9_F04	NA	black	0	4.9193	0
MGH97_P10_G02	NA	black	0	1.3109	0
MGH97_P9_B07	NA	black	0	0.52005	0
MGH97_P10_D08	NA	black	0	4.9741	0
MGH97_P10_G12	NA	black	0	4.809	0
MGH97_P9_A02	NA	black	0	3.4113	0
MGH97_P8_G03	NA	black	0	5.2631	0
MGH97_P8_D09	NA	black	0	5.9891	0
MGH97_P10_C06	NA	black	0	4.6375	0
MGH97_P8_H03	NA	black	0	0	0
MGH97_P8_A10	NA	black	0	4.0293	0
MGH97_P8_B06	NA	black	0	3.8616	0
MGH97_P9_G08	NA	black	0	4.5871	0
MGH97_P8_B01	NA	black	0	3.9801	0
MGH97_P10_B08	NA	black	0	1.5474	0
MGH97_P10_C12	NA	black	0	4.0427	0
MGH97_P9_A10	NA	black	0	2.8373	0
MGH97_P9_C10	NA	black	0	3.977	0
MGH97_P9_G03	NA	black	0	5.5684	0
MGH97_P10_B02	NA	black	0	4.3332	0
MGH97_P10_A08	NA	black	0	1.547	0
MGH97_P8_C09	NA	black	0	5.2437	0
MGH97_P10_D05	NA	black	0	1.9913	0
MGH97_P10_F02	NA	black	0	4.0872	0
MGH97_P9_D10	NA	black	0	4.7529	0
MGH97_P8_D08	NA	black	0	4.2072	0
MGH97_P9_H11	NA	black	0	3.8099	0
MGH97_P8_C06	NA	black	0	3.2095	0
MGH97_P8_A03	NA	black	0	3.7476	0
MGH97_P9_C04	NA	black	0	0.65992	0
MGH97_P8_E01	NA	black	0	3.1876	0
MGH97_P10_D02	NA	black	0	4.0621	0
MGH97_P9_E12	NA	black	0	5.7972	0
MGH97_P9_A05	NA	black	0	3.5545	0
MGH97_P10_F06	NA	black	0	3.8691	0
MGH97_P9_E01	NA	black	0	4.7065	0
MGH97_P8_G06	NA	black	0	1.2594	0
MGH97_P10_B03	NA	black	0	4.8107	0
MGH97_P9_H08	NA	black	0	3.9559	0
MGH97_P9_E08	NA	black	0	4.7385	0
MGH97_P8_C07	NA	black	0	4.497	0
MGH97_P9_A06	NA	black	0	4.3736	0
MGH97_P8_E04	NA	black	0	3.8858	0
MGH97_P8_C11	NA	black	0	4.2968	0
MGH97_P9_C03	NA	black	0	3.8749	0
MGH97_P8_E03	NA	black	0	3.9582	0
MGH97_P10_B01	NA	black	0	4.6588	0
MGH97_P9_B11	NA	black	0	5.4671	0
MGH97_P9_G02	NA	black	0	0.64616	0
MGH97_P8_G02	NA	black	0	2.3752	0
MGH97_P10_G10	NA	black	0	4.4291	0
MGH97_P9_G06	NA	black	0	5.2941	0
MGH97_P9_E02	NA	black	0	5.1112	0
MGH97_P9_C06	NA	black	0	4.5065	0
MGH97_P10_H06	NA	black	0	3.6883	0
MGH97_P8_B05	NA	black	0	0.7891	0
MGH97_P9_F08	NA	black	0	0.37518	0
MGH97_P10_F05	NA	black	0	4.5897	0
MGH97_P8_D06	NA	black	0	3.6328	0
MGH97_P8_D12	NA	black	0	3.5812	0
MGH97_P9_H06	NA	black	0	3.8885	0
MGH97_P9_C08	NA	black	0	3.5824	0
MGH97_P10_D06	NA	black	0	4.8816	0
MGH97_P8_G12	NA	black	0	4.85	0
MGH97_P10_C10	NA	black	0	3.7216	0
MGH97_P8_H07	NA	black	0	3.1611	0
MGH97_P10_E08	NA	black	0	1.9419	0
MGH97_P10_G11	NA	black	0	5.0946	0
MGH97_P10_E07	NA	black	0	3.9428	0
MGH97_P10_F03	NA	black	0	4.846	0
MGH97_P8_F09	NA	black	0	4.5934	0
MGH97_P10_F04	NA	black	0	4.4634	0
MGH97_P9_H03	NA	black	0	4.0081	0
MGH97_P10_D09	NA	black	0	3.6912	0
MGH97_P8_C01	NA	black	0	0	0
MGH97_P9_C02	NA	black	0	5.0477	0
MGH97_P8_F07	NA	black	0	3.1598	0
MGH97_P10_G06	NA	black	0	4.2684	0
MGH97_P9_B01	NA	black	0	2.4431	0
MGH97_P10_E04	NA	black	0	3.8408	0
MGH97_P8_B07	NA	black	0	4.2395	0
MGH97_P8_G07	NA	black	0	1.4673	0
MGH97_P9_B08	NA	black	0	5.4542	0
MGH97_P9_C01	NA	black	0	3.5669	0
MGH97_P8_G01	NA	black	0	4.5067	0
MGH97_P9_H04	NA	black	0	4.7076	0
MGH97_P10_F11	NA	black	0	0	0
MGH97_P10_D03	NA	black	0	2.9313	0
MGH97_P10_C09	NA	black	0	0.53107	0
MGH97_P8_E06	NA	black	0	5.3328	0
MGH97_P8_E09	NA	black	0	5.0724	0
MGH97_P8_E05	NA	black	0	3.6508	0
MGH97_P8_A08	NA	black	0	3.7054	0
MGH97_P10_F12	NA	black	0	4.9737	0
MGH97_P9_D01	NA	black	0	4.1729	0
MGH97_P9_E09	NA	black	0	4.3456	0
MGH97_P8_A06	NA	black	0	1.0656	0
MGH97_P10_C02	NA	black	0	4.4456	0
MGH97_P10_C11	NA	black	0	3.6644	0
MGH97_P8_B10	NA	black	0	3.2838	0
MGH97_P9_E11	NA	black	0	1.8371	0
MGH97_P9_F06	NA	black	0	1.1648	0
MGH97_P10_H11	NA	black	0	5.3774	0
MGH97_P9_B06	NA	black	0	3.7873	0
MGH97_P10_E11	NA	black	0	5.2532	0
MGH97_P9_B09	NA	black	0	5.5343	0
MGH97_P9_B03	NA	black	0	4.8939	0
MGH97_P9_B10	NA	black	0	3.4295	0
MGH97_P8_H12	NA	black	0	4.2719	0
MGH97_P10_A02	NA	black	0	4.7595	0
MGH97_P8_A04	NA	black	0	3.1077	0
MGH97_P10_G05	NA	black	0	4.7014	0
MGH97_P9_H10	NA	black	0	4.798	0
MGH97_P9_A11	NA	black	0	3.9111	0
MGH97_P8_A12	NA	black	0	5.8429	0
MGH97_P8_C08	NA	black	0	0	0
MGH97_P8_A07	NA	black	0	2.5702	0
MGH97_P10_H03	NA	black	0	1.2479	0
MGH97_P8_H04	NA	black	0	2.0871	0
MGH97_P9_C07	NA	black	0	1.6558	0
MGH97_P9_H07	NA	black	0	5.0044	0
MGH97_P8_C02	NA	black	0	3.316	0
MGH97_P10_B09	NA	black	0	3.6694	0
MGH97_P9_E07	NA	black	0	4.0527	0
MGH97_P10_C03	NA	black	0	3.4476	0
93_P3_D02	NA	black	0	4.0659	0
93_P3_B08	NA	black	0	0	0
93_P3_D10	NA	black	0	4.1244	0
93_P3_H02	NA	black	0	4.0297	0
93_P3_E06	NA	black	0	6.1269	0
93_P3_F08	NA	black	0	3.6759	0
93_P3_F07	NA	black	0	4.2545	0
93_P3_B02	NA	black	0	1.6168	0
93_P3_G02	NA	black	0	5.2655	0
93_P3_G06	NA	black	0	5.2603	0
93_P3_F05	NA	black	0	0.37072	0
93_P3_H01	NA	black	0	1.1421	0
93_P3_F06	NA	black	0	2.2579	0
93_P3_D08	NA	black	0	6.0014	0
93_P3_E03	NA	black	0	3.7453	0
93_P3_A04	NA	black	0	2.9326	0
93_P3_H03	NA	black	0	3.3883	0
93_P3_H10	NA	black	0	5.4338	0
93_P3_A09	NA	black	0	0.54102	0
93_P3_D11	NA	black	0	2.2696	0
93_P3_E12	NA	black	0	1.9203	0
93_P3_G05	NA	black	0	1.7394	0
93_P3_D12	NA	black	0	1.6897	0
93_P3_E11	NA	black	0	5.9916	0
93_P3_B10	NA	black	0	4.2415	0
93_P3_B05	NA	black	0	4.5835	0
93_P3_H08	NA	black	0	4.8842	0
93_P3_H04	NA	black	0	4.1686	0
93_P3_F12	NA	black	0	4.6732	0
93_P3_A07	NA	black	0	0	0
93_P3_E04	NA	black	0	3.5308	0
93_P3_C07	NA	black	0	4.9456	0
93_P3_G09	NA	black	0	0.96125	0
93_P3_A03	NA	black	0	5.5518	0
93_P3_D05	NA	black	0	1.058	0
93_P3_A10	NA	black	0	4.7144	0
93_P3_E02	NA	black	0	6.2468	0
93_P3_C04	NA	black	0	5.0171	0
93_P3_F02	NA	black	0	5.4008	0
93_P3_E07	NA	black	0	5.0143	0
93_P3_D09	NA	black	0	1.1525	0
93_P3_D07	NA	black	0	5.0195	0
93_P3_G12	NA	black	0	3.2019	0
93_P3_A05	NA	black	0	4.4812	0
93_P3_C05	NA	black	0	4.219	0
93_P3_F09	NA	black	0	0.98841	0
93_P3_G07	NA	black	0	3.736	0
93_P3_C01	NA	black	0	2.1336	0
93_P3_C11	NA	black	0	1.9705	0
93_P3_E05	NA	black	0	2.547	0
93_P3_A12	NA	black	0	4.2112	0
93_P3_E09	NA	black	0	5.7189	0
93_P3_D03	NA	black	0	5.7208	0
93_P3_D01	NA	black	0	5.1305	0
93_P3_G04	NA	black	0	0	0
93_P3_E01	NA	black	0	6.2249	0
93_P3_G11	NA	black	0	5.4686	0
93_P3_A06	NA	black	0	5.4716	0
93_P3_G10	NA	black	0	4.8826	0
93_P3_A11	NA	black	0	5.9353	0
93_P3_C03	NA	black	0	4.2034	0
93_P3_B11	NA	black	0	5.4636	0
93_P3_G08	NA	black	0	6.0365	0
93_P3_B06	NA	black	0	6.2604	0
93_P3_A02	NA	black	0	4.3842	0
93_P3_D06	NA	black	0	6.0282	0
93_P3_B12	NA	black	0	6.2761	0
93_P3_B09	NA	black	0	0.99783	0
93_P6_A04	NA	black	0	5.173	0
93_P6_B02	NA	black	0	5.0891	0
93_P6_E05	NA	black	0	5.2459	0
93_P6_B09	NA	black	0	3.9176	0
93_P6_H11	NA	black	0	4.1652	0
93_P5_E06	NA	black	0	4.642	0
93_P5_C05	NA	black	0	2.4476	0
93_P5_H06	NA	black	0	3.4023	0
93_P5_G05	NA	black	0	0	0
93_P5_C09	NA	black	0	5.9103	0
93_P6_D09	NA	black	0	0.51096	0
93_P5_H04	NA	black	0	0	0
