Cell_name	Zvalue	Color	Cluster	CREB1	SLC39A1
MGH36_P6_A12	NA	black	0	0	0
MGH36_P6_H09	NA	black	0	0	0
MGH53_P4_G04	NA	black	0	0.24123	0
MGH36_P10_G12	NA	black	0	0	1.0752
MGH53_P2_H12	NA	black	0	0.042644	0
MGH53_P4_D10	1.20806289352	green3	2	0.10434	0.99422
MGH53_P4_D01	NA	black	0	0.29631	0
MGH36_P6_B07	-0.922075634675	red	1	0.13619	5.6784
MGH36_P10_B12	NA	black	0	0.18903	0
MGH53_P2_G11	NA	black	0	0.15834	0
MGH53_P1_E04	0.00679603446771	red	1	0.97306	3.6579
MGH54_P2_C12	NA	black	0	0	0
MGH53_P4_B07	NA	black	0	0.08134	0
MGH53_P4_F09	NA	black	0	0.13225	0
MGH36_P2_H11	NA	black	0	0.36065	0
MGH36_P5_A11	NA	black	0	0	0
MGH53_P1_A09	0.970712122328	red	1	0.21537	1.2588
MGH53_P2_B02	NA	black	0	0.082703	0
MGH53_P4_E04	NA	black	0	0.59646	0
MGH53_P4_D08	NA	black	0	0.067639	0
MGH36_P1_F07	NA	black	0	0	4.4128
MGH53_P2_E11	NA	black	0	1.4265	0
MGH36_P1_G06	NA	black	0	0.048236	0
MGH36_P6_F03	NA	black	0	0.071763	0
MGH54_P2_H06	NA	black	0	0.22404	0
MGH36_P8_H12	NA	black	0	0.12565	0
MGH53_P1_B06	1.85887358918	green3	2	3.26	5.7367
MGH53_P4_F12	NA	black	0	0.23756	0
MGH53_P4_G12	NA	black	0	1.5787	0
MGH53_P2_E08	-0.402301695515	red	1	0.22157	4.6885
MGH53_P1_F06	-0.691967541614	red	1	0.066261	5.1116
MGH53_P1_D02	NA	black	0	0	0
MGH36_P9_D01	1.56918839744	green3	2	2.9379	5.7125
MGH36_P6_F02	NA	black	0	0.1903	0
MGH53_P2_E07	NA	black	0	0	0
MGH53_P4_H08	-0.482892980643	red	1	1.7381	2.2898
MGH36_P6_F11	NA	black	0	0.096262	0
MGH36_P8_C08	0.208828472374	red	1	1.8695	4.3979
MGH53_P2_D10	NA	black	0	2.5175	0
MGH53_P4_D03	NA	black	0	0.83269	0
MGH53_P2_C04	NA	black	0	0	5.0638
MGH53_P1_E08	NA	black	0	0	5.1243
MGH54_P2_A08	NA	black	0	0.1137	0
MGH36_P4_H07	NA	black	0	0	0
MGH36_P9_D06	-0.187674336026	red	1	0.31383	4.2437
MGH53_P4_C04	NA	black	0	0	5.6881
MGH53_P1_E10	-0.34152516145	red	1	0.29983	4.6271
MGH53_P2_E09	NA	black	0	0	0
MGH36_P3_C10	NA	black	0	0	0
MGH53_P2_F01	NA	black	0	2.16	0
MGH53_P4_H05	NA	black	0	0	0
MGH53_P4_G10	NA	black	0	0.88518	0
MGH54_P2_D07	-1.43985558378	red	1	0.063503	6.5154
MGH53_P2_D09	NA	black	0	0	0
MGH53_P1_D09	-0.428631387929	red	1	0.6173	5.5026
MGH54_P2_B08	-1.34837872178	red	1	0.16479	6.603
MGH54_P2_G05	0.489190726425	red	1	2.5452	4.5692
MGH53_P2_F06	NA	black	0	0	3.7118
MGH36_P3_E01	0.785926869102	red	1	0.13356	1.9389
MGH36_P5_E12	NA	black	0	0.05797	0
MGH53_P4_A12	NA	black	0	0.070389	0
MGH36_P9_F01	-0.432744097795	red	1	0.36065	4.9445
MGH36_P3_H10	NA	black	0	0	4.7298
MGH36_P3_H02	NA	black	0	0	0
MGH36_P5_C10	-0.841432438601	red	1	0.33342	5.935
MGH54_P2_B05	-0.87672500139	red	1	0.086784	5.5006
MGH36_P2_F09	NA	black	0	0	0
MGH53_P4_A05	-1.38715677449	red	1	0.060739	6.412
MGH54_P2_H10	NA	black	0	0	0
MGH53_P4_E06	NA	black	0	0.053806	0
MGH53_P4_D12	-1.27201600137	red	1	0.060739	6.1997
MGH54_P2_H07	NA	black	0	0.073135	0
MGH53_P2_E03	NA	black	0	0	4.9706
MGH53_P1_A05	NA	black	0	2.9773	0
MGH36_P7_D12	NA	black	0	0.045443	0
MGH53_P4_H03	NA	black	0	0	4.4162
MGH53_P2_E05	NA	black	0	0	0
MGH36_P4_H11	NA	black	0	0.13488	0
MGH53_P1_B01	NA	black	0	0	4.5716
MGH54_P2_G03	-1.13336099878	red	1	0.07861	5.978
MGH53_P2_F12	NA	black	0	2.5296	0
MGH36_P4_C09	NA	black	0	0.20289	0
MGH36_P5_C08	NA	black	0	1.3488	0
MGH36_P4_H06	-0.570180699886	red	1	0.79909	7.0182
MGH36_P10_E01	NA	black	0	0.10165	0
MGH36_P8_E12	1.16981699417	green3	2	2.3868	5.8303
MGH53_P2_C10	NA	black	0	2.9098	0
MGH36_P4_H08	NA	black	0	0.11902	0
MGH36_P7_F07	-0.242169921687	red	1	0.76043	5.153
MGH54_P2_A09	NA	black	0	2.4701	0
MGH36_P6_H11	-1.43600847685	red	1	0.08134	6.5526
MGH53_P2_E12	0.104400112519	red	1	0.18903	3.4951
MGH53_P1_F08	NA	black	0	1.0022	0
MGH36_P6_D12	NA	black	0	0.16993	0
MGH36_P2_H09	-1.39020866775	red	1	0.079975	6.4639
MGH53_P1_C01	NA	black	0	0	3.1072
MGH53_P2_F11	-1.09693141228	red	1	0.027154	5.8105
MGH36_P6_H04	-0.635917745419	red	1	0.16864	5.1387
MGH36_P5_G05	NA	black	0	0.015783	0
MGH53_P4_B04	NA	black	0	0	0
MGH53_P1_E05	NA	black	0	1.9256	0
MGH36_P10_A08	-0.101973610477	red	1	0.11103	3.9532
MGH36_P9_G01	NA	black	0	2.3956	0
MGH53_P4_A06	-0.680672766121	red	1	0.123	5.1664
MGH36_P6_B09	1.02688589003	green3	2	0.25338	0.96717
MGH54_P2_D09	NA	black	0	0	0
MGH53_P1_E06	NA	black	0	0.63784	0
MGH36_P4_A10	NA	black	0	0.096262	0
MGH36_P6_B02	1.00681415039	green3	2	0.098958	1.4911
MGH53_P4_G06	NA	black	0	0.11503	0
MGH36_P8_F01	0.572303114569	red	1	0.16607	2.397
MGH36_P9_F06	NA	black	0	0	4.5564
MGH36_P5_H04	1.24421411587	green3	2	0.082703	0.97379
MGH53_P1_B03	NA	black	0	0.25096	0
MGH53_P2_D05	NA	black	0	0.094912	0
MGH36_P4_G12	-0.660677142304	red	1	0.082703	5.0718
MGH53_P2_D11	NA	black	0	0	0
MGH53_P4_C02	0.905560431908	red	1	0.11902	1.6839
MGH53_P4_F04	NA	black	0	0	0
MGH36_P3_D10	0.642021221972	red	1	0.25096	2.0659
MGH54_P2_F04	NA	black	0	0	0
MGH36_P6_A03	NA	black	0	0.084064	0
MGH53_P1_F07	0.632368558197	red	1	0.067639	2.3975
MGH36_P5_H08	NA	black	0	0	4.3192
MGH54_P2_A04	NA	black	0	2.8135	0
MGH53_P4_E11	-1.06067288998	red	1	0.053806	5.7928
MGH53_P2_G03	NA	black	0	0	5.1963
MGH36_P3_F04	NA	black	0	0.17505	0
MGH54_P2_B02	NA	black	0	0.28688	0
MGH36_P5_C07	1.60130431718	green3	2	0.074505	0.13881
MGH53_P2_E02	-0.694742789355	red	1	0.045443	5.0902
MGH54_P2_F09	-0.717997503912	red	1	0.045443	5.1344
MGH36_P3_D05	NA	black	0	0.12961	0
MGH36_P5_F12	-1.13974218599	red	1	0.029983	5.8938
MGH53_P2_H09	-1.03877378393	red	1	0.13881	5.9188
MGH54_P2_F07	NA	black	0	0.051024	0
MGH36_P5_D10	-0.644550111154	red	1	0.0229	4.9684
MGH54_P2_F11	-0.816314166372	red	1	0.038436	5.3103
MGH53_P2_H04	NA	black	0	0	0
MGH36_P6_F09	NA	black	0	1.6452	0
MGH36_P9_F05	-0.0123813811696	red	1	0.98477	3.9951
MGH36_P8_G11	NA	black	0	0.7031	0
MGH54_P2_A07	NA	black	0	0.051024	0
MGH36_P7_H06	1.99696163722	green3	2	3.0454	6.0998
MGH53_P1_A01	NA	black	0	0.051024	0
MGH53_P1_A02	NA	black	0	0	0
MGH54_P2_E07	-0.633570418624	red	1	0.04684	4.9752
MGH53_P4_F07	NA	black	0	0	5.7931
MGH53_P2_C05	NA	black	0	3.8717	0
MGH53_P4_H07	NA	black	0	0.15963	0
MGH53_P2_C06	NA	black	0	0	0
MGH36_P3_F03	NA	black	0	0.123	0
MGH36_P2_A10	NA	black	0	0.027154	0
MGH53_P4_E03	NA	black	0	1.9605	0
MGH36_P9_D12	NA	black	0	0	0
MGH54_P2_H03	0.425852871514	red	1	0.03984	2.8659
MGH36_P4_D06	NA	black	0	0.045443	0
MGH53_P2_B03	-0.262078898331	red	1	0.77146	5.3001
MGH53_P4_F03	NA	black	0	0	5.2492
MGH36_P10_E09	NA	black	0	0	0
MGH53_P1_G02	NA	black	0	0.066261	0
MGH54_P2_A02	-0.504666205251	red	1	0.15316	4.8387
MGH36_P3_A07	NA	black	0	0.049631	0
MGH53_P4_E12	NA	black	0	0.03984	0
MGH54_P2_A03	NA	black	0	0	0
MGH53_P4_E10	-1.43368216365	red	1	2.5649	1.8351
MGH54_P2_D08	NA	black	0	0	0
MGH36_P8_A02	NA	black	0	0	4.667
MGH54_P2_B07	NA	black	0	0	0
MGH53_P1_B10	NA	black	0	0.1177	0
MGH53_P2_F08	NA	black	0	3.1117	0
MGH36_P10_A01	0.421433040323	red	1	2.338	4.5652
MGH36_P10_F01	-0.362775304731	red	1	0.74416	5.6962
MGH53_P4_G03	1.82818833935	green3	2	2.5957	6.5446
MGH53_P1_F12	NA	black	0	0.17377	0
MGH36_P4_B03	-1.06239340489	red	1	0.079975	5.8458
MGH54_P2_C07	NA	black	0	0	0
MGH53_P1_B02	NA	black	0	2.8793	0
MGH54_P2_D05	NA	black	0	3.011	0
MGH53_P2_C08	NA	black	0	0	0
MGH53_P4_H09	-0.635169922262	red	1	0.055196	4.9881
MGH36_P8_H02	NA	black	0	0	2.8408
MGH36_P10_H10	NA	black	0	0	0
MGH53_P1_A12	0.233158271713	red	1	2.4636	4.2052
MGH36_P8_F08	-1.15285963635	red	1	2.009	1.2928
MGH53_P1_D10	NA	black	0	0	6.0034
MGH53_P4_A09	NA	black	0	0	6.1022
MGH53_P2_H08	NA	black	0	0.22157	0
MGH36_P4_A09	-0.675971203	red	1	0.14274	5.1852
MGH53_P4_C08	-0.337783258095	red	1	0.048236	4.4039
MGH36_P5_E04	NA	black	0	0.064883	0
MGH53_P2_A07	-0.627923289001	red	1	0.13093	5.0692
MGH54_P2_G10	-0.183169781854	red	1	0.852	5.1644
MGH36_P7_E06	NA	black	0	1.8639	0
MGH36_P9_D04	NA	black	0	0	2.6114
MGH53_P1_C12	NA	black	0	0.10969	0
MGH36_P8_F06	NA	black	0	0	0.976
MGH36_P1_G11	NA	black	0	0	5.1756
MGH53_P1_F02	NA	black	0	0	1.2253
MGH54_P2_D10	NA	black	0	0	0
MGH36_P9_A08	1.15327233909	green3	2	2.8858	5.2518
MGH53_P2_H03	-0.645323984125	red	1	0.035624	4.9845
MGH53_P4_B03	NA	black	0	0.15963	0
MGH53_P1_F10	NA	black	0	2.0656	0
MGH53_P4_B05	-0.740274898249	red	1	0.066261	5.205
MGH53_P2_B08	NA	black	0	0.062122	0
MGH36_P3_B06	NA	black	0	0.12961	0
MGH36_P10_C02	NA	black	0	0	0
MGH36_P2_E05	NA	black	0	0.075875	0
MGH54_P2_G09	NA	black	0	1.5869	0
MGH54_P2_D12	1.64760083857	green3	2	0.037031	0.1776
MGH53_P2_H02	NA	black	0	0.1177	0
MGH36_P8_F11	-0.333513442507	red	1	0.085425	4.4208
MGH53_P2_A10	-0.975881480258	red	1	0.13881	5.7922
MGH54_P2_E09	NA	black	0	0	1.2726
MGH36_P3_H06	NA	black	0	0	4.2992
MGH36_P5_D05	-0.322705810213	red	1	0.71809	5.4007
MGH54_P2_A11	0.70377038798	red	1	2.0807	5.3976
MGH54_P2_G04	1.46267184843	green3	2	0.062122	0.52206
MGH36_P6_C01	NA	black	0	0.27381	0
MGH53_P2_E06	1.26809811484	green3	2	2.9828	5.3159
MGH53_P1_E01	NA	black	0	0.62012	0
MGH36_P1_B01	-0.25140632073	red	1	0.12961	4.2788
MGH54_P2_H04	NA	black	0	0.58592	0
MGH36_P2_C05	NA	black	0	0.096262	0
MGH36_P6_H05	NA	black	0	0	3.2392
MGH36_P10_E06	NA	black	0	0.045443	0
MGH54_P2_F03	-0.559380766822	red	1	0.090853	4.8806
MGH36_P4_B10	NA	black	0	0.051024	0
MGH54_P2_F02	NA	black	0	0.13093	0
MGH36_P2_E11	NA	black	0	0.10568	0
MGH54_P2_D11	0.47200813385	red	1	0.04684	2.7636
MGH54_P2_G01	NA	black	0	0	5.284
MGH36_P9_D02	-0.409444513639	red	1	1.7866	2.5984
MGH54_P2_E06	NA	black	0	0	4.4429
MGH54_P16_F12	NA	black	0	0	0
MGH53_P5_C12	NA	black	0	0	0
MGH54_P12_C10	-0.502108172408	red	1	0.3774	5.1595
MGH54_P16_F02	NA	black	0	2.4688	0
MGH54_P11_C11	NA	black	0	2.0111	0
MGH53_P1_E03	NA	black	0	1.7194	0
MGH54_P15_D06	NA	black	0	0	4.6003
MGH54_P14_F05	NA	black	0	0	0
MGH54_P16_A03	NA	black	0	0	0
MGH53_P4_G11	NA	black	0	0.042644	0
MGH53_P7_B09	NA	black	0	0	5.6276
MGH54_P17_D11	NA	black	0	0.079975	0
MGH54_P10_G04	NA	black	0	0.082703	0
MGH54_P10_C06	NA	black	0	0	0
MGH53_P2_A02	NA	black	0	0	0
MGH53_P4_F06	NA	black	0	0.15704	0
MGH53_P7_F07	NA	black	0	0	4.8537
MGH53_P11_F06	-0.582091178223	red	1	0.16221	5.0149
MGH53_P5_G02	NA	black	0	0	0
MGH53_P1_F09	NA	black	0	0.11503	0
MGH53_P11_H03	NA	black	0	0	0
MGH53_P10_D11	NA	black	0	0	6.1072
MGH53_P1_A10	NA	black	0	0	0
MGH53_P4_B12	NA	black	0	0	0
MGH53_P5_H09	NA	black	0	0	0
MGH53_P9_D07	0.277908594548	red	1	2.4257	4.2864
MGH53_P11_E03	NA	black	0	3.7462	0
MGH53_P1_C02	NA	black	0	0.17632	0
MGH53_P10_F11	NA	black	0	3.0291	0
MGH53_P1_E02	0.714268545199	red	1	0.30451	1.7273
MGH53_P1_D07	NA	black	0	2.2497	0
MGH53_P6_B01	NA	black	0	3.1522	0
MGH53_P2_G04	NA	black	0	0.11237	0
MGH53_P1_C05	NA	black	0	0.24367	0
MGH53_P2_G09	NA	black	0	2.9243	0
MGH53_P5_A05	1.20244686424	green3	2	0.18523	0.73031
MGH53_P5_F04	NA	black	0	0	0
MGH53_P10_H03	0.138668123817	red	1	0.08134	3.4443
MGH53_P11_F08	NA	black	0	0	0
MGH54_P7_F12	NA	black	0	0.069015	0
MGH53_P8_F03	NA	black	0	1.8516	0
MGH53_P11_A07	NA	black	0	1.2339	0
MGH53_P6_B11	NA	black	0	0	0
MGH53_P4_C07	1.93105509029	green3	2	3.8428	5.4155
MGH53_P6_H06	NA	black	0	0	4.8954
MGH36_P1_A01	NA	black	0	0.74846	0
MGH36_P1_A02	-0.475073912333	red	1	0.049631	4.6727
MGH36_P1_A03	NA	black	0	2.1683	0
MGH36_P1_A04	-0.559923848867	red	1	2.4284	2.9611
MGH36_P1_A05	NA	black	0	0.074505	0
MGH36_P1_A06	NA	black	0	0	0.15834
MGH36_P1_A08	NA	black	0	0	0
MGH36_P1_A10	NA	black	0	0	0
MGH36_P1_A12	NA	black	0	1.8131	0
MGH36_P1_B02	NA	black	0	0	0
MGH36_P1_B03	NA	black	0	0	0
MGH36_P1_B04	1.31762024406	green3	2	0.12035	0.66903
MGH36_P1_B06	-0.018519395456	red	1	1.8572	3.7626
MGH36_P1_B07	NA	black	0	0	0
MGH36_P1_B08	1.10294520341	green3	2	0.015783	1.4699
MGH36_P1_B09	NA	black	0	1.9233	0
MGH36_P1_B10	0.199718968474	red	1	0.041243	3.3297
MGH36_P1_B11	NA	black	0	0	4.9522
MGH36_P1_B12	NA	black	0	2.1985	0
MGH36_P1_C01	NA	black	0	0	5.7456
MGH36_P1_C03	0.270240138497	red	1	1.9986	4.4664
MGH36_P1_C05	NA	black	0	0	0
MGH36_P1_C06	-0.716484718701	red	1	1.9855	2.1766
MGH36_P1_C07	NA	black	0	0	0.43723
MGH36_P1_C08	-0.645381011027	red	1	0.11103	5.0783
MGH36_P1_C09	NA	black	0	1.4027	0
MGH36_P1_C10	NA	black	0	0.03984	0
MGH36_P1_C11	NA	black	0	2.669	0
MGH36_P1_D01	NA	black	0	2.2624	0
MGH36_P1_D02	NA	black	0	0.49467	0
MGH36_P1_D03	NA	black	0	0	3.3281
MGH36_P1_D04	-0.0273944352083	red	1	1.2327	3.3803
MGH36_P1_D06	-0.562262624604	red	1	0.05797	4.8502
MGH36_P1_D07	NA	black	0	0.22897	0
MGH36_P1_D08	NA	black	0	0.052416	0
MGH36_P1_D09	NA	black	0	0.052416	0
MGH36_P1_D11	-0.212366111337	red	1	1.9305	3.2847
MGH36_P1_F01	1.31172951615	green3	2	2.8482	5.4809
MGH36_P1_F02	0.186287074371	red	1	1.8111	4.3754
MGH36_P1_F03	NA	black	0	2.4335	0
MGH36_P1_F04	NA	black	0	0	0
MGH36_P1_F05	0.308786003105	red	1	2.8468	4.2345
MGH36_P1_F06	NA	black	0	0.20038	0
MGH36_P1_F08	NA	black	0	2.8912	0
MGH36_P1_F11	NA	black	0	3.1718	0
MGH36_P1_F12	NA	black	0	0	0
MGH36_P1_G02	NA	black	0	0	0
MGH36_P1_G03	NA	black	0	0	0
MGH36_P1_G04	0.0519421686007	red	1	1.224	4.8736
MGH36_P1_G07	NA	black	0	0	0
MGH36_P1_G08	0.0272904288632	red	1	0.15704	3.6765
MGH36_P1_G09	NA	black	0	0.017209	0
MGH36_P1_H02	NA	black	0	0.38957	0
MGH36_P1_H03	NA	black	0	0.05797	0
MGH36_P1_H04	0.0952011256292	red	1	1.4212	4.4489
MGH36_P1_H05	0.642478767908	red	1	0.0028825	2.4573
MGH36_P1_H06	0.659806151065	red	1	0.069015	2.3357
MGH36_P1_H07	NA	black	0	0.23143	0
MGH36_P1_H09	NA	black	0	0	3.4863
MGH36_P1_H10	NA	black	0	2.8225	0
MGH36_P3_A01	NA	black	0	0	0
MGH36_P3_A02	NA	black	0	2.3389	0
MGH36_P3_A03	0.804614319358	red	1	2.0233	5.7542
MGH36_P3_A04	1.53965552204	green3	2	0.069015	0.3115
MGH36_P3_A05	-1.01256696181	red	1	0.063503	5.7203
MGH36_P3_A08	NA	black	0	0	0
MGH36_P3_A09	NA	black	0	0	3.7128
MGH36_P3_A10	-0.828914783105	red	1	0.18015	5.5685
MGH36_P3_A12	NA	black	0	0	0
MGH36_P3_B02	NA	black	0	0	0
MGH36_P3_B03	NA	black	0	0.1003	0
MGH36_P3_B04	NA	black	0	0.082703	0
MGH36_P3_B09	0.714171345554	red	1	2.33	5.092
MGH36_P3_B10	NA	black	0	0	0
MGH36_P3_B11	NA	black	0	0.049631	0
MGH36_P3_B12	NA	black	0	0.08134	0
MGH36_P3_C01	NA	black	0	0	5.9302
MGH36_P3_C03	-0.501623680024	red	1	0.059355	4.7335
MGH36_P3_C04	-0.509835838438	red	1	0.12697	4.82
MGH36_P3_C05	NA	black	0	2.5797	0
MGH36_P3_C06	NA	black	0	0.11503	0
MGH36_P3_C08	-0.802009062242	red	1	0.079975	5.3445
MGH36_P3_C11	NA	black	0	0.18777	0
MGH36_P3_C12	NA	black	0	0	2.5348
MGH36_P3_D01	NA	black	0	2.9023	0
MGH36_P3_D02	NA	black	0	0	2.1766
MGH36_P3_D03	NA	black	0	0.21537	0
MGH36_P3_D04	NA	black	0	0.12961	0
MGH36_P3_D07	NA	black	0	0.059355	0
MGH36_P3_D08	NA	black	0	3.737	0
MGH36_P3_D09	NA	black	0	0	5.0967
MGH36_P3_D11	NA	black	0	0	0
MGH36_P3_E02	NA	black	0	1.3505	0
MGH36_P3_E04	NA	black	0	0.045443	0
MGH36_P3_E05	-0.627018568149	red	1	0.27381	5.2877
MGH36_P3_E06	NA	black	0	0.074505	0
MGH36_P3_E07	NA	black	0	0.32308	0
MGH36_P3_E08	NA	black	0	0	0
MGH36_P3_E09	NA	black	0	1.8856	0
MGH36_P3_E10	NA	black	0	2.8143	0
MGH36_P3_E11	NA	black	0	0	0
MGH36_P3_E12	-0.506979658544	red	1	0.18142	4.8772
MGH36_P3_F01	NA	black	0	0	0
MGH36_P3_F02	NA	black	0	0.12433	0
MGH36_P3_F05	NA	black	0	0	0
MGH36_P3_F06	NA	black	0	0.097611	0
MGH36_P3_F07	NA	black	0	0	0
MGH36_P3_F08	NA	black	0	0	0
MGH36_P3_F09	-1.12044691181	red	1	0.18903	6.2006
MGH36_P3_F10	NA	black	0	0.48336	0
MGH36_P3_F11	NA	black	0	0.22404	0
MGH36_P3_F12	0.300116652702	red	1	0.33342	2.8953
MGH36_P3_G01	NA	black	0	0	0
MGH36_P3_G02	NA	black	0	0	0
MGH36_P3_G03	NA	black	0	0.1003	0
MGH36_P3_G04	NA	black	0	0.03984	0
MGH36_P3_G05	-0.811566413035	red	1	0.045443	5.3115
MGH36_P3_G06	NA	black	0	0.6248	0
MGH36_P3_G08	NA	black	0	0.067639	0
MGH36_P3_G09	-0.611858891788	red	1	0.084064	4.9771
MGH36_P3_G10	NA	black	0	0	0
MGH36_P3_G11	NA	black	0	0	4.7228
MGH36_P3_G12	NA	black	0	0	0.27501
MGH36_P3_H03	0.459601170948	red	1	0.70929	0.74674
MGH36_P3_H04	-0.931049059895	red	1	0.041243	5.5291
MGH36_P3_H05	NA	black	0	0	1.2678
MGH36_P3_H07	NA	black	0	0.91609	0
MGH36_P3_H08	-0.852387547544	red	1	0.074505	5.4335
MGH36_P3_H11	NA	black	0	3.6527	0
MGH36_P3_H12	NA	black	0	3.7324	0
MGH36_P4_A01	NA	black	0	0	0
MGH36_P4_A02	NA	black	0	0	0
MGH36_P4_A03	-0.133138067897	red	1	0.074505	4.0076
MGH36_P4_A04	NA	black	0	2.2621	0
MGH36_P4_A06	NA	black	0	0	0
MGH36_P4_A07	0.244594676245	red	1	2.1057	4.3454
MGH36_P4_A08	NA	black	0	0	0
MGH36_P4_A11	0.839844968194	red	1	0.096262	1.886
MGH36_P4_A12	-1.01055364848	red	1	0.062122	5.714
MGH36_P4_B02	NA	black	0	0	5.6901
MGH36_P4_B04	-0.645203769379	red	1	0.14796	5.1286
MGH36_P4_B05	NA	black	0	0	0
MGH36_P4_B06	NA	black	0	0.1635	0
MGH36_P4_B08	1.20291614266	green3	2	2.9745	5.2459
MGH36_P4_B09	NA	black	0	2.7729	0
MGH36_P4_B12	NA	black	0	0	0
MGH36_P4_C02	NA	black	0	0.053806	0
MGH36_P4_C03	NA	black	0	2.4552	0
MGH36_P4_C04	NA	black	0	0	7.5464
MGH36_P4_C05	NA	black	0	1.4641	0
MGH36_P4_C06	NA	black	0	0.10568	0
MGH36_P4_C07	NA	black	0	0.14535	0
MGH36_P4_C08	NA	black	0	0.053806	0
MGH36_P4_C10	NA	black	0	0	0
MGH36_P4_C11	NA	black	0	0	0
MGH36_P4_C12	NA	black	0	2.9657	0
MGH36_P4_D01	NA	black	0	0.21909	0
MGH36_P4_D02	NA	black	0	0.07861	0
MGH36_P4_D05	NA	black	0	0.13225	0
MGH36_P4_D07	NA	black	0	0.17632	0
MGH36_P4_D08	NA	black	0	0.053806	0
MGH36_P4_D09	NA	black	0	0.062122	0
MGH36_P4_D10	NA	black	0	0.23511	0
MGH36_P4_D11	-1.66072430591	red	1	0.05797	6.9026
MGH36_P4_D12	NA	black	0	0.74674	0
MGH36_P4_E01	NA	black	0	0.96938	0
MGH36_P4_E02	1.00395211192	green3	2	0.052416	1.6055
MGH36_P4_E04	NA	black	0	0	0
MGH36_P4_E06	NA	black	0	2.8963	0
MGH36_P4_E07	NA	black	0	0.15445	0
MGH36_P4_E08	NA	black	0	0	0
MGH36_P4_E09	-0.978032346461	red	1	0.12168	5.7627
MGH36_P4_E10	NA	black	0	0	0
MGH36_P4_E11	-0.164973632762	red	1	0.23511	4.1414
MGH36_P4_E12	NA	black	0	0.20914	0
MGH36_P4_F01	NA	black	0	0	0
MGH36_P4_F02	NA	black	0	0.15963	0
MGH36_P4_F03	NA	black	0	0.11103	0
MGH36_P4_F04	NA	black	0	0.063503	0
MGH36_P4_F05	NA	black	0	0.05797	0
MGH36_P4_F06	-0.390824315511	red	1	0.15834	4.5998
MGH36_P4_F07	NA	black	0	0.073135	0
MGH36_P4_F09	NA	black	0	0	0
MGH36_P4_F10	NA	black	0	0	1.5578
MGH36_P4_F11	NA	black	0	0.064883	0
MGH36_P4_F12	NA	black	0	0.05797	0
MGH36_P4_G01	NA	black	0	0.60692	0
MGH36_P4_G02	NA	black	0	0.24853	0
MGH36_P4_G03	NA	black	0	0	0
MGH36_P4_G04	NA	black	0	2.6859	0
MGH36_P4_G05	NA	black	0	0.18015	0
MGH36_P4_G06	NA	black	0	3.3515	0
MGH36_P4_G08	NA	black	0	0.19535	0
MGH36_P4_G09	NA	black	0	0	0
MGH36_P4_G10	NA	black	0	0.056584	0
MGH36_P4_G11	NA	black	0	0	2.826
MGH36_P4_H01	NA	black	0	0	0
MGH36_P4_H02	NA	black	0	0.12433	0
MGH36_P4_H03	NA	black	0	0.22527	0
MGH36_P4_H04	NA	black	0	0.064883	0
MGH36_P4_H05	NA	black	0	0	0
MGH36_P4_H09	NA	black	0	0	2.2265
MGH36_P4_H12	-0.689752444994	red	1	0.069015	5.1109
MGH36_P6_A02	NA	black	0	0	3.5505
MGH36_P6_A04	NA	black	0	2.801	0
MGH36_P6_A05	NA	black	0	0.071763	0
MGH36_P6_A07	-0.430141152628	red	1	0.074505	4.6064
MGH36_P6_A08	NA	black	0	2.1253	0
MGH36_P6_A09	NA	black	0	0	5.9253
MGH36_P6_A10	-0.558748520411	red	1	0.042644	4.8273
MGH36_P6_A11	NA	black	0	0	0
MGH36_P6_B03	NA	black	0	0.10299	0
MGH36_P6_B04	NA	black	0	0.077243	0
MGH36_P6_B05	NA	black	0	1.8193	0
MGH36_P6_B06	-0.199894649101	red	1	0.07861	4.1453
MGH36_P6_B10	1.50937385223	green3	2	0.10568	0.24001
MGH36_P6_B11	-0.207742468681	red	1	0.042644	4.1454
MGH36_P6_B12	1.39004532942	green3	2	0.08134	0.62854
MGH36_P6_C02	NA	black	0	0	4.8753
MGH36_P6_C03	NA	black	0	0	0
MGH36_P6_C04	NA	black	0	0.049631	0
MGH36_P6_C05	NA	black	0	0.073135	0
MGH36_P6_C06	NA	black	0	0	0
MGH36_P6_C07	NA	black	0	0.052416	0
MGH36_P6_C08	NA	black	0	0	4.0209
MGH36_P6_C09	NA	black	0	0.088142	0
MGH36_P6_C11	NA	black	0	0.25459	0
MGH36_P6_C12	NA	black	0	0	0
MGH36_P6_D01	NA	black	0	0	0
MGH36_P6_D02	NA	black	0	2.009	0
MGH36_P6_D03	NA	black	0	1.6794	0
MGH36_P6_D04	NA	black	0	0	0
MGH36_P6_D05	NA	black	0	0.25338	0
MGH36_P6_D06	NA	black	0	0.14405	0
MGH36_P6_D07	NA	black	0	0.049631	0
MGH36_P6_D08	NA	black	0	0.50691	0
MGH36_P6_D10	NA	black	0	0	4.4589
MGH36_P6_D11	NA	black	0	0.062122	0
MGH36_P6_E02	0.585516229496	red	1	0.13488	2.4109
MGH36_P6_E03	NA	black	0	3.8608	0
MGH36_P6_E04	-0.0437850333624	red	1	0.94411	4.3276
MGH36_P6_E05	NA	black	0	0.048236	0
MGH36_P6_E06	NA	black	0	0.04684	0
MGH36_P6_E07	NA	black	0	0	3.0083
MGH36_P6_E08	NA	black	0	0	0
MGH36_P6_E09	NA	black	0	0	0
