Cell_name	Zvalue	Color	Cluster	F3	SP1
MGH54_P13_G02	NA	black	0	0.84318	0
MGH54_P13_G03	NA	black	0	0	0
MGH54_P13_G05	NA	black	0	0.52607	0
MGH54_P13_G06	NA	black	0	0.338	0
MGH54_P13_G07	1.84896489901	black	0	6.2328	2.2795
MGH54_P13_G08	-0.118851132821	red	1	0.32308	1.722
MGH54_P13_G09	NA	black	0	0	2.2001
MGH54_P13_G10	-4.70644705561	black	0	6.0266	0.12961
MGH54_P13_G11	NA	black	0	0	0.301
MGH54_P13_G12	NA	black	0	0	0
MGH54_P13_H02	NA	black	0	0	0
MGH54_P13_H03	NA	black	0	0	0
MGH54_P13_H04	0.613903417273	red	1	0.1865	0.056584
MGH54_P13_H05	NA	black	0	0	2.3086
MGH54_P13_H06	NA	black	0	0	0
MGH54_P13_H07	NA	black	0	0	0
MGH54_P13_H08	NA	black	0	0	0
MGH54_P13_H09	NA	black	0	0	3.2603
MGH54_P13_H10	NA	black	0	0	0.83026
MGH54_P13_H11	NA	black	0	0	0
MGH60_P4_A01	NA	black	0	0	0
MGH60_P4_A02	NA	black	0	0	0
MGH60_P4_A03	-0.427766788739	red	1	0.59932	2.898
MGH60_P4_A04	NA	black	0	0	1.291
MGH60_P4_A05	NA	black	0	0	0
MGH60_P4_A06	NA	black	0	0	0
MGH60_P4_A07	NA	black	0	0	0
MGH60_P4_A08	-3.22652435195	black	0	4.8293	0.24732
MGH60_P4_A09	NA	black	0	0	0
MGH60_P4_A10	NA	black	0	0	0.61447
MGH60_P4_A11	NA	black	0	1.3635	0
MGH60_P4_A12	NA	black	0	0	1.8379
MGH60_P4_B01	NA	black	0	0	0
MGH60_P4_B02	-0.326240073979	red	1	1.3934	0.30451
MGH60_P4_B03	-0.0551733956085	red	1	0.86315	1.9917
MGH60_P4_B04	NA	black	0	0	0
MGH60_P4_B05	NA	black	0	0	1.0976
MGH60_P4_B06	NA	black	0	1.9833	0
MGH60_P4_B07	NA	black	0	0	0
MGH60_P4_B08	NA	black	0	0	0
MGH60_P4_B09	NA	black	0	0	0
MGH60_P4_B10	NA	black	0	0.32654	0
MGH60_P4_B11	NA	black	0	0.6951	0
MGH60_P4_B12	NA	black	0	0	0.45628
MGH60_P4_C01	NA	black	0	0	0
MGH60_P4_C02	NA	black	0	0.60122	0
MGH60_P4_C03	NA	black	0	5.1258	0
MGH60_P4_C04	-0.404315403853	red	1	0.33228	2.362
MGH60_P4_C05	NA	black	0	0.54003	0
MGH60_P4_C06	NA	black	0	0.38405	0
MGH60_P4_C07	NA	black	0	0.62199	0
MGH60_P4_C09	NA	black	0	0	0
MGH60_P4_C11	NA	black	0	0	0.12697
MGH60_P4_C12	0.336908929688	red	1	0.27501	0.62106
MGH60_P4_D01	0.211154799939	red	1	0.30918	0.91456
MGH60_P4_D02	NA	black	0	0	1.2945
MGH60_P4_D03	NA	black	0	0	0
MGH60_P4_D04	NA	black	0	0.43189	0
MGH60_P4_D05	NA	black	0	1.0724	0
MGH60_P4_D06	NA	black	0	0	0
MGH60_P4_D07	NA	black	0	0	2.1137
MGH60_P4_D08	NA	black	0	0	0
MGH60_P4_D10	NA	black	0	0.59646	0
MGH60_P4_D12	NA	black	0	0	0.38736
MGH60_P4_E01	NA	black	0	0	0.088142
MGH60_P4_E02	NA	black	0	0	0
MGH60_P4_E03	NA	black	0	0.852	0
MGH60_P4_E04	NA	black	0	0.44148	0
MGH60_P4_E05	NA	black	0	0	0
MGH60_P4_E06	NA	black	0	0	0
MGH60_P4_E07	NA	black	0	0	0.7866
MGH60_P4_E08	NA	black	0	0	0
MGH60_P4_E09	-0.791580221436	red	1	5.6341	1.373
MGH60_P4_E11	NA	black	0	0	0
MGH60_P4_E12	NA	black	0	0	0
MGH60_P4_F01	NA	black	0	0	1.6098
MGH60_P4_F02	NA	black	0	0.088142	0
MGH60_P4_F03	NA	black	0	0	0
MGH60_P4_F04	4.4292352807	black	0	6.2831	3.1177
MGH60_P4_F05	NA	black	0	0	0
MGH60_P4_F06	NA	black	0	0	0
MGH60_P4_F07	NA	black	0	0	1.7013
MGH60_P4_F08	-0.278358432659	red	1	5.251	1.5331
MGH60_P4_F09	NA	black	0	0	0
MGH60_P4_F10	NA	black	0	0	0
MGH60_P4_F11	NA	black	0	4.4096	0
MGH60_P4_F12	NA	black	0	0	0
MGH60_P4_G01	NA	black	0	0.13093	0
MGH60_P4_G02	NA	black	0	0	0.95977
MGH60_P4_G03	NA	black	0	0.77568	0
MGH60_P4_G04	NA	black	0	0.16479	0
MGH60_P4_G05	NA	black	0	6.2795	0
MGH60_P4_G06	NA	black	0	6.7003	0
MGH60_P4_G07	NA	black	0	0	0
MGH60_P4_G08	3.30923404465	black	0	5.4355	2.9209
MGH60_P4_G09	NA	black	0	0	0
MGH60_P4_G10	NA	black	0	0	0
MGH60_P4_G11	NA	black	0	0	0
MGH60_P4_G12	-0.636823093786	red	1	3.1008	1.058
MGH60_P4_H01	NA	black	0	0	0
MGH60_P4_H03	-0.782488461497	red	1	2.6196	0.75446
MGH60_P4_H04	NA	black	0	0	1.0772
MGH60_P4_H06	NA	black	0	0	0
MGH60_P4_H07	NA	black	0	0	0
MGH60_P4_H08	NA	black	0	4.6995	0
MGH60_P4_H09	NA	black	0	0	0.43082
MGH60_P4_H10	NA	black	0	0	0
MGH60_P4_H11	5.99207088002	black	0	5.1585	4.1473
MGH60_P4_H12	NA	black	0	0.38405	0
MGH60_P5_A01	NA	black	0	0	1.0272
MGH60_P5_A02	0.0135108653402	red	1	3.3613	1.5748
MGH60_P5_A03	NA	black	0	0.584	0
MGH60_P5_A04	NA	black	0	0	0
MGH60_P5_A05	-0.0132058630307	red	1	4.7566	1.6164
MGH60_P5_A06	NA	black	0	0	3.4688
MGH60_P5_A07	NA	black	0	0	1.6383
MGH60_P5_A08	-0.272616453483	red	1	1.4441	0.57143
MGH60_P5_A09	-1.68849568087	black	0	0.31267	4.6426
MGH60_P5_A10	NA	black	0	2.936	0
MGH60_P5_A11	NA	black	0	0	0
MGH60_P5_A12	NA	black	0	6.4082	0
MGH60_P5_B01	-0.339757350174	red	1	0.49467	2.4375
MGH60_P5_B02	-3.62528003807	black	0	4.8868	0.10434
MGH60_P5_B03	NA	black	0	0	0
MGH60_P5_B04	NA	black	0	0	0
MGH60_P5_B05	0.00894693426079	red	1	1.0635	1.9653
MGH60_P5_B06	NA	black	0	0	1.3127
MGH60_P5_B07	NA	black	0	0	0
MGH60_P5_B08	-0.725414835922	red	1	2.7895	0.88284
MGH60_P5_B09	NA	black	0	1.2394	0
MGH60_P5_B10	NA	black	0	0	0
MGH60_P5_B12	NA	black	0	0.49467	0
MGH60_P5_C01	0.0826349451574	red	1	1.8307	1.6699
MGH60_P5_C02	NA	black	0	0	2.8967
MGH60_P5_C03	NA	black	0	2.1881	0
MGH60_P5_C04	NA	black	0	0.68616	0
MGH60_P5_C05	NA	black	0	1.0676	0
MGH60_P5_C06	NA	black	0	0.73118	0
MGH60_P5_C07	NA	black	0	0	0
MGH60_P5_C08	0.303442625982	red	1	0.49978	0.301
MGH60_P5_C09	NA	black	0	0	0
MGH60_P5_C10	NA	black	0	0.68885	0
MGH60_P5_C11	NA	black	0	1.2041	0
MGH60_P5_C12	NA	black	0	0	0
MGH60_P5_D01	4.67412100053	black	0	4.3	4.0836
MGH60_P5_D02	NA	black	0	0	0
MGH60_P5_D03	NA	black	0	0	0
MGH60_P5_D04	NA	black	0	0	1.1693
MGH60_P5_D05	NA	black	0	0	0
MGH60_P5_D06	-0.41274330129	red	1	0.66357	3.0325
MGH60_P5_D07	NA	black	0	0.9568	0
MGH60_P5_D08	NA	black	0	0	0
MGH60_P5_D09	NA	black	0	0	0
MGH60_P5_D10	NA	black	0	0	1.0482
MGH60_P5_D11	NA	black	0	0	0
MGH60_P5_D12	NA	black	0	0	0.11237
MGH60_P5_E01	-0.30135608442	red	1	0.50995	2.3581
MGH60_P5_E02	NA	black	0	0	0.39944
MGH60_P5_E03	-0.0100784026217	red	1	0.76214	1.5261
MGH60_P5_E04	NA	black	0	1.1493	0
MGH60_P5_E05	NA	black	0	5.7668	0
MGH60_P5_E06	NA	black	0	0	0
MGH60_P5_E07	NA	black	0	0	0
MGH60_P5_E08	NA	black	0	0	0
MGH60_P5_E09	NA	black	0	0	0.73812
MGH60_P5_E10	NA	black	0	0	0
MGH60_P5_E11	NA	black	0	0	0
MGH60_P5_E12	NA	black	0	0.17632	0
MGH60_P5_F01	NA	black	0	0.76214	0
MGH60_P5_F02	NA	black	0	1.0043	0
MGH60_P5_F03	NA	black	0	0	0
MGH60_P5_F04	NA	black	0	0	0
MGH60_P5_F05	NA	black	0	0	0
MGH60_P5_F06	NA	black	0	0.50894	0
MGH60_P5_F07	NA	black	0	0.419	0
MGH60_P5_F08	NA	black	0	0	0
MGH60_P5_F09	NA	black	0	0	0
MGH60_P5_F11	NA	black	0	0	0
MGH60_P5_F12	0.729297953577	red	1	0.056584	0.035624
MGH60_P5_G01	NA	black	0	0	0
MGH60_P5_G02	NA	black	0	0	0
MGH60_P5_G03	NA	black	0	0	0
MGH60_P5_G04	NA	black	0	5.6164	0
MGH60_P5_G05	NA	black	0	0.56949	0
MGH60_P5_G06	NA	black	0	1.1003	0
MGH60_P5_G07	NA	black	0	0	0
MGH60_P5_G08	NA	black	0	0	0
MGH60_P5_G09	NA	black	0	0	1.4044
MGH60_P5_G10	NA	black	0	0.30451	0
MGH60_P5_G11	NA	black	0	4.3955	0
MGH60_P5_G12	NA	black	0	4.6297	0
MGH60_P5_H01	NA	black	0	0	0.24001
MGH60_P5_H02	NA	black	0	0.19283	0
MGH60_P5_H03	-0.97164583742	red	1	0.43189	3.7293
MGH60_P5_H04	NA	black	0	0	0
MGH60_P5_H05	NA	black	0	0.42438	0
MGH60_P5_H06	NA	black	0	0.22033	0
MGH60_P5_H07	NA	black	0	0.22774	0
MGH60_P5_H08	1.33543572946	black	0	5.4742	2.1541
MGH60_P5_H09	NA	black	0	4.679	0
MGH60_P5_H10	NA	black	0	0	1.3813
MGH60_P5_H11	-0.193570162186	red	1	2.5619	1.3283
MGH60_P5_H12	NA	black	0	0.16092	0
MGH60_P6_A01	NA	black	0	0	1.0772
MGH60_P6_A02	0.110605603025	red	1	1.8785	1.7168
MGH60_P6_A03	0.169407711453	red	1	0.53107	0.80653
MGH60_P6_A04	NA	black	0	0	0
MGH60_P6_A05	NA	black	0	0.25217	0
MGH60_P6_A06	NA	black	0	0	0
MGH60_P6_A07	NA	black	0	2.0391	0
MGH60_P6_A08	NA	black	0	0.53605	0
MGH60_P6_A09	NA	black	0	0.63784	0
MGH60_P6_A10	-1.36991634161	red	1	6.0217	1.2185
MGH60_P6_A11	NA	black	0	2.3411	0
MGH60_P6_A12	NA	black	0	0.62854	0
MGH60_P6_B01	NA	black	0	0.77737	0
MGH60_P6_B03	NA	black	0	0	0.67175
MGH60_P6_B04	NA	black	0	0	0
MGH60_P6_B05	-0.631893964677	red	1	0.5509	3.3121
MGH60_P6_B06	0.246781625981	red	1	0.5955	0.2461
MGH60_P6_B07	NA	black	0	0	0
MGH60_P6_B08	NA	black	0	0	0
MGH60_P6_B09	NA	black	0	0	0
MGH60_P6_B10	NA	black	0	0	0
MGH60_P6_B11	NA	black	0	6.4467	0
MGH60_P6_B12	NA	black	0	0.3774	0
MGH60_P6_C02	NA	black	0	0	0
MGH60_P6_C03	NA	black	0	0	0
MGH60_P6_C05	NA	black	0	5.7896	0
MGH60_P6_C06	NA	black	0	0	0.48954
MGH60_P6_C07	NA	black	0	0	2.5368
MGH60_P6_C08	NA	black	0	2.8854	0
MGH60_P6_C09	NA	black	0	0	2.5425
MGH60_P6_C10	NA	black	0	0	0
MGH60_P6_C11	NA	black	0	0	1.0963
MGH60_P6_D01	NA	black	0	0	0
MGH60_P6_D03	NA	black	0	1.1985	0
MGH60_P6_D04	NA	black	0	0	1.9294
MGH60_P6_D05	NA	black	0	0	0
MGH60_P6_D06	NA	black	0	0.64985	0
MGH60_P6_D07	NA	black	0	3.0496	0
MGH60_P6_D08	NA	black	0	0.48749	0
MGH60_P6_D09	NA	black	0	0.86631	0
MGH60_P6_D11	NA	black	0	0	0.62667
MGH60_P6_D12	0.0523319324821	red	1	0.33457	1.3103
MGH60_P6_E01	NA	black	0	0	0
MGH60_P6_E02	NA	black	0	0	0
MGH60_P6_E03	-0.988842773468	red	1	5.4673	1.2827
MGH60_P6_E04	NA	black	0	0	1.926
MGH60_P6_E05	NA	black	0	0	0
MGH60_P6_E06	NA	black	0	0	0
MGH60_P6_E07	NA	black	0	1.7761	0
MGH60_P6_E08	NA	black	0	0.2762	0
MGH60_P6_E09	NA	black	0	0	0.44148
MGH60_P6_E10	NA	black	0	2.4777	0
MGH60_P6_E11	NA	black	0	0.40599	0
MGH60_P6_E12	NA	black	0	0	0
MGH60_P6_F02	NA	black	0	0	0
MGH60_P6_F03	NA	black	0	0	0
MGH60_P6_F04	NA	black	0	3.092	0
MGH60_P6_F05	NA	black	0	0	0
MGH60_P6_F06	0.0762100860006	red	1	1.1998	3.9444
MGH60_P6_F07	NA	black	0	6.6752	0
MGH60_P6_F08	0.316765843818	red	1	0.4489	0.38405
MGH60_P6_F09	NA	black	0	0.3774	0
MGH60_P6_F10	-0.138018016504	red	1	0.14012	1.6924
MGH60_P6_F11	-0.697162170412	red	1	0.70841	4.0465
MGH60_P6_F12	NA	black	0	5.4888	0
MGH60_P6_G01	NA	black	0	1.1557	0
MGH60_P6_G02	NA	black	0	0	0
MGH60_P6_G03	NA	black	0	0	0.75018
MGH60_P6_G04	NA	black	0	0	0
MGH60_P6_G05	-0.0548422618806	red	1	0.38847	1.5883
MGH60_P6_G06	0.661975053121	red	1	0.13619	0.03984
MGH60_P6_G07	-1.47363889746	black	0	6.4313	1.2363
MGH60_P6_G08	NA	black	0	0	0
MGH60_P6_G10	0.0219241434228	red	1	0.43082	1.3813
MGH60_P6_G11	NA	black	0	0.54498	0
MGH60_P6_G12	NA	black	0	0	0
MGH60_P6_H01	0.0119293226106	red	1	0.28096	1.4114
MGH60_P6_H02	NA	black	0	0	0
MGH60_P6_H03	NA	black	0	0.95308	0
MGH60_P6_H04	NA	black	0	0	0.47923
MGH60_P6_H06	NA	black	0	0	0
MGH60_P6_H07	0.257981046862	red	1	0.2461	0.848
MGH60_P6_H08	NA	black	0	0	0
MGH60_P6_H09	NA	black	0	0.36849	0
MGH60_P6_H10	NA	black	0	5.4589	0
MGH60_P6_H11	NA	black	0	0	0
MGH60_P6_H12	NA	black	0	0	0
MGH60_P7_A01	NA	black	0	0.6248	0
MGH60_P7_A02	-0.486145592896	red	1	0.61542	3.1097
MGH60_P7_A03	NA	black	0	0	0
MGH60_P7_A04	NA	black	0	0	0
MGH60_P7_A05	NA	black	0	0	3.6007
MGH60_P7_A06	NA	black	0	0.59168	0
MGH60_P7_A07	-2.15990410913	black	0	4.3996	0.56755
MGH60_P7_A08	NA	black	0	0	0
MGH60_P7_A09	NA	black	0	0	0
MGH60_P7_A10	NA	black	0	1.6631	0
MGH60_P7_A11	0.19750321191	red	1	0.65168	0.31267
MGH60_P7_A12	NA	black	0	0	0
MGH60_P7_B02	-0.138106577874	red	1	0.37407	1.7933
MGH60_P7_B03	NA	black	0	0	0.086784
MGH60_P7_B04	NA	black	0	0	0
MGH60_P7_B05	NA	black	0	0	0
MGH60_P7_B06	NA	black	0	0.69777	0
MGH60_P7_B07	NA	black	0	0.21537	0
MGH60_P7_B08	NA	black	0	0	0
MGH60_P7_B09	NA	black	0	0.17249	0
MGH60_P7_B10	NA	black	0	0	0
MGH60_P7_B11	NA	black	0	0	0
MGH60_P7_B12	-0.327110824715	red	1	0.21661	2.0909
MGH60_P7_C01	NA	black	0	0	0
MGH60_P7_C02	NA	black	0	5.9565	0
MGH60_P7_C03	-0.192091104339	red	1	0.34142	1.9015
MGH60_P7_C04	NA	black	0	0	0.94486
MGH60_P7_C05	NA	black	0	0	4.7698
MGH60_P7_C06	NA	black	0	0	0
MGH60_P7_C07	NA	black	0	0	0
MGH60_P7_C08	NA	black	0	0	1.9096
MGH60_P7_C09	NA	black	0	0.66993	0
MGH60_P7_C10	NA	black	0	0	3.2294
MGH60_P7_C11	NA	black	0	0	1.829
MGH60_P7_C12	NA	black	0	0.21537	0
MGH60_P7_D01	NA	black	0	0.77989	0
MGH60_P7_D02	NA	black	0	0	0
MGH60_P7_D03	NA	black	0	0	0
MGH60_P7_D04	NA	black	0	0	0.59741
MGH60_P7_D05	NA	black	0	0	0
MGH60_P7_D06	NA	black	0	0	0
MGH60_P7_D08	NA	black	0	0	1.0731
MGH60_P7_D09	NA	black	0	0	0
MGH60_P7_D10	-0.13020419487	red	1	0.27381	1.7264
MGH60_P7_D11	NA	black	0	0	1.7626
MGH60_P7_D12	NA	black	0	0	0
MGH60_P7_E01	NA	black	0	0	0
MGH60_P7_E02	NA	black	0	0	0
MGH60_P7_E03	NA	black	0	0	1.3185
MGH60_P7_E04	NA	black	0	3.4747	0
MGH60_P7_E05	NA	black	0	0	0.37184
MGH60_P7_E06	NA	black	0	0	0.92752
MGH60_P7_E07	-0.346470279552	red	1	0.2916	2.196
MGH60_P7_E08	NA	black	0	0	0
MGH60_P7_E09	NA	black	0	0	1.3901
MGH60_P7_E11	NA	black	0	0	0
MGH60_P7_E12	0.368602580072	red	1	0.32998	0.45207
MGH60_P7_F01	NA	black	0	0	0
MGH60_P7_F03	NA	black	0	4.1211	0
MGH60_P7_F04	NA	black	0	0	0
MGH60_P7_F05	NA	black	0	0	0
MGH60_P7_F06	NA	black	0	0	0
MGH60_P7_F07	NA	black	0	0.29748	0
MGH60_P7_F08	0.354638000946	red	1	1.679	2.4444
MGH60_P7_F10	NA	black	0	0	0
MGH60_P7_F11	NA	black	0	0	0
MGH60_P7_F12	NA	black	0	0	0.10434
MGH60_P7_G01	NA	black	0	0	0
MGH60_P7_G02	NA	black	0	0	0
MGH60_P7_G03	NA	black	0	0.29866	0
MGH60_P7_G04	NA	black	0	0.32423	0
MGH60_P7_G05	NA	black	0	0	0
MGH60_P7_G06	NA	black	0	0	0
MGH60_P7_G07	NA	black	0	0.31846	0
MGH60_P7_G08	NA	black	0	0	0
MGH60_P7_G09	NA	black	0	4.3537	0
MGH60_P7_G10	NA	black	0	0.48336	0
MGH60_P7_G11	NA	black	0	0	2.2446
MGH60_P7_G12	NA	black	0	0	0
MGH60_P7_H01	NA	black	0	0	1.0936
MGH60_P7_H02	NA	black	0	0	0
MGH60_P7_H03	0.138762763194	red	1	0.19409	1.146
MGH60_P7_H04	NA	black	0	0	0
MGH60_P7_H05	NA	black	0	0	0
MGH60_P7_H06	NA	black	0	1.0129	0
MGH60_P7_H07	NA	black	0	0	0
MGH60_P7_H08	NA	black	0	0	0.25822
MGH60_P7_H09	NA	black	0	0	0
MGH60_P7_H10	NA	black	0	0	1.2684
MGH60_P7_H11	NA	black	0	0.54498	0
MGH60_P7_H12	NA	black	0	0.40272	0
MGH60_P3_A01	NA	black	0	0	0
MGH60_P3_A02	NA	black	0	0	0
MGH60_P3_A03	-0.141157549181	red	1	1.5405	1.0738
MGH60_P3_A06	NA	black	0	0	0
MGH60_P3_A07	NA	black	0	2.6638	0
MGH60_P3_A08	NA	black	0	0	2.0367
MGH60_P3_A09	NA	black	0	0	0.27977
MGH60_P3_A10	NA	black	0	0	0
MGH60_P3_A11	NA	black	0	0	0
MGH60_P3_A12	NA	black	0	0	0
MGH60_P3_B01	NA	black	0	0	1.2594
MGH60_P3_B04	NA	black	0	0	1.4087
MGH60_P3_B06	NA	black	0	0	2.4665
MGH60_P3_B07	NA	black	0	0	0
MGH60_P3_B10	NA	black	0	0	0
MGH60_P3_B11	NA	black	0	0	2.366
MGH60_P3_B12	NA	black	0	5.2737	0
MGH60_P3_C03	NA	black	0	0	0
MGH60_P3_C04	NA	black	0	0	0
MGH60_P3_C07	NA	black	0	0	0
MGH60_P3_C08	NA	black	0	0	0
MGH60_P3_C09	NA	black	0	0	0
MGH60_P3_D01	NA	black	0	0	1.0186
MGH60_P3_D03	NA	black	0	0	0
MGH60_P3_D04	NA	black	0	0	0
MGH60_P3_D07	NA	black	0	0	1.6996
MGH60_P3_D08	0.0228102008556	red	1	1.441	1.5739
MGH60_P3_D09	NA	black	0	0	2.5651
MGH60_P3_D10	NA	black	0	1.4568	0
MGH60_P3_D11	NA	black	0	0	0
MGH60_P3_E02	NA	black	0	0	0
MGH60_P3_E03	NA	black	0	1.177	0
MGH60_P3_E04	NA	black	0	1.959	0
MGH60_P3_E06	NA	black	0	0	0
MGH60_P3_E07	NA	black	0	0	0
MGH60_P3_E08	NA	black	0	0	0
MGH60_P3_E09	NA	black	0	0	0.88284
MGH60_P3_E10	NA	black	0	0	0
MGH60_P3_E11	0.376931669217	red	1	1.5504	2.825
MGH60_P3_E12	NA	black	0	0	0
MGH60_P3_F01	NA	black	0	0	0
MGH60_P3_F02	NA	black	0	0	0
MGH60_P3_F03	NA	black	0	0	0
MGH60_P3_F04	NA	black	0	0	0
MGH60_P3_F06	NA	black	0	0	0
MGH60_P3_F07	NA	black	0	0	0
MGH60_P3_F08	NA	black	0	0	0
MGH60_P3_F09	NA	black	0	0.95754	0
MGH60_P3_F10	NA	black	0	0	0
MGH60_P3_F11	NA	black	0	1.8221	0
MGH60_P3_F12	NA	black	0	0	0
MGH60_P3_G02	NA	black	0	2.1561	0
MGH60_P3_G04	NA	black	0	0	0
MGH60_P3_G05	0.835093755046	red	1	4.4845	2.0133
MGH60_P3_G06	NA	black	0	0	0.27023
MGH60_P3_G07	NA	black	0	3.3745	0
MGH60_P3_G08	NA	black	0	0	0
MGH60_P3_G10	NA	black	0	3.8388	0
MGH60_P3_G11	NA	black	0	0	0
MGH60_P3_H02	NA	black	0	5.9323	0
MGH60_P3_H03	NA	black	0	0	0
MGH60_P3_H04	NA	black	0	0	1.099
MGH60_P3_H06	NA	black	0	0	0
MGH60_P3_H07	NA	black	0	0	3.7452
MGH60_P3_H08	NA	black	0	0	0
MGH60_P3_H09	NA	black	0	0	0
MGH60_P3_H10	NA	black	0	0	4.0152
MGH60_P3_H11	NA	black	0	0	0
MGH60_P3_H12	NA	black	0	0	0
97_P3_G07	NA	black	0	0	0
97_P3_G10	NA	black	0	0	0.30685
97_P3_H02	NA	black	0	0	1.119
97_P3_A07	NA	black	0	0	2.4338
97_P3_C03	NA	black	0	0	0
97_P3_H09	NA	black	0	0	3.1494
97_P3_H12	NA	black	0	0.42438	0
97_P3_H08	NA	black	0	0	0
97_P3_E02	NA	black	0	0	0
97_P3_E07	NA	black	0	0	0
97_P3_C07	NA	black	0	0	0
97_P3_E04	NA	black	0	0	0
97_P3_C04	NA	black	0	0.43082	0
97_P3_F10	NA	black	0	0	0
97_P3_F03	0.175724411503	red	1	0.70841	0.12565
97_P3_A09	NA	black	0	0	0
97_P3_G04	NA	black	0	0	0
97_P3_E09	NA	black	0	0	0
97_P3_B08	NA	black	0	0	0
97_P3_B12	NA	black	0	0	0
97_P3_E05	NA	black	0	0	0
97_P3_D03	NA	black	0	0	3.2978
97_P3_D11	NA	black	0	0	0.60407
97_P3_H11	2.32128955371	black	0	3.3413	3.2903
97_P3_C10	NA	black	0	0	0
97_P3_G08	NA	black	0	0	0
97_P3_F06	NA	black	0	0	0.33685
97_P3_C01	NA	black	0	0	0
97_P3_A04	NA	black	0	0	1.2023
97_P3_C09	NA	black	0	0	0
97_P3_D10	NA	black	0	0	0.79494
97_P3_H07	NA	black	0	0.34255	0
97_P3_E01	NA	black	0	0	1.7273
97_P3_E03	NA	black	0	0	0
97_P3_B10	NA	black	0	0	0
97_P3_F05	NA	black	0	0	0
97_P3_G12	NA	black	0	0	0
97_P3_B04	NA	black	0	0	0
97_P3_B02	NA	black	0	0	0.93433
97_P3_B07	NA	black	0	0	0
97_P3_G02	NA	black	0	0	1.0827
97_P3_G11	NA	black	0	0	0
97_P3_F11	NA	black	0	0	0
97_P3_H03	NA	black	0	0	1.5351
97_P3_C02	NA	black	0	0	0
97_P3_G06	NA	black	0	0	0.089498
97_P3_B01	NA	black	0	1.0122	0
97_P3_B05	NA	black	0	0	1.0356
97_P3_E10	NA	black	0	0	0
97_P3_G01	NA	black	0	0	0
97_P3_A08	NA	black	0	0	0
97_P3_A03	NA	black	0	0	1.9214
97_P3_B03	NA	black	0	0	0
97_P3_D01	NA	black	0	0	0
97_P3_G03	NA	black	0	0.2857	0
97_P3_E11	NA	black	0	0	0
97_P3_D04	NA	black	0	0	1.1486
97_P3_A11	NA	black	0	0	3.5239
97_P3_C12	NA	black	0	0.35276	0
97_P3_D02	NA	black	0	0	0
97_P3_E08	NA	black	0	0	0
97_P3_D05	NA	black	0	0	1.8424
97_P3_D12	NA	black	0	0.39944	0
97_P3_D09	NA	black	0	0	0
97_P3_F01	0.0401829617519	red	1	0.38184	1.3351
97_P3_F07	NA	black	0	0	0.55483
97_P3_B11	NA	black	0	0	0.50487
97_P3_H05	NA	black	0	0	0
97_P3_F12	NA	black	0	0	2.0759
97_P3_F04	NA	black	0	0	1.7557
97_P3_C11	NA	black	0	0	0
97_P3_F08	NA	black	0	0	1.9782
97_P3_C05	0.0753149234647	red	1	0.79577	0.70399
97_P3_F09	NA	black	0	0	0
97_P3_G05	NA	black	0	0	0
97_P3_A10	NA	black	0	0.32769	0
97_P3_A05	NA	black	0	0	1.1738
97_P3_C06	NA	black	0	0	2.8516
97_P3_F02	NA	black	0	0	1.2479
97_P3_D07	NA	black	0	0	0
97_P3_C08	NA	black	0	0	2.6611
97_P3_A01	NA	black	0	0	0
97_P3_H04	NA	black	0	0	0
97_P3_D08	NA	black	0	0	0
97_P3_E06	NA	black	0	0	0
97_P3_E12	NA	black	0	0	0.82701
97_P3_A02	NA	black	0	0	0
97_P3_B06	NA	black	0	0	1.308
97_P3_H10	NA	black	0	0	0.2228
97_P5_B09	NA	black	0	0	0
97_P5_C06	NA	black	0	0	0
97_P5_B10	NA	black	0	0	0.34369
97_P6_G02	0.340237527826	red	1	0.48954	0.16864
97_P6_E06	NA	black	0	0	0.51904
97_P6_A03	NA	black	0	0	0
97_P5_F07	NA	black	0	0	1.2308
97_P5_B05	NA	black	0	0.22651	0
97_P6_B11	NA	black	0	0.74846	0
97_P6_E08	NA	black	0	0.56071	0
97_P6_A09	NA	black	0	0	1.3231
97_P6_B04	NA	black	0	0.5509	0
97_P5_A02	NA	black	0	0	0.70487
97_P5_C02	NA	black	0	0	0
97_P6_F09	NA	black	0	0	0.41468
97_P5_A04	-0.137813232086	red	1	0.34028	1.7744
97_P5_C04	NA	black	0	0	0.14012
97_P6_D07	NA	black	0	0	0.43189
97_P6_A12	NA	black	0	0	0
97_P6_C06	NA	black	0	0	0.65535
97_P6_H04	NA	black	0	0.50691	0
97_P5_D09	0.397255091248	red	1	0.25096	0.49672
97_P6_F03	NA	black	0	0	0
97_P6_F11	0.0937032465307	red	1	0.80983	0.15056
97_P6_H09	NA	black	0	0	0
97_P6_B08	NA	black	0	0	0
97_P5_A10	NA	black	0	0	0
97_P6_H07	NA	black	0	0	0
97_P6_C09	0.331767076874	red	1	0.42653	0.38073
97_P5_G04	NA	black	0	0	0
97_P6_H01	NA	black	0	0	0
97_P5_B06	0.220199829534	red	1	0.5656	0.5008
97_P5_E04	NA	black	0	0	1.8464
97_P6_B10	NA	black	0	0	0.16092
97_P6_F04	NA	black	0	0	0.58015
97_P5_E07	NA	black	0	0	1.0807
97_P5_G02	NA	black	0	0	0.31846
97_P5_C11	NA	black	0	0.29278	0
97_P5_A03	NA	black	0	0.45312	0
97_P6_B02	NA	black	0	0	0.40708
97_P6_H12	NA	black	0	0.025738	0
97_P6_F12	NA	black	0	0	0.57046
