Cell_name	Zvalue	Color	Cluster	TSG101	TTF2
MGH54_P13_C01	NA	black	0	3.8764	0
MGH54_P13_C02	NA	black	0	5.9582	0
MGH54_P13_C03	NA	black	0	6.0637	0
MGH54_P13_C04	NA	black	0	0	0.4782
MGH54_P13_C05	NA	black	0	5.7782	0
MGH54_P13_C06	NA	black	0	2.9868	0
MGH54_P13_C07	NA	black	0	5.1964	0
MGH54_P13_C09	NA	black	0	5.0422	0
MGH54_P13_C10	NA	black	0	3.6158	0
MGH54_P13_C11	NA	black	0	0	0
MGH54_P13_C12	NA	black	0	0	0
MGH54_P13_D01	NA	black	0	0	0
MGH54_P13_D02	NA	black	0	0.8528	0
MGH54_P13_D03	NA	black	0	1.1712	0
MGH54_P13_D04	NA	black	0	0	0
MGH54_P13_D05	NA	black	0	5.2079	0
MGH54_P13_D06	NA	black	0	0	0
MGH54_P13_D07	NA	black	0	0	0
MGH54_P13_D09	NA	black	0	5.6835	0
MGH54_P13_D10	NA	black	0	4.6967	0
MGH54_P13_D11	NA	black	0	0	0
MGH54_P13_D12	-0.0901821035883	red	1	6.3727	0.44784
MGH54_P13_E01	NA	black	0	0	0
MGH54_P13_E02	NA	black	0	0	0
MGH54_P13_E03	NA	black	0	0	0
MGH54_P13_E04	NA	black	0	0	0
MGH54_P13_E05	NA	black	0	6.2507	0
MGH54_P13_E06	NA	black	0	0	0
MGH54_P13_E07	NA	black	0	4.6198	0
MGH54_P13_E08	NA	black	0	5.824	0
MGH54_P13_E09	0.924554173025	green3	2	0.64985	0.23266
MGH54_P13_E10	0.677764952251	red	1	4.9941	3.316
MGH54_P13_E11	NA	black	0	4.2821	0
MGH54_P13_E12	NA	black	0	2.2681	0
MGH54_P13_F01	NA	black	0	0	0.24245
MGH54_P13_F02	-0.341247198493	red	1	5.8638	0.10299
MGH54_P13_F03	NA	black	0	5.916	0
MGH54_P13_F04	NA	black	0	0	0
MGH54_P13_F05	NA	black	0	0	0.15834
MGH54_P13_F06	NA	black	0	6.418	0
MGH54_P13_F07	NA	black	0	0	0
MGH54_P13_F08	NA	black	0	0	0.26664
MGH54_P13_F09	-0.0261611916221	red	1	4.8051	0.13356
MGH54_P13_F10	NA	black	0	7.0417	0
MGH54_P13_F11	NA	black	0	0	0
MGH54_P13_F12	NA	black	0	5.2731	0
MGH54_P13_G01	NA	black	0	3.1169	0
MGH54_P13_G02	NA	black	0	0	0
MGH54_P13_G03	NA	black	0	4.4545	0
MGH54_P13_G05	NA	black	0	0	0.26063
MGH54_P13_G06	0.352485552529	red	1	3.302	0.18523
MGH54_P13_G07	NA	black	0	6.1517	0
MGH54_P13_G08	NA	black	0	6.3068	0
MGH54_P13_G09	-0.143260225778	red	1	5.1655	0.07861
MGH54_P13_G10	NA	black	0	0	0.50284
MGH54_P13_G11	NA	black	0	0	0.18903
MGH54_P13_G12	NA	black	0	5.0849	0
MGH54_P13_H02	NA	black	0	4.0748	0
MGH54_P13_H03	-0.0882838465458	red	1	5.2093	0.27977
MGH54_P13_H04	NA	black	0	0	0
MGH54_P13_H05	NA	black	0	0	0
MGH54_P13_H06	NA	black	0	0	0
MGH54_P13_H07	NA	black	0	0	0
MGH54_P13_H08	NA	black	0	0	0.41251
MGH54_P13_H09	NA	black	0	0	0
MGH54_P13_H10	-0.459332056576	red	1	6.475	0.15056
MGH54_P13_H11	NA	black	0	1.378	0
MGH60_P4_A01	NA	black	0	6.9237	0
MGH60_P4_A02	NA	black	0	0	0
MGH60_P4_A03	NA	black	0	0	0
MGH60_P4_A04	NA	black	0	1.4526	0
MGH60_P4_A05	NA	black	0	0	0
MGH60_P4_A06	-0.216919214027	red	1	5.435	0.1003
MGH60_P4_A07	NA	black	0	2.2714	0
MGH60_P4_A08	NA	black	0	0	0
MGH60_P4_A09	NA	black	0	0	0
MGH60_P4_A10	NA	black	0	0	0
MGH60_P4_A11	-0.147228378516	red	1	5.6402	0.30334
MGH60_P4_A12	0.373186497201	red	1	2.7288	0.27739
MGH60_P4_B01	NA	black	0	0	0
MGH60_P4_B02	NA	black	0	4.9485	0
MGH60_P4_B03	NA	black	0	0	0
MGH60_P4_B04	NA	black	0	0	0
MGH60_P4_B05	NA	black	0	0.76299	0
MGH60_P4_B06	NA	black	0	0	0
MGH60_P4_B07	NA	black	0	0	0.88753
MGH60_P4_B08	NA	black	0	3.39	0
MGH60_P4_B09	NA	black	0	0	0
MGH60_P4_B10	NA	black	0	5.779	0
MGH60_P4_B11	NA	black	0	0	0
MGH60_P4_B12	NA	black	0	0	0
MGH60_P4_C01	NA	black	0	5.6458	0
MGH60_P4_C02	NA	black	0	0	0
MGH60_P4_C03	NA	black	0	6.2551	0
MGH60_P4_C04	NA	black	0	2.9842	0
MGH60_P4_C05	NA	black	0	3.7111	0
MGH60_P4_C06	NA	black	0	0	1.159
MGH60_P4_C07	0.0499501566577	red	1	4.3926	0.31034
MGH60_P4_C09	NA	black	0	0	0
MGH60_P4_C11	NA	black	0	5.8198	0
MGH60_P4_C12	1.15512604147	black	0	5.6712	2.1855
MGH60_P4_D01	NA	black	0	6.0091	0
MGH60_P4_D02	NA	black	0	2.7876	0
MGH60_P4_D03	NA	black	0	0	0
MGH60_P4_D04	NA	black	0	6.0233	0
MGH60_P4_D05	NA	black	0	0	0.3173
MGH60_P4_D06	NA	black	0	6.4207	0
MGH60_P4_D07	NA	black	0	0	0.42975
MGH60_P4_D08	NA	black	0	0	0
MGH60_P4_D10	0.00242172365455	red	1	4.7025	0.93584
MGH60_P4_D12	NA	black	0	4.9166	0
MGH60_P4_E01	NA	black	0	0	0.13488
MGH60_P4_E02	NA	black	0	0	0
MGH60_P4_E03	NA	black	0	0	0
MGH60_P4_E04	-0.0834184446839	red	1	5.0833	0.21288
MGH60_P4_E05	0.335525865497	red	1	2.9057	0.27977
MGH60_P4_E06	0.388333798124	red	1	4.8809	2.9564
MGH60_P4_E07	NA	black	0	3.3006	0
MGH60_P4_E08	NA	black	0	0	2.8705
MGH60_P4_E09	NA	black	0	0	0
MGH60_P4_E11	NA	black	0	4.4317	0
MGH60_P4_E12	NA	black	0	4.3953	0
MGH60_P4_F01	NA	black	0	6.0513	0
MGH60_P4_F02	NA	black	0	0	0
MGH60_P4_F03	NA	black	0	5.368	0
MGH60_P4_F04	NA	black	0	5.6707	0
MGH60_P4_F05	NA	black	0	5.1823	0
MGH60_P4_F06	NA	black	0	0	0.26903
MGH60_P4_F07	NA	black	0	0	0
MGH60_P4_F08	NA	black	0	4.8143	0
MGH60_P4_F09	-0.16536167707	red	1	5.4329	0.20289
MGH60_P4_F10	-0.0934806779822	red	1	5.1087	0.19661
MGH60_P4_F11	NA	black	0	0	2.4678
MGH60_P4_F12	NA	black	0	6.4851	0
MGH60_P4_G01	NA	black	0	5.0511	0
MGH60_P4_G02	NA	black	0	0	0
MGH60_P4_G03	-0.089117396641	red	1	5.0418	0.14666
MGH60_P4_G04	NA	black	0	6.3719	0
MGH60_P4_G05	NA	black	0	0	0
MGH60_P4_G06	NA	black	0	5.1147	0
MGH60_P4_G07	NA	black	0	0	3.0321
MGH60_P4_G08	NA	black	0	0.66357	0
MGH60_P4_G09	NA	black	0	0	0
MGH60_P4_G10	-0.0336943562429	red	1	4.8552	0.20163
MGH60_P4_G11	NA	black	0	5.1586	0
MGH60_P4_G12	-0.0717155829337	red	1	4.9546	0.10969
MGH60_P4_H01	NA	black	0	0	0
MGH60_P4_H03	NA	black	0	2.6792	0
MGH60_P4_H04	NA	black	0	4.4337	0
MGH60_P4_H06	NA	black	0	0	0
MGH60_P4_H07	NA	black	0	0	0
MGH60_P4_H08	NA	black	0	0	0.34255
MGH60_P4_H09	NA	black	0	6.5971	0
MGH60_P4_H10	-0.150058440615	red	1	5.2833	0.15575
MGH60_P4_H11	NA	black	0	0.65718	0
MGH60_P4_H12	NA	black	0	5.7068	0
MGH60_P5_A01	NA	black	0	5.6754	0
MGH60_P5_A02	0.144462591954	red	1	2.9793	0.42653
MGH60_P5_A03	NA	black	0	0	0
MGH60_P5_A04	0.00265660185497	red	1	4.6966	0.23634
MGH60_P5_A05	NA	black	0	6.2599	0
MGH60_P5_A06	NA	black	0	6.1116	0
MGH60_P5_A07	NA	black	0	5.0419	0
MGH60_P5_A08	NA	black	0	4.9825	0
MGH60_P5_A09	NA	black	0	0	0.15056
MGH60_P5_A10	NA	black	0	0	0
MGH60_P5_A11	NA	black	0	5.0205	0
MGH60_P5_A12	NA	black	0	6.3044	0
MGH60_P5_B01	NA	black	0	4.822	0
MGH60_P5_B02	NA	black	0	5.2767	0
MGH60_P5_B03	NA	black	0	6.0452	0
MGH60_P5_B04	NA	black	0	6.2432	0
MGH60_P5_B05	NA	black	0	0.62106	0
MGH60_P5_B06	NA	black	0	0	0
MGH60_P5_B07	NA	black	0	6.2304	0
MGH60_P5_B08	NA	black	0	0	0
MGH60_P5_B09	0.580388391784	red	1	4.9214	3.4966
MGH60_P5_B10	NA	black	0	5.4468	0
MGH60_P5_B12	NA	black	0	4.9929	0
MGH60_P5_C01	NA	black	0	0	0.34596
MGH60_P5_C02	NA	black	0	0	0
MGH60_P5_C03	0.0534465299858	red	1	4.2645	0.36513
MGH60_P5_C04	NA	black	0	6.0337	0
MGH60_P5_C05	NA	black	0	0	0
MGH60_P5_C06	NA	black	0	3.9681	0
MGH60_P5_C07	NA	black	0	4.5245	0
MGH60_P5_C08	NA	black	0	5.7647	0
MGH60_P5_C09	NA	black	0	0	0
MGH60_P5_C10	NA	black	0	5.167	0
MGH60_P5_C11	-0.179396279311	red	1	5.6441	0.25459
MGH60_P5_C12	NA	black	0	0	0
MGH60_P5_D01	NA	black	0	0	0
MGH60_P5_D02	NA	black	0	0.80818	0
MGH60_P5_D03	NA	black	0	4.924	0
MGH60_P5_D04	NA	black	0	6.5421	0
MGH60_P5_D05	NA	black	0	0	0
MGH60_P5_D06	NA	black	0	0	1.0286
MGH60_P5_D07	NA	black	0	5.4917	0
MGH60_P5_D08	NA	black	0	5.6329	0
MGH60_P5_D09	NA	black	0	0	0
MGH60_P5_D10	NA	black	0	0	0
MGH60_P5_D11	NA	black	0	0	0
MGH60_P5_D12	NA	black	0	5.3239	0
MGH60_P5_E01	NA	black	0	0	0
MGH60_P5_E02	NA	black	0	0	0
MGH60_P5_E03	0.473525119091	red	1	3.2584	0.077243
MGH60_P5_E04	NA	black	0	0	0
MGH60_P5_E05	NA	black	0	0	0
MGH60_P5_E06	NA	black	0	6.8005	0
MGH60_P5_E07	NA	black	0	6.9654	0
MGH60_P5_E08	NA	black	0	0	1.159
MGH60_P5_E09	NA	black	0	0	0
MGH60_P5_E10	NA	black	0	0	0
MGH60_P5_E11	NA	black	0	0	0
MGH60_P5_E12	NA	black	0	0	0
MGH60_P5_F01	NA	black	0	5.0533	0
MGH60_P5_F02	NA	black	0	0	0
MGH60_P5_F03	NA	black	0	5.3277	0
MGH60_P5_F04	NA	black	0	0	0
MGH60_P5_F05	NA	black	0	2.8734	0
MGH60_P5_F06	NA	black	0	4.7332	0
MGH60_P5_F07	NA	black	0	5.0385	0
MGH60_P5_F08	0.527962962234	red	1	5.5125	1.4452
MGH60_P5_F09	NA	black	0	4.509	0
MGH60_P5_F11	NA	black	0	0	0
MGH60_P5_F12	NA	black	0	0	0.053806
MGH60_P5_G01	NA	black	0	6.6717	0
MGH60_P5_G02	NA	black	0	0	0
MGH60_P5_G03	0.103335562878	red	1	4.1157	0.28924
MGH60_P5_G04	NA	black	0	5.8662	0
MGH60_P5_G05	-0.37775853968	red	1	6.206	0.1635
MGH60_P5_G06	NA	black	0	6.1938	0
MGH60_P5_G07	NA	black	0	5.2926	0
MGH60_P5_G08	NA	black	0	0	0
MGH60_P5_G09	NA	black	0	3.5269	0
MGH60_P5_G10	NA	black	0	0	0
MGH60_P5_G11	NA	black	0	0	0
MGH60_P5_G12	NA	black	0	0	0
MGH60_P5_H01	NA	black	0	1.123	0
MGH60_P5_H02	NA	black	0	0	0.089498
MGH60_P5_H03	NA	black	0	5.4477	0
MGH60_P5_H04	NA	black	0	5.031	0
MGH60_P5_H05	NA	black	0	0	0
MGH60_P5_H06	NA	black	0	4.1323	0
MGH60_P5_H07	NA	black	0	5.5792	0
MGH60_P5_H08	NA	black	0	6.4421	0
MGH60_P5_H09	0.0120668371075	red	1	4.6592	0.19661
MGH60_P5_H10	0.158494963165	red	1	0.7536	0.50284
MGH60_P5_H11	NA	black	0	3.5339	0
MGH60_P5_H12	-0.0247754541605	red	1	4.7867	0.049631
MGH60_P6_A01	NA	black	0	5.0256	0
MGH60_P6_A02	NA	black	0	3.7667	0
MGH60_P6_A03	NA	black	0	0	0
MGH60_P6_A04	NA	black	0	0	0
MGH60_P6_A05	0.384550967976	red	1	2.2234	0.32884
MGH60_P6_A06	1.64698827184	black	0	5.9123	2.4263
MGH60_P6_A07	NA	black	0	0	0
MGH60_P6_A08	-0.187557501487	red	1	5.4808	0.18142
MGH60_P6_A09	NA	black	0	0	0
MGH60_P6_A10	0.620339903039	red	1	0.89142	0.32539
MGH60_P6_A11	NA	black	0	1.9385	0
MGH60_P6_A12	NA	black	0	0.89453	0
MGH60_P6_B01	NA	black	0	4.2481	0
MGH60_P6_B03	NA	black	0	6.0806	0
MGH60_P6_B04	NA	black	0	0	0
MGH60_P6_B05	NA	black	0	0	0
MGH60_P6_B06	-0.107340865063	red	1	5.1683	0.19661
MGH60_P6_B07	NA	black	0	5.9402	0
MGH60_P6_B08	-0.086133016748	red	1	6.1951	0.44361
MGH60_P6_B09	NA	black	0	0	0
MGH60_P6_B10	NA	black	0	0	0
MGH60_P6_B11	NA	black	0	6.948	0
MGH60_P6_B12	NA	black	0	4.4951	0
MGH60_P6_C02	NA	black	0	3.8999	0
MGH60_P6_C03	NA	black	0	3.9114	0
MGH60_P6_C05	NA	black	0	5.2666	0
MGH60_P6_C06	NA	black	0	0	0
MGH60_P6_C07	NA	black	0	0	0
MGH60_P6_C08	NA	black	0	0	0
MGH60_P6_C09	NA	black	0	0	2.9527
MGH60_P6_C10	NA	black	0	0	0
MGH60_P6_C11	NA	black	0	0	0
MGH60_P6_D01	NA	black	0	0	0
MGH60_P6_D03	NA	black	0	0	3.461
MGH60_P6_D04	NA	black	0	4.7351	0
MGH60_P6_D05	NA	black	0	0	0
MGH60_P6_D06	NA	black	0	0	0
MGH60_P6_D07	NA	black	0	5.4881	0
MGH60_P6_D08	NA	black	0	0	0.12565
MGH60_P6_D09	NA	black	0	0	0.16993
MGH60_P6_D11	NA	black	0	1.2684	0
MGH60_P6_D12	NA	black	0	0	0.23389
MGH60_P6_E01	NA	black	0	0	0.41684
MGH60_P6_E02	NA	black	0	0	0
MGH60_P6_E03	NA	black	0	0	0
MGH60_P6_E04	NA	black	0	6.2512	0
MGH60_P6_E05	NA	black	0	5.2623	0
MGH60_P6_E06	NA	black	0	0	0
MGH60_P6_E07	0.442809334716	red	1	2.8369	0.20789
MGH60_P6_E08	NA	black	0	5.2899	0
MGH60_P6_E09	NA	black	0	0.69688	0
MGH60_P6_E10	NA	black	0	3.7996	0
MGH60_P6_E11	NA	black	0	0	0
MGH60_P6_E12	NA	black	0	0	0
MGH60_P6_F02	NA	black	0	5.6962	0
MGH60_P6_F03	NA	black	0	0	0
MGH60_P6_F04	NA	black	0	0	0
MGH60_P6_F05	NA	black	0	7.0565	0
MGH60_P6_F06	NA	black	0	0	0
MGH60_P6_F07	NA	black	0	0	0
MGH60_P6_F08	NA	black	0	0	0
MGH60_P6_F09	NA	black	0	0	0
MGH60_P6_F10	0.0678743903639	red	1	5.2614	0.70576
MGH60_P6_F11	0.579297005107	red	1	0.55287	0.36065
MGH60_P6_F12	NA	black	0	0	0
MGH60_P6_G01	NA	black	0	6.469	0
MGH60_P6_G02	NA	black	0	0	0
MGH60_P6_G03	NA	black	0	0	0.11503
MGH60_P6_G04	NA	black	0	5.6602	0
MGH60_P6_G05	NA	black	0	5.8315	0
MGH60_P6_G06	NA	black	0	0	0
MGH60_P6_G07	NA	black	0	5.9246	0
MGH60_P6_G08	NA	black	0	0	0.21661
MGH60_P6_G10	NA	black	0	5.3423	0
MGH60_P6_G11	NA	black	0	0	0.27023
MGH60_P6_G12	NA	black	0	6.2329	0
MGH60_P6_H01	NA	black	0	0	0
MGH60_P6_H02	NA	black	0	0	0
MGH60_P6_H03	NA	black	0	0	0.46989
MGH60_P6_H04	NA	black	0	0.75275	0
MGH60_P6_H06	NA	black	0	6.6688	0
MGH60_P6_H07	NA	black	0	0	0
MGH60_P6_H08	NA	black	0	4.8891	0
MGH60_P6_H09	NA	black	0	4.5631	0
MGH60_P6_H10	NA	black	0	1.3414	0
MGH60_P6_H11	NA	black	0	0	0.21164
MGH60_P6_H12	-0.0216274484313	red	1	4.7824	0.090853
MGH60_P7_A01	NA	black	0	5.1291	0
MGH60_P7_A02	NA	black	0	0	0.16221
MGH60_P7_A03	NA	black	0	0	0.084064
MGH60_P7_A04	NA	black	0	0	0.31962
MGH60_P7_A05	NA	black	0	0	0.20289
MGH60_P7_A06	NA	black	0	0	0.15575
MGH60_P7_A07	1.99904338917	black	0	5.6118	3.5049
MGH60_P7_A08	NA	black	0	0	0
MGH60_P7_A09	NA	black	0	0	0
MGH60_P7_A10	NA	black	0	0	0.63506
MGH60_P7_A11	1.02577615625	green3	2	0.87892	0.17377
MGH60_P7_A12	-0.320214188392	red	1	5.7681	0.09356
MGH60_P7_B02	NA	black	0	4.8499	0
MGH60_P7_B03	NA	black	0	0	0
MGH60_P7_B04	NA	black	0	0	0
MGH60_P7_B05	NA	black	0	0	0
MGH60_P7_B06	NA	black	0	0	0.35276
MGH60_P7_B07	NA	black	0	5.5168	0
MGH60_P7_B08	NA	black	0	0	0
MGH60_P7_B09	NA	black	0	5.0166	0
MGH60_P7_B10	NA	black	0	0	0
MGH60_P7_B11	NA	black	0	0	0
MGH60_P7_B12	-0.145020220739	red	1	5.3287	0.19535
MGH60_P7_C01	0.347075358346	red	1	3.1296	0.2302
MGH60_P7_C02	0.972852635237	green3	2	0.62387	0.21785
MGH60_P7_C03	NA	black	0	0	0.16221
MGH60_P7_C04	NA	black	0	1.7677	0
MGH60_P7_C05	NA	black	0	0	0
MGH60_P7_C06	NA	black	0	0	0
MGH60_P7_C07	NA	black	0	0	0
MGH60_P7_C08	NA	black	0	0	0
MGH60_P7_C09	NA	black	0	5.0967	0
MGH60_P7_C10	NA	black	0	4.6855	0
MGH60_P7_C11	-0.0178019707346	red	1	4.7816	0.17505
MGH60_P7_C12	NA	black	0	0	0
MGH60_P7_D01	NA	black	0	6.2861	0
MGH60_P7_D02	NA	black	0	0	0.41359
MGH60_P7_D03	NA	black	0	0	0
MGH60_P7_D04	NA	black	0	5.6119	0
MGH60_P7_D05	NA	black	0	1.4647	0
MGH60_P7_D06	NA	black	0	1.0115	0
MGH60_P7_D08	NA	black	0	5.4478	0
MGH60_P7_D09	-0.0677092762872	red	1	4.9629	0.14796
MGH60_P7_D10	NA	black	0	0	0
MGH60_P7_D11	1.91335072732	black	0	6.3604	2.1538
MGH60_P7_D12	NA	black	0	6.5188	0
MGH60_P7_E01	NA	black	0	0	0
MGH60_P7_E02	NA	black	0	6.0856	0
MGH60_P7_E03	NA	black	0	0	0
MGH60_P7_E04	NA	black	0	0	0.53705
MGH60_P7_E05	0.0269495839563	red	1	6.6313	0.54399
MGH60_P7_E06	NA	black	0	0	0
MGH60_P7_E07	NA	black	0	5.0664	0
MGH60_P7_E08	NA	black	0	0	0
MGH60_P7_E09	NA	black	0	0	0
MGH60_P7_E11	NA	black	0	3.1686	0
MGH60_P7_E12	NA	black	0	0	0.15704
MGH60_P7_F01	NA	black	0	2.0054	0
MGH60_P7_F03	NA	black	0	6.0609	0
MGH60_P7_F04	NA	black	0	6.6066	0
MGH60_P7_F05	NA	black	0	7.5485	0
MGH60_P7_F06	NA	black	0	6.9858	0
MGH60_P7_F07	NA	black	0	0	0
MGH60_P7_F08	NA	black	0	0	0.16736
MGH60_P7_F10	NA	black	0	0	0.11636
MGH60_P7_F11	NA	black	0	0	0
MGH60_P7_F12	NA	black	0	5.7363	0
MGH60_P7_G01	NA	black	0	3.7762	0
MGH60_P7_G02	NA	black	0	5.1991	0
MGH60_P7_G03	NA	black	0	0	0
MGH60_P7_G04	NA	black	0	0	0
MGH60_P7_G05	NA	black	0	0	0
MGH60_P7_G06	NA	black	0	0	0
MGH60_P7_G07	NA	black	0	0	0
MGH60_P7_G08	NA	black	0	5.5403	0
MGH60_P7_G09	NA	black	0	6.3083	0
MGH60_P7_G10	NA	black	0	0	0
MGH60_P7_G11	NA	black	0	0	0.12829
MGH60_P7_G12	NA	black	0	0	0
MGH60_P7_H01	NA	black	0	4.5149	0
MGH60_P7_H02	NA	black	0	5.002	0
MGH60_P7_H03	NA	black	0	2.2428	0
MGH60_P7_H04	NA	black	0	2.6269	0
MGH60_P7_H05	NA	black	0	5.3704	0
MGH60_P7_H06	NA	black	0	7.198	0
MGH60_P7_H07	NA	black	0	0	0
MGH60_P7_H08	NA	black	0	0	0
MGH60_P7_H09	NA	black	0	0	0
MGH60_P7_H10	0.482721858387	red	1	2.9831	0.14535
MGH60_P7_H11	NA	black	0	6.195	0
MGH60_P7_H12	NA	black	0	0	0.044044
MGH60_P3_A01	NA	black	0	5.8991	0
MGH60_P3_A02	NA	black	0	6.8394	0
MGH60_P3_A03	NA	black	0	0	0
MGH60_P3_A06	NA	black	0	0	0
MGH60_P3_A07	NA	black	0	5.2229	0
MGH60_P3_A08	NA	black	0	0	4.5739
MGH60_P3_A09	NA	black	0	4.1112	0
MGH60_P3_A10	NA	black	0	4.1691	0
MGH60_P3_A11	NA	black	0	6.2769	0
MGH60_P3_A12	NA	black	0	0	0
MGH60_P3_B01	NA	black	0	0	1.6663
MGH60_P3_B04	NA	black	0	5.2006	0
MGH60_P3_B06	NA	black	0	0	0
MGH60_P3_B07	NA	black	0	0	0
MGH60_P3_B10	NA	black	0	1.8152	0
MGH60_P3_B11	NA	black	0	0	0
MGH60_P3_B12	NA	black	0	0	0
MGH60_P3_C03	NA	black	0	5.4559	0
MGH60_P3_C04	NA	black	0	0	0
MGH60_P3_C07	NA	black	0	0	0
MGH60_P3_C08	NA	black	0	3.4841	0
MGH60_P3_C09	NA	black	0	0	0
MGH60_P3_D01	NA	black	0	4.4547	0
MGH60_P3_D03	NA	black	0	3.7459	0
MGH60_P3_D04	NA	black	0	3.5752	0
MGH60_P3_D07	NA	black	0	0	0
MGH60_P3_D08	NA	black	0	4.0127	0
MGH60_P3_D09	NA	black	0	0	0
MGH60_P3_D10	NA	black	0	1.8343	0
MGH60_P3_D11	NA	black	0	5.2324	0
MGH60_P3_E02	NA	black	0	0	0
MGH60_P3_E03	NA	black	0	0	0
MGH60_P3_E04	NA	black	0	4.4726	0
MGH60_P3_E06	NA	black	0	0	0
MGH60_P3_E07	NA	black	0	4.8321	0
MGH60_P3_E08	NA	black	0	6.5681	0
MGH60_P3_E09	NA	black	0	0	0
MGH60_P3_E10	NA	black	0	5.9611	0
MGH60_P3_E11	1.37198128978	black	0	6.1629	1.8528
MGH60_P3_E12	NA	black	0	0	0.40381
MGH60_P3_F01	NA	black	0	0	0
MGH60_P3_F02	NA	black	0	4.4906	0
MGH60_P3_F03	NA	black	0	4.9521	0
MGH60_P3_F04	NA	black	0	0	0
MGH60_P3_F06	NA	black	0	5.3227	0
MGH60_P3_F07	NA	black	0	4.3411	0
MGH60_P3_F08	NA	black	0	0	0
MGH60_P3_F09	NA	black	0	0	0
MGH60_P3_F10	NA	black	0	5.6637	0
MGH60_P3_F11	NA	black	0	0	0
MGH60_P3_F12	NA	black	0	6.2944	0
MGH60_P3_G02	NA	black	0	4.7054	0
MGH60_P3_G04	NA	black	0	0	0
MGH60_P3_G05	NA	black	0	0	0
MGH60_P3_G06	NA	black	0	4.7026	0
MGH60_P3_G07	NA	black	0	0	0
MGH60_P3_G08	NA	black	0	7.4425	0
MGH60_P3_G10	NA	black	0	0	0
MGH60_P3_G11	NA	black	0	3.4465	0
MGH60_P3_H02	NA	black	0	0	0
MGH60_P3_H03	-0.321189789884	red	1	6.5416	0.27262
MGH60_P3_H04	NA	black	0	0	0.91762
MGH60_P3_H06	NA	black	0	4.5652	0
MGH60_P3_H07	NA	black	0	6.1518	0
MGH60_P3_H08	NA	black	0	0	0
MGH60_P3_H09	NA	black	0	0	0
MGH60_P3_H10	NA	black	0	6.871	0
MGH60_P3_H11	NA	black	0	0	0
MGH60_P3_H12	NA	black	0	1.9298	0
97_P3_G07	NA	black	0	4.4106	0
97_P3_G10	NA	black	0	5.7195	0
97_P3_H02	NA	black	0	5.274	0
97_P3_A07	-2.52261708012	black	0	2.3222	2.102
97_P3_C03	NA	black	0	0	0
97_P3_H09	NA	black	0	0	0
97_P3_H12	NA	black	0	4.3827	0
97_P3_H08	NA	black	0	3.986	0
97_P3_E02	NA	black	0	3.6963	0
97_P3_E07	NA	black	0	4.6421	0
97_P3_C07	0.173673823362	red	1	3.1819	0.38184
97_P3_E04	NA	black	0	5.2844	0
97_P3_C04	NA	black	0	4.0302	0
97_P3_F10	NA	black	0	0	0
97_P3_F03	NA	black	0	0	0
97_P3_A09	NA	black	0	0	0
97_P3_G04	0.608827696602	red	1	4.9457	3.4124
97_P3_E09	NA	black	0	0	0
97_P3_B08	NA	black	0	3.2885	0
97_P3_B12	NA	black	0	4.1782	0
97_P3_E05	0.0530001056157	red	1	4.7998	1.2141
97_P3_D03	NA	black	0	5.3935	0
97_P3_D11	1.34732506772	black	0	5.5129	2.7931
97_P3_H11	0.262450139926	red	1	5.1562	1.3334
97_P3_C10	NA	black	0	5.5673	0
97_P3_G08	NA	black	0	0	0
97_P3_F06	NA	black	0	0	0
97_P3_C01	-0.0824212318024	red	1	4.5973	2.3732
97_P3_A04	NA	black	0	4.9719	0
97_P3_C09	NA	black	0	4.5207	0
97_P3_D10	-0.0438466379491	red	1	4.8788	0.15963
97_P3_H07	-0.415107959463	red	1	6.389	0.16993
97_P3_E01	NA	black	0	4.9742	0
97_P3_E03	NA	black	0	5.0653	0
97_P3_B10	NA	black	0	4.0203	0
97_P3_F05	NA	black	0	0	0
97_P3_G12	NA	black	0	4.463	0
97_P3_B04	-0.150748956417	red	1	5.5513	0.27381
97_P3_B02	NA	black	0	5.9374	0
97_P3_B07	NA	black	0	4.3236	0
97_P3_G02	NA	black	0	0	0
97_P3_G11	NA	black	0	5.4011	0
97_P3_F11	0.257282786029	red	1	4.9379	1.926
97_P3_H03	NA	black	0	0	0
97_P3_C02	NA	black	0	0	0.45838
97_P3_G06	NA	black	0	5.7001	0
97_P3_B01	NA	black	0	5.9026	0
97_P3_B05	-0.0862428457105	red	1	3.04	0.62106
97_P3_E10	NA	black	0	5.3307	0
97_P3_G01	NA	black	0	0	0
97_P3_A08	NA	black	0	5.8	0
97_P3_A03	NA	black	0	5.8357	0
97_P3_B03	NA	black	0	1.005	0
97_P3_D01	NA	black	0	0	0
97_P3_G03	NA	black	0	3.328	0
97_P3_E11	NA	black	0	6.548	0
97_P3_D04	NA	black	0	0	0
97_P3_A11	NA	black	0	0	0
97_P3_C12	NA	black	0	4.2151	0
97_P3_D02	NA	black	0	0	0
97_P3_E08	NA	black	0	0	0
97_P3_D05	NA	black	0	0	0
97_P3_D12	NA	black	0	4.3033	0
97_P3_D09	0.312622789248	red	1	5.3789	1.1821
97_P3_F01	NA	black	0	0	0.18269
97_P3_F07	NA	black	0	4.0347	0
97_P3_B11	NA	black	0	4.7974	0
97_P3_H05	NA	black	0	3.4511	0
97_P3_F12	NA	black	0	4.805	0
97_P3_F04	0.731148564932	red	1	5.1705	2.5881
97_P3_C11	NA	black	0	6.0742	0
