Cell_name	Zvalue	Color	Cluster	ATM	MTF1
MGH54_P9_C09	-0.165384010096	green3	2	1.2951	0.1635
MGH54_P9_C10	0.0761771581616	blue	3	0.12961	0.39835
MGH54_P9_C11	0.0752590735942	blue	3	0.38847	0.36177
MGH54_P9_C12	0.189737196594	blue	3	0.28096	0.21909
MGH54_P9_D01	NA	black	0	0.098958	0
MGH54_P9_D03	NA	black	0	0.11237	0
MGH54_P9_D04	NA	black	0	0.2228	0
MGH54_P9_D05	0.336564441951	blue	3	0.07861	0.12433
MGH54_P9_D07	0.0461537917778	blue	3	0.42653	0.40599
MGH54_P9_D08	NA	black	0	2.9136	0
MGH54_P9_D09	0.185690704581	blue	3	0.15834	0.26664
MGH54_P9_D10	NA	black	0	0	0.19156
MGH54_P9_D11	NA	black	0	1.1499	0
MGH54_P9_D12	NA	black	0	0	0.45418
MGH54_P9_E01	NA	black	0	0	0
MGH54_P9_E02	NA	black	0	3.6896	0
MGH54_P9_E03	-0.0843507640787	green3	2	0.3173	0.61164
MGH54_P9_E04	0.0175929174243	blue	3	0.21039	0.46362
MGH54_P9_E05	0.140123732603	blue	3	0.22897	0.30451
MGH54_P9_E06	-3.44237497965	black	0	0.090853	3.6831
MGH54_P9_E07	0.445903878557	blue	3	0.070389	0.010064
MGH54_P9_E08	0.320398062521	blue	3	0.092207	0.13619
MGH54_P9_E09	0.259988618561	blue	3	0.15963	0.1776
MGH54_P9_E10	0.115159224314	blue	3	0.084064	0.36065
MGH54_P9_E11	NA	black	0	0	0.44255
MGH54_P9_E12	NA	black	0	0	0
MGH54_P9_F01	NA	black	0	0.13356	0
MGH54_P9_F02	0.13706402235	blue	3	0.44148	0.22774
MGH54_P9_F03	-0.623388745907	green3	2	2.2461	0.13881
MGH54_P9_F04	NA	black	0	0.27143	0
MGH54_P9_F05	-0.092790203951	green3	2	1.0902	0.11902
MGH54_P9_F06	NA	black	0	0.13881	0
MGH54_P9_F07	-0.663972514703	green3	2	0.071763	1.1519
MGH54_P9_F08	NA	black	0	0.10568	0
MGH54_P9_F09	NA	black	0	0	0
MGH54_P9_F10	NA	black	0	0.17377	0
MGH54_P9_F11	-0.317628373899	green3	2	2.2633	0.33342
MGH54_P9_F12	NA	black	0	0	0
MGH54_P9_G01	NA	black	0	0.17632	0
MGH54_P9_G02	0.155964658487	blue	3	0.21785	0.28688
MGH54_P9_G03	NA	black	0	2.1887	0
MGH54_P9_G04	NA	black	0	0	0
MGH54_P9_G05	0.347679152563	blue	3	0.098958	0.10299
MGH54_P9_G06	NA	black	0	2.2863	0
MGH54_P9_G07	-0.0909812451105	green3	2	0.22527	0.60122
MGH54_P9_G08	0.204170988554	blue	3	0.10702	0.25942
MGH54_P9_G09	NA	black	0	4.1063	0
MGH54_P9_G10	-0.798674868561	green3	2	2.6528	0.15316
MGH54_P9_G12	NA	black	0	0	0
MGH54_P9_H01	NA	black	0	0	0.15445
MGH54_P9_H02	NA	black	0	0	0
MGH54_P9_H03	NA	black	0	1.6866	0
MGH54_P9_H04	NA	black	0	0.13881	0
MGH54_P9_H05	0.173555295722	blue	3	0.14926	0.28333
MGH54_P9_H06	-0.154868669459	green3	2	1.8996	0.39177
MGH54_P9_H07	0.381091455614	blue	3	0.067639	0.08134
MGH54_P9_H08	0.33410660762	blue	3	0.12829	0.10434
MGH54_P9_H09	0.212943503822	blue	3	0.14012	0.24001
MGH54_P9_H10	NA	black	0	2.0437	0
MGH54_P9_H11	-0.861220786261	green3	2	2.4847	0.075875
MGH54_P9_H12	0.280204026561	blue	3	0.24123	0.11237
MGH54_P2_A05	-0.11603850148	green3	2	0.4049	0.68885
MGH54_P2_A06	0.366509921729	blue	3	0.1137	0.074505
MGH54_P2_A10	-0.579062398584	green3	2	1.9218	0.04684
MGH54_P2_B03	NA	black	0	1.7841	0
MGH54_P2_B04	0.102282941849	blue	3	0.14143	0.36737
MGH54_P2_B06	NA	black	0	2.8094	0
MGH54_P2_B09	0.388089020222	blue	3	0.018634	0.096262
MGH54_P2_B10	-0.0174367048147	green3	2	0.74588	0.59359
MGH54_P2_B11	0.244119448922	blue	3	0.15963	0.19661
MGH54_P2_C01	0.30002679063	blue	3	0.23879	0.086784
MGH54_P2_C02	0.0561387158867	blue	3	0.1903	0.41684
MGH54_P2_C04	0.0169502870497	blue	3	0.83026	0.25338
MGH54_P2_C05	NA	black	0	0	0.090853
MGH54_P2_C09	0.371136581438	blue	3	0.075875	0.088142
MGH54_P2_C10	-0.021459333814	green3	2	0.90227	1.2576
MGH54_P2_C11	0.364096886724	blue	3	0.11636	0.075875
MGH54_P2_D01	0.354521356304	blue	3	0.1137	0.088142
MGH54_P2_D02	0.18122989806	blue	3	0.26183	0.23879
MGH54_P2_D03	NA	black	0	0	0
MGH54_P2_D04	NA	black	0	0.14926	0
MGH54_P2_E01	0.206524438649	blue	3	0.22404	0.21909
MGH54_P2_E02	0.166832496899	blue	3	0.29631	0.2461
MGH54_P2_E03	0.349825884566	blue	3	0.23879	0.018634
MGH54_P2_E04	NA	black	0	1.0257	0
MGH54_P2_E05	NA	black	0	0.49978	0
MGH54_P2_E08	-0.456037592943	green3	2	1.9705	0.16479
MGH54_P2_E11	-3.47259883487	black	0	0.10836	3.7636
MGH54_P2_E12	-0.211599110695	green3	2	1.7545	0.31034
MGH54_P2_F05	NA	black	0	2.7964	0
MGH54_P2_F06	-0.275266173258	green3	2	2.0659	0.32654
MGH54_P2_F08	-0.331989386134	green3	2	1.568	0.1003
MGH54_P2_F10	0.373715569521	blue	3	0.11636	0.064883
MGH54_P2_F12	0.17631468222	blue	3	0.23266	0.2558
MGH54_P2_G02	NA	black	0	2.4753	0
MGH54_P2_G06	-0.417950248441	green3	2	1.7013	0.08134
MGH54_P2_G07	NA	black	0	0	0.059355
MGH54_P2_G08	-4.21014120016	black	0	0.09356	4.3167
MGH54_P2_G11	0.0639521427064	blue	3	0.49262	0.35502
MGH54_P2_G12	0.355943282681	blue	3	0.0229	0.12697
MGH54_P2_H02	-0.034021664558	green3	2	0.96938	0.15445
MGH54_P2_H08	-0.0767315805871	green3	2	1.0614	0.13225
MGH54_P2_H09	NA	black	0	0	0
MGH54_P2_H11	0.422614870694	blue	3	0.0229	0.059355
MGH54_P5_A02	0.338045931313	blue	3	0.071763	0.12565
MGH54_P5_A03	0.340529682537	blue	3	0.15056	0.085425
MGH54_P5_A04	0.172294331913	blue	3	0.35952	0.20914
MGH54_P5_A05	0.353948070791	blue	3	0.1177	0.086784
MGH54_P5_A06	NA	black	0	0.25942	0
MGH54_P5_A07	0.2615702121	blue	3	0.066261	0.20914
MGH54_P5_A08	NA	black	0	0.070389	0
MGH54_P5_A09	-0.953535282884	green3	2	2.6722	0.084064
MGH54_P5_A10	NA	black	0	0.53506	0
MGH54_P5_A11	-0.196204660296	green3	2	1.6844	0.30685
MGH54_P5_A12	NA	black	0	0.41468	0
MGH54_P5_B02	0.115757989214	blue	3	0.25338	0.33113
MGH54_P5_B03	NA	black	0	0	0.35952
MGH54_P5_B04	0.338880665597	blue	3	0.075875	0.123
MGH54_P5_B05	-4.26125833401	black	0	0.13488	4.5113
MGH54_P5_B06	-0.897826042135	green3	2	2.8856	0.16092
MGH54_P5_B07	-0.42023922654	green3	2	1.7031	0.079975
MGH54_P5_B08	NA	black	0	1.0172	0
MGH54_P5_B09	0.325048636205	blue	3	0.13619	0.11103
MGH54_P5_B10	NA	black	0	1.7273	0
MGH54_P5_B11	0.198159879735	blue	3	0.40272	0.1375
MGH54_P5_B12	NA	black	0	2.5358	0
MGH54_P5_C01	0.220921556319	blue	3	0.33914	0.14143
MGH54_P5_C02	NA	black	0	0.74932	0
MGH54_P5_C03	-0.839150790881	green3	2	0.08134	1.3317
MGH54_P5_C04	0.329146122748	blue	3	0.16864	0.089498
MGH54_P5_C05	0.33345916018	blue	3	0.089498	0.123
MGH54_P5_C06	0.272786927666	blue	3	0.12829	0.17505
MGH54_P5_C07	0.35310919067	blue	3	0.062122	0.1137
MGH54_P5_C08	NA	black	0	0.15704	0
MGH54_P5_C09	NA	black	0	0.053806	0
MGH54_P5_C10	0.0250736612969	blue	3	0.81639	0.19535
MGH54_P5_C11	NA	black	0	0.22033	0
MGH54_P5_C12	0.29311800385	blue	3	0.20289	0.11636
MGH54_P5_D01	NA	black	0	0	0
MGH54_P5_D02	NA	black	0	1.9211	0
MGH54_P5_D03	NA	black	0	0.34823	0
MGH54_P5_D04	0.15742502965	blue	3	0.086784	0.31499
MGH54_P5_D05	NA	black	0	0	1.2041
MGH54_P5_D06	NA	black	0	0	0.26424
MGH54_P5_D08	NA	black	0	0	0.098958
MGH54_P5_D09	0.346817649031	blue	3	0.14926	0.07861
MGH54_P5_D10	0.0166697433549	blue	3	0.54992	0.45207
MGH54_P5_D11	0.306774898942	blue	3	0.18523	0.10836
MGH54_P5_D12	0.377941043671	blue	3	0.069015	0.084064
MGH54_P5_E01	0.257553853972	blue	3	0.28214	0.12035
MGH54_P5_E02	NA	black	0	0.1177	0
MGH54_P5_E03	0.337665935585	blue	3	0.15445	0.086784
MGH54_P5_E04	0.192645094177	blue	3	0.042644	0.28688
MGH54_P5_E05	NA	black	0	0	0
MGH54_P5_E06	-0.694751768637	green3	2	2.6808	0.20914
MGH54_P5_E07	-0.446546140388	green3	2	0.30918	1.1137
MGH54_P5_E08	0.238193846059	blue	3	0.070389	0.23266
MGH54_P5_E09	0.346265078326	blue	3	0.075875	0.11503
MGH54_P5_E10	0.336236601036	blue	3	0.19156	0.067639
MGH54_P5_E11	0.36329045924	blue	3	0.064883	0.10165
MGH54_P5_E12	NA	black	0	2.1593	0
MGH54_P5_F01	-2.80725404922	black	0	0.27023	3.7184
MGH54_P5_F02	0.356065607226	blue	3	0.073135	0.10568
MGH54_P5_F03	NA	black	0	2.9245	0
MGH54_P5_F04	NA	black	0	0.18015	0
MGH54_P5_F05	-0.34054966735	green3	2	1.6369	0.12961
MGH54_P5_F06	-2.648335647	black	0	0.08134	2.9857
MGH54_P5_F07	NA	black	0	0	0.1903
MGH54_P5_F08	-0.0592302393064	green3	2	1.0419	0.1776
MGH54_P5_F10	NA	black	0	0	0
MGH54_P5_F11	NA	black	0	0.20414	0
MGH54_P5_F12	0.237866784411	blue	3	0.075875	0.23143
MGH54_P5_G01	NA	black	0	0	2.809
MGH54_P5_G02	-0.0177000269352	green3	2	1.1808	0.45418
MGH54_P5_G03	0.0904669705813	blue	3	0.35389	0.34483
MGH54_P5_G04	NA	black	0	0	0.4813
MGH54_P5_G05	-0.689436085889	green3	2	0.38184	1.5539
MGH54_P5_G06	NA	black	0	0.7866	0
MGH54_P5_G07	0.405723586625	blue	3	0.02432	0.075875
MGH54_P5_G08	NA	black	0	0.10434	0
MGH54_P5_G09	NA	black	0	0.7137	0
MGH54_P5_G10	0.127926925872	blue	3	0.23756	0.31846
MGH54_P5_G11	NA	black	0	0	3.5809
MGH54_P5_G12	0.18896676362	blue	3	0.31383	0.20539
MGH54_P5_H01	NA	black	0	0	0.24123
MGH54_P5_H02	NA	black	0	0.086784	0
MGH54_P5_H03	-0.355403332126	green3	2	1.648	0.11902
MGH54_P5_H04	NA	black	0	2.0772	0
MGH54_P5_H05	-0.0517799812992	green3	2	0.47093	0.59455
MGH54_P5_H06	0.149959943421	blue	3	0.23756	0.28924
MGH54_P5_H07	-0.274248351424	green3	2	1.4276	0.08134
MGH54_P5_H08	NA	black	0	0.12565	0
MGH54_P5_H09	0.38269460368	blue	3	0.052416	0.086784
MGH54_P5_H10	-1.17308885735	black	0	0.23511	1.8941
MGH54_P5_H11	NA	black	0	0.25096	0
MGH54_P5_H12	0.1415776027	blue	3	0.41251	0.23511
MGH54_P13_A02	NA	black	0	0.86235	0
MGH54_P13_A03	NA	black	0	0	1.1738
MGH54_P13_A04	-0.108286645343	green3	2	0.30685	0.64339
MGH54_P13_A05	-0.335824290429	green3	2	0.28333	0.94336
MGH54_P13_A06	NA	black	0	0	1.9917
MGH54_P13_A07	NA	black	0	0.2916	0
MGH54_P13_A09	NA	black	0	0	0.15445
MGH54_P13_A10	-0.403202046744	green3	2	1.8197	0.15186
MGH54_P13_A11	0.0211380314575	blue	3	0.81803	0.24367
MGH54_P13_B01	0.00642491094014	blue	3	0.72857	0.46467
MGH54_P13_B02	0.125614043226	blue	3	0.22033	0.32539
MGH54_P13_B03	NA	black	0	0	0
MGH54_P13_B04	NA	black	0	0	0.52306
MGH54_P13_B05	NA	black	0	0	0.52406
MGH54_P13_B06	0.1379775918	blue	3	0.21661	0.31034
MGH54_P13_B07	NA	black	0	0.1003	0
MGH54_P13_B08	NA	black	0	0.86156	0
MGH54_P13_B10	NA	black	0	1.9169	0
MGH54_P13_B11	NA	black	0	1.2666	0
MGH54_P13_B12	NA	black	0	0	0.71896
MGH54_P13_C01	-0.0156431728302	blue	3	0.33113	0.51197
MGH54_P13_C02	-2.4671050274	black	0	0.096262	2.8651
MGH54_P13_C03	-3.12708418397	black	0	0.079975	3.3882
MGH54_P13_C04	NA	black	0	0	0
MGH54_P13_C05	NA	black	0	0.20789	0
MGH54_P13_C06	0.0625095825621	blue	3	0.2558	0.40272
MGH54_P13_C07	-1.88486374504	black	0	0.28806	2.8133
MGH54_P13_C09	0.344150231901	blue	3	0.084064	0.1137
MGH54_P13_C10	NA	black	0	0.08134	0
MGH54_P13_C11	NA	black	0	0	0.51096
MGH54_P13_C12	0.618040429405	blue	3	1.9373	1.0454
MGH54_P13_D01	NA	black	0	4.0639	0
MGH54_P13_D02	NA	black	0	0.543	0
MGH54_P13_D03	0.0561582228927	blue	3	0.17505	0.41792
MGH54_P13_D04	-0.387173403563	green3	2	2.0097	0.2302
MGH54_P13_D05	-0.550946787532	green3	2	2.5039	0.24489
MGH54_P13_D06	NA	black	0	0.094912	0
MGH54_P13_D07	NA	black	0	0.14535	0
MGH54_P13_D09	NA	black	0	0	0
MGH54_P13_D10	NA	black	0	3.3904	0
MGH54_P13_D11	NA	black	0	0	0.53107
MGH54_P13_D12	0.329648408802	blue	3	2.3567	0.72944
MGH54_P13_E01	NA	black	0	0.82538	0
MGH54_P13_E02	NA	black	0	0.15704	0
MGH54_P13_E03	NA	black	0	0.16479	0
MGH54_P13_E04	-0.510549959909	green3	2	0.47612	1.4489
MGH54_P13_E05	NA	black	0	0.88675	0
MGH54_P13_E06	NA	black	0	0.14405	0
MGH54_P13_E07	NA	black	0	2.5051	0
MGH54_P13_E08	NA	black	0	0	0
MGH54_P13_E09	0.278330333462	blue	3	0.17377	0.14926
MGH54_P13_E10	NA	black	0	0.24732	0
MGH54_P13_E11	NA	black	0	2.2317	0
MGH54_P13_E12	0.113024952617	blue	3	0.25459	0.33457
MGH54_P13_F01	0.278576284723	blue	3	0.16736	0.15186
MGH54_P13_F02	-0.336814912019	green3	2	1.5236	0.064883
MGH54_P13_F03	0.235875213864	blue	3	0.23879	0.17377
MGH54_P13_F04	-0.00619354537009	blue	3	0.86076	0.62574
MGH54_P13_F05	NA	black	0	0.42223	0
MGH54_P13_F06	0.295273823139	blue	3	0.14012	0.14405
MGH54_P13_F07	-3.35866430877	black	0	0.12565	3.7229
MGH54_P13_F08	NA	black	0	0.44573	0
MGH54_P13_F09	-0.761088785196	green3	2	2.3434	0.086784
MGH54_P13_F10	NA	black	0	0.24732	0
MGH54_P13_F11	-0.416490895626	green3	2	1.9389	0.18523
MGH54_P13_F12	NA	black	0	0	0
MGH54_P13_G01	0.158873916086	blue	3	0.19535	0.28924
MGH54_P13_G02	0.231881082028	blue	3	0.22527	0.18523
MGH54_P13_G03	NA	black	0	1.8961	0
MGH54_P13_G05	NA	black	0	2.3791	0
MGH54_P13_G06	NA	black	0	0.071763	0
MGH54_P13_G07	0.122382476674	blue	3	0.30334	0.30918
MGH54_P13_G08	0.211463202082	blue	3	0.071763	0.26063
MGH54_P13_G09	NA	black	0	3.4182	0
MGH54_P13_G10	NA	black	0	0.11503	0
MGH54_P13_G11	NA	black	0	0	0
MGH54_P13_G12	0.340919277253	blue	3	0.079975	0.11902
MGH54_P13_H02	0.165791750266	blue	3	0.35614	0.22157
MGH54_P13_H03	NA	black	0	0.27023	0
MGH54_P13_H04	0.398694600175	blue	3	0.094912	0.048236
MGH54_P13_H05	NA	black	0	0	0
MGH54_P13_H06	NA	black	0	0	0.14274
MGH54_P13_H07	0.286389772911	blue	3	0.14012	0.15445
MGH54_P13_H08	NA	black	0	0.97746	0
MGH54_P13_H09	NA	black	0	0	0
MGH54_P13_H10	-0.0249974092767	green3	2	0.93584	0.09356
MGH54_P13_H11	-0.165759027695	green3	2	1.8754	0.37851
MGH60_P4_A01	0.20095223332	blue	3	0.2461	0.21785
MGH60_P4_A02	NA	black	0	1.5089	0
MGH60_P4_A03	NA	black	0	0.66175	0
MGH60_P4_A04	-0.475410859856	green3	2	0.64893	1.856
MGH60_P4_A05	NA	black	0	0.14143	0
MGH60_P4_A06	-1.05053966551	green3	2	2.7811	0.069015
MGH60_P4_A07	-0.761777129029	green3	2	2.9549	0.23143
MGH60_P4_A08	NA	black	0	0	0
MGH60_P4_A09	NA	black	0	0.62667	0
MGH60_P4_A10	-0.0380143900468	green3	2	0.98404	0.16993
MGH60_P4_A11	-1.28561987653	black	0	2.9495	0.014355
MGH60_P4_A12	NA	black	0	1.9731	0
MGH60_P4_B01	NA	black	0	0	2.4247
MGH60_P4_B02	NA	black	0	0.23266	0
MGH60_P4_B03	NA	black	0	2.0772	0
MGH60_P4_B04	NA	black	0	1.3578	0
MGH60_P4_B05	0.204383012605	blue	3	0.43296	0.10165
MGH60_P4_B06	-0.57978291562	green3	2	5.1925	0.48233
MGH60_P4_B07	5.00254508547	black	0	2.2913	3.9382
MGH60_P4_B08	NA	black	0	0.17505	0
MGH60_P4_B09	0.166568142617	blue	3	0.13881	0.29396
MGH60_P4_B10	0.0393316124077	blue	3	0.75446	0.24732
MGH60_P4_B11	NA	black	0	3.3001	0
MGH60_P4_B12	NA	black	0	0	0.14405
MGH60_P4_C01	NA	black	0	0	0.19409
MGH60_P4_C02	-0.727925927673	green3	2	2.7757	0.21288
MGH60_P4_C03	NA	black	0	3.731	0
MGH60_P4_C04	-0.802282857454	green3	2	3.0796	0.23634
MGH60_P4_C05	0.0451445870553	blue	3	0.7891	0.086784
MGH60_P4_C06	-0.529544284168	green3	2	0.44784	1.4276
MGH60_P4_C07	-1.11187166512	green3	2	3.4496	0.1865
MGH60_P4_C09	0.195511130872	blue	3	0.20914	0.23879
MGH60_P4_C11	NA	black	0	1.6613	0
MGH60_P4_C12	NA	black	0	0.26784	0
MGH60_P4_D01	-0.828939116883	green3	2	2.473	0.089498
MGH60_P4_D02	NA	black	0	0	0.66175
MGH60_P4_D03	-0.258565607802	green3	2	1.4988	0.15316
MGH60_P4_D04	0.0930680224979	blue	3	0.096262	0.38294
MGH60_P4_D05	NA	black	0	0.34142	0
MGH60_P4_D06	NA	black	0	0	0
MGH60_P4_D07	0.266614899772	blue	3	1.184	1.4174
MGH60_P4_D08	-0.000275123953668	blue	3	0.89685	0.56169
MGH60_P4_D10	0.26454203355	blue	3	0.123	0.1865
MGH60_P4_D12	1.11088513067	cyan	4	2.11	1.3363
MGH60_P4_E01	NA	black	0	0	0.16864
MGH60_P4_E02	NA	black	0	0.58785	0
MGH60_P4_E03	0.239258003755	blue	3	0.18142	0.19409
MGH60_P4_E04	0.0782528736513	blue	3	1.3724	0.65535
MGH60_P4_E05	-2.82286259027	black	0	0.1903	3.4543
MGH60_P4_E06	NA	black	0	0.1865	0
MGH60_P4_E07	NA	black	0	0	0.29631
MGH60_P4_E08	-0.227041739779	green3	2	2.1167	0.36961
MGH60_P4_E09	NA	black	0	0.94186	0
MGH60_P4_E11	NA	black	0	0	0
MGH60_P4_E12	0.32001384046	blue	3	0.14012	0.11503
MGH60_P4_F01	NA	black	0	0.07861	0
MGH60_P4_F02	-0.157577651642	green3	2	0.72944	1.1916
MGH60_P4_F03	0.212130914852	blue	3	0.30685	0.17377
MGH60_P4_F04	NA	black	0	1.751	0
MGH60_P4_F05	NA	black	0	3.0519	0
MGH60_P4_F06	NA	black	0	0.38073	0
MGH60_P4_F07	-2.20924061052	black	0	0.35389	3.4019
MGH60_P4_F08	NA	black	0	1.9767	0
MGH60_P4_F09	NA	black	0	0.14926	0
MGH60_P4_F10	NA	black	0	0.75958	0
MGH60_P4_F11	8.3771098328	black	0	4.6825	2.5326
MGH60_P4_F12	NA	black	0	0	0
MGH60_P4_G01	0.411605470655	blue	3	0.084064	0.03984
MGH60_P4_G02	-1.10973049586	green3	2	2.9441	0.085425
MGH60_P4_G03	NA	black	0	1.7904	0
MGH60_P4_G04	-0.359632442121	green3	2	1.7937	0.18142
MGH60_P4_G05	NA	black	0	1.8821	0
MGH60_P4_G06	NA	black	0	0.20038	0
MGH60_P4_G07	0.0972865029921	blue	3	0.64524	0.14796
MGH60_P4_G08	NA	black	0	2.922	0
MGH60_P4_G09	NA	black	0	0.31962	0
MGH60_P4_G10	0.304079290206	blue	3	0.15186	0.12829
MGH60_P4_G11	NA	black	0	0.69421	0
MGH60_P4_G12	-0.160088987125	green3	2	1.3294	0.20038
MGH60_P4_H01	NA	black	0	0.13881	0
MGH60_P4_H03	2.51837417482	black	0	3.246	1.4906
MGH60_P4_H04	NA	black	0	0	0
MGH60_P4_H06	NA	black	0	1.1322	0
MGH60_P4_H07	NA	black	0	0	0
MGH60_P4_H08	0.253436084703	blue	3	0.13356	0.19535
MGH60_P4_H09	0.176431246111	blue	3	0.26664	0.24367
MGH60_P4_H10	-0.149913536307	green3	2	0.10969	0.64524
MGH60_P4_H11	NA	black	0	0.32998	0
MGH60_P4_H12	NA	black	0	0.44042	0
MGH60_P5_A01	NA	black	0	0.95754	0
MGH60_P5_A02	NA	black	0	0.70044	0
MGH60_P5_A03	0.288267581628	blue	3	0.089498	0.17249
MGH60_P5_A04	-0.561434151339	green3	2	0.4049	1.4038
MGH60_P5_A05	-1.63364438057	black	0	0.48027	3.2008
MGH60_P5_A06	NA	black	0	0	0
MGH60_P5_A07	NA	black	0	0.073135	0
MGH60_P5_A08	NA	black	0	0.50691	0
MGH60_P5_A09	0.272892208542	blue	3	0.052416	0.20163
MGH60_P5_A10	0.371301090118	blue	3	0.05797	0.096262
MGH60_P5_A11	NA	black	0	3.5354	0
MGH60_P5_A12	0.305392413366	blue	3	0.15963	0.123
MGH60_P5_B01	0.155857512798	blue	3	0.34028	0.24489
MGH60_P5_B02	-0.180574825747	green3	2	1.8428	0.35952
MGH60_P5_B03	NA	black	0	0	2.9948
MGH60_P5_B04	NA	black	0	0.46362	0
MGH60_P5_B05	NA	black	0	0.55876	0
MGH60_P5_B06	NA	black	0	0.66266	0
MGH60_P5_B07	NA	black	0	1.4103	0
MGH60_P5_B08	NA	black	0	0	0
MGH60_P5_B09	NA	black	0	1.8785	0
MGH60_P5_B10	-0.458822489808	green3	2	1.91	0.14012
MGH60_P5_B12	0.41167236531	blue	3	0.08134	0.041243
MGH60_P5_C01	NA	black	0	0.16221	0
MGH60_P5_C02	-0.969476339357	green3	2	2.6749	0.077243
MGH60_P5_C03	-1.47137674204	black	0	0.070389	1.9165
MGH60_P5_C04	NA	black	0	1.3225	0
MGH60_P5_C05	-0.915313691844	green3	2	3.0824	0.19283
MGH60_P5_C06	NA	black	0	0.41251	0
MGH60_P5_C07	NA	black	0	2.4324	0
MGH60_P5_C08	NA	black	0	0.72159	0
MGH60_P5_C09	7.88050590102	black	0	3.3095	3.5075
MGH60_P5_C10	NA	black	0	2.7759	0
MGH60_P5_C11	NA	black	0	3.1722	0
MGH60_P5_C12	-2.53988343706	black	0	4.6772	0.011496
MGH60_P5_D01	NA	black	0	0.58785	0
MGH60_P5_D02	NA	black	0	0.49365	0
MGH60_P5_D03	NA	black	0	2.2552	0
MGH60_P5_D04	NA	black	0	3.5238	0
MGH60_P5_D05	NA	black	0	0	1.1097
MGH60_P5_D06	NA	black	0	3.7523	0
MGH60_P5_D07	NA	black	0	2.1167	0
MGH60_P5_D08	NA	black	0	1.8323	0
MGH60_P5_D09	NA	black	0	3.0398	0
MGH60_P5_D10	0.0267452564593	blue	3	0.82049	0.14535
MGH60_P5_D11	NA	black	0	3.8461	0
MGH60_P5_D12	0.323908684466	blue	3	0.032806	0.15575
MGH60_P5_E01	-0.363388221547	green3	2	1.7407	0.15575
MGH60_P5_E02	0.0352772683318	blue	3	0.6397	0.37629
MGH60_P5_E03	NA	black	0	0	0
MGH60_P5_E04	NA	black	0	0.25338	0
MGH60_P5_E05	NA	black	0	0.2302	0
MGH60_P5_E06	NA	black	0	3.1669	0
MGH60_P5_E07	0.238630869067	blue	3	0.13225	0.21288
MGH60_P5_E08	NA	black	0	0	0
MGH60_P5_E09	NA	black	0	2.4141	0
MGH60_P5_E10	NA	black	0	0.70221	0
MGH60_P5_E11	-0.873352642383	green3	2	3.4186	0.26183
MGH60_P5_E12	0.378810959902	blue	3	0.17505	0.02432
MGH60_P5_F01	NA	black	0	0.1635	0
MGH60_P5_F02	NA	black	0	2.0824	0
MGH60_P5_F03	NA	black	0	0	0.11237
MGH60_P5_F04	NA	black	0	0.12961	0
MGH60_P5_F05	NA	black	0	0	1.545
MGH60_P5_F06	NA	black	0	3.2746	0
MGH60_P5_F07	-0.0931151789526	green3	2	1.315	0.32193
MGH60_P5_F08	NA	black	0	1.9826	0
MGH60_P5_F09	NA	black	0	0.44784	0
MGH60_P5_F11	NA	black	0	0	0
MGH60_P5_F12	-0.857410632315	green3	2	2.4518	0.067639
MGH60_P5_G01	-0.0486564569513	green3	2	0.98039	0.075875
MGH60_P5_G02	-0.0274871582158	green3	2	0.4678	0.54597
MGH60_P5_G03	NA	black	0	0.30217	0
MGH60_P5_G04	-0.0909698320538	green3	2	1.9971	0.45523
MGH60_P5_G05	-0.359289029834	green3	2	0.67807	1.6654
MGH60_P5_G06	NA	black	0	0	0
MGH60_P5_G07	3.61072425728	black	0	3.0072	2.0618
MGH60_P5_G08	NA	black	0	2.2957	0
MGH60_P5_G09	NA	black	0	3.2002	0
MGH60_P5_G10	0.377158883862	blue	3	0.062122	0.088142
MGH60_P5_G11	-0.0381177438591	green3	2	0.97746	0.14796
MGH60_P5_G12	-0.692079606651	green3	2	2.1667	0.067639
MGH60_P5_H01	NA	black	0	0	0.24245
MGH60_P5_H02	0.0731842878107	blue	3	0.72247	0.10836
MGH60_P5_H03	0.267621994423	blue	3	0.092207	0.19409
MGH60_P5_H04	0.382826823426	blue	3	0.05797	0.084064
MGH60_P5_H05	NA	black	0	2.1658	0
MGH60_P5_H06	NA	black	0	0	0
MGH60_P5_H07	NA	black	0	1.0969	0
MGH60_P5_H08	NA	black	0	0.10165	0
MGH60_P5_H09	0.01771133602	blue	3	0.27858	0.46258
MGH60_P5_H10	0.287346399566	blue	3	0.10568	0.16736
MGH60_P5_H11	-0.147853395073	green3	2	0.053806	0.63134
MGH60_P5_H12	0.602854002065	blue	3	1.4931	1.4388
MGH60_P6_A01	NA	black	0	1.3208	0
MGH60_P6_A02	2.48173774053	black	0	3.2909	1.46
MGH60_P6_A03	-1.6434774749	black	0	3.8058	0.084064
MGH60_P6_A04	NA	black	0	1.7828	0
MGH60_P6_A05	0.228471195567	blue	3	0.16993	0.21164
MGH60_P6_A06	0.387532943944	blue	3	0.08134	0.067639
MGH60_P6_A07	0.256959078022	blue	3	0.089498	0.20664
MGH60_P6_A08	-0.0479856082867	green3	2	0.97453	0.05797
MGH60_P6_A09	-1.48107942963	black	0	0.23879	2.2418
MGH60_P6_A10	1.11591537086	cyan	4	1.818	1.6126
MGH60_P6_A11	0.382472142664	blue	3	0.097611	0.064883
MGH60_P6_A12	0.317148040141	blue	3	0.13881	0.11902
