Cell_name	Zvalue	Color	Cluster	POU2AF1	POU2F1
97_P5_E12	-0.238972587685	green3	2	0.36177	2.1683
97_P5_E01	NA	black	0	0	0.49057
97_P6_D02	NA	black	0	0	1.123
97_P6_A07	-0.240949955885	green3	2	0.66812	0.75617
97_P5_G03	0.574025330984	green3	2	0.21164	0.02432
97_P6_G12	-0.235582130641	green3	2	0.70929	0.82049
97_P6_C03	0.124137719174	green3	2	0.17505	0.87184
97_P6_H06	NA	black	0	0	1.8082
97_P5_E09	NA	black	0	0	2.5208
97_P6_C01	-0.180501038036	green3	2	0.37072	2.0286
97_P6_G03	NA	black	0	0.52607	0
97_P5_G12	-0.391425819308	green3	2	0.87499	0.82782
97_P5_G09	-0.208356894561	green3	2	0.56755	0.57821
97_P5_H04	0.41475439773	green3	2	0.26424	0.062122
MGH97_P7_B05	NA	black	0	0	0
MGH97_P7_E10	NA	black	0	0	2.8392
MGH97_P7_A02	NA	black	0	0	0.21412
MGH97_P7_C01	NA	black	0	0	1.6699
MGH97_P7_D06	NA	black	0	0	0
MGH97_P7_H08	-0.334498633427	green3	2	0.25459	1.7381
MGH97_P7_G11	0.742181807942	green3	2	0.13881	0.064883
MGH97_P7_A08	NA	black	0	0	0
MGH97_P7_F07	NA	black	0	0	0
MGH97_P7_C04	-0.297683984198	green3	2	0.36401	2.4214
MGH97_P7_C02	0.534123378793	green3	2	1.2179	1.4452
MGH97_P7_F10	NA	black	0	0	0.74416
MGH97_P7_H05	-0.349026165124	green3	2	0.3115	2.0621
MGH97_P7_B04	NA	black	0	0	1.4573
MGH97_P7_F09	NA	black	0	0	1.3978
MGH97_P7_H02	-0.326354163337	green3	2	0.54102	0.13488
MGH97_P7_C11	NA	black	0	0.4916	0
MGH97_P7_G07	-0.847131075276	green3	2	0.25096	2.6425
MGH97_P7_F06	NA	black	0	0.47923	0
MGH97_P7_A06	NA	black	0	0	1.8205
MGH97_P7_D12	NA	black	0	0	0.13093
MGH97_P7_B02	NA	black	0	0	0.14666
MGH97_P7_E03	NA	black	0	0	0.99783
MGH97_P7_D02	NA	black	0	0	2.1454
MGH97_P7_B11	NA	black	0	0	0.079975
MGH97_P7_E09	NA	black	0	0	1.4431
MGH97_P7_B01	NA	black	0	0	1.044
MGH97_P7_G06	NA	black	0	0	0
MGH97_P7_B07	-1.07694535435	green3	2	0.17249	2.4985
MGH97_P7_C05	NA	black	0	0	1
MGH97_P7_E07	NA	black	0	0	0
MGH97_P7_B12	0.509744708541	green3	2	0.57531	2.5736
MGH97_P7_H07	NA	black	0	0	0.8953
MGH97_P7_D04	0.0840039701023	green3	2	0.37518	0.39726
MGH97_P7_C06	NA	black	0	0	1.2497
MGH97_P7_G09	-0.413708740567	green3	2	0.5955	0.25096
MGH97_P7_E06	-0.0148513498575	green3	2	0.42223	0.10165
MGH97_P7_F04	NA	black	0	0	0.44361
MGH97_P7_C09	NA	black	0	0	0
MGH97_P7_G03	NA	black	0	0	1.0861
MGH97_P7_H01	NA	black	0	0	0.36289
MGH97_P7_B06	NA	black	0	0	1.6713
MGH97_P7_C08	NA	black	0	0	0.77315
MGH97_P7_E08	NA	black	0	0	2.1609
MGH97_P7_F01	NA	black	0	0	1.6964
MGH97_P7_H03	NA	black	0	0	0.062122
MGH97_P7_B10	0.409551722428	green3	2	0.57628	2.24
MGH97_P7_E11	NA	black	0	0	0
MGH97_P7_C03	NA	black	0	0	2.3832
MGH97_P7_H12	NA	black	0	0	0
MGH97_P7_D07	NA	black	0	0	2.4065
MGH97_P7_A11	NA	black	0	0	1.7347
MGH97_P7_A01	NA	black	0	0	1.7216
MGH97_P7_F12	NA	black	0	0.18142	0
MGH97_P7_F08	NA	black	0	0	0.18777
MGH97_P7_D11	NA	black	0	0	2.3934
MGH97_P7_H09	NA	black	0	0	0
MGH97_P7_D09	-0.0525869454292	green3	2	0.22897	1.157
MGH97_P7_C12	NA	black	0	0	0.4957
MGH97_P7_H11	0.362719781252	green3	2	0.25942	0.22527
MGH97_P7_A04	NA	black	0	0	0.17887
MGH97_P7_H06	NA	black	0	0.20414	0
MGH97_P7_F03	NA	black	0	0	0
MGH97_P7_A07	NA	black	0	0	1.1583
MGH97_P7_F11	NA	black	0	0	0.69688
MGH97_P7_G08	NA	black	0	0	0.62293
MGH97_P7_E02	NA	black	0	0	0.24001
MGH97_P7_C07	NA	black	0	0	0.063503
MGH97_P7_A09	NA	black	0	0	0
MGH97_P7_B09	NA	black	0	0.29042	0
MGH97_P7_G10	0.245319016599	green3	2	0.26664	0.48336
MGH97_P7_G02	NA	black	0	0	0.4813
MGH97_P7_H04	NA	black	0	0	1.1023
MGH97_P7_G01	NA	black	0	0	2.3153
MGH97_P7_E05	NA	black	0	0	0.95829
MGH97_P7_E04	-0.366799544849	green3	2	0.30568	2.0666
MGH97_P7_E01	NA	black	0	0	0.36513
MGH97_P7_F05	NA	black	0	0	1.5105
MGH97_P7_D05	NA	black	0	0	0.13225
MGH97_P7_A03	NA	black	0	0	0
MGH97_P7_B03	NA	black	0	0	1.6471
MGH97_P7_A05	0.172178774541	green3	2	0.35276	0.084064
MGH97_P7_D03	NA	black	0	0	2.8873
MGH97_P7_F02	NA	black	0	0	0.12433
MGH97_P7_G05	NA	black	0	0	2.334
MGH97_P7_D08	NA	black	0	0.57725	0
MGH97_P7_G04	-0.130202788943	green3	2	0.22033	1.2863
MGH97_P8_A11	NA	black	0	0	0.3505
MGH97_P10_A12	-0.0184195042613	green3	2	0.4489	0.8024
MGH97_P10_E09	NA	black	0	0	0.4957
MGH97_P9_B12	0.458648751026	green3	2	0.24001	0.10836
MGH97_P10_D07	NA	black	0	0	1.2904
MGH97_P8_D11	NA	black	0	0	0.78994
MGH97_P8_G05	NA	black	0	0	0
MGH97_P9_C05	0.208310969895	green3	2	0.33457	0.14926
MGH97_P8_D03	NA	black	0	0	1.3713
MGH97_P8_H05	NA	black	0	0	0
MGH97_P10_A09	NA	black	0	0	1.537
MGH97_P10_E03	-0.0254041836853	green3	2	0.58976	1.0517
MGH97_P10_D04	NA	black	0	0	1.0405
MGH97_P9_D12	NA	black	0	0	0.73725
MGH97_P8_H06	0.295861415764	green3	2	0.1177	0.69064
MGH97_P8_H11	NA	black	0	0	0.53903
MGH97_P9_F12	NA	black	0	0	1.3768
MGH97_P8_D07	NA	black	0	0	0.084064
MGH97_P8_H02	NA	black	0	0	0
MGH97_P8_D01	NA	black	0	0	0
MGH97_P10_C04	-0.292316579056	green3	2	0.18777	1.4916
MGH97_P9_E06	NA	black	0	0	0
MGH97_P8_F12	NA	black	0	0	0.85838
MGH97_P8_H01	NA	black	0	0	1.1336
MGH97_P8_A05	NA	black	0	0	0
MGH97_P9_F10	NA	black	0	0	0.29631
MGH97_P10_F10	NA	black	0	0	0.053806
MGH97_P9_G12	NA	black	0	0	1.1897
MGH97_P8_B04	NA	black	0	0	1.7334
MGH97_P8_E11	NA	black	0	0	1.2091
MGH97_P9_G10	NA	black	0	0	0
MGH97_P10_D11	NA	black	0	0	0.094912
MGH97_P10_D01	NA	black	0	0	1.229
MGH97_P10_H04	NA	black	0	0	0
MGH97_P10_D12	-0.0234536210587	green3	2	0.42438	0.051024
MGH97_P8_D04	NA	black	0	0	0.69332
MGH97_P8_F08	0.0562217749528	green3	2	0.39177	0.34255
MGH97_P9_E10	-0.155275991085	green3	2	0.56267	0.69421
MGH97_P9_D11	NA	black	0	0	0.5724
MGH97_P8_A02	NA	black	0	0	0.18269
MGH97_P9_F01	NA	black	0	0	0.28924
MGH97_P8_B08	NA	black	0	0.38847	0
MGH97_P8_A09	NA	black	0	0	0
MGH97_P9_A03	NA	black	0	0	0.19787
MGH97_P9_G09	NA	black	0	0	0
MGH97_P10_E02	NA	black	0	0	0.27977
MGH97_P10_H08	NA	black	0	0	2.2066
MGH97_P9_G04	NA	black	0	0	0.54498
MGH97_P8_G11	NA	black	0	0	0
MGH97_P10_A06	-0.688656477289	green3	2	0.2762	2.5487
MGH97_P10_F08	NA	black	0	0	0.090853
MGH97_P8_E08	0.535986057202	green3	2	0.16607	0.27262
MGH97_P8_G08	NA	black	0	0	0
MGH97_P10_B07	NA	black	0	0	0.060739
MGH97_P9_G11	NA	black	0	0	3.2188
MGH97_P8_F11	NA	black	0	0	2.4386
MGH97_P8_F05	-0.279840831894	green3	2	0.32077	1.9392
MGH97_P9_A01	NA	black	0	0	1.7638
MGH97_P10_F01	NA	black	0	0	0
MGH97_P8_C10	NA	black	0	0	0.048236
MGH97_P8_E02	NA	black	0	0	0
MGH97_P10_B05	NA	black	0	0	0
MGH97_P8_G04	NA	black	0	0	0.092207
MGH97_P9_B02	NA	black	0	0	0.8984
MGH97_P8_H08	NA	black	0	0	0
MGH97_P8_F01	NA	black	0	0	0.20414
MGH97_P10_H09	NA	black	0	0	0.74846
MGH97_P10_E06	0.424399298818	green3	2	0.26063	0.062122
MGH97_P10_D10	NA	black	0	0	0.60975
MGH97_P10_A03	NA	black	0	0	2.5922
MGH97_P10_A05	NA	black	0	0	0
MGH97_P10_A01	0.167930352474	green3	2	0.32654	0.41792
MGH97_P9_D09	NA	black	0	0	1.1486
MGH97_P9_D06	NA	black	0	0	2.1104
MGH97_P9_G05	NA	black	0	0	1.8627
MGH97_P10_E05	NA	black	0	0	1.1859
MGH97_P8_F10	NA	black	0	0	0.51501
MGH97_P10_A04	NA	black	0	0.123	0
MGH97_P9_A07	NA	black	0	0	1.2928
MGH97_P9_A08	-0.227933415293	green3	2	0.37184	2.2507
MGH97_P9_H12	NA	black	0	0	0.56365
MGH97_P10_G03	-0.308136641374	green3	2	0.26063	1.7084
MGH97_P8_B03	NA	black	0	0	0.74932
MGH97_P10_H07	NA	black	0	0	0
MGH97_P10_E01	NA	black	0	0	0.4351
MGH97_P9_F11	-0.342253420235	green3	2	0.23266	1.679
MGH97_P8_B12	NA	black	0	0	2.1912
MGH97_P9_H02	NA	black	0	0.52406	0
MGH97_P9_C11	NA	black	0	0	1.8711
MGH97_P8_A01	0.819784145788	green3	2	0.6173	2.9373
MGH97_P10_F07	NA	black	0	0	2.3016
MGH97_P10_G01	NA	black	0	0	1.5251
MGH97_P10_H05	0.136856836646	green3	2	0.26303	0.75446
MGH97_P9_F07	0.322790353573	green3	2	0.27143	0.26063
MGH97_P9_D08	0.249615091392	green3	2	0.29748	0.3173
MGH97_P9_E05	NA	black	0	0	1.5622
MGH97_P8_B09	NA	black	0	0	0.48646
MGH97_P10_E12	NA	black	0	0	0
MGH97_P10_B10	NA	black	0	0	1.4636
MGH97_P9_E03	NA	black	0	0	0.47405
MGH97_P9_G07	NA	black	0	0.32193	0
MGH97_P9_C09	NA	black	0	0.30568	0
MGH97_P10_B11	0.211187718883	green3	2	0.2762	0.53506
MGH97_P9_B05	NA	black	0	0	1.8371
MGH97_P9_A12	NA	black	0	0	0
MGH97_P8_D10	-0.807756760499	green3	2	0.70487	0.094912
MGH97_P8_C05	0.0213392259869	green3	2	0.4489	1.792
MGH97_P9_D02	NA	black	0	0	0
MGH97_P9_D07	0.232478639946	green3	2	0.68527	1.4621
MGH97_P8_F03	0.0532265521902	green3	2	0.47093	1.6535
MGH97_P8_C12	NA	black	0	0	0.56267
MGH97_P10_E10	0.379615908372	green3	2	0.53605	2.7082
MGH97_P10_H10	NA	black	0	0	1.7307
MGH97_P10_C07	NA	black	0	0	0.56071
MGH97_P9_E04	NA	black	0	0	1.875
MGH97_P8_H10	1.34225538039	green3	2	0.94785	2.1342
MGH97_P9_F03	-0.00251155540527	green3	2	0.42868	0.80405
MGH97_P10_C08	0.0249501379331	green3	2	0.45418	1.5675
MGH97_P8_B11	-0.512083885442	green3	2	0.24123	2.0076
MGH97_P10_C01	NA	black	0	0	2.4016
MGH97_P9_D04	NA	black	0	0.32884	0
MGH97_P10_B06	NA	black	0	0	0.32423
MGH97_P8_H09	NA	black	0	0	1.9964
MGH97_P9_F05	NA	black	0	0	1.1257
MGH97_P9_B04	NA	black	0	0	0.80735
MGH97_P9_C12	NA	black	0	0	0
MGH97_P8_B02	NA	black	0	0	1.2449
MGH97_P9_F04	NA	black	0	0	0
MGH97_P10_G02	NA	black	0	0	1.0172
MGH97_P9_B07	NA	black	0	0	2.4694
MGH97_P10_D08	NA	black	0	0	0.33113
MGH97_P10_G12	NA	black	0	0	1.9449
MGH97_P9_A02	NA	black	0	0.28806	0
MGH97_P8_G03	0.380746660125	green3	2	0.56071	2.3063
MGH97_P8_D09	NA	black	0	0	0.54893
MGH97_P10_C06	NA	black	0	0	0
MGH97_P8_H03	NA	black	0	0	0.21288
MGH97_P8_A10	-0.207659051443	green3	2	0.54201	0.47093
MGH97_P8_B06	NA	black	0	0	2.2308
MGH97_P9_G08	NA	black	0	0.38294	0
MGH97_P8_B01	NA	black	0	0.27381	0
MGH97_P10_B08	NA	black	0	0	1.129
MGH97_P10_C12	NA	black	0	0	0.034216
MGH97_P9_A10	NA	black	0	0	2.0868
MGH97_P9_C10	NA	black	0	0	1.1738
MGH97_P9_G03	NA	black	0	0	1.5316
MGH97_P10_B02	NA	black	0	0	0.96643
MGH97_P10_A08	NA	black	0	0	0.056584
MGH97_P8_C09	0.0902225047232	green3	2	0.32998	0.72334
MGH97_P10_D05	NA	black	0	0	1.9679
MGH97_P10_F02	NA	black	0	0	1.2035
MGH97_P9_D10	NA	black	0	0	1.8651
MGH97_P8_D08	NA	black	0	0	0
MGH97_P9_H11	NA	black	0	0	1.9694
MGH97_P8_C06	0.278593397684	green3	2	0.25459	0.4489
MGH97_P8_A03	NA	black	0	0	0.37184
MGH97_P9_C04	NA	black	0	0	1.6378
MGH97_P8_E01	NA	black	0	0	1.8111
MGH97_P10_D02	NA	black	0	0	0
MGH97_P9_E12	NA	black	0	0	0
MGH97_P9_A05	NA	black	0	0	2.1194
MGH97_P10_F06	NA	black	0	0	0.17377
MGH97_P9_E01	0.0164243079201	green3	2	0.41143	0.2857
MGH97_P8_G06	NA	black	0	0	0
MGH97_P10_B03	NA	black	0	0	1.875
MGH97_P9_H08	NA	black	0	0	0
MGH97_P9_E08	-0.739371998124	green3	2	0.67987	0.089498
MGH97_P8_C07	0.209319814364	green3	2	0.33914	0.079975
MGH97_P9_A06	NA	black	0	1.2296	0
MGH97_P8_E04	NA	black	0	0	0.59646
MGH97_P8_C11	NA	black	0	0	0.39067
MGH97_P9_C03	NA	black	0	0	1.7411
MGH97_P8_E03	NA	black	0	0	1.8164
MGH97_P10_B01	NA	black	0	0	2.6348
MGH97_P9_B11	NA	black	0	0	1.9153
MGH97_P9_G02	NA	black	0	0	0.59932
MGH97_P8_G02	NA	black	0	0	0
MGH97_P10_G10	NA	black	0	0.38626	0
MGH97_P9_G06	-0.533401846638	green3	2	0.84398	0.67717
MGH97_P9_E02	NA	black	0	0.338	0
MGH97_P9_C06	NA	black	0	0	2.7262
MGH97_P10_H06	NA	black	0	0.2916	0
MGH97_P8_B05	NA	black	0	0	0
MGH97_P9_F08	NA	black	0	0	0.27143
MGH97_P10_F05	0.350259973904	green3	2	0.27262	0.17887
MGH97_P8_D06	NA	black	0	0	0
MGH97_P8_D12	NA	black	0	0	1.3646
MGH97_P9_H06	NA	black	0	0	0
MGH97_P9_C08	NA	black	0	0	0.18523
MGH97_P10_D06	NA	black	0	0	0.24732
MGH97_P8_G12	NA	black	0	0	2.0993
MGH97_P10_C10	NA	black	0	0	0.36961
MGH97_P8_H07	NA	black	0	0	2.8875
MGH97_P10_E08	0.260641647155	green3	2	0.26903	0.4351
MGH97_P10_G11	NA	black	0	0	0.052416
MGH97_P10_E07	NA	black	0	0	1.6794
MGH97_P10_F03	0.0708013125769	green3	2	0.46676	2.1532
MGH97_P8_F09	NA	black	0	0.20163	0
MGH97_P10_F04	-0.360395113847	green3	2	0.54399	0.066261
MGH97_P9_H03	NA	black	0	0	1.3528
MGH97_P10_D09	-0.147976001197	green3	2	0.48749	0.29983
MGH97_P8_C01	NA	black	0	0	0.514
MGH97_P9_C02	NA	black	0	0	0.092207
MGH97_P8_F07	NA	black	0	0	0
MGH97_P10_G06	NA	black	0	0	0
MGH97_P9_B01	NA	black	0	0	0
MGH97_P10_E04	NA	black	0	0	0.064883
MGH97_P8_B07	NA	black	0	0	0.16993
MGH97_P8_G07	NA	black	0	0	0.16607
MGH97_P9_B08	NA	black	0	0.95606	0
MGH97_P9_C01	NA	black	0	0	0
MGH97_P8_G01	NA	black	0	0	0.14926
MGH97_P9_H04	NA	black	0	0	3.2962
MGH97_P10_F11	NA	black	0	0	0
MGH97_P10_D03	-0.0868213615539	green3	2	0.50589	0.70752
MGH97_P10_C09	NA	black	0	0	2.0841
MGH97_P8_E06	NA	black	0	0	0
MGH97_P8_E09	NA	black	0	0	0.69421
MGH97_P8_E05	NA	black	0	0	1.4657
MGH97_P8_A08	NA	black	0	0	1.854
MGH97_P10_F12	0.0767074204207	green3	2	0.38626	0.1865
MGH97_P9_D01	NA	black	0	0	0.98185
MGH97_P9_E09	0.330173211254	green3	2	0.29514	0.067639
MGH97_P8_A06	NA	black	0	0	0.071763
MGH97_P10_C02	NA	black	0	0	2.442
MGH97_P10_C11	NA	black	0	0	1.8934
MGH97_P8_B10	0.864832694372	green3	2	0.094912	0.052416
MGH97_P9_E11	NA	black	0	0	0.052416
MGH97_P9_F06	NA	black	0	0	0.097611
MGH97_P10_H11	NA	black	0	0	2.3528
MGH97_P9_B06	-0.0688720629007	green3	2	0.25096	1.2048
MGH97_P10_E11	-0.682846659482	green3	2	0.65168	0.052416
MGH97_P9_B09	-0.269212146342	green3	2	0.21412	1.5084
MGH97_P9_B03	0.0426456863136	green3	2	0.31267	0.93508
MGH97_P9_B10	-0.431302946406	green3	2	0.21164	1.7609
MGH97_P8_H12	0.0938335563347	green3	2	0.28806	0.81803
MGH97_P10_A02	NA	black	0	0	1.6079
MGH97_P8_A04	NA	black	0	0	1.9347
MGH97_P10_G05	NA	black	0	0	0.16607
MGH97_P9_H10	NA	black	0	0	0.26424
MGH97_P9_A11	NA	black	0	0	2.0837
MGH97_P8_A12	NA	black	0	0	0.52907
MGH97_P8_C08	NA	black	0	0	0
MGH97_P8_A07	NA	black	0	0	0
MGH97_P10_H03	NA	black	0	0.47405	0
MGH97_P8_H04	NA	black	0	0	0.46153
MGH97_P9_C07	NA	black	0	0	1.4212
MGH97_P9_H07	NA	black	0	0	0.074505
MGH97_P8_C02	NA	black	0	0	3.9317
MGH97_P10_B09	NA	black	0	0	1.7364
MGH97_P9_E07	NA	black	0	0	0
MGH97_P10_C03	NA	black	0	0	0
93_P3_D02	NA	black	0	0	0
93_P3_B08	NA	black	0	0	1.0587
93_P3_D10	-0.171099358234	green3	2	0.36849	1.9613
93_P3_H02	NA	black	0	0.61542	0
93_P3_E06	NA	black	0	0	2.4308
93_P3_F08	NA	black	0	0	1.4324
93_P3_F07	NA	black	0	0	0
93_P3_B02	NA	black	0	0	0
93_P3_G02	NA	black	0	0	1.9351
93_P3_G06	NA	black	0	0	0
93_P3_F05	NA	black	0	0	0.09356
93_P3_H01	NA	black	0	0	0.83026
93_P3_F06	NA	black	0	0	0.31962
93_P3_D08	NA	black	0	0	1.1725
93_P3_E03	-0.902408534025	green3	2	0.2916	3.112
93_P3_A04	-1.52026975337	black	0	0.19156	3.1795
93_P3_H03	NA	black	0	0	1.7329
93_P3_H10	NA	black	0	0	0
93_P3_A09	-0.350704398841	green3	2	0.31615	2.1006
93_P3_D11	NA	black	0	0	1.5695
93_P3_E12	NA	black	0	0	0
93_P3_G05	NA	black	0	0	1.3334
93_P3_D12	NA	black	0	0	1.9789
93_P3_E11	NA	black	0	0	2.8762
93_P3_B10	NA	black	0	0	1.6378
93_P3_B05	NA	black	0	0.34369	0
93_P3_H08	NA	black	0	0	2.2206
93_P3_H04	-0.279216418451	green3	2	0.1635	1.4324
93_P3_F12	NA	black	0	0	2.8392
93_P3_A07	NA	black	0	0	0
93_P3_E04	NA	black	0	0	1.0215
93_P3_C07	NA	black	0	0	1.5311
93_P3_G09	NA	black	0	0	2.9922
93_P3_A03	NA	black	0	0	1.6717
93_P3_D05	NA	black	0	0	3.4843
93_P3_A10	NA	black	0	0	0.075875
93_P3_E02	NA	black	0	0	0.34823
93_P3_C04	-0.24667113076	green3	2	0.19283	1.433
93_P3_F02	NA	black	0	0	0.097611
93_P3_E07	NA	black	0	0	0.25701
93_P3_D09	NA	black	0	0	0
93_P3_D07	NA	black	0	0	0.064883
93_P3_G12	NA	black	0	0	2.481
93_P3_A05	0.356333501172	green3	2	0.2857	0.064883
93_P3_C05	NA	black	0	0	2.0461
93_P3_F09	NA	black	0	0.27739	0
93_P3_G07	-0.0398989841995	green3	2	0.51501	0.93282
93_P3_C01	NA	black	0	0	0.45418
93_P3_C11	NA	black	0	0	0.90689
93_P3_E05	NA	black	0	0	0.21412
93_P3_A12	NA	black	0	0	0
93_P3_E09	NA	black	0	0	0.10702
93_P3_D03	NA	black	0	0	2.7485
93_P3_D01	0.336498308075	green3	2	0.29278	0.067639
93_P3_G04	NA	black	0	0.21909	0
93_P3_E01	-0.337127173265	green3	2	0.53903	0.090853
93_P3_G11	NA	black	0	0	0.123
93_P3_A06	-0.402642853517	green3	2	0.28924	2.0451
93_P3_G10	NA	black	0	0	0.93357
93_P3_A11	NA	black	0	0	0.1137
93_P3_C03	NA	black	0	0	2.518
93_P3_B11	NA	black	0	0	1.8307
93_P3_G08	NA	black	0	0	0.59932
93_P3_B06	NA	black	0	0.33571	0
93_P3_A02	NA	black	0	0	1.1763
93_P3_D06	NA	black	0	0	0
93_P3_B12	NA	black	0	0	0.99928
93_P3_B09	NA	black	0	0.28096	0
93_P6_A04	0.461022618895	green3	2	0.64062	1.9605
93_P6_B02	0.089595503913	green3	2	0.47923	1.9195
93_P6_E05	NA	black	0	0	1.0419
93_P6_B09	-0.423153402205	green3	2	0.5656	0.064883
93_P6_H11	NA	black	0	0	1.6704
93_P5_E06	NA	black	0	0	0.22033
93_P5_C05	-0.00190510248848	green3	2	0.584	1.1043
93_P5_H06	NA	black	0	0	2.5061
93_P5_G05	NA	black	0	0	1.7446
93_P5_C09	NA	black	0	0	2.4531
93_P6_D09	NA	black	0	0	1.965
93_P5_H04	0.287522742399	green3	2	0.30918	0.086784
93_P6_A06	-0.418511603003	green3	2	0.32539	2.3623
93_P6_F03	NA	black	0	0	0
93_P6_B05	-0.285962825912	green3	2	0.29042	1.7832
93_P6_C11	0.278373697518	green3	2	0.50284	3.3166
93_P5_H09	1.31052883981	green3	2	0.75958	2.6839
93_P5_G03	NA	black	0	0	0.76893
93_P5_F04	-0.0786972036905	green3	2	0.44573	0.096262
93_P6_H12	NA	black	0	0	0.61636
93_P5_G07	NA	black	0	0	0
93_P6_C05	-0.147812319453	green3	2	0.25701	1.3741
93_P6_D05	-0.0986791086557	green3	2	0.45101	0.052416
93_P5_C12	-2.89855111853	black	0	1.5089	0.25338
93_P6_A03	0.11031968072	green3	2	0.31383	0.70487
93_P5_E08	NA	black	0	0	0
93_P6_A08	0.917953413907	green3	2	0.584	3.9342
93_P6_A10	NA	black	0	0	0.14535
93_P6_A02	-0.521070872946	green3	2	0.21039	1.8961
93_P5_G12	NA	black	0	0	0
93_P5_E01	NA	black	0	0	1.0847
93_P6_A09	NA	black	0	0	0
93_P6_H05	NA	black	0	0	0.079975
93_P6_H10	NA	black	0	0	0.34596
93_P5_C08	NA	black	0	0	1.8069
93_P5_A09	NA	black	0	0	0.15575
93_P5_B09	NA	black	0	0	2.6558
93_P5_A05	NA	black	0	0	2.2663
93_P6_E04	NA	black	0	0	0.46153
93_P5_A04	-0.0349514209523	green3	2	0.42975	0.10299
93_P6_A11	NA	black	0	0	1.0022
93_P5_B12	NA	black	0	0.22527	0
93_P5_F12	0.450638605504	green3	2	0.55582	2.6471
93_P5_H08	0.0216242220737	green3	2	0.39287	0.84238
93_P6_C08	NA	black	0	0	0.1137
93_P5_F10	NA	black	0	0	0.089498
93_P5_E11	NA	black	0	0	0.079975
93_P6_B03	NA	black	0	0	1.8584
93_P6_C02	-0.64308558025	green3	2	0.68077	0.22157
93_P6_B04	NA	black	0	0	0.37072
93_P5_D10	-0.0169193938416	green3	2	0.22774	1.0915
93_P6_F04	NA	black	0	0	0
93_P6_H04	NA	black	0	1.0594	0
93_P6_C01	NA	black	0	0	1.0915
93_P5_G06	-0.350223163212	green3	2	0.36289	2.5969
93_P6_A07	NA	black	0	0	3.3971
93_P5_H10	0.096145818471	green3	2	0.25942	0.8528
93_P6_F08	NA	black	0	0	1.8127
93_P5_H01	NA	black	0	0	0
93_P5_B02	NA	black	0	0.32539	0
93_P5_G01	NA	black	0	0	0
93_P6_A12	NA	black	0	0	0
93_P5_G11	NA	black	0	0	1.918
93_P6_E11	NA	black	0	0	0.37629
93_P5_D07	NA	black	0	0	1.3004
93_P6_E02	0.362587470107	green3	2	0.20789	0.43189
93_P6_E09	-0.00174627238674	green3	2	0.3505	1.0854
93_P5_F09	0.415916085812	green3	2	0.2558	0.11503
93_P6_E06	0.258000216694	green3	2	0.1003	0.75104
93_P5_A06	NA	black	0	0.93584	0
93_P5_D04	NA	black	0	0	0.20539
93_P5_H07	0.0122125131791	green3	2	0.45733	3.1979
93_P6_D06	NA	black	0	0.35614	0
93_P6_C07	-0.0564620922255	green3	2	0.42868	2.3685
93_P5_F07	0.146597444577	green3	2	0.36401	0.041243
93_P5_C04	NA	black	0	0	0.26544
93_P5_A02	-0.15704881836	green3	2	0.56755	0.70399
93_P5_A07	NA	black	0	0	0.74071
93_P5_A08	NA	black	0	0.78743	0
93_P6_B12	-0.435047055511	green3	2	1.622	1.1144
93_P5_G04	NA	black	0	0	0
93_P5_H11	NA	black	0	0	2.5056
93_P6_E03	-1.02432085411	green3	2	0.30451	3.5103
93_P6_B07	NA	black	0	0	0.067639
93_P5_D02	0.621687167106	green3	2	0.68257	2.069
93_P6_D08	NA	black	0	0	0.22774
93_P6_A01	NA	black	0	0	0
93_P5_E12	NA	black	0	0	0.21661
93_P5_A03	-1.66523985982	black	0	2.0154	0.9138
93_P5_F02	NA	black	0	0	0.52807
93_P6_F06	NA	black	0	0	0.21412
93_P5_F08	NA	black	0	0	0
93_P6_C10	NA	black	0	0	0.52406
93_P5_G08	NA	black	0	0.50386	0
93_P6_D07	NA	black	0	0.54003	0
93_P6_F05	1.10292885886	green3	2	0.61636	3.7438
93_P5_C07	NA	black	0	0	0
93_P5_B03	NA	black	0	0	1.9553
93_P6_E10	NA	black	0	0	3.1987
93_P5_A11	-0.0127746945854	green3	2	0.52005	1.0489
93_P5_F01	NA	black	0	0	0
93_P5_C03	-1.90878052595	black	0	1.2945	0.40054
93_P6_B10	NA	black	0	0	0
93_P5_E03	NA	black	0	0	3.7428
93_P5_G09	NA	black	0	0	3.6843
93_P5_C10	-0.0853585883547	green3	2	0.4489	0.11237
93_P5_E10	-0.040906673351	green3	2	0.43829	0.30217
93_P5_D08	-0.464940182124	green3	2	0.81967	0.70841
MGH93_P7_D06	NA	black	0	0	0
MGH93_P7_G08	NA	black	0	0	0
MGH93_P7_D02	NA	black	0	0	1.4478
MGH93_P7_A03	NA	black	0	0	2.8363
MGH93_P7_B06	NA	black	0	0	2.1378
MGH93_P7_C09	NA	black	0	0	0
MGH93_P7_F07	0.449409533967	green3	2	0.53406	3.1993
MGH93_P7_B02	NA	black	0	1.1362	0
MGH93_P7_H05	NA	black	0	0	0.55189
MGH93_P7_H09	0.220529498637	green3	2	0.33457	0.085425
MGH93_P7_D10	NA	black	0	0	1.4228
MGH93_P7_B11	-0.364746499236	green3	2	0.61447	0.42116
MGH93_P7_F11	-0.42870858968	green3	2	0.58111	0.14666
MGH93_P7_C04	NA	black	0	1.5617	0
MGH93_P7_F02	NA	black	0	0	0
