Cell_name	Zvalue	Color	Cluster	JUN	STMN1
MGH60_P4_C03	-1.94303202392	black	0	7.5329	0.54794
MGH60_P4_C04	-0.432092411969	green3	2	3.4921	6.0813
MGH60_P4_C05	0.688609813946	green3	2	7.9878	5.2133
MGH60_P4_C06	1.05106883372	green3	2	6.0753	7.7106
MGH60_P4_C07	-1.18109861248	red	1	1.9411	6.524
MGH60_P4_C09	NA	black	0	0	6.3457
MGH60_P4_C11	0.176608784681	green3	2	1.1979	4.3177
MGH60_P4_C12	0.00869202014672	green3	2	6.0395	4.3376
MGH60_P4_D01	-0.201194190107	green3	2	4.1312	5.982
MGH60_P4_D02	0.467682484687	green3	2	6.1088	5.8979
MGH60_P4_D03	NA	black	0	0	6.0988
MGH60_P4_D04	0.0985394269117	green3	2	4.928	6.4149
MGH60_P4_D05	0.563476779191	green3	2	6.2521	6.0276
MGH60_P4_D06	NA	black	0	0	6.2482
MGH60_P4_D07	0.57278309345	green3	2	7.9562	5.0563
MGH60_P4_D08	1.21481626476	green3	2	2.7685	1.877
MGH60_P4_D10	0.389305003292	green3	2	7.1369	5.0267
MGH60_P4_D12	NA	black	0	0	6.2434
MGH60_P4_E01	NA	black	0	0	2.4136
MGH60_P4_E02	NA	black	0	0	0
MGH60_P4_E03	NA	black	0	0	0
MGH60_P4_E04	-0.217072123063	green3	2	7.1572	3.8045
MGH60_P4_E05	NA	black	0	5.4497	0
MGH60_P4_E06	NA	black	0	0	4.9661
MGH60_P4_E07	-0.436720425337	green3	2	3.6085	6.2879
MGH60_P4_E08	0.123370674722	green3	2	7.8745	4.402
MGH60_P4_E09	NA	black	0	0	0
MGH60_P4_E11	-0.126883367999	green3	2	4.0144	5.1884
MGH60_P4_E12	NA	black	0	0	5.5798
MGH60_P4_F01	NA	black	0	0	5.1275
MGH60_P4_F02	-0.0174571897778	green3	2	4.4738	4.6271
MGH60_P4_F03	0.722053609724	green3	2	7.3157	5.564
MGH60_P4_F04	NA	black	0	0	5.2477
MGH60_P4_F05	0.456549188984	green3	2	6.5469	5.4777
MGH60_P4_F06	NA	black	0	5.9503	0
MGH60_P4_F07	NA	black	0	0	5.062
MGH60_P4_F08	NA	black	0	2.8454	0
MGH60_P4_F09	-0.467798436397	green3	2	3.1383	5.8232
MGH60_P4_F10	NA	black	0	0	5.4508
MGH60_P4_F11	NA	black	0	0	6.2327
MGH60_P4_F12	1.29495678165	green3	2	3.3535	0.81803
MGH60_P4_G01	NA	black	0	0	3.5916
MGH60_P4_G02	NA	black	0	0	5.5781
MGH60_P4_G03	-1.06121440035	green3	2	0.83996	5.8446
MGH60_P4_G04	0.155902411028	green3	2	2.6267	4.1436
MGH60_P4_G05	NA	black	0	6.472	0
MGH60_P4_G06	0.802391121378	green3	2	6.0277	7.0693
MGH60_P4_G07	-0.411948572226	green3	2	3.572	6.1123
MGH60_P4_G08	NA	black	0	0	5.5297
MGH60_P4_G09	0.126292058728	green3	2	5.4019	5.2752
MGH60_P4_G10	NA	black	0	0	7.1078
MGH60_P4_G11	NA	black	0	0	1.109
MGH60_P4_G12	-0.352110131091	green3	2	1.9222	5.0888
MGH60_P4_H01	-0.0609778276179	green3	2	4.5617	6.3762
MGH60_P4_H03	NA	black	0	0	6.0511
MGH60_P4_H04	-0.0155278511966	green3	2	4.6922	5.4156
MGH60_P4_H06	NA	black	0	0	5.5952
MGH60_P4_H07	NA	black	0	0	5.0496
MGH60_P4_H08	-1.4584883963	green3	2	0.48233	6.2023
MGH60_P4_H09	NA	black	0	0	5.9446
MGH60_P4_H10	-0.209865018486	green3	2	4.1958	6.3196
MGH60_P4_H11	0.047287566309	green3	2	6.6298	4.3973
MGH60_P4_H12	-0.0168609560786	green3	2	5.7699	4.233
MGH60_P5_A01	NA	black	0	0	0
MGH60_P5_A02	NA	black	0	0	6.3552
MGH60_P5_A03	NA	black	0	7.6662	0
MGH60_P5_A04	0.325775482283	green3	2	5.6828	5.9305
MGH60_P5_A05	NA	black	0	7.5864	0
MGH60_P5_A06	0.157025314668	green3	2	4.9278	7.1228
MGH60_P5_A07	NA	black	0	0	5.0816
MGH60_P5_A08	0.433321887567	green3	2	6.4654	5.4752
MGH60_P5_A09	NA	black	0	0	0
MGH60_P5_A10	0.429424110856	green3	2	6.3851	5.5246
MGH60_P5_A11	0.717168034754	green3	2	6.311	6.3876
MGH60_P5_A12	1.23031973973	green3	2	3.7433	0.085425
MGH60_P5_B01	0.183858992328	green3	2	7.2564	4.5962
MGH60_P5_B02	0.811198207313	green3	2	7.0878	5.8714
MGH60_P5_B03	NA	black	0	5.3865	0
MGH60_P5_B04	NA	black	0	0	0
MGH60_P5_B05	0.0306548878353	green3	2	5.4869	4.5455
MGH60_P5_B06	NA	black	0	0	5.4758
MGH60_P5_B07	0.0326752888075	green3	2	6.6877	4.3539
MGH60_P5_B08	NA	black	0	0	0
MGH60_P5_B09	NA	black	0	0	0
MGH60_P5_B10	NA	black	0	7.9366	0
MGH60_P5_B12	-0.226112199313	green3	2	1.5221	4.8548
MGH60_P5_C01	NA	black	0	7.5596	0
MGH60_P5_C02	-0.406822088542	green3	2	2.6722	5.3864
MGH60_P5_C03	0.242677901289	green3	2	4.3031	2.5743
MGH60_P5_C04	-0.14016590511	green3	2	2.7515	4.7902
MGH60_P5_C05	1.57477652317	black	0	3.1184	0.61164
MGH60_P5_C06	NA	black	0	0	4.0766
MGH60_P5_C07	NA	black	0	3.4934	0
MGH60_P5_C08	NA	black	0	0	4.9965
MGH60_P5_C09	0.451286727084	green3	2	5.7467	6.3563
MGH60_P5_C10	NA	black	0	0	4.1411
MGH60_P5_C11	0.0447215376681	green3	2	3.345	4.2973
MGH60_P5_C12	NA	black	0	6.8961	0
MGH60_P5_D01	0.424610390961	green3	2	6.6949	5.3066
MGH60_P5_D02	-0.867864055468	green3	2	0.73639	5.5855
MGH60_P5_D03	-0.304494341675	green3	2	5.4403	0.78994
MGH60_P5_D04	0.674323506932	green3	2	7.006	5.6584
MGH60_P5_D05	NA	black	0	6.2265	0
MGH60_P5_D06	0.353977957241	green3	2	6.6862	5.1431
MGH60_P5_D07	NA	black	0	0	5.213
MGH60_P5_D08	NA	black	0	0	5.1816
MGH60_P5_D09	-1.01335225251	green3	2	1.5276	6.0189
MGH60_P5_D10	-0.35544220445	green3	2	6.3356	3.1278
MGH60_P5_D11	NA	black	0	0	0
MGH60_P5_D12	0.115806961911	green3	2	5.9045	4.8025
MGH60_P5_E01	0.0722800193597	green3	2	5.1956	5.1579
MGH60_P5_E02	1.55162421087	black	0	3.1298	0.64155
MGH60_P5_E03	NA	black	0	0	0.54696
MGH60_P5_E04	NA	black	0	5.2123	0
MGH60_P5_E05	0.892761701919	green3	2	7.2995	5.8764
MGH60_P5_E06	NA	black	0	0	0
MGH60_P5_E07	NA	black	0	0	5.8023
MGH60_P5_E08	NA	black	0	7.0859	0
MGH60_P5_E09	0.35357727621	green3	2	5.4952	6.4257
MGH60_P5_E10	2.84903922031	black	0	1.708	0.51501
MGH60_P5_E11	NA	black	0	0	6.2301
MGH60_P5_E12	NA	black	0	0	2.9516
MGH60_P5_F01	-0.118234115116	green3	2	1.7929	4.7011
MGH60_P5_F02	-0.298527659069	green3	2	6.3634	3.339
MGH60_P5_F03	NA	black	0	0	4.2696
MGH60_P5_F04	0.0779302990284	green3	2	4.9231	6.1493
MGH60_P5_F05	-0.319310638574	green3	2	5.6941	2.3161
MGH60_P5_F06	NA	black	0	0	4.6158
MGH60_P5_F07	0.0426424534599	green3	2	5.2209	4.818
MGH60_P5_F08	NA	black	0	0	7.1924
MGH60_P5_F09	-0.970236519248	green3	2	2.4471	6.5103
MGH60_P5_F11	NA	black	0	0	5.7995
MGH60_P5_F12	-0.487062504742	green3	2	0.77231	5.1392
MGH60_P5_G01	NA	black	0	0	5.0804
MGH60_P5_G02	NA	black	0	5.044	0
MGH60_P5_G03	-0.340818301469	green3	2	6.6195	3.3521
MGH60_P5_G04	NA	black	0	6.52	0
MGH60_P5_G05	0.0291873178969	green3	2	4.8332	5.8123
MGH60_P5_G06	NA	black	0	6.0229	0
MGH60_P5_G07	NA	black	0	0	5.4435
MGH60_P5_G08	-0.00613918904139	green3	2	4.7342	5.4243
MGH60_P5_G09	NA	black	0	5.7428	0
MGH60_P5_G10	-0.121222900532	green3	2	4.2339	5.4804
MGH60_P5_G11	-0.881955968219	green3	2	1.2135	5.7198
MGH60_P5_G12	0.503792491467	green3	2	0.65627	4.0082
MGH60_P5_H01	0.0781209419525	green3	2	4.9674	5.9181
MGH60_P5_H02	0.5528527187	green3	2	6.2934	5.9527
MGH60_P5_H03	NA	black	0	0	4.2096
MGH60_P5_H04	NA	black	0	0	4.8804
MGH60_P5_H05	0.287482544411	green3	2	6.0235	5.3772
MGH60_P5_H06	-0.163922579537	green3	2	6.0933	3.6742
MGH60_P5_H07	NA	black	0	0	5.7969
MGH60_P5_H08	0.206148323824	green3	2	5.6478	5.4167
MGH60_P5_H09	0.336864109886	green3	2	6.2325	5.3723
MGH60_P5_H10	0.275616495311	green3	2	3.5574	3.4485
MGH60_P5_H11	NA	black	0	0	4.5503
MGH60_P5_H12	0.210157807159	green3	2	5.6723	5.4074
MGH60_P6_A01	0.0407212292818	green3	2	4.8118	6.27
MGH60_P6_A02	1.61290898729	black	0	8.1702	6.3848
MGH60_P6_A03	-0.102421269858	green3	2	5.9347	3.864
MGH60_P6_A04	-0.416094508511	green3	2	0.26784	5.026
MGH60_P6_A05	NA	black	0	0	4.6392
MGH60_P6_A06	-0.294525964625	green3	2	3.7753	5.8578
MGH60_P6_A07	0.498607313624	green3	2	5.7519	6.536
MGH60_P6_A08	-0.177833485171	green3	2	0.13619	4.7788
MGH60_P6_A09	-2.47866718779	black	0	8.3273	0.63691
MGH60_P6_A10	NA	black	0	0	4.7577
MGH60_P6_A11	-0.373084432959	green3	2	0.36065	4.9845
MGH60_P6_A12	-0.0904518958067	green3	2	4.3727	5.4914
MGH60_P6_B01	0.0837602670087	green3	2	6.6264	4.492
MGH60_P6_B03	-0.299749640384	green3	2	3.0014	5.2515
MGH60_P6_B04	NA	black	0	5.8517	0
MGH60_P6_B05	0.251820385583	green3	2	6.3431	5.0474
MGH60_P6_B06	0.0468718165538	green3	2	4.9114	5.6898
MGH60_P6_B07	-0.299126652466	green3	2	3.6914	5.7595
MGH60_P6_B08	NA	black	0	5.7193	0
MGH60_P6_B09	NA	black	0	0	4.9924
MGH60_P6_B10	NA	black	0	4.6131	0
MGH60_P6_B11	3.56683718016	black	0	0.70576	0.70133
MGH60_P6_B12	-0.111362529049	green3	2	3.7751	4.9324
MGH60_P6_C02	NA	black	0	0	0
MGH60_P6_C03	-0.0109354712877	green3	2	5.155	4.1878
MGH60_P6_C05	0.0210643522328	green3	2	4.8262	5.641
MGH60_P6_C06	NA	black	0	0	6.353
MGH60_P6_C07	NA	black	0	0	6.5409
MGH60_P6_C08	NA	black	0	0	6.1112
MGH60_P6_C09	-0.310629553869	green3	2	3.3054	5.4438
MGH60_P6_C10	-0.16716859835	green3	2	5.5516	3.1273
MGH60_P6_C11	-0.0309804258279	green3	2	4.1667	4.6243
MGH60_P6_D01	0.273793623414	green3	2	3.9939	2.9958
MGH60_P6_D03	NA	black	0	0	5.9917
MGH60_P6_D04	-0.536705297723	green3	2	5.8135	1.1577
MGH60_P6_D05	NA	black	0	0	0
MGH60_P6_D06	0.0226604423376	green3	2	6.0259	4.3931
MGH60_P6_D07	-0.00809050058946	green3	2	4.6973	4.732
MGH60_P6_D08	0.948841159466	green3	2	6.0919	7.3838
MGH60_P6_D09	NA	black	0	0	5.284
MGH60_P6_D11	-0.314963812405	green3	2	3.8337	6.0788
MGH60_P6_D12	0.801085436236	green3	2	4.2051	0.082703
MGH60_P6_E01	-1.77492628722	black	0	7.4237	0.73379
MGH60_P6_E02	-0.0673398508998	green3	2	4.3252	5.0825
MGH60_P6_E03	0.329617235358	green3	2	6.7712	5.0465
MGH60_P6_E04	1.40778310008	green3	2	7.9615	6.2444
MGH60_P6_E05	NA	black	0	0	5.4929
MGH60_P6_E06	0.569125620158	green3	2	7.7203	5.129
MGH60_P6_E07	NA	black	0	0	4.9116
MGH60_P6_E08	NA	black	0	0	0.31962
MGH60_P6_E09	-0.0807002813431	green3	2	4.2646	5.1297
MGH60_P6_E10	0.986916607508	green3	2	7.3103	6.0343
MGH60_P6_E11	-0.777509591597	green3	2	0.28096	5.408
MGH60_P6_E12	0.84840899123	green3	2	7.0007	6.0089
MGH60_P6_F02	NA	black	0	0	2.3752
MGH60_P6_F03	-0.10869233644	green3	2	4.3934	5.8844
MGH60_P6_F04	NA	black	0	0	1.0007
MGH60_P6_F05	NA	black	0	0	6.4041
MGH60_P6_F06	NA	black	0	3.8854	0
MGH60_P6_F07	NA	black	0	0	0.7966
MGH60_P6_F08	NA	black	0	0.55385	0
MGH60_P6_F09	NA	black	0	0	3.8489
MGH60_P6_F10	-0.16590703911	green3	2	3.907	5.3159
MGH60_P6_F11	NA	black	0	0.87814	0
MGH60_P6_F12	0.225533977844	green3	2	6.2536	5.015
MGH60_P6_G01	0.129198651357	green3	2	7.8068	4.4188
MGH60_P6_G02	NA	black	0	0	4.155
MGH60_P6_G03	NA	black	0	0	5.3134
MGH60_P6_G04	-1.49465434476	black	0	7.4638	1.3791
MGH60_P6_G05	-0.529657993259	green3	2	2.7893	5.7406
MGH60_P6_G06	-1.17908076973	red	1	0.25822	5.8312
MGH60_P6_G07	0.631412603343	green3	2	7.4909	5.3207
MGH60_P6_G08	NA	black	0	0	4.7446
MGH60_P6_G10	NA	black	0	6.5358	0
MGH60_P6_G11	-0.174864613464	green3	2	5.2693	0.95606
MGH60_P6_G12	NA	black	0	0	6.1123
MGH60_P6_H01	NA	black	0	7.9587	0
MGH60_P6_H02	0.176934431873	green3	2	5.5311	5.4105
MGH60_P6_H03	0.70325399111	green3	2	4.0858	0.90072
MGH60_P6_H04	-0.737287841806	green3	2	2.0133	5.7759
MGH60_P6_H06	0.36514769972	green3	2	5.4006	6.7302
MGH60_P6_H07	-1.10799399714	green3	2	1.6281	6.212
MGH60_P6_H08	NA	black	0	8.1125	0
MGH60_P6_H09	-0.000938822536035	green3	2	4.9394	4.3198
MGH60_P6_H10	0.533934142816	green3	2	7.2364	5.2616
MGH60_P6_H11	0.827492931179	green3	2	6.0189	7.1631
MGH60_P6_H12	0.631489360418	green3	2	6.1688	6.3283
MGH60_P7_A01	NA	black	0	0	5.6632
MGH60_P7_A02	NA	black	0	5.1835	0
MGH60_P7_A03	-0.0627919016047	green3	2	4.0795	4.8127
MGH60_P7_A04	0.227646542637	green3	2	5.7792	5.371
MGH60_P7_A05	-0.0166161190098	green3	2	5.8674	4.2372
MGH60_P7_A06	NA	black	0	0	5.7863
MGH60_P7_A07	NA	black	0	0	0.42546
MGH60_P7_A08	NA	black	0	0	6.8006
MGH60_P7_A09	NA	black	0	0	4.2218
MGH60_P7_A10	-2.55306288213	black	0	8.6928	0.8922
MGH60_P7_A11	1.39923606357	green3	2	7.7682	6.3647
MGH60_P7_A12	0.254323144571	green3	2	4.6808	0.93055
MGH60_P7_B02	0.264165895015	green3	2	5.6039	5.7644
MGH60_P7_B03	-0.880233032555	green3	2	6.261	0.9381
MGH60_P7_B04	-0.219098914921	green3	2	3.8235	5.5187
MGH60_P7_B05	-0.715771696199	green3	2	0.54794	5.377
MGH60_P7_B06	NA	black	0	7.6018	0
MGH60_P7_B07	-0.204847933766	green3	2	5.6481	3.0312
MGH60_P7_B08	NA	black	0	5.5311	0
MGH60_P7_B09	-0.063011378221	green3	2	5.7655	3.9957
MGH60_P7_B10	NA	black	0	5.8538	0
MGH60_P7_B11	-0.956656602927	green3	2	2.7062	6.7449
MGH60_P7_B12	1.76386737314	black	0	8.0857	6.6426
MGH60_P7_C01	NA	black	0	0	6.2134
MGH60_P7_C02	NA	black	0	0	6.5766
MGH60_P7_C03	-1.05322774323	green3	2	0.23389	5.6923
MGH60_P7_C04	2.15064158236	black	0	0.61824	2.2412
MGH60_P7_C05	NA	black	0	0	7.2434
MGH60_P7_C06	NA	black	0	4.7425	0
MGH60_P7_C07	NA	black	0	0	0.41468
MGH60_P7_C08	-0.609484896439	green3	2	3.5824	7.0761
MGH60_P7_C09	NA	black	0	0	5.9745
MGH60_P7_C10	-0.501654463984	green3	2	2.783	5.667
MGH60_P7_C11	NA	black	0	0	5.6213
MGH60_P7_C12	0.291404844996	green3	2	6.6608	5.0032
MGH60_P7_D01	-0.225549832601	green3	2	1.4521	4.8507
MGH60_P7_D02	NA	black	0	0	5.0353
MGH60_P7_D03	NA	black	0	6.5871	0
MGH60_P7_D04	0.495192196184	green3	2	7.2121	5.1998
MGH60_P7_D05	NA	black	0	0	0
MGH60_P7_D06	0.625419917307	green3	2	7.2466	5.4259
MGH60_P7_D08	-0.686463551019	green3	2	2.7216	6.0821
MGH60_P7_D09	-0.0597111901984	green3	2	6.8157	4.1232
MGH60_P7_D10	NA	black	0	0	6.9526
MGH60_P7_D11	0.520722733115	green3	2	6.2445	5.9117
MGH60_P7_D12	NA	black	0	0	4.1159
MGH60_P7_E01	NA	black	0	8.1203	0
MGH60_P7_E02	1.22856565201	green3	2	7.2945	6.4661
MGH60_P7_E03	0.423612616275	green3	2	4.3066	1.4972
MGH60_P7_E04	1.0814069195	green3	2	7.296	6.2098
MGH60_P7_E05	0.380923865502	green3	2	4.412	1.3561
MGH60_P7_E06	0.0510033585135	green3	2	5.3842	4.748
MGH60_P7_E07	NA	black	0	0	4.0034
MGH60_P7_E08	-1.27836951075	red	1	0.21909	5.9275
MGH60_P7_E09	0.23486501675	green3	2	5.1568	6.6932
MGH60_P7_E11	0.14645577316	green3	2	5.0424	6.3889
MGH60_P7_E12	NA	black	0	5.1891	0
MGH60_P7_F01	0.36034298089	green3	2	6.4434	5.2948
MGH60_P7_F03	-0.809043899201	green3	2	1.069	5.5854
MGH60_P7_F04	NA	black	0	3.7299	0
MGH60_P7_F05	0.921903668187	green3	2	6.8272	6.3095
MGH60_P7_F06	NA	black	0	0	0.78994
MGH60_P7_F07	NA	black	0	0	5.4787
MGH60_P7_F08	1.22869796354	green3	2	7.6344	6.2022
MGH60_P7_F10	0.413489625834	green3	2	3.3071	3.2157
MGH60_P7_F11	1.23935213288	green3	2	6.3021	7.7601
MGH60_P7_F12	1.32049122626	green3	2	8.461	5.8491
MGH60_P7_G01	-0.0170096359252	green3	2	5.0759	4.0051
MGH60_P7_G02	-0.143657650887	green3	2	2.2385	4.7577
MGH60_P7_G03	NA	black	0	0	4.5249
MGH60_P7_G04	NA	black	0	0	5.1787
MGH60_P7_G05	NA	black	0	0.99567	0
MGH60_P7_G06	NA	black	0	0	5.2888
MGH60_P7_G07	-1.20588779431	red	1	6.4949	0.3173
MGH60_P7_G08	-1.37544915011	red	1	2.0489	6.9706
MGH60_P7_G09	1.18929810516	green3	2	2.6355	2.0707
MGH60_P7_G10	0.0480137604621	green3	2	4.8938	5.8132
MGH60_P7_G11	0.117959799322	green3	2	6.2587	4.6744
MGH60_P7_G12	-0.0917874929308	green3	2	3.9777	4.9377
MGH60_P7_H01	-0.497618079673	green3	2	0.584	5.1348
MGH60_P7_H02	0.642917042139	green3	2	7.369	5.3966
MGH60_P7_H03	NA	black	0	0	4.7766
MGH60_P7_H04	NA	black	0	0	6.5412
MGH60_P7_H05	-1.40845707744	red	1	0.34255	6.1017
MGH60_P7_H06	NA	black	0	0	0
MGH60_P7_H07	-0.0841851039154	green3	2	5.3878	3.5707
MGH60_P7_H08	-1.13923795542	red	1	0.92828	5.9689
MGH60_P7_H09	NA	black	0	0	5.0575
MGH60_P7_H10	0.0624937170921	green3	2	5.1548	5.1294
MGH60_P7_H11	-2.36198232895	black	0	0.097611	7.0335
MGH60_P7_H12	-0.566442256719	green3	2	1.1852	5.2898
MGH60_P3_A01	-0.0242631771676	green3	2	5.7562	4.1945
MGH60_P3_A02	NA	black	0	8.3427	0
MGH60_P3_A03	NA	black	0	0	4.9001
MGH60_P3_A06	NA	black	0	5.2505	0
MGH60_P3_A07	1.15643095582	green3	2	1.8242	2.7594
MGH60_P3_A08	0.320504058935	green3	2	5.3798	6.5374
MGH60_P3_A09	NA	black	0	0	5.7494
MGH60_P3_A10	NA	black	0	0	5.8701
MGH60_P3_A11	-0.83849756149	green3	2	8.3869	3.0555
MGH60_P3_A12	0.314241822506	green3	2	2.0772	3.9695
MGH60_P3_B01	-0.0202181384405	green3	2	4.0909	4.5328
MGH60_P3_B04	-0.0756305177506	green3	2	1.5356	4.6381
MGH60_P3_B06	NA	black	0	6.5245	0
MGH60_P3_B07	0.424969873465	green3	2	7.6898	4.9104
MGH60_P3_B10	NA	black	0	5.7392	0
MGH60_P3_B11	0.280465572758	green3	2	7.9295	4.6316
MGH60_P3_B12	NA	black	0	6.3071	0
MGH60_P3_C03	NA	black	0	4.532	0
MGH60_P3_C04	-0.398613536904	green3	2	3.726	6.3269
MGH60_P3_C07	NA	black	0	8.2714	0
MGH60_P3_C08	-0.0425230087781	green3	2	5.0531	3.0025
MGH60_P3_C09	0.54570921784	green3	2	6.3582	5.8676
MGH60_P3_D01	0.434491814852	green3	2	5.9048	6.0407
MGH60_P3_D03	-0.118092310855	green3	2	3.9955	5.1134
MGH60_P3_D04	NA	black	0	0	4.3066
MGH60_P3_D07	-0.0443822871381	green3	2	3.7974	4.6223
MGH60_P3_D08	-0.117249009638	green3	2	4.4226	6.3071
MGH60_P3_D09	-0.0323283611003	green3	2	6.4525	4.1894
MGH60_P3_D10	-1.08026352643	green3	2	7.1032	1.8679
MGH60_P3_D11	0.0658138627592	green3	2	4.8872	6.1769
MGH60_P3_E02	-0.631954139123	green3	2	7.1904	2.945
MGH60_P3_E03	NA	black	0	0	6.1957
MGH60_P3_E04	-0.0129851414218	green3	2	2.2726	4.5166
MGH60_P3_E06	NA	black	0	0	0
MGH60_P3_E07	NA	black	0	5.9041	0
MGH60_P3_E08	NA	black	0	0	0
MGH60_P3_E09	NA	black	0	0	4.7604
MGH60_P3_E10	NA	black	0	4.719	0
MGH60_P3_E11	-0.165547025642	green3	2	3.1189	4.9151
MGH60_P3_E12	NA	black	0	0	0
MGH60_P3_F01	-0.00688134243069	green3	2	5.5475	4.2836
MGH60_P3_F02	-0.151659227797	green3	2	4.2634	5.9111
MGH60_P3_F03	-0.104676665848	green3	2	4.2546	5.3555
MGH60_P3_F04	-0.651675731487	green3	2	1.9616	5.6061
MGH60_P3_F06	0.0844841276985	green3	2	5.4193	4.9644
MGH60_P3_F07	NA	black	0	0	0
MGH60_P3_F08	0.0329523638264	green3	2	4.4787	3.9633
MGH60_P3_F09	-0.105372521235	green3	2	4.1355	5.1714
MGH60_P3_F10	NA	black	0	0	6.0893
MGH60_P3_F11	NA	black	0	0	0
MGH60_P3_F12	NA	black	0	0	0
MGH60_P3_G02	NA	black	0	0	5.2917
MGH60_P3_G04	NA	black	0	0	0
MGH60_P3_G05	NA	black	0	3.0059	0
MGH60_P3_G06	NA	black	0	0	4.2713
MGH60_P3_G07	0.509228812309	green3	2	7.0044	5.3251
MGH60_P3_G08	NA	black	0	7.6368	0
MGH60_P3_G10	1.17612430399	green3	2	2.5208	2.2073
MGH60_P3_G11	NA	black	0	0	0
MGH60_P3_H02	NA	black	0	3.2472	0
MGH60_P3_H03	1.70333035963	black	0	3.004	0.54399
MGH60_P3_H04	-0.752747401987	green3	2	6.5123	1.9942
MGH60_P3_H06	NA	black	0	0	4.4605
MGH60_P3_H07	-0.408334343674	green3	2	7.5142	3.503
MGH60_P3_H08	0.0647566663915	green3	2	4.9027	6.0609
MGH60_P3_H09	0.00766281059499	green3	2	4.9441	2.081
MGH60_P3_H10	NA	black	0	0	5.5465
MGH60_P3_H11	-0.0143561134403	green3	2	4.1423	4.499
MGH60_P3_H12	NA	black	0	0	3.6555
97_P3_G07	NA	black	0	0	5.3916
97_P3_G10	NA	black	0	0	5.1949
97_P3_H02	NA	black	0	0	5.2457
97_P3_A07	NA	black	0	0	5.0468
97_P3_C03	NA	black	0	0	0.57628
97_P3_H09	-0.0261042814919	green3	2	4.5927	5.0104
97_P3_H12	NA	black	0	0	3.6003
97_P3_H08	0.0245178578259	green3	2	3.716	4.3167
97_P3_E02	NA	black	0	4.4961	0
97_P3_E07	NA	black	0	0	0
97_P3_C07	0.386734204887	green3	2	2.9497	3.515
97_P3_E04	-0.176664295089	green3	2	2.1852	4.8147
97_P3_C04	NA	black	0	0	0
97_P3_F10	0.0198131988474	green3	2	5.0946	4.6738
97_P3_F03	NA	black	0	0	4.3359
97_P3_A09	0.000803889402214	green3	2	4.2645	4.3861
97_P3_G04	-0.222033477108	green3	2	3.2386	5.1211
97_P3_E09	-0.0958503508766	green3	2	2.5984	4.6803
97_P3_B08	NA	black	0	0	2.8484
97_P3_B12	NA	black	0	0	3.017
97_P3_E05	NA	black	0	0	3.6885
97_P3_D03	NA	black	0	0	3.9773
97_P3_D11	NA	black	0	0	0.5568
97_P3_H11	NA	black	0	0	1.9917
97_P3_C10	NA	black	0	0	5.491
97_P3_G08	NA	black	0	0	5.1177
97_P3_F06	NA	black	0	0	5.231
97_P3_C01	0.128345769499	green3	2	3.1545	4.0909
97_P3_A04	NA	black	0	0	4.953
97_P3_C09	NA	black	0	0	4.874
97_P3_D10	NA	black	0	0	4.2324
97_P3_H07	-0.0851272303636	green3	2	5.1635	2.6724
97_P3_E01	-0.178635992208	green3	2	4.0565	5.6126
97_P3_E03	NA	black	0	0	1.06
97_P3_B10	NA	black	0	0	4.8029
97_P3_F05	0.01716074839	green3	2	4.8956	5.0731
97_P3_G12	NA	black	0	0	0
97_P3_B04	NA	black	0	0	5.0623
97_P3_B02	0.0727596471834	green3	2	2.5122	4.3329
97_P3_B07	NA	black	0	0	5.4785
97_P3_G02	NA	black	0	0	4.9834
97_P3_G11	0.849560625642	green3	2	0.94336	3.543
97_P3_F11	NA	black	0	0	3.6905
97_P3_H03	NA	black	0	0	8.1483
97_P3_C02	NA	black	0	0	2.8661
97_P3_G06	NA	black	0	0	4.276
97_P3_B01	-0.472874789777	green3	2	6.4706	2.8552
97_P3_B05	-0.0786680091219	green3	2	2.3323	4.6389
97_P3_E10	NA	black	0	0	3.5985
97_P3_G01	NA	black	0	0	5.2632
97_P3_A08	NA	black	0	0	4.193
97_P3_A03	NA	black	0	0	5.2051
97_P3_B03	0.46092574609	green3	2	0.9222	4.008
97_P3_D01	-0.719763777992	green3	2	2.8548	6.286
97_P3_G03	NA	black	0	0	5.723
97_P3_E11	NA	black	0	0	4.6323
97_P3_D04	-0.120619452374	green3	2	3.6398	4.916
97_P3_A11	-1.07867621519	green3	2	3.1819	8.0011
97_P3_C12	NA	black	0	0	4.8926
97_P3_D02	NA	black	0	0	5.8676
97_P3_E08	1.34365009602	green3	2	1.8524	2.4665
97_P3_D05	0.00925023113461	green3	2	4.836	5.128
97_P3_D12	NA	black	0	0	5.4438
97_P3_D09	0.258353013479	green3	2	1.1197	4.2233
97_P3_F01	NA	black	0	0	7.929
97_P3_F07	0.00591863051832	green3	2	2.7051	4.4578
97_P3_B11	NA	black	0	0	5.6686
97_P3_H05	NA	black	0	0	4.6051
97_P3_F12	NA	black	0	0	5.5934
97_P3_F04	-0.839665721359	green3	2	2.0093	5.9561
97_P3_C11	NA	black	0	0	4.7064
97_P3_F08	0.116357111991	green3	2	3.6313	3.9752
97_P3_C05	NA	black	0	0	5.123
97_P3_F09	-0.59310657571	green3	2	1.4346	5.3716
97_P3_G05	NA	black	0	0	4.2126
97_P3_A10	-0.397316881092	green3	2	2.6717	5.3643
97_P3_A05	NA	black	0	0	5.08
97_P3_C06	NA	black	0	0	4.7418
97_P3_F02	-0.482314465235	green3	2	2.8709	5.6705
