Cell_name	Zvalue	Color	Cluster	CHEK1	MYC
MGH54_P13_G11	NA	black	0	0	0
MGH54_P13_G12	NA	black	0	0	2.0405
MGH54_P13_H02	NA	black	0	0	0.39944
MGH54_P13_H03	NA	black	0	0.53605	0
MGH54_P13_H04	0.653566672974	red	1	0.15575	1.8972
MGH54_P13_H05	NA	black	0	0	0
MGH54_P13_H06	NA	black	0	4.4924	0
MGH54_P13_H07	NA	black	0	0.22774	0
MGH54_P13_H08	NA	black	0	0	0
MGH54_P13_H09	NA	black	0	0.37629	0
MGH54_P13_H10	-0.343841991509	red	1	0.48954	4.6413
MGH54_P13_H11	NA	black	0	0	0
MGH60_P4_A01	NA	black	0	0	0
MGH60_P4_A02	NA	black	0	0	0
MGH60_P4_A03	NA	black	0	0	0
MGH60_P4_A04	NA	black	0	0	0
MGH60_P4_A05	-0.173813674482	red	1	0.49365	3.9914
MGH60_P4_A06	NA	black	0	0	3.8796
MGH60_P4_A07	NA	black	0	0.090853	0
MGH60_P4_A08	NA	black	0	0	0
MGH60_P4_A09	NA	black	0	1.4367	0
MGH60_P4_A10	NA	black	0	0	0
MGH60_P4_A11	NA	black	0	0	0
MGH60_P4_A12	NA	black	0	0.47612	0
MGH60_P4_B01	NA	black	0	0	2.6309
MGH60_P4_B02	NA	black	0	0	0
MGH60_P4_B03	NA	black	0	0.7433	0
MGH60_P4_B04	NA	black	0	0	0
MGH60_P4_B05	NA	black	0	0	1.8699
MGH60_P4_B06	NA	black	0	0	0
MGH60_P4_B07	NA	black	0	0	5.5778
MGH60_P4_B08	NA	black	0	0	0
MGH60_P4_B09	NA	black	0	0	4.5491
MGH60_P4_B10	NA	black	0	1.9764	0
MGH60_P4_B11	1.5188491191	green3	2	3.9101	4.378
MGH60_P4_B12	NA	black	0	0	0
MGH60_P4_C01	NA	black	0	0	3.6835
MGH60_P4_C02	NA	black	0	0	0
MGH60_P4_C03	NA	black	0	0.41792	0
MGH60_P4_C04	NA	black	0	0	0
MGH60_P4_C05	NA	black	0	0.45838	0
MGH60_P4_C06	NA	black	0	3.0552	0
MGH60_P4_C07	NA	black	0	0	5.3236
MGH60_P4_C09	NA	black	0	0	0
MGH60_P4_C11	NA	black	0	0	0
MGH60_P4_C12	0.166481983735	red	1	0.23143	2.9449
MGH60_P4_D01	NA	black	0	0	0
MGH60_P4_D02	NA	black	0	2.7693	0
MGH60_P4_D03	NA	black	0	0	0
MGH60_P4_D04	NA	black	0	2.4854	0
MGH60_P4_D05	NA	black	0	0.543	0
MGH60_P4_D06	NA	black	0	0	0
MGH60_P4_D07	NA	black	0	0	0.79327
MGH60_P4_D08	NA	black	0	0	3.9896
MGH60_P4_D10	NA	black	0	0	0
MGH60_P4_D12	1.32705056692	green3	2	0.10969	0.59264
MGH60_P4_E01	NA	black	0	0	0.50182
MGH60_P4_E02	NA	black	0	2.6551	0
MGH60_P4_E03	-0.185681441462	red	1	0.52807	4.079
MGH60_P4_E04	NA	black	0	0	3.0113
MGH60_P4_E05	NA	black	0	0	0
MGH60_P4_E06	NA	black	0	0	0
MGH60_P4_E07	NA	black	0	0	0
MGH60_P4_E08	NA	black	0	0	0
MGH60_P4_E09	NA	black	0	0	0
MGH60_P4_E11	NA	black	0	0	0
MGH60_P4_E12	NA	black	0	2.3369	0
MGH60_P4_F01	-2.4321335105	black	0	3.0252	0.40708
MGH60_P4_F02	NA	black	0	0	0
MGH60_P4_F03	NA	black	0	0	0
MGH60_P4_F04	NA	black	0	0	0
MGH60_P4_F05	NA	black	0	0	4.3242
MGH60_P4_F06	-0.488129995074	red	1	0.46258	5.1341
MGH60_P4_F07	NA	black	0	0	0
MGH60_P4_F08	NA	black	0	0.21164	0
MGH60_P4_F09	NA	black	0	0.35502	0
MGH60_P4_F10	NA	black	0	0.34483	0
MGH60_P4_F11	NA	black	0	0	0
MGH60_P4_F12	NA	black	0	0.71282	0
MGH60_P4_G01	0.383532345835	red	1	1.8359	4.3857
MGH60_P4_G02	NA	black	0	2.9776	0
MGH60_P4_G03	NA	black	0	0	0
MGH60_P4_G04	NA	black	0	3.1919	0
MGH60_P4_G05	NA	black	0	0	0
MGH60_P4_G06	NA	black	0	0	0
MGH60_P4_G07	NA	black	0	0.41359	0
MGH60_P4_G08	NA	black	0	0	0
MGH60_P4_G09	NA	black	0	0.39726	0
MGH60_P4_G10	NA	black	0	0	0
MGH60_P4_G11	NA	black	0	0	0
MGH60_P4_G12	NA	black	0	0	0
MGH60_P4_H01	NA	black	0	0.22774	0
MGH60_P4_H03	NA	black	0	1.005	0
MGH60_P4_H04	NA	black	0	1.6695	0
MGH60_P4_H06	NA	black	0	1.3271	0
MGH60_P4_H07	NA	black	0	0	0
MGH60_P4_H08	NA	black	0	0	0
MGH60_P4_H09	NA	black	0	0	0
MGH60_P4_H10	NA	black	0	0	4.1942
MGH60_P4_H11	NA	black	0	0.40272	0
MGH60_P4_H12	NA	black	0	0	0
MGH60_P5_A01	NA	black	0	0	0
MGH60_P5_A02	0.512392715217	red	1	0.71105	0.78827
MGH60_P5_A03	NA	black	0	1.159	0
MGH60_P5_A04	NA	black	0	0	0
MGH60_P5_A05	NA	black	0	0	5.6009
MGH60_P5_A06	NA	black	0	0	0
MGH60_P5_A07	NA	black	0	0	3.089
MGH60_P5_A08	NA	black	0	3.0233	0
MGH60_P5_A09	NA	black	0	0.5656	0
MGH60_P5_A10	NA	black	0	0	0
MGH60_P5_A11	NA	black	0	0.23511	0
MGH60_P5_A12	NA	black	0	0	0
MGH60_P5_B01	NA	black	0	0	0
MGH60_P5_B02	NA	black	0	0	3.8412
MGH60_P5_B03	NA	black	0	0	0
MGH60_P5_B04	0.119548956599	red	1	1.6835	3.735
MGH60_P5_B05	NA	black	0	2.7422	0
MGH60_P5_B06	NA	black	0	1.7277	0
MGH60_P5_B07	NA	black	0	0.72421	0
MGH60_P5_B08	NA	black	0	0	0
MGH60_P5_B09	NA	black	0	0	0
MGH60_P5_B10	NA	black	0	0	0
MGH60_P5_B12	0.231853653403	red	1	0.045443	2.8916
MGH60_P5_C01	NA	black	0	0	0
MGH60_P5_C02	NA	black	0	0.87971	0
MGH60_P5_C03	NA	black	0	0	0
MGH60_P5_C04	0.981048298875	green3	2	1.9516	5.6472
MGH60_P5_C05	NA	black	0	0	0
MGH60_P5_C06	NA	black	0	0	3.2763
MGH60_P5_C07	NA	black	0	0	0
MGH60_P5_C08	NA	black	0	0	0
MGH60_P5_C09	NA	black	0	0	0
MGH60_P5_C10	NA	black	0	0	0
MGH60_P5_C11	NA	black	0	0.44148	0
MGH60_P5_C12	NA	black	0	0	3.9305
MGH60_P5_D01	NA	black	0	0	0
MGH60_P5_D02	NA	black	0	0.50182	0
MGH60_P5_D03	NA	black	0	0	0
MGH60_P5_D04	NA	black	0	0	4.8488
MGH60_P5_D05	0.916972778373	green3	2	2.7589	4.4386
MGH60_P5_D06	NA	black	0	0	0
MGH60_P5_D07	NA	black	0	3.2511	0
MGH60_P5_D08	NA	black	0	1.0022	0
MGH60_P5_D09	NA	black	0	0	1.884
MGH60_P5_D10	NA	black	0	0	3.1248
MGH60_P5_D11	NA	black	0	0	0
MGH60_P5_D12	NA	black	0	0	0
MGH60_P5_E01	NA	black	0	0	4.3674
MGH60_P5_E02	NA	black	0	0	0
MGH60_P5_E03	0.0765440950518	red	1	2.7128	3.3612
MGH60_P5_E04	NA	black	0	0	0
MGH60_P5_E05	NA	black	0	0	0
MGH60_P5_E06	NA	black	0	0	0
MGH60_P5_E07	NA	black	0	0.57628	0
MGH60_P5_E08	NA	black	0	0	0
MGH60_P5_E09	NA	black	0	0	0
MGH60_P5_E10	NA	black	0	0	0
MGH60_P5_E11	NA	black	0	0.68885	0
MGH60_P5_E12	NA	black	0	0	0
MGH60_P5_F01	NA	black	0	0	0
MGH60_P5_F02	NA	black	0	0	0
MGH60_P5_F03	NA	black	0	0	0
MGH60_P5_F04	NA	black	0	0	0
MGH60_P5_F05	NA	black	0	0	0
MGH60_P5_F06	NA	black	0	0	0
MGH60_P5_F07	NA	black	0	0	0
MGH60_P5_F08	NA	black	0	3.3938	0
MGH60_P5_F09	NA	black	0	0	0
MGH60_P5_F11	NA	black	0	0	4.3021
MGH60_P5_F12	NA	black	0	1.4782	0
MGH60_P5_G01	NA	black	0	0	0
MGH60_P5_G02	NA	black	0	0	0
MGH60_P5_G03	NA	black	0	0.86631	0
MGH60_P5_G04	NA	black	0	0	0
MGH60_P5_G05	NA	black	0	0	0
MGH60_P5_G06	NA	black	0	0	0
MGH60_P5_G07	NA	black	0	0	0
MGH60_P5_G08	NA	black	0	0.57046	0
MGH60_P5_G09	NA	black	0	0.61353	0
MGH60_P5_G10	NA	black	0	0	0
MGH60_P5_G11	NA	black	0	0.41143	0
MGH60_P5_G12	NA	black	0	0	4.0253
MGH60_P5_H01	NA	black	0	0.1776	0
MGH60_P5_H02	0.200257154201	red	1	0.96051	0.95977
MGH60_P5_H03	NA	black	0	0	0
MGH60_P5_H04	NA	black	0	0.24123	0
MGH60_P5_H05	NA	black	0	0	0
MGH60_P5_H06	NA	black	0	0	0
MGH60_P5_H07	NA	black	0	0	0
MGH60_P5_H08	NA	black	0	0	0
MGH60_P5_H09	NA	black	0	3.0542	0
MGH60_P5_H10	NA	black	0	0	0
MGH60_P5_H11	-0.639869152144	red	1	0.092207	4.7959
MGH60_P5_H12	NA	black	0	0.13356	0
MGH60_P6_A01	NA	black	0	0	0
MGH60_P6_A02	NA	black	0	0	0
MGH60_P6_A03	-0.752579667161	red	1	2.3846	1.9749
MGH60_P6_A04	NA	black	0	0	0
MGH60_P6_A05	NA	black	0	2.8408	0
MGH60_P6_A06	NA	black	0	0	0
MGH60_P6_A07	NA	black	0	0.39944	0
MGH60_P6_A08	1.14774575164	green3	2	0.2302	0.64616
MGH60_P6_A09	NA	black	0	0	0
MGH60_P6_A10	NA	black	0	0.96643	0
MGH60_P6_A11	NA	black	0	0.23511	0
MGH60_P6_A12	NA	black	0	0	0
MGH60_P6_B01	NA	black	0	4.2938	0
MGH60_P6_B03	NA	black	0	0	0
MGH60_P6_B04	NA	black	0	0	0
MGH60_P6_B05	NA	black	0	0	0
MGH60_P6_B06	NA	black	0	0	3.1704
MGH60_P6_B07	NA	black	0	0	0
MGH60_P6_B08	NA	black	0	0	0
MGH60_P6_B09	-0.735054066845	red	1	0.45733	6.1107
MGH60_P6_B10	NA	black	0	0	0
MGH60_P6_B11	NA	black	0	0	0
MGH60_P6_B12	NA	black	0	0	0
MGH60_P6_C02	NA	black	0	0	0
MGH60_P6_C03	-0.278292437694	red	1	1.4238	1.1827
MGH60_P6_C05	NA	black	0	0	0
MGH60_P6_C06	NA	black	0	0	0
MGH60_P6_C07	NA	black	0	0	0
MGH60_P6_C08	NA	black	0	0	0
MGH60_P6_C09	NA	black	0	2.4155	0
MGH60_P6_C10	NA	black	0	0	0
MGH60_P6_C11	NA	black	0	0	0
MGH60_P6_D01	NA	black	0	0	0
MGH60_P6_D03	NA	black	0	0	0
MGH60_P6_D04	NA	black	0	0	0
MGH60_P6_D05	NA	black	0	4.7053	0
MGH60_P6_D06	NA	black	0	4.5733	0
MGH60_P6_D07	NA	black	0	0	0
MGH60_P6_D08	NA	black	0	0.2228	0
MGH60_P6_D09	-1.04660413603	red	1	2.0029	0.61164
MGH60_P6_D11	NA	black	0	1.5705	0
MGH60_P6_D12	NA	black	0	0	0
MGH60_P6_E01	NA	black	0	0	0.77231
MGH60_P6_E02	-0.40834724344	red	1	1.7557	1.8914
MGH60_P6_E03	NA	black	0	0	0
MGH60_P6_E04	NA	black	0	0	0
MGH60_P6_E05	NA	black	0	0	0
MGH60_P6_E06	NA	black	0	0	0
MGH60_P6_E07	NA	black	0	0	0
MGH60_P6_E08	NA	black	0	0	0
MGH60_P6_E09	NA	black	0	0	5.1084
MGH60_P6_E10	NA	black	0	0	0.47612
MGH60_P6_E11	NA	black	0	2.167	0
MGH60_P6_E12	NA	black	0	5.076	0
MGH60_P6_F02	NA	black	0	0.10969	0
MGH60_P6_F03	NA	black	0	0	0
MGH60_P6_F04	NA	black	0	0	0
MGH60_P6_F05	NA	black	0	0.72072	0
MGH60_P6_F06	NA	black	0	0	0
MGH60_P6_F07	NA	black	0	0	0
MGH60_P6_F08	NA	black	0	0	1.9978
MGH60_P6_F09	3.68650454685	black	0	3.9403	5.9876
MGH60_P6_F10	NA	black	0	3.8113	0
MGH60_P6_F11	-0.180585851123	red	1	0.33457	3.8791
MGH60_P6_F12	NA	black	0	0	0
MGH60_P6_G01	NA	black	0	0	0
MGH60_P6_G02	NA	black	0	1.2987	0
MGH60_P6_G03	NA	black	0	0	0
MGH60_P6_G04	NA	black	0	0	0
MGH60_P6_G05	NA	black	0	0	0
MGH60_P6_G06	NA	black	0	0	0
MGH60_P6_G07	0.909992035638	green3	2	0.38405	0.76299
MGH60_P6_G08	NA	black	0	0	0
MGH60_P6_G10	0.0569820558264	red	1	1.7303	3.4921
MGH60_P6_G11	NA	black	0	3.0702	0
MGH60_P6_G12	NA	black	0	0.36065	0
MGH60_P6_H01	NA	black	0	0	0
MGH60_P6_H02	-1.37494705473	red	1	2.731	1.3818
MGH60_P6_H03	NA	black	0	0	0
MGH60_P6_H04	NA	black	0	0.46467	0
MGH60_P6_H06	NA	black	0	0	0
MGH60_P6_H07	NA	black	0	0	0
MGH60_P6_H08	NA	black	0	0	0
MGH60_P6_H09	1.364596658	green3	2	3.3224	4.5529
MGH60_P6_H10	NA	black	0	0.36289	0
MGH60_P6_H11	NA	black	0	0	0.41359
MGH60_P6_H12	NA	black	0	0.16221	0
MGH60_P7_A01	NA	black	0	0	0
MGH60_P7_A02	NA	black	0	0.28688	0
MGH60_P7_A03	NA	black	0	0	0
MGH60_P7_A04	NA	black	0	1.0827	0
MGH60_P7_A05	-0.258360257958	red	1	0.63877	4.6525
MGH60_P7_A06	NA	black	0	0	0
MGH60_P7_A07	NA	black	0	0.64339	0
MGH60_P7_A08	NA	black	0	0	0
MGH60_P7_A09	NA	black	0	0	0
MGH60_P7_A10	NA	black	0	0.32769	0
MGH60_P7_A11	NA	black	0	0	0
MGH60_P7_A12	NA	black	0	3.9165	0
MGH60_P7_B02	NA	black	0	0	4.4227
MGH60_P7_B03	NA	black	0	0	0
MGH60_P7_B04	NA	black	0	2.6976	0
MGH60_P7_B05	NA	black	0	0	2.6471
MGH60_P7_B06	NA	black	0	0	0
MGH60_P7_B07	NA	black	0	0.18015	0
MGH60_P7_B08	NA	black	0	0.49774	0
MGH60_P7_B09	NA	black	0	0	0
MGH60_P7_B10	NA	black	0	0.38073	0
MGH60_P7_B11	NA	black	0	0.2302	0
MGH60_P7_B12	NA	black	0	0	0
MGH60_P7_C01	NA	black	0	0	0
MGH60_P7_C02	NA	black	0	0.3774	0
MGH60_P7_C03	NA	black	0	0	0
MGH60_P7_C04	NA	black	0	0	0
MGH60_P7_C05	NA	black	0	0	0
MGH60_P7_C06	NA	black	0	0	0
MGH60_P7_C07	NA	black	0	0	0
MGH60_P7_C08	NA	black	0	0	0
MGH60_P7_C09	NA	black	0	0.5724	0
MGH60_P7_C10	NA	black	0	0	0
MGH60_P7_C11	NA	black	0	0	0.34596
MGH60_P7_C12	NA	black	0	0	0
MGH60_P7_D01	NA	black	0	0	0
MGH60_P7_D02	NA	black	0	0	0
MGH60_P7_D03	NA	black	0	0	0
MGH60_P7_D04	NA	black	0	0	0
MGH60_P7_D05	NA	black	0	0	0
MGH60_P7_D06	NA	black	0	0.64708	0
MGH60_P7_D08	NA	black	0	0	0
MGH60_P7_D09	NA	black	0	0	0
MGH60_P7_D10	NA	black	0	0.2302	0
MGH60_P7_D11	NA	black	0	0	0
MGH60_P7_D12	NA	black	0	0	0
MGH60_P7_E01	NA	black	0	0	0
MGH60_P7_E02	NA	black	0	0.31962	0
MGH60_P7_E03	NA	black	0	0	0
MGH60_P7_E04	NA	black	0	0	6.2211
MGH60_P7_E05	NA	black	0	0	0
MGH60_P7_E06	NA	black	0	0.36737	0
MGH60_P7_E07	NA	black	0	0	0
MGH60_P7_E08	NA	black	0	0	2.7725
MGH60_P7_E09	NA	black	0	0	1.2253
MGH60_P7_E11	NA	black	0	0	0
MGH60_P7_E12	NA	black	0	0	5.8671
MGH60_P7_F01	NA	black	0	0	0
MGH60_P7_F03	NA	black	0	0	0
MGH60_P7_F04	NA	black	0	0	0
MGH60_P7_F05	NA	black	0	0	0
MGH60_P7_F06	NA	black	0	0	0
MGH60_P7_F07	NA	black	0	0.37295	0
MGH60_P7_F08	NA	black	0	0	0
MGH60_P7_F10	NA	black	0	2.8738	0
MGH60_P7_F11	NA	black	0	0	0
MGH60_P7_F12	NA	black	0	0	0
MGH60_P7_G01	NA	black	0	0	0
MGH60_P7_G02	NA	black	0	0.18396	0
MGH60_P7_G03	NA	black	0	0	4.7858
MGH60_P7_G04	NA	black	0	0	0
MGH60_P7_G05	NA	black	0	0	0
MGH60_P7_G06	NA	black	0	0.13225	0
MGH60_P7_G07	NA	black	0	0	0
MGH60_P7_G08	NA	black	0	0.21785	0
MGH60_P7_G09	NA	black	0	0	0
MGH60_P7_G10	NA	black	0	0	0
MGH60_P7_G11	NA	black	0	0	0
MGH60_P7_G12	NA	black	0	0.18015	0
MGH60_P7_H01	0.083348912661	red	1	0.27262	3.139
MGH60_P7_H02	NA	black	0	0	4.3952
MGH60_P7_H03	NA	black	0	2.4542	0
MGH60_P7_H04	NA	black	0	0	0
MGH60_P7_H05	NA	black	0	0	0
MGH60_P7_H06	NA	black	0	0	1.544
MGH60_P7_H07	NA	black	0	0	0
MGH60_P7_H08	NA	black	0	0	0
MGH60_P7_H09	NA	black	0	0	0
MGH60_P7_H10	NA	black	0	0	0
MGH60_P7_H11	-0.50835837936	red	1	0.12035	4.5274
MGH60_P7_H12	NA	black	0	0.079975	0
MGH60_P3_A01	NA	black	0	0	3.5553
MGH60_P3_A02	NA	black	0	0	0
MGH60_P3_A03	NA	black	0	0	0
MGH60_P3_A06	NA	black	0	0	0
MGH60_P3_A07	NA	black	0	0	3.858
MGH60_P3_A08	NA	black	0	0	0
MGH60_P3_A09	NA	black	0	1.7858	0
MGH60_P3_A10	NA	black	0	0	3.0507
MGH60_P3_A11	NA	black	0	0	0
MGH60_P3_A12	NA	black	0	0	1.4988
MGH60_P3_B01	NA	black	0	2.3231	0
MGH60_P3_B04	NA	black	0	0	3.7157
MGH60_P3_B06	NA	black	0	0	5.9235
MGH60_P3_B07	NA	black	0	0	0
MGH60_P3_B10	NA	black	0	0	0
MGH60_P3_B11	NA	black	0	0	0
MGH60_P3_B12	NA	black	0	0	0
MGH60_P3_C03	0.205405768818	red	1	1.4457	4.4987
MGH60_P3_C04	NA	black	0	0	1.9616
MGH60_P3_C07	NA	black	0	0	0
MGH60_P3_C08	NA	black	0	0	0
MGH60_P3_C09	NA	black	0	3.784	0
MGH60_P3_D01	NA	black	0	0	2.9445
MGH60_P3_D03	NA	black	0	0	0
MGH60_P3_D04	NA	black	0	0	0
MGH60_P3_D07	NA	black	0	0	0
MGH60_P3_D08	NA	black	0	2.7133	0
MGH60_P3_D09	NA	black	0	0	0
MGH60_P3_D10	NA	black	0	0	4.483
MGH60_P3_D11	NA	black	0	0	0
MGH60_P3_E02	NA	black	0	0	0
MGH60_P3_E03	NA	black	0	1.696	0
MGH60_P3_E04	NA	black	0	0	0
MGH60_P3_E06	NA	black	0	0	1.763
MGH60_P3_E07	NA	black	0	0	0
MGH60_P3_E08	NA	black	0	0	0
MGH60_P3_E09	NA	black	0	0	0
MGH60_P3_E10	NA	black	0	0	0
MGH60_P3_E11	NA	black	0	0	1.4942
MGH60_P3_E12	NA	black	0	0	2.8184
MGH60_P3_F01	NA	black	0	0	3.1122
MGH60_P3_F02	NA	black	0	0	0
MGH60_P3_F03	NA	black	0	0	0
MGH60_P3_F04	NA	black	0	0	0
MGH60_P3_F06	NA	black	0	0	5.3792
MGH60_P3_F07	NA	black	0	0	2.03
MGH60_P3_F08	NA	black	0	0	0
MGH60_P3_F09	NA	black	0	3.4255	0
MGH60_P3_F10	NA	black	0	0	0
MGH60_P3_F11	NA	black	0	0	0
MGH60_P3_F12	NA	black	0	0	0
MGH60_P3_G02	NA	black	0	1.7562	0
MGH60_P3_G04	NA	black	0	0	0
MGH60_P3_G05	NA	black	0	0	0
MGH60_P3_G06	NA	black	0	0	0
MGH60_P3_G07	NA	black	0	0	6.5828
MGH60_P3_G08	NA	black	0	0	0
MGH60_P3_G10	NA	black	0	0	0
MGH60_P3_G11	NA	black	0	0	0
MGH60_P3_H02	NA	black	0	2.9839	0
MGH60_P3_H03	NA	black	0	0	0
MGH60_P3_H04	NA	black	0	0	0
MGH60_P3_H06	NA	black	0	0.80571	0
MGH60_P3_H07	NA	black	0	1.272	0
MGH60_P3_H08	NA	black	0	0	0
MGH60_P3_H09	NA	black	0	0	0
MGH60_P3_H10	NA	black	0	0	0
MGH60_P3_H11	NA	black	0	0	0
MGH60_P3_H12	NA	black	0	0	0
97_P3_G07	-2.22666594068	black	0	3.3868	1.067
97_P3_G10	NA	black	0	0	3.7126
97_P3_H02	NA	black	0	0	2.2934
97_P3_A07	NA	black	0	0	2.059
97_P3_C03	NA	black	0	0	3.651
97_P3_H09	NA	black	0	0.44042	0
97_P3_H12	NA	black	0	0	0
97_P3_H08	NA	black	0	0	0
97_P3_E02	NA	black	0	0.64155	0
97_P3_E07	NA	black	0	0	0
97_P3_C07	NA	black	0	0	3.975
97_P3_E04	NA	black	0	0	3.6223
97_P3_C04	NA	black	0	0	2.6432
97_P3_F10	NA	black	0	0	6.3353
97_P3_F03	NA	black	0	0	0
97_P3_A09	NA	black	0	0	4.1438
97_P3_G04	NA	black	0	2.2476	0
97_P3_E09	NA	black	0	0	0
97_P3_B08	NA	black	0	0	0
97_P3_B12	NA	black	0	0	2.9546
97_P3_E05	NA	black	0	0	0
97_P3_D03	NA	black	0	0	0
97_P3_D11	NA	black	0	0	0
97_P3_H11	NA	black	0	0	2.0625
97_P3_C10	NA	black	0	0	0
97_P3_G08	-0.192413110144	red	1	0.39067	3.9577
97_P3_F06	NA	black	0	0.31615	0
97_P3_C01	NA	black	0	0	4.5061
97_P3_A04	NA	black	0	0	0.52406
97_P3_C09	NA	black	0	0	0
97_P3_D10	NA	black	0	0	3.4116
97_P3_H07	NA	black	0	0	0
97_P3_E01	NA	black	0	3.0101	0
97_P3_E03	NA	black	0	0	3.7356
97_P3_B10	NA	black	0	0	4.6522
97_P3_F05	NA	black	0	0	4.513
97_P3_G12	NA	black	0	0	0
97_P3_B04	NA	black	0	0	0
97_P3_B02	-1.50072810465	red	1	3.2438	1.6906
97_P3_B07	NA	black	0	0	2.625
97_P3_G02	NA	black	0	0	1.9668
97_P3_G11	NA	black	0	0	1.8596
97_P3_F11	NA	black	0	0	2.7386
97_P3_H03	NA	black	0	0	0
97_P3_C02	-0.564731315771	red	1	2.3732	2.2957
97_P3_G06	0.133469766221	red	1	0.24367	3.0213
97_P3_B01	NA	black	0	0	0
97_P3_B05	NA	black	0	1.0058	0
97_P3_E10	NA	black	0	0	3.8395
97_P3_G01	NA	black	0	0	1.8127
97_P3_A08	0.478988609991	red	1	0.32308	2.0528
97_P3_A03	NA	black	0	0	0
97_P3_B03	NA	black	0	0.32769	0
97_P3_D01	NA	black	0	4.4856	0
97_P3_G03	NA	black	0	0	3.4951
97_P3_E11	NA	black	0	0	0
97_P3_D04	NA	black	0	0	0
97_P3_A11	NA	black	0	0	0
97_P3_C12	NA	black	0	0	0
97_P3_D02	NA	black	0	1.6439	0
97_P3_E08	NA	black	0	0	1.516
97_P3_D05	NA	black	0	0	0
97_P3_D12	NA	black	0	0	4.511
97_P3_D09	-0.485013822483	red	1	2.116	2.2271
97_P3_F01	NA	black	0	0	0
97_P3_F07	NA	black	0	0	0
97_P3_B11	NA	black	0	0	2.3793
97_P3_H05	-0.0922289339637	red	1	0.2461	3.5966
97_P3_F12	NA	black	0	0	3.6353
97_P3_F04	NA	black	0	4.1407	0
97_P3_C11	0.177997666111	red	1	2.0871	3.6707
97_P3_F08	0.149203261393	red	1	0.62012	2.6805
97_P3_C05	NA	black	0	0	2.2657
97_P3_F09	NA	black	0	0	2.9036
97_P3_G05	NA	black	0	0	0
97_P3_A10	NA	black	0	0	0
97_P3_A05	NA	black	0	0	0
97_P3_C06	0.537039709212	red	1	2.1293	4.3865
97_P3_F02	NA	black	0	0	0
97_P3_D07	NA	black	0	1.1941	0
97_P3_C08	-0.229500900694	red	1	0.45101	4.1457
97_P3_A01	NA	black	0	0	0
97_P3_H04	NA	black	0	0	1.237
97_P3_D08	-0.249098962497	red	1	2.014	2.6897
97_P3_E06	NA	black	0	0	0
97_P3_E12	NA	black	0	0	0
97_P3_A02	NA	black	0	0	0.85917
97_P3_B06	NA	black	0	0	0
97_P3_H10	NA	black	0	0	4.6733
97_P5_B09	NA	black	0	2.5707	0
97_P5_C06	NA	black	0	0	0
97_P5_B10	NA	black	0	3.9656	0
97_P6_G02	NA	black	0	0	0
97_P6_E06	NA	black	0	0	1.4185
97_P6_A03	NA	black	0	0.36849	0
97_P5_F07	-0.180205684574	red	1	0.31499	3.8653
97_P5_B05	NA	black	0	0	3.0618
97_P6_B11	NA	black	0	0	0
97_P6_E08	NA	black	0	0	4.1322
97_P6_A09	NA	black	0	0.02432	0
97_P6_B04	NA	black	0	0.4916	0
97_P5_A02	NA	black	0	0	6.5849
97_P5_C02	NA	black	0	0	2.0447
97_P6_F09	NA	black	0	0.72509	0
97_P5_A04	NA	black	0	0	0
97_P5_C04	NA	black	0	0	0
97_P6_D07	NA	black	0	0	0
97_P6_A12	NA	black	0	0	5.2458
97_P6_C06	NA	black	0	0	0
97_P6_H04	0.227338867758	red	1	0.43189	2.6232
97_P5_D09	-0.276970093558	red	1	0.20789	4.0505
97_P6_F03	NA	black	0	0	0
97_P6_F11	NA	black	0	0	3.4502
97_P6_H09	NA	black	0	0	5.2207
97_P6_B08	NA	black	0	0.9138	0
97_P5_A10	NA	black	0	0	3.0905
97_P6_H07	NA	black	0	0	2.3887
97_P6_C09	0.0128698091022	red	1	1.2786	3.4666
97_P5_G04	0.238825608639	red	1	0.543	2.438
97_P6_H01	NA	black	0	0	0
97_P5_B06	NA	black	0	0	0
97_P5_E04	NA	black	0	2.2305	0
97_P6_B10	NA	black	0	0	0
97_P6_F04	0.0592718118751	red	1	1.275	3.9811
97_P5_E07	NA	black	0	0	0
97_P5_G02	NA	black	0	0	4.6728
97_P5_C11	NA	black	0	0	0
97_P5_A03	0.064406123104	red	1	1.2774	4.0263
97_P6_B02	-0.056460812639	red	1	0.69421	3.6519
97_P6_H12	0.724934397404	green3	2	0.084064	1.8532
97_P6_F12	NA	black	0	0	0.83592
97_P6_A02	NA	black	0	0	0
97_P5_C12	NA	black	0	0	0.88675
97_P5_C01	-0.611012144031	red	1	0.35276	5.2463
97_P5_B07	NA	black	0	0.26664	0
97_P5_A08	NA	black	0	0	5.1155
97_P6_H08	NA	black	0	0	0
97_P5_E11	NA	black	0	0	5.5566
97_P6_A01	NA	black	0	0	6.5022
97_P6_G01	NA	black	0	0	0
97_P5_D10	NA	black	0	0	0.85838
97_P5_C10	0.02137692168	red	1	1.1296	4.2001
97_P6_C11	NA	black	0	0	5.8852
97_P6_E07	NA	black	0	0	3.3474
97_P6_E05	NA	black	0	0	0
97_P5_G07	NA	black	0	0.39835	0
97_P5_D04	NA	black	0	0	0
97_P6_B03	NA	black	0	0	5.6902
97_P5_H01	NA	black	0	0	0
97_P6_A11	NA	black	0	0.42868	0
97_P6_E09	0.689992254638	green3	2	0.36625	1.4033
97_P6_A10	NA	black	0	0	0
97_P5_E02	-0.344110433605	red	1	0.34255	4.3783
