Cell_name	Zvalue	Color	Cluster	CREB1	ODC1
MGH54_P2_E02	NA	black	0	1.8452	0
MGH54_P2_E03	NA	black	0	0	4.5593
MGH54_P2_E04	NA	black	0	3.8379	0
MGH54_P2_E05	NA	black	0	1.5768	0
MGH54_P2_E08	-0.317683982859	red	1	1.7523	2.4144
MGH54_P2_E11	-0.324410002424	red	1	0.90766	5.7998
MGH54_P2_E12	NA	black	0	0	4.9736
MGH54_P2_F05	NA	black	0	0	4.6256
MGH54_P2_F06	-0.869367139009	red	1	0.096262	4.9891
MGH54_P2_F08	NA	black	0	1.8714	0
MGH54_P2_F10	0.23384377323	red	1	0.088142	3.0875
MGH54_P2_F12	NA	black	0	0	0
MGH54_P2_G02	NA	black	0	0	0
MGH54_P2_G06	NA	black	0	0	0
MGH54_P2_G07	NA	black	0	0	0
MGH54_P2_G08	NA	black	0	2.0834	0
MGH54_P2_G11	NA	black	0	0.29631	0
MGH54_P2_G12	NA	black	0	0	0.14666
MGH54_P2_H02	NA	black	0	0	2.1897
MGH54_P2_H08	NA	black	0	0.062122	0
MGH54_P2_H09	0.235710781182	red	1	0.053806	3.0968
MGH54_P2_H11	NA	black	0	0	4.0899
MGH54_P5_A02	NA	black	0	0	5.2365
MGH54_P5_A03	NA	black	0	0	4.3878
MGH54_P5_A04	NA	black	0	0	0
MGH54_P5_A05	NA	black	0	0	0
MGH54_P5_A06	-0.494707290911	red	1	0.32077	4.5599
MGH54_P5_A07	NA	black	0	0.09356	0
MGH54_P5_A08	NA	black	0	0	0
MGH54_P5_A09	NA	black	0	2.8092	0
MGH54_P5_A10	0.967458017768	red	1	0.1177	1.8086
MGH54_P5_A11	NA	black	0	0	3.625
MGH54_P5_A12	NA	black	0	1.5955	0
MGH54_P5_B02	NA	black	0	3.0421	0
MGH54_P5_B03	NA	black	0	3.5779	0
MGH54_P5_B04	NA	black	0	0	4.4054
MGH54_P5_B05	NA	black	0	0	6.5257
MGH54_P5_B06	NA	black	0	0	4.3629
MGH54_P5_B07	0.3695573496	red	1	0.029983	2.8899
MGH54_P5_B08	NA	black	0	0	0
MGH54_P5_B09	0.197513355544	red	1	0.15963	3.125
MGH54_P5_B10	NA	black	0	0	2.6227
MGH54_P5_B11	0.669369608234	red	1	2.6248	4.3201
MGH54_P5_B12	NA	black	0	0.075875	0
MGH54_P5_C01	NA	black	0	0	0
MGH54_P5_C02	NA	black	0	0.17887	0
MGH54_P5_C03	NA	black	0	0	0
MGH54_P5_C04	NA	black	0	0	4.3623
MGH54_P5_C05	-0.200622610363	red	1	0.16092	3.8503
MGH54_P5_C06	-0.734804144373	red	1	0.082703	4.7385
MGH54_P5_C07	NA	black	0	0.16479	0
MGH54_P5_C08	NA	black	0	2.8823	0
MGH54_P5_C09	-0.833963683623	red	1	0.073135	4.8969
MGH54_P5_C10	NA	black	0	2.0328	0
MGH54_P5_C11	-1.45344855922	red	1	0.10165	6.0307
MGH54_P5_C12	NA	black	0	2.3508	0
MGH54_P5_D01	NA	black	0	0	0
MGH54_P5_D02	NA	black	0	0	0
MGH54_P5_D03	-0.189180984489	red	1	0.97159	5.238
MGH54_P5_D04	NA	black	0	0.48543	0
MGH54_P5_D05	NA	black	0	3.1854	0
MGH54_P5_D06	NA	black	0	1.2425	0
MGH54_P5_D08	NA	black	0	0	0
MGH54_P5_D09	NA	black	0	0.048236	0
MGH54_P5_D10	NA	black	0	0.46467	0
MGH54_P5_D11	1.13493571499	red	1	2.4854	5.0713
MGH54_P5_D12	NA	black	0	0	0
MGH54_P5_E01	NA	black	0	0.10165	0
MGH54_P5_E02	NA	black	0	0	0
MGH54_P5_E03	0.417769027011	red	1	0.9568	0.31846
MGH54_P5_E04	NA	black	0	0.67536	0
MGH54_P5_E05	NA	black	0	0.12697	0
MGH54_P5_E06	-0.0485464050554	red	1	0.53903	3.6204
MGH54_P5_E07	0.244752674937	red	1	0.084064	3.0706
MGH54_P5_E08	1.84536659478	green3	2	3.7687	4.774
MGH54_P5_E09	NA	black	0	0	3.7352
MGH54_P5_E10	-1.62124183602	red	1	2.147	0.25338
MGH54_P5_E11	NA	black	0	0.11103	0
MGH54_P5_E12	-0.249229837437	red	1	0.074505	3.9046
MGH54_P5_F01	NA	black	0	0	0
MGH54_P5_F02	NA	black	0	0.24853	0
MGH54_P5_F03	1.76103994477	green3	2	0.071763	0.57725
MGH54_P5_F04	0.545251971143	red	1	4.1686	3.7827
MGH54_P5_F05	NA	black	0	0.64985	0
MGH54_P5_F06	NA	black	0	0	0
MGH54_P5_F07	NA	black	0	0.079975	0
MGH54_P5_F08	NA	black	0	0.077243	0
MGH54_P5_F10	0.0375565133793	red	1	0.10702	3.4193
MGH54_P5_F11	NA	black	0	0	5.5064
MGH54_P5_F12	NA	black	0	0	0
MGH54_P5_G01	-1.10835873805	red	1	0.12829	5.4677
MGH54_P5_G02	-0.156677107885	red	1	0.10434	3.7554
MGH54_P5_G03	NA	black	0	0.11636	0
MGH54_P5_G04	NA	black	0	0	6.2421
MGH54_P5_G05	NA	black	0	3.187	0
MGH54_P5_G06	NA	black	0	0	0
MGH54_P5_G07	NA	black	0	0	4.0069
MGH54_P5_G08	-1.10576040503	red	1	0.20539	5.6228
MGH54_P5_G09	NA	black	0	0	3.1001
MGH54_P5_G10	NA	black	0	0.23143	0
MGH54_P5_G11	NA	black	0	0.074505	0
MGH54_P5_G12	NA	black	0	0	3.1195
MGH54_P5_H01	0.301836644864	red	1	0.20038	2.9132
MGH54_P5_H02	0.527605575361	red	1	0.11503	2.5688
MGH54_P5_H03	NA	black	0	0	3.5663
MGH54_P5_H04	NA	black	0	0	4.3834
MGH54_P5_H05	0.36622473541	red	1	0.50894	2.4777
MGH54_P5_H06	NA	black	0	2.9978	0
MGH54_P5_H07	-0.251779492389	red	1	0.46048	4.1336
MGH54_P5_H08	0.65491500191	red	1	0.39616	1.9497
MGH54_P5_H09	-0.355811530613	red	1	2.0307	2.6772
MGH54_P5_H10	0.365111171576	red	1	0.93357	0.91839
MGH54_P5_H11	-0.386075553608	red	1	1.4319	0.31267
MGH54_P5_H12	-1.13561371572	red	1	0.10299	5.4686
MGH54_P13_A02	NA	black	0	0.15834	0
MGH54_P13_A03	-0.412425509644	red	1	2.9321	3.0144
MGH54_P13_A04	NA	black	0	0	0
MGH54_P13_A05	NA	black	0	0	0
MGH54_P13_A06	-0.339052781731	red	1	2.8244	3.0702
MGH54_P13_A07	NA	black	0	0.85917	0
MGH54_P13_A09	NA	black	0	0.10969	0
MGH54_P13_A10	1.73100004363	green3	2	0.11902	0.50284
MGH54_P13_A11	NA	black	0	0	3.843
MGH54_P13_B01	NA	black	0	0	1.3984
MGH54_P13_B02	NA	black	0	0	2.0133
MGH54_P13_B03	NA	black	0	0	3.5729
MGH54_P13_B04	NA	black	0	0	0
MGH54_P13_B05	NA	black	0	4.0657	0
MGH54_P13_B06	1.03585526857	red	1	2.7394	4.6914
MGH54_P13_B07	0.250686415666	red	1	0.15316	3.0316
MGH54_P13_B08	NA	black	0	0	2.8606
MGH54_P13_B10	NA	black	0	0	3.3454
MGH54_P13_B11	NA	black	0	0	2.6814
MGH54_P13_B12	NA	black	0	2.7091	0
MGH54_P13_C01	1.74025018417	green3	2	3.7225	4.7216
MGH54_P13_C02	NA	black	0	0	5.3011
MGH54_P13_C03	NA	black	0	0	1.3173
MGH54_P13_C04	NA	black	0	1.8189	0
MGH54_P13_C05	NA	black	0	3.3564	0
MGH54_P13_C06	NA	black	0	0	0
MGH54_P13_C07	0.0845496168304	red	1	1.9587	3.6677
MGH54_P13_C09	0.0750309365043	red	1	2.847	3.5397
MGH54_P13_C10	NA	black	0	0	2.7895
MGH54_P13_C11	NA	black	0	0	0
MGH54_P13_C12	NA	black	0	0	3.3787
MGH54_P13_D01	NA	black	0	0	3.8135
MGH54_P13_D02	NA	black	0	0.16736	0
MGH54_P13_D03	NA	black	0	0	0
MGH54_P13_D04	NA	black	0	3.5351	0
MGH54_P13_D05	0.0498975262179	red	1	2.7693	3.5151
MGH54_P13_D06	NA	black	0	0.12697	0
MGH54_P13_D07	NA	black	0	0	3.6979
MGH54_P13_D09	-0.904902967907	red	1	0.15704	5.1454
MGH54_P13_D10	-1.57170906712	red	1	2.3802	0.97746
MGH54_P13_D11	NA	black	0	0	0
MGH54_P13_D12	-2.53590386933	black	0	3.581	1.4626
MGH54_P13_E01	NA	black	0	0.44573	0
MGH54_P13_E02	NA	black	0	0	3.8002
MGH54_P13_E03	NA	black	0	0	0
MGH54_P13_E04	NA	black	0	2.8351	0
MGH54_P13_E05	0.261210770314	red	1	0.65901	2.5605
MGH54_P13_E06	NA	black	0	0.35952	0
MGH54_P13_E07	0.751928166447	red	1	0.15704	2.1296
MGH54_P13_E08	NA	black	0	0	0
MGH54_P13_E09	NA	black	0	0	0
MGH54_P13_E10	0.00723358793675	red	1	1.1795	5.2141
MGH54_P13_E11	0.0286251116553	red	1	2.2948	3.5094
MGH54_P13_E12	-0.342541545112	red	1	0.44679	4.3543
MGH54_P13_F01	-0.0239031112284	red	1	0.12433	3.5262
MGH54_P13_F02	NA	black	0	0	0
MGH54_P13_F03	-2.06636559719	black	0	2.6443	0.7866
MGH54_P13_F04	NA	black	0	3.3303	0
MGH54_P13_F05	-1.84357647074	red	1	2.3109	0.35389
MGH54_P13_F06	0.393635765113	red	1	1.9115	4.4635
MGH54_P13_F07	NA	black	0	0	3.6241
MGH54_P13_F08	NA	black	0	2.9048	0
MGH54_P13_F09	NA	black	0	0	3.5184
MGH54_P13_F10	NA	black	0	0.086784	0
MGH54_P13_F11	NA	black	0	0	0
MGH54_P13_F12	NA	black	0	0	3.0892
MGH54_P13_G01	-0.971272548396	red	1	3.4212	2.6381
MGH54_P13_G02	-0.135997766849	red	1	0.063503	3.7114
MGH54_P13_G03	NA	black	0	0	2.942
MGH54_P13_G05	NA	black	0	0	3.1089
MGH54_P13_G06	NA	black	0	0	3.4859
MGH54_P13_G07	NA	black	0	0.16993	0
MGH54_P13_G08	-0.461830216766	red	1	0.079975	4.2684
MGH54_P13_G09	NA	black	0	1.1486	0
MGH54_P13_G10	NA	black	0	0	0
MGH54_P13_G11	NA	black	0	0	0
MGH54_P13_G12	NA	black	0	0	4.5399
MGH54_P13_H02	NA	black	0	0	0
MGH54_P13_H03	NA	black	0	0.085425	0
MGH54_P13_H04	NA	black	0	0.55483	0
MGH54_P13_H05	-0.274820969911	red	1	2.3022	3.0025
MGH54_P13_H06	-0.0323596699227	red	1	0.7866	3.6296
MGH54_P13_H07	0.159167279072	red	1	0.79327	2.726
MGH54_P13_H08	NA	black	0	0	4.0804
MGH54_P13_H09	NA	black	0	0	4.495
MGH54_P13_H10	-0.046160474864	red	1	0.21785	3.5723
MGH54_P13_H11	-0.15421942421	red	1	0.3173	3.8148
MGH60_P4_A01	NA	black	0	0	4.7365
MGH60_P4_A02	NA	black	0	0	0
MGH60_P4_A03	NA	black	0	2.3334	0
MGH60_P4_A04	NA	black	0	0.514	0
MGH60_P4_A05	NA	black	0	0	0
MGH60_P4_A06	0.00347885882506	red	1	2.6161	3.4626
MGH60_P4_A07	NA	black	0	0	3.9457
MGH60_P4_A08	1.49780588409	green3	2	3.4834	4.6599
MGH60_P4_A09	NA	black	0	0.93206	0
MGH60_P4_A10	NA	black	0	0	0
MGH60_P4_A11	1.65349313092	green3	2	0.11237	0.65168
MGH60_P4_A12	-0.340825847975	red	1	2.717	3.0421
MGH60_P4_B01	-1.23861500864	red	1	1.9564	0.39616
MGH60_P4_B02	NA	black	0	0.26903	0
MGH60_P4_B03	-0.451667860676	red	1	0.45418	4.6475
MGH60_P4_B04	NA	black	0	0.12829	0
MGH60_P4_B05	-0.397208549733	red	1	0.27143	4.2992
MGH60_P4_B06	NA	black	0	0	0
MGH60_P4_B07	NA	black	0	0	0
MGH60_P4_B08	-0.631577807256	red	1	0.21909	4.7144
MGH60_P4_B09	NA	black	0	0	0.94561
MGH60_P4_B10	NA	black	0	0.23879	0
MGH60_P4_B11	0.799556557366	red	1	0.094912	2.126
MGH60_P4_B12	NA	black	0	0	1.6429
MGH60_P4_C01	NA	black	0	0.8922	0
MGH60_P4_C02	NA	black	0	4.2191	0
MGH60_P4_C03	NA	black	0	0	0
MGH60_P4_C04	1.4708263472	red	1	3.112	4.8685
MGH60_P4_C05	0.183676779742	red	1	1.6055	4.2689
MGH60_P4_C06	-0.0661624570014	red	1	0.87499	3.8797
MGH60_P4_C07	NA	black	0	0	0
MGH60_P4_C09	-0.539181516637	red	1	2.7375	2.8084
MGH60_P4_C11	NA	black	0	0	4.7832
MGH60_P4_C12	-0.310773130909	red	1	0.064883	4.0042
MGH60_P4_D01	NA	black	0	0	0
MGH60_P4_D02	NA	black	0	3.1421	0
MGH60_P4_D03	-0.471561383735	red	1	2.1935	2.5878
MGH60_P4_D04	NA	black	0	2.7031	0
MGH60_P4_D05	NA	black	0	3.6572	0
MGH60_P4_D06	NA	black	0	0	5.1893
MGH60_P4_D07	0.0585025466373	red	1	0.22651	3.3692
MGH60_P4_D08	-0.814794365091	red	1	3.3606	2.7508
MGH60_P4_D10	NA	black	0	3.2012	0
MGH60_P4_D12	0.649226062096	red	1	2.2412	4.5976
MGH60_P4_E01	0.0625936866993	red	1	2.7031	3.5339
MGH60_P4_E02	NA	black	0	0	2.2219
MGH60_P4_E03	NA	black	0	3.6226	0
MGH60_P4_E04	0.628773996622	red	1	0.10836	2.4011
MGH60_P4_E05	NA	black	0	2.7517	0
MGH60_P4_E06	0.197562545053	red	1	0.13488	3.1336
MGH60_P4_E07	NA	black	0	0	5.0635
MGH60_P4_E08	-0.0316977431043	red	1	0.30918	3.5498
MGH60_P4_E09	NA	black	0	0	3.2456
MGH60_P4_E11	NA	black	0	0	0
MGH60_P4_E12	NA	black	0	0	0
MGH60_P4_F01	-0.657176224837	red	1	2.7095	2.6517
MGH60_P4_F02	NA	black	0	0	0
MGH60_P4_F03	NA	black	0	0	0
MGH60_P4_F04	-0.0612585628177	red	1	0.11103	3.5908
MGH60_P4_F05	NA	black	0	0	4.104
MGH60_P4_F06	NA	black	0	0.13881	0
MGH60_P4_F07	NA	black	0	0	0.78073
MGH60_P4_F08	NA	black	0	0	0
MGH60_P4_F09	NA	black	0	0	3.1875
MGH60_P4_F10	NA	black	0	0	2.1906
MGH60_P4_F11	NA	black	0	0	0
MGH60_P4_F12	NA	black	0	0	0
MGH60_P4_G01	-0.037571498196	red	1	2.0868	3.3861
MGH60_P4_G02	-1.11869025825	red	1	3.5638	2.5692
MGH60_P4_G03	NA	black	0	0	5.5352
MGH60_P4_G04	NA	black	0	0.071763	0
MGH60_P4_G05	NA	black	0	0	0
MGH60_P4_G06	NA	black	0	1.6429	0
MGH60_P4_G07	NA	black	0	0	4.3768
MGH60_P4_G08	NA	black	0	0	0
MGH60_P4_G09	NA	black	0	4.2295	0
MGH60_P4_G10	0.73845755663	red	1	0.18777	2.113
MGH60_P4_G11	NA	black	0	0	3.6477
MGH60_P4_G12	NA	black	0	0.059355	0
MGH60_P4_H01	NA	black	0	0	4.6037
MGH60_P4_H03	NA	black	0	0.6248	0
MGH60_P4_H04	-0.616293532546	red	1	4.013	3.0365
MGH60_P4_H06	NA	black	0	0	0
MGH60_P4_H07	0.201404946083	red	1	3.9416	3.5805
MGH60_P4_H08	NA	black	0	2.5531	0
MGH60_P4_H09	-1.69870063724	red	1	0.18142	6.7174
MGH60_P4_H10	NA	black	0	2.5726	0
MGH60_P4_H11	NA	black	0	0	0
MGH60_P4_H12	NA	black	0	3.0218	0
MGH60_P5_A01	NA	black	0	0.10702	0
MGH60_P5_A02	NA	black	0	0	0
MGH60_P5_A03	NA	black	0	0	0
MGH60_P5_A04	NA	black	0	0	0
MGH60_P5_A05	NA	black	0	0	0
MGH60_P5_A06	NA	black	0	0	0
MGH60_P5_A07	0.143811311282	red	1	0.052416	3.2482
MGH60_P5_A08	-0.188940466921	red	1	2.8276	3.2415
MGH60_P5_A09	NA	black	0	0	0
MGH60_P5_A10	NA	black	0	3.3485	0
MGH60_P5_A11	NA	black	0	0.09356	0
MGH60_P5_A12	NA	black	0	0	0
MGH60_P5_B01	NA	black	0	0.70044	0
MGH60_P5_B02	NA	black	0	1.771	0
MGH60_P5_B03	NA	black	0	0	0
MGH60_P5_B04	NA	black	0	0	2.4292
MGH60_P5_B05	NA	black	0	1.7592	0
MGH60_P5_B06	NA	black	0	0	3.1465
MGH60_P5_B07	NA	black	0	0	0
MGH60_P5_B08	NA	black	0	0	0
MGH60_P5_B09	-1.14238854933	red	1	0.20038	5.6833
MGH60_P5_B10	NA	black	0	3.5286	0
MGH60_P5_B12	NA	black	0	0	2.6747
MGH60_P5_C01	NA	black	0	0	0
MGH60_P5_C02	-0.144286475957	red	1	1.9138	3.0963
MGH60_P5_C03	NA	black	0	0	0
MGH60_P5_C04	NA	black	0	2.3768	0
MGH60_P5_C05	NA	black	0	3.242	0
MGH60_P5_C06	-0.683683965981	red	1	0.19535	4.7846
MGH60_P5_C07	1.06681495603	red	1	0.22651	1.4324
MGH60_P5_C08	0.123316838927	red	1	0.16864	3.2575
MGH60_P5_C09	3.85774317486	black	0	4.4518	5.6363
MGH60_P5_C10	NA	black	0	0	2.3211
MGH60_P5_C11	NA	black	0	0.11636	0
MGH60_P5_C12	NA	black	0	0	0
MGH60_P5_D01	NA	black	0	0	0
MGH60_P5_D02	NA	black	0	3.1329	0
MGH60_P5_D03	NA	black	0	0.21412	0
MGH60_P5_D04	NA	black	0	2.5878	0
MGH60_P5_D05	NA	black	0	0	0
MGH60_P5_D06	NA	black	0	3.5872	0
MGH60_P5_D07	NA	black	0	0	1.8319
MGH60_P5_D08	NA	black	0	0	0
MGH60_P5_D09	NA	black	0	0	1.0279
MGH60_P5_D10	NA	black	0	0	4.8671
MGH60_P5_D11	NA	black	0	0	0
MGH60_P5_D12	NA	black	0	0	0
MGH60_P5_E01	NA	black	0	0	3.8989
MGH60_P5_E02	NA	black	0	0.16607	0
MGH60_P5_E03	-0.0666688961963	red	1	1.275	1.9564
MGH60_P5_E04	NA	black	0	3.0795	0
MGH60_P5_E05	NA	black	0	0	0
MGH60_P5_E06	NA	black	0	0	0
MGH60_P5_E07	NA	black	0	0.17505	0
MGH60_P5_E08	NA	black	0	0	5.0902
MGH60_P5_E09	NA	black	0	0	0
MGH60_P5_E10	NA	black	0	1.4772	0
MGH60_P5_E11	NA	black	0	0.98039	0
MGH60_P5_E12	NA	black	0	0.074505	0
MGH60_P5_F01	NA	black	0	0.21909	0
MGH60_P5_F02	NA	black	0	0	0
MGH60_P5_F03	-0.199560777459	red	1	0.80157	4.4683
MGH60_P5_F04	-0.0369886847075	red	1	0.94261	3.7643
MGH60_P5_F05	NA	black	0	0	1.3511
MGH60_P5_F06	NA	black	0	0	0
MGH60_P5_F07	NA	black	0	0	0
MGH60_P5_F08	0.673933047803	red	1	0.54794	1.5405
MGH60_P5_F09	NA	black	0	0.301	0
MGH60_P5_F11	NA	black	0	0.13356	0
MGH60_P5_F12	-0.2329113704	red	1	0.027154	3.8614
MGH60_P5_G01	NA	black	0	0.11636	0
MGH60_P5_G02	NA	black	0	0	2.0649
MGH60_P5_G03	0.0285645942947	red	1	0.14926	3.4324
MGH60_P5_G04	NA	black	0	3.3916	0
MGH60_P5_G05	-0.422524410572	red	1	0.16221	4.2588
MGH60_P5_G06	NA	black	0	0.16993	0
MGH60_P5_G07	NA	black	0	0	0
MGH60_P5_G08	NA	black	0	0.17505	0
MGH60_P5_G09	NA	black	0	0	0
MGH60_P5_G10	-0.257499067901	red	1	1.6794	2.4885
MGH60_P5_G11	NA	black	0	0	5.1667
MGH60_P5_G12	NA	black	0	0.027154	0
MGH60_P5_H01	NA	black	0	0	0
MGH60_P5_H02	NA	black	0	1.7638	0
MGH60_P5_H03	NA	black	0	0	0
MGH60_P5_H04	NA	black	0	0	0
MGH60_P5_H05	NA	black	0	0	2.5467
MGH60_P5_H06	0.196856700052	red	1	0.94486	1.996
MGH60_P5_H07	NA	black	0	0	0
MGH60_P5_H08	NA	black	0	3.2853	0
MGH60_P5_H09	NA	black	0	0.10434	0
MGH60_P5_H10	NA	black	0	0	0
MGH60_P5_H11	NA	black	0	0	4.3332
MGH60_P5_H12	NA	black	0	0.011496	0
MGH60_P6_A01	NA	black	0	0	3.6519
MGH60_P6_A02	NA	black	0	2.9256	0
MGH60_P6_A03	NA	black	0	3.2726	0
MGH60_P6_A04	-0.174344240183	red	1	0.094912	3.7835
MGH60_P6_A05	NA	black	0	2.926	0
MGH60_P6_A06	NA	black	0	0.05797	0
MGH60_P6_A07	NA	black	0	0.1003	0
MGH60_P6_A08	NA	black	0	0.04684	0
MGH60_P6_A09	0.0372270187049	red	1	1.3685	3.8404
MGH60_P6_A10	NA	black	0	3.5025	0
MGH60_P6_A11	-0.695660688639	red	1	0.067639	4.6551
MGH60_P6_A12	NA	black	0	0.17505	0
MGH60_P6_B01	NA	black	0	0	4.1777
MGH60_P6_B03	NA	black	0	0	0
MGH60_P6_B04	NA	black	0	0	0
MGH60_P6_B05	NA	black	0	0.16607	0
MGH60_P6_B06	NA	black	0	2.8675	0
MGH60_P6_B07	NA	black	0	0	0
MGH60_P6_B08	NA	black	0	2.236	0
MGH60_P6_B09	NA	black	0	1.1454	0
MGH60_P6_B10	NA	black	0	0	0
MGH60_P6_B11	NA	black	0	0.38736	0
MGH60_P6_B12	NA	black	0	3.0587	0
MGH60_P6_C02	NA	black	0	0	4.9934
MGH60_P6_C03	NA	black	0	0.19787	0
MGH60_P6_C05	NA	black	0	1.4404	0
MGH60_P6_C06	NA	black	0	0.6951	0
MGH60_P6_C07	NA	black	0	0	0
MGH60_P6_C08	NA	black	0	0	0
MGH60_P6_C09	-1.28983719011	red	1	3.729	2.4985
MGH60_P6_C10	NA	black	0	0	0
MGH60_P6_C11	0.41816894205	red	1	0.50284	2.3471
MGH60_P6_D01	NA	black	0	0	0
MGH60_P6_D03	NA	black	0	4.558	0
MGH60_P6_D04	NA	black	0	0	0
MGH60_P6_D05	NA	black	0	0	0
MGH60_P6_D06	0.203963927408	red	1	0.25338	3.0752
MGH60_P6_D07	NA	black	0	0	3.4643
MGH60_P6_D08	NA	black	0	3.6582	0
MGH60_P6_D09	0.397861797726	red	1	0.31846	2.6302
MGH60_P6_D11	NA	black	0	3.5548	0
MGH60_P6_D12	NA	black	0	0	2.9978
MGH60_P6_E01	NA	black	0	0	0
MGH60_P6_E02	NA	black	0	3.6754	0
MGH60_P6_E03	NA	black	0	0.15316	0
MGH60_P6_E04	NA	black	0	0	3.9991
MGH60_P6_E05	NA	black	0	0	0
MGH60_P6_E06	-1.00184589851	red	1	1.8123	0.39726
MGH60_P6_E07	2.1501887594	black	0	3.7094	5.0292
MGH60_P6_E08	NA	black	0	2.5432	0
MGH60_P6_E09	0.119448135938	red	1	0.81147	2.8844
MGH60_P6_E10	NA	black	0	0.99856	0
MGH60_P6_E11	NA	black	0	3.7997	0
MGH60_P6_E12	NA	black	0	0	0
MGH60_P6_F02	0.176959650435	red	1	0.21412	3.1437
MGH60_P6_F03	NA	black	0	4.3621	0
MGH60_P6_F04	NA	black	0	0	0
MGH60_P6_F05	NA	black	0	0	0
MGH60_P6_F06	NA	black	0	0	0
MGH60_P6_F07	NA	black	0	0	0
MGH60_P6_F08	-0.566041147762	red	1	2.1696	2.3857
MGH60_P6_F09	2.00890785737	black	0	2.9721	5.5338
MGH60_P6_F10	0.272964933877	red	1	1.8028	4.2803
MGH60_P6_F11	NA	black	0	0	0
MGH60_P6_F12	NA	black	0	0	0
MGH60_P6_G01	NA	black	0	0	0
MGH60_P6_G02	NA	black	0	0	0
MGH60_P6_G03	0.505564565831	red	1	0.44996	2.2101
MGH60_P6_G04	NA	black	0	3.2469	0
MGH60_P6_G05	1.39864382557	red	1	2.9922	4.8887
MGH60_P6_G06	NA	black	0	0.79826	0
MGH60_P6_G07	-1.19780933621	red	1	3.4065	2.4417
MGH60_P6_G08	NA	black	0	0.21288	0
MGH60_P6_G10	NA	black	0	0.10568	0
MGH60_P6_G11	-0.0111200557913	red	1	1.2166	2.7525
MGH60_P6_G12	NA	black	0	0.14666	0
MGH60_P6_H01	0.0862867883378	red	1	0.067639	3.3407
MGH60_P6_H02	NA	black	0	2.9366	0
MGH60_P6_H03	NA	black	0	0.24975	0
MGH60_P6_H04	NA	black	0	3.0289	0
MGH60_P6_H06	NA	black	0	2.1868	0
MGH60_P6_H07	NA	black	0	1.0151	0
MGH60_P6_H08	NA	black	0	0.11636	0
MGH60_P6_H09	NA	black	0	0.042644	0
MGH60_P6_H10	NA	black	0	1.005	0
MGH60_P6_H11	-0.104359769	red	1	0.22651	3.6866
MGH60_P6_H12	NA	black	0	0	5.8235
MGH60_P7_A01	NA	black	0	0.23634	0
MGH60_P7_A02	NA	black	0	4.4317	0
MGH60_P7_A03	NA	black	0	1.2041	0
MGH60_P7_A04	NA	black	0	2.5845	0
MGH60_P7_A05	NA	black	0	0.09356	0
MGH60_P7_A06	NA	black	0	0.15316	0
MGH60_P7_A07	NA	black	0	0.10434	0
MGH60_P7_A08	NA	black	0	0	0
MGH60_P7_A09	NA	black	0	0	1.8887
MGH60_P7_A10	NA	black	0	0	0
MGH60_P7_A11	NA	black	0	0.069015	0
MGH60_P7_A12	NA	black	0	0.13488	0
MGH60_P7_B02	NA	black	0	0	0
MGH60_P7_B03	NA	black	0	0	0
MGH60_P7_B04	0.923251903997	red	1	2.4249	4.8361
MGH60_P7_B05	NA	black	0	0	0
MGH60_P7_B06	NA	black	0	0	0
MGH60_P7_B07	NA	black	0	0	0
MGH60_P7_B08	NA	black	0	0	4.0847
MGH60_P7_B09	NA	black	0	0.041243	0
MGH60_P7_B10	NA	black	0	0	3.1675
MGH60_P7_B11	NA	black	0	3.5059	0
MGH60_P7_B12	0.250333557027	red	1	0.059355	3.0707
MGH60_P7_C01	-0.387631677817	red	1	1.7053	2.0594
MGH60_P7_C02	NA	black	0	0	0
MGH60_P7_C03	NA	black	0	0	0
MGH60_P7_C04	NA	black	0	0	0
MGH60_P7_C05	NA	black	0	0	0
MGH60_P7_C06	1.59165938767	green3	2	0.15056	0.6581
MGH60_P7_C07	0.110742194431	red	1	0.12829	3.2887
MGH60_P7_C08	NA	black	0	3.9476	0
MGH60_P7_C09	-1.05537350573	red	1	0.090853	5.3058
MGH60_P7_C10	-0.0362385582297	red	1	1.1375	5.6035
MGH60_P7_C11	NA	black	0	2.2057	0
MGH60_P7_C12	NA	black	0	3.2228	0
MGH60_P7_D01	1.45592031707	red	1	3.327	4.7128
MGH60_P7_D02	NA	black	0	0.49262	0
MGH60_P7_D03	NA	black	0	0	0
MGH60_P7_D04	NA	black	0	0.32998	0
MGH60_P7_D05	NA	black	0	0	0
MGH60_P7_D06	NA	black	0	0	0
MGH60_P7_D08	0.606011435357	red	1	1.7172	5.5308
MGH60_P7_D09	NA	black	0	0.074505	0
MGH60_P7_D10	NA	black	0	0	0
MGH60_P7_D11	NA	black	0	0.18523	0
MGH60_P7_D12	NA	black	0	2.8982	0
MGH60_P7_E01	NA	black	0	0	0
MGH60_P7_E02	NA	black	0	4.5821	0
MGH60_P7_E03	-0.201685886567	red	1	0.72334	4.3048
MGH60_P7_E04	NA	black	0	0.19912	0
MGH60_P7_E05	NA	black	0	0	0
MGH60_P7_E06	0.129854146037	red	1	0.20664	3.2359
MGH60_P7_E07	1.92692658302	black	0	0.069015	0.31499
MGH60_P7_E08	NA	black	0	1.2431	0
MGH60_P7_E09	NA	black	0	0	0
MGH60_P7_E11	NA	black	0	0	0
MGH60_P7_E12	NA	black	0	0.11902	0
MGH60_P7_F01	NA	black	0	0	0
MGH60_P7_F03	NA	black	0	0.071763	0
