Cell_name	Zvalue	Color	Cluster	ATM	TNFRSF10B
MGH54_P2_B10	NA	black	0	0.74588	0
MGH54_P2_B11	NA	black	0	0.15963	0
MGH54_P2_C01	0.0595529933733	green3	2	0.23879	1.6323
MGH54_P2_C02	NA	black	0	0.1903	0
MGH54_P2_C04	0.0634013577493	green3	2	0.83026	0.64247
MGH54_P2_C05	NA	black	0	0	0
MGH54_P2_C09	NA	black	0	0.075875	0
MGH54_P2_C10	NA	black	0	0.90227	0
MGH54_P2_C11	0.676623250626	green3	2	0.11636	0.12565
MGH54_P2_D01	NA	black	0	0.1137	0
MGH54_P2_D02	NA	black	0	0.26183	0
MGH54_P2_D03	NA	black	0	0	0.50589
MGH54_P2_D04	NA	black	0	0.14926	0
MGH54_P2_E01	NA	black	0	0.22404	0
MGH54_P2_E02	NA	black	0	0.29631	0
MGH54_P2_E03	0.520360031874	green3	2	0.23879	0.29631
MGH54_P2_E04	NA	black	0	1.0257	0
MGH54_P2_E05	-0.765156471919	red	1	0.49978	4.7916
MGH54_P2_E08	0.925180815982	green3	2	1.9705	3.7873
MGH54_P2_E11	NA	black	0	0.10836	0
MGH54_P2_E12	NA	black	0	1.7545	0
MGH54_P2_F05	-1.55931410011	red	1	2.7964	0.27262
MGH54_P2_F06	0.250510235891	green3	2	2.0659	2.3559
MGH54_P2_F08	-0.525237324308	red	1	1.568	0.23143
MGH54_P2_F10	0.605057940003	green3	2	0.11636	0.30801
MGH54_P2_F12	NA	black	0	0.23266	0
MGH54_P2_G02	NA	black	0	2.4753	0
MGH54_P2_G06	-0.668153120205	red	1	1.7013	0.15575
MGH54_P2_G07	NA	black	0	0	3.1559
MGH54_P2_G08	0.635803334365	green3	2	0.09356	0.27262
MGH54_P2_G11	NA	black	0	0.49262	0
MGH54_P2_G12	0.743021965921	green3	2	0.0229	0.14666
MGH54_P2_H02	NA	black	0	0.96938	0
MGH54_P2_H08	-0.118994509897	green3	2	1.0614	0.084064
MGH54_P2_H09	NA	black	0	0	0
MGH54_P2_H11	NA	black	0	0.0229	0
MGH54_P5_A02	0.667429501845	green3	2	0.071763	0.23511
MGH54_P5_A03	NA	black	0	0.15056	0
MGH54_P5_A04	NA	black	0	0.35952	0
MGH54_P5_A05	-0.953737283739	red	1	0.1177	3.956
MGH54_P5_A06	NA	black	0	0.25942	0
MGH54_P5_A07	0.607271925039	green3	2	0.066261	0.38847
MGH54_P5_A08	NA	black	0	0.070389	0
MGH54_P5_A09	-1.40692521074	red	1	2.6722	0.32077
MGH54_P5_A10	NA	black	0	0.53506	0
MGH54_P5_A11	NA	black	0	1.6844	0
MGH54_P5_A12	NA	black	0	0.41468	0
MGH54_P5_B02	0.41500664718	green3	2	0.25338	0.58496
MGH54_P5_B03	NA	black	0	0	0
MGH54_P5_B04	NA	black	0	0.075875	0
MGH54_P5_B05	-1.73697761866	red	1	0.13488	5.6741
MGH54_P5_B06	NA	black	0	2.8856	0
MGH54_P5_B07	NA	black	0	1.7031	0
MGH54_P5_B08	NA	black	0	1.0172	0
MGH54_P5_B09	0.567064830264	green3	2	0.13619	0.36961
MGH54_P5_B10	-0.687426159069	red	1	1.7273	0.16479
MGH54_P5_B11	0.345793180964	green3	2	0.40272	0.50894
MGH54_P5_B12	-1.40386883235	red	1	2.5358	0.18269
MGH54_P5_C01	NA	black	0	0.33914	0
MGH54_P5_C02	NA	black	0	0.74932	0
MGH54_P5_C03	0.659199210536	green3	2	0.08134	0.23756
MGH54_P5_C04	NA	black	0	0.16864	0
MGH54_P5_C05	-0.324159573195	red	1	0.089498	2.5238
MGH54_P5_C06	0.634748944905	green3	2	0.12829	0.20914
MGH54_P5_C07	0.663973987335	green3	2	0.062122	0.26063
MGH54_P5_C08	0.377685146315	green3	2	0.15704	0.83107
MGH54_P5_C09	NA	black	0	0.053806	0
MGH54_P5_C10	0.0921598628038	green3	2	0.81639	0.18777
MGH54_P5_C11	NA	black	0	0.22033	0
MGH54_P5_C12	0.562937194623	green3	2	0.20289	0.24975
MGH54_P5_D01	NA	black	0	0	0
MGH54_P5_D02	-0.820246656904	red	1	1.9211	0.24123
MGH54_P5_D03	NA	black	0	0.34823	0
MGH54_P5_D04	NA	black	0	0.086784	0
MGH54_P5_D05	NA	black	0	0	0.43723
MGH54_P5_D06	NA	black	0	0	0.26303
MGH54_P5_D08	NA	black	0	0	0
MGH54_P5_D09	NA	black	0	0.14926	0
MGH54_P5_D10	0.192665463992	green3	2	0.54992	0.83026
MGH54_P5_D11	-0.344838174112	red	1	0.18523	2.6681
MGH54_P5_D12	-1.38477989304	red	1	0.069015	4.7231
MGH54_P5_E01	NA	black	0	0.28214	0
MGH54_P5_E02	NA	black	0	0.1177	0
MGH54_P5_E03	NA	black	0	0.15445	0
MGH54_P5_E04	NA	black	0	0.042644	0
MGH54_P5_E05	NA	black	0	0	0.16221
MGH54_P5_E06	NA	black	0	2.6808	0
MGH54_P5_E07	0.325028443124	green3	2	0.30918	0.77231
MGH54_P5_E08	NA	black	0	0.070389	0
MGH54_P5_E09	NA	black	0	0.075875	0
MGH54_P5_E10	NA	black	0	0.19156	0
MGH54_P5_E11	0.546227454545	green3	2	0.064883	0.53506
MGH54_P5_E12	NA	black	0	2.1593	0
MGH54_P5_F01	NA	black	0	0.27023	0
MGH54_P5_F02	0.117647455989	green3	2	0.073135	1.5221
MGH54_P5_F03	NA	black	0	2.9245	0
MGH54_P5_F04	0.579636872357	green3	2	0.18015	0.25096
MGH54_P5_F05	-0.570683083719	red	1	1.6369	0.26544
MGH54_P5_F06	0.661209828005	green3	2	0.08134	0.23266
MGH54_P5_F07	NA	black	0	0	0
MGH54_P5_F08	NA	black	0	1.0419	0
MGH54_P5_F10	NA	black	0	0	4.2661
MGH54_P5_F11	NA	black	0	0.20414	0
MGH54_P5_F12	NA	black	0	0.075875	0
MGH54_P5_G01	NA	black	0	0	0.29983
MGH54_P5_G02	-0.185035586533	red	1	1.1808	0.36849
MGH54_P5_G03	0.507789821887	green3	2	0.35389	0.031395
MGH54_P5_G04	NA	black	0	0	0
MGH54_P5_G05	NA	black	0	0.38184	0
MGH54_P5_G06	0.115853331895	green3	2	0.7866	0.20038
MGH54_P5_G07	0.746469089218	green3	2	0.02432	0.13619
MGH54_P5_G08	-1.79857982843	red	1	0.10434	5.6771
MGH54_P5_G09	0.183225315664	green3	2	0.7137	0.10969
MGH54_P5_G10	0.510033052245	green3	2	0.23756	0.32998
MGH54_P5_G11	NA	black	0	0	0
MGH54_P5_G12	NA	black	0	0.31383	0
MGH54_P5_H01	NA	black	0	0	3.4893
MGH54_P5_H02	0.220404954369	green3	2	0.086784	1.2792
MGH54_P5_H03	NA	black	0	1.648	0
MGH54_P5_H04	0.637105293472	green3	2	2.0772	3.0613
MGH54_P5_H05	NA	black	0	0.47093	0
MGH54_P5_H06	-0.455920318418	red	1	0.23756	3.0234
MGH54_P5_H07	NA	black	0	1.4276	0
MGH54_P5_H08	0.548716428184	green3	2	0.12565	0.4351
MGH54_P5_H09	-0.193550506894	red	1	0.052416	2.211
MGH54_P5_H10	0.579855290694	green3	2	0.23511	0.12565
MGH54_P5_H11	NA	black	0	0.25096	0
MGH54_P5_H12	NA	black	0	0.41251	0
MGH54_P13_A02	NA	black	0	0.86235	0
MGH54_P13_A03	NA	black	0	0	3.7737
MGH54_P13_A04	NA	black	0	0.30685	0
MGH54_P13_A05	NA	black	0	0.28333	0
MGH54_P13_A06	NA	black	0	0	2.2789
MGH54_P13_A07	-0.906181319837	red	1	0.2916	4.3394
MGH54_P13_A09	NA	black	0	0	0
MGH54_P13_A10	NA	black	0	1.8197	0
MGH54_P13_A11	NA	black	0	0.81803	0
MGH54_P13_B01	0.131406802709	green3	2	0.72857	0.55582
MGH54_P13_B02	NA	black	0	0.22033	0
MGH54_P13_B03	NA	black	0	0	2.4428
MGH54_P13_B04	NA	black	0	0	2.9598
MGH54_P13_B05	NA	black	0	0	0
MGH54_P13_B06	NA	black	0	0.21661	0
MGH54_P13_B07	0.480306355184	green3	2	0.1003	0.64432
MGH54_P13_B08	-0.0200711125479	green3	2	0.86156	2.2182
MGH54_P13_B10	NA	black	0	1.9169	0
MGH54_P13_B11	NA	black	0	1.2666	0
MGH54_P13_B12	NA	black	0	0	0
MGH54_P13_C01	NA	black	0	0.33113	0
MGH54_P13_C02	NA	black	0	0.096262	0
MGH54_P13_C03	NA	black	0	0.079975	0
MGH54_P13_C04	NA	black	0	0	0.514
MGH54_P13_C05	-1.23061709732	red	1	0.20789	4.8463
MGH54_P13_C06	NA	black	0	0.2558	0
MGH54_P13_C07	0.236582313808	green3	2	0.28806	1.082
MGH54_P13_C09	0.555193751748	green3	2	0.084064	0.48543
MGH54_P13_C10	NA	black	0	0.08134	0
MGH54_P13_C11	NA	black	0	0	0.51501
MGH54_P13_C12	NA	black	0	1.9373	0
MGH54_P13_D01	NA	black	0	4.0639	0
MGH54_P13_D02	NA	black	0	0.543	0
MGH54_P13_D03	0.563545712014	green3	2	0.17505	0.30568
MGH54_P13_D04	NA	black	0	2.0097	0
MGH54_P13_D05	-0.744771950434	red	1	2.5039	0.97233
MGH54_P13_D06	NA	black	0	0.094912	0
MGH54_P13_D07	NA	black	0	0.14535	0
MGH54_P13_D09	NA	black	0	0	2.0555
MGH54_P13_D10	2.52420371372	black	0	3.3904	4.0847
MGH54_P13_D11	NA	black	0	0	0
MGH54_P13_D12	NA	black	0	2.3567	0
MGH54_P13_E01	NA	black	0	0.82538	0
MGH54_P13_E02	NA	black	0	0.15704	0
MGH54_P13_E03	0.585400972609	green3	2	0.16479	0.26664
MGH54_P13_E04	NA	black	0	0.47612	0
MGH54_P13_E05	0.0345191063839	green3	2	0.88675	0.15316
MGH54_P13_E06	NA	black	0	0.14405	0
MGH54_P13_E07	1.83628208547	blue	3	2.5051	4.37
MGH54_P13_E08	NA	black	0	0	0
MGH54_P13_E09	NA	black	0	0.17377	0
MGH54_P13_E10	0.540616324621	green3	2	0.24732	0.21537
MGH54_P13_E11	-0.439892454589	red	1	2.2317	1.2259
MGH54_P13_E12	NA	black	0	0.25459	0
MGH54_P13_F01	0.57386890279	green3	2	0.16736	0.29278
MGH54_P13_F02	0.700451657426	green3	2	1.5236	4.5879
MGH54_P13_F03	0.512603107759	green3	2	0.23879	0.31962
MGH54_P13_F04	0.0306510732325	green3	2	0.86076	1.109
MGH54_P13_F05	0.0103883744538	green3	2	0.42223	1.7698
MGH54_P13_F06	0.584379985948	green3	2	0.14012	0.3173
MGH54_P13_F07	NA	black	0	0.12565	0
MGH54_P13_F08	0.347328249618	green3	2	0.44573	0.38405
MGH54_P13_F09	2.3260702909	blue	3	2.3434	5.4401
MGH54_P13_F10	NA	black	0	0.24732	0
MGH54_P13_F11	NA	black	0	1.9389	0
MGH54_P13_F12	NA	black	0	0	0
MGH54_P13_G01	0.545522961488	green3	2	0.19535	0.31499
MGH54_P13_G02	NA	black	0	0.22527	0
MGH54_P13_G03	NA	black	0	1.8961	0
MGH54_P13_G05	-0.969314509092	red	1	2.3791	0.57725
MGH54_P13_G06	0.667429501845	green3	2	0.071763	0.23511
MGH54_P13_G07	0.462813226297	green3	2	0.30334	0.32998
MGH54_P13_G08	0.577369417455	green3	2	0.071763	0.45101
MGH54_P13_G09	NA	black	0	3.4182	0
MGH54_P13_G10	NA	black	0	0.11503	0
MGH54_P13_G11	NA	black	0	0	0
MGH54_P13_G12	NA	black	0	0.079975	0
MGH54_P13_H02	0.446686083725	green3	2	0.35614	0.24975
MGH54_P13_H03	0.469775007746	green3	2	0.27023	0.38294
MGH54_P13_H04	0.739726036611	green3	2	0.094912	0.011496
MGH54_P13_H05	NA	black	0	0	0
MGH54_P13_H06	NA	black	0	0	0.24975
MGH54_P13_H07	NA	black	0	0.14012	0
MGH54_P13_H08	NA	black	0	0.97746	0
MGH54_P13_H09	NA	black	0	0	0
MGH54_P13_H10	-0.0033847433999	green3	2	0.93584	0.34823
MGH54_P13_H11	NA	black	0	1.8754	0
MGH60_P4_A01	NA	black	0	0.2461	0
MGH60_P4_A02	-0.260930352352	red	1	1.5089	0.9501
MGH60_P4_A03	0.197650612827	green3	2	0.66175	0.35952
MGH60_P4_A04	-0.453818163735	red	1	0.64893	4.3663
MGH60_P4_A05	NA	black	0	0.14143	0
MGH60_P4_A06	-1.67690402599	red	1	2.7811	0.13356
MGH60_P4_A07	3.19555837136	black	0	2.9549	5.2531
MGH60_P4_A08	NA	black	0	0	4.652
MGH60_P4_A09	0.119705273986	green3	2	0.62667	1.0683
MGH60_P4_A10	NA	black	0	0.98404	0
MGH60_P4_A11	2.86988755931	black	0	2.9495	4.9145
MGH60_P4_A12	NA	black	0	1.9731	0
MGH60_P4_B01	NA	black	0	0	0
MGH60_P4_B02	-1.52689664382	red	1	0.23266	5.6326
MGH60_P4_B03	NA	black	0	2.0772	0
MGH60_P4_B04	-0.234755466801	red	1	1.3578	0.7433
MGH60_P4_B05	-0.850251752824	red	1	0.43296	4.7422
MGH60_P4_B06	7.03264888085	black	0	5.1925	5.4574
MGH60_P4_B07	1.5514459498	blue	3	2.2913	4.3201
MGH60_P4_B08	0.346464157531	green3	2	0.17505	0.8922
MGH60_P4_B09	-1.43227738313	red	1	0.13881	5.0485
MGH60_P4_B10	0.129761509015	green3	2	0.75446	0.36513
MGH60_P4_B11	-2.05182809902	red	1	3.3001	0.24001
MGH60_P4_B12	NA	black	0	0	0.44042
MGH60_P4_C01	NA	black	0	0	2.8635
MGH60_P4_C02	NA	black	0	2.7757	0
MGH60_P4_C03	-2.38262519198	red	1	3.731	0.29278
MGH60_P4_C04	NA	black	0	3.0796	0
MGH60_P4_C05	0.0921217782524	green3	2	0.7891	0.5724
MGH60_P4_C06	-0.284481491722	red	1	0.44784	2.8815
MGH60_P4_C07	3.66958684803	black	0	3.4496	4.9931
MGH60_P4_C09	-0.859574448821	red	1	0.20914	3.9728
MGH60_P4_C11	0.342249965963	green3	2	1.6613	2.877
MGH60_P4_C12	-1.20254182048	red	1	0.26784	5.0071
MGH60_P4_D01	-1.22580070023	red	1	2.473	0.33571
MGH60_P4_D02	NA	black	0	0	4.3967
MGH60_P4_D03	NA	black	0	1.4988	0
MGH60_P4_D04	-0.387663393115	red	1	0.096262	2.672
MGH60_P4_D05	-0.731508582242	red	1	0.34142	4.0259
MGH60_P4_D06	NA	black	0	0	0
MGH60_P4_D07	NA	black	0	1.184	0
MGH60_P4_D08	-0.120108723834	green3	2	0.89685	4.1415
MGH60_P4_D10	0.37823871902	green3	2	0.123	0.86869
MGH60_P4_D12	1.23926762371	green3	2	2.11	4.1336
MGH60_P4_E01	NA	black	0	0	5.7791
MGH60_P4_E02	0.153991317365	green3	2	0.58785	0.95084
MGH60_P4_E03	NA	black	0	0.18142	0
MGH60_P4_E04	0.406499615711	green3	2	1.3724	4.034
MGH60_P4_E05	NA	black	0	0.1903	0
MGH60_P4_E06	-1.59094349499	red	1	0.1865	5.5763
MGH60_P4_E07	NA	black	0	0	3.4794
MGH60_P4_E08	-0.724324306949	red	1	2.1167	0.67717
MGH60_P4_E09	NA	black	0	0.94186	0
MGH60_P4_E11	NA	black	0	0	5.3884
MGH60_P4_E12	-1.66485736886	red	1	0.14012	5.5449
MGH60_P4_F01	-1.4754593132	red	1	0.07861	4.9351
MGH60_P4_F02	-0.589643530831	red	1	0.72944	5.743
MGH60_P4_F03	0.455163992824	green3	2	0.30685	0.3471
MGH60_P4_F04	NA	black	0	1.751	0
MGH60_P4_F05	-1.30099825565	red	1	3.0519	0.72596
MGH60_P4_F06	0.338251082774	green3	2	0.38073	0.58976
MGH60_P4_F07	-1.11735374269	red	1	0.35389	5.1578
MGH60_P4_F08	NA	black	0	1.9767	0
MGH60_P4_F09	NA	black	0	0.14926	0
MGH60_P4_F10	NA	black	0	0.75958	0
MGH60_P4_F11	NA	black	0	4.6825	0
MGH60_P4_F12	NA	black	0	0	5.5996
MGH60_P4_G01	NA	black	0	0.084064	0
MGH60_P4_G02	2.20098862468	blue	3	2.9441	4.2139
MGH60_P4_G03	1.04742214508	green3	2	1.7904	4.5599
MGH60_P4_G04	-0.240576560284	red	1	1.7937	1.3167
MGH60_P4_G05	NA	black	0	1.8821	0
MGH60_P4_G06	0.537826450772	green3	2	0.20038	0.32654
MGH60_P4_G07	0.217943749845	green3	2	0.64524	0.29514
MGH60_P4_G08	0.706370203245	green3	2	2.922	2.6724
MGH60_P4_G09	-1.24109125995	red	1	0.31962	5.3293
MGH60_P4_G10	0.151612357547	green3	2	0.15186	1.4147
MGH60_P4_G11	-0.562839279336	red	1	0.69421	5.2604
MGH60_P4_G12	0.438489676279	green3	2	1.3294	4.5924
MGH60_P4_H01	0.655885306539	green3	2	0.13881	0.13225
MGH60_P4_H03	1.84703806165	blue	3	3.246	3.6029
MGH60_P4_H04	NA	black	0	0	1.1846
MGH60_P4_H06	NA	black	0	1.1322	0
MGH60_P4_H07	NA	black	0	0	0
MGH60_P4_H08	-2.11089516712	red	1	0.13356	6.4327
MGH60_P4_H09	NA	black	0	0.26664	0
MGH60_P4_H10	-1.4169195721	red	1	0.10969	4.9168
MGH60_P4_H11	NA	black	0	0.32998	0
MGH60_P4_H12	0.383029181648	green3	2	0.44042	0.2461
MGH60_P5_A01	NA	black	0	0.95754	0
MGH60_P5_A02	NA	black	0	0.70044	0
MGH60_P5_A03	NA	black	0	0.089498	0
MGH60_P5_A04	-0.601051640884	red	1	0.4049	3.8399
MGH60_P5_A05	NA	black	0	0.48027	0
MGH60_P5_A06	NA	black	0	0	0.44679
MGH60_P5_A07	-1.48347459987	red	1	0.073135	4.9336
MGH60_P5_A08	NA	black	0	0.50691	0
MGH60_P5_A09	0.703714490378	green3	2	0.052416	0.18396
MGH60_P5_A10	-1.19934633832	red	1	0.05797	4.3194
MGH60_P5_A11	4.07488033517	black	0	3.5354	5.2229
MGH60_P5_A12	0.50825037632	green3	2	0.15963	0.48336
MGH60_P5_B01	-0.431688521886	red	1	0.34028	3.1455
MGH60_P5_B02	-0.446515338451	red	1	1.8428	0.89918
MGH60_P5_B03	NA	black	0	0	5.7548
MGH60_P5_B04	-0.473860738935	red	1	0.46362	3.6045
MGH60_P5_B05	0.289494751432	green3	2	0.55876	0.25822
MGH60_P5_B06	NA	black	0	0.66266	0
MGH60_P5_B07	0.405140096023	green3	2	1.4103	3.8099
MGH60_P5_B08	NA	black	0	0	0
MGH60_P5_B09	1.33384014856	green3	2	1.8785	4.9792
MGH60_P5_B10	NA	black	0	1.91	0
MGH60_P5_B12	0.745708032412	green3	2	0.08134	0.025738
MGH60_P5_C01	-1.76279979002	red	1	0.16221	5.8434
MGH60_P5_C02	NA	black	0	2.6749	0
MGH60_P5_C03	-0.178215462471	red	1	0.070389	2.1865
MGH60_P5_C04	0.461745576457	green3	2	1.3225	4.8446
MGH60_P5_C05	NA	black	0	3.0824	0
MGH60_P5_C06	NA	black	0	0.41251	0
MGH60_P5_C07	NA	black	0	2.4324	0
MGH60_P5_C08	-0.313310148761	red	1	0.72159	4.0751
MGH60_P5_C09	-1.67684638202	red	1	3.3095	0.55876
MGH60_P5_C10	1.86338350935	blue	3	2.7759	4.0347
MGH60_P5_C11	2.69950080323	black	0	3.1722	4.4533
MGH60_P5_C12	-3.52654958421	black	0	4.6772	0.1635
MGH60_P5_D01	NA	black	0	0.58785	0
MGH60_P5_D02	NA	black	0	0.49365	0
MGH60_P5_D03	NA	black	0	2.2552	0
MGH60_P5_D04	2.9561860589	black	0	3.5238	4.3273
MGH60_P5_D05	NA	black	0	0	0
MGH60_P5_D06	NA	black	0	3.7523	0
MGH60_P5_D07	-0.933692889131	red	1	2.1167	0.33113
MGH60_P5_D08	0.0880245092487	green3	2	1.8323	2.0895
MGH60_P5_D09	-0.967464315243	red	1	3.0398	1.0328
MGH60_P5_D10	NA	black	0	0.82049	0
MGH60_P5_D11	-1.95508638784	red	1	3.8461	0.65627
MGH60_P5_D12	-1.32238765528	red	1	0.032806	4.4965
MGH60_P5_E01	NA	black	0	1.7407	0
MGH60_P5_E02	NA	black	0	0.6397	0
MGH60_P5_E03	NA	black	0	0	0.338
MGH60_P5_E04	-1.7451668334	red	1	0.25338	6.2372
MGH60_P5_E05	NA	black	0	0.2302	0
MGH60_P5_E06	3.50359018171	black	0	3.1669	5.2253
MGH60_P5_E07	0.430585480566	green3	2	0.13225	0.72596
MGH60_P5_E08	NA	black	0	0	4.2664
MGH60_P5_E09	NA	black	0	2.4141	0
MGH60_P5_E10	-0.365119091614	red	1	0.70221	4.2493
MGH60_P5_E11	NA	black	0	3.4186	0
MGH60_P5_E12	0.28738827773	green3	2	0.17505	1.0489
MGH60_P5_F01	-0.725598071772	red	1	0.1635	3.5468
MGH60_P5_F02	NA	black	0	2.0824	0
MGH60_P5_F03	NA	black	0	0	2.4694
MGH60_P5_F04	-1.24234605187	red	1	0.12961	4.6119
MGH60_P5_F05	NA	black	0	0	5.0362
MGH60_P5_F06	-1.79900647417	red	1	3.2746	0.43296
MGH60_P5_F07	NA	black	0	1.315	0
MGH60_P5_F08	1.60567536901	blue	3	1.9826	5.2304
MGH60_P5_F09	-0.97601529334	red	1	0.44784	5.2142
MGH60_P5_F11	NA	black	0	0	0.31383
MGH60_P5_F12	1.01662394505	green3	2	2.4518	3.3064
MGH60_P5_G01	-0.044606475539	green3	2	0.98039	0.15056
MGH60_P5_G02	0.0936282607407	green3	2	0.4678	1.4244
MGH60_P5_G03	-1.06006985917	red	1	0.30217	4.7818
MGH60_P5_G04	1.02390498325	green3	2	1.9971	3.941
MGH60_P5_G05	-0.382982549447	red	1	0.67807	4.1859
MGH60_P5_G06	NA	black	0	0	5.7683
MGH60_P5_G07	2.00931708035	blue	3	3.0072	3.9503
MGH60_P5_G08	-1.03757121511	red	1	2.2957	0.39397
MGH60_P5_G09	NA	black	0	3.2002	0
MGH60_P5_G10	-1.39960446945	red	1	0.062122	4.7321
MGH60_P5_G11	-0.0276341182645	green3	2	0.97746	0.54399
MGH60_P5_G12	-1.05453321698	red	1	2.1667	0.20539
MGH60_P5_H01	NA	black	0	0	4.148
MGH60_P5_H02	-0.115771589585	green3	2	0.72247	2.7398
MGH60_P5_H03	NA	black	0	0.092207	0
MGH60_P5_H04	-1.02107246806	red	1	0.05797	3.9581
MGH60_P5_H05	NA	black	0	2.1658	0
MGH60_P5_H06	NA	black	0	0	3.5384
MGH60_P5_H07	0.114287821695	green3	2	1.0969	4.2898
MGH60_P5_H08	-1.16788647649	red	1	0.10165	4.372
MGH60_P5_H09	-1.41297647302	red	1	0.27858	5.5719
MGH60_P5_H10	0.495966928577	green3	2	0.10568	0.59837
MGH60_P5_H11	NA	black	0	0.053806	0
MGH60_P5_H12	-0.522345775331	red	1	1.4931	0.031395
MGH60_P6_A01	NA	black	0	1.3208	0
MGH60_P6_A02	-1.65668821508	red	1	3.2909	0.56365
MGH60_P6_A03	-2.41977517372	red	1	3.8058	0.31499
MGH60_P6_A04	NA	black	0	1.7828	0
MGH60_P6_A05	NA	black	0	0.16993	0
MGH60_P6_A06	0.657192250845	green3	2	0.08134	0.24245
MGH60_P6_A07	-1.28940932893	red	1	0.089498	4.5901
MGH60_P6_A08	NA	black	0	0.97453	0
MGH60_P6_A09	-0.70208043486	red	1	0.23879	3.6591
MGH60_P6_A10	-0.437453827243	red	1	1.818	0.89064
MGH60_P6_A11	0.619017745904	green3	2	0.097611	0.30685
MGH60_P6_A12	-0.566259429714	red	1	0.13881	3.1327
MGH60_P6_B01	1.60514824861	blue	3	3.2566	3.3799
MGH60_P6_B03	-0.0413217706939	green3	2	1.0587	1.1164
MGH60_P6_B04	NA	black	0	0	0
MGH60_P6_B05	-0.837136131462	red	1	0.4957	5.0202
MGH60_P6_B06	-0.746830473357	red	1	0.38515	4.2225
MGH60_P6_B07	NA	black	0	1.1382	0
MGH60_P6_B08	0.587562175504	green3	2	2.0909	2.9568
MGH60_P6_B09	0.686691447634	green3	2	1.6781	3.8891
MGH60_P6_B10	NA	black	0	0	2.0915
MGH60_P6_B11	NA	black	0	4.3894	0
MGH60_P6_B12	-1.22703187366	red	1	0.16864	4.7029
MGH60_P6_C02	NA	black	0	0	3.2813
MGH60_P6_C03	-1.25688553548	red	1	3.0298	0.7536
MGH60_P6_C05	NA	black	0	2.5998	0
MGH60_P6_C06	NA	black	0	0	0.83107
MGH60_P6_C07	NA	black	0	0	7.6671
MGH60_P6_C08	NA	black	0	0.60027	0
MGH60_P6_C09	0.0596685529549	green3	2	0.8472	0.44573
MGH60_P6_C10	NA	black	0	0	0
MGH60_P6_C11	-0.536983756452	red	1	0.63041	4.6446
MGH60_P6_D01	NA	black	0	1.6749	0
MGH60_P6_D03	0.167143393535	green3	2	0.55483	0.95531
MGH60_P6_D04	NA	black	0	0	0
MGH60_P6_D05	NA	black	0	0	5.0676
MGH60_P6_D06	NA	black	0	0	0
MGH60_P6_D07	NA	black	0	3.0252	0
MGH60_P6_D08	NA	black	0	0.23143	0
MGH60_P6_D09	NA	black	0	1.2696	0
MGH60_P6_D11	NA	black	0	1.9268	0
MGH60_P6_D12	0.0630473088266	green3	2	1.067	6.1643
MGH60_P6_E01	NA	black	0	0.4489	0
MGH60_P6_E02	0.00641974655775	green3	2	0.76977	1.7596
MGH60_P6_E03	-0.320832545472	red	1	0.42008	2.954
MGH60_P6_E04	-1.20181711832	red	1	0.16092	4.6217
MGH60_P6_E05	-0.0433163204484	green3	2	0.98841	0.33342
MGH60_P6_E06	-0.833579899008	red	1	1.9516	0.26544
MGH60_P6_E07	NA	black	0	0	5.671
MGH60_P6_E08	-0.274051454624	red	1	0.69777	3.6808
MGH60_P6_E09	0.425302549953	green3	2	1.6947	3.0694
MGH60_P6_E10	NA	black	0	0	5.6004
MGH60_P6_E11	NA	black	0	1.9694	0
MGH60_P6_E12	-0.552869732926	red	1	2.2317	1.0524
MGH60_P6_F02	NA	black	0	1.6485	0
MGH60_P6_F03	NA	black	0	0.60027	0
MGH60_P6_F04	NA	black	0	4.4074	0
MGH60_P6_F05	0.475568456448	green3	2	0.18015	0.53705
MGH60_P6_F06	NA	black	0	0	3.9613
MGH60_P6_F07	NA	black	0	3.3529	0
MGH60_P6_F08	-0.362671404598	red	1	0.27739	2.8353
MGH60_P6_F09	0.367711205796	green3	2	0.15316	0.86156
MGH60_P6_F10	-0.121821458448	green3	2	1.0724	0.16221
MGH60_P6_F11	0.395901170188	green3	2	0.33342	0.48749
MGH60_P6_F12	NA	black	0	0.65352	0
MGH60_P6_G01	NA	black	0	0	0
MGH60_P6_G02	5.7161363937	black	0	4.0592	5.7899
MGH60_P6_G03	-0.297015989303	red	1	1.5782	0.94111
MGH60_P6_G04	NA	black	0	0.22033	0
MGH60_P6_G05	NA	black	0	0.37962	0
MGH60_P6_G06	NA	black	0	0.40054	0
MGH60_P6_G07	NA	black	0	0.075875	0
MGH60_P6_G08	NA	black	0	0	3.1833
MGH60_P6_G10	NA	black	0	0	5.154
MGH60_P6_G11	0.362873432046	green3	2	0.38847	0.4782
MGH60_P6_G12	NA	black	0	0.094912	0
MGH60_P6_H01	0.479930590637	green3	2	0.1003	0.64524
MGH60_P6_H02	0.140495907012	green3	2	0.73725	0.38626
MGH60_P6_H03	-0.486874946166	red	1	1.6938	0.59741
MGH60_P6_H04	NA	black	0	0	0
MGH60_P6_H06	-1.29764459985	red	1	2.3816	0.13619
MGH60_P6_H07	-0.564048059879	red	1	1.5777	0.14143
MGH60_P6_H08	-1.26272400184	red	1	0.37407	5.6597
MGH60_P6_H09	0.380594207496	green3	2	0.48027	0.11103
MGH60_P6_H10	-1.32730710092	red	1	0.18523	4.9851
MGH60_P6_H11	-1.01591602248	red	1	2.7689	0.83026
MGH60_P6_H12	-1.50547814768	red	1	0.070389	4.9687
