Cell_name	Zvalue	Color	Cluster	BRCA1	IGF1
MGH97_P8_A10	NA	black	0	0	0
MGH97_P8_B06	NA	black	0	0	0
MGH97_P9_G08	NA	black	0	0	0
MGH97_P8_B01	NA	black	0	0.22651	0
MGH97_P10_B08	-0.891014886329	black	0	3.6793	0.19156
MGH97_P10_C12	NA	black	0	0.12565	0
MGH97_P9_A10	NA	black	0	0	0
MGH97_P9_C10	NA	black	0	1.6654	0
MGH97_P9_G03	NA	black	0	0	0
MGH97_P10_B02	NA	black	0	0	0
MGH97_P10_A08	NA	black	0	0	0.096262
MGH97_P8_C09	NA	black	0	0	0.14535
MGH97_P10_D05	NA	black	0	0	0
MGH97_P10_F02	NA	black	0	0	0
MGH97_P9_D10	-0.000676675979979	green3	2	0.63784	0.11103
MGH97_P8_D08	NA	black	0	0	0
MGH97_P9_H11	NA	black	0	0	0.044044
MGH97_P8_C06	NA	black	0	0	0.10836
MGH97_P8_A03	NA	black	0	0.21412	0
MGH97_P9_C04	NA	black	0	0	0
MGH97_P8_E01	NA	black	0	0	0
MGH97_P10_D02	NA	black	0	0	0
MGH97_P9_E12	NA	black	0	0.74157	0
MGH97_P9_A05	NA	black	0	0	0
MGH97_P10_F06	NA	black	0	0	0.11503
MGH97_P9_E01	NA	black	0	0	0
MGH97_P8_G06	NA	black	0	0	0
MGH97_P10_B03	NA	black	0	0.29514	0
MGH97_P9_H08	NA	black	0	0	0
MGH97_P9_E08	NA	black	0	0.31846	0
MGH97_P8_C07	NA	black	0	0	0
MGH97_P9_A06	NA	black	0	5.2303	0
MGH97_P8_E04	NA	black	0	0	0.074505
MGH97_P8_C11	NA	black	0	0.22774	0
MGH97_P9_C03	NA	black	0	0	0
MGH97_P8_E03	0.128896503175	green3	2	0.20914	0.10702
MGH97_P10_B01	NA	black	0	0	0.301
MGH97_P9_B11	NA	black	0	0	0.52707
MGH97_P9_G02	NA	black	0	0.19156	0
MGH97_P8_G02	NA	black	0	0	0
MGH97_P10_G10	NA	black	0	0	0
MGH97_P9_G06	NA	black	0	0.27501	0
MGH97_P9_E02	NA	black	0	0	0.14926
MGH97_P9_C06	NA	black	0	0	0
MGH97_P10_H06	NA	black	0	0	0.13225
MGH97_P8_B05	NA	black	0	0.69866	0
MGH97_P9_F08	NA	black	0	0	0
MGH97_P10_F05	NA	black	0	0	0.23879
MGH97_P8_D06	NA	black	0	0	0
MGH97_P8_D12	0.146726622027	green3	2	0.10836	0.12565
MGH97_P9_H06	NA	black	0	0	0
MGH97_P9_C08	NA	black	0	0	0
MGH97_P10_D06	NA	black	0	0.24123	0
MGH97_P8_G12	NA	black	0	0	0
MGH97_P10_C10	NA	black	0	0	0
MGH97_P8_H07	NA	black	0	0	0
MGH97_P10_E08	NA	black	0	3.6208	0
MGH97_P10_G11	NA	black	0	2.778	0
MGH97_P10_E07	NA	black	0	0	0
MGH97_P10_F03	NA	black	0	0	0
MGH97_P8_F09	NA	black	0	0	0
MGH97_P10_F04	NA	black	0	0	0.24245
MGH97_P9_H03	NA	black	0	0	0.2762
MGH97_P10_D09	NA	black	0	2.7431	0
MGH97_P8_C01	NA	black	0	0	0
MGH97_P9_C02	NA	black	0	0.35389	0
MGH97_P8_F07	NA	black	0	0	0
MGH97_P10_G06	NA	black	0	0	0
MGH97_P9_B01	NA	black	0	0	0.34937
MGH97_P10_E04	NA	black	0	0.23143	0
MGH97_P8_B07	NA	black	0	0	0.11103
MGH97_P8_G07	0.127883692135	green3	2	0.21039	0.10836
MGH97_P9_B08	NA	black	0	2.0597	0
MGH97_P9_C01	NA	black	0	0.55189	0
MGH97_P8_G01	NA	black	0	0	0.14405
MGH97_P9_H04	NA	black	0	0	0.20789
MGH97_P10_F11	-0.0236206094994	green3	2	0.44361	0.47197
MGH97_P10_D03	NA	black	0	0	0
MGH97_P10_C09	NA	black	0	0	0.14012
MGH97_P8_E06	NA	black	0	0	0.15186
MGH97_P8_E09	NA	black	0	0	0
MGH97_P8_E05	0.00129627258529	green3	2	0.63227	0.1865
MGH97_P8_A08	NA	black	0	0	0
MGH97_P10_F12	NA	black	0	0	0.079975
MGH97_P9_D01	NA	black	0	0.36177	0
MGH97_P9_E09	NA	black	0	0	0.12565
MGH97_P8_A06	NA	black	0	0	0
MGH97_P10_C02	NA	black	0	0.42223	0
MGH97_P10_C11	NA	black	0	0	0
MGH97_P8_B10	NA	black	0	0	0
MGH97_P9_E11	0.129816355139	green3	2	0.21909	0.098958
MGH97_P9_F06	NA	black	0	0	0
MGH97_P10_H11	NA	black	0	0	0
MGH97_P9_B06	NA	black	0	0	0.03984
MGH97_P10_E11	NA	black	0	0	0
MGH97_P9_B09	NA	black	0	2.5137	0
MGH97_P9_B03	NA	black	0	0	0.13619
MGH97_P9_B10	-0.345261793051	black	0	1.5974	0.089498
MGH97_P8_H12	NA	black	0	0	0.12565
MGH97_P10_A02	NA	black	0	0	0
MGH97_P8_A04	NA	black	0	0	0
MGH97_P10_G05	NA	black	0	0	0.30451
MGH97_P9_H10	0.148775325669	green3	2	0.17249	0.089498
MGH97_P9_A11	0.0672726023696	green3	2	0.22527	0.22774
MGH97_P8_A12	0.10807744289	green3	2	0.16993	0.16736
MGH97_P8_C08	NA	black	0	0	0.2762
MGH97_P8_A07	NA	black	0	0	0
MGH97_P10_H03	NA	black	0	0	0
MGH97_P8_H04	NA	black	0	0	0
MGH97_P9_C07	NA	black	0	0.30685	0
MGH97_P9_H07	NA	black	0	0	0.15186
MGH97_P8_C02	NA	black	0	0.44467	0
MGH97_P10_B09	NA	black	0	0	0.14143
MGH97_P9_E07	NA	black	0	0	0
MGH97_P10_C03	-1.01177672919	black	0	0.22651	2.1938
93_P3_D02	-0.744456134903	black	0	4.0363	0.26303
93_P3_B08	NA	black	0	0	0
93_P3_D10	NA	black	0	0	0
93_P3_H02	NA	black	0	0	0.28688
93_P3_E06	NA	black	0	0	0
93_P3_F08	NA	black	0	1.742	0
93_P3_F07	NA	black	0	0.59646	0
93_P3_B02	NA	black	0	0	0
93_P3_G02	NA	black	0	0	0.12168
93_P3_G06	NA	black	0	0	0
93_P3_F05	NA	black	0	0	0
93_P3_H01	NA	black	0	0	0
93_P3_F06	NA	black	0	0	0
93_P3_D08	NA	black	0	0	0
93_P3_E03	NA	black	0	0	0.12565
93_P3_A04	NA	black	0	1.148	0
93_P3_H03	NA	black	0	0	0
93_P3_H10	NA	black	0	0	0
93_P3_A09	NA	black	0	0	0
93_P3_D11	NA	black	0	0	0
93_P3_E12	NA	black	0	0	0
93_P3_G05	NA	black	0	0	0
93_P3_D12	NA	black	0	0.31615	0
93_P3_E11	NA	black	0	0	0
93_P3_B10	NA	black	0	0	0
93_P3_B05	0.0888246507004	green3	2	0.28688	0.15056
93_P3_H08	NA	black	0	0	0
93_P3_H04	NA	black	0	0	0.070389
93_P3_F12	NA	black	0	0.6107	0
93_P3_A07	NA	black	0	0	0
93_P3_E04	NA	black	0	0	0
93_P3_C07	NA	black	0	0.34937	0
93_P3_G09	NA	black	0	0.18142	0
93_P3_A03	NA	black	0	4.0029	0
93_P3_D05	NA	black	0	0	0
93_P3_A10	NA	black	0	0	0
93_P3_E02	NA	black	0	0	0
93_P3_C04	NA	black	0	0.28333	0
93_P3_F02	NA	black	0	0	0.18269
93_P3_E07	NA	black	0	0	0.13225
93_P3_D09	NA	black	0	0	0.12433
93_P3_D07	NA	black	0	0	0
93_P3_G12	NA	black	0	0	0
93_P3_A05	NA	black	0	0.75958	0
93_P3_C05	NA	black	0	0	0
93_P3_F09	NA	black	0	1.7757	0
93_P3_G07	NA	black	0	0	0
93_P3_C01	NA	black	0	0.20914	0
93_P3_C11	NA	black	0	0	0.16221
93_P3_E05	NA	black	0	0.26784	0
93_P3_A12	0.156511759302	green3	2	0.15704	0.084064
93_P3_E09	NA	black	0	0.6663	0
93_P3_D03	0.104370209846	green3	2	0.17121	0.17377
93_P3_D01	NA	black	0	0	0
93_P3_G04	NA	black	0	0	0
93_P3_E01	NA	black	0	0.16864	0
93_P3_G11	NA	black	0	0	0
93_P3_A06	NA	black	0	0	0.28096
93_P3_G10	NA	black	0	0	0
93_P3_A11	NA	black	0	0.70487	0
93_P3_C03	0.126713111056	green3	2	0.20539	0.1137
93_P3_B11	-0.529187970966	black	0	2.4046	0.15834
93_P3_G08	-1.08942447008	black	0	3.6968	0.1375
93_P3_B06	NA	black	0	0	0
93_P3_A02	NA	black	0	0.31383	0
93_P3_D06	NA	black	0	0	0
93_P3_B12	NA	black	0	0	0
93_P3_B09	NA	black	0	0	0.22033
93_P6_A04	NA	black	0	0	0
93_P6_B02	NA	black	0	0	0.38957
93_P6_E05	-0.0609029428841	green3	2	0.25942	0.50284
93_P6_B09	NA	black	0	0	0.42438
93_P6_H11	NA	black	0	0	0.16864
93_P5_E06	NA	black	0	0	0.27858
93_P5_C05	NA	black	0	0	0.15445
93_P5_H06	NA	black	0	0	0
93_P5_G05	0.00164092370089	green3	2	0.60597	0.338
93_P5_C09	NA	black	0	0	0
93_P6_D09	0.0391094630827	green3	2	0.514	0.096262
93_P5_H04	0.0866405481659	green3	2	0.2762	0.16221
93_P6_A06	-0.00622447379275	green3	2	0.49978	0.41034
93_P6_F03	NA	black	0	0	0
93_P6_B05	NA	black	0	0.46258	0
93_P6_C11	0.0347951889262	green3	2	0.27501	0.28688
93_P5_H09	NA	black	0	0	0
93_P5_G03	NA	black	0	0	0
93_P5_F04	NA	black	0	0.38847	0
93_P6_H12	NA	black	0	0	0.24853
93_P5_G07	NA	black	0	0.28096	0
93_P6_C05	NA	black	0	0	0.11503
93_P6_D05	NA	black	0	0	0.037031
93_P5_C12	NA	black	0	0	0
93_P6_A03	-0.164551134231	red	1	1.9467	0.29748
93_P5_E08	NA	black	0	0	0.39177
93_P6_A08	0.0424477398046	green3	2	0.35163	0.24367
93_P6_A10	NA	black	0	0	0
93_P6_A02	NA	black	0	0	0.28806
93_P5_G12	NA	black	0	0	0
93_P5_E01	NA	black	0	1.6388	0
93_P6_A09	0.0516063334438	green3	2	0.42438	0.1635
93_P6_H05	NA	black	0	0	0
93_P6_H10	0.03816197439	green3	2	0.49365	0.14405
93_P5_C08	NA	black	0	0.63413	0
93_P5_A09	NA	black	0	0	0
93_P5_B09	NA	black	0	0	0
93_P5_A05	NA	black	0	0	0
93_P6_E04	0.00939886924281	green3	2	0.60217	0.14143
93_P5_A04	NA	black	0	0	0
93_P6_A11	NA	black	0	0	0.13881
93_P5_B12	NA	black	0	0	0
93_P5_F12	NA	black	0	0	0
93_P5_H08	NA	black	0	0	0
93_P6_C08	NA	black	0	0	0.123
93_P5_F10	NA	black	0	0	0
93_P5_E11	NA	black	0	0	0.14926
93_P6_B03	NA	black	0	0	0
93_P6_C02	NA	black	0	0	0.10969
93_P6_B04	NA	black	0	0	0
93_P5_D10	NA	black	0	0	0.11103
93_P6_F04	NA	black	0	0	0
93_P6_H04	NA	black	0	0.2916	0
93_P6_C01	NA	black	0	0	0
93_P5_G06	NA	black	0	0	0
93_P6_A07	NA	black	0	0.64616	0
93_P5_H10	NA	black	0	0	0.13356
93_P6_F08	NA	black	0	0.15575	0
93_P5_H01	NA	black	0	0	0
93_P5_B02	NA	black	0	0.26664	0
93_P5_G01	NA	black	0	0	0
93_P6_A12	NA	black	0	0	0
93_P5_G11	NA	black	0	0.70487	0
93_P6_E11	-0.0300995991795	green3	2	0.45733	0.50792
93_P5_D07	0.063697978363	green3	2	0.34369	0.18396
93_P6_E02	0.14884966229	green3	2	0.16993	0.090853
93_P6_E09	NA	black	0	0.2558	0
93_P5_F09	-0.41858272537	black	0	1.891	0.1177
93_P6_E06	NA	black	0	0.24245	0
93_P5_A06	NA	black	0	0	0.53207
93_P5_D04	0.0941517370596	green3	2	0.25338	0.15704
93_P5_H07	NA	black	0	0	0
93_P6_D06	NA	black	0	0	0.53207
93_P6_C07	NA	black	0	0.45312	0
93_P5_F07	NA	black	0	0.14796	0
93_P5_C04	NA	black	0	0	0
93_P5_A02	NA	black	0	0	0.26303
93_P5_A07	0.00976988295804	green3	2	0.76808	0.4489
93_P5_A08	NA	black	0	0	0
93_P6_B12	0.0593469253816	green3	2	0.78994	0.76469
93_P5_G04	0.0205527153496	green3	2	0.53107	0.21039
93_P5_H11	NA	black	0	0	0
93_P6_E03	NA	black	0	0.21412	0
93_P6_B07	NA	black	0	0	0.12697
93_P5_D02	0.021550823163	green3	2	0.55385	0.15186
93_P6_D08	NA	black	0	0	0.29514
93_P6_A01	NA	black	0	0	0
93_P5_E12	0.0192973760475	green3	2	0.26664	0.32423
93_P5_A03	NA	black	0	0	0.42438
93_P5_F02	NA	black	0	0	0.25942
93_P6_F06	NA	black	0	0	0.21785
93_P5_F08	NA	black	0	1.472	0
93_P6_C10	NA	black	0	0	0.097611
93_P5_G08	NA	black	0	0	0
93_P6_D07	NA	black	0	0	0
93_P6_F05	NA	black	0	0	0.66721
93_P5_C07	NA	black	0	0	0.28096
93_P5_B03	NA	black	0	0	0.29042
93_P6_E10	NA	black	0	0	0.1137
93_P5_A11	NA	black	0	0	0
93_P5_F01	NA	black	0	0	0
93_P5_C03	-0.496300902317	black	0	4.7096	0.36177
93_P6_B10	NA	black	0	0	0.34937
93_P5_E03	NA	black	0	0	0.50691
93_P5_G09	NA	black	0	0	0
93_P5_C10	NA	black	0	0	0
93_P5_E10	0.0545746021211	green3	2	0.37072	0.19535
93_P5_D08	NA	black	0	0	0.2857
MGH93_P7_D06	NA	black	0	0	0
MGH93_P7_G08	NA	black	0	0.29278	0
MGH93_P7_D02	NA	black	0	0	0
MGH93_P7_A03	NA	black	0	0	0
MGH93_P7_B06	NA	black	0	0	0.37295
MGH93_P7_C09	NA	black	0	0	0
MGH93_P7_F07	NA	black	0	2.8614	0
MGH93_P7_B02	NA	black	0	0	0
MGH93_P7_H05	NA	black	0	0	0
MGH93_P7_H09	0.0847829672085	green3	2	0.29514	0.15575
MGH93_P7_D10	NA	black	0	0.7433	0
MGH93_P7_B11	NA	black	0	0	0
MGH93_P7_F11	NA	black	0	0	0
MGH93_P7_C04	NA	black	0	3.6536	0
MGH93_P7_F02	NA	black	0	0	0.39287
MGH93_P7_D12	NA	black	0	0	0
MGH93_P7_G04	0.0994928020152	green3	2	0.25701	0.14274
MGH93_P7_A10	NA	black	0	0.48646	0
MGH93_P7_G09	NA	black	0	0	0
MGH93_P7_F06	NA	black	0	0	0.22651
MGH93_P7_H08	NA	black	0	0	0.10434
MGH93_P7_A11	NA	black	0	0.4489	0
MGH93_P7_G10	NA	black	0	0	0.15963
MGH93_P7_G03	NA	black	0	0.59455	0
MGH93_P7_G07	NA	black	0	0.22897	0
MGH93_P7_A12	NA	black	0	0	0
MGH93_P7_A06	NA	black	0	0.29396	0
MGH93_P7_A08	NA	black	0	0	0.10702
MGH93_P7_H10	NA	black	0	0	0
MGH93_P7_C05	NA	black	0	0.38294	0
MGH93_P7_C12	NA	black	0	0.89375	0
MGH93_P7_C07	NA	black	0	0	0
MGH93_P7_B03	NA	black	0	0	0
MGH93_P7_A07	NA	black	0	0	0
MGH93_P7_E10	NA	black	0	0	0.2558
MGH93_P7_F04	0.10057397629	green3	2	0.25942	0.13881
MGH93_P7_A09	0.17626561034	green3	2	0.12697	0.066261
MGH93_P7_E06	NA	black	0	0	0
MGH93_P7_C02	NA	black	0	0.86235	0
MGH93_P7_F10	NA	black	0	0	0
MGH93_P7_C10	NA	black	0	0	0
MGH93_P7_H07	NA	black	0	0	0.34596
MGH93_P7_H01	NA	black	0	0.26183	0
MGH93_P7_B10	NA	black	0	0	0.20664
MGH93_P7_F12	NA	black	0	0	0
MGH93_P7_F08	NA	black	0	1.636	0
MGH93_P7_A01	-0.000713961684489	green3	2	0.64062	0.17121
MGH93_P7_E11	NA	black	0	0	0
MGH93_P7_E09	NA	black	0	0	0
MGH93_P7_E05	NA	black	0	0	0.27143
MGH93_P7_D08	NA	black	0	0	0.62667
MGH93_P7_D01	NA	black	0	0	0.20163
MGH93_P7_H11	NA	black	0	0	0
MGH93_P7_H12	NA	black	0	0.17249	0
MGH93_P7_D05	NA	black	0	0	0.23266
MGH93_P7_E04	NA	black	0	0	0.097611
MGH93_P7_D04	NA	black	0	0	0
MGH93_P7_C06	NA	black	0	0	0.16479
MGH93_P7_E12	NA	black	0	0	0
MGH93_P7_G06	NA	black	0	0.27739	0
MGH93_P7_B04	NA	black	0	0	0
MGH93_P7_F03	0.0930359718678	green3	2	0.2762	0.14666
MGH93_P7_B12	NA	black	0	0.25822	0
MGH93_P7_H04	NA	black	0	3.4804	0
MGH93_P7_A05	NA	black	0	0	0
MGH93_P7_D07	NA	black	0	3.906	0
MGH93_P7_F01	NA	black	0	0	0.36625
MGH93_P7_F05	NA	black	0	0	0.42761
93_P10_H10	NA	black	0	0	0
93_P10_E02	NA	black	0	0	0.0043216
93_P9_C04	NA	black	0	0	0.082703
93_P9_A08	NA	black	0	0.13225	0
93_P9_G06	0.146698435569	green3	2	0.23511	0.051024
93_P8_F09	NA	black	0	0	0
93_P8_G06	NA	black	0	0.26903	0
93_P9_E04	NA	black	0	0	0
93_P10_D06	-0.0192441954576	green3	2	0.52105	0.50386
93_P9_B07	NA	black	0	0	0.14666
93_P9_G08	0.0928895634727	green3	2	0.27023	0.15056
93_P9_D04	0.00494852179423	green3	2	0.18777	0.35727
93_P8_E07	NA	black	0	0	0.15186
93_P9_H01	NA	black	0	0	0
93_P9_B08	NA	black	0	0	0
93_P10_E03	NA	black	0	0	0
93_P8_H09	NA	black	0	0	0
93_P10_B02	NA	black	0	0	0.30685
93_P8_B06	NA	black	0	0.34483	0
93_P10_E05	NA	black	0	0	0
93_P8_E06	NA	black	0	0	0
93_P10_A02	NA	black	0	0	0
93_P8_B04	NA	black	0	2.6043	0
93_P8_C05	NA	black	0	0	0
93_P9_F12	0.101560455673	green3	2	0.26424	0.13356
93_P10_A01	NA	black	0	0	0
93_P8_A10	NA	black	0	0.41684	0
93_P9_B06	NA	black	0	0.41251	0
93_P10_D12	0.137898352895	green3	2	0.21785	0.082703
93_P8_D04	NA	black	0	0.42223	0
93_P9_B10	NA	black	0	0.13881	0
93_P9_E12	NA	black	0	0	0.092207
93_P9_B02	NA	black	0	0.40272	0
93_P8_G11	NA	black	0	0.41034	0
93_P10_H08	NA	black	0	0	0
93_P10_B04	NA	black	0	0	0
93_P9_C12	0.132901766945	green3	2	0.13488	0.1375
93_P8_D11	NA	black	0	0	0
93_P8_A03	0.0152194693535	green3	2	0.50691	0.2762
93_P9_F02	NA	black	0	0	0.15186
93_P10_F03	NA	black	0	0	0.25942
93_P9_G11	NA	black	0	0.18142	0
93_P8_B09	NA	black	0	0	0
93_P9_E05	NA	black	0	0	0.13356
93_P8_E09	NA	black	0	0	0
93_P8_G03	NA	black	0	0	0
93_P9_C10	NA	black	0	0	0
93_P8_D06	NA	black	0	0	0
93_P8_C06	NA	black	0	0	0
93_P10_C01	NA	black	0	0	0
93_P8_A05	NA	black	0	0	0.35952
93_P8_C11	NA	black	0	0	0.26183
93_P8_E08	NA	black	0	0	0
93_P8_G12	NA	black	0	0	0.15704
93_P9_D09	NA	black	0	0	0.24245
93_P8_D05	0.0782326761977	green3	2	0.39944	0.085425
93_P9_F04	0.144136773376	green3	2	0.20664	0.077243
93_P10_H12	NA	black	0	0	0
93_P9_H09	NA	black	0	0.16221	0
93_P10_E06	NA	black	0	0	0.10165
93_P10_D07	NA	black	0	0.24975	0
93_P8_G05	NA	black	0	0	0.37295
93_P9_A03	0.0629480437006	green3	2	0.33685	0.1903
93_P10_E10	NA	black	0	0	0.14143
93_P10_G11	-0.974614439332	black	0	3.3471	0.12697
93_P10_F08	NA	black	0	2.5316	0
93_P8_F07	NA	black	0	0	0
93_P10_E01	0.16962935612	green3	2	0.1375	0.071763
93_P9_E07	NA	black	0	0	0
93_P9_E03	NA	black	0	0.18142	0
93_P9_D12	NA	black	0	0	0.1375
93_P8_E03	NA	black	0	0	0
93_P10_E12	NA	black	0	0	0
93_P8_F11	NA	black	0	0	0
93_P9_B03	NA	black	0	0	0
93_P9_H10	NA	black	0	0.16607	0
93_P10_E04	0.156362422646	green3	2	0.17121	0.075875
93_P8_A07	NA	black	0	0	0
93_P8_F08	NA	black	0	0	0
93_P10_C11	0.0844190006948	green3	2	0.19912	0.20163
93_P10_H07	0.0659983966691	green3	2	0.419	0.10969
93_P9_E02	NA	black	0	0	0
93_P10_H05	NA	black	0	0	0
93_P9_B11	NA	black	0	0.20664	0
93_P9_G10	NA	black	0	0.14666	0
93_P10_F05	NA	black	0	0	0
93_P9_F10	0.125424215181	green3	2	0.14405	0.14666
93_P9_A02	NA	black	0	0	0
93_P8_D10	NA	black	0	0	0
93_P10_G04	-0.15194497412	red	1	1.0711	0.086784
93_P10_C05	NA	black	0	0.29042	0
93_P8_C07	NA	black	0	0	0
93_P9_E06	NA	black	0	0	0
93_P8_B11	NA	black	0	0	0
93_P10_H01	NA	black	0	0.35276	0
93_P8_H05	NA	black	0	0	0
93_P9_B09	NA	black	0	0	0.23389
93_P8_H07	NA	black	0	0.42975	0
93_P10_C10	0.053304260947	green3	2	0.18142	0.26664
93_P8_D12	NA	black	0	4.0744	0
93_P8_C03	NA	black	0	0	0
93_P10_C03	NA	black	0	0.24732	0
93_P8_D08	NA	black	0	0	0.20163
93_P8_E10	NA	black	0	0	0.26903
93_P10_A12	NA	black	0	0	0
93_P10_F10	0.123023268621	green3	2	0.14796	0.14926
93_P9_F07	NA	black	0	0.23266	0
93_P8_B03	NA	black	0	0	0
93_P9_G05	0.0435785013364	green3	2	0.47301	0.14405
93_P10_A05	NA	black	0	0.26063	0
93_P9_C06	-0.648962679418	black	0	2.7179	0.15445
93_P8_A02	0.00233096674691	green3	2	0.62761	0.18523
93_P8_F01	0.305050992092	green3	2	1.3584	0.76723
93_P8_G04	NA	black	0	0	0
93_P9_D06	NA	black	0	0	0
93_P10_A11	NA	black	0	0	0.16221
93_P10_B12	NA	black	0	0	0.18523
93_P8_B02	NA	black	0	0	0
93_P8_C09	NA	black	0	3.3241	0
93_P8_B07	-0.0392723159427	green3	2	0.59168	0.86631
93_P8_C02	NA	black	0	0	0
93_P10_B09	0.151808690377	green3	2	0.16736	0.086784
93_P9_A12	NA	black	0	0	0
93_P8_E05	NA	black	0	0	0
93_P10_C08	NA	black	0	0	0.14796
93_P9_H02	NA	black	0	3.8705	0
93_P9_H05	NA	black	0	0	0.098958
93_P9_G02	NA	black	0	0	0
93_P9_A04	0.0208953400833	green3	2	0.48749	0.2558
93_P10_C04	NA	black	0	0.16607	0
93_P10_H11	NA	black	0	0.21288	0
93_P9_D10	NA	black	0	0	0
93_P8_E12	NA	black	0	0.14926	0
93_P9_D07	NA	black	0	0	0.16221
93_P10_G05	NA	black	0	0.2228	0
93_P10_F06	0.142896974027	green3	2	0.18015	0.096262
93_P10_C07	NA	black	0	0	0.37629
93_P9_D08	NA	black	0	1.9727	0
93_P10_G06	NA	black	0	0.14926	0
93_P10_G09	0.113123994922	green3	2	0.12961	0.17377
93_P8_F02	NA	black	0	0	0
93_P8_G08	NA	black	0	0	0
93_P10_H02	NA	black	0	0.14274	0
93_P10_H03	0.0635479011302	green3	2	0.2461	0.22897
93_P8_E01	NA	black	0	0	0
93_P9_H11	NA	black	0	0.10702	0
93_P9_H03	NA	black	0	0.68975	0
93_P9_C02	-0.0161295723412	green3	2	0.44573	0.44148
93_P8_F06	NA	black	0	0	0.4957
93_P9_G07	NA	black	0	0	0.09356
93_P10_E08	NA	black	0	0	0
93_P10_D02	NA	black	0	0	0
93_P10_A09	NA	black	0	0	0
93_P10_G07	NA	black	0	0	0.07861
93_P8_E11	NA	black	0	0	0
93_P10_C12	NA	black	0	0	0.21412
93_P9_B12	NA	black	0	0.17121	0
93_P8_H03	NA	black	0	0	0
93_P9_G12	NA	black	0	0	0
93_P10_B06	0.136704188289	green3	2	0.17249	0.11237
93_P8_D02	NA	black	0	0	0
93_P9_A10	NA	black	0	0	0.28333
93_P9_G01	NA	black	0	0	0.097611
93_P9_H12	NA	black	0	0	0.20038
93_P10_F12	NA	black	0	0.14535	0
93_P10_G03	NA	black	0	0	0.21661
93_P9_F08	0.168386783486	green3	2	0.089498	0.098958
93_P10_C06	NA	black	0	0	0.053806
93_P10_D04	NA	black	0	0.21412	0
93_P9_C11	-0.24084584609	black	0	2.2446	0.28333
93_P9_A01	0.0568049149401	green3	2	0.38184	0.18015
93_P9_B05	NA	black	0	0	0.12168
93_P9_A06	0.0914548558097	green3	2	0.36513	0.07861
93_P10_A10	0.186605881745	green3	2	0.15704	0.028569
93_P10_F07	NA	black	0	0	0
93_P9_B04	0.140103669296	green3	2	0.10299	0.13881
93_P10_H04	NA	black	0	0	0.18903
93_P10_B11	NA	black	0	0	0.31962
93_P9_D01	NA	black	0	0	0
93_P8_A11	NA	black	0	0	0
93_P9_F11	NA	black	0	0.15056	0
93_P8_G09	NA	black	0	0	0
93_P10_G01	NA	black	0	0	0.20539
93_P8_D07	NA	black	0	0	0
93_P8_G01	NA	black	0	0	0
93_P9_H04	NA	black	0	0.20163	0
93_P10_B10	NA	black	0	0	0.075875
93_P9_G04	NA	black	0	4.001	0
93_P8_D01	NA	black	0	0	0
93_P8_F03	NA	black	0	0	0
93_P10_D03	NA	black	0	0	0
93_P10_H06	NA	black	0	0	0
93_P8_B12	NA	black	0	0	0
93_P8_D09	NA	black	0	0	0
93_P9_D11	0.120202500727	green3	2	0.1903	0.13488
93_P10_G08	NA	black	0	0	0
93_P8_H06	NA	black	0	0	0
93_P9_C07	NA	black	0	0.40381	0
93_P8_A12	NA	black	0	0.10969	0
93_P8_C01	NA	black	0	0	0
93_P9_F06	0.111380659781	green3	2	0.23143	0.13093
