Cell_name	Zvalue	Color	Cluster	HLA-E	MYC
97_P5_A02	-1.31004658956	green3	2	0.26903	6.5849
97_P5_C02	NA	black	0	0	2.0447
97_P6_F09	NA	black	0	0	0
97_P5_A04	NA	black	0	4.4957	0
97_P5_C04	NA	black	0	0	0
97_P6_D07	NA	black	0	0	0
97_P6_A12	NA	black	0	0	5.2458
97_P6_C06	NA	black	0	0.926	0
97_P6_H04	NA	black	0	0	2.6232
97_P5_D09	NA	black	0	0	4.0505
97_P6_F03	NA	black	0	6.3821	0
97_P6_F11	0.00645304395225	green3	2	0.81803	3.4502
97_P6_H09	NA	black	0	0	5.2207
97_P6_B08	NA	black	0	0	0
97_P5_A10	0.129998592374	green3	2	0.52607	3.0905
97_P6_H07	NA	black	0	0	2.3887
97_P6_C09	NA	black	0	0	3.4666
97_P5_G04	NA	black	0	0	2.438
97_P6_H01	NA	black	0	0	0
97_P5_B06	NA	black	0	0	0
97_P5_E04	NA	black	0	0	0
97_P6_B10	NA	black	0	6.6702	0
97_P6_F04	NA	black	0	0	3.9811
97_P5_E07	NA	black	0	4.9461	0
97_P5_G02	NA	black	0	0	4.6728
97_P5_C11	NA	black	0	0	0
97_P5_A03	NA	black	0	0	4.0263
97_P6_B02	NA	black	0	0	3.6519
97_P6_H12	0.689180585089	green3	2	0.11503	1.8532
97_P6_F12	NA	black	0	0	0.83592
97_P6_A02	NA	black	0	0.73379	0
97_P5_C12	0.885608394763	blue	3	0.46571	0.88675
97_P5_C01	-0.5020081851	green3	2	0.8472	5.2463
97_P5_B07	NA	black	0	0	0
97_P5_A08	NA	black	0	0	5.1155
97_P6_H08	NA	black	0	0.67175	0
97_P5_E11	NA	black	0	0	5.5566
97_P6_A01	NA	black	0	0	6.5022
97_P6_G01	NA	black	0	0	0
97_P5_D10	NA	black	0	0	0.85838
97_P5_C10	-0.159242678913	green3	2	1.101	4.2001
97_P6_C11	-1.0133685483	green3	2	0.25822	5.8852
97_P6_E07	NA	black	0	0	3.3474
97_P6_E05	NA	black	0	0.32423	0
97_P5_G07	NA	black	0	0	0
97_P5_D04	NA	black	0	0	0
97_P6_B03	NA	black	0	0	5.6902
97_P5_H01	NA	black	0	0	0
97_P6_A11	NA	black	0	0	0
97_P6_E09	NA	black	0	0	1.4033
97_P6_A10	NA	black	0	0.67356	0
97_P5_E02	-0.370898052936	green3	2	0.2762	4.3783
97_P6_D03	NA	black	0	0	0
97_P5_A09	NA	black	0	0.29983	0
97_P6_B12	NA	black	0	0	5.9845
97_P5_H10	-0.275367058654	green3	2	1.144	4.7656
97_P6_A04	NA	black	0	0	0
97_P5_B12	2.3251500202	black	0	6.3336	6.0129
97_P5_A12	NA	black	0	0.31615	0
97_P5_F08	NA	black	0	0	5.3537
97_P6_E04	NA	black	0	5.5697	0
97_P6_D04	NA	black	0	0	0.53107
97_P5_D02	-0.026095685737	green3	2	0.338	3.5343
97_P6_G10	0.239971385104	green3	2	0.44996	2.7989
97_P5_B04	NA	black	0	0	3.8836
97_P6_E03	NA	black	0	0.37407	0
97_P5_E05	0.432884987796	green3	2	0.88753	1.7685
97_P5_G05	0.518739706941	green3	2	0.24245	2.1728
97_P5_D03	NA	black	0	0	5.2355
97_P5_C07	-0.235627969545	green3	2	0.514	4.139
97_P6_C12	-0.669167814462	green3	2	1.1499	6.4912
97_P6_B09	-1.18502500093	green3	2	0.32308	6.3792
97_P5_D07	NA	black	0	0	0
97_P6_A05	NA	black	0	0	5.539
97_P5_C08	NA	black	0	0	5.975
97_P5_B03	0.220008899969	green3	2	1.6397	0.66993
97_P6_G08	0.156396717559	green3	2	0.57531	2.9982
97_P6_D12	0.269580146889	green3	2	4.5985	3.9977
97_P6_D01	NA	black	0	0	0
97_P5_H08	-0.544035909885	green3	2	0.70399	5.1983
97_P6_C07	NA	black	0	2.1718	0
97_P6_C02	NA	black	0	0	4.3512
97_P5_F02	NA	black	0	0	3.3903
97_P5_F04	NA	black	0	0	0
97_P5_H02	NA	black	0	0	4.4164
97_P6_C08	-0.43435092059	green3	2	0.45838	4.6513
97_P5_E03	NA	black	0	0	6.0495
97_P6_D05	NA	black	0	0	2.704
97_P5_D01	NA	black	0	0	3.8036
97_P6_F05	NA	black	0	0	4.436
97_P5_H06	NA	black	0	0.40926	0
97_P5_H11	NA	black	0	0.21661	0
97_P5_E06	NA	black	0	0	0
97_P6_H02	NA	black	0	1.5859	0
97_P6_A08	-0.167307288606	green3	2	0.44679	3.9259
97_P5_B02	NA	black	0	0	3.9822
97_P5_E10	NA	black	0	0.56462	0
97_P5_B11	-0.951403854374	green3	2	0.2857	5.7748
97_P6_G07	NA	black	0	0	0
97_P5_A05	NA	black	0	0	0
97_P5_A11	-0.29507218821	green3	2	0.26544	4.1893
97_P6_A06	-0.523444138703	green3	2	3.5871	2.0208
97_P6_F07	NA	black	0	0	0
97_P6_G04	NA	black	0	0.27262	0
97_P6_B05	NA	black	0	0	0
97_P5_D06	NA	black	0	0.19283	0
97_P6_F08	-0.861348074669	green3	2	0.70752	6.1672
97_P5_F06	0.357834071866	green3	2	0.44784	2.4657
97_P5_D08	NA	black	0	0	4.1992
97_P5_G11	-0.205342087785	green3	2	0.28451	3.9765
97_P6_F10	NA	black	0	0	0
97_P5_H07	NA	black	0	1.6126	0
97_P5_A07	NA	black	0	0	0
97_P6_G11	NA	black	0	0.13225	0
97_P5_C03	NA	black	0	0	0
97_P5_F01	NA	black	0	0	0
97_P6_E01	NA	black	0	0	0
97_P5_F03	0.0649583500609	green3	2	2.9132	3.8432
97_P5_B01	NA	black	0	0.83592	0
97_P6_H03	NA	black	0	1.1865	0
97_P6_E12	NA	black	0	2.9201	0
97_P5_G10	NA	black	0	0.41251	0
97_P5_C05	NA	black	0	0.46258	0
97_P6_D11	NA	black	0	0	4.3355
97_P5_H09	NA	black	0	0	0
97_P6_B06	NA	black	0	1.1596	0
97_P5_F09	NA	black	0	0.43403	0
97_P6_F02	NA	black	0	0	0
97_P5_D11	NA	black	0	0	0
97_P5_H03	NA	black	0	0	0
97_P5_D05	0.396697320167	green3	2	0.68616	2.1554
97_P6_H05	NA	black	0	0	0
97_P6_D09	NA	black	0	0	0
97_P6_G09	NA	black	0	0	2.422
97_P6_D08	NA	black	0	0	0
97_P5_G06	NA	black	0	0	3.3112
97_P5_A01	NA	black	0	0	0
97_P6_H10	NA	black	0	0.13488	0
97_P5_G01	-0.817079172846	green3	2	0.41684	5.608
97_P6_E02	NA	black	0	0	4.3754
97_P6_B01	NA	black	0	0	0
97_P5_F10	-0.437496255109	green3	2	0.32193	4.5676
97_P6_C10	NA	black	0	0	5.7499
97_P5_C09	1.21932948241	blue	3	0.13488	0.52507
97_P5_E12	NA	black	0	0	1.3208
97_P5_E01	NA	black	0	0	0
97_P6_D02	NA	black	0	1.0718	0
97_P6_A07	NA	black	0	0	3.3219
97_P5_G03	-1.14227589369	green3	2	0.18269	6.0799
97_P6_G12	NA	black	0	6.8756	0
97_P6_C03	NA	black	0	0.46048	0
97_P6_H06	NA	black	0	0	4.3376
97_P5_E09	NA	black	0	0	0
97_P6_C01	NA	black	0	0	4.5693
97_P6_G03	NA	black	0	0	5.9805
97_P5_G12	NA	black	0	0	0
97_P5_G09	NA	black	0	0	0
97_P5_H04	0.80782493498	green3	2	0.30568	1.3511
MGH97_P7_B05	NA	black	0	0	0
MGH97_P7_E10	-0.273768994049	green3	2	0.19787	4.1128
MGH97_P7_A02	NA	black	0	0	0
MGH97_P7_C01	NA	black	0	0	2.6239
MGH97_P7_D06	NA	black	0	0.60312	0
MGH97_P7_H08	-0.0103543057052	green3	2	0.29042	3.4924
MGH97_P7_G11	NA	black	0	0.048236	0
MGH97_P7_A08	NA	black	0	0	3.0736
MGH97_P7_F07	NA	black	0	0	3.4796
MGH97_P7_C04	NA	black	0	0.28806	0
MGH97_P7_C02	NA	black	0	0	4.4029
MGH97_P7_F10	-0.237368408753	green3	2	0.43403	4.1104
MGH97_P7_H05	NA	black	0	0	3.3835
MGH97_P7_B04	1.92427564775	blue	3	5.9759	5.7671
MGH97_P7_F09	NA	black	0	0	0
MGH97_P7_H02	NA	black	0	0.41034	0
MGH97_P7_C11	NA	black	0	0.51803	0
MGH97_P7_G07	NA	black	0	0.37962	0
MGH97_P7_F06	NA	black	0	0	3.4865
MGH97_P7_A06	NA	black	0	0	5.0622
MGH97_P7_D12	NA	black	0	0	3.0594
MGH97_P7_B02	NA	black	0	0	4.4417
MGH97_P7_E03	NA	black	0	0	4.9031
MGH97_P7_D02	NA	black	0	0	3.1431
MGH97_P7_B11	NA	black	0	0	0
MGH97_P7_E09	-0.00186093974585	green3	2	0.54597	3.4752
MGH97_P7_B01	NA	black	0	0	0
MGH97_P7_G06	NA	black	0	0.17121	0
MGH97_P7_B07	NA	black	0	0	0
MGH97_P7_C05	-0.0597710594141	green3	2	0.89064	3.7001
MGH97_P7_E07	NA	black	0	0	3.9472
MGH97_P7_B12	NA	black	0	0.27143	0
MGH97_P7_H07	NA	black	0	0	0
MGH97_P7_D04	0.0397448995963	green3	2	0.37962	3.3623
MGH97_P7_C06	NA	black	0	0	0
MGH97_P7_G09	NA	black	0	0	2.07
MGH97_P7_E06	NA	black	0	0.26424	0
MGH97_P7_F04	NA	black	0	0	0
MGH97_P7_C09	NA	black	0	0	2.6262
MGH97_P7_G03	NA	black	0	0	0
MGH97_P7_H01	NA	black	0	1.3254	0
MGH97_P7_B06	NA	black	0	0	0
MGH97_P7_C08	-0.399105701679	green3	2	2.6318	0.72944
MGH97_P7_E08	NA	black	0	0	4.3801
MGH97_P7_F01	NA	black	0	0	0
MGH97_P7_H03	NA	black	0	0	4.6701
MGH97_P7_B10	NA	black	0	0	0
MGH97_P7_E11	NA	black	0	0	3.1135
MGH97_P7_C03	NA	black	0	0	0
MGH97_P7_H12	NA	black	0	0	4.7233
MGH97_P7_D07	0.496101983797	green3	2	0.301	2.1884
MGH97_P7_A11	NA	black	0	0	0
MGH97_P7_A01	NA	black	0	0	4.2764
MGH97_P7_F12	NA	black	0	0	4.3509
MGH97_P7_F08	NA	black	0	0	2.2827
MGH97_P7_D11	NA	black	0	0	3.6831
MGH97_P7_H09	NA	black	0	0	0
MGH97_P7_D09	NA	black	0	0	3.3135
MGH97_P7_C12	0.0851358447756	green3	2	0.18777	3.2624
MGH97_P7_H11	0.189661280912	green3	2	3.8702	3.9826
MGH97_P7_A04	NA	black	0	0.63877	0
MGH97_P7_H06	NA	black	0	0	0.4782
MGH97_P7_F03	NA	black	0	0	5.5419
MGH97_P7_A07	NA	black	0	0	0
MGH97_P7_F11	NA	black	0	0	4.1132
MGH97_P7_G08	NA	black	0	0	0
MGH97_P7_E02	NA	black	0	0	0
MGH97_P7_C07	0.277412947443	green3	2	0.30217	2.7577
MGH97_P7_A09	NA	black	0	0	0
MGH97_P7_B09	NA	black	0	0	0.90149
MGH97_P7_G10	0.649571769317	green3	2	0.21909	1.8596
MGH97_P7_G02	0.0223306671993	green3	2	0.096262	3.4133
MGH97_P7_H04	NA	black	0	0	0
MGH97_P7_G01	NA	black	0	0	0
MGH97_P7_E05	NA	black	0	0	0
MGH97_P7_E04	NA	black	0	1.0036	0
MGH97_P7_E01	NA	black	0	0	3.8913
MGH97_P7_F05	NA	black	0	0	0
MGH97_P7_D05	NA	black	0	0	0
MGH97_P7_A03	-0.381634011287	green3	2	0.67536	4.6693
MGH97_P7_B03	NA	black	0	0	3.4733
MGH97_P7_A05	NA	black	0	0	3.4183
MGH97_P7_D03	NA	black	0	0.74846	0
MGH97_P7_F02	-0.776465038768	green3	2	0.30217	5.3775
MGH97_P7_G05	NA	black	0	0	0
MGH97_P7_D08	NA	black	0	0	0
MGH97_P7_G04	NA	black	0	0	6.5459
MGH97_P8_A11	NA	black	0	0	4.3807
MGH97_P10_A12	NA	black	0	0	5.2651
MGH97_P10_E09	NA	black	0	0.18777	0
MGH97_P9_B12	NA	black	0	0	0
MGH97_P10_D07	NA	black	0	0	0
MGH97_P8_D11	NA	black	0	0.14926	0
MGH97_P8_G05	NA	black	0	0	0
MGH97_P9_C05	NA	black	0	0	5.2624
MGH97_P8_D03	NA	black	0	0	0
MGH97_P8_H05	NA	black	0	0	3.0951
MGH97_P10_A09	NA	black	0	0	0
MGH97_P10_E03	NA	black	0	1.0412	0
MGH97_P10_D04	-0.0704128386657	green3	2	1.394	3.9416
MGH97_P9_D12	NA	black	0	0	0
MGH97_P8_H06	NA	black	0	0	4.6909
MGH97_P8_H11	NA	black	0	0.49876	0
MGH97_P9_F12	NA	black	0	0	0
MGH97_P8_D07	0.182295968044	green3	2	0.40708	2.974
MGH97_P8_H02	NA	black	0	0	3.5432
MGH97_P8_D01	NA	black	0	0	2.4187
MGH97_P10_C04	NA	black	0	0.21661	0
MGH97_P9_E06	NA	black	0	0	0
MGH97_P8_F12	NA	black	0	0	0
MGH97_P8_H01	NA	black	0	0	2.3068
MGH97_P8_A05	NA	black	0	0	3.3074
MGH97_P9_F10	0.223128138884	green3	2	0.44255	2.8492
MGH97_P10_F10	NA	black	0	0	0
MGH97_P9_G12	-0.229842779199	green3	2	0.38184	4.0706
MGH97_P8_B04	0.741553341177	green3	2	0.32654	1.5059
MGH97_P8_E11	NA	black	0	0	3.6138
MGH97_P9_G10	NA	black	0	0	0
MGH97_P10_D11	0.227217414312	green3	2	0.24732	2.9042
MGH97_P10_D01	NA	black	0	0	3.1213
MGH97_P10_H04	NA	black	0	0.66812	0
MGH97_P10_D12	NA	black	0	0	3.6029
MGH97_P8_D04	NA	black	0	0	2.2497
MGH97_P8_F08	NA	black	0	5.0293	0
MGH97_P9_E10	NA	black	0	0.64801	0
MGH97_P9_D11	NA	black	0	0	0
MGH97_P8_A02	NA	black	0	0	0
MGH97_P9_F01	NA	black	0	0	2.4722
MGH97_P8_B08	NA	black	0	0	4.1778
MGH97_P8_A09	NA	black	0	0	3.6447
MGH97_P9_A03	-0.039500936587	green3	2	0.42975	3.5757
MGH97_P9_G09	NA	black	0	0	4.9692
MGH97_P10_E02	NA	black	0	0	0
MGH97_P10_H08	NA	black	0	0	0
MGH97_P9_G04	NA	black	0	0.87578	0
MGH97_P8_G11	NA	black	0	0	0.38073
MGH97_P10_A06	NA	black	0	0	0.62854
MGH97_P10_F08	0.318431813017	green3	2	5.9258	3.9079
MGH97_P8_E08	NA	black	0	0	3.3421
MGH97_P8_G08	NA	black	0	0.43723	0
MGH97_P10_B07	-0.245632280539	green3	2	0.92067	4.4122
MGH97_P9_G11	NA	black	0	3.9535	0
MGH97_P8_F11	NA	black	0	0	0
MGH97_P8_F05	NA	black	0	0	1.8371
MGH97_P9_A01	NA	black	0	0	2.8862
MGH97_P10_F01	NA	black	0	0	0
MGH97_P8_C10	-0.682498546044	green3	2	0.70576	5.6245
MGH97_P8_E02	NA	black	0	0	0
MGH97_P10_B05	NA	black	0	0	4.5976
MGH97_P8_G04	NA	black	0	0	1.8687
MGH97_P9_B02	NA	black	0	0	2.4967
MGH97_P8_H08	NA	black	0	0	0
MGH97_P8_F01	-0.35065502139	green3	2	0.43616	4.4137
MGH97_P10_H09	-0.173290839216	green3	2	2.3045	0.98987
MGH97_P10_E06	NA	black	0	0	4.3238
MGH97_P10_D10	NA	black	0	0	0
MGH97_P10_A03	NA	black	0	0	2.3465
MGH97_P10_A05	-0.951212193272	green3	2	0.27858	5.7656
MGH97_P10_A01	0.251109789601	green3	2	0.11103	2.8869
MGH97_P9_D09	NA	black	0	0	0
MGH97_P9_D06	NA	black	0	0	3.7682
MGH97_P9_G05	NA	black	0	3.6939	0
MGH97_P10_E05	0.028552094875	green3	2	0.24245	3.3959
MGH97_P8_F10	NA	black	0	0	0
MGH97_P10_A04	NA	black	0	0	0.71545
MGH97_P9_A07	NA	black	0	0	4.4913
MGH97_P9_A08	NA	black	0	0	4.7837
MGH97_P9_H12	NA	black	0	0.22527	0
MGH97_P10_G03	NA	black	0	0.51702	0
MGH97_P8_B03	NA	black	0	0	3.1528
MGH97_P10_H07	NA	black	0	0	0
MGH97_P10_E01	NA	black	0	0	2.3485
MGH97_P9_F11	NA	black	0	0	1.2035
MGH97_P8_B12	NA	black	0	0	0
MGH97_P9_H02	0.0460436191947	green3	2	0.55778	3.3334
MGH97_P9_C11	NA	black	0	5.3981	0
MGH97_P8_A01	NA	black	0	0	0
MGH97_P10_F07	NA	black	0	4.784	0
MGH97_P10_G01	NA	black	0	1.4957	0
MGH97_P10_H05	NA	black	0	0	2.8655
MGH97_P9_F07	NA	black	0	0	0
MGH97_P9_D08	NA	black	0	0.33571	0
MGH97_P9_E05	NA	black	0	2.557	0
MGH97_P8_B09	NA	black	0	0.58207	0
MGH97_P10_E12	NA	black	0	0	0
MGH97_P10_B10	NA	black	0	0	4.7575
MGH97_P9_E03	NA	black	0	0	5.0703
MGH97_P9_G07	NA	black	0	0.36289	0
MGH97_P9_C09	NA	black	0	0	4.5583
MGH97_P10_B11	NA	black	0	0	3.8166
MGH97_P9_B05	0.048393932895	green3	2	0.9501	3.2805
MGH97_P9_A12	NA	black	0	0	0
MGH97_P8_D10	NA	black	0	0.32193	0
MGH97_P8_C05	NA	black	0	0	0
MGH97_P9_D02	-0.24715329026	green3	2	0.31615	4.0908
MGH97_P9_D07	NA	black	0	0	1.5656
MGH97_P8_F03	NA	black	0	0.2916	0
MGH97_P8_C12	0.283871615261	green3	2	0.031395	2.8359
MGH97_P10_E10	NA	black	0	3.7809	0
MGH97_P10_H10	NA	black	0	0	5.4657
MGH97_P10_C07	NA	black	0	0	0.89142
MGH97_P9_E04	NA	black	0	0	6.4331
MGH97_P8_H10	-1.66084990131	red	1	5.1346	1.1674
MGH97_P9_F03	NA	black	0	0	1.3431
MGH97_P10_C08	NA	black	0	0.24001	0
MGH97_P8_B11	NA	black	0	0	4.2364
MGH97_P10_C01	NA	black	0	0	4.2702
MGH97_P9_D04	NA	black	0	0	2.4949
MGH97_P10_B06	-0.946731963455	green3	2	0.22527	5.6918
MGH97_P8_H09	NA	black	0	0	3.7853
MGH97_P9_F05	-0.452758689714	green3	2	0.45838	4.7005
MGH97_P9_B04	NA	black	0	0	4.9703
MGH97_P9_C12	NA	black	0	0	0
MGH97_P8_B02	-0.209290462943	green3	2	0.83107	4.2182
MGH97_P9_F04	NA	black	0	0	3.6069
MGH97_P10_G02	NA	black	0	0	1.6116
MGH97_P9_B07	NA	black	0	0.71017	0
MGH97_P10_D08	NA	black	0	0	0
MGH97_P10_G12	NA	black	0	0	2.9906
MGH97_P9_A02	NA	black	0	0	3.733
MGH97_P8_G03	NA	black	0	0	2.6964
MGH97_P8_D09	NA	black	0	0	3.2253
MGH97_P10_C06	-0.910806477725	green3	2	0.28214	5.6748
MGH97_P8_H03	NA	black	0	0	0.96569
MGH97_P8_A10	NA	black	0	0	3.9491
MGH97_P8_B06	NA	black	0	0	0
MGH97_P9_G08	NA	black	0	0	0.83754
MGH97_P8_B01	NA	black	0	0	2.6171
MGH97_P10_B08	-1.69989166378	red	1	5.2903	1.2271
MGH97_P10_C12	NA	black	0	0	4.8861
MGH97_P9_A10	0.773956186871	green3	2	0.6332	0.9396
MGH97_P9_C10	NA	black	0	0	3.9361
MGH97_P9_G03	NA	black	0	0	2.0136
MGH97_P10_B02	NA	black	0	0	3.736
MGH97_P10_A08	NA	black	0	0	3.4897
MGH97_P8_C09	NA	black	0	0	0
MGH97_P10_D05	NA	black	0	0	0
MGH97_P10_F02	-0.34429846412	green3	2	0.38184	4.3669
MGH97_P9_D10	NA	black	0	0	0
MGH97_P8_D08	NA	black	0	0	0
MGH97_P9_H11	NA	black	0	0	0
MGH97_P8_C06	NA	black	0	0	4.6866
MGH97_P8_A03	NA	black	0	0	0.81394
MGH97_P9_C04	NA	black	0	0.76808	0
MGH97_P8_E01	NA	black	0	0	0
MGH97_P10_D02	NA	black	0	0	0
MGH97_P9_E12	NA	black	0	0.61259	0
MGH97_P9_A05	NA	black	0	0	5.6708
MGH97_P10_F06	NA	black	0	0	4.8273
MGH97_P9_E01	-0.569487931371	green3	2	0.514	5.0643
MGH97_P8_G06	NA	black	0	0	0
MGH97_P10_B03	NA	black	0	0	0
MGH97_P9_H08	NA	black	0	0	1.1263
MGH97_P9_E08	NA	black	0	0	0
MGH97_P8_C07	NA	black	0	0	3.7757
MGH97_P9_A06	NA	black	0	0.87342	0
MGH97_P8_E04	NA	black	0	0	0
MGH97_P8_C11	NA	black	0	0	3.8074
MGH97_P9_C03	NA	black	0	0	1.4022
MGH97_P8_E03	NA	black	0	0	4.286
MGH97_P10_B01	0.0138903078227	green3	2	1.9568	2.7679
MGH97_P9_B11	NA	black	0	0	0
MGH97_P9_G02	NA	black	0	0	2.704
MGH97_P8_G02	NA	black	0	0	0
MGH97_P10_G10	NA	black	0	0	3.2573
MGH97_P9_G06	0.0207437234278	green3	2	0.35727	3.4131
MGH97_P9_E02	NA	black	0	0	0
MGH97_P9_C06	NA	black	0	0	0
MGH97_P10_H06	NA	black	0	0.34255	0
MGH97_P8_B05	NA	black	0	0	0
MGH97_P9_F08	NA	black	0	0	4.4674
MGH97_P10_F05	NA	black	0	0	0
MGH97_P8_D06	NA	black	0	0	5.035
MGH97_P8_D12	NA	black	0	0	0
MGH97_P9_H06	NA	black	0	0	4.4611
MGH97_P9_C08	NA	black	0	1.4662	0
MGH97_P10_D06	NA	black	0	0	0.65535
MGH97_P8_G12	0.436540797631	green3	2	0.58111	2.1263
MGH97_P10_C10	NA	black	0	0	5.0642
MGH97_P8_H07	NA	black	0	0.80405	0
MGH97_P10_E08	NA	black	0	0	5.6684
MGH97_P10_G11	NA	black	0	0	3.4404
MGH97_P10_E07	NA	black	0	0	0
MGH97_P10_F03	NA	black	0	0	4.214
MGH97_P8_F09	NA	black	0	0	3.7925
MGH97_P10_F04	NA	black	0	0	6.3729
MGH97_P9_H03	NA	black	0	0	2.9672
MGH97_P10_D09	NA	black	0	0	1.6248
MGH97_P8_C01	NA	black	0	1.115	0
MGH97_P9_C02	NA	black	0	0	2.7837
MGH97_P8_F07	NA	black	0	0	1.9456
MGH97_P10_G06	NA	black	0	0	5.1631
MGH97_P9_B01	NA	black	0	6.222	0
MGH97_P10_E04	NA	black	0	0	3.1582
MGH97_P8_B07	-0.699660533655	green3	2	0.34255	5.2318
MGH97_P8_G07	NA	black	0	0	2.7879
MGH97_P9_B08	NA	black	0	0	0
MGH97_P9_C01	NA	black	0	0.52306	0
MGH97_P8_G01	NA	black	0	0	0
MGH97_P9_H04	NA	black	0	0	0
MGH97_P10_F11	NA	black	0	3.0259	0
MGH97_P10_D03	NA	black	0	0	3.3926
MGH97_P10_C09	NA	black	0	0.45207	0
MGH97_P8_E06	NA	black	0	0	0.9313
MGH97_P8_E09	NA	black	0	0	0
MGH97_P8_E05	NA	black	0	0.46989	0
MGH97_P8_A08	NA	black	0	0	4.7771
MGH97_P10_F12	NA	black	0	0	2.7489
MGH97_P9_D01	NA	black	0	0	0
MGH97_P9_E09	-0.04090141785	green3	2	0.9568	3.6391
MGH97_P8_A06	NA	black	0	0	0
MGH97_P10_C02	NA	black	0	0	5.3022
MGH97_P10_C11	NA	black	0	0	1.6627
MGH97_P8_B10	NA	black	0	0	4.285
MGH97_P9_E11	NA	black	0	0	3.2152
MGH97_P9_F06	NA	black	0	4.1797	0
MGH97_P10_H11	NA	black	0	0	0
MGH97_P9_B06	-0.115521147368	green3	2	2.5806	2.5519
MGH97_P10_E11	NA	black	0	0	4.3794
MGH97_P9_B09	NA	black	0	0	2.3782
MGH97_P9_B03	NA	black	0	0	0
MGH97_P9_B10	NA	black	0	0.36849	0
MGH97_P8_H12	NA	black	0	0	3.26
MGH97_P10_A02	NA	black	0	0	0
MGH97_P8_A04	NA	black	0	0	0
MGH97_P10_G05	NA	black	0	0.16736	0
MGH97_P9_H10	NA	black	0	0	5.292
MGH97_P9_A11	NA	black	0	0	3.1336
MGH97_P8_A12	NA	black	0	2.0144	0
MGH97_P8_C08	NA	black	0	0	0
MGH97_P8_A07	NA	black	0	0	3.6235
MGH97_P10_H03	NA	black	0	0	0
MGH97_P8_H04	NA	black	0	0	2.4657
MGH97_P9_C07	NA	black	0	0	3.3222
MGH97_P9_H07	NA	black	0	0	1.4552
MGH97_P8_C02	NA	black	0	0	0
MGH97_P10_B09	NA	black	0	0	0
MGH97_P9_E07	NA	black	0	0	4.8906
MGH97_P10_C03	NA	black	0	0	0
93_P3_D02	NA	black	0	0	3.8848
93_P3_B08	NA	black	0	0	0
93_P3_D10	NA	black	0	0	1.7066
93_P3_H02	NA	black	0	0	3.2101
93_P3_E06	NA	black	0	0	0
93_P3_F08	NA	black	0	2.7704	0
93_P3_F07	NA	black	0	0	0
93_P3_B02	NA	black	0	0	0
93_P3_G02	NA	black	0	0	0.28451
93_P3_G06	NA	black	0	0.419	0
93_P3_F05	NA	black	0	0	0
93_P3_H01	NA	black	0	0	0
93_P3_F06	NA	black	0	0	3.944
93_P3_D08	NA	black	0	0	3.3403
93_P3_E03	NA	black	0	0	0
93_P3_A04	NA	black	0	0	0
93_P3_H03	NA	black	0	0	0
93_P3_H10	NA	black	0	0	0
93_P3_A09	NA	black	0	0	0.71105
93_P3_D11	NA	black	0	0	0
93_P3_E12	NA	black	0	0	0
93_P3_G05	NA	black	0	0	0
93_P3_D12	NA	black	0	0.75531	0
93_P3_E11	NA	black	0	0	0
93_P3_B10	NA	black	0	0	3.6974
93_P3_B05	NA	black	0	0	0
93_P3_H08	NA	black	0	0	0
93_P3_H04	NA	black	0	0	0
93_P3_F12	NA	black	0	0	2.9372
93_P3_A07	NA	black	0	0	4.7784
93_P3_E04	NA	black	0	0	0
93_P3_C07	NA	black	0	0	0
93_P3_G09	NA	black	0	0	0
93_P3_A03	NA	black	0	0	0
93_P3_D05	NA	black	0	0	0
93_P3_A10	NA	black	0	0	3.4807
93_P3_E02	NA	black	0	0	3.4414
93_P3_C04	NA	black	0	0	0
93_P3_F02	NA	black	0	0	4.0929
93_P3_E07	NA	black	0	0	0
93_P3_D09	NA	black	0	0	4.3295
93_P3_D07	-0.723792429658	green3	2	0.25942	5.21
93_P3_G12	NA	black	0	1.0902	0
93_P3_A05	NA	black	0	0	3.2508
93_P3_C05	NA	black	0	0.40272	0
93_P3_F09	-0.121060914236	green3	2	0.31383	3.7734
93_P3_G07	NA	black	0	0	0
93_P3_C01	NA	black	0	0	0.58304
93_P3_C11	NA	black	0	0	4.3907
93_P3_E05	NA	black	0	0	0
93_P3_A12	NA	black	0	0	0
93_P3_E09	NA	black	0	0	0
93_P3_D03	NA	black	0	0	0
93_P3_D01	NA	black	0	0	0
93_P3_G04	NA	black	0	0	0
93_P3_E01	NA	black	0	0	0
93_P3_G11	NA	black	0	0	0
93_P3_A06	NA	black	0	0	0
93_P3_G10	NA	black	0	0	4.9746
93_P3_A11	NA	black	0	0	4.6434
93_P3_C03	NA	black	0	0	0
93_P3_B11	NA	black	0	0	4.1501
93_P3_G08	NA	black	0	0.28806	0
93_P3_B06	NA	black	0	0	5.6941
93_P3_A02	NA	black	0	0	0
93_P3_D06	NA	black	0	0	3.7983
93_P3_B12	NA	black	0	0	0
93_P3_B09	NA	black	0	0	0
93_P6_A04	NA	black	0	0	0
93_P6_B02	NA	black	0	0.28451	0
93_P6_E05	NA	black	0	0	3.6688
93_P6_B09	NA	black	0	0	4.4839
93_P6_H11	NA	black	0	0	0
93_P5_E06	NA	black	0	0.32539	0
93_P5_C05	NA	black	0	0	4.9696
93_P5_H06	NA	black	0	0	0
93_P5_G05	NA	black	0	0	0
93_P5_C09	NA	black	0	0	0
93_P6_D09	0.739415845675	green3	2	0.27977	1.5656
93_P5_H04	NA	black	0	0	0
93_P6_A06	NA	black	0	0	4.0243
