Cell_name	Zvalue	Color	Cluster	ERCC4	FOS
97_P6_B08	-0.381308129944	red	1	0.42868	10.135
97_P5_A10	NA	black	0	0.11503	0
97_P6_H07	NA	black	0	0	8.0655
97_P6_C09	NA	black	0	0.20163	0
97_P5_G04	NA	black	0	0.12433	0
97_P6_H01	NA	black	0	1.2815	0
97_P5_B06	-0.0555495737267	red	1	1.069	6.6226
97_P5_E04	-0.282401064531	red	1	0.22033	8.7056
97_P6_B10	-0.0674950405952	red	1	0.72944	9.2332
97_P6_F04	NA	black	0	0.40163	0
97_P5_E07	NA	black	0	0	10.316
97_P5_G02	NA	black	0	1.406	0
97_P5_C11	0.606969908397	red	1	1.9993	8.9036
97_P5_A03	0.0320347900015	red	1	0.81311	1.1283
97_P6_B02	0.017868739624	red	1	0.43829	7.1922
97_P6_H12	-2.31114710551	black	0	3.3919	4.6288
97_P6_F12	NA	black	0	0	8.5719
97_P6_A02	NA	black	0	1.7941	0
97_P5_C12	0.336748860811	red	1	0.1375	5.8715
97_P5_C01	NA	black	0	1.5236	0
97_P5_B07	NA	black	0	0	6.7008
97_P5_A08	NA	black	0	0	0
97_P6_H08	0.13849672439	red	1	0.41034	6.3442
97_P5_E11	0.285699406041	red	1	2.4735	7.863
97_P6_A01	NA	black	0	0	0
97_P6_G01	NA	black	0	0	0
97_P5_D10	-0.0380474803214	red	1	1.0222	6.7249
97_P5_C10	-0.176685296964	red	1	0.51197	8.9676
97_P6_C11	NA	black	0	0	5.3129
97_P6_E07	0.0017245450548	red	1	0.70752	7.2884
97_P6_E05	-0.0675402809036	red	1	1.9996	7.1624
97_P5_G07	0.0693272259151	red	1	0.32077	6.9213
97_P5_D04	0.0389279564141	red	1	1.0752	7.8174
97_P6_B03	-0.230075426672	red	1	1.0607	4.3154
97_P5_H01	0.60210738371	red	1	0.22651	4.3366
97_P6_A11	0.49923306826	red	1	0.3471	4.2304
97_P6_E09	0.590659444571	red	1	0.29514	4.0166
97_P6_A10	0.0101699341245	red	1	0.17632	7.2799
97_P5_E02	0.373390450659	red	1	0.13619	5.7159
97_P6_D03	-3.80226583661	black	0	2.557	0.72072
97_P5_A09	0.291970431557	red	1	0.34937	5.5123
97_P6_B12	NA	black	0	0	0
97_P5_H10	0.308556017233	red	1	0.12565	6.0158
97_P6_A04	NA	black	0	0.16607	0
97_P5_B12	0.142665302153	red	1	0.23756	6.6077
97_P5_A12	0.0456304535105	red	1	4.236	7.3893
97_P5_F08	NA	black	0	0.12433	0
97_P6_E04	0.112550955847	red	1	0.66993	5.2475
97_P6_D04	0.359954128408	red	1	0.21288	5.5819
97_P5_D02	-0.0950794157373	red	1	0.29748	7.8586
97_P6_G10	NA	black	0	0.42653	0
97_P5_B04	0.221211846731	red	1	1.3584	8.6033
97_P6_E03	-0.24041325109	red	1	0.15575	8.3891
97_P5_E05	-0.245140051173	red	1	0.30685	8.72
97_P5_G05	0.0822739024646	red	1	0.21785	6.9254
97_P5_D03	-0.592623467297	red	1	1.6839	5.244
97_P5_C07	NA	black	0	0.99422	0
97_P6_C12	NA	black	0	0.54498	0
97_P6_B09	NA	black	0	0.24732	0
97_P5_D07	0.0677829688118	red	1	0.4844	6.7452
97_P6_A05	NA	black	0	0	1.6406
97_P5_C08	NA	black	0	0	0
97_P5_B03	1.73341812619	black	0	2.5627	10.359
97_P6_G08	0.531331971569	red	1	0.12697	5.0626
97_P6_D12	NA	black	0	0.36177	0
97_P6_D01	NA	black	0	0.24853	0
97_P5_H08	NA	black	0	0.082703	0
97_P6_C07	NA	black	0	0	10.516
97_P6_C02	NA	black	0	1.9054	0
97_P5_F02	-0.158307872975	red	1	0.26664	8.1635
97_P5_F04	NA	black	0	0	0
97_P5_H02	-0.0230430838038	red	1	0.10836	7.4213
97_P6_C08	NA	black	0	0.3471	0
97_P5_E03	NA	black	0	1.3989	0
97_P6_D05	0.130383042137	red	1	0.56169	5.8846
97_P5_D01	-0.445845491996	red	1	1.3929	4.9449
97_P6_F05	NA	black	0	0.20163	0
97_P5_H06	NA	black	0	2.6306	0
97_P5_H11	-0.105428414019	red	1	0.21164	7.8348
97_P5_E06	NA	black	0	0	10.155
97_P6_H02	NA	black	0	0.33685	0
97_P6_A08	0.292218984812	red	1	0.28924	5.712
97_P5_B02	0.0868415015562	red	1	0.20789	6.9098
97_P5_E10	0.0170135702687	red	1	0.48852	7.1802
97_P5_B11	-0.153575334421	red	1	1.0902	5.5406
97_P6_G07	NA	black	0	1.3868	0
97_P5_A05	NA	black	0	0.30568	0
97_P5_A11	NA	black	0	0.077243	0
97_P6_A06	NA	black	0	0.9092	0
97_P6_F07	NA	black	0	0.21164	0
97_P6_G04	NA	black	0	0.14535	0
97_P6_B05	-0.00826554154741	red	1	0.80074	8.0571
97_P5_D06	NA	black	0	0	8.6992
97_P6_F08	NA	black	0	0	0
97_P5_F06	0.0278933831593	red	1	0.2558	7.1819
97_P5_D08	NA	black	0	0	4.1271
97_P5_G11	-0.217051220239	red	1	0.23389	8.4109
97_P6_F10	-0.0781483220128	red	1	0.6332	8.4905
97_P5_H07	1.28091073912	green3	2	2.4279	9.7578
97_P5_A07	NA	black	0	0	5.0346
97_P6_G11	0.274583501377	red	1	0.14796	6.1224
97_P5_C03	NA	black	0	0	3.6525
97_P5_F01	0.53753331404	red	1	0.33113	4.0983
97_P6_E01	NA	black	0	0.7433	0
97_P5_F03	0.0342097257676	red	1	0.21412	7.1608
97_P5_B01	NA	black	0	0	9.9412
97_P6_H03	NA	black	0	0	9.5047
97_P6_E12	NA	black	0	1.2357	0
97_P5_G10	NA	black	0	1.4725	0
97_P5_C05	NA	black	0	2.1117	0
97_P6_D11	0.42331944539	red	1	0.4351	4.1179
97_P5_H09	0.594437676802	red	1	0.19535	4.5199
97_P6_B06	NA	black	0	0	0
97_P5_F09	-0.383119422027	red	1	0.09356	8.8768
97_P6_F02	NA	black	0	0.12035	0
97_P5_D11	NA	black	0	0.25217	0
97_P5_H03	-0.0501589584687	red	1	0.71282	8.5591
97_P5_D05	NA	black	0	0	3.7228
97_P6_H05	-0.14130111197	red	1	0.67175	9.905
97_P6_D09	-0.257087131287	red	1	0.19283	8.5284
97_P6_G09	-0.191513978433	red	1	0.23143	8.2796
97_P6_D08	NA	black	0	0	5.8479
97_P5_G06	0.326866392018	red	1	0.12565	5.9379
97_P5_A01	0.00460650173016	red	1	0.73898	7.184
97_P6_H10	0.265482839943	red	1	0.21288	6.0407
97_P5_G01	NA	black	0	1.1467	0
97_P6_E02	NA	black	0	0.34142	0
97_P6_B01	0.452423680438	red	1	0.39944	4.1807
97_P5_F10	0.894103397642	red	1	0.18269	3.1784
97_P6_C10	NA	black	0	0.32998	0
97_P5_C09	0.697577032295	red	1	0.11237	4.4119
97_P5_E12	-0.187222260887	red	1	1.2714	6.0495
97_P5_E01	-0.00959049133496	red	1	0.22033	7.3735
97_P6_D02	0.341429240165	red	1	1.2023	10.138
97_P6_A07	0.114445675047	red	1	1.0902	8.6807
97_P5_G03	0.764973140133	red	1	0.14143	3.9939
97_P6_G12	-0.284886258428	red	1	0.49876	9.8621
97_P6_C03	-0.0836892211502	red	1	0.14796	7.6923
97_P6_H06	-0.318025833138	red	1	2.4187	6.7359
97_P5_E09	NA	black	0	0	0
97_P6_C01	NA	black	0	0.29042	0
97_P6_G03	0.23292831186	red	1	0.65168	3.4193
97_P5_G12	NA	black	0	0.50182	0
97_P5_G09	0.50569434934	red	1	0.11636	5.2041
97_P5_H04	0.420205349104	red	1	0.49876	3.5254
MGH97_P7_B05	1.07976020469	red	1	2.3179	9.5282
MGH97_P7_E10	NA	black	0	0.848	0
MGH97_P7_A02	NA	black	0	0	8.8366
MGH97_P7_C01	NA	black	0	0	0
MGH97_P7_D06	NA	black	0	0	4.5723
MGH97_P7_H08	NA	black	0	0	0.3505
MGH97_P7_G11	-0.56199139878	red	1	0.17121	9.8641
MGH97_P7_A08	NA	black	0	0	5.7566
MGH97_P7_F07	NA	black	0	1.1686	0
MGH97_P7_C04	-0.110506018924	red	1	0.17121	7.8266
MGH97_P7_C02	NA	black	0	0	0
MGH97_P7_F10	NA	black	0	1.2516	0
MGH97_P7_H05	-0.169839125735	red	1	0.27501	8.2378
MGH97_P7_B04	NA	black	0	0	0
MGH97_P7_F09	0.0732372033256	red	1	0.32423	6.8955
MGH97_P7_H02	NA	black	0	0	5.0649
MGH97_P7_C11	NA	black	0	0	7.439
MGH97_P7_G07	NA	black	0	0.11503	0
MGH97_P7_F06	NA	black	0	0	0
MGH97_P7_A06	0.260417648954	red	1	2.6204	7.7782
MGH97_P7_D12	0.697957917527	red	1	0.092207	4.49
MGH97_P7_B02	NA	black	0	0	0
MGH97_P7_E03	NA	black	0	0	0
MGH97_P7_D02	NA	black	0	0	0
MGH97_P7_B11	NA	black	0	0	7.4287
MGH97_P7_E09	0.0388989448357	red	1	0.36513	7.0782
MGH97_P7_B01	NA	black	0	0	5.2437
MGH97_P7_G06	NA	black	0	2.0147	0
MGH97_P7_B07	NA	black	0	0	6.064
MGH97_P7_C05	NA	black	0	0	6.4494
MGH97_P7_E07	NA	black	0	0.23389	0
MGH97_P7_B12	NA	black	0	0	7.3652
MGH97_P7_H07	NA	black	0	0	0
MGH97_P7_D04	NA	black	0	0	5.7731
MGH97_P7_C06	NA	black	0	2.8053	0
MGH97_P7_G09	NA	black	0	0	4.9044
MGH97_P7_E06	0.388025688834	red	1	0.21164	5.4492
MGH97_P7_F04	NA	black	0	4.0303	0
MGH97_P7_C09	0.421583789454	red	1	2.2132	8.2568
MGH97_P7_G03	NA	black	0	0.27381	0
MGH97_P7_H01	0.0212159476284	red	1	0.66448	6.9529
MGH97_P7_B06	0.0940197541815	red	1	0.09356	6.9444
MGH97_P7_C08	0.434801413146	red	1	2.3001	8.2299
MGH97_P7_E08	NA	black	0	0	6.7247
MGH97_P7_F01	NA	black	0	0	6.1582
MGH97_P7_H03	NA	black	0	0.12697	0
MGH97_P7_B10	-0.290704448713	red	1	0.15316	8.6062
MGH97_P7_E11	NA	black	0	0.34028	0
MGH97_P7_C03	NA	black	0	0	8.5893
MGH97_P7_H12	-0.785547913487	red	1	2.685	6.0654
MGH97_P7_D07	-2.48838340699	black	0	2.2564	2.0936
MGH97_P7_A11	-0.215132628539	red	1	0.4489	8.9984
MGH97_P7_A01	NA	black	0	0	6.1939
MGH97_P7_F12	NA	black	0	0.23511	0
MGH97_P7_F08	NA	black	0	0.31267	0
MGH97_P7_D11	NA	black	0	0	0
MGH97_P7_H09	NA	black	0	0.60975	0
MGH97_P7_D09	0.313894653094	red	1	2.4155	7.9355
MGH97_P7_C12	-0.0317689721262	red	1	0.14796	7.4652
MGH97_P7_H11	NA	black	0	0	9.2729
MGH97_P7_A04	NA	black	0	2.5509	0
MGH97_P7_H06	-0.414218859914	red	1	1.4901	5.4414
MGH97_P7_F03	NA	black	0	3.5594	0
MGH97_P7_A07	-0.432516894686	red	1	0.11237	9.1219
MGH97_P7_F11	0.259443670229	red	1	0.11636	6.2389
MGH97_P7_G08	NA	black	0	0	0
MGH97_P7_E02	-0.073609757088	red	1	1.0963	6.4903
MGH97_P7_C07	NA	black	0	0	0
MGH97_P7_A09	0.118656420271	red	1	0.17887	6.7821
MGH97_P7_B09	NA	black	0	0.20414	0
MGH97_P7_G10	0.319609406174	red	1	0.53107	4.1304
MGH97_P7_G02	NA	black	0	0	6.49
MGH97_P7_H04	NA	black	0	0	4.8356
MGH97_P7_G01	NA	black	0	0	8.4211
MGH97_P7_E05	NA	black	0	0.17505	0
MGH97_P7_E04	-1.08427823128	red	1	2.3601	5.2057
MGH97_P7_E01	NA	black	0	0	0
MGH97_P7_F05	NA	black	0	0	8.7388
MGH97_P7_D05	NA	black	0	0.26183	0
MGH97_P7_A03	-1.54770006092	red	1	2.0875	3.6351
MGH97_P7_B03	NA	black	0	0.5008	0
MGH97_P7_A05	NA	black	0	0	8.8664
MGH97_P7_D03	-0.352673928277	red	1	0.32998	9.4204
MGH97_P7_F02	NA	black	0	1.8086	0
MGH97_P7_G05	-2.39110483807	black	0	3.4024	4.5464
MGH97_P7_D08	0.00322580349582	red	1	0.51904	7.2975
MGH97_P7_G04	NA	black	0	1.6281	0
MGH97_P8_A11	NA	black	0	0	5.4812
MGH97_P10_A12	0.526227281831	red	1	0.3173	4.2521
MGH97_P10_E09	0.578260040711	red	1	0.17887	4.6657
MGH97_P9_B12	NA	black	0	0	8.7513
MGH97_P10_D07	NA	black	0	0	0
MGH97_P8_D11	0.394219764175	red	1	0.074505	5.7641
MGH97_P8_G05	0.0389985316024	red	1	0.24245	7.1287
MGH97_P9_C05	-0.237667923554	red	1	1.2497	5.6204
MGH97_P8_D03	NA	black	0	0	6.944
MGH97_P8_H05	NA	black	0	0	7.5801
MGH97_P10_A09	-0.291953486238	red	1	0.13488	8.5781
MGH97_P10_E03	NA	black	0	0	9.9048
MGH97_P10_D04	NA	black	0	0.97966	0
MGH97_P9_D12	NA	black	0	0	0
MGH97_P8_H06	-3.08471595197	black	0	3.2879	3.5669
MGH97_P8_H11	0.0523038128445	red	1	0.48646	6.8758
MGH97_P9_F12	NA	black	0	1.5965	0
MGH97_P8_D07	NA	black	0	0	0
MGH97_P8_H02	NA	black	0	0	9.7777
MGH97_P8_D01	0.781665795071	red	1	2.4131	8.8278
MGH97_P10_C04	NA	black	0	0	0
MGH97_P9_E06	0.430791110172	red	1	0.4916	3.5117
MGH97_P8_F12	-0.0404145462108	red	1	1.2726	7.0557
MGH97_P8_H01	NA	black	0	0	5.1619
MGH97_P8_A05	NA	black	0	0.21537	0
MGH97_P9_F10	NA	black	0	0	2.8333
MGH97_P10_F10	1.35044226615	green3	2	0.20539	0.80653
MGH97_P9_G12	NA	black	0	0.87421	0
MGH97_P8_B04	0.655662238953	red	1	0.18777	4.266
MGH97_P8_E11	NA	black	0	0	0
MGH97_P9_G10	-0.29974383101	red	1	1.3103	5.4481
MGH97_P10_D11	NA	black	0	0.1865	0
MGH97_P10_D01	NA	black	0	0	1.6776
MGH97_P10_H04	NA	black	0	0	0
MGH97_P10_D12	0.538716048762	red	1	0.10299	5.1066
MGH97_P8_D04	-0.0392000845614	red	1	0.88986	5.2819
MGH97_P8_F08	NA	black	0	0	8.283
MGH97_P9_E10	-2.47573609887	black	0	1.9057	0.42438
MGH97_P9_D11	NA	black	0	2.7786	0
MGH97_P8_A02	NA	black	0	0	5.6575
MGH97_P9_F01	NA	black	0	0	6.9451
MGH97_P8_B08	1.48088476628	green3	2	0.17505	0.50487
MGH97_P8_A09	NA	black	0	0	0
MGH97_P9_A03	NA	black	0	0	8.6886
MGH97_P9_G09	-0.474062892951	red	1	2.5529	6.511
MGH97_P10_E02	NA	black	0	0	3.7576
MGH97_P10_H08	NA	black	0	0	0
MGH97_P9_G04	NA	black	0	0.61918	0
MGH97_P8_G11	NA	black	0	0.13225	0
MGH97_P10_A06	NA	black	0	2.2957	0
MGH97_P10_F08	NA	black	0	0	9.0461
MGH97_P8_E08	NA	black	0	2.1985	0
MGH97_P8_G08	NA	black	0	0	0
MGH97_P10_B07	0.852789060646	red	1	0.16736	3.4632
MGH97_P9_G11	0.70180445347	red	1	0.16736	4.1506
MGH97_P8_F11	NA	black	0	0.13225	0
MGH97_P8_F05	NA	black	0	0.28451	0
MGH97_P9_A01	NA	black	0	0.20789	0
MGH97_P10_F01	NA	black	0	0	0
MGH97_P8_C10	0.0272038204842	red	1	2.7231	7.3838
MGH97_P8_E02	NA	black	0	0	5.1653
MGH97_P10_B05	NA	black	0	0	0
MGH97_P8_G04	NA	black	0	0	6.0912
MGH97_P9_B02	-0.272514043808	red	1	0.10969	8.4542
MGH97_P8_H08	-0.24227688943	red	1	0.38405	8.9389
MGH97_P8_F01	0.422061479765	red	1	0.22404	5.2423
MGH97_P10_H09	-1.33422128571	red	1	2.0922	4.1568
MGH97_P10_E06	-3.28057588783	black	0	3.2689	3.2959
MGH97_P10_D10	-0.666816796337	red	1	1.5415	4.5115
MGH97_P10_A03	NA	black	0	0	7.9849
MGH97_P10_A05	0.0132302522236	red	1	0.30685	7.2517
MGH97_P10_A01	NA	black	0	0	4.1549
MGH97_P9_D09	NA	black	0	0	0
MGH97_P9_D06	NA	black	0	1.7651	0
MGH97_P9_G05	0.0209104344712	red	1	0.34369	7.1992
MGH97_P10_E05	NA	black	0	2.1773	0
MGH97_P8_F10	NA	black	0	0	7.1259
MGH97_P10_A04	NA	black	0	0	0
MGH97_P9_A07	0.668641134128	red	1	1.8568	9.3036
MGH97_P9_A08	NA	black	0	0	0
MGH97_P9_H12	1.58419869779	black	0	0.15186	0.2762
MGH97_P10_G03	0.240703588393	red	1	0.12035	6.3119
MGH97_P8_B03	NA	black	0	0	0
MGH97_P10_H07	NA	black	0	0.27262	0
MGH97_P10_E01	NA	black	0	0	0
MGH97_P9_F11	0.657908628218	red	1	0.19409	4.2249
MGH97_P8_B12	-0.216380400342	red	1	0.10836	8.2204
MGH97_P9_H02	NA	black	0	0.46989	0
MGH97_P9_C11	-0.48837191881	red	1	0.20664	9.6565
MGH97_P8_A01	-0.0922715660337	red	1	0.10702	7.7069
MGH97_P10_F07	NA	black	0	3.5481	0
MGH97_P10_G01	-0.376782431822	red	1	0.14796	8.9719
MGH97_P10_H05	0.150833053868	red	1	0.123	6.6885
MGH97_P9_F07	NA	black	0	0.86394	0
MGH97_P9_D08	0.90917369509	red	1	0.1375	3.3845
MGH97_P9_E05	-1.83509409944	black	0	1.6897	0.926
MGH97_P8_B09	NA	black	0	0	7.2954
MGH97_P10_E12	NA	black	0	0	5.2799
MGH97_P10_B10	NA	black	0	0	0
MGH97_P9_E03	NA	black	0	0.15445	0
MGH97_P9_G07	-0.0908336532254	red	1	0.14926	7.7243
MGH97_P9_C09	-0.0202039544381	red	1	0.14274	7.4139
MGH97_P10_B11	NA	black	0	0.12961	0
MGH97_P9_B05	NA	black	0	1.6243	0
MGH97_P9_A12	-0.283244892688	red	1	0.2461	8.7702
MGH97_P8_D10	2.45744763398	black	0	3.5937	10.027
MGH97_P8_C05	NA	black	0	0	6.132
MGH97_P9_D02	NA	black	0	0	6.8706
MGH97_P9_D07	NA	black	0	0	0.51803
MGH97_P8_F03	-0.130191791407	red	1	0.42223	8.2749
MGH97_P8_C12	NA	black	0	0.2558	0
MGH97_P10_E10	NA	black	0	0.48027	0
MGH97_P10_H10	NA	black	0	0.26664	0
MGH97_P10_C07	NA	black	0	0.28451	0
MGH97_P9_E04	-0.430442412357	red	1	2.0783	6.2982
MGH97_P8_H10	0.761327269484	red	1	0.49057	0.54399
MGH97_P9_F03	-0.132778492823	red	1	0.32998	8.117
MGH97_P10_C08	NA	black	0	0	5.4827
MGH97_P8_B11	-0.337114541478	red	1	2.9324	6.8588
MGH97_P10_C01	-1.11237608907	red	1	1.9092	4.2345
MGH97_P9_D04	0.320800913442	red	1	0.29278	5.5419
MGH97_P10_B06	NA	black	0	0	0
MGH97_P8_H09	0.703967556567	red	1	0.20289	3.9599
MGH97_P9_F05	NA	black	0	0	0
MGH97_P9_B04	0.250663526929	red	1	0.088142	6.3154
MGH97_P9_C12	NA	black	0	0	4.2168
MGH97_P8_B02	NA	black	0	0	0
MGH97_P9_F04	0.820980094977	red	1	0.28924	2.7649
MGH97_P10_G02	-0.515184207769	red	1	2.8785	6.5841
MGH97_P9_B07	-2.09436547532	black	0	4.5083	5.6344
MGH97_P10_D08	NA	black	0	0	0
MGH97_P10_G12	NA	black	0	0	8.5059
MGH97_P9_A02	NA	black	0	0.13356	0
MGH97_P8_G03	0.182116912571	red	1	0.13488	6.5431
MGH97_P8_D09	NA	black	0	0.10969	0
MGH97_P10_C06	NA	black	0	0	7.8457
MGH97_P8_H03	NA	black	0	2.6318	0
MGH97_P8_A10	-0.142707137884	red	1	0.91609	2.3623
MGH97_P8_B06	NA	black	0	0.32308	0
MGH97_P9_G08	NA	black	0	0	4.1266
MGH97_P8_B01	NA	black	0	0.79327	0
MGH97_P10_B08	-0.207656367366	red	1	0.37295	8.6761
MGH97_P10_C12	-0.0287076872522	red	1	1.1744	7.0786
MGH97_P9_A10	-0.0624621940004	red	1	0.14405	7.5979
MGH97_P9_C10	0.650448236521	red	1	0.13356	4.5269
MGH97_P9_G03	NA	black	0	0	6.7932
MGH97_P10_B02	NA	black	0	2.7904	0
MGH97_P10_A08	NA	black	0	0	6.5191
MGH97_P8_C09	0.253828352169	red	1	0.19535	6.131
MGH97_P10_D05	NA	black	0	0.25459	0
MGH97_P10_F02	0.293915830182	red	1	0.64339	2.5941
MGH97_P9_D10	0.642572102794	red	1	0.1375	4.5452
MGH97_P8_D08	NA	black	0	0	0
MGH97_P9_H11	0.229032138756	red	1	0.088142	6.4027
MGH97_P8_C06	0.303749505184	red	1	0.10434	6.0739
MGH97_P8_A03	NA	black	0	1.0022	0
MGH97_P9_C04	NA	black	0	2.6821	0
MGH97_P8_E01	NA	black	0	1.8331	0
MGH97_P10_D02	NA	black	0	0	0
MGH97_P9_E12	0.240189203895	red	1	0.26063	6.0665
MGH97_P9_A05	0.249587738584	red	1	0.32884	5.8398
MGH97_P10_F06	-1.85921781811	black	0	3.063	4.8366
MGH97_P9_E01	NA	black	0	0.37629	0
MGH97_P8_G06	NA	black	0	0	0
MGH97_P10_B03	-0.159925517745	red	1	0.16221	8.0404
MGH97_P9_H08	NA	black	0	0	6.9186
MGH97_P9_E08	-1.20431059022	red	1	2.0659	4.4048
MGH97_P8_C07	0.464590361911	red	1	0.301	4.6978
MGH97_P9_A06	NA	black	0	0.28096	0
MGH97_P8_E04	0.0991884264108	red	1	0.26544	6.8026
MGH97_P8_C11	NA	black	0	0	8.8015
MGH97_P9_C03	NA	black	0	0	4.6165
MGH97_P8_E03	NA	black	0	0	0
MGH97_P10_B01	-0.673183493504	red	1	0.16736	10.347
MGH97_P9_B11	NA	black	0	0.21412	0
MGH97_P9_G02	NA	black	0	0.18142	0
MGH97_P8_G02	NA	black	0	3.1094	0
MGH97_P10_G10	-0.00135846793489	red	1	0.094912	7.3314
MGH97_P9_G06	NA	black	0	1.0179	0
MGH97_P9_E02	NA	black	0	0.15834	0
MGH97_P9_C06	NA	black	0	0	3.8044
MGH97_P10_H06	0.333719151034	red	1	0.47716	4.5
MGH97_P8_B05	NA	black	0	0	6.5854
MGH97_P9_F08	NA	black	0	1.2678	0
MGH97_P10_F05	NA	black	0	2.1293	0
MGH97_P8_D06	NA	black	0	0	5.1701
MGH97_P8_D12	NA	black	0	0	0
MGH97_P9_H06	NA	black	0	0.1903	0
MGH97_P9_C08	NA	black	0	0	8.0941
MGH97_P10_D06	NA	black	0	0	0.70752
MGH97_P8_G12	NA	black	0	0	9.0274
MGH97_P10_C10	NA	black	0	0	0
MGH97_P8_H07	NA	black	0	0	0
MGH97_P10_E08	0.269177004899	red	1	0.37518	5.5599
MGH97_P10_G11	NA	black	0	0.81885	0
MGH97_P10_E07	0.678824132209	red	1	0.056584	4.695
MGH97_P10_F03	-0.0172845013037	red	1	0.11902	7.3986
MGH97_P8_F09	NA	black	0	0.26063	0
MGH97_P10_F04	0.425193417323	red	1	0.13881	5.485
MGH97_P9_H03	NA	black	0	0	6.4826
MGH97_P10_D09	NA	black	0	0	7.5063
MGH97_P8_C01	-0.127058747236	red	1	0.52707	8.5663
MGH97_P9_C02	1.47770349044	green3	2	0.10702	1.168
MGH97_P8_F07	NA	black	0	0	4.3718
MGH97_P10_G06	NA	black	0	3.3411	0
MGH97_P9_B01	NA	black	0	0	0
MGH97_P10_E04	0.0277277721128	red	1	0.8024	4.4828
MGH97_P8_B07	NA	black	0	0	5.2682
MGH97_P8_G07	NA	black	0	0.11503	0
MGH97_P9_B08	NA	black	0	0	5.5285
MGH97_P9_C01	NA	black	0	0.16993	0
MGH97_P8_G01	NA	black	0	0.8335	0
MGH97_P9_H04	NA	black	0	0	8.9562
MGH97_P10_F11	NA	black	0	0	0
MGH97_P10_D03	NA	black	0	0.24489	0
MGH97_P10_C09	-0.143560144064	red	1	0.25942	8.0761
MGH97_P8_E06	-1.35565435537	red	1	2.1434	4.2319
MGH97_P8_E09	NA	black	0	0.11237	0
MGH97_P8_E05	NA	black	0	0	7.3937
MGH97_P8_A08	NA	black	0	0	2.4722
MGH97_P10_F12	0.0974612107413	red	1	1.0697	8.5804
MGH97_P9_D01	-0.897782210867	red	1	2.2452	5.4282
MGH97_P9_E09	0.145981220209	red	1	1.5917	7.9135
MGH97_P8_A06	0.568913331318	red	1	0.14143	4.8511
MGH97_P10_C02	-0.801533973617	red	1	1.5931	4.1725
MGH97_P10_C11	NA	black	0	0	4.7872
MGH97_P8_B10	0.220007842247	red	1	0.20664	6.2719
MGH97_P9_E11	1.29335541839	green3	2	0.066261	2.2324
MGH97_P9_F06	0.611866143455	red	1	0.18396	4.4882
MGH97_P10_H11	NA	black	0	0	0
MGH97_P9_B06	NA	black	0	0	7.7997
MGH97_P10_E11	NA	black	0	0	4.7765
MGH97_P9_B09	NA	black	0	0.074505	0
MGH97_P9_B03	-1.29324174169	red	1	2.8754	5.4383
MGH97_P9_B10	NA	black	0	2.043	0
MGH97_P8_H12	NA	black	0	2.2863	0
MGH97_P10_A02	NA	black	0	0	8.8914
MGH97_P8_A04	NA	black	0	0.20038	0
MGH97_P10_G05	0.702123715441	red	1	0.123	4.3487
MGH97_P9_H10	NA	black	0	0	0
MGH97_P9_A11	0.0340066314266	red	1	0.24123	7.1544
MGH97_P8_A12	NA	black	0	0	4.9258
MGH97_P8_C08	NA	black	0	0	1.2981
MGH97_P8_A07	NA	black	0	0.12035	0
MGH97_P10_H03	-4.89580291305	black	0	3.1792	1.0731
MGH97_P8_H04	-0.0316229101214	red	1	0.85679	3.6578
MGH97_P9_C07	NA	black	0	0.19787	0
MGH97_P9_H07	NA	black	0	0	5.9364
MGH97_P8_C02	NA	black	0	0	7.0414
MGH97_P10_B09	0.0563773501177	red	1	0.72944	5.6902
MGH97_P9_E07	0.509722987367	red	1	0.3584	4.0889
MGH97_P10_C03	NA	black	0	0	4.3241
93_P3_D02	-0.374525487754	red	1	1.4372	5.4727
93_P3_B08	NA	black	0	1.4388	0
93_P3_D10	NA	black	0	4.045	0
93_P3_H02	NA	black	0	0	0
93_P3_E06	NA	black	0	2.1506	0
93_P3_F08	NA	black	0	0	6.4652
93_P3_F07	NA	black	0	0	0
93_P3_B02	NA	black	0	0.31615	0
93_P3_G02	NA	black	0	0.31034	0
93_P3_G06	NA	black	0	0.17377	0
93_P3_F05	NA	black	0	0	0
93_P3_H01	-0.0713979401576	red	1	0.15834	7.6434
93_P3_F06	NA	black	0	0.25701	0
93_P3_D08	NA	black	0	3.0211	0
93_P3_E03	NA	black	0	3.7255	0
93_P3_A04	NA	black	0	3.5489	0
93_P3_H03	NA	black	0	2.1859	0
93_P3_H10	NA	black	0	2.2771	0
93_P3_A09	NA	black	0	0	0.43403
93_P3_D11	NA	black	0	1.7225	0
93_P3_E12	NA	black	0	0	0
93_P3_G05	NA	black	0	0.28688	0
93_P3_D12	0.0560690748824	red	1	1.3635	7.6513
93_P3_E11	NA	black	0	0	0
93_P3_B10	NA	black	0	0	0
93_P3_B05	NA	black	0	1.8412	0
93_P3_H08	NA	black	0	0	0
93_P3_H04	NA	black	0	1.842	0
93_P3_F12	NA	black	0	0	0
93_P3_A07	NA	black	0	1.0786	0
93_P3_E04	-0.679629779632	red	1	1.1177	0.27739
93_P3_C07	NA	black	0	0	4.4068
93_P3_G09	NA	black	0	3.1969	0
93_P3_A03	NA	black	0	0.2558	0
93_P3_D05	NA	black	0	0	0
93_P3_A10	NA	black	0	0.2857	0
93_P3_E02	1.00475025484	red	1	0.35614	0.92979
93_P3_C04	NA	black	0	2.5499	0
93_P3_F02	NA	black	0	0	0
