Cell_name	Zvalue	Color	Cluster	BRCA1	RBL1
MGH36_P6_A12	NA	black	0	0	0
MGH36_P6_H09	NA	black	0	0	0
MGH53_P4_G04	NA	black	0	0	0
MGH36_P10_G12	NA	black	0	0	0
MGH53_P2_H12	0.295338587868	blue	3	0.15834	0.048236
MGH53_P4_D10	0.110688742047	blue	3	0.34369	0.3505
MGH53_P4_D01	NA	black	0	0	0
MGH36_P6_B07	NA	black	0	0	0.43296
MGH36_P10_B12	NA	black	0	0	0
MGH53_P2_G11	NA	black	0	0	0.39726
MGH53_P1_E04	NA	black	0	0	0
MGH54_P2_C12	0.249819357795	blue	3	0.12433	0.20789
MGH53_P4_B07	NA	black	0	0	0.55483
MGH53_P4_F09	0.104809881015	blue	3	0.31499	0.41143
MGH36_P2_H11	NA	black	0	0	0
MGH36_P5_A11	NA	black	0	0	0.76043
MGH53_P1_A09	-0.00998661854649	blue	3	0.45838	0.83835
MGH53_P2_B02	0.13962924277	blue	3	0.37407	0.15186
MGH53_P4_E04	0.068145372776	blue	3	0.33228	0.53107
MGH53_P4_D08	0.193119009656	blue	3	0.18015	0.28806
MGH36_P1_F07	0.342175763873	blue	3	0.075875	0.056584
MGH53_P2_E11	0.00372099482737	blue	3	0.62574	0.54696
MGH36_P1_G06	NA	black	0	0	0.49467
MGH36_P6_F03	NA	black	0	0	0.39287
MGH54_P2_H06	NA	black	0	0.2916	0
MGH36_P8_H12	NA	black	0	0	0.35389
MGH53_P1_B06	NA	black	0	0	0
MGH53_P4_F12	0.163429909929	blue	3	0.18396	0.36177
MGH53_P4_G12	-1.15732895571	black	0	0.28688	3.3077
MGH53_P2_E08	NA	black	0	0	3.0505
MGH53_P1_F06	NA	black	0	0	0.14926
MGH53_P1_D02	NA	black	0	0	0
MGH36_P9_D01	NA	black	0	0.50487	0
MGH36_P6_F02	-0.741221484907	black	0	3.6448	0.71984
MGH53_P2_E07	NA	black	0	0	0.45733
MGH53_P4_H08	0.172176529708	blue	3	0.14666	0.37072
MGH36_P6_F11	NA	black	0	0	0.71017
MGH36_P8_C08	NA	black	0	0	0
MGH53_P2_D10	NA	black	0	0	0
MGH53_P4_D03	0.111202628576	blue	3	0.25217	0.44996
MGH53_P2_C04	NA	black	0	0	0.15445
MGH53_P1_E08	0.0792114574735	blue	3	0.42223	0.36401
MGH54_P2_A08	0.125379553162	blue	3	0.40599	0.13093
MGH36_P4_H07	NA	black	0	0	0.18142
MGH36_P9_D06	NA	black	0	0	0
MGH53_P4_C04	NA	black	0	0	0
MGH53_P1_E10	NA	black	0	0	0.33342
MGH53_P2_E09	0.116777098611	blue	3	0.38626	0.23879
MGH36_P3_C10	0.125990092427	blue	3	0.29278	0.36177
MGH53_P2_F01	NA	black	0	0	0.20289
MGH53_P4_H05	NA	black	0	4.7551	0
MGH53_P4_G10	0.196472290148	blue	3	0.27977	0.13225
MGH54_P2_D07	NA	black	0	0.15186	0
MGH53_P2_D09	NA	black	0	0	0
MGH53_P1_D09	NA	black	0	0	0.23389
MGH54_P2_B08	NA	black	0	0	1.6713
MGH54_P2_G05	NA	black	0	0	0.12697
MGH53_P2_F06	0.126493153701	blue	3	0.32884	0.30918
MGH36_P3_E01	0.150399973799	blue	3	0.2302	0.35389
MGH36_P5_E12	0.122364660967	blue	3	0.38294	0.21785
MGH53_P4_A12	0.143314796233	blue	3	0.16092	0.42975
MGH36_P9_F01	NA	black	0	0	0
MGH36_P3_H10	NA	black	0	0	2.1124
MGH36_P3_H02	NA	black	0	0	0
MGH36_P5_C10	0.0646852334515	blue	3	0.46989	0.34028
MGH54_P2_B05	NA	black	0	0	0.13093
MGH36_P2_F09	0.253302226113	blue	3	0.07861	0.2461
MGH53_P4_A05	0.245518536702	blue	3	0.1635	0.17121
MGH54_P2_H10	NA	black	0	0.14012	0
MGH53_P4_E06	0.114858293073	blue	3	0.22404	0.46048
MGH53_P4_D12	NA	black	0	0	0.14274
MGH54_P2_H07	0.112029411355	blue	3	0.29042	0.41251
MGH53_P2_E03	0.043761000555	blue	3	0.21909	0.65444
MGH53_P1_A05	0.284768138983	blue	3	0.12565	0.123
MGH36_P7_D12	0.283995251866	blue	3	0.1137	0.14012
MGH53_P4_H03	NA	black	0	0	0.25338
MGH53_P2_E05	NA	black	0	0	0.57628
MGH36_P4_H11	NA	black	0	0	0.32769
MGH53_P1_B01	NA	black	0	0.31267	0
MGH54_P2_G03	NA	black	0	0	0
MGH53_P2_F12	NA	black	0	0	0.35276
MGH36_P4_C09	0.191109306118	blue	3	0.24489	0.21164
MGH36_P5_C08	0.194093296333	blue	3	0.21288	0.24732
MGH36_P4_H06	-0.039223874991	blue	3	0.21039	0.86315
MGH36_P10_E01	NA	black	0	0	0.22527
MGH36_P8_E12	NA	black	0	0.18015	0
MGH53_P2_C10	0.264338664376	blue	3	0.15445	0.13488
MGH36_P4_H08	NA	black	0	0	0.19283
MGH36_P7_F07	0.233898372229	blue	3	0.1137	0.2558
MGH54_P2_A09	-1.9998578786	black	0	3.7669	0.29514
MGH36_P6_H11	0.155640698549	blue	3	0.21288	0.35614
MGH53_P2_E12	NA	black	0	0.46048	0
MGH53_P1_F08	NA	black	0	0	0.39944
MGH36_P6_D12	0.234372338094	blue	3	0.18903	0.16607
MGH36_P2_H09	0.21423302718	blue	3	0.20664	0.19787
MGH53_P1_C01	NA	black	0	0	0.12433
MGH53_P2_F11	NA	black	0	0	0
MGH36_P6_H04	NA	black	0	0.2857	0
MGH36_P5_G05	0.298427428192	blue	3	0.077243	0.15056
MGH53_P4_B04	NA	black	0	0	0
MGH53_P1_E05	NA	black	0	0	0
MGH36_P10_A08	NA	black	0	0	0
MGH36_P9_G01	NA	black	0	0	0.64247
MGH53_P4_A06	-2.84892893237	black	0	4.2956	0.17505
MGH36_P6_B09	NA	black	0	1.0222	0
MGH54_P2_D09	NA	black	0	0	0.22774
MGH53_P1_E06	NA	black	0	0	0
MGH36_P4_A10	NA	black	0	0	0.44573
MGH36_P6_B02	0.0696549039994	blue	3	0.24853	0.57434
MGH53_P4_G06	NA	black	0	0.15186	0
MGH36_P8_F01	0.084940684329	blue	3	0.40926	0.3584
MGH36_P9_F06	NA	black	0	2.7566	0
MGH36_P5_H04	0.327969039657	blue	3	0.056584	0.11103
MGH53_P1_B03	NA	black	0	0.13619	0
MGH53_P2_D05	NA	black	0	0.54794	0
MGH36_P4_G12	NA	black	0	0	0.18015
MGH53_P2_D11	NA	black	0	0.23756	0
MGH53_P4_C02	NA	black	0	0.1865	0
MGH53_P4_F04	NA	black	0	0	0.62667
MGH36_P3_D10	0.12101553679	blue	3	0.41359	0.13093
MGH54_P2_F04	NA	black	0	0	0
MGH36_P6_A03	0.253627028559	blue	3	0.20914	0.07861
MGH53_P1_F07	NA	black	0	0.17377	0
MGH36_P5_H08	NA	black	0	0	0.49672
MGH54_P2_A04	NA	black	0	0	0
MGH53_P4_E11	-1.51289488839	black	0	3.1489	0.29631
MGH53_P2_G03	NA	black	0	0	0.10434
MGH36_P3_F04	0.128753570931	blue	3	0.15575	0.4678
MGH54_P2_B02	NA	black	0	0	0
MGH36_P5_C07	0.216669080365	blue	3	0.21909	0.17249
MGH53_P2_E02	0.256073191046	blue	3	0.11902	0.19912
MGH54_P2_F09	NA	black	0	0.11902	0
MGH36_P3_D05	NA	black	0	0	0.18269
MGH36_P5_F12	0.257739484364	blue	3	0.14143	0.16864
MGH53_P2_H09	0.170975388233	blue	3	0.14012	0.37851
MGH54_P2_F07	NA	black	0	0	0.45943
MGH36_P5_D10	0.293871676595	blue	3	0.14405	0.074505
MGH54_P2_F11	NA	black	0	0.22033	0
MGH53_P2_H04	0.185098013935	blue	3	0.27023	0.1903
MGH36_P6_F09	0.186568581518	blue	3	0.27023	0.18523
MGH36_P9_F05	NA	black	0	0	0
MGH36_P8_G11	NA	black	0	0.30334	0
MGH54_P2_A07	0.188941888912	blue	3	0.24367	0.22033
MGH36_P7_H06	NA	black	0	0	0.50894
MGH53_P1_A01	0.260051009565	blue	3	0.17505	0.11636
MGH53_P1_A02	NA	black	0	0	0
MGH54_P2_E07	NA	black	0	0	0.092207
MGH53_P4_F07	NA	black	0	0	0.12565
MGH53_P2_C05	NA	black	0	0.47612	0
MGH53_P4_H07	NA	black	0	0	0
MGH53_P2_C06	NA	black	0	0	0.31499
MGH36_P3_F03	NA	black	0	0	0.1375
MGH36_P2_A10	0.216826894426	blue	3	0.13356	0.2762
MGH53_P4_E03	NA	black	0	0	0
MGH36_P9_D12	NA	black	0	0	0
MGH54_P2_H03	0.311662421648	blue	3	0.10299	0.089498
MGH36_P4_D06	NA	black	0	0.11503	0
MGH53_P2_B03	NA	black	0	0	0
MGH53_P4_F03	NA	black	0	0	0.12961
MGH36_P10_E09	NA	black	0	0	0
MGH53_P1_G02	0.241742649683	blue	3	0.17377	0.16736
MGH54_P2_A02	NA	black	0	0	0.41576
MGH36_P3_A07	NA	black	0	0	0.16221
MGH53_P4_E12	0.242755785661	blue	3	0.18015	0.15575
MGH54_P2_A03	NA	black	0	0	0
MGH53_P4_E10	NA	black	0	0	0.123
MGH54_P2_D08	NA	black	0	0	0
MGH36_P8_A02	NA	black	0	0	0
MGH54_P2_B07	NA	black	0	0.25701	0
MGH53_P1_B10	NA	black	0	0	0.29278
MGH53_P2_F08	-2.83323768973	black	0	5.0594	0.37407
MGH36_P10_A01	NA	black	0	0.26664	0
MGH36_P10_F01	NA	black	0	0	0.19787
MGH53_P4_G03	NA	black	0	0	0.56755
MGH53_P1_F12	NA	black	0	0	0
MGH36_P4_B03	0.0874806490376	blue	3	0.19156	0.5509
MGH54_P2_C07	NA	black	0	0	0
MGH53_P1_B02	NA	black	0	0	0.38294
MGH54_P2_D05	NA	black	0	0	0
MGH53_P2_C08	NA	black	0	0.31034	0
MGH53_P4_H09	NA	black	0	0	0.11902
MGH36_P8_H02	NA	black	0	0	0
MGH36_P10_H10	NA	black	0	0.19409	0
MGH53_P1_A12	NA	black	0	0.20163	0
MGH36_P8_F08	0.277369875421	blue	3	0.14012	0.12168
MGH53_P1_D10	NA	black	0	0.24001	0
MGH53_P4_A09	NA	black	0	0	0.41576
MGH53_P2_H08	NA	black	0	0	0
MGH36_P4_A09	NA	black	0	0.40381	0
MGH53_P4_C08	0.147871179048	blue	3	0.25096	0.33914
MGH36_P5_E04	NA	black	0	0	0
MGH53_P2_A07	NA	black	0	0	0.2857
MGH54_P2_G10	0.287312785041	blue	3	0.097611	0.15186
MGH36_P7_E06	NA	black	0	0	0.33342
MGH36_P9_D04	NA	black	0	0	3.4755
MGH53_P1_C12	NA	black	0	3.884	0
MGH36_P8_F06	NA	black	0	0	0
MGH36_P1_G11	NA	black	0	0	0.017209
MGH53_P1_F02	NA	black	0	0	0.21039
MGH54_P2_D10	NA	black	0	0.10299	0
MGH36_P9_A08	NA	black	0	0	0
MGH53_P2_H03	0.240780789454	blue	3	0.09356	0.25942
MGH53_P4_B03	NA	black	0	0	0.38405
MGH53_P1_F10	NA	black	0	0	0.32539
MGH53_P4_B05	NA	black	0	0	0.14012
MGH53_P2_B08	NA	black	0	0	0.21039
MGH36_P3_B06	0.134262882865	blue	3	0.32423	0.2857
MGH36_P10_C02	NA	black	0	0.28924	0
MGH36_P2_E05	0.255776354104	blue	3	0.18269	0.11636
MGH54_P2_G09	NA	black	0	0	0.15186
MGH54_P2_D12	NA	black	0	0	0.16607
MGH53_P2_H02	0.291663197814	blue	3	0.079975	0.16221
MGH36_P8_F11	0.192704360698	blue	3	0.052416	0.38957
MGH53_P2_A10	NA	black	0	0	3.6955
MGH54_P2_E09	0.250876411399	blue	3	0.10568	0.22527
MGH36_P3_H06	0.178017734188	blue	3	0.22033	0.28451
MGH36_P5_D05	0.206673477457	blue	3	0.20414	0.2228
MGH54_P2_A11	NA	black	0	0	0.25096
MGH54_P2_G04	NA	black	0	0	0.16607
MGH36_P6_C01	0.215701513075	blue	3	0.24732	0.12829
MGH53_P2_E06	NA	black	0	0	0.17505
MGH53_P1_E01	NA	black	0	0	0.12035
MGH36_P1_B01	NA	black	0	0.051024	0
MGH54_P2_H04	NA	black	0	0	0.10299
MGH36_P2_C05	0.238109197957	blue	3	0.18269	0.16479
MGH36_P6_H05	0.259816684479	blue	3	0.090853	0.22033
MGH36_P10_E06	NA	black	0	0.12168	0
MGH54_P2_F03	NA	black	0	0	0
MGH36_P4_B10	0.116742513142	blue	3	0.41792	0.14274
MGH54_P2_F02	0.158333783626	blue	3	0.30918	0.21785
MGH36_P2_E11	0.268850911791	blue	3	0.18523	0.075875
MGH54_P2_D11	0.249462882854	blue	3	0.12168	0.21164
MGH54_P2_G01	NA	black	0	0	0.18142
MGH36_P9_D02	NA	black	0	0	0
MGH54_P2_E06	0.290462464851	blue	3	0.12433	0.11103
MGH54_P16_F12	NA	black	0	0.16736	0
MGH53_P5_C12	NA	black	0	0	0.58976
MGH54_P12_C10	-0.0737541626721	blue	3	0.8496	0.42761
MGH54_P16_F02	NA	black	0	0	0.52206
MGH54_P11_C11	NA	black	0	0	0.18269
MGH53_P1_E03	NA	black	0	0.1903	0
MGH54_P15_D06	NA	black	0	0	0
MGH54_P14_F05	NA	black	0	0	0.30451
MGH54_P16_A03	NA	black	0	0	0.21537
MGH53_P4_G11	NA	black	0	0	0.18523
MGH53_P7_B09	NA	black	0	0	0.13356
MGH54_P17_D11	NA	black	0	0	0
MGH54_P10_G04	NA	black	0	0	0
MGH54_P10_C06	NA	black	0	0	0.22774
MGH53_P2_A02	NA	black	0	0	0.12697
MGH53_P4_F06	NA	black	0	0.26183	0
MGH53_P7_F07	NA	black	0	2.4655	0
MGH53_P11_F06	0.272915697517	blue	3	0.14535	0.12565
MGH53_P5_G02	NA	black	0	0	0
MGH53_P1_F09	NA	black	0	0	0.15445
MGH53_P11_H03	0.17770928138	blue	3	0.26424	0.22527
MGH53_P10_D11	NA	black	0	0	0.37518
MGH53_P1_A10	NA	black	0	0	2.1903
MGH53_P4_B12	0.26129921576	blue	3	0.079975	0.22774
MGH53_P5_H09	NA	black	0	0	0.60502
MGH53_P9_D07	NA	black	0	0	0
MGH53_P11_E03	NA	black	0	0	0.91762
MGH53_P1_C02	NA	black	0	0	0
MGH53_P10_F11	NA	black	0	3.2934	0
MGH53_P1_E02	NA	black	0	0	0
MGH53_P1_D07	NA	black	0	0	0
MGH53_P6_B01	NA	black	0	0	0.38957
MGH53_P2_G04	-0.653166737796	black	0	0.10836	1.9441
MGH53_P1_C05	NA	black	0	0	0
MGH53_P2_G09	-0.112088820741	green3	2	0.514	1.4787
MGH53_P5_A05	-0.681817512496	black	0	2.3234	0.45943
MGH53_P5_F04	NA	black	0	0.69599	0
MGH53_P10_H03	0.248612672109	blue	3	0.20914	0.09356
MGH53_P11_F08	NA	black	0	3.6764	0
MGH54_P7_F12	0.112412139277	blue	3	0.17505	0.49672
MGH53_P8_F03	NA	black	0	0	0
MGH53_P11_A07	NA	black	0	0	0.17505
MGH53_P6_B11	-1.44511611127	black	0	3.9473	0.52907
MGH53_P4_C07	NA	black	0	0	0.65901
MGH53_P6_H06	NA	black	0	0	0.37184
MGH36_P1_A01	-0.166212432158	green3	2	0.096262	1.0786
MGH36_P1_A02	NA	black	0	0	0
MGH36_P1_A03	0.230177600792	blue	3	0.062122	0.30801
MGH36_P1_A04	NA	black	0	0	0.22527
MGH36_P1_A05	NA	black	0	0	2.2243
MGH36_P1_A06	NA	black	0	0	0.14012
MGH36_P1_A08	NA	black	0	0	0
MGH36_P1_A10	-1.64491030286	black	0	3.5955	0.37518
MGH36_P1_A12	NA	black	0	0	0.20414
MGH36_P1_B02	NA	black	0	2.7257	0
MGH36_P1_B03	NA	black	0	0	0.15834
MGH36_P1_B04	NA	black	0	0	0.18903
MGH36_P1_B06	0.37256702587	blue	3	0.03984	0.038436
MGH36_P1_B07	NA	black	0	0	0.21288
MGH36_P1_B08	0.00558890281518	blue	3	0.053806	0.74588
MGH36_P1_B09	NA	black	0	0	0.18142
MGH36_P1_B10	NA	black	0	0	0.99204
MGH36_P1_B11	0.29218180302	blue	3	0.15834	0.056584
MGH36_P1_B12	0.322705551306	blue	3	0.071763	0.10434
MGH36_P1_C01	NA	black	0	0.070389	0
MGH36_P1_C03	0.252198101516	blue	3	0.19409	0.10836
MGH36_P1_C05	NA	black	0	0	0
MGH36_P1_C06	-1.16632985589	black	0	0.10165	2.719
MGH36_P1_C07	NA	black	0	0	0.04684
MGH36_P1_C08	0.352559487264	blue	3	0.060739	0.053806
MGH36_P1_C09	NA	black	0	0	0.051024
MGH36_P1_C10	NA	black	0	0.052416	0
MGH36_P1_C11	0.35555580228	blue	3	0.041243	0.071763
MGH36_P1_D01	-0.00474661880747	blue	3	0.26063	0.78325
MGH36_P1_D02	NA	black	0	0	0.14535
MGH36_P1_D03	0.266354962514	blue	3	0.11902	0.17505
MGH36_P1_D04	0.247720511203	blue	3	0.22774	0.062122
MGH36_P1_D06	NA	black	0	0.15575	0
MGH36_P1_D07	NA	black	0	3.0411	0
MGH36_P1_D08	0.010968529956	blue	3	0.60312	0.20539
MGH36_P1_D09	NA	black	0	0	0.11902
MGH36_P1_D11	NA	black	0	0	0.066261
MGH36_P1_F01	NA	black	0	0	0.13881
MGH36_P1_F02	-0.506400766041	black	0	1.3488	0.077243
MGH36_P1_F03	0.373079526042	blue	3	0.029983	0.049631
MGH36_P1_F04	NA	black	0	0.086784	0
MGH36_P1_F05	NA	black	0	0.46153	0
MGH36_P1_F06	NA	black	0	0	0
MGH36_P1_F08	NA	black	0	0	0.11503
MGH36_P1_F11	NA	black	0	0	3.9674
MGH36_P1_F12	NA	black	0	2.9616	0
MGH36_P1_G02	NA	black	0	0	0.29866
MGH36_P1_G03	NA	black	0	0	0.10702
MGH36_P1_G04	NA	black	0	0	0.59932
MGH36_P1_G07	NA	black	0	0	0.041243
MGH36_P1_G08	NA	black	0	0	0.035624
MGH36_P1_G09	NA	black	0	0	0
MGH36_P1_H02	NA	black	0	0	0.13225
MGH36_P1_H03	0.367799408434	blue	3	0.034216	0.055196
MGH36_P1_H04	0.258816307935	blue	3	0.13093	0.17887
MGH36_P1_H05	NA	black	0	0	0
MGH36_P1_H06	NA	black	0	0	1.4233
MGH36_P1_H07	NA	black	0	0	0.03984
MGH36_P1_H09	NA	black	0	0	0.08134
MGH36_P1_H10	NA	black	0	0.028569	0
MGH36_P3_A01	NA	black	0	0	1.2437
MGH36_P3_A02	NA	black	0	0	0
MGH36_P3_A03	-0.0617023362308	blue	3	0.88049	0.52607
MGH36_P3_A04	0.150841743838	blue	3	0.20664	0.37518
MGH36_P3_A05	NA	black	0	0	0.19283
MGH36_P3_A08	0.171412075964	blue	3	0.15186	0.36849
MGH36_P3_A09	NA	black	0	0	0.17632
MGH36_P3_A10	-1.92033804815	black	0	3.5814	0.26903
MGH36_P3_A12	NA	black	0	0	0
MGH36_P3_B02	NA	black	0	0	0.26784
MGH36_P3_B03	NA	black	0	0	0.4489
MGH36_P3_B04	0.0641755150411	blue	3	0.21164	0.60312
MGH36_P3_B09	NA	black	0	0	0
MGH36_P3_B10	0.0709368517457	blue	3	0.32654	0.52507
MGH36_P3_B11	0.13152153254	blue	3	0.32654	0.29278
MGH36_P3_B12	NA	black	0	0.38626	0
MGH36_P3_C01	NA	black	0	0	0.28924
MGH36_P3_C03	NA	black	0	0	0.37407
MGH36_P3_C04	0.130462769107	blue	3	0.40708	0.094912
MGH36_P3_C05	NA	black	0	2.839	0
MGH36_P3_C06	NA	black	0	0	0.18523
MGH36_P3_C08	-0.830260594957	black	0	2.2247	0.32423
MGH36_P3_C11	NA	black	0	0	0
MGH36_P3_C12	NA	black	0	0	0.50995
MGH36_P3_D01	0.120497324586	blue	3	0.38626	0.21909
MGH36_P3_D02	NA	black	0	0	0
MGH36_P3_D03	NA	black	0	0	0.74588
MGH36_P3_D04	NA	black	0	0	0.22774
MGH36_P3_D07	-0.0263140566438	blue	3	0.66357	0.13225
MGH36_P3_D08	NA	black	0	0	0.78325
MGH36_P3_D09	0.253319305862	blue	3	0.15704	0.15963
MGH36_P3_D11	0.248296320959	blue	3	0.15704	0.17249
MGH36_P3_E02	NA	black	0	0	0
MGH36_P3_E04	0.136935817736	blue	3	0.11902	0.46884
MGH36_P3_E05	0.139679983178	blue	3	0.14405	0.4489
MGH36_P3_E06	NA	black	0	0	0.092207
MGH36_P3_E07	NA	black	0	0	0.4813
MGH36_P3_E08	NA	black	0	0	0.301
MGH36_P3_E09	NA	black	0	0	0.21909
MGH36_P3_E10	NA	black	0	0	0.35276
MGH36_P3_E11	NA	black	0	0	0
MGH36_P3_E12	-0.0461671658506	blue	3	0.14535	0.86156
MGH36_P3_F01	NA	black	0	0	0.3115
MGH36_P3_F02	NA	black	0	0	0.26183
MGH36_P3_F05	NA	black	0	0	0
MGH36_P3_F06	NA	black	0	0.12961	0
MGH36_P3_F07	NA	black	0	0.14274	0
MGH36_P3_F08	NA	black	0	0	0.65718
MGH36_P3_F09	NA	black	0	0	0.39616
MGH36_P3_F10	NA	black	0	0	0.34369
MGH36_P3_F11	NA	black	0	0	0.13093
MGH36_P3_F12	NA	black	0	0	0
MGH36_P3_G01	NA	black	0	0.24245	0
MGH36_P3_G02	NA	black	0	0	0.33228
MGH36_P3_G03	0.2185682955	blue	3	0.14143	0.26424
MGH36_P3_G04	0.20371595364	blue	3	0.19912	0.23756
MGH36_P3_G05	0.23585761964	blue	3	0.22651	0.10165
MGH36_P3_G06	2.81473618451	black	0	1.7782	4.21
MGH36_P3_G08	-2.80571321212	black	0	4.7219	0.30217
MGH36_P3_G09	0.167674879975	blue	3	0.23879	0.29278
MGH36_P3_G10	0.155467068663	blue	3	0.14012	0.41468
MGH36_P3_G11	0.271915431398	blue	3	0.16993	0.092207
MGH36_P3_G12	NA	black	0	0	0.24975
MGH36_P3_H03	NA	black	0	0	0.22527
MGH36_P3_H04	0.278181638907	blue	3	0.14535	0.11237
MGH36_P3_H05	0.308329484269	blue	3	0.10165	0.098958
MGH36_P3_H07	0.0096193419709	blue	3	0.60407	0.14535
MGH36_P3_H08	NA	black	0	0	0
MGH36_P3_H11	0.0601225300062	blue	3	0.14666	0.62947
MGH36_P3_H12	NA	black	0	0	0
MGH36_P4_A01	0.211495480312	blue	3	0.17249	0.24853
MGH36_P4_A02	0.216245161585	blue	3	0.1865	0.21909
MGH36_P4_A03	-0.327448136168	green3	2	1.2023	0.20664
MGH36_P4_A04	NA	black	0	0	0
MGH36_P4_A06	0.167790660077	blue	3	0.14274	0.38405
MGH36_P4_A07	4.29744374444	black	0	2.904	3.2001
MGH36_P4_A08	NA	black	0	0	0.33914
MGH36_P4_A11	NA	black	0	5.0404	0
MGH36_P4_A12	NA	black	0	0	0
MGH36_P4_B02	0.0537610482779	blue	3	0.41576	0.51602
MGH36_P4_B04	NA	black	0	0.14535	0
MGH36_P4_B05	NA	black	0	2.109	0
MGH36_P4_B06	NA	black	0	0	0
MGH36_P4_B08	NA	black	0	0.14796	0
MGH36_P4_B09	NA	black	0	0	0.50894
MGH36_P4_B12	NA	black	0	0	0.44573
MGH36_P4_C02	NA	black	0	0	0.13488
MGH36_P4_C03	0.077478996188	blue	3	0.41792	0.38294
MGH36_P4_C04	NA	black	0	0	0.27858
MGH36_P4_C05	NA	black	0	0	0.69153
MGH36_P4_C06	NA	black	0	0	1.6494
MGH36_P4_C07	NA	black	0	0	0.46676
MGH36_P4_C08	0.184900551721	blue	3	0.31267	0.10434
MGH36_P4_C10	NA	black	0	0	0
MGH36_P4_C11	NA	black	0	0	0.16092
MGH36_P4_C12	NA	black	0	0	0.20664
MGH36_P4_D01	NA	black	0	0	0
MGH36_P4_D02	0.168168567281	blue	3	0.28806	0.21909
MGH36_P4_D05	NA	black	0	0	0
MGH36_P4_D07	NA	black	0	0	0
MGH36_P4_D08	NA	black	0	0	0.16864
MGH36_P4_D09	NA	black	0	0	0.4813
MGH36_P4_D10	NA	black	0	0.75788	0
MGH36_P4_D11	-1.36539645141	black	0	3.8998	0.54597
MGH36_P4_D12	0.271380346039	blue	3	0.12829	0.15186
MGH36_P4_E01	0.251428972407	blue	3	0.13093	0.19661
MGH36_P4_E02	NA	black	0	0.15575	0
MGH36_P4_E04	NA	black	0	0	0
MGH36_P4_E06	NA	black	0	0.13619	0
MGH36_P4_E07	NA	black	0	0	0.24732
MGH36_P4_E08	0.0897951318442	blue	3	0.29396	0.4844
MGH36_P4_E09	NA	black	0	0	0
MGH36_P4_E10	NA	black	0	0	0.2228
MGH36_P4_E11	NA	black	0	0	0.53107
MGH36_P4_E12	-0.178743123957	green3	2	0.27501	1.2576
MGH36_P4_F01	0.0827810393034	blue	3	0.13093	0.58304
MGH36_P4_F02	NA	black	0	0	0.33113
MGH36_P4_F03	NA	black	0	0	0.20163
MGH36_P4_F04	NA	black	0	0	0.14274
MGH36_P4_F05	NA	black	0	0	0.28333
MGH36_P4_F06	NA	black	0	0	0.34369
MGH36_P4_F07	NA	black	0	0	1.308
MGH36_P4_F09	0.11658023338	blue	3	0.11503	0.51501
MGH36_P4_F10	NA	black	0	0	0.20038
MGH36_P4_F11	0.0965763059953	blue	3	0.29278	0.46258
MGH36_P4_F12	0.267990464775	blue	3	0.15056	0.13093
MGH36_P4_G01	0.0232721492072	blue	3	0.25217	0.70487
MGH36_P4_G02	NA	black	0	0	0.23266
MGH36_P4_G03	0.236607992279	blue	3	0.17632	0.1776
MGH36_P4_G04	0.0241916095288	blue	3	0.52707	0.5568
MGH36_P4_G05	0.180629073535	blue	3	0.24732	0.24123
MGH36_P4_G06	NA	black	0	0	0.21288
MGH36_P4_G08	NA	black	0	0	0.31846
MGH36_P4_G09	NA	black	0	0	0.62106
MGH36_P4_G10	0.183050801107	blue	3	0.26544	0.20539
MGH36_P4_G11	NA	black	0	0.12035	0
MGH36_P4_H01	NA	black	0	0	0.23879
MGH36_P4_H02	0.112476650775	blue	3	0.16479	0.50182
MGH36_P4_H03	NA	black	0	0	0.60027
MGH36_P4_H04	NA	black	0	0	0.051024
MGH36_P4_H05	-1.56112122591	black	0	0.17505	3.5164
MGH36_P4_H09	0.254483992029	blue	3	0.15963	0.15316
MGH36_P4_H12	NA	black	0	0	0.33342
MGH36_P6_A02	0.0438049779484	blue	3	0.543	0.1776
MGH36_P6_A04	-0.0301797502913	blue	3	0.10299	0.81967
MGH36_P6_A05	NA	black	0	0	0.50894
MGH36_P6_A07	-2.41786940685	black	0	4.091	0.24853
MGH36_P6_A08	0.24043636253	blue	3	0.18903	0.14926
MGH36_P6_A09	NA	black	0	0	0.60692
MGH36_P6_A10	NA	black	0	0.10969	0
MGH36_P6_A11	NA	black	0	0	0
MGH36_P6_B03	NA	black	0	0	0
MGH36_P6_B04	NA	black	0	0	0.097611
MGH36_P6_B05	NA	black	0	0	0
MGH36_P6_B06	0.305501780849	blue	3	0.10969	0.094912
MGH36_P6_B10	NA	black	0	0	0.22404
MGH36_P6_B11	NA	black	0	0	0.26183
MGH36_P6_B12	0.225804201924	blue	3	0.20038	0.17377
MGH36_P6_C02	NA	black	0	0	0
MGH36_P6_C03	-1.81263087112	black	0	3.9977	0.419
MGH36_P6_C04	NA	black	0	0	0.20289
MGH36_P6_C05	0.183253017737	blue	3	0.19156	0.30217
MGH36_P6_C06	NA	black	0	0.42975	0
MGH36_P6_C07	NA	black	0	0	0.12565
MGH36_P6_C08	-1.85686642124	black	0	0.10969	3.6873
MGH36_P6_C09	NA	black	0	0	0.19409
MGH36_P6_C11	NA	black	0	0	0
MGH36_P6_C12	NA	black	0	0	0.082703
MGH36_P6_D01	0.274738122973	blue	3	0.097611	0.18015
MGH36_P6_D02	NA	black	0	0	0
MGH36_P6_D03	NA	black	0	0	0
