Cell_name	Zvalue	Color	Cluster	POU2F1	STAT3
MGH54_P9_H11	-2.7088004023	black	0	3.4877	0.2461
MGH54_P9_H12	NA	black	0	0.38294	0
MGH54_P2_A05	-0.83428439944	red	1	2.0391	0.57821
MGH54_P2_A06	NA	black	0	0	3.5717
MGH54_P2_A10	0.0248971910108	red	1	0.62761	2.1405
MGH54_P2_B03	-0.498096836794	red	1	2.4247	1.5998
MGH54_P2_B04	NA	black	0	0.13093	0
MGH54_P2_B06	-0.966507086318	red	1	0.088142	3.8077
MGH54_P2_B09	NA	black	0	0	3.275
MGH54_P2_B10	NA	black	0	1.9456	0
MGH54_P2_B11	-0.0188214599501	red	1	1.2004	1.4536
MGH54_P2_C01	1.11271090151	green3	2	0.051024	0.23389
MGH54_P2_C02	0.14429606331	red	1	2.232	2.591
MGH54_P2_C04	-1.80218804329	red	1	0.21661	5.4641
MGH54_P2_C05	1.05665159118	green3	2	0.052416	0.33457
MGH54_P2_C09	2.35795491328	red	1	3.2848	4.5734
MGH54_P2_C10	NA	black	0	0	4.1343
MGH54_P2_C11	1.19766547288	red	1	0.037031	0.10434
MGH54_P2_D01	NA	black	0	1.144	0
MGH54_P2_D02	0.413149388843	red	1	0.13881	1.4281
MGH54_P2_D03	NA	black	0	3.2366	0
MGH54_P2_D04	0.342953551052	red	1	2.4024	2.877
MGH54_P2_E01	-1.0991025842	red	1	2.5719	0.90149
MGH54_P2_E02	NA	black	0	0	3.803
MGH54_P2_E03	NA	black	0	2.0559	0
MGH54_P2_E04	NA	black	0	0	3.6945
MGH54_P2_E05	NA	black	0	0	3.8382
MGH54_P2_E08	0.296434963385	red	1	0.34142	1.5231
MGH54_P2_E11	1.56589900269	red	1	2.8949	4.1448
MGH54_P2_E12	-1.26359662506	red	1	2.3051	0.31034
MGH54_P2_F05	0.0720448268082	red	1	1.0587	0.13356
MGH54_P2_F06	0.955962894143	green3	2	0.069015	0.49262
MGH54_P2_F08	0.0038773132912	red	1	1.1447	1.9675
MGH54_P2_F10	-1.78306795716	red	1	3.2024	0.76214
MGH54_P2_F12	NA	black	0	0	0.38957
MGH54_P2_G02	0.942216189282	green3	2	0.13356	0.40926
MGH54_P2_G06	0.472714196332	red	1	0.17121	1.2875
MGH54_P2_G07	0.433672545017	red	1	0.035624	1.4579
MGH54_P2_G08	0.462682881077	red	1	1.6776	4.2357
MGH54_P2_G11	NA	black	0	0	0
MGH54_P2_G12	0.0690834291441	red	1	1.5758	2.6229
MGH54_P2_H02	NA	black	0	0	0
MGH54_P2_H08	0.236506069812	red	1	1.4714	4.0842
MGH54_P2_H09	-0.556181782414	red	1	0.68347	4.1652
MGH54_P2_H11	NA	black	0	1.0531	0
MGH54_P5_A02	-1.20732685084	red	1	2.1033	0.0057593
MGH54_P5_A03	0.613145863182	red	1	0.50182	0.37295
MGH54_P5_A04	NA	black	0	0	4.3909
MGH54_P5_A05	-1.68750214334	red	1	2.6704	0.29514
MGH54_P5_A06	-1.69236317851	red	1	2.5467	0.10836
MGH54_P5_A07	0.006420512707	red	1	1.224	2.5785
MGH54_P5_A08	1.33482503992	red	1	2.3205	4.666
MGH54_P5_A09	-0.632347948147	red	1	0.096262	3.2702
MGH54_P5_A10	NA	black	0	0	3.9013
MGH54_P5_A11	NA	black	0	0.094912	0
MGH54_P5_A12	0.999987737982	green3	2	0.11902	0.32193
MGH54_P5_B02	NA	black	0	0	4.5121
MGH54_P5_B03	NA	black	0	0	0
MGH54_P5_B04	NA	black	0	4.5592	0
MGH54_P5_B05	1.12413413222	red	1	0.066261	0.18396
MGH54_P5_B06	0.0820505008383	red	1	1.7592	2.5697
MGH54_P5_B07	0.982082196174	green3	2	2.5092	3.7824
MGH54_P5_B08	NA	black	0	0	0
MGH54_P5_B09	-1.81485586101	red	1	2.5809	0.0086303
MGH54_P5_B10	NA	black	0	0	0.32998
MGH54_P5_B11	-0.233642497031	red	1	1.3702	0.4351
MGH54_P5_B12	NA	black	0	0.37184	0
MGH54_P5_C01	1.07889854818	green3	2	0.086784	0.2302
MGH54_P5_C02	NA	black	0	0.064883	0
MGH54_P5_C03	NA	black	0	0	0.27143
MGH54_P5_C04	-0.162568349061	red	1	2.3868	2.0881
MGH54_P5_C05	NA	black	0	1.46	0
MGH54_P5_C06	-1.96327783595	red	1	0.1776	5.6133
MGH54_P5_C07	NA	black	0	3.8508	0
MGH54_P5_C08	0.718512030102	red	1	2.4727	3.4177
MGH54_P5_C09	0.191044196528	red	1	2.167	2.6949
MGH54_P5_C10	NA	black	0	0.10836	0
MGH54_P5_C11	0.433354458853	red	1	0.2302	1.3144
MGH54_P5_C12	NA	black	0	2.2717	0
MGH54_P5_D01	-0.893406714458	red	1	0.10702	3.7153
MGH54_P5_D02	NA	black	0	0	0
MGH54_P5_D03	NA	black	0	0	3.1468
MGH54_P5_D04	1.64853199243	red	1	2.8047	4.3453
MGH54_P5_D05	0.116847219421	red	1	1.3277	5.1738
MGH54_P5_D06	0.792254626497	red	1	2.4139	3.5858
MGH54_P5_D08	NA	black	0	0.05797	0
MGH54_P5_D09	NA	black	0	0	3.8435
MGH54_P5_D10	-0.183273252318	red	1	1.3167	0.41792
MGH54_P5_D11	NA	black	0	0	1.1276
MGH54_P5_D12	NA	black	0	0	3.341
MGH54_P5_E01	-2.4052055289	red	1	3.1958	0.20038
MGH54_P5_E02	NA	black	0	0.088142	0
MGH54_P5_E03	-0.284407286041	red	1	1.3967	0.28806
MGH54_P5_E04	NA	black	0	0	0
MGH54_P5_E05	-1.78810657121	red	1	2.6418	0.13488
MGH54_P5_E06	-0.38471987478	red	1	1.6069	0.74071
MGH54_P5_E07	0.846721383353	red	1	0.15575	0.56169
MGH54_P5_E08	NA	black	0	0.36401	0
MGH54_P5_E09	1.20582843873	red	1	0.034216	0.094912
MGH54_P5_E10	-0.961779253381	red	1	1.9895	0.21537
MGH54_P5_E11	0.249887452255	red	1	2.7325	2.6686
MGH54_P5_E12	NA	black	0	0.052416	0
MGH54_P5_F01	NA	black	0	0	3.092
MGH54_P5_F02	NA	black	0	0	0.17377
MGH54_P5_F03	1.16273959855	red	1	0.051024	0.14143
MGH54_P5_F04	-2.10073057492	red	1	0.086784	5.5677
MGH54_P5_F05	NA	black	0	3.0444	0
MGH54_P5_F06	1.02637761675	green3	2	0.069015	0.36177
MGH54_P5_F07	-2.20119892233	red	1	3.0133	0.18142
MGH54_P5_F08	NA	black	0	0.055196	0
MGH54_P5_F10	-0.464015288019	red	1	0.42223	3.3323
MGH54_P5_F11	NA	black	0	0	0
MGH54_P5_F12	0.0201845633007	red	1	1.1084	0.35163
MGH54_P5_G01	NA	black	0	2.3499	0
MGH54_P5_G02	NA	black	0	0.21412	0
MGH54_P5_G03	0.910391188825	red	1	0.16092	0.42331
MGH54_P5_G04	-1.1453774598	red	1	0.097611	4.1105
MGH54_P5_G05	0.845842362633	red	1	2.5993	3.503
MGH54_P5_G06	NA	black	0	0	0.30334
MGH54_P5_G07	-1.82565879755	red	1	2.7307	0.21661
MGH54_P5_G08	-1.91376329206	red	1	2.7523	0.14666
MGH54_P5_G09	NA	black	0	2.7338	0
MGH54_P5_G10	-1.00576635098	red	1	0.14274	3.9562
MGH54_P5_G11	NA	black	0	0.051024	0
MGH54_P5_G12	0.00828406826036	red	1	1.1197	0.32884
MGH54_P5_H01	NA	black	0	1.877	0
MGH54_P5_H02	-0.293663964817	red	1	0.67265	3.274
MGH54_P5_H03	NA	black	0	0	3.2082
MGH54_P5_H04	-0.607472044253	red	1	1.7545	0.46048
MGH54_P5_H05	-0.952777177309	red	1	2.0325	0.32998
MGH54_P5_H06	0.0103157172632	red	1	1.1263	1.7416
MGH54_P5_H07	NA	black	0	0	0.94486
MGH54_P5_H08	-0.145446376084	red	1	2.024	1.9957
MGH54_P5_H09	-0.00683155588842	red	1	1.0151	2.3303
MGH54_P5_H10	0.0505289773096	red	1	1.3595	2.8436
MGH54_P5_H11	-0.0386641592269	red	1	0.6107	2.3536
MGH54_P5_H12	NA	black	0	0	0
MGH54_P13_A02	0.82190673932	red	1	2.6586	3.4273
MGH54_P13_A03	NA	black	0	0	0
MGH54_P13_A04	0.78356524177	red	1	0.14796	0.70044
MGH54_P13_A05	-0.242807092668	red	1	1.3802	0.43936
MGH54_P13_A06	0.510673054779	red	1	2.2594	3.2443
MGH54_P13_A07	-0.863802287511	red	1	1.8953	0.19409
MGH54_P13_A09	-0.212508433581	red	1	1.3956	0.72072
MGH54_P13_A10	-2.14955315969	red	1	3.0142	0.23266
MGH54_P13_A11	0.0299142303525	red	1	1.2981	2.7966
MGH54_P13_B01	NA	black	0	0	1.6121
MGH54_P13_B02	-1.66063652047	red	1	2.8074	0.49672
MGH54_P13_B03	NA	black	0	0	0
MGH54_P13_B04	NA	black	0	0	3.6511
MGH54_P13_B05	NA	black	0	0	1.6731
MGH54_P13_B06	NA	black	0	0.18269	0
MGH54_P13_B07	NA	black	0	0	3.6869
MGH54_P13_B08	1.9348135803	red	1	2.6439	4.9722
MGH54_P13_B10	NA	black	0	2.4378	0
MGH54_P13_B11	NA	black	0	0	0
MGH54_P13_B12	0.743659648789	red	1	0.24732	0.62106
MGH54_P13_C01	1.22239261766	red	1	2.1519	4.867
MGH54_P13_C02	-0.0122795827733	red	1	1.1795	3.2593
MGH54_P13_C03	NA	black	0	0	1.9546
MGH54_P13_C04	NA	black	0	0.7476	0
MGH54_P13_C05	NA	black	0	0	3.6015
MGH54_P13_C06	NA	black	0	3.8379	0
MGH54_P13_C07	-0.778383816072	red	1	0.2762	3.7672
MGH54_P13_C09	1.36409138692	red	1	2.4774	4.415
MGH54_P13_C10	NA	black	0	0	0.301
MGH54_P13_C11	0.676695799995	red	1	1.9057	4.1901
MGH54_P13_C12	-0.871169138811	red	1	0.13225	3.7137
MGH54_P13_D01	0.711838251729	red	1	0.25217	0.68347
MGH54_P13_D02	NA	black	0	0.22897	0
MGH54_P13_D03	0.724806779482	red	1	2.1463	3.7964
MGH54_P13_D04	-1.15387593871	red	1	2.2366	0.36513
MGH54_P13_D05	NA	black	0	0	0
MGH54_P13_D06	NA	black	0	2.0861	0
MGH54_P13_D07	NA	black	0	1.8671	0
MGH54_P13_D09	NA	black	0	0	0.29983
MGH54_P13_D10	-0.311955227414	red	1	0.63413	3.262
MGH54_P13_D11	NA	black	0	0	0
MGH54_P13_D12	0.0484223416955	red	1	1.648	2.4893
MGH54_P13_E01	-0.166206003523	red	1	1.9392	1.905
MGH54_P13_E02	NA	black	0	0	0
MGH54_P13_E03	-0.33830332258	red	1	0.97453	4.6661
MGH54_P13_E04	-0.26095903177	red	1	1.7786	1.5079
MGH54_P13_E05	NA	black	0	1.9222	0
MGH54_P13_E06	0.0836867929883	red	1	1.517	2.7674
MGH54_P13_E07	-0.713668016295	red	1	0.40708	3.8722
MGH54_P13_E08	1.18154561193	red	1	3.9383	3.2576
MGH54_P13_E09	0.837464548923	red	1	2.702	3.4186
MGH54_P13_E10	0.158072196953	red	1	2.108	2.6466
MGH54_P13_E11	0.205082051919	red	1	1.5236	3.516
MGH54_P13_E12	NA	black	0	0.54201	0
MGH54_P13_F01	-0.848851559653	red	1	0.17377	3.7357
MGH54_P13_F02	NA	black	0	0	3.1947
MGH54_P13_F03	NA	black	0	0	0.14012
MGH54_P13_F04	-0.980785719645	red	1	0.13881	3.9079
MGH54_P13_F05	0.193293706085	red	1	1.4233	4.114
MGH54_P13_F06	-0.301494130663	red	1	0.28096	2.8286
MGH54_P13_F07	NA	black	0	1.2618	0
MGH54_P13_F08	NA	black	0	0	3.511
MGH54_P13_F09	0.301633001913	red	1	2.5268	2.7759
MGH54_P13_F10	0.453820610283	red	1	0.72944	0.042644
MGH54_P13_F11	-1.61235667865	red	1	2.5797	0.25942
MGH54_P13_F12	0.995471587236	green3	2	0.10836	0.3505
MGH54_P13_G01	-0.539461166563	red	1	1.7941	0.74932
MGH54_P13_G02	1.02195410697	green3	2	0.17377	0.16607
MGH54_P13_G03	-0.0606355668254	red	1	1.2963	1.4515
MGH54_P13_G05	0.968570460705	green3	2	2.5059	3.7656
MGH54_P13_G06	NA	black	0	0	0.89918
MGH54_P13_G07	NA	black	0	0	2.7725
MGH54_P13_G08	0.315214798138	red	1	2.8018	2.7368
MGH54_P13_G09	NA	black	0	0	1.211
MGH54_P13_G10	NA	black	0	1.606	0
MGH54_P13_G11	-0.102064697798	red	1	1.2203	0.23511
MGH54_P13_G12	-0.992222227242	red	1	0.077243	3.8332
MGH54_P13_H02	1.14227852239	red	1	0.038436	0.20289
MGH54_P13_H03	-0.39499784294	red	1	1.5612	0.54498
MGH54_P13_H04	NA	black	0	0	0.37962
MGH54_P13_H05	NA	black	0	0	0
MGH54_P13_H06	-1.14978014838	red	1	2.2088	0.32193
MGH54_P13_H07	1.0464006109	green3	2	2.251	4.2636
MGH54_P13_H08	NA	black	0	0.15834	0
MGH54_P13_H09	NA	black	0	0	0
MGH54_P13_H10	NA	black	0	0	0
MGH54_P13_H11	NA	black	0	0	0.584
MGH60_P4_A01	2.52100274442	red	1	3.9474	4.1931
MGH60_P4_A02	NA	black	0	0	0.81803
MGH60_P4_A03	-0.813238471499	red	1	1.8667	0.23634
MGH60_P4_A04	NA	black	0	0	4.8338
MGH60_P4_A05	NA	black	0	0	6.0119
MGH60_P4_A06	1.32954417088	red	1	2.6348	4.1376
MGH60_P4_A07	0.101315358348	red	1	1	0.91073
MGH60_P4_A08	-0.815708950854	red	1	0.68616	4.9775
MGH60_P4_A09	0.256875904374	red	1	2.7231	2.6785
MGH60_P4_A10	NA	black	0	0	2.6519
MGH60_P4_A11	-2.19943001135	red	1	0.12697	5.8328
MGH60_P4_A12	-0.507734946516	red	1	0.19787	3.1546
MGH60_P4_B01	-1.05753174314	red	1	2.1306	0.33342
MGH60_P4_B02	NA	black	0	0	0
MGH60_P4_B03	0.476925406145	red	1	0.17121	1.2792
MGH60_P4_B04	NA	black	0	0	5.4523
MGH60_P4_B05	0.236782396317	red	1	0.47716	1.5617
MGH60_P4_B06	NA	black	0	0	4.1522
MGH60_P4_B07	NA	black	0	0	2.0122
MGH60_P4_B08	NA	black	0	0.16864	0
MGH60_P4_B09	NA	black	0	0	1.099
MGH60_P4_B10	NA	black	0	0	0.15575
MGH60_P4_B11	-1.18111047009	red	1	0.13225	4.2297
MGH60_P4_B12	0.964716896233	green3	2	0.20414	0.22157
MGH60_P4_C01	0.219323909604	red	1	1.4947	3.7663
MGH60_P4_C02	NA	black	0	2.5455	0
MGH60_P4_C03	0.0570623171724	red	1	1.2845	3.9474
MGH60_P4_C04	0.113901543158	red	1	1.0036	0.6173
MGH60_P4_C05	1.80285122325	red	1	2.7774	4.5753
MGH60_P4_C06	0.35215925347	red	1	0.79826	0.20038
MGH60_P4_C07	NA	black	0	2.6429	0
MGH60_P4_C09	-0.106589860081	red	1	0.54696	2.5368
MGH60_P4_C11	2.16510685574	red	1	3.6049	4.1387
MGH60_P4_C12	NA	black	0	0.76469	0
MGH60_P4_D01	0.109860186175	red	1	1.3528	3.7935
MGH60_P4_D02	NA	black	0	0.28688	0
MGH60_P4_D03	NA	black	0	0	1.5854
MGH60_P4_D04	0.483528506367	red	1	0.21661	1.2228
MGH60_P4_D05	NA	black	0	0	0.32193
MGH60_P4_D06	NA	black	0	0	3.5435
MGH60_P4_D07	NA	black	0	0	1.1017
MGH60_P4_D08	NA	black	0	0.34596	0
MGH60_P4_D10	NA	black	0	0	0
MGH60_P4_D12	1.17831940197	red	1	2.3612	4.3046
MGH60_P4_E01	-0.669374764244	red	1	0.61824	4.2937
MGH60_P4_E02	-0.00140565899292	red	1	1.2054	3.4507
MGH60_P4_E03	0.500989252835	red	1	0.11503	1.2815
MGH60_P4_E04	-0.349155721398	red	1	0.7031	3.5319
MGH60_P4_E05	0.608491207264	red	1	1.7744	4.4201
MGH60_P4_E06	NA	black	0	1.9753	0
MGH60_P4_E07	NA	black	0	0	0
MGH60_P4_E08	NA	black	0	0	5.8416
MGH60_P4_E09	NA	black	0	0	3.2141
MGH60_P4_E11	NA	black	0	3.2519	0
MGH60_P4_E12	NA	black	0	0	2.4378
MGH60_P4_F01	-1.32821165053	red	1	0.073135	4.3562
MGH60_P4_F02	NA	black	0	0	4.2117
MGH60_P4_F03	NA	black	0	0	0.79244
MGH60_P4_F04	-0.987159446069	red	1	0.48543	4.689
MGH60_P4_F05	0.986583770171	green3	2	0.12697	0.33342
MGH60_P4_F06	NA	black	0	0	3.4763
MGH60_P4_F07	-1.25330415185	red	1	0.24123	4.5785
MGH60_P4_F08	NA	black	0	0	1.266
MGH60_P4_F09	NA	black	0	0	3.3777
MGH60_P4_F10	0.322966022617	red	1	2.1603	2.9575
MGH60_P4_F11	0.439121205542	red	1	3.1949	2.8071
MGH60_P4_F12	2.05232298632	red	1	3.5912	4.0562
MGH60_P4_G01	1.1778471038	red	1	0.020058	0.17249
MGH60_P4_G02	NA	black	0	1.0635	0
MGH60_P4_G03	-0.0233273271019	red	1	0.53207	2.2884
MGH60_P4_G04	-1.29220626995	red	1	0.07861	4.31
MGH60_P4_G05	1.04907667307	green3	2	0.098958	0.26424
MGH60_P4_G06	0.304247542922	red	1	1.5375	4.1218
MGH60_P4_G07	0.837263077938	red	1	0.32193	0.24001
MGH60_P4_G08	NA	black	0	0	2.7172
MGH60_P4_G09	0.884831027931	red	1	2.2098	4.0204
MGH60_P4_G10	NA	black	0	0.86394	0
MGH60_P4_G11	0.667045006376	red	1	1.7463	4.7962
MGH60_P4_G12	-1.43369571661	red	1	0.1137	4.6023
MGH60_P4_H01	-0.333340901769	red	1	1.4158	0.13093
MGH60_P4_H03	NA	black	0	0	3.6753
MGH60_P4_H04	NA	black	0	0.071763	0
MGH60_P4_H06	NA	black	0	0	3.1683
MGH60_P4_H07	NA	black	0	0	4.4902
MGH60_P4_H08	-0.236880375127	red	1	2.6234	2.0482
MGH60_P4_H09	NA	black	0	0.032806	0
MGH60_P4_H10	0.186217929321	red	1	0.95233	0.20914
MGH60_P4_H11	1.07832740283	green3	2	0.085425	0.23389
MGH60_P4_H12	NA	black	0	0	0.23143
MGH60_P5_A01	NA	black	0	0	0.21785
MGH60_P5_A02	-1.45379155607	red	1	2.5036	0.35276
MGH60_P5_A03	NA	black	0	0	4.4076
MGH60_P5_A04	-0.143289683849	red	1	1.2588	0.23879
MGH60_P5_A05	-0.244958553532	red	1	0.13488	2.6339
MGH60_P5_A06	5.00628126904	black	0	3.5489	6.6038
MGH60_P5_A07	0.394742910768	red	1	0.6107	0.81885
MGH60_P5_A08	NA	black	0	0	3.7341
MGH60_P5_A09	0.940385021791	green3	2	0.25338	0.16221
MGH60_P5_A10	-0.0662304503395	red	1	1.3271	1.5306
MGH60_P5_A11	0.329635229967	red	1	0.52607	1.224
MGH60_P5_A12	-2.78832216442	black	0	0.082703	6.5648
MGH60_P5_B01	NA	black	0	0.088142	0
MGH60_P5_B02	NA	black	0	0	2.4779
MGH60_P5_B03	-1.41995376608	red	1	0.17632	4.7172
MGH60_P5_B04	-0.169421735827	red	1	1.3994	1.0179
MGH60_P5_B05	-0.0101834840561	red	1	0.2228	2.2203
MGH60_P5_B06	NA	black	0	0.086784	0
MGH60_P5_B07	NA	black	0	0	3.2597
MGH60_P5_B08	0.0833203395345	red	1	2.0594	2.499
MGH60_P5_B09	-1.29827126234	red	1	0.27501	4.7416
MGH60_P5_B10	0.622546966307	red	1	1.8176	4.3014
MGH60_P5_B12	NA	black	0	2.4217	0
MGH60_P5_C01	0.0405790723136	red	1	0.13619	2.1207
MGH60_P5_C02	1.19018800327	red	1	0.044044	0.10434
MGH60_P5_C03	NA	black	0	0	4.7834
MGH60_P5_C04	NA	black	0	2.0566	0
MGH60_P5_C05	-0.572478346864	red	1	0.1137	3.1868
MGH60_P5_C06	-0.582759755643	red	1	0.59646	3.9846
MGH60_P5_C07	-0.00039556962344	red	1	1.1865	2.6922
MGH60_P5_C08	0.119059794187	red	1	1.4297	3.2696
MGH60_P5_C09	NA	black	0	0	3.8181
MGH60_P5_C10	-0.418530350621	red	1	0.13093	2.9368
MGH60_P5_C11	0.241214876053	red	1	0.89685	0.25701
MGH60_P5_C12	NA	black	0	0	3.6695
MGH60_P5_D01	-1.3513868764	red	1	2.9326	0.9501
MGH60_P5_D02	-1.54218749845	red	1	0.10836	4.7628
MGH60_P5_D03	-0.0390315017774	red	1	1.2185	4.9493
MGH60_P5_D04	NA	black	0	1.0208	0
MGH60_P5_D05	-0.731778914857	red	1	0.62387	4.4893
MGH60_P5_D06	NA	black	0	0	3.4116
MGH60_P5_D07	-0.551669305029	red	1	0.19156	3.2285
MGH60_P5_D08	NA	black	0	0	4.2478
MGH60_P5_D09	0.119006333254	red	1	1.7945	2.6724
MGH60_P5_D10	-0.0151174722986	red	1	1.0697	2.5059
MGH60_P5_D11	NA	black	0	0	2.4738
MGH60_P5_D12	0.669021236107	red	1	2.6327	3.2396
MGH60_P5_E01	NA	black	0	0	0
MGH60_P5_E02	NA	black	0	0	1.3028
MGH60_P5_E03	NA	black	0	0	2.8764
MGH60_P5_E04	NA	black	0	0	2.4247
MGH60_P5_E05	0.680851438777	red	1	3.3111	3.0088
MGH60_P5_E06	0.824835830633	red	1	2.8689	3.3074
MGH60_P5_E07	NA	black	0	0	3.3278
MGH60_P5_E08	NA	black	0	0	4.9004
MGH60_P5_E09	NA	black	0	0	3.1117
MGH60_P5_E10	0.130765064115	red	1	0.096262	1.962
MGH60_P5_E11	NA	black	0	0	0
MGH60_P5_E12	NA	black	0	1.6055	0
MGH60_P5_F01	NA	black	0	0	5.081
MGH60_P5_F02	2.68384159089	red	1	3.0025	5.281
MGH60_P5_F03	NA	black	0	0	2.5211
MGH60_P5_F04	NA	black	0	1.5974	0
MGH60_P5_F05	NA	black	0	0	0
MGH60_P5_F06	0.810261369254	red	1	2.442	3.5869
MGH60_P5_F07	NA	black	0	0	0.27501
MGH60_P5_F08	NA	black	0	0	1.9126
MGH60_P5_F09	0.794121156922	red	1	1.9859	4.2957
MGH60_P5_F11	NA	black	0	0	0.48233
MGH60_P5_F12	0.48512759489	red	1	2.1003	3.3447
MGH60_P5_G01	-0.981317414306	red	1	0.52005	4.7861
MGH60_P5_G02	NA	black	0	0	4.7779
MGH60_P5_G03	NA	black	0	0	0.92296
MGH60_P5_G04	NA	black	0	0	0
MGH60_P5_G05	-0.0537431673488	red	1	1.4626	1.9355
MGH60_P5_G06	-1.86850626244	red	1	0.12168	5.3065
MGH60_P5_G07	NA	black	0	0.38405	0
MGH60_P5_G08	0.463082799688	red	1	1.7168	4.0687
MGH60_P5_G09	-0.151571421259	red	1	0.76214	2.8982
MGH60_P5_G10	0.546538517854	red	1	2.115	3.4602
MGH60_P5_G11	-0.607844200995	red	1	0.31962	3.4965
MGH60_P5_G12	-0.162456644172	red	1	1.2594	0.055196
MGH60_P5_H01	-0.569360663828	red	1	0.25942	3.3391
MGH60_P5_H02	-0.293818124756	red	1	0.094912	2.6989
MGH60_P5_H03	0.442829545895	red	1	1.6285	4.3988
MGH60_P5_H04	NA	black	0	0	3.4778
MGH60_P5_H05	0.559690443413	red	1	0.60597	0.1865
MGH60_P5_H06	NA	black	0	1.3386	0
MGH60_P5_H07	-0.323481101793	red	1	0.073135	2.7373
MGH60_P5_H08	-1.09694747737	red	1	0.097611	4.0326
MGH60_P5_H09	NA	black	0	0	5.5664
MGH60_P5_H10	NA	black	0	0.44148	0
MGH60_P5_H11	-0.445753347248	red	1	1.5089	0.10836
MGH60_P5_H12	NA	black	0	0	0.048236
MGH60_P6_A01	NA	black	0	0	0
MGH60_P6_A02	1.05774043743	green3	2	0.12961	0.1865
MGH60_P6_A03	2.94171605172	black	0	2.6615	6.3904
MGH60_P6_A04	-0.399210210678	red	1	2.3763	1.719
MGH60_P6_A05	0.904457295398	red	1	0.30217	0.12433
MGH60_P6_A06	-0.419329642504	red	1	1.5281	0.31034
MGH60_P6_A07	-0.746794755816	red	1	0.037031	3.3936
MGH60_P6_A08	1.07042992917	green3	2	0.15834	0.098958
MGH60_P6_A09	NA	black	0	0	1.2922
MGH60_P6_A10	-1.03445809711	red	1	0.12433	3.9741
MGH60_P6_A11	1.01084041461	green3	2	0.14012	0.25942
MGH60_P6_A12	-2.09046686118	red	1	2.9199	0.1776
MGH60_P6_B01	-1.8068460407	red	1	2.8604	0.40054
MGH60_P6_B03	NA	black	0	0	4.7222
MGH60_P6_B04	-0.674106672935	red	1	0.76808	4.9048
MGH60_P6_B05	-0.716011778756	red	1	0.62012	4.432
MGH60_P6_B06	0.0868705184143	red	1	1.0447	0.19787
MGH60_P6_B07	-0.0974352412497	red	1	1.229	0.41034
MGH60_P6_B08	-0.0468595935989	red	1	1.1693	3.9727
MGH60_P6_B09	3.04369822943	black	0	3.5021	4.9626
MGH60_P6_B10	NA	black	0	0	5.9706
MGH60_P6_B11	NA	black	0	0	1.9027
MGH60_P6_B12	0.180914257553	red	1	0.010064	1.8914
MGH60_P6_C02	NA	black	0	3.5094	0
MGH60_P6_C03	0.314458752351	red	1	0.14143	1.6126
MGH60_P6_C05	0.138194178585	red	1	0.72596	1.6337
MGH60_P6_C06	NA	black	0	2.8701	0
MGH60_P6_C07	NA	black	0	0	4.1618
MGH60_P6_C08	1.0855101692	green3	2	2.2881	4.2683
MGH60_P6_C09	1.10905420208	green3	2	0.073135	0.19912
MGH60_P6_C10	NA	black	0	0	3.6566
MGH60_P6_C11	-0.641668580346	red	1	0.24367	3.4575
MGH60_P6_D01	NA	black	0	1.5705	0
MGH60_P6_D03	-0.868094164432	red	1	0.15316	3.7386
MGH60_P6_D04	NA	black	0	0	0
MGH60_P6_D05	NA	black	0	0.77062	0
MGH60_P6_D06	2.19760091129	red	1	2.851	4.9571
MGH60_P6_D07	-0.634949161776	red	1	0.60975	4.1698
MGH60_P6_D08	-0.784828338406	red	1	0.13093	3.5661
MGH60_P6_D09	NA	black	0	0	0
MGH60_P6_D11	-0.97052662275	red	1	2.1457	0.51702
MGH60_P6_D12	0.811774908912	red	1	2.068	4.1381
MGH60_P6_E01	NA	black	0	0	3.1327
MGH60_P6_E02	-0.000102042490553	red	1	1.2333	2.2624
MGH60_P6_E03	NA	black	0	0	0.36737
MGH60_P6_E04	NA	black	0	2.6062	0
MGH60_P6_E05	0.452312105643	red	1	1.6722	4.2123
MGH60_P6_E06	0.813250281216	red	1	0.15316	0.6332
MGH60_P6_E07	NA	black	0	0	5.0615
MGH60_P6_E08	NA	black	0	2.0179	0
MGH60_P6_E09	1.03302568004	green3	2	2.3265	4.1062
MGH60_P6_E10	NA	black	0	0	5.737
MGH60_P6_E11	NA	black	0	0.071763	0
MGH60_P6_E12	0.0767032821653	red	1	1.4141	2.9366
MGH60_P6_F02	-0.0375632795673	red	1	1.1725	0.50182
MGH60_P6_F03	NA	black	0	0	5.9685
MGH60_P6_F04	NA	black	0	2.392	0
MGH60_P6_F05	-1.80712171806	red	1	0.086784	5.1236
MGH60_P6_F06	NA	black	0	0	6.0554
MGH60_P6_F07	0.78664966701	red	1	1.7312	5.4403
MGH60_P6_F08	-0.0788483083251	red	1	1.8703	2.0939
MGH60_P6_F09	-1.18622958648	red	1	0.059355	4.1112
MGH60_P6_F10	1.253946801	red	1	2.247	4.6804
MGH60_P6_F11	0.29292912025	red	1	0.13356	1.6567
MGH60_P6_F12	-0.108279713383	red	1	1.1991	5.5503
MGH60_P6_G01	-1.32656075538	red	1	0.25096	4.7329
MGH60_P6_G02	NA	black	0	0	3.5287
MGH60_P6_G03	0.553992552522	red	1	0.60312	0.22157
MGH60_P6_G04	-1.49236872866	red	1	3.8816	1.4038
MGH60_P6_G05	0.112915294483	red	1	1.4468	3.1421
MGH60_P6_G06	-2.1735307617	red	1	2.9855	0.17505
