Cell_name	Zvalue	Color	Cluster	BRCA1	EGFR
93_P5_H08	NA	black	0	0	0.78157
93_P6_C08	NA	black	0	0	4.8782
93_P5_F10	NA	black	0	0	1.5375
93_P5_E11	NA	black	0	0	2.3036
93_P6_B03	NA	black	0	0	3.1218
93_P6_C02	NA	black	0	0	2.26
93_P6_B04	NA	black	0	0	1.177
93_P5_D10	NA	black	0	0	0.50792
93_P6_F04	NA	black	0	0	4.3727
93_P6_H04	0.683660545038	red	1	0.2916	0.76129
93_P6_C01	NA	black	0	0	4.6528
93_P5_G06	NA	black	0	0	5.1917
93_P6_A07	0.0183057294676	red	1	0.64616	3.3557
93_P5_H10	NA	black	0	0	0
93_P6_F08	-0.826845048343	red	1	0.15575	6.0468
93_P5_H01	NA	black	0	0	4.6209
93_P5_B02	0.0953063065521	red	1	0.26664	3.2994
93_P5_G01	NA	black	0	0	1.8683
93_P6_A12	NA	black	0	0	0.848
93_P5_G11	0.0306387628068	red	1	0.70487	1.7084
93_P6_E11	-0.320384551432	red	1	0.45733	5.4788
93_P5_D07	-0.238452611529	red	1	0.34369	4.6799
93_P6_E02	0.795279750135	green3	2	0.16993	1.044
93_P6_E09	0.478193977934	red	1	0.2558	1.8379
93_P5_F09	0.469356357391	red	1	1.891	4.4628
93_P6_E06	-0.318129724325	red	1	0.24245	4.7545
93_P5_A06	NA	black	0	0	2.2957
93_P5_D04	-0.137359381773	red	1	0.25338	4.1475
93_P5_H07	NA	black	0	0	2.9657
93_P6_D06	NA	black	0	0	5.8836
93_P6_C07	-0.0750098430464	red	1	0.45312	4.104
93_P5_F07	0.0771997413554	red	1	0.14796	3.4213
93_P5_C04	NA	black	0	0	0
93_P5_A02	NA	black	0	0	2.3604
93_P5_A07	-0.00114845555762	red	1	0.76808	3.5112
93_P5_A08	NA	black	0	0	4.8424
93_P6_B12	0.0124773742687	red	1	0.78994	5.0222
93_P5_G04	-0.455228853079	red	1	0.53107	6.8139
93_P5_H11	NA	black	0	0	1.7527
93_P6_E03	-0.528120687831	red	1	0.21412	5.3638
93_P6_B07	NA	black	0	0	4.4938
93_P5_D02	NA	black	0	0.55385	0
93_P6_D08	NA	black	0	0	5.4295
93_P6_A01	NA	black	0	0	4.5403
93_P5_E12	0.819824549671	green3	2	0.26664	0.33571
93_P5_A03	NA	black	0	0	7.0291
93_P5_F02	NA	black	0	0	7.1204
93_P6_F06	NA	black	0	0	5.0487
93_P5_F08	1.0356031736	green3	2	1.472	6.4606
93_P6_C10	NA	black	0	0	3.6256
93_P5_G08	NA	black	0	0	0
93_P6_D07	NA	black	0	0	0
93_P6_F05	NA	black	0	0	6.8789
93_P5_C07	NA	black	0	0	3.3007
93_P5_B03	NA	black	0	0	4.1648
93_P6_E10	NA	black	0	0	0.79244
93_P5_A11	NA	black	0	0	4.2375
93_P5_F01	NA	black	0	0	0.67897
93_P5_C03	-1.1338742161	red	1	4.7096	3.2573
93_P6_B10	NA	black	0	0	0.43616
93_P5_E03	NA	black	0	0	7.1759
93_P5_G09	NA	black	0	0	6.7134
93_P5_C10	NA	black	0	0	4.3391
93_P5_E10	-0.0711525124545	red	1	0.37072	3.9918
93_P5_D08	NA	black	0	0	3.3212
MGH93_P7_D06	NA	black	0	0	5.8819
MGH93_P7_G08	-0.0472306771834	red	1	0.29278	3.8419
MGH93_P7_D02	NA	black	0	0	3.8087
MGH93_P7_A03	NA	black	0	0	3.0201
MGH93_P7_B06	NA	black	0	0	3.1248
MGH93_P7_C09	NA	black	0	0	3.0192
MGH93_P7_F07	-1.98933647615	black	0	2.8614	2.0215
MGH93_P7_B02	NA	black	0	0	0
MGH93_P7_H05	NA	black	0	0	4.9991
MGH93_P7_H09	-0.113489067801	red	1	0.29514	4.1001
MGH93_P7_D10	-0.0184218227903	red	1	0.7433	4.8692
MGH93_P7_B11	NA	black	0	0	3.6572
MGH93_P7_F11	NA	black	0	0	1.7811
MGH93_P7_C04	NA	black	0	3.6536	0
MGH93_P7_F02	NA	black	0	0	5.8183
MGH93_P7_D12	NA	black	0	0	5.4814
MGH93_P7_G04	0.585351184929	red	1	0.25701	1.3994
MGH93_P7_A10	-0.332423679696	red	1	0.48646	5.7161
MGH93_P7_G09	NA	black	0	0	0
MGH93_P7_F06	NA	black	0	0	0
MGH93_P7_H08	NA	black	0	0	0.38184
MGH93_P7_A11	0.021133256985	red	1	0.4489	3.5362
MGH93_P7_G10	NA	black	0	0	0
MGH93_P7_G03	NA	black	0	0.59455	0
MGH93_P7_G07	0.488673611266	red	1	0.22897	1.8984
MGH93_P7_A12	NA	black	0	0	1.8164
MGH93_P7_A06	NA	black	0	0.29396	0
MGH93_P7_A08	NA	black	0	0	2.2922
MGH93_P7_H10	NA	black	0	0	1.6803
MGH93_P7_C05	0.431599607784	red	1	0.38294	1.3907
MGH93_P7_C12	-0.0406592328443	red	1	0.89375	3.1567
MGH93_P7_C07	NA	black	0	0	3.044
MGH93_P7_B03	NA	black	0	0	1.5743
MGH93_P7_A07	NA	black	0	0	0
MGH93_P7_E10	NA	black	0	0	2.3239
MGH93_P7_F04	0.743005010476	green3	2	0.25942	0.72509
MGH93_P7_A09	0.333429448313	red	1	0.12697	2.6699
MGH93_P7_E06	NA	black	0	0	5.0899
MGH93_P7_C02	-0.016276510341	red	1	0.86235	3.4008
MGH93_P7_F10	NA	black	0	0	0.76129
MGH93_P7_C10	NA	black	0	0	4.4103
MGH93_P7_H07	NA	black	0	0	3.2716
MGH93_P7_H01	0.183193493933	red	1	0.26183	2.971
MGH93_P7_B10	NA	black	0	0	1.3437
MGH93_P7_F12	NA	black	0	0	4.0752
MGH93_P7_F08	NA	black	0	1.636	0
MGH93_P7_A01	-0.0559048478955	red	1	0.64062	4.4756
MGH93_P7_E11	NA	black	0	0	2.4141
MGH93_P7_E09	NA	black	0	0	2.2783
MGH93_P7_E05	NA	black	0	0	1.6121
MGH93_P7_D08	NA	black	0	0	5.7383
MGH93_P7_D01	NA	black	0	0	0.71633
MGH93_P7_H11	NA	black	0	0	0.4844
MGH93_P7_H12	0.945566687259	green3	2	0.17249	0.49774
MGH93_P7_D05	NA	black	0	0	0.30217
MGH93_P7_E04	NA	black	0	0	4.8731
MGH93_P7_D04	NA	black	0	0	4.4638
MGH93_P7_C06	NA	black	0	0	3.2165
MGH93_P7_E12	NA	black	0	0	4.7783
MGH93_P7_G06	0.747815828553	green3	2	0.27739	0.57434
MGH93_P7_B04	NA	black	0	0	2.7993
MGH93_P7_F03	0.798747965665	green3	2	0.2762	0.35276
MGH93_P7_B12	0.0303122346149	red	1	0.25822	3.5454
MGH93_P7_H04	2.8394225025	black	0	3.4804	5.6682
MGH93_P7_A05	NA	black	0	0	5.5662
MGH93_P7_D07	-5.99978655947	black	0	3.906	0.3173
MGH93_P7_F01	NA	black	0	0	3.4699
MGH93_P7_F05	NA	black	0	0	0
93_P10_H10	NA	black	0	0	4.815
93_P10_E02	NA	black	0	0	4.1673
93_P9_C04	NA	black	0	0	3.4603
93_P9_A08	NA	black	0	0.13225	0
93_P9_G06	0.188320716685	red	1	0.23511	2.988
93_P8_F09	NA	black	0	0	3.8123
93_P8_G06	0.781950916989	green3	2	0.26903	0.48543
93_P9_E04	NA	black	0	0	5.7145
93_P10_D06	-0.402254766329	red	1	0.52105	6.3944
93_P9_B07	NA	black	0	0	2.2415
93_P9_G08	-0.121998781867	red	1	0.27023	4.1084
93_P9_D04	-0.0561834526662	red	1	0.18777	3.8336
93_P8_E07	NA	black	0	0	0.44042
93_P9_H01	NA	black	0	0	5.5579
93_P9_B08	NA	black	0	0	4.2878
93_P10_E03	NA	black	0	0	3.1601
93_P8_H09	NA	black	0	0	0.81558
93_P10_B02	NA	black	0	0	3.9738
93_P8_B06	0.547392309309	red	1	0.34483	1.0363
93_P10_E05	NA	black	0	0	3.7643
93_P8_E06	NA	black	0	0	0
93_P10_A02	NA	black	0	0	3.8738
93_P8_B04	0.665570888987	red	1	2.6043	4.3824
93_P8_C05	NA	black	0	0	2.4756
93_P9_F12	-0.116928542242	red	1	0.26424	4.0845
93_P10_A01	NA	black	0	0	0
93_P8_A10	NA	black	0	0.41684	0
93_P9_B06	-0.10642805721	red	1	0.41251	4.2131
93_P10_D12	NA	black	0	0.21785	0
93_P8_D04	-0.238112025548	red	1	0.42223	4.9021
93_P9_B10	NA	black	0	0.13881	0
93_P9_E12	NA	black	0	0	2.4688
93_P9_B02	0.154417563689	red	1	0.40272	2.8436
93_P8_G11	0.448163458222	red	1	0.41034	1.0704
93_P10_H08	NA	black	0	0	5.8267
93_P10_B04	NA	black	0	0	2.0858
93_P9_C12	NA	black	0	0.13488	0
93_P8_D11	NA	black	0	0	5.0497
93_P8_A03	NA	black	0	0.50691	0
93_P9_F02	NA	black	0	0	3.8457
93_P10_F03	NA	black	0	0	0
93_P9_G11	0.18649824471	red	1	0.18142	3.0564
93_P8_B09	NA	black	0	0	0
93_P9_E05	NA	black	0	0	3.1667
93_P8_E09	NA	black	0	0	3.6425
93_P8_G03	NA	black	0	0	4.1302
93_P9_C10	NA	black	0	0	3.704
93_P8_D06	NA	black	0	0	0.87342
93_P8_C06	NA	black	0	0	1.8323
93_P10_C01	NA	black	0	0	3.3816
93_P8_A05	NA	black	0	0	4.8462
93_P8_C11	NA	black	0	0	4.1079
93_P8_E08	NA	black	0	0	1.962
93_P8_G12	NA	black	0	0	2.6649
93_P9_D09	NA	black	0	0	1.512
93_P8_D05	0.323496148272	red	1	0.39944	1.908
93_P9_F04	0.34803139004	red	1	0.20664	2.472
93_P10_H12	NA	black	0	0	5.9226
93_P9_H09	1.07265222968	green3	2	0.16221	0.10836
93_P10_E06	NA	black	0	0	4.8087
93_P10_D07	0.233182687483	red	1	0.24975	2.8012
93_P8_G05	NA	black	0	0	2.7084
93_P9_A03	0.0746840271463	red	1	0.33685	3.3317
93_P10_E10	NA	black	0	0	0.8536
93_P10_G11	2.1090911491	black	0	3.3471	5.2408
93_P10_F08	2.24972722952	black	0	2.5316	6.0712
93_P8_F07	NA	black	0	0	2.4452
93_P10_E01	0.1924233335	red	1	0.1375	3.0807
93_P9_E07	NA	black	0	0	5.4212
93_P9_E03	0.0382410459752	red	1	0.18142	3.5329
93_P9_D12	NA	black	0	0	0
93_P8_E03	NA	black	0	0	5.9072
93_P10_E12	NA	black	0	0	2.45
93_P8_F11	NA	black	0	0	1.514
93_P9_B03	NA	black	0	0	3.4658
93_P9_H10	-0.516087634366	red	1	0.16607	5.1972
93_P10_E04	NA	black	0	0.17121	0
93_P8_A07	NA	black	0	0	3.636
93_P8_F08	NA	black	0	0	3.9448
93_P10_C11	-0.883728815246	red	1	0.19912	6.3837
93_P10_H07	0.384743841915	red	1	0.419	1.4044
93_P9_E02	NA	black	0	0	4.7504
93_P10_H05	NA	black	0	0	5.6696
93_P9_B11	-0.337062715465	red	1	0.20664	4.7451
93_P9_G10	-0.169649809272	red	1	0.14666	4.1548
93_P10_F05	NA	black	0	0	4.4179
93_P9_F10	-0.536807718352	red	1	0.14405	5.2024
93_P9_A02	NA	black	0	0	0.49057
93_P8_D10	NA	black	0	0	2.2412
93_P10_G04	0.229764778974	red	1	1.0711	5.0875
93_P10_C05	NA	black	0	0.29042	0
93_P8_C07	NA	black	0	0	1.0349
93_P9_E06	NA	black	0	0	5.7171
93_P8_B11	NA	black	0	0	3.696
93_P10_H01	0.661698975002	red	1	0.35276	0.34596
93_P8_H05	NA	black	0	0	0
93_P9_B09	NA	black	0	0	2.5445
93_P8_H07	-0.216758613466	red	1	0.42975	4.8192
93_P10_C10	NA	black	0	0.18142	0
93_P8_D12	-0.105401408983	red	1	4.0744	3.7058
93_P8_C03	NA	black	0	0	5.6792
93_P10_C03	0.440401745792	red	1	0.24732	2.0179
93_P8_D08	NA	black	0	0	4.917
93_P8_E10	NA	black	0	0	0
93_P10_A12	NA	black	0	0	4.267
93_P10_F10	-0.420884971078	red	1	0.14796	4.8829
93_P9_F07	NA	black	0	0.23266	0
93_P8_B03	NA	black	0	0	0.42331
93_P9_G05	-0.173396344057	red	1	0.47301	4.7273
93_P10_A05	0.738032355656	green3	2	0.26063	0.73812
93_P9_C06	2.71820600147	black	0	2.7179	6.2967
93_P8_A02	-0.168538244653	red	1	0.62761	5.6701
93_P8_F01	NA	black	0	1.3584	0
93_P8_G04	NA	black	0	0	4.7435
93_P9_D06	NA	black	0	0	5.5019
93_P10_A11	NA	black	0	0	0
93_P10_B12	NA	black	0	0	0.46676
93_P8_B02	NA	black	0	0	0.59837
93_P8_C09	-2.8931198652	black	0	3.3241	1.704
93_P8_B07	-0.297284933762	red	1	0.59168	6.4027
93_P8_C02	NA	black	0	0	3.9069
93_P10_B09	-0.181840732538	red	1	0.16736	4.2095
93_P9_A12	NA	black	0	0	2.1087
93_P8_E05	NA	black	0	0	4.6854
93_P10_C08	NA	black	0	0	6.4443
93_P9_H02	4.09114091168	black	0	3.8705	6.184
93_P9_H05	NA	black	0	0	4.4326
93_P9_G02	NA	black	0	0	4.7984
93_P9_A04	-0.208630191966	red	1	0.48749	4.9948
93_P10_C04	0.287401804644	red	1	0.16607	2.751
93_P10_H11	0.23753047847	red	1	0.21288	2.8452
93_P9_D10	NA	black	0	0	0
93_P8_E12	-0.470111101371	red	1	0.14926	5.0259
93_P9_D07	NA	black	0	0	4.963
93_P10_G05	0.911994193005	green3	2	0.2228	0.28451
93_P10_F06	0.799632381754	green3	2	0.18015	0.97673
93_P10_C07	NA	black	0	0	4.7002
93_P9_D08	0.821400312161	green3	2	1.9727	4.9516
93_P10_G06	0.960709677895	green3	2	0.14926	0.58304
93_P10_G09	-0.0359161662476	red	1	0.12961	3.7569
93_P8_F02	NA	black	0	0	4.9006
93_P8_G08	NA	black	0	0	5.4009
93_P10_H02	0.176875127267	red	1	0.14274	3.123
93_P10_H03	-0.48511312183	red	1	0.2461	5.3216
93_P8_E01	NA	black	0	0	4.6307
93_P9_H11	-0.276345726381	red	1	0.10702	4.4161
93_P9_H03	-0.0369726454229	red	1	0.68975	4.5369
93_P9_C02	0.333821502909	red	1	0.44573	1.5311
93_P8_F06	NA	black	0	0	4.1459
93_P9_G07	NA	black	0	0	4.6909
93_P10_E08	NA	black	0	0	0.74588
93_P10_D02	NA	black	0	0	0.43616
93_P10_A09	NA	black	0	0	0
93_P10_G07	NA	black	0	0	4.9388
93_P8_E11	NA	black	0	0	1.6257
93_P10_C12	NA	black	0	0	3.8307
93_P9_B12	-0.0274806022963	red	1	0.17121	3.7393
93_P8_H03	NA	black	0	0	3.0854
93_P9_G12	NA	black	0	0	4.2678
93_P10_B06	0.922608932582	green3	2	0.17249	0.58015
93_P8_D02	NA	black	0	0	3.7595
93_P9_A10	NA	black	0	0	4.5214
93_P9_G01	NA	black	0	0	3.0609
93_P9_H12	NA	black	0	0	1.1368
93_P10_F12	0.085453647542	red	1	0.14535	3.3974
93_P10_G03	NA	black	0	0	4.45
93_P9_F08	-0.500903771363	red	1	0.089498	4.9872
93_P10_C06	NA	black	0	0	0
93_P10_D04	-0.260600379769	red	1	0.21412	4.5136
93_P9_C11	1.53288197057	black	0	2.2446	5.621
93_P9_A01	0.139884783941	red	1	0.38184	2.965
93_P9_B05	NA	black	0	0	2.696
93_P9_A06	-0.10478285955	red	1	0.36513	4.1396
93_P10_A10	0.847994146093	green3	2	0.15704	0.92676
93_P10_F07	NA	black	0	0	6.3822
93_P9_B04	-0.223103532947	red	1	0.10299	4.2667
93_P10_H04	NA	black	0	0	1.8233
93_P10_B11	NA	black	0	0	3.498
93_P9_D01	NA	black	0	0	0
93_P8_A11	NA	black	0	0	0.92372
93_P9_F11	-0.564546080843	red	1	0.15056	5.2967
93_P8_G09	NA	black	0	0	0.4916
93_P10_G01	NA	black	0	0	4.8376
93_P8_D07	NA	black	0	0	3.8666
93_P8_G01	NA	black	0	0	1.3138
93_P9_H04	-0.505163389501	red	1	0.20163	5.2572
93_P10_B10	NA	black	0	0	0
93_P9_G04	-1.09313356092	red	1	4.001	3.1473
93_P8_D01	NA	black	0	0	3.2209
93_P8_F03	NA	black	0	0	0.72159
93_P10_D03	NA	black	0	0	0
93_P10_H06	NA	black	0	0	3.8933
93_P8_B12	NA	black	0	0	3.5078
93_P8_D09	NA	black	0	0	0.52306
93_P9_D11	-0.311385040064	red	1	0.1903	4.6354
93_P10_G08	NA	black	0	0	0
93_P8_H06	NA	black	0	0	3.5439
93_P9_C07	0.235806181142	red	1	0.40381	2.3887
93_P8_A12	0.460636809863	red	1	0.10969	2.3225
93_P8_C01	NA	black	0	0	3.5202
93_P9_F06	NA	black	0	0.23143	0
