Cell_name	Zvalue	Color	Cluster	BRCA1	KHSRP
MGH60_P7_G02	-0.0842166443368	green3	2	0.22651	1.0614
MGH60_P7_G03	NA	black	0	0	0
MGH60_P7_G04	NA	black	0	0.37629	0
MGH60_P7_G05	NA	black	0	0	2.828
MGH60_P7_G06	NA	black	0	0	0.21164
MGH60_P7_G07	NA	black	0	2.0973	0
MGH60_P7_G08	NA	black	0	0	0.73898
MGH60_P7_G09	NA	black	0	0	1.2768
MGH60_P7_G10	NA	black	0	0	0
MGH60_P7_G11	NA	black	0	0	0.18903
MGH60_P7_G12	0.251668272173	green3	2	0.20539	0.52005
MGH60_P7_H01	NA	black	0	0	0.22651
MGH60_P7_H02	NA	black	0	0	0.69332
MGH60_P7_H03	-0.133189871353	green3	2	0.0057593	1.0683
MGH60_P7_H04	NA	black	0	0	0.88986
MGH60_P7_H05	0.147916219381	green3	2	0.30334	0.63041
MGH60_P7_H06	NA	black	0	0	0
MGH60_P7_H07	NA	black	0	0	0
MGH60_P7_H08	0.0643146633831	green3	2	0.20789	0.82375
MGH60_P7_H09	NA	black	0	0.09356	0
MGH60_P7_H10	NA	black	0	0	0
MGH60_P7_H11	0.584768136963	green3	2	0.12168	0.098958
MGH60_P7_H12	0.574709108641	green3	2	0.11237	0.12829
MGH60_P3_A01	NA	black	0	0	0
MGH60_P3_A02	NA	black	0	0	0
MGH60_P3_A03	NA	black	0	0	1.1991
MGH60_P3_A06	NA	black	0	0	0
MGH60_P3_A07	NA	black	0	0	0.72247
MGH60_P3_A08	NA	black	0	0	0
MGH60_P3_A09	NA	black	0	0	0
MGH60_P3_A10	NA	black	0	0	0.46048
MGH60_P3_A11	NA	black	0	0	1.5753
MGH60_P3_A12	NA	black	0	0	1.2129
MGH60_P3_B01	NA	black	0	0	0
MGH60_P3_B04	NA	black	0	0	1.5573
MGH60_P3_B06	NA	black	0	0	0
MGH60_P3_B07	0.334877281858	green3	2	1.2833	1.3951
MGH60_P3_B10	NA	black	0	0	0
MGH60_P3_B11	0.0849593308261	green3	2	0.83754	1.4787
MGH60_P3_B12	NA	black	0	0	0
MGH60_P3_C03	NA	black	0	0	0
MGH60_P3_C04	NA	black	0	0	0
MGH60_P3_C07	NA	black	0	0	0
MGH60_P3_C08	NA	black	0	2.389	0
MGH60_P3_C09	NA	black	0	0	0
MGH60_P3_D01	NA	black	0	0	0
MGH60_P3_D03	NA	black	0	0	0
MGH60_P3_D04	NA	black	0	0	0
MGH60_P3_D07	NA	black	0	0	0
MGH60_P3_D08	NA	black	0	3.4569	0
MGH60_P3_D09	NA	black	0	3.5107	0
MGH60_P3_D10	NA	black	0	0	0
MGH60_P3_D11	NA	black	0	0	1.9377
MGH60_P3_E02	NA	black	0	0	0
MGH60_P3_E03	NA	black	0	0	0
MGH60_P3_E04	NA	black	0	0	0
MGH60_P3_E06	NA	black	0	0	0
MGH60_P3_E07	NA	black	0	0	0
MGH60_P3_E08	-0.220674939907	green3	2	1.9027	0.81558
MGH60_P3_E09	NA	black	0	0	0
MGH60_P3_E10	NA	black	0	0	1.7472
MGH60_P3_E11	NA	black	0	0	0
MGH60_P3_E12	NA	black	0	0	2.4252
MGH60_P3_F01	NA	black	0	0	0
MGH60_P3_F02	NA	black	0	1.8168	0
MGH60_P3_F03	NA	black	0	0	0.6581
MGH60_P3_F04	NA	black	0	1.8774	0
MGH60_P3_F06	NA	black	0	0	0
MGH60_P3_F07	NA	black	0	0	0
MGH60_P3_F08	NA	black	0	1.9546	0
MGH60_P3_F09	-0.112355151138	green3	2	1.0676	0.7137
MGH60_P3_F10	NA	black	0	0	0.91456
MGH60_P3_F11	NA	black	0	1.3323	0
MGH60_P3_F12	NA	black	0	0	0
MGH60_P3_G02	NA	black	0	0	0
MGH60_P3_G04	NA	black	0	0	0
MGH60_P3_G05	NA	black	0	0	3.0353
MGH60_P3_G06	NA	black	0	0	0
MGH60_P3_G07	NA	black	0	0	0
MGH60_P3_G08	NA	black	0	0	0
MGH60_P3_G10	NA	black	0	0	0
MGH60_P3_G11	NA	black	0	0	0
MGH60_P3_H02	NA	black	0	0	1.1641
MGH60_P3_H03	NA	black	0	0.63134	0
MGH60_P3_H04	NA	black	0	0	0
MGH60_P3_H06	NA	black	0	0	1.2449
MGH60_P3_H07	NA	black	0	0	1.1124
MGH60_P3_H08	NA	black	0	0	0
MGH60_P3_H09	NA	black	0	0	0
MGH60_P3_H10	NA	black	0	0	0.98477
MGH60_P3_H11	NA	black	0	0	0
MGH60_P3_H12	NA	black	0	0	0
97_P3_G07	0.236950801186	green3	2	1.1447	1.3623
97_P3_G10	-0.707192356009	red	1	0.32423	2.2144
97_P3_H02	NA	black	0	0	0.32769
97_P3_A07	NA	black	0	0	1.2394
97_P3_C03	-0.575496138802	green3	2	2.5801	0.73379
97_P3_H09	NA	black	0	0	0.66357
97_P3_H12	NA	black	0	0	0
97_P3_H08	NA	black	0	0	0
97_P3_E02	NA	black	0	0	2.4847
97_P3_E07	NA	black	0	0	0.89608
97_P3_C07	NA	black	0	0	0
97_P3_E04	NA	black	0	0	1.4378
97_P3_C04	NA	black	0	0	0
97_P3_F10	NA	black	0	0	0.99059
97_P3_F03	NA	black	0	0	0
97_P3_A09	NA	black	0	0	0
97_P3_G04	NA	black	0	0	0
97_P3_E09	NA	black	0	0	0.3173
97_P3_B08	NA	black	0	0	0.87971
97_P3_B12	NA	black	0	0	0
97_P3_E05	NA	black	0	1.294	0
97_P3_D03	NA	black	0	0	0.34142
97_P3_D11	0.030096220019	green3	2	0.24245	0.87499
97_P3_H11	NA	black	0	1.9561	0
97_P3_C10	NA	black	0	0	0
97_P3_G08	NA	black	0	0	0
97_P3_F06	NA	black	0	0	0
97_P3_C01	NA	black	0	0	0
97_P3_A04	NA	black	0	0	1.1738
97_P3_C09	NA	black	0	0	0.46153
97_P3_D10	NA	black	0	0	0.23511
97_P3_H07	NA	black	0	0	0
97_P3_E01	NA	black	0	0.48543	0
97_P3_E03	NA	black	0	0	0
97_P3_B10	0.37964646873	green3	2	0.16607	0.35276
97_P3_F05	NA	black	0	0	0
97_P3_G12	NA	black	0	0.28806	0
97_P3_B04	NA	black	0	0	0.96125
97_P3_B02	NA	black	0	0	0
97_P3_B07	NA	black	0	0	1.9564
97_P3_G02	NA	black	0	0	1.3635
97_P3_G11	NA	black	0	0	0
97_P3_F11	NA	black	0	0	0.81147
97_P3_H03	NA	black	0	0.45523	0
97_P3_C02	NA	black	0	0	0
97_P3_G06	NA	black	0	0	0.37962
97_P3_B01	NA	black	0	0	0
97_P3_B05	NA	black	0	0	0
97_P3_E10	0.0367306324026	green3	2	0.3115	0.8536
97_P3_G01	NA	black	0	0	0.53705
97_P3_A08	NA	black	0	0	0
97_P3_A03	NA	black	0	0	0.95829
97_P3_B03	NA	black	0	0	0
97_P3_D01	NA	black	0	0	0
97_P3_G03	NA	black	0	0	1.3074
97_P3_E11	NA	black	0	0.21785	0
97_P3_D04	NA	black	0	0	0.29396
97_P3_A11	NA	black	0	0	1.569
97_P3_C12	NA	black	0	0	0
97_P3_D02	NA	black	0	0	0
97_P3_E08	NA	black	0	0	0
97_P3_D05	NA	black	0	0	0.36849
97_P3_D12	NA	black	0	0	0.79327
97_P3_D09	0.319189766861	green3	2	0.2762	0.31034
97_P3_F01	NA	black	0	0	0.86076
97_P3_F07	NA	black	0	0	0
97_P3_B11	NA	black	0	0	0
97_P3_H05	0.345440200444	green3	2	0.3115	0.18523
97_P3_F12	0.280791131252	green3	2	0.37184	0.20414
97_P3_F04	-0.744585130852	red	1	1.6911	0.38957
97_P3_C11	0.385536961095	green3	2	0.20789	0.28924
97_P3_F08	0.370950924599	green3	2	0.23879	0.26903
97_P3_C05	NA	black	0	0	0
97_P3_F09	NA	black	0	0	0
97_P3_G05	NA	black	0	0	1.2203
97_P3_A10	NA	black	0	0	0.22897
97_P3_A05	NA	black	0	0	0
97_P3_C06	NA	black	0	0	2.4859
97_P3_F02	NA	black	0	0	0
97_P3_D07	NA	black	0	0.38847	0
97_P3_C08	NA	black	0	0	0.40381
97_P3_A01	NA	black	0	0	0.61918
97_P3_H04	NA	black	0	0.041243	0
97_P3_D08	NA	black	0	0	0.774
97_P3_E06	NA	black	0	0	1.3294
97_P3_E12	NA	black	0	0	0
97_P3_A02	NA	black	0	0	0
97_P3_B06	NA	black	0	0	0.43189
97_P3_H10	NA	black	0	0	1.5724
97_P5_B09	NA	black	0	0	0
97_P5_C06	NA	black	0	0	0.92903
97_P5_B10	NA	black	0	0.37629	0
97_P6_G02	NA	black	0	0.32654	0
97_P6_E06	NA	black	0	0.21909	0
97_P6_A03	0.334298890416	green3	2	0.14535	0.44361
97_P5_F07	NA	black	0	0.24975	0
97_P5_B05	-1.06479626308	red	1	2.2147	0.42975
97_P6_B11	NA	black	0	0	0
97_P6_E08	NA	black	0	0	0
97_P6_A09	NA	black	0	0.27023	0
97_P6_B04	NA	black	0	0	0
97_P5_A02	NA	black	0	0	0.45943
97_P5_C02	0.0109534497354	green3	2	0.37295	0.90227
97_P6_F09	-0.0614747449745	green3	2	0.75189	0.33228
97_P5_A04	NA	black	0	0	0.24001
97_P5_C04	NA	black	0	0	1.412
97_P6_D07	NA	black	0	0	0
97_P6_A12	NA	black	0	0.1776	0
97_P6_C06	NA	black	0	0	0
97_P6_H04	-0.0372257142281	green3	2	0.53804	1.1037
97_P5_D09	NA	black	0	0	0.98112
97_P6_F03	NA	black	0	0	0
97_P6_F11	NA	black	0	0.29278	0
97_P6_H09	0.392716422374	green3	2	0.22404	0.25217
97_P6_B08	NA	black	0	0	0
97_P5_A10	-0.0936447650089	green3	2	0.38957	1.1557
97_P6_H07	NA	black	0	0	0
97_P6_C09	NA	black	0	0	1.1197
97_P5_G04	NA	black	0	0	0
97_P6_H01	NA	black	0	2.3448	0
97_P5_B06	NA	black	0	0	0
97_P5_E04	NA	black	0	0.19912	0
97_P6_B10	NA	black	0	0	0
97_P6_F04	0.386866675562	green3	2	0.22774	0.25701
97_P5_E07	NA	black	0	0	0
97_P5_G02	NA	black	0	0	0.78325
97_P5_C11	NA	black	0	0	0
97_P5_A03	NA	black	0	0.15445	0
97_P6_B02	NA	black	0	0	0.32654
97_P6_H12	-0.336477147663	green3	2	1.2969	0.52607
97_P6_F12	NA	black	0	0	0.35952
97_P6_A02	NA	black	0	0.81476	0
97_P5_C12	NA	black	0	0	0.4957
97_P5_C01	NA	black	0	0	1.105
97_P5_B07	NA	black	0	0.19787	0
97_P5_A08	NA	black	0	0	1.1336
97_P6_H08	NA	black	0	0	0.29042
97_P5_E11	-0.571417945131	green3	2	0.24489	1.827
97_P6_A01	0.128673682473	green3	2	0.19409	0.72596
97_P6_G01	NA	black	0	0	0
97_P5_D10	NA	black	0	0	0
97_P5_C10	NA	black	0	0.80074	0
97_P6_C11	NA	black	0	0	0.37962
97_P6_E07	NA	black	0	0.54102	0
97_P6_E05	NA	black	0	0	0
97_P5_G07	0.290199847826	green3	2	0.29866	0.33457
97_P5_D04	0.196515552864	green3	2	0.40708	0.36737
97_P6_B03	NA	black	0	0	0.51501
97_P5_H01	-0.685782407493	red	1	2.5185	0.67897
97_P6_A11	NA	black	0	0.62106	0
97_P6_E09	0.0816643057496	green3	2	0.27143	0.77737
97_P6_A10	-0.303331069259	green3	2	0.30217	1.4859
97_P5_E02	NA	black	0	0.2558	0
97_P6_D03	NA	black	0	0	0
97_P5_A09	NA	black	0	0	0.15445
97_P6_B12	NA	black	0	0	0
97_P5_H10	NA	black	0	0	0.46362
97_P6_A04	NA	black	0	0	1.0158
97_P5_B12	NA	black	0	0	0
97_P5_A12	NA	black	0	0	0
97_P5_F08	NA	black	0	0	0
97_P6_E04	NA	black	0	0	2.2768
97_P6_D04	-0.283997764977	green3	2	1.0807	0.40272
97_P5_D02	NA	black	0	0	0.56462
97_P6_G10	-0.429669963264	green3	2	0.053806	1.4201
97_P5_B04	0.318531743715	green3	2	0.28333	0.29983
97_P6_E03	-0.116865996777	green3	2	0.2762	1.1355
97_P5_E05	0.178968541248	green3	2	0.2857	0.58207
97_P5_G05	-0.955945240436	red	1	2.3612	0.52707
97_P5_D03	NA	black	0	0	0.24732
97_P5_C07	0.499746080668	green3	2	2.4447	1.1852
97_P6_C12	NA	black	0	0.25701	0
97_P6_B09	NA	black	0	0	0.25822
97_P5_D07	NA	black	0	0	0.69866
97_P6_A05	0.194202343628	green3	2	0.1635	0.6397
97_P5_C08	NA	black	0	0	0
97_P5_B03	NA	black	0	0.17505	0
97_P6_G08	0.349835469612	green3	2	0.16092	0.4049
97_P6_D12	NA	black	0	0.48543	0
97_P6_D01	NA	black	0	0	1.3702
97_P5_H08	NA	black	0	0	0.31846
97_P6_C07	NA	black	0	0	0
97_P6_C02	NA	black	0	0	0.69599
97_P5_F02	NA	black	0	0	0
97_P5_F04	NA	black	0	0	0.52807
97_P5_H02	NA	black	0	0	1.3068
97_P6_C08	-0.177290315698	green3	2	0.32539	1.2804
97_P5_E03	0.0405468058897	green3	2	0.19283	0.86315
97_P6_D05	NA	black	0	0	0.41468
97_P5_D01	-0.0830091064911	green3	2	0.32193	1.0942
97_P6_F05	NA	black	0	0	0.13488
97_P5_H06	NA	black	0	0	0.31267
97_P5_H11	NA	black	0	0	0
97_P5_E06	NA	black	0	0	0
97_P6_H02	NA	black	0	0	1.583
97_P6_A08	NA	black	0	0	0
97_P5_B02	NA	black	0	0.20914	0
97_P5_E10	NA	black	0	0	0
97_P5_B11	NA	black	0	0	0.77231
97_P6_G07	0.121812821861	green3	2	0.45838	0.50995
97_P5_A05	NA	black	0	0	0
97_P5_A11	-0.0151205217533	green3	2	0.69064	0.29748
97_P6_A06	NA	black	0	0	0
97_P6_F07	NA	black	0	0	0.41251
97_P6_G04	NA	black	0	0.53506	0
97_P6_B05	NA	black	0	0	0.84559
97_P5_D06	NA	black	0	0	0
97_P6_F08	NA	black	0	0	0
97_P5_F06	NA	black	0	0	0.49467
97_P5_D08	NA	black	0	0	0
97_P5_G11	NA	black	0	0.20289	0
97_P6_F10	0.440713607206	green3	2	0.19283	0.21661
97_P5_H07	NA	black	0	0	0
97_P5_A07	0.43437570061	green3	2	0.19661	0.22157
97_P6_G11	0.158072430303	green3	2	0.48233	0.29278
97_P5_C03	NA	black	0	0	0
97_P5_F01	NA	black	0	0	0
97_P6_E01	NA	black	0	1.3612	0
97_P5_F03	NA	black	0	0.20664	0
97_P5_B01	NA	black	0	0	0
97_P6_H03	NA	black	0	0	0
97_P6_E12	NA	black	0	0	1.802
97_P5_G10	NA	black	0	0	0.24245
97_P5_C05	NA	black	0	0	0
97_P6_D11	NA	black	0	0	1.0683
97_P5_H09	NA	black	0	0	0
97_P6_B06	-0.117375239924	green3	2	0.35614	1.1846
97_P5_F09	NA	black	0	0	0.94711
97_P6_F02	NA	black	0	0	0.62761
97_P5_D11	NA	black	0	0	0
97_P5_H03	NA	black	0	0	0
97_P5_D05	NA	black	0	0	0
97_P6_H05	NA	black	0	0	0
97_P6_D09	NA	black	0	0.338	0
97_P6_G09	NA	black	0	0	0
97_P6_D08	NA	black	0	0	0
97_P5_G06	-0.0124205934814	green3	2	0.41576	0.96273
97_P5_A01	NA	black	0	0	0
97_P6_H10	0.247613866387	green3	2	0.26544	0.4678
97_P5_G01	NA	black	0	0	0
97_P6_E02	NA	black	0	0	0.24245
97_P6_B01	NA	black	0	0	0
97_P5_F10	0.435884183303	green3	2	0.10702	0.33457
97_P6_C10	NA	black	0	0	0.23756
97_P5_C09	-0.207057711305	green3	2	0.096262	1.1833
97_P5_E12	0.123055614883	green3	2	0.16221	0.74588
97_P5_E01	NA	black	0	0	0
97_P6_D02	NA	black	0	0	0
97_P6_A07	NA	black	0	0	0.25942
97_P5_G03	0.477071671725	green3	2	0.098958	0.2857
97_P6_G12	NA	black	0	0	0
97_P6_C03	-1.78175511606	black	0	3.743	0.54003
97_P6_H06	NA	black	0	0	1.8106
97_P5_E09	NA	black	0	0	0.39177
97_P6_C01	NA	black	0	0	0
97_P6_G03	-1.06980364157	red	1	1.7299	0.18015
97_P5_G12	NA	black	0	0	1.1493
97_P5_G09	NA	black	0	0	0.36513
97_P5_H04	NA	black	0	0	0
MGH97_P7_B05	NA	black	0	0	0
MGH97_P7_E10	NA	black	0	0	0
MGH97_P7_A02	NA	black	0	0	0
MGH97_P7_C01	NA	black	0	0	0
MGH97_P7_D06	NA	black	0	0	0
MGH97_P7_H08	NA	black	0	0	0
MGH97_P7_G11	0.363102751336	green3	2	0.25096	0.26424
MGH97_P7_A08	NA	black	0	0	0.34142
MGH97_P7_F07	NA	black	0	0	0
MGH97_P7_C04	NA	black	0	0	0.6173
MGH97_P7_C02	NA	black	0	0	0
MGH97_P7_F10	0.405688256325	green3	2	0.21537	0.24245
MGH97_P7_H05	NA	black	0	0.26183	0
MGH97_P7_B04	NA	black	0	0	0
MGH97_P7_F09	0.378194836143	green3	2	0.1776	0.34142
MGH97_P7_H02	NA	black	0	0	0
MGH97_P7_C11	NA	black	0	0	0
MGH97_P7_G07	NA	black	0	0	2.6135
MGH97_P7_F06	NA	black	0	0	0
MGH97_P7_A06	NA	black	0	0	0
MGH97_P7_D12	NA	black	0	0	0
MGH97_P7_B02	NA	black	0	0	0
MGH97_P7_E03	NA	black	0	0	0.75958
MGH97_P7_D02	NA	black	0	0	2.4785
MGH97_P7_B11	NA	black	0	0	0.50894
MGH97_P7_E09	NA	black	0	0	0.65352
MGH97_P7_B01	NA	black	0	0	0
MGH97_P7_G06	NA	black	0	0.034216	0
MGH97_P7_B07	NA	black	0	0	0.98258
MGH97_P7_C05	NA	black	0	0	0
MGH97_P7_E07	NA	black	0	0	0.48336
MGH97_P7_B12	0.444460615599	green3	2	0.13488	0.29042
MGH97_P7_H07	NA	black	0	0	0.75958
MGH97_P7_D04	NA	black	0	0	0
MGH97_P7_C06	-2.59703427132	black	0	3.2725	0.21288
MGH97_P7_G09	0.43811255361	green3	2	0.19409	0.21909
MGH97_P7_E06	NA	black	0	0	1.369
MGH97_P7_F04	NA	black	0	0	2.0419
MGH97_P7_C09	NA	black	0	0	0
MGH97_P7_G03	NA	black	0	1.3533	0
MGH97_P7_H01	NA	black	0	0	0
MGH97_P7_B06	NA	black	0	0	1.8061
MGH97_P7_C08	NA	black	0	0	0
MGH97_P7_E08	NA	black	0	0	0
MGH97_P7_F01	NA	black	0	0	0.92752
MGH97_P7_H03	NA	black	0	0	0.46258
MGH97_P7_B10	NA	black	0	0	0.543
MGH97_P7_E11	NA	black	0	0	0.1903
MGH97_P7_C03	NA	black	0	0	0
MGH97_P7_H12	NA	black	0	0	0
MGH97_P7_D07	NA	black	0	0.65168	0
MGH97_P7_A11	NA	black	0	0	2.5054
MGH97_P7_A01	NA	black	0	0	0
MGH97_P7_F12	0.124719944201	green3	2	0.47612	0.45838
MGH97_P7_F08	NA	black	0	0	0
MGH97_P7_D11	NA	black	0	0	0
MGH97_P7_H09	NA	black	0	0	0
MGH97_P7_D09	0.33222538125	green3	2	0.1903	0.40163
MGH97_P7_C12	0.356714108331	green3	2	0.13619	0.419
MGH97_P7_H11	NA	black	0	0	0
MGH97_P7_A04	NA	black	0	0	0.338
MGH97_P7_H06	NA	black	0	0.32077	0
MGH97_P7_F03	NA	black	0	0	0.91533
MGH97_P7_A07	0.426269547911	green3	2	0.20163	0.22774
MGH97_P7_F11	NA	black	0	0	0.60881
MGH97_P7_G08	NA	black	0	0	0
MGH97_P7_E02	NA	black	0	0	0.48749
MGH97_P7_C07	NA	black	0	0	0
MGH97_P7_A09	NA	black	0	1.792	0
MGH97_P7_B09	NA	black	0	0	1.168
MGH97_P7_G10	NA	black	0	0.22157	0
MGH97_P7_G02	NA	black	0	0	0
MGH97_P7_H04	NA	black	0	0	1.0201
MGH97_P7_G01	NA	black	0	0	0.89608
MGH97_P7_E05	NA	black	0	0	0.35163
MGH97_P7_E04	NA	black	0	0	0
MGH97_P7_E01	NA	black	0	0	0
MGH97_P7_F05	NA	black	0	0	0
MGH97_P7_D05	NA	black	0	0	0
MGH97_P7_A03	NA	black	0	0	0.18015
MGH97_P7_B03	NA	black	0	0	0.52607
MGH97_P7_A05	NA	black	0	0	0
MGH97_P7_D03	NA	black	0	0	2.2645
MGH97_P7_F02	NA	black	0	0	0.64893
MGH97_P7_G05	NA	black	0	0	0.28096
MGH97_P7_D08	NA	black	0	0	0
MGH97_P7_G04	NA	black	0	0	1.2768
MGH97_P8_A11	NA	black	0	0	0.20414
MGH97_P10_A12	NA	black	0	0	0
MGH97_P10_E09	NA	black	0	0	0.18903
MGH97_P9_B12	NA	black	0	0	0.22404
MGH97_P10_D07	NA	black	0	0	1.1421
MGH97_P8_D11	NA	black	0	0	0.52907
MGH97_P8_G05	NA	black	0	0	0.5656
MGH97_P9_C05	NA	black	0	0	0.31267
MGH97_P8_D03	-0.016094915223	green3	2	0.70221	0.43296
MGH97_P8_H05	NA	black	0	0	0
MGH97_P10_A09	NA	black	0	0	0.70664
MGH97_P10_E03	NA	black	0	0	0
MGH97_P10_D04	NA	black	0	0	0
MGH97_P9_D12	NA	black	0	0.2302	0
MGH97_P8_H06	NA	black	0	0	0.35952
MGH97_P8_H11	NA	black	0	0	0
MGH97_P9_F12	NA	black	0	0	0.41251
MGH97_P8_D07	NA	black	0	0	0
MGH97_P8_H02	NA	black	0	0	1.1909
MGH97_P8_D01	NA	black	0	0.24245	0
MGH97_P10_C04	NA	black	0	0	0.71458
MGH97_P9_E06	NA	black	0	0	0
MGH97_P8_F12	NA	black	0	0	0
MGH97_P8_H01	NA	black	0	0	0.55876
MGH97_P8_A05	NA	black	0	0	0
MGH97_P9_F10	0.35318898435	green3	2	0.17249	0.38736
MGH97_P10_F10	-0.0458582229397	green3	2	0.11636	0.98404
MGH97_P9_G12	NA	black	0	0	0
MGH97_P8_B04	NA	black	0	0	1.0412
MGH97_P8_E11	NA	black	0	0	0
MGH97_P9_G10	NA	black	0	0.018634	0
MGH97_P10_D11	NA	black	0	0	0.52406
MGH97_P10_D01	NA	black	0	0	0
MGH97_P10_H04	NA	black	0	0	1.2284
MGH97_P10_D12	NA	black	0	0	0.83754
MGH97_P8_D04	-2.09781251744	black	0	3.0328	0.29278
MGH97_P8_F08	NA	black	0	0	0
MGH97_P9_E10	NA	black	0	0	1.0813
MGH97_P9_D11	NA	black	0	0	1.117
MGH97_P8_A02	NA	black	0	1.0342	0
MGH97_P9_F01	NA	black	0	0	0
MGH97_P8_B08	NA	black	0	0	1.3989
MGH97_P8_A09	NA	black	0	0.37518	0
MGH97_P9_A03	NA	black	0	0	1.3978
MGH97_P9_G09	NA	black	0	0	2.0104
MGH97_P10_E02	NA	black	0	0	0
MGH97_P10_H08	NA	black	0	0	0.28096
MGH97_P9_G04	NA	black	0	0	1.237
MGH97_P8_G11	NA	black	0	0	0.28333
MGH97_P10_A06	0.221608217296	green3	2	0.41792	0.25822
MGH97_P10_F08	NA	black	0	0	0
MGH97_P8_E08	-1.01943081088	red	1	0.1375	2.2101
MGH97_P8_G08	NA	black	0	0	1.2085
MGH97_P10_B07	0.280307201717	green3	2	0.21909	0.45838
MGH97_P9_G11	NA	black	0	0.54399	0
MGH97_P8_F11	NA	black	0	0	0
MGH97_P8_F05	NA	black	0	0.49262	0
MGH97_P9_A01	NA	black	0	0	0
MGH97_P10_F01	-1.09865058882	red	1	2.3986	0.47405
MGH97_P8_C10	0.475557766254	green3	2	0.16736	0.19787
MGH97_P8_E02	NA	black	0	0	2.3477
MGH97_P10_B05	NA	black	0	0	0.64616
MGH97_P8_G04	NA	black	0	0	0
MGH97_P9_B02	NA	black	0	0	0
MGH97_P8_H08	NA	black	0	0	0
MGH97_P8_F01	NA	black	0	0.20038	0
MGH97_P10_H09	NA	black	0	0.71984	0
MGH97_P10_E06	NA	black	0	0	0.44361
MGH97_P10_D10	NA	black	0	0	0
MGH97_P10_A03	NA	black	0	0	0.57531
MGH97_P10_A05	NA	black	0	0.19535	0
MGH97_P10_A01	NA	black	0	0	0
MGH97_P9_D09	NA	black	0	0	1.4751
MGH97_P9_D06	NA	black	0	0	3.1285
MGH97_P9_G05	NA	black	0	0	1.8456
MGH97_P10_E05	NA	black	0	0	0.67446
MGH97_P8_F10	NA	black	0	0	0
MGH97_P10_A04	0.46704190204	green3	2	0.21785	0.12697
MGH97_P9_A07	NA	black	0	0	0
MGH97_P9_A08	NA	black	0	0	0.34823
MGH97_P9_H12	NA	black	0	0.16479	0
MGH97_P10_G03	NA	black	0	0	0.94035
MGH97_P8_B03	NA	black	0	0	0
MGH97_P10_H07	NA	black	0	0.24975	0
MGH97_P10_E01	NA	black	0	0	0.50894
MGH97_P9_F11	-1.09862110536	red	1	1.8003	0.20914
MGH97_P8_B12	NA	black	0	0	0
MGH97_P9_H02	NA	black	0	0	0
MGH97_P9_C11	NA	black	0	0	0.39944
MGH97_P8_A01	NA	black	0	0	0
MGH97_P10_F07	NA	black	0	0	0
MGH97_P10_G01	-0.17049768546	green3	2	0.46676	1.4526
MGH97_P10_H05	-1.82293074357	black	0	3.3741	0.46153
MGH97_P9_F07	NA	black	0	1.513	0
MGH97_P9_D08	NA	black	0	0	1.3161
MGH97_P9_E05	NA	black	0	0	0
MGH97_P8_B09	NA	black	0	0	0.23511
MGH97_P10_E12	NA	black	0	0	0.89608
MGH97_P10_B10	NA	black	0	0	0
MGH97_P9_E03	NA	black	0	0	0.96791
MGH97_P9_G07	NA	black	0	0	0
MGH97_P9_C09	NA	black	0	0	0
MGH97_P10_B11	0.262488377835	green3	2	0.2302	0.4782
MGH97_P9_B05	NA	black	0	0	0.39397
MGH97_P9_A12	NA	black	0	0.41251	0
MGH97_P8_D10	NA	black	0	0.33113	0
MGH97_P8_C05	NA	black	0	0	1.0236
MGH97_P9_D02	NA	black	0	0	0.67536
MGH97_P9_D07	NA	black	0	0	0.3584
MGH97_P8_F03	0.242131127305	green3	2	0.40054	0.24123
MGH97_P8_C12	NA	black	0	0	0.75702
MGH97_P10_E10	NA	black	0	0	0.50487
MGH97_P10_H10	NA	black	0	0	0
MGH97_P10_C07	NA	black	0	0	0.4957
MGH97_P9_E04	NA	black	0	0	0.54102
MGH97_P8_H10	-1.04484784634	red	1	2.0524	0.37629
MGH97_P9_F03	NA	black	0	0	0
MGH97_P10_C08	NA	black	0	0	0
MGH97_P8_B11	NA	black	0	0.21785	0
MGH97_P10_C01	NA	black	0	0	0
MGH97_P9_D04	NA	black	0	0	0.56169
MGH97_P10_B06	NA	black	0	0	1.3225
MGH97_P8_H09	NA	black	0	0	0.69866
MGH97_P9_F05	NA	black	0	0	0
MGH97_P9_B04	NA	black	0	0	0.9568
MGH97_P9_C12	0.221560995615	green3	2	0.19409	0.57821
MGH97_P8_B02	NA	black	0	0	0.73898
MGH97_P9_F04	NA	black	0	0	0.30568
MGH97_P10_G02	NA	black	0	0	0
MGH97_P9_B07	NA	black	0	0	0.90304
MGH97_P10_D08	-0.0686444447029	green3	2	0.86235	0.6397
MGH97_P10_G12	NA	black	0	0	0
MGH97_P9_A02	NA	black	0	0	0.26903
MGH97_P8_G03	-0.250183609566	green3	2	0.24975	1.3403
MGH97_P8_D09	NA	black	0	0	0
MGH97_P10_C06	NA	black	0	0.19283	0
MGH97_P8_H03	NA	black	0	0	0
MGH97_P8_A10	NA	black	0	0	0.19156
MGH97_P8_B06	NA	black	0	0	0
MGH97_P9_G08	NA	black	0	0	0
MGH97_P8_B01	NA	black	0	0.22651	0
MGH97_P10_B08	NA	black	0	3.6793	0
MGH97_P10_C12	NA	black	0	0.12565	0
MGH97_P9_A10	NA	black	0	0	0
MGH97_P9_C10	NA	black	0	1.6654	0
MGH97_P9_G03	NA	black	0	0	0.44784
MGH97_P10_B02	NA	black	0	0	0
