Cell_name	Zvalue	Color	Cluster	CIITA	USF1
MGH54_P13_A05	NA	black	0	0.66812	0
MGH54_P13_A06	NA	black	0	0.7277	0
MGH54_P13_A07	NA	black	0	0	3.2591
MGH54_P13_A09	NA	black	0	0	3.2456
MGH54_P13_A10	0.066346058272	red	1	0.44467	4.5214
MGH54_P13_A11	NA	black	0	0	5.146
MGH54_P13_B01	NA	black	0	0.43829	0
MGH54_P13_B02	NA	black	0	0	0
MGH54_P13_B03	NA	black	0	0	6.3782
MGH54_P13_B04	NA	black	0	0	0
MGH54_P13_B05	NA	black	0	0	0
MGH54_P13_B06	NA	black	0	0	3.7823
MGH54_P13_B07	NA	black	0	0	5.1096
MGH54_P13_B08	NA	black	0	0	4.9541
MGH54_P13_B10	NA	black	0	0	6.0192
MGH54_P13_B11	NA	black	0	0	0
MGH54_P13_B12	NA	black	0	0	3.3785
MGH54_P13_C01	NA	black	0	0	0
MGH54_P13_C02	NA	black	0	0	0
MGH54_P13_C03	NA	black	0	0	5.2193
MGH54_P13_C04	NA	black	0	0	0
MGH54_P13_C05	NA	black	0	0	3.3763
MGH54_P13_C06	0.435852015201	red	1	0.63691	5.2926
MGH54_P13_C07	NA	black	0	0	0
MGH54_P13_C09	NA	black	0	0	0
MGH54_P13_C10	NA	black	0	0	3.4202
MGH54_P13_C11	NA	black	0	0	0
MGH54_P13_C12	NA	black	0	0	0
MGH54_P13_D01	NA	black	0	0.36065	0
MGH54_P13_D02	NA	black	0	0	0
MGH54_P13_D03	NA	black	0	0	0
MGH54_P13_D04	NA	black	0	0	0
MGH54_P13_D05	NA	black	0	0	0
MGH54_P13_D06	NA	black	0	0	0
MGH54_P13_D07	NA	black	0	0	0
MGH54_P13_D09	NA	black	0	0	4.7129
MGH54_P13_D10	NA	black	0	0	0
MGH54_P13_D11	NA	black	0	0	0
MGH54_P13_D12	NA	black	0	0	0
MGH54_P13_E01	NA	black	0	0	1.6088
MGH54_P13_E02	NA	black	0	0.72509	0
MGH54_P13_E03	NA	black	0	0.42761	0
MGH54_P13_E04	NA	black	0	0	0.97233
MGH54_P13_E05	NA	black	0	0	5.5855
MGH54_P13_E06	NA	black	0	0	0
MGH54_P13_E07	NA	black	0	0	0
MGH54_P13_E08	NA	black	0	0	0
MGH54_P13_E09	0.229152838627	red	1	0.4489	5.8835
MGH54_P13_E10	NA	black	0	0	0
MGH54_P13_E11	-0.276497430419	red	1	0.15056	5.2808
MGH54_P13_E12	NA	black	0	0	0
MGH54_P13_F01	NA	black	0	0.25217	0
MGH54_P13_F02	NA	black	0	0	0
MGH54_P13_F03	-0.265679389353	red	1	0.14405	5.1871
MGH54_P13_F04	NA	black	0	0.38515	0
MGH54_P13_F05	-0.00151178842189	red	1	0.44679	3.9429
MGH54_P13_F06	NA	black	0	0	4.95
MGH54_P13_F07	NA	black	0	0	6.2338
MGH54_P13_F08	NA	black	0	0.33228	0
MGH54_P13_F09	NA	black	0	0.13881	0
MGH54_P13_F10	NA	black	0	0	0
MGH54_P13_F11	NA	black	0	0	0
MGH54_P13_F12	NA	black	0	0	0
MGH54_P13_G01	NA	black	0	0	2.756
MGH54_P13_G02	NA	black	0	0.11103	0
MGH54_P13_G03	NA	black	0	0	4.6983
MGH54_P13_G05	NA	black	0	0.27143	0
MGH54_P13_G06	NA	black	0	0	4.0787
MGH54_P13_G07	NA	black	0	0	5.9772
MGH54_P13_G08	NA	black	0	0	0
MGH54_P13_G09	-0.270656496891	red	1	0.15963	5.318
MGH54_P13_G10	NA	black	0	0	4.7034
MGH54_P13_G11	-0.0555226296989	red	1	0.24975	4.5232
MGH54_P13_G12	NA	black	0	0	0
MGH54_P13_H02	-0.0196653796604	red	1	0.3115	4.6204
MGH54_P13_H03	NA	black	0	0	0
MGH54_P13_H04	NA	black	0	0	0
MGH54_P13_H05	NA	black	0	0	0
MGH54_P13_H06	NA	black	0	0	0
MGH54_P13_H07	NA	black	0	0	4.7139
MGH54_P13_H08	NA	black	0	0	0
MGH54_P13_H09	NA	black	0	0	0
MGH54_P13_H10	-0.250077653891	red	1	0.15704	5.1975
MGH54_P13_H11	NA	black	0	0	0
MGH60_P4_A01	0.313125195807	green3	2	0.59168	5.0861
MGH60_P4_A02	NA	black	0	0.83673	0
MGH60_P4_A03	NA	black	0	0	4.3827
MGH60_P4_A04	NA	black	0	0	0
MGH60_P4_A05	NA	black	0	0	6.2498
MGH60_P4_A06	NA	black	0	0.11503	0
MGH60_P4_A07	NA	black	0	0	0
MGH60_P4_A08	NA	black	0	0	0
MGH60_P4_A09	-0.00504417878373	red	1	0.3115	4.1304
MGH60_P4_A10	NA	black	0	0	0
MGH60_P4_A11	NA	black	0	0	1.5695
MGH60_P4_A12	NA	black	0	0	4.4726
MGH60_P4_B01	NA	black	0	0	0
MGH60_P4_B02	NA	black	0	0	1.6544
MGH60_P4_B03	NA	black	0	0	0
MGH60_P4_B04	NA	black	0	0	0
MGH60_P4_B05	NA	black	0	0.14926	0
MGH60_P4_B06	NA	black	0	0.75702	0
MGH60_P4_B07	NA	black	0	0	0
MGH60_P4_B08	NA	black	0	0	0
MGH60_P4_B09	NA	black	0	0	0
MGH60_P4_B10	NA	black	0	0	3.3557
MGH60_P4_B11	NA	black	0	0	0.86394
MGH60_P4_B12	NA	black	0	0.20414	0
MGH60_P4_C01	-0.0653047008988	red	1	0.17632	4.3184
MGH60_P4_C02	NA	black	0	0	0
MGH60_P4_C03	NA	black	0	0	0
MGH60_P4_C04	-0.21078756756	red	1	0.16479	5.05
MGH60_P4_C05	-0.100153017471	red	1	0.16092	4.4645
MGH60_P4_C06	NA	black	0	0	3.5614
MGH60_P4_C07	NA	black	0	0	0
MGH60_P4_C09	NA	black	0	0	3.8906
MGH60_P4_C11	NA	black	0	0	5.1413
MGH60_P4_C12	-0.0831333956815	red	1	0.13488	4.3224
MGH60_P4_D01	NA	black	0	0.15186	0
MGH60_P4_D02	0.106349963836	red	1	0.55876	4.3952
MGH60_P4_D03	NA	black	0	0	0
MGH60_P4_D04	NA	black	0	0.21661	0
MGH60_P4_D05	NA	black	0	0	3.9608
MGH60_P4_D06	NA	black	0	0	4.4467
MGH60_P4_D07	NA	black	0	0	0
MGH60_P4_D08	NA	black	0	0	0
MGH60_P4_D10	NA	black	0	0	3.7452
MGH60_P4_D12	0.55511686309	blue	3	0.17121	0.77989
MGH60_P4_E01	NA	black	0	0	0
MGH60_P4_E02	NA	black	0	0.84077	0
MGH60_P4_E03	NA	black	0	0	0
MGH60_P4_E04	NA	black	0	0	3.4989
MGH60_P4_E05	NA	black	0	0.42116	0
MGH60_P4_E06	NA	black	0	0	1.1283
MGH60_P4_E07	NA	black	0	0	0
MGH60_P4_E08	NA	black	0	0	6.0611
MGH60_P4_E09	NA	black	0	0	0
MGH60_P4_E11	NA	black	0	0	4.2794
MGH60_P4_E12	NA	black	0	0.1865	0
MGH60_P4_F01	NA	black	0	0	0
MGH60_P4_F02	NA	black	0	0	5.5095
MGH60_P4_F03	NA	black	0	0	0
MGH60_P4_F04	NA	black	0	0	0
MGH60_P4_F05	NA	black	0	0	0
MGH60_P4_F06	NA	black	0	0	5.053
MGH60_P4_F07	NA	black	0	0.38626	0
MGH60_P4_F08	NA	black	0	0	4.8809
MGH60_P4_F09	NA	black	0	0	0
MGH60_P4_F10	NA	black	0	0	0
MGH60_P4_F11	NA	black	0	0	5.8015
MGH60_P4_F12	NA	black	0	0	0
MGH60_P4_G01	NA	black	0	0.063503	0
MGH60_P4_G02	NA	black	0	0	0
MGH60_P4_G03	NA	black	0	0	0.39835
MGH60_P4_G04	0.172791774626	red	1	0.15316	3.0875
MGH60_P4_G05	NA	black	0	0.27977	0
MGH60_P4_G06	NA	black	0	0	0
MGH60_P4_G07	0.092344625859	red	1	0.24732	2.9957
MGH60_P4_G08	NA	black	0	0	0
MGH60_P4_G09	0.181521715228	red	1	0.22651	2.4155
MGH60_P4_G10	0.0207898058132	red	1	0.39287	4.2968
MGH60_P4_G11	NA	black	0	0	1.0029
MGH60_P4_G12	NA	black	0	0	0
MGH60_P4_H01	NA	black	0	0	5.2174
MGH60_P4_H03	NA	black	0	0	0
MGH60_P4_H04	-0.142892149207	red	1	0.20664	4.9336
MGH60_P4_H06	NA	black	0	0	0
MGH60_P4_H07	0.455577650132	red	1	0.78073	4.8995
MGH60_P4_H08	NA	black	0	0	4.6141
MGH60_P4_H09	NA	black	0	0	0
MGH60_P4_H10	NA	black	0	0	0
MGH60_P4_H11	NA	black	0	0	0
MGH60_P4_H12	NA	black	0	0	0.83754
MGH60_P5_A01	NA	black	0	0	0
MGH60_P5_A02	NA	black	0	0	0
MGH60_P5_A03	NA	black	0	0.75702	0
MGH60_P5_A04	NA	black	0	0	4.5887
MGH60_P5_A05	NA	black	0	0	0
MGH60_P5_A06	NA	black	0	0	0
MGH60_P5_A07	NA	black	0	0.10969	0
MGH60_P5_A08	NA	black	0	0.85439	0
MGH60_P5_A09	NA	black	0	0	0
MGH60_P5_A10	NA	black	0	0	3.0241
MGH60_P5_A11	NA	black	0	0	0
MGH60_P5_A12	NA	black	0	0.097611	0
MGH60_P5_B01	NA	black	0	0	4.4011
MGH60_P5_B02	NA	black	0	0	4.839
MGH60_P5_B03	NA	black	0	0	0
MGH60_P5_B04	-0.0247219782005	red	1	0.39177	3.5498
MGH60_P5_B05	NA	black	0	0	0
MGH60_P5_B06	-0.0850887718606	red	1	0.2461	4.7881
MGH60_P5_B07	NA	black	0	0.45101	0
MGH60_P5_B08	NA	black	0	0	5.5625
MGH60_P5_B09	NA	black	0	0	3.6202
MGH60_P5_B10	NA	black	0	0	5.5348
MGH60_P5_B12	NA	black	0	0	5.734
MGH60_P5_C01	NA	black	0	0	0
MGH60_P5_C02	NA	black	0	0.13093	0
MGH60_P5_C03	NA	black	0	0	1.797
MGH60_P5_C04	NA	black	0	0	5.0603
MGH60_P5_C05	NA	black	0	0	4.9133
MGH60_P5_C06	NA	black	0	0	4.6085
MGH60_P5_C07	NA	black	0	0	0
MGH60_P5_C08	NA	black	0	0	4.1018
MGH60_P5_C09	NA	black	0	0	0
MGH60_P5_C10	NA	black	0	0	4.0544
MGH60_P5_C11	NA	black	0	0	0
MGH60_P5_C12	NA	black	0	0	0.19409
MGH60_P5_D01	0.431642296041	red	1	0.56852	5.6791
MGH60_P5_D02	NA	black	0	0	0
MGH60_P5_D03	NA	black	0	0	5.3088
MGH60_P5_D04	NA	black	0	0	4.7073
MGH60_P5_D05	NA	black	0	0	0
MGH60_P5_D06	NA	black	0	0.3471	0
MGH60_P5_D07	NA	black	0	0	4.2942
MGH60_P5_D08	NA	black	0	0	0
MGH60_P5_D09	NA	black	0	0	3.9024
MGH60_P5_D10	NA	black	0	0	0
MGH60_P5_D11	NA	black	0	0	0
MGH60_P5_D12	0.0225050543345	red	1	0.3584	5.0111
MGH60_P5_E01	NA	black	0	0	0
MGH60_P5_E02	NA	black	0	0	5.315
MGH60_P5_E03	-0.0378967753568	red	1	0.15186	4.1358
MGH60_P5_E04	NA	black	0	0	0
MGH60_P5_E05	NA	black	0	0	0
MGH60_P5_E06	NA	black	0	0	0
MGH60_P5_E07	NA	black	0	0.35163	0
MGH60_P5_E08	NA	black	0	0	0
MGH60_P5_E09	NA	black	0	0	1.359
MGH60_P5_E10	NA	black	0	0	5.5946
MGH60_P5_E11	NA	black	0	0	3.3074
MGH60_P5_E12	NA	black	0	0	0
MGH60_P5_F01	NA	black	0	0	0
MGH60_P5_F02	NA	black	0	0	0
MGH60_P5_F03	NA	black	0	0.1903	0
MGH60_P5_F04	NA	black	0	0	0
MGH60_P5_F05	NA	black	0	0.41359	0
MGH60_P5_F06	NA	black	0	0	0
MGH60_P5_F07	NA	black	0	0	0
MGH60_P5_F08	NA	black	0	0	5.4737
MGH60_P5_F09	NA	black	0	0	4.9393
MGH60_P5_F11	NA	black	0	0	0
MGH60_P5_F12	-0.0903312580677	red	1	0.028569	4.2137
MGH60_P5_G01	NA	black	0	0	0
MGH60_P5_G02	NA	black	0	0	0
MGH60_P5_G03	NA	black	0	0	0
MGH60_P5_G04	NA	black	0	0.40054	0
MGH60_P5_G05	NA	black	0	0.16993	0
MGH60_P5_G06	NA	black	0	0.34028	0
MGH60_P5_G07	NA	black	0	0	0
MGH60_P5_G08	-0.0148387067428	red	1	0.34937	3.0036
MGH60_P5_G09	-0.15698233925	red	1	0.3774	0.86631
MGH60_P5_G10	NA	black	0	0	0
MGH60_P5_G11	NA	black	0	0	0
MGH60_P5_G12	NA	black	0	0	4.8627
MGH60_P5_H01	NA	black	0	0	0
MGH60_P5_H02	NA	black	0	0.09356	0
MGH60_P5_H03	-0.0008622286707	red	1	0.36177	3.9223
MGH60_P5_H04	NA	black	0	0	1.0881
MGH60_P5_H05	NA	black	0	0	3.8231
MGH60_P5_H06	NA	black	0	0	0
MGH60_P5_H07	0.563828904443	blue	3	0.10969	1.6452
MGH60_P5_H08	NA	black	0	0	0
MGH60_P5_H09	NA	black	0	0	5.103
MGH60_P5_H10	NA	black	0	0	2.1651
MGH60_P5_H11	NA	black	0	0	3.3915
MGH60_P5_H12	NA	black	0	0.10165	0
MGH60_P6_A01	NA	black	0	0	2.1805
MGH60_P6_A02	-0.341234029913	red	1	0.19661	6.1003
MGH60_P6_A03	NA	black	0	0	0
MGH60_P6_A04	NA	black	0	0	0.49467
MGH60_P6_A05	NA	black	0	0	0
MGH60_P6_A06	NA	black	0	0	0
MGH60_P6_A07	NA	black	0	0	0
MGH60_P6_A08	NA	black	0	0	2.6241
MGH60_P6_A09	NA	black	0	0	0
MGH60_P6_A10	-0.05209029866	red	1	0.34596	0.7966
MGH60_P6_A11	NA	black	0	0	0.64616
MGH60_P6_A12	NA	black	0	0	2.5378
MGH60_P6_B01	NA	black	0	0	0
MGH60_P6_B03	NA	black	0	0	0
MGH60_P6_B04	NA	black	0	0	0
MGH60_P6_B05	NA	black	0	0	3.2102
MGH60_P6_B06	NA	black	0	0	5.5433
MGH60_P6_B07	NA	black	0	0	0
MGH60_P6_B08	NA	black	0	0	5.6176
MGH60_P6_B09	NA	black	0	0	5.1259
MGH60_P6_B10	NA	black	0	0	5.2285
MGH60_P6_B11	-0.192947381654	red	1	0.21412	5.3489
MGH60_P6_B12	0.21544002277	red	1	0.12961	2.9964
MGH60_P6_C02	NA	black	0	1.3092	0
MGH60_P6_C03	NA	black	0	0	0
MGH60_P6_C05	NA	black	0	0	3.4056
MGH60_P6_C06	NA	black	0	0	0
MGH60_P6_C07	NA	black	0	0	6.0871
MGH60_P6_C08	NA	black	0	0.45523	0
MGH60_P6_C09	NA	black	0	0	4.1923
MGH60_P6_C10	NA	black	0	0	0
MGH60_P6_C11	NA	black	0	0	4.0223
MGH60_P6_D01	NA	black	0	0	0
MGH60_P6_D03	NA	black	0	0	4.0363
MGH60_P6_D04	-0.390360108923	red	1	0.65352	2.8448
MGH60_P6_D05	NA	black	0	0	0
MGH60_P6_D06	NA	black	0	0	5.5831
MGH60_P6_D07	NA	black	0	0	4.1278
MGH60_P6_D08	-0.408911389753	red	1	0.13619	5.7712
MGH60_P6_D09	NA	black	0	0	4.9304
MGH60_P6_D11	-0.00769173743624	red	1	0.32539	4.5049
MGH60_P6_D12	NA	black	0	0	0
MGH60_P6_E01	NA	black	0	0	0
MGH60_P6_E02	NA	black	0	0	3.344
MGH60_P6_E03	NA	black	0	0	4.1661
MGH60_P6_E04	NA	black	0	0	0
MGH60_P6_E05	NA	black	0	0	0
MGH60_P6_E06	0.368930796574	red	1	0.18396	1.6911
MGH60_P6_E07	NA	black	0	0	0
MGH60_P6_E08	0.0882410457693	red	1	0.29866	1.5714
MGH60_P6_E09	NA	black	0	0	4.4718
MGH60_P6_E10	NA	black	0	0	0
MGH60_P6_E11	NA	black	0	0	0.89685
MGH60_P6_E12	NA	black	0	0	2.5301
MGH60_P6_F02	NA	black	0	0	0
MGH60_P6_F03	NA	black	0	0	0
MGH60_P6_F04	NA	black	0	0	0
MGH60_P6_F05	NA	black	0	0	0.62761
MGH60_P6_F06	NA	black	0	0	0
MGH60_P6_F07	NA	black	0	0	0
MGH60_P6_F08	0.118831713969	red	1	0.22033	3.0104
MGH60_P6_F09	NA	black	0	0.1865	0
MGH60_P6_F10	NA	black	0	0	3.9932
MGH60_P6_F11	NA	black	0	0	1.976
MGH60_P6_F12	NA	black	0	0.30685	0
MGH60_P6_G01	NA	black	0	0	0
MGH60_P6_G02	NA	black	0	0	0
MGH60_P6_G03	NA	black	0	0	5.169
MGH60_P6_G04	NA	black	0	0	0
MGH60_P6_G05	-0.0745053404508	red	1	0.18523	4.3945
MGH60_P6_G06	NA	black	0	0	0
MGH60_P6_G07	-0.181682450583	red	1	0.2302	5.4581
MGH60_P6_G08	NA	black	0	0	3.8888
MGH60_P6_G10	NA	black	0	0	4.3477
MGH60_P6_G11	NA	black	0	0	0
MGH60_P6_G12	NA	black	0	0	0
MGH60_P6_H01	NA	black	0	0	5.0576
MGH60_P6_H02	NA	black	0	0.1375	0
MGH60_P6_H03	NA	black	0	0	0
MGH60_P6_H04	NA	black	0	0	0
MGH60_P6_H06	NA	black	0	0	0
MGH60_P6_H07	NA	black	0	0	0
MGH60_P6_H08	NA	black	0	0	5.6632
MGH60_P6_H09	NA	black	0	0	0
MGH60_P6_H10	NA	black	0	0	3.0041
MGH60_P6_H11	NA	black	0	0.21164	0
MGH60_P6_H12	NA	black	0	0	3.0088
MGH60_P7_A01	NA	black	0	0	0
MGH60_P7_A02	NA	black	0	0.32077	0
MGH60_P7_A03	NA	black	0	0	0
MGH60_P7_A04	NA	black	0	0	1.9797
MGH60_P7_A05	NA	black	0	0	0
MGH60_P7_A06	NA	black	0	0.43936	0
MGH60_P7_A07	NA	black	0	0	0
MGH60_P7_A08	NA	black	0	0	0
MGH60_P7_A09	NA	black	0	0	3.504
MGH60_P7_A10	NA	black	0	0	0
MGH60_P7_A11	NA	black	0	0.08134	0
MGH60_P7_A12	-0.269399817421	red	1	0.096262	4.9587
MGH60_P7_B02	NA	black	0	0	1.1609
MGH60_P7_B03	NA	black	0	0.13881	0
MGH60_P7_B04	NA	black	0	0	4.0025
MGH60_P7_B05	NA	black	0	0	0
MGH60_P7_B06	0.0600800771139	red	1	0.36625	6.1391
MGH60_P7_B07	-0.333348498958	red	1	0.10434	5.2388
MGH60_P7_B08	NA	black	0	0.29631	0
MGH60_P7_B09	NA	black	0	0.08134	0
MGH60_P7_B10	NA	black	0	0.42331	0
MGH60_P7_B11	0.565386264497	blue	3	0.16479	0.8488
MGH60_P7_B12	NA	black	0	0.10568	0
MGH60_P7_C01	-0.0362297879966	red	1	0.24001	4.289
MGH60_P7_C02	NA	black	0	0	2.8873
MGH60_P7_C03	0.351650420937	red	1	0.16864	2.0058
MGH60_P7_C04	NA	black	0	0	0
MGH60_P7_C05	NA	black	0	0	5.0386
MGH60_P7_C06	NA	black	0	0	0
MGH60_P7_C07	NA	black	0	0	4.8327
MGH60_P7_C08	NA	black	0	0	4.4168
MGH60_P7_C09	NA	black	0	0	1.9038
MGH60_P7_C10	NA	black	0	0.18142	0
MGH60_P7_C11	NA	black	0	0	0
MGH60_P7_C12	NA	black	0	0	6.0933
MGH60_P7_D01	NA	black	0	0	4.2171
MGH60_P7_D02	NA	black	0	0	1.2744
MGH60_P7_D03	NA	black	0	0	3.6651
MGH60_P7_D04	NA	black	0	0	0
MGH60_P7_D05	NA	black	0	0	0
MGH60_P7_D06	0.110598817745	red	1	0.39944	5.6558
MGH60_P7_D08	NA	black	0	0	2.3448
MGH60_P7_D09	NA	black	0	0	0
MGH60_P7_D10	NA	black	0	0	0.35276
MGH60_P7_D11	NA	black	0	0	0
MGH60_P7_D12	NA	black	0	0	0
MGH60_P7_E01	NA	black	0	0	0
MGH60_P7_E02	NA	black	0	0	0.48543
MGH60_P7_E03	0.0135325117747	red	1	0.35163	4.9175
MGH60_P7_E04	NA	black	0	0	0
MGH60_P7_E05	NA	black	0	0	5.3321
MGH60_P7_E06	NA	black	0	0	4.0623
MGH60_P7_E07	NA	black	0	0	6.1166
MGH60_P7_E08	NA	black	0	0	3.2741
MGH60_P7_E09	NA	black	0	0	5.2679
MGH60_P7_E11	NA	black	0	0	0
MGH60_P7_E12	NA	black	0	0	0
MGH60_P7_F01	NA	black	0	0	0
MGH60_P7_F03	0.0757514926873	red	1	0.37629	5.8938
MGH60_P7_F04	NA	black	0	0	0
MGH60_P7_F05	-0.0272069945415	red	1	0.27858	4.37
MGH60_P7_F06	NA	black	0	0	0
MGH60_P7_F07	NA	black	0	0	4.6721
MGH60_P7_F08	NA	black	0	0	0
MGH60_P7_F10	NA	black	0	0.12035	0
MGH60_P7_F11	NA	black	0	0	0
MGH60_P7_F12	NA	black	0	0	0
MGH60_P7_G01	NA	black	0	0	0
MGH60_P7_G02	NA	black	0	0.15575	0
MGH60_P7_G03	0.137092103946	red	1	0.14666	3.2906
MGH60_P7_G04	NA	black	0	0	0
MGH60_P7_G05	NA	black	0	0	0
MGH60_P7_G06	NA	black	0	0.077243	0
MGH60_P7_G07	NA	black	0	0.852	0
MGH60_P7_G08	NA	black	0	0	5.3778
MGH60_P7_G09	NA	black	0	0	5.3122
MGH60_P7_G10	NA	black	0	0	3.4168
MGH60_P7_G11	NA	black	0	0	0
MGH60_P7_G12	NA	black	0	0	0
MGH60_P7_H01	NA	black	0	0.17632	0
MGH60_P7_H02	NA	black	0	0	0
MGH60_P7_H03	1.15107856637	black	0	0.04684	0.23389
MGH60_P7_H04	NA	black	0	0	2.5845
MGH60_P7_H05	NA	black	0	0	4.6741
MGH60_P7_H06	NA	black	0	0	5.6365
MGH60_P7_H07	0.60992267183	blue	3	0.10568	1.4972
MGH60_P7_H08	-0.131740007792	red	1	0.27858	5.8818
MGH60_P7_H09	-0.117008944521	red	1	0.21039	4.781
MGH60_P7_H10	NA	black	0	0	0
MGH60_P7_H11	NA	black	0	0	5.6299
MGH60_P7_H12	NA	black	0	0	4.5419
MGH60_P3_A01	NA	black	0	0	5.5877
MGH60_P3_A02	NA	black	0	0	5.8796
MGH60_P3_A03	NA	black	0	0	0
MGH60_P3_A06	NA	black	0	0	0
MGH60_P3_A07	NA	black	0	0	4.563
MGH60_P3_A08	-0.210324244645	red	1	0.54399	3.0409
MGH60_P3_A09	NA	black	0	0	0
MGH60_P3_A10	NA	black	0	0	4.3644
MGH60_P3_A11	NA	black	0	0	4.3424
MGH60_P3_A12	NA	black	0	0	0
MGH60_P3_B01	NA	black	0	0	0
MGH60_P3_B04	NA	black	0	0	4.9658
MGH60_P3_B06	NA	black	0	0	5.4214
MGH60_P3_B07	NA	black	0	0	0
MGH60_P3_B10	NA	black	0	0	0
MGH60_P3_B11	NA	black	0	0	0
MGH60_P3_B12	NA	black	0	0	0
MGH60_P3_C03	NA	black	0	0	0
MGH60_P3_C04	NA	black	0	0	0
MGH60_P3_C07	NA	black	0	0	0
MGH60_P3_C08	NA	black	0	0	0
MGH60_P3_C09	NA	black	0	0	1.6012
MGH60_P3_D01	NA	black	0	0	0
MGH60_P3_D03	NA	black	0	0	0
MGH60_P3_D04	NA	black	0	0	6.2314
MGH60_P3_D07	NA	black	0	0	3.4957
MGH60_P3_D08	NA	black	0	0	2.9633
MGH60_P3_D09	NA	black	0	0	0
MGH60_P3_D10	NA	black	0	0	0
MGH60_P3_D11	NA	black	0	0	1.4641
MGH60_P3_E02	NA	black	0	0	0
MGH60_P3_E03	NA	black	0	0	1.4782
MGH60_P3_E04	NA	black	0	0	4.7361
MGH60_P3_E06	NA	black	0	0	0
MGH60_P3_E07	NA	black	0	0	2.8426
MGH60_P3_E08	NA	black	0	0.6107	0
MGH60_P3_E09	NA	black	0	0	0
MGH60_P3_E10	NA	black	0	0	4.8345
MGH60_P3_E11	NA	black	0	0	0
MGH60_P3_E12	NA	black	0	0	4.16
MGH60_P3_F01	NA	black	0	0	5.1868
MGH60_P3_F02	NA	black	0	0	4.0831
MGH60_P3_F03	NA	black	0	0	3.8291
MGH60_P3_F04	NA	black	0	0	1.2351
MGH60_P3_F06	NA	black	0	0	0
MGH60_P3_F07	NA	black	0	0	0
MGH60_P3_F08	NA	black	0	0	0
MGH60_P3_F09	NA	black	0	0	1.1336
MGH60_P3_F10	NA	black	0	0	4.8323
MGH60_P3_F11	NA	black	0	0	3.3871
MGH60_P3_F12	NA	black	0	0	1.7664
MGH60_P3_G02	NA	black	0	0	0
MGH60_P3_G04	NA	black	0	0	4.9691
MGH60_P3_G05	NA	black	0	0	0
MGH60_P3_G06	NA	black	0	0	0
MGH60_P3_G07	NA	black	0	0	0
MGH60_P3_G08	NA	black	0	0	0
MGH60_P3_G10	NA	black	0	3.315	0
MGH60_P3_G11	NA	black	0	0	0
MGH60_P3_H02	NA	black	0	0	0
MGH60_P3_H03	NA	black	0	0	4.3119
MGH60_P3_H04	NA	black	0	0	4.1841
MGH60_P3_H06	NA	black	0	0	3.4261
MGH60_P3_H07	-0.226246831422	red	1	0.8528	3.5643
MGH60_P3_H08	NA	black	0	0	0
MGH60_P3_H09	NA	black	0	0	0
MGH60_P3_H10	NA	black	0	0	0
MGH60_P3_H11	NA	black	0	0	3.8771
MGH60_P3_H12	NA	black	0	0.92979	0
97_P3_G07	-0.0263392393947	red	1	0.18269	4.1055
97_P3_G10	NA	black	0	0	4.1825
97_P3_H02	NA	black	0	0	2.317
97_P3_A07	NA	black	0	0	0.92296
97_P3_C03	NA	black	0	0	0
97_P3_H09	NA	black	0	0	0
97_P3_H12	NA	black	0	0	2.544
97_P3_H08	NA	black	0	0	3.8878
97_P3_E02	NA	black	0	0	0
97_P3_E07	NA	black	0	0	0
97_P3_C07	NA	black	0	0	1.4526
97_P3_E04	0.0206015833346	red	1	0.2558	3.72
97_P3_C04	NA	black	0	0	2.371
97_P3_F10	NA	black	0	0	0
97_P3_F03	NA	black	0	0	3.996
97_P3_A09	NA	black	0	0	3.083
97_P3_G04	NA	black	0	0	0
97_P3_E09	NA	black	0	0	1.2624
97_P3_B08	NA	black	0	0	0
97_P3_B12	NA	black	0	0	0
97_P3_E05	NA	black	0	0	0.57628
97_P3_D03	NA	black	0	0	5.0864
97_P3_D11	NA	black	0	0	0.47093
97_P3_H11	NA	black	0	1.4131	0
97_P3_C10	NA	black	0	0	0
97_P3_G08	NA	black	0	0	3.4609
97_P3_F06	NA	black	0	0	0
97_P3_C01	NA	black	0	0	3.897
97_P3_A04	NA	black	0	0	2.3457
97_P3_C09	NA	black	0	0	0
97_P3_D10	NA	black	0	0	4.1774
97_P3_H07	NA	black	0	0.19156	0
97_P3_E01	NA	black	0	0	0
97_P3_E03	NA	black	0	0	2.2268
97_P3_B10	NA	black	0	0	2.5153
97_P3_F05	NA	black	0	0	0
97_P3_G12	NA	black	0	0	0
97_P3_B04	NA	black	0	0	0
97_P3_B02	NA	black	0	0	0
97_P3_B07	NA	black	0	0	3.0535
97_P3_G02	NA	black	0	0	0.56657
97_P3_G11	NA	black	0	0	0
97_P3_F11	NA	black	0	0	0
97_P3_H03	NA	black	0	0	4.1535
97_P3_C02	NA	black	0	0	0
97_P3_G06	NA	black	0	0	4.3663
97_P3_B01	NA	black	0	0	3.3339
97_P3_B05	NA	black	0	0	0
97_P3_E10	NA	black	0	0	0
97_P3_G01	NA	black	0	0.24123	0
97_P3_A08	NA	black	0	0	4.1699
97_P3_A03	NA	black	0	0	0
97_P3_B03	NA	black	0	0	0
97_P3_D01	NA	black	0	0	4.7612
97_P3_G03	NA	black	0	0	0
97_P3_E11	NA	black	0	0	3.1496
97_P3_D04	NA	black	0	0	0
97_P3_A11	NA	black	0	0	0
97_P3_C12	NA	black	0	0	2.3314
97_P3_D02	NA	black	0	0	2.959
97_P3_E08	NA	black	0	0	3.5996
