Cell_name	Zvalue	Color	Cluster	ICAM1	REL
MGH60_P3_E03	NA	black	0	0	0
MGH60_P3_E04	NA	black	0	0	0
MGH60_P3_E06	NA	black	0	0	1.913
MGH60_P3_E07	NA	black	0	0	0
MGH60_P3_E08	NA	black	0	0	0
MGH60_P3_E09	NA	black	0	0	0
MGH60_P3_E10	NA	black	0	1.7485	0
MGH60_P3_E11	NA	black	0	0	0
MGH60_P3_E12	NA	black	0	0	0
MGH60_P3_F01	NA	black	0	0	0
MGH60_P3_F02	NA	black	0	0	0
MGH60_P3_F03	NA	black	0	0	0
MGH60_P3_F04	NA	black	0	0	0
MGH60_P3_F06	NA	black	0	0	0
MGH60_P3_F07	NA	black	0	0	0
MGH60_P3_F08	NA	black	0	0	0
MGH60_P3_F09	NA	black	0	0	0
MGH60_P3_F10	NA	black	0	0	0
MGH60_P3_F11	NA	black	0	0	0
MGH60_P3_F12	NA	black	0	0	0.83269
MGH60_P3_G02	NA	black	0	0	0
MGH60_P3_G04	NA	black	0	0	0
MGH60_P3_G05	NA	black	0	5.4674	0
MGH60_P3_G06	NA	black	0	0	0
MGH60_P3_G07	NA	black	0	0	0
MGH60_P3_G08	NA	black	0	0	0
MGH60_P3_G10	NA	black	0	1.3885	0
MGH60_P3_G11	NA	black	0	0	2.2537
MGH60_P3_H02	NA	black	0	0	2.8584
MGH60_P3_H03	NA	black	0	0	0.4782
MGH60_P3_H04	NA	black	0	0	0
MGH60_P3_H06	NA	black	0	0	0.98112
MGH60_P3_H07	-0.505823392223	black	0	1.1137	3.4934
MGH60_P3_H08	NA	black	0	0	1.1388
MGH60_P3_H09	NA	black	0	0	4.9206
MGH60_P3_H10	NA	black	0	0	0
MGH60_P3_H11	NA	black	0	0	0
MGH60_P3_H12	NA	black	0	0	0
97_P3_G07	0.0397998738971	blue	3	0.4782	1.1661
97_P3_G10	0.111470034069	blue	3	0.35614	0.774
97_P3_H02	NA	black	0	0	0.41359
97_P3_A07	NA	black	0	0	2.4854
97_P3_C03	NA	black	0	0	0
97_P3_H09	NA	black	0	0.37072	0
97_P3_H12	NA	black	0	0	0
97_P3_H08	NA	black	0	0	0.41143
97_P3_E02	NA	black	0	0	4.1119
97_P3_E07	NA	black	0	0	0.21412
97_P3_C07	NA	black	0	0	0.97379
97_P3_E04	NA	black	0	0	0
97_P3_C04	NA	black	0	0	0
97_P3_F10	NA	black	0	0	0.58785
97_P3_F03	NA	black	0	0	0
97_P3_A09	NA	black	0	0	0.45312
97_P3_G04	NA	black	0	0	0.31383
97_P3_E09	NA	black	0	0	0
97_P3_B08	NA	black	0	0	0
97_P3_B12	NA	black	0	0	0.19787
97_P3_E05	NA	black	0	0	0
97_P3_D03	NA	black	0	0	1.4276
97_P3_D11	NA	black	0	0	0.61164
97_P3_H11	NA	black	0	0	3.252
97_P3_C10	NA	black	0	0	3.707
97_P3_G08	NA	black	0	0.2461	0
97_P3_F06	NA	black	0	0	0.33685
97_P3_C01	NA	black	0	0	0
97_P3_A04	NA	black	0	0	1.8832
97_P3_C09	NA	black	0	0	0.55974
97_P3_D10	NA	black	0	0	0
97_P3_H07	NA	black	0	0	0.31034
97_P3_E01	0.0900873166823	blue	3	0.31267	0.94261
97_P3_E03	NA	black	0	0	0
97_P3_B10	NA	black	0	0	0
97_P3_F05	-0.668135375604	black	0	1.771	0.28451
97_P3_G12	NA	black	0	0	0
97_P3_B04	NA	black	0	0	0.48543
97_P3_B02	NA	black	0	0	0
97_P3_B07	NA	black	0	0	0
97_P3_G02	NA	black	0	0	0
97_P3_G11	NA	black	0	0	0
97_P3_F11	NA	black	0	0	0
97_P3_H03	NA	black	0	0	0.6107
97_P3_C02	NA	black	0	0	0
97_P3_G06	NA	black	0	0	0
97_P3_B01	NA	black	0	0	0
97_P3_B05	NA	black	0	0	1.7368
97_P3_E10	NA	black	0	0	0.22774
97_P3_G01	NA	black	0	0	0.36177
97_P3_A08	NA	black	0	0	0.33342
97_P3_A03	NA	black	0	0	0
97_P3_B03	NA	black	0	0	0
97_P3_D01	NA	black	0	0	0.44042
97_P3_G03	0.160631273521	blue	3	0.19283	0.64155
97_P3_E11	NA	black	0	0	0
97_P3_D04	NA	black	0	0	0
97_P3_A11	NA	black	0	0	0.95977
97_P3_C12	NA	black	0	0	0
97_P3_D02	NA	black	0	0	0
97_P3_E08	NA	black	0	0	0
97_P3_D05	NA	black	0	0	0
97_P3_D12	NA	black	0	0	0
97_P3_D09	NA	black	0	0	0
97_P3_F01	NA	black	0	0	0
97_P3_F07	NA	black	0	0	0.15445
97_P3_B11	NA	black	0	0	0.32308
97_P3_H05	0.138369472237	blue	3	0.18523	0.76893
97_P3_F12	NA	black	0	0	0.35389
97_P3_F04	NA	black	0	0	0
97_P3_C11	NA	black	0	0	0.35727
97_P3_F08	NA	black	0	0	2.211
97_P3_C05	NA	black	0	0.31962	0
97_P3_F09	NA	black	0	0	0.31615
97_P3_G05	NA	black	0	0	0
97_P3_A10	NA	black	0	0	0.28451
97_P3_A05	NA	black	0	0	0
97_P3_C06	NA	black	0	0	0
97_P3_F02	NA	black	0	0	0
97_P3_D07	NA	black	0	0	0
97_P3_C08	NA	black	0	0	0
97_P3_A01	NA	black	0	0	0
97_P3_H04	NA	black	0	0	0
97_P3_D08	-0.188682469736	green3	2	0.39287	1.8879
97_P3_E06	NA	black	0	0	0.67807
97_P3_E12	NA	black	0	0	0.055196
97_P3_A02	NA	black	0	0	1.6875
97_P3_B06	NA	black	0	0.43189	0
97_P3_H10	NA	black	0	0.23266	0
97_P5_B09	NA	black	0	0	1.0461
97_P5_C06	NA	black	0	0	1.1057
97_P5_B10	NA	black	0	0	1.2768
97_P6_G02	NA	black	0	0	0
97_P6_E06	NA	black	0	0	0
97_P6_A03	0.217512843188	blue	3	0.1635	0.21039
97_P5_F07	0.16574165239	blue	3	0.25822	0.47923
97_P5_B05	0.108283138671	blue	3	0.43082	0.25096
97_P6_B11	NA	black	0	0	0.6397
97_P6_E08	NA	black	0	0	0.56267
97_P6_A09	NA	black	0	1.3994	0
97_P6_B04	-0.272490146631	green3	2	0.39726	2.0807
97_P5_A02	NA	black	0	0	0
97_P5_C02	NA	black	0	0	0.2857
97_P6_F09	NA	black	0	0	0.53506
97_P5_A04	0.122950555537	blue	3	0.37962	0.10568
97_P5_C04	NA	black	0	0	0
97_P6_D07	NA	black	0	0	0
97_P6_A12	NA	black	0	0	0.64247
97_P6_C06	0.030868216678	blue	3	0.74244	0.8984
97_P6_H04	NA	black	0	0.36513	0
97_P5_D09	NA	black	0	0	0
97_P6_F03	NA	black	0	0	0.38073
97_P6_F11	NA	black	0	0	0.5888
97_P6_H09	0.23414770932	blue	3	0.07861	0.34028
97_P6_B08	0.156061166327	blue	3	0.31383	0.33228
97_P5_A10	NA	black	0	0	1.0738
97_P6_H07	NA	black	0	0	0
97_P6_C09	0.11114459139	blue	3	0.30451	0.83026
97_P5_G04	NA	black	0	0	0.20664
97_P6_H01	NA	black	0	0	3.1008
97_P5_B06	NA	black	0	0	1.8069
97_P5_E04	NA	black	0	0	1.109
97_P6_B10	0.113750235922	blue	3	0.35163	0.76214
97_P6_F04	NA	black	0	0	0
97_P5_E07	-0.0654475007561	green3	2	0.26903	1.4921
97_P5_G02	NA	black	0	0	0
97_P5_C11	NA	black	0	0	1.4772
97_P5_A03	0.174322853826	blue	3	0.17632	0.57725
97_P6_B02	NA	black	0	0	0
97_P6_H12	0.281307148029	blue	3	0.017209	0.12168
97_P6_F12	NA	black	0	0	0
97_P6_A02	NA	black	0	0	1.0614
97_P5_C12	NA	black	0	0	0.79577
97_P5_C01	NA	black	0	0	0.08134
97_P5_B07	NA	black	0	0	0.50792
97_P5_A08	NA	black	0	0	4.0014
97_P6_H08	NA	black	0	0	0
97_P5_E11	NA	black	0	0	4.281
97_P6_A01	NA	black	0	0	0.48954
97_P6_G01	NA	black	0	0	0
97_P5_D10	NA	black	0	0	0.24489
97_P5_C10	-2.20664056283	black	0	4.6366	1.1414
97_P6_C11	NA	black	0	0	0
97_P6_E07	NA	black	0	0	3.9777
97_P6_E05	-0.76672808645	black	0	0.26664	2.7799
97_P5_G07	0.135288779017	blue	3	0.33571	0.58976
97_P5_D04	NA	black	0	0	0
97_P6_B03	NA	black	0	0	0
97_P5_H01	NA	black	0	0	0
97_P6_A11	NA	black	0	0	0.44255
97_P6_E09	NA	black	0	0	0
97_P6_A10	NA	black	0	0	0
97_P5_E02	NA	black	0	0	0.70752
97_P6_D03	NA	black	0	0	0
97_P5_A09	NA	black	0	0.29278	0
97_P6_B12	NA	black	0	0	0.70576
97_P5_H10	0.0872455448069	blue	3	0.25096	0.976
97_P6_A04	NA	black	0	0	0.034216
97_P5_B12	0.0732219754097	blue	3	0.45943	0.95754
97_P5_A12	NA	black	0	0.62293	0
97_P5_F08	NA	black	0	0	0
97_P6_E04	NA	black	0	0	0.62106
97_P6_D04	NA	black	0	0	0
97_P5_D02	NA	black	0	0	3.0163
97_P6_G10	NA	black	0	0	0
97_P5_B04	NA	black	0	0	0.66266
97_P6_E03	NA	black	0	0	0.47508
97_P5_E05	NA	black	0	0	0.92752
97_P5_G05	0.167708821429	blue	3	0.28806	0.19912
97_P5_D03	NA	black	0	0	0.30918
97_P5_C07	NA	black	0	0	0
97_P6_C12	NA	black	0	0	0
97_P6_B09	NA	black	0	0	0
97_P5_D07	NA	black	0	0	0.21164
97_P6_A05	NA	black	0	0	3.0663
97_P5_C08	NA	black	0	0	0.28924
97_P5_B03	-0.437644732315	black	0	0.19283	2.2085
97_P6_G08	NA	black	0	0	4.494
97_P6_D12	NA	black	0	0	0.53804
97_P6_D01	0.0135971702241	blue	3	0.48233	1.2998
97_P5_H08	NA	black	0	0	0.37407
97_P6_C07	-1.55545924336	black	0	0.97306	4.7081
97_P6_C02	NA	black	0	0	0.44361
97_P5_F02	NA	black	0	0	0.36289
97_P5_F04	NA	black	0	0	0
97_P5_H02	NA	black	0	0	0
97_P6_C08	NA	black	0	0	0
97_P5_E03	NA	black	0	0	0
97_P6_D05	NA	black	0	0	3.8896
97_P5_D01	NA	black	0	0	0.46048
97_P6_F05	NA	black	0	0	0.32193
97_P5_H06	NA	black	0	0	0
97_P5_H11	0.133092097417	blue	3	0.23634	0.75873
97_P5_E06	NA	black	0	1.4212	0
97_P6_H02	NA	black	0	0	1.537
97_P6_A08	NA	black	0	0	0
97_P5_B02	NA	black	0	0	0
97_P5_E10	NA	black	0	0	0
97_P5_B11	0.266884033688	blue	3	0.041243	0.17249
97_P6_G07	NA	black	0	0	0
97_P5_A05	NA	black	0	0	0
97_P5_A11	NA	black	0	0	0.52206
97_P6_A06	NA	black	0	0	0.53705
97_P6_F07	NA	black	0	0	0
97_P6_G04	NA	black	0	0	0.34937
97_P6_B05	NA	black	0	0	0.73812
97_P5_D06	NA	black	0	0	0
97_P6_F08	NA	black	0	0	0.31615
97_P5_F06	NA	black	0	0	2.3799
97_P5_D08	NA	black	0	0	0.52005
97_P5_G11	NA	black	0	0	0
97_P6_F10	NA	black	0	0	0.52306
97_P5_H07	NA	black	0	0	4.4404
97_P5_A07	NA	black	0	0.15186	0
97_P6_G11	NA	black	0	0	0
97_P5_C03	NA	black	0	0	0.18777
97_P5_F01	NA	black	0	0.4916	0
97_P6_E01	0.113964279586	blue	3	0.42761	0.48954
97_P5_F03	NA	black	0	0	0
97_P5_B01	NA	black	0	0.5509	0
97_P6_H03	NA	black	0	0	0
97_P6_E12	NA	black	0	0	0.97233
97_P5_G10	NA	black	0	0	0
97_P5_C05	NA	black	0	0	0
97_P6_D11	NA	black	0	0	0
97_P5_H09	NA	black	0	0	0
97_P6_B06	NA	black	0	0	1.3807
97_P5_F09	NA	black	0	0	1.0165
97_P6_F02	NA	black	0	0	0.29748
97_P5_D11	NA	black	0	0	0.65718
97_P5_H03	NA	black	0	0	0.74416
97_P5_D05	NA	black	0	0	0
97_P6_H05	NA	black	0	0	0
97_P6_D09	NA	black	0	0	0.46153
97_P6_G09	NA	black	0	0	0
97_P6_D08	NA	black	0	0	0
97_P5_G06	NA	black	0	0	0
97_P5_A01	NA	black	0	0	0
97_P6_H10	0.0257460476429	blue	3	0.61918	0.27381
97_P5_G01	NA	black	0	0	0.37295
97_P6_E02	NA	black	0	0	2.4359
97_P6_B01	NA	black	0	0	0
97_P5_F10	0.212497576545	blue	3	0.12035	0.41034
97_P6_C10	NA	black	0	0	0
97_P5_C09	NA	black	0	0	0.31499
97_P5_E12	0.208750432677	blue	3	0.18396	0.22651
97_P5_E01	NA	black	0	0	0
97_P6_D02	NA	black	0	0	0.49672
97_P6_A07	NA	black	0	0	0.31962
97_P5_G03	0.194108515095	blue	3	0.19535	0.37407
97_P6_G12	NA	black	0	0	0
97_P6_C03	NA	black	0	0	0.51197
97_P6_H06	NA	black	0	0	0
97_P5_E09	NA	black	0	0	0
97_P6_C01	NA	black	0	0	0
97_P6_G03	NA	black	0	0	0
97_P5_G12	NA	black	0	0	0.47716
97_P5_G09	NA	black	0	0	0.62854
97_P5_H04	-0.244820675229	green3	2	1.3214	0.5568
MGH97_P7_B05	NA	black	0	0	0
MGH97_P7_E10	NA	black	0	0	0
MGH97_P7_A02	NA	black	0	0	0
MGH97_P7_C01	NA	black	0	0	0
MGH97_P7_D06	NA	black	0	0	0
MGH97_P7_H08	NA	black	0	0	0.29631
MGH97_P7_G11	0.154137248813	blue	3	0.26424	0.57725
MGH97_P7_A08	NA	black	0	0	2.517
MGH97_P7_F07	NA	black	0	0	3.2901
MGH97_P7_C04	NA	black	0	0	0
MGH97_P7_C02	NA	black	0	0	0
MGH97_P7_F10	NA	black	0	0	0
MGH97_P7_H05	NA	black	0	0	0.36289
MGH97_P7_B04	NA	black	0	0	0.90458
MGH97_P7_F09	NA	black	0	0	0.74416
MGH97_P7_H02	NA	black	0	0	0
MGH97_P7_C11	NA	black	0	0	0.9568
MGH97_P7_G07	NA	black	0	0.43723	0
MGH97_P7_F06	NA	black	0	0.45101	0
MGH97_P7_A06	NA	black	0	0	0.25217
MGH97_P7_D12	NA	black	0	0	0.23389
MGH97_P7_B02	NA	black	0	0	0
MGH97_P7_E03	NA	black	0	0	0
MGH97_P7_D02	NA	black	0	0	0
MGH97_P7_B11	NA	black	0	0	0
MGH97_P7_E09	NA	black	0	0.2302	0
MGH97_P7_B01	NA	black	0	0.31962	0
MGH97_P7_G06	NA	black	0	0	0
MGH97_P7_B07	NA	black	0	0	1.5346
MGH97_P7_C05	NA	black	0	0	0
MGH97_P7_E07	NA	black	0	0	0
MGH97_P7_B12	NA	black	0	0	0.17887
MGH97_P7_H07	NA	black	0	0	0
MGH97_P7_D04	NA	black	0	0	0
MGH97_P7_C06	NA	black	0	0	0
MGH97_P7_G09	NA	black	0	0	0.37407
MGH97_P7_E06	NA	black	0	0	0.26303
MGH97_P7_F04	NA	black	0	0	0
MGH97_P7_C09	NA	black	0	0	0
MGH97_P7_G03	NA	black	0	0	0
MGH97_P7_H01	NA	black	0	0	0
MGH97_P7_B06	NA	black	0	0	0.26063
MGH97_P7_C08	NA	black	0	0	2.5941
MGH97_P7_E08	NA	black	0	0	0
MGH97_P7_F01	NA	black	0	0	0
MGH97_P7_H03	NA	black	0	0	0
MGH97_P7_B10	NA	black	0	0	0
MGH97_P7_E11	NA	black	0	0	0.23634
MGH97_P7_C03	NA	black	0	0	0
MGH97_P7_H12	NA	black	0	0	0
MGH97_P7_D07	NA	black	0	0	0
MGH97_P7_A11	NA	black	0	0	0
MGH97_P7_A01	NA	black	0	0	0
MGH97_P7_F12	NA	black	0	0	0
MGH97_P7_F08	NA	black	0	0	0.58688
MGH97_P7_D11	NA	black	0	0	0.33571
MGH97_P7_H09	NA	black	0	0	0
MGH97_P7_D09	NA	black	0	0	0
MGH97_P7_C12	NA	black	0	0	0.36177
MGH97_P7_H11	NA	black	0	0	0
MGH97_P7_A04	NA	black	0	0	0.41468
MGH97_P7_H06	0.164514184199	blue	3	0.19156	0.61918
MGH97_P7_F03	NA	black	0	0	0
MGH97_P7_A07	NA	black	0	0	0.31267
MGH97_P7_F11	NA	black	0	0	0
MGH97_P7_G08	NA	black	0	0	0
MGH97_P7_E02	NA	black	0	0	0
MGH97_P7_C07	NA	black	0	0.062122	0
MGH97_P7_A09	NA	black	0	0	0.43829
MGH97_P7_B09	NA	black	0	0	0
MGH97_P7_G10	NA	black	0	0	0.30918
MGH97_P7_G02	NA	black	0	0	0
MGH97_P7_H04	NA	black	0	0	0
MGH97_P7_G01	NA	black	0	0	0
MGH97_P7_E05	NA	black	0	0	0.76299
MGH97_P7_E04	NA	black	0	0	0
MGH97_P7_E01	NA	black	0	0	0
MGH97_P7_F05	NA	black	0	0	0
MGH97_P7_D05	NA	black	0	0	0
MGH97_P7_A03	NA	black	0	0	0.2857
MGH97_P7_B03	NA	black	0	0	0.35389
MGH97_P7_A05	NA	black	0	0	0
MGH97_P7_D03	NA	black	0	0	0
MGH97_P7_F02	NA	black	0	0	2.342
MGH97_P7_G05	NA	black	0	0	0
MGH97_P7_D08	NA	black	0	0	0.65901
MGH97_P7_G04	NA	black	0	0	0
MGH97_P8_A11	NA	black	0	0.20414	0
MGH97_P10_A12	NA	black	0	0	3.8364
MGH97_P10_E09	NA	black	0	0	0.24732
MGH97_P9_B12	NA	black	0	0	0.41143
MGH97_P10_D07	NA	black	0	0	0
MGH97_P8_D11	NA	black	0	0	0
MGH97_P8_G05	NA	black	0	0	0
MGH97_P9_C05	NA	black	0	0	0
MGH97_P8_D03	NA	black	0	0	0.52807
MGH97_P8_H05	NA	black	0	0	0.69955
MGH97_P10_A09	NA	black	0	0	0.61636
MGH97_P10_E03	NA	black	0	0	0.67356
MGH97_P10_D04	NA	black	0	0	1.5646
MGH97_P9_D12	0.150223275401	blue	3	0.26183	0.61447
MGH97_P8_H06	NA	black	0	0	0.23756
MGH97_P8_H11	NA	black	0	0	0
MGH97_P9_F12	0.218463635432	blue	3	0.15186	0.25942
MGH97_P8_D07	NA	black	0	0	0
MGH97_P8_H02	NA	black	0	0	0
MGH97_P8_D01	NA	black	0	0	0.338
MGH97_P10_C04	NA	black	0	0	0.1865
MGH97_P9_E06	NA	black	0	0	1.6567
MGH97_P8_F12	NA	black	0	0	0.80983
MGH97_P8_H01	0.0421910928204	blue	3	0.54696	1.1349
MGH97_P8_A05	NA	black	0	0	0
MGH97_P9_F10	NA	black	0	0	0.26544
MGH97_P10_F10	NA	black	0	0	0.16092
MGH97_P9_G12	NA	black	0	0	0
MGH97_P8_B04	NA	black	0	0	0.73725
MGH97_P8_E11	NA	black	0	0	0
MGH97_P9_G10	NA	black	0	0	0.52707
MGH97_P10_D11	NA	black	0	0	0.2461
MGH97_P10_D01	NA	black	0	0	0
MGH97_P10_H04	NA	black	0	0	0
MGH97_P10_D12	NA	black	0	0	0.26183
MGH97_P8_D04	NA	black	0	0	0
MGH97_P8_F08	-1.8575156105	black	0	3.7544	0.79494
MGH97_P9_E10	NA	black	0	0	0.36289
MGH97_P9_D11	NA	black	0	0	0
MGH97_P8_A02	NA	black	0	0	0
MGH97_P9_F01	NA	black	0	0	1.1641
MGH97_P8_B08	NA	black	0	0	0
MGH97_P8_A09	NA	black	0	0	1.9165
MGH97_P9_A03	NA	black	0	0	0
MGH97_P9_G09	NA	black	0	0.20414	0
MGH97_P10_E02	-0.584211539027	black	0	0.93885	3.3546
MGH97_P10_H08	NA	black	0	0	0
MGH97_P9_G04	NA	black	0	0.7476	0
MGH97_P8_G11	NA	black	0	0.28451	0
MGH97_P10_A06	0.0390052160714	blue	3	0.25942	1.1648
MGH97_P10_F08	NA	black	0	0	0.50894
MGH97_P8_E08	NA	black	0	0	0.19283
MGH97_P8_G08	NA	black	0	0	0
MGH97_P10_B07	NA	black	0	0	0.50589
MGH97_P9_G11	NA	black	0	0	0.41143
MGH97_P8_F11	NA	black	0	0	0
MGH97_P8_F05	NA	black	0	0	3.6799
MGH97_P9_A01	NA	black	0	0	3.8377
MGH97_P10_F01	NA	black	0	0	3.1863
MGH97_P8_C10	NA	black	0	0.19787	0
MGH97_P8_E02	NA	black	0	0	0
MGH97_P10_B05	NA	black	0	0	0.77821
MGH97_P8_G04	NA	black	0	0	0
MGH97_P9_B02	NA	black	0	0	2.4644
MGH97_P8_H08	NA	black	0	0	5.9677
MGH97_P8_F01	NA	black	0	0	0
MGH97_P10_H09	NA	black	0	0	1.6897
MGH97_P10_E06	NA	black	0	0.23879	0
MGH97_P10_D10	NA	black	0	0	1.5251
MGH97_P10_A03	NA	black	0	0	0
MGH97_P10_A05	NA	black	0	0	0.2762
MGH97_P10_A01	NA	black	0	0.28333	0
MGH97_P9_D09	NA	black	0	0	0.40708
MGH97_P9_D06	NA	black	0	0	0
MGH97_P9_G05	NA	black	0	0	2.3502
MGH97_P10_E05	NA	black	0	0	0
MGH97_P8_F10	NA	black	0	0	0.27858
MGH97_P10_A04	NA	black	0	0	0
MGH97_P9_A07	NA	black	0	0	0
MGH97_P9_A08	NA	black	0	0	0.42761
MGH97_P9_H12	NA	black	0	0	0
MGH97_P10_G03	NA	black	0	0	0.8488
MGH97_P8_B03	NA	black	0	0	0.46989
MGH97_P10_H07	NA	black	0	0	0
MGH97_P10_E01	NA	black	0	0	0
MGH97_P9_F11	NA	black	0	0	1.6686
MGH97_P8_B12	0.118880304033	blue	3	0.41143	0.49978
MGH97_P9_H02	0.0922568114885	blue	3	0.49365	0.60027
MGH97_P9_C11	NA	black	0	0	0
MGH97_P8_A01	NA	black	0	0	4.2656
MGH97_P10_F07	NA	black	0	0	0.73639
MGH97_P10_G01	NA	black	0	0	1.6884
MGH97_P10_H05	NA	black	0	0	0
MGH97_P9_F07	NA	black	0	0	0
MGH97_P9_D08	NA	black	0	0	0
MGH97_P9_E05	NA	black	0	0	0
MGH97_P8_B09	NA	black	0	0	0
MGH97_P10_E12	NA	black	0	0	0
MGH97_P10_B10	NA	black	0	0	0.24489
MGH97_P9_E03	NA	black	0	0	0
MGH97_P9_G07	NA	black	0	0	0
MGH97_P9_C09	NA	black	0	0	0.82782
MGH97_P10_B11	NA	black	0	0	0
MGH97_P9_B05	NA	black	0	0	0
MGH97_P9_A12	NA	black	0	0	0
MGH97_P8_D10	NA	black	0	0	1.278
MGH97_P8_C05	NA	black	0	0	0
MGH97_P9_D02	NA	black	0	0	0
MGH97_P9_D07	NA	black	0	0	0
MGH97_P8_F03	NA	black	0	0	0.83915
MGH97_P8_C12	NA	black	0	0	0.22774
MGH97_P10_E10	NA	black	0	0	0
MGH97_P10_H10	NA	black	0	0	0.34596
MGH97_P10_C07	NA	black	0	0	0.35727
MGH97_P9_E04	NA	black	0	0	0
MGH97_P8_H10	NA	black	0	0	0
MGH97_P9_F03	NA	black	0	0	0.55189
MGH97_P10_C08	NA	black	0	0	0.54696
MGH97_P8_B11	NA	black	0	0	0.27977
MGH97_P10_C01	NA	black	0	0	0.71282
MGH97_P9_D04	NA	black	0	0	0
MGH97_P10_B06	0.208064109974	blue	3	0.18523	0.2302
MGH97_P8_H09	NA	black	0	0	0.62574
MGH97_P9_F05	NA	black	0	0	0.49876
MGH97_P9_B04	0.00836121852409	blue	3	0.21039	1.2564
MGH97_P9_C12	NA	black	0	0	0
MGH97_P8_B02	NA	black	0	0	0
MGH97_P9_F04	NA	black	0	0	0
MGH97_P10_G02	NA	black	0	0	0
MGH97_P9_B07	NA	black	0	0	0
MGH97_P10_D08	NA	black	0	0	0
MGH97_P10_G12	NA	black	0	0	0.51702
MGH97_P9_A02	NA	black	0	0	0
MGH97_P8_G03	NA	black	0	0	0.33457
MGH97_P8_D09	NA	black	0	0	0
MGH97_P10_C06	NA	black	0	0	0.49774
MGH97_P8_H03	NA	black	0	0	0
MGH97_P8_A10	NA	black	0	0.19156	0
MGH97_P8_B06	NA	black	0	0.34028	0
MGH97_P9_G08	NA	black	0	0	0
MGH97_P8_B01	NA	black	0	0	0
MGH97_P10_B08	NA	black	0	0	0
MGH97_P10_C12	NA	black	0	0	0.50284
MGH97_P9_A10	NA	black	0	0.28688	0
MGH97_P9_C10	NA	black	0	0	0.33457
MGH97_P9_G03	NA	black	0	0	0
MGH97_P10_B02	NA	black	0	0.60786	0
MGH97_P10_A08	NA	black	0	0	0.28214
MGH97_P8_C09	NA	black	0	0	0
MGH97_P10_D05	NA	black	0	0	0
MGH97_P10_F02	NA	black	0	0	0
MGH97_P9_D10	NA	black	0	0	0
MGH97_P8_D08	NA	black	0	0	0
MGH97_P9_H11	NA	black	0	0	0.41143
MGH97_P8_C06	NA	black	0	0	0
MGH97_P8_A03	NA	black	0	0	0
MGH97_P9_C04	NA	black	0	0	0
MGH97_P8_E01	NA	black	0	0	0
MGH97_P10_D02	NA	black	0	0	0
MGH97_P9_E12	NA	black	0	0.50487	0
MGH97_P9_A05	NA	black	0	0	0
MGH97_P10_F06	NA	black	0	0	0
MGH97_P9_E01	NA	black	0	0	0
MGH97_P8_G06	NA	black	0	6.7644	0
MGH97_P10_B03	NA	black	0	0	0.7277
MGH97_P9_H08	NA	black	0	0	0.55582
MGH97_P9_E08	NA	black	0	0	3.9579
MGH97_P8_C07	NA	black	0	0	0
MGH97_P9_A06	NA	black	0	0	0
MGH97_P8_E04	NA	black	0	0	0
MGH97_P8_C11	NA	black	0	0	0
MGH97_P9_C03	NA	black	0	0	0.67627
MGH97_P8_E03	NA	black	0	0	0.71984
MGH97_P10_B01	NA	black	0	0	0
MGH97_P9_B11	NA	black	0	0	0
MGH97_P9_G02	NA	black	0	0	0
MGH97_P8_G02	NA	black	0	0	0
MGH97_P10_G10	NA	black	0	0	0.24001
MGH97_P9_G06	NA	black	0	0	0.90997
MGH97_P9_E02	NA	black	0	0	0
MGH97_P9_C06	0.166530183956	blue	3	0.23511	0.53207
MGH97_P10_H06	0.143609420399	blue	3	0.28333	0.62947
MGH97_P8_B05	NA	black	0	0	0
MGH97_P9_F08	NA	black	0	0	0
MGH97_P10_F05	NA	black	0	0.25459	0
MGH97_P8_D06	NA	black	0	0	0
MGH97_P8_D12	NA	black	0	0	0.28806
MGH97_P9_H06	NA	black	0	0	0.36961
MGH97_P9_C08	NA	black	0	0	0
MGH97_P10_D06	NA	black	0	0	0
MGH97_P8_G12	NA	black	0	0	0.59455
MGH97_P10_C10	NA	black	0	0	0.24367
MGH97_P8_H07	NA	black	0	0	0
MGH97_P10_E08	NA	black	0	0	0.31034
MGH97_P10_G11	NA	black	0	0	0.26784
MGH97_P10_E07	NA	black	0	0	0.31267
MGH97_P10_F03	NA	black	0	0	0
MGH97_P8_F09	NA	black	0	0	0
MGH97_P10_F04	NA	black	0	0	0.74416
MGH97_P9_H03	0.10821935101	blue	3	0.36401	0.7891
MGH97_P10_D09	NA	black	0	0	0
MGH97_P8_C01	NA	black	0	0	0
MGH97_P9_C02	NA	black	0	0	1.7066
MGH97_P8_F07	NA	black	0	0	0
MGH97_P10_G06	NA	black	0	0	0
MGH97_P9_B01	NA	black	0	0	0.82049
MGH97_P10_E04	NA	black	0	0	0
MGH97_P8_B07	NA	black	0	0	0
MGH97_P8_G07	NA	black	0	0	0
MGH97_P9_B08	NA	black	0	0.31499	0
MGH97_P9_C01	NA	black	0	0	0
MGH97_P8_G01	NA	black	0	0	0
MGH97_P9_H04	NA	black	0	0	0.85758
MGH97_P10_F11	NA	black	0	0	0
MGH97_P10_D03	NA	black	0	0	0
MGH97_P10_C09	NA	black	0	0	0.3584
MGH97_P8_E06	NA	black	0	0	0
MGH97_P8_E09	NA	black	0	0	0
MGH97_P8_E05	NA	black	0	0	0
MGH97_P8_A08	0.175638301704	blue	3	0.26063	0.32193
MGH97_P10_F12	NA	black	0	0	0.40926
MGH97_P9_D01	NA	black	0	0	0
MGH97_P9_E09	NA	black	0	0	0
