Cell_name	Zvalue	Color	Cluster	BRCA1	EZH2
MGH54_P5_H07	NA	black	0	0	0
MGH54_P5_H08	0.415268029178	green3	2	0.20789	0.53804
MGH54_P5_H09	0.52734938389	green3	2	0.1635	0.22651
MGH54_P5_H10	-0.195426973691	red	1	0.87971	0.35727
MGH54_P5_H11	NA	black	0	0	3.0463
MGH54_P5_H12	NA	black	0	0	3.4639
MGH54_P13_A02	NA	black	0	0	0
MGH54_P13_A03	NA	black	0	0	0
MGH54_P13_A04	NA	black	0	0.87578	0
MGH54_P13_A05	NA	black	0	0	0
MGH54_P13_A06	NA	black	0	0.49262	0
MGH54_P13_A07	NA	black	0	0.74588	0
MGH54_P13_A09	-0.3024118818	red	1	0.41576	3.5557
MGH54_P13_A10	NA	black	0	0	1.2116
MGH54_P13_A11	NA	black	0	0	2.4473
MGH54_P13_B01	NA	black	0	0	0
MGH54_P13_B02	NA	black	0	0	0
MGH54_P13_B03	1.97077963276	black	0	2.9826	4.1233
MGH54_P13_B04	NA	black	0	0	0
MGH54_P13_B05	NA	black	0	0	0
MGH54_P13_B06	-0.283770237451	red	1	0.60881	4.3644
MGH54_P13_B07	NA	black	0	0.45207	0
MGH54_P13_B08	NA	black	0	0.57628	0
MGH54_P13_B10	NA	black	0	0	0
MGH54_P13_B11	NA	black	0	0	3.1097
MGH54_P13_B12	NA	black	0	0.77231	0
MGH54_P13_C01	NA	black	0	0.56462	0
MGH54_P13_C02	NA	black	0	2.114	0
MGH54_P13_C03	NA	black	0	0.69421	0
MGH54_P13_C04	NA	black	0	0	1.2887
MGH54_P13_C05	NA	black	0	2.1619	0
MGH54_P13_C06	-0.00172848519962	green3	2	0.76977	2.0126
MGH54_P13_C07	-0.358422208677	red	1	0.48646	4.0599
MGH54_P13_C09	NA	black	0	0	0
MGH54_P13_C10	NA	black	0	0	3.4567
MGH54_P13_C11	NA	black	0	0	4.5341
MGH54_P13_C12	NA	black	0	0	0
MGH54_P13_D01	NA	black	0	0	0
MGH54_P13_D02	NA	black	0	0	1.272
MGH54_P13_D03	NA	black	0	0	0
MGH54_P13_D04	NA	black	0	0.76384	0
MGH54_P13_D05	NA	black	0	0.39944	0
MGH54_P13_D06	NA	black	0	0	0
MGH54_P13_D07	NA	black	0	0	0
MGH54_P13_D09	NA	black	0	0.38515	0
MGH54_P13_D10	NA	black	0	0	0
MGH54_P13_D11	NA	black	0	0	0
MGH54_P13_D12	NA	black	0	0	0
MGH54_P13_E01	NA	black	0	0	0
MGH54_P13_E02	NA	black	0	0	2.9269
MGH54_P13_E03	NA	black	0	0	0
MGH54_P13_E04	NA	black	0	0.38184	0
MGH54_P13_E05	NA	black	0	3.0692	0
MGH54_P13_E06	0.0388536850162	green3	2	0.24975	1.9935
MGH54_P13_E07	NA	black	0	0	0
MGH54_P13_E08	NA	black	0	0	0
MGH54_P13_E09	NA	black	0	0	0
MGH54_P13_E10	-0.846072454992	red	1	0.22651	4.6154
MGH54_P13_E11	NA	black	0	0.35502	0
MGH54_P13_E12	NA	black	0	0	0
MGH54_P13_F01	NA	black	0	0	0
MGH54_P13_F02	NA	black	0	0.25822	0
MGH54_P13_F03	NA	black	0	0	0.46571
MGH54_P13_F04	NA	black	0	0.82863	0
MGH54_P13_F05	NA	black	0	0	2.1253
MGH54_P13_F06	NA	black	0	0	1.0942
MGH54_P13_F07	0.151499904019	green3	2	0.48749	0.86552
MGH54_P13_F08	NA	black	0	0	0
MGH54_P13_F09	0.275103103511	green3	2	0.17377	1.1922
MGH54_P13_F10	NA	black	0	0	0
MGH54_P13_F11	NA	black	0	0	0
MGH54_P13_F12	NA	black	0	0	1.4297
MGH54_P13_G01	NA	black	0	0	0
MGH54_P13_G02	NA	black	0	0	2.3118
MGH54_P13_G03	NA	black	0	0	0.50792
MGH54_P13_G05	NA	black	0	0	3.327
MGH54_P13_G06	NA	black	0	0	3.7817
MGH54_P13_G07	NA	black	0	0	0
MGH54_P13_G08	-0.454537309354	red	1	0.37962	4.0044
MGH54_P13_G09	-0.603873136417	red	1	1.6211	1.0447
MGH54_P13_G10	NA	black	0	0	0
MGH54_P13_G11	NA	black	0	0	0.42653
MGH54_P13_G12	NA	black	0	0	0.8883
MGH54_P13_H02	NA	black	0	0	0
MGH54_P13_H03	NA	black	0	0	2.2672
MGH54_P13_H04	0.32597118637	green3	2	0.10836	1.127
MGH54_P13_H05	NA	black	0	0	3.794
MGH54_P13_H06	NA	black	0	0.28333	0
MGH54_P13_H07	NA	black	0	0	1.3757
MGH54_P13_H08	NA	black	0	0	0
MGH54_P13_H09	-4.08239857349	black	0	4.2337	0.38847
MGH54_P13_H10	NA	black	0	0	0.87892
MGH54_P13_H11	NA	black	0	0	0
MGH60_P4_A01	NA	black	0	0	2.6208
MGH60_P4_A02	NA	black	0	0	0
MGH60_P4_A03	NA	black	0	0.38405	0
MGH60_P4_A04	NA	black	0	0	0.41576
MGH60_P4_A05	NA	black	0	3.1075	0
MGH60_P4_A06	0.357322501275	green3	2	0.2762	0.54201
MGH60_P4_A07	NA	black	0	0	0.84157
MGH60_P4_A08	NA	black	0	0	0
MGH60_P4_A09	NA	black	0	0	0
MGH60_P4_A10	NA	black	0	0	0
MGH60_P4_A11	NA	black	0	0	0
MGH60_P4_A12	NA	black	0	0	0
MGH60_P4_B01	NA	black	0	4.4403	0
MGH60_P4_B02	NA	black	0	2.9751	0
MGH60_P4_B03	NA	black	0	0	0
MGH60_P4_B04	NA	black	0	0	0
MGH60_P4_B05	-0.673143065018	red	1	0.35502	4.6226
MGH60_P4_B06	NA	black	0	0	0
MGH60_P4_B07	NA	black	0	0	0
MGH60_P4_B08	NA	black	0	0.54696	0
MGH60_P4_B09	NA	black	0	0	1.2648
MGH60_P4_B10	NA	black	0	0	0
MGH60_P4_B11	-0.402536954743	red	1	0.45523	4.1061
MGH60_P4_B12	NA	black	0	0	0
MGH60_P4_C01	NA	black	0	0.21909	0
MGH60_P4_C02	NA	black	0	0	0
MGH60_P4_C03	NA	black	0	0	0
MGH60_P4_C04	NA	black	0	0	0
MGH60_P4_C05	NA	black	0	0	0
MGH60_P4_C06	0.393731396914	green3	2	1.5205	3.2845
MGH60_P4_C07	NA	black	0	0	0.94186
MGH60_P4_C09	NA	black	0	0	0.23266
MGH60_P4_C11	NA	black	0	0	0
MGH60_P4_C12	NA	black	0	0	0.44148
MGH60_P4_D01	NA	black	0	0	0
MGH60_P4_D02	NA	black	0	0	0
MGH60_P4_D03	NA	black	0	0	1.0517
MGH60_P4_D04	NA	black	0	0	0
MGH60_P4_D05	NA	black	0	2.4785	0
MGH60_P4_D06	NA	black	0	0	0
MGH60_P4_D07	NA	black	0	0.54696	0
MGH60_P4_D08	NA	black	0	0	2.4631
MGH60_P4_D10	NA	black	0	0	0.90766
MGH60_P4_D12	-0.675150489612	red	1	0.22157	4.1574
MGH60_P4_E01	-0.385478831503	red	1	0.1776	3.2707
MGH60_P4_E02	NA	black	0	0	0
MGH60_P4_E03	NA	black	0	0	0
MGH60_P4_E04	NA	black	0	0	0
MGH60_P4_E05	NA	black	0	0	0
MGH60_P4_E06	NA	black	0	0.338	0
MGH60_P4_E07	NA	black	0	0	0
MGH60_P4_E08	NA	black	0	0	0
MGH60_P4_E09	NA	black	0	0	0
MGH60_P4_E11	NA	black	0	0	0
MGH60_P4_E12	NA	black	0	0.24123	0
MGH60_P4_F01	-0.0128853798054	green3	2	0.26903	2.1878
MGH60_P4_F02	NA	black	0	0	0
MGH60_P4_F03	NA	black	0	0	0
MGH60_P4_F04	NA	black	0	0.27977	0
MGH60_P4_F05	NA	black	0	0	0
MGH60_P4_F06	NA	black	0	0	0
MGH60_P4_F07	NA	black	0	0.47508	0
MGH60_P4_F08	NA	black	0	0	0
MGH60_P4_F09	NA	black	0	0	0
MGH60_P4_F10	NA	black	0	0	0
MGH60_P4_F11	NA	black	0	4.8871	0
MGH60_P4_F12	NA	black	0	0	0
MGH60_P4_G01	NA	black	0	0.16993	0
MGH60_P4_G02	NA	black	0	0.28688	0
MGH60_P4_G03	NA	black	0	0	0
MGH60_P4_G04	NA	black	0	0.1003	0
MGH60_P4_G05	0.0591346675936	green3	2	0.62106	0.83835
MGH60_P4_G06	NA	black	0	0	4.2908
MGH60_P4_G07	NA	black	0	0	0
MGH60_P4_G08	NA	black	0	0.30217	0
MGH60_P4_G09	NA	black	0	0	0
MGH60_P4_G10	NA	black	0	0	0
MGH60_P4_G11	NA	black	0	0	0
MGH60_P4_G12	NA	black	0	0	0
MGH60_P4_H01	-2.25688265029	black	0	2.6367	0.23634
MGH60_P4_H03	NA	black	0	1.9642	0
MGH60_P4_H04	-0.87901669402	red	1	0.25822	4.8151
MGH60_P4_H06	NA	black	0	0	4.8806
MGH60_P4_H07	NA	black	0	0	0
MGH60_P4_H08	NA	black	0	0.77737	0
MGH60_P4_H09	NA	black	0	0	2.0458
MGH60_P4_H10	NA	black	0	0	0.50691
MGH60_P4_H11	NA	black	0	2.0165	0
MGH60_P4_H12	0.420930713342	green3	2	0.24732	0.34369
MGH60_P5_A01	NA	black	0	4.4626	0
MGH60_P5_A02	NA	black	0	0	0
MGH60_P5_A03	NA	black	0	0	1.9561
MGH60_P5_A04	NA	black	0	0.58785	0
MGH60_P5_A05	NA	black	0	0	0
MGH60_P5_A06	NA	black	0	0	0
MGH60_P5_A07	0.163888786037	green3	2	0.26424	1.4865
MGH60_P5_A08	NA	black	0	0	0
MGH60_P5_A09	NA	black	0	0.37072	0
MGH60_P5_A10	NA	black	0	0	0
MGH60_P5_A11	-0.0968496218871	green3	2	0.29631	2.5185
MGH60_P5_A12	NA	black	0	0	2.9142
MGH60_P5_B01	NA	black	0	0	0
MGH60_P5_B02	NA	black	0	0	0
MGH60_P5_B03	NA	black	0	0	0
MGH60_P5_B04	2.34663256017	black	0	3.9545	3.9123
MGH60_P5_B05	NA	black	0	0	0
MGH60_P5_B06	NA	black	0	0	0
MGH60_P5_B07	NA	black	0	0.73379	0
MGH60_P5_B08	NA	black	0	0	1.1789
MGH60_P5_B09	NA	black	0	0	1.4233
MGH60_P5_B10	NA	black	0	0	0
MGH60_P5_B12	-2.91715019532	black	0	3.3154	0.38184
MGH60_P5_C01	NA	black	0	0	0
MGH60_P5_C02	NA	black	0	0.31267	0
MGH60_P5_C03	NA	black	0	0	0
MGH60_P5_C04	NA	black	0	0	0
MGH60_P5_C05	NA	black	0	0.39397	0
MGH60_P5_C06	NA	black	0	0	0
MGH60_P5_C07	NA	black	0	0	0
MGH60_P5_C08	NA	black	0	0	0
MGH60_P5_C09	NA	black	0	0.59359	0
MGH60_P5_C10	NA	black	0	0	0
MGH60_P5_C11	NA	black	0	0	0
MGH60_P5_C12	NA	black	0	0	0
MGH60_P5_D01	NA	black	0	0.68796	0
MGH60_P5_D02	NA	black	0	0	0
MGH60_P5_D03	NA	black	0	0	4.5216
MGH60_P5_D04	NA	black	0	0	4.8908
MGH60_P5_D05	NA	black	0	0	0
MGH60_P5_D06	NA	black	0	0	0
MGH60_P5_D07	NA	black	0	0	0
MGH60_P5_D08	NA	black	0	0	4.3186
MGH60_P5_D09	NA	black	0	0	0
MGH60_P5_D10	NA	black	0	0.24732	0
MGH60_P5_D11	NA	black	0	0	1.4823
MGH60_P5_D12	NA	black	0	0	0
MGH60_P5_E01	NA	black	0	0.32423	0
MGH60_P5_E02	NA	black	0	0.3505	0
MGH60_P5_E03	NA	black	0	0	1.159
MGH60_P5_E04	NA	black	0	0	0
MGH60_P5_E05	NA	black	0	3.2976	0
MGH60_P5_E06	NA	black	0	0.44679	0
MGH60_P5_E07	NA	black	0	0.4351	0
MGH60_P5_E08	NA	black	0	3.656	0
MGH60_P5_E09	NA	black	0	0	0
MGH60_P5_E10	NA	black	0	0	0
MGH60_P5_E11	NA	black	0	0	0.70929
MGH60_P5_E12	NA	black	0	0.098958	0
MGH60_P5_F01	NA	black	0	0	0
MGH60_P5_F02	NA	black	0	0	0
MGH60_P5_F03	NA	black	0	0	0
MGH60_P5_F04	NA	black	0	0	0
MGH60_P5_F05	NA	black	0	0	0
MGH60_P5_F06	NA	black	0	0	0
MGH60_P5_F07	NA	black	0	0	0
MGH60_P5_F08	-0.754227226251	red	1	0.27262	4.5374
MGH60_P5_F09	NA	black	0	0	0
MGH60_P5_F11	NA	black	0	0	4.4634
MGH60_P5_F12	NA	black	0	0.13488	0
MGH60_P5_G01	NA	black	0	0	0
MGH60_P5_G02	NA	black	0	0	0
MGH60_P5_G03	NA	black	0	0	0
MGH60_P5_G04	NA	black	0	0.86076	0
MGH60_P5_G05	0.464078804147	green3	2	0.21164	0.29866
MGH60_P5_G06	NA	black	0	0.41684	0
MGH60_P5_G07	NA	black	0	1.1177	0
MGH60_P5_G08	NA	black	0	0	0
MGH60_P5_G09	NA	black	0	0	0
MGH60_P5_G10	-4.28461496536	black	0	4.2052	0.26424
MGH60_P5_G11	NA	black	0	3.8595	0
MGH60_P5_G12	NA	black	0	0.070389	0
MGH60_P5_H01	NA	black	0	0	1.5375
MGH60_P5_H02	NA	black	0	0.53506	0
MGH60_P5_H03	NA	black	0	0.5509	0
MGH60_P5_H04	NA	black	0	0	2.0807
MGH60_P5_H05	NA	black	0	0.26664	0
MGH60_P5_H06	NA	black	0	0	0
MGH60_P5_H07	NA	black	0	0	0
MGH60_P5_H08	NA	black	0	0	0
MGH60_P5_H09	NA	black	0	1.1157	0
MGH60_P5_H10	NA	black	0	0	0
MGH60_P5_H11	NA	black	0	0	3.8185
MGH60_P5_H12	NA	black	0	0.032806	0
MGH60_P6_A01	NA	black	0	2.3004	0
MGH60_P6_A02	NA	black	0	0.085425	0
MGH60_P6_A03	NA	black	0	0	0
MGH60_P6_A04	NA	black	0	4.2227	0
MGH60_P6_A05	-0.014625921006	green3	2	0.29396	2.1998
MGH60_P6_A06	NA	black	0	0	0
MGH60_P6_A07	NA	black	0	0.1375	0
MGH60_P6_A08	NA	black	0	0	0
MGH60_P6_A09	NA	black	0	0.41034	0
MGH60_P6_A10	NA	black	0	1.0222	0
MGH60_P6_A11	NA	black	0	0.17377	0
MGH60_P6_A12	0.30609912869	green3	2	0.27739	0.8024
MGH60_P6_B01	NA	black	0	0	0
MGH60_P6_B03	NA	black	0	0	0
MGH60_P6_B04	NA	black	0	0	0
MGH60_P6_B05	NA	black	0	0.089498	0
MGH60_P6_B06	NA	black	0	0	1.9249
MGH60_P6_B07	NA	black	0	0	0
MGH60_P6_B08	NA	black	0	0	0
MGH60_P6_B09	NA	black	0	0	0
MGH60_P6_B10	NA	black	0	0.76553	0
MGH60_P6_B11	NA	black	0	0	0
MGH60_P6_B12	NA	black	0	0.084064	0
MGH60_P6_C02	NA	black	0	1.4998	0
MGH60_P6_C03	NA	black	0	0	0
MGH60_P6_C05	NA	black	0	0	0
MGH60_P6_C06	NA	black	0	0	0
MGH60_P6_C07	NA	black	0	0	0
MGH60_P6_C08	NA	black	0	0.55876	0
MGH60_P6_C09	NA	black	0	0	0.35727
MGH60_P6_C10	NA	black	0	0.41468	0
MGH60_P6_C11	NA	black	0	0	2.6399
MGH60_P6_D01	NA	black	0	3.9818	0
MGH60_P6_D03	NA	black	0	0	0
MGH60_P6_D04	NA	black	0	0	0
MGH60_P6_D05	NA	black	0	0	0
MGH60_P6_D06	NA	black	0	0	0.57143
MGH60_P6_D07	NA	black	0	0	0
MGH60_P6_D08	-0.337448818264	red	1	0.23266	3.2333
MGH60_P6_D09	NA	black	0	0.22157	0
MGH60_P6_D11	NA	black	0	0	2.6583
MGH60_P6_D12	-0.887299675985	red	1	0.10165	4.3289
MGH60_P6_E01	NA	black	0	0	0
MGH60_P6_E02	0.0501767314492	green3	2	0.89297	3.2208
MGH60_P6_E03	NA	black	0	0	0
MGH60_P6_E04	NA	black	0	0	0
MGH60_P6_E05	1.92100961643	black	0	2.4628	4.586
MGH60_P6_E06	NA	black	0	0.36513	0
MGH60_P6_E07	NA	black	0	0.61918	0
MGH60_P6_E08	NA	black	0	0	0
MGH60_P6_E09	NA	black	0	0	0.42761
MGH60_P6_E10	NA	black	0	0	0
MGH60_P6_E11	NA	black	0	0	0
MGH60_P6_E12	NA	black	0	0	0
MGH60_P6_F02	NA	black	0	0	0.38847
MGH60_P6_F03	NA	black	0	0	0
MGH60_P6_F04	NA	black	0	0.58207	0
MGH60_P6_F05	NA	black	0	0	0
MGH60_P6_F06	NA	black	0	0	2.4735
MGH60_P6_F07	NA	black	0	3.4962	0
MGH60_P6_F08	NA	black	0	0.54597	0
MGH60_P6_F09	NA	black	0	0	0
MGH60_P6_F10	0.263399096205	green3	2	2.06	2.7015
MGH60_P6_F11	NA	black	0	0	0
MGH60_P6_F12	NA	black	0	0.090853	0
MGH60_P6_G01	NA	black	0	0	0
MGH60_P6_G02	NA	black	0	0	0
MGH60_P6_G03	-0.109765637679	green3	2	0.27977	2.5516
MGH60_P6_G04	NA	black	0	0	0
MGH60_P6_G05	NA	black	0	0.24245	0
MGH60_P6_G06	NA	black	0	0	0.32539
MGH60_P6_G07	NA	black	0	0	0
MGH60_P6_G08	NA	black	0	0	1.1382
MGH60_P6_G10	NA	black	0	0	0
MGH60_P6_G11	NA	black	0	0	0
MGH60_P6_G12	NA	black	0	0	4.0464
MGH60_P6_H01	NA	black	0	0.18015	0
MGH60_P6_H02	0.173426371971	green3	2	0.17249	1.5558
MGH60_P6_H03	NA	black	0	0	0
MGH60_P6_H04	NA	black	0	4.6829	0
MGH60_P6_H06	NA	black	0	0	0
MGH60_P6_H07	0.542221867351	green3	2	0.15186	0.21288
MGH60_P6_H08	NA	black	0	0	0
MGH60_P6_H09	NA	black	0	0	0
MGH60_P6_H10	NA	black	0	0	0
MGH60_P6_H11	NA	black	0	0	0
MGH60_P6_H12	NA	black	0	2.9928	0
MGH60_P7_A01	NA	black	0	3.3552	0
MGH60_P7_A02	NA	black	0	0	0
MGH60_P7_A03	NA	black	0	0	1.8572
MGH60_P7_A04	NA	black	0	0	0
MGH60_P7_A05	NA	black	0	0	0
MGH60_P7_A06	NA	black	0	0	0
MGH60_P7_A07	NA	black	0	0.26544	0
MGH60_P7_A08	NA	black	0	0	0
MGH60_P7_A09	0.0691045645873	green3	2	0.57821	1.2744
MGH60_P7_A10	NA	black	0	3.1494	0
MGH60_P7_A11	NA	black	0	0.062122	0
MGH60_P7_A12	NA	black	0	0	0
MGH60_P7_B02	NA	black	0	0	0
MGH60_P7_B03	NA	black	0	0	0
MGH60_P7_B04	NA	black	0	0	1.6763
MGH60_P7_B05	NA	black	0	0	1.9968
MGH60_P7_B06	NA	black	0	0	0
MGH60_P7_B07	NA	black	0	0	0
MGH60_P7_B08	NA	black	0	0.35952	0
MGH60_P7_B09	-0.0404254977444	green3	2	0.2857	2.2975
MGH60_P7_B10	NA	black	0	0	0
MGH60_P7_B11	NA	black	0	0.32077	0
MGH60_P7_B12	NA	black	0	0.25459	0
MGH60_P7_C01	NA	black	0	0	1.6135
MGH60_P7_C02	NA	black	0	0	1.8918
MGH60_P7_C03	-0.233517800759	red	1	0.4844	3.48
MGH60_P7_C04	NA	black	0	0.31615	0
MGH60_P7_C05	0.160013365118	green3	2	0.49876	0.65444
MGH60_P7_C06	NA	black	0	0.40272	0
MGH60_P7_C07	-0.718900930097	red	1	0.17505	4.1359
MGH60_P7_C08	NA	black	0	1.9609	0
MGH60_P7_C09	NA	black	0	0.23266	0
MGH60_P7_C10	NA	black	0	0	0
MGH60_P7_C11	NA	black	0	0	2.3231
MGH60_P7_C12	NA	black	0	0	0
MGH60_P7_D01	NA	black	0	0.19156	0
MGH60_P7_D02	NA	black	0	0	0
MGH60_P7_D03	NA	black	0	0.26424	0
MGH60_P7_D04	NA	black	0	0	0
MGH60_P7_D05	NA	black	0	5.0008	0
MGH60_P7_D06	NA	black	0	0	0.66539
MGH60_P7_D08	NA	black	0	0.54399	0
MGH60_P7_D09	NA	black	0	0.19409	0
MGH60_P7_D10	NA	black	0	0	0
MGH60_P7_D11	NA	black	0	0	0
MGH60_P7_D12	NA	black	0	0	0
MGH60_P7_E01	NA	black	0	0	0
MGH60_P7_E02	NA	black	0	0.1635	0
MGH60_P7_E03	NA	black	0	0	1.3357
MGH60_P7_E04	NA	black	0	0	0
MGH60_P7_E05	NA	black	0	0	0
MGH60_P7_E06	0.00730289564548	green3	2	0.70044	1.8895
MGH60_P7_E07	NA	black	0	2.3462	0
MGH60_P7_E08	NA	black	0	0	3.7092
MGH60_P7_E09	NA	black	0	0	0
MGH60_P7_E11	NA	black	0	0	0.54696
MGH60_P7_E12	NA	black	0	0.20539	0
MGH60_P7_F01	NA	black	0	0.001442	0
MGH60_P7_F03	NA	black	0	0.20664	0
MGH60_P7_F04	NA	black	0	0	0
MGH60_P7_F05	0.0484696431598	green3	2	0.6173	1.3271
MGH60_P7_F06	NA	black	0	0	0
MGH60_P7_F07	NA	black	0	0	0
MGH60_P7_F08	-0.014504150858	green3	2	1.6866	2.2531
MGH60_P7_F10	NA	black	0	0	4.7553
MGH60_P7_F11	NA	black	0	0	0
MGH60_P7_F12	NA	black	0	0.20789	0
MGH60_P7_G01	NA	black	0	0	0
MGH60_P7_G02	NA	black	0	0.22651	0
MGH60_P7_G03	NA	black	0	0	0
MGH60_P7_G04	NA	black	0	0.37629	0
MGH60_P7_G05	NA	black	0	0	0
MGH60_P7_G06	NA	black	0	0	0.3774
MGH60_P7_G07	NA	black	0	2.0973	0
MGH60_P7_G08	NA	black	0	0	0
MGH60_P7_G09	NA	black	0	0	4.102
MGH60_P7_G10	NA	black	0	0	3.4171
MGH60_P7_G11	NA	black	0	0	0
MGH60_P7_G12	NA	black	0	0.20539	0
MGH60_P7_H01	NA	black	0	0	0.51602
MGH60_P7_H02	NA	black	0	0	0
MGH60_P7_H03	NA	black	0	0.0057593	0
MGH60_P7_H04	NA	black	0	0	2.4112
MGH60_P7_H05	NA	black	0	0.30334	0
MGH60_P7_H06	NA	black	0	0	0
MGH60_P7_H07	NA	black	0	0	0.63599
MGH60_P7_H08	-0.351263822239	red	1	0.20789	3.2285
MGH60_P7_H09	-0.367234598048	red	1	0.09356	3.0898
MGH60_P7_H10	NA	black	0	0	0
MGH60_P7_H11	NA	black	0	0.12168	0
MGH60_P7_H12	0.595261461055	green3	2	0.11237	0.16092
MGH60_P3_A01	NA	black	0	0	0
MGH60_P3_A02	NA	black	0	0	0
MGH60_P3_A03	NA	black	0	0	0
MGH60_P3_A06	NA	black	0	0	1.6239
MGH60_P3_A07	NA	black	0	0	0
MGH60_P3_A08	NA	black	0	0	0
MGH60_P3_A09	NA	black	0	0	3.646
MGH60_P3_A10	NA	black	0	0	1.5341
MGH60_P3_A11	NA	black	0	0	0
MGH60_P3_A12	NA	black	0	0	0
MGH60_P3_B01	NA	black	0	0	0
MGH60_P3_B04	NA	black	0	0	1.1551
MGH60_P3_B06	NA	black	0	0	0
MGH60_P3_B07	NA	black	0	1.2833	0
MGH60_P3_B10	NA	black	0	0	0
MGH60_P3_B11	NA	black	0	0.83754	0
MGH60_P3_B12	NA	black	0	0	0
MGH60_P3_C03	NA	black	0	0	1.4792
MGH60_P3_C04	NA	black	0	0	0
MGH60_P3_C07	NA	black	0	0	0
MGH60_P3_C08	NA	black	0	2.389	0
MGH60_P3_C09	NA	black	0	0	5.8565
MGH60_P3_D01	NA	black	0	0	0
MGH60_P3_D03	NA	black	0	0	0
MGH60_P3_D04	NA	black	0	0	0
MGH60_P3_D07	NA	black	0	0	0
MGH60_P3_D08	1.40548586227	blue	3	3.4569	3.4496
MGH60_P3_D09	NA	black	0	3.5107	0
MGH60_P3_D10	NA	black	0	0	0
MGH60_P3_D11	NA	black	0	0	1.1316
MGH60_P3_E02	NA	black	0	0	0
MGH60_P3_E03	NA	black	0	0	0
MGH60_P3_E04	NA	black	0	0	2.5731
MGH60_P3_E06	NA	black	0	0	0
MGH60_P3_E07	NA	black	0	0	3.1261
MGH60_P3_E08	NA	black	0	1.9027	0
MGH60_P3_E09	NA	black	0	0	0
MGH60_P3_E10	NA	black	0	0	0
MGH60_P3_E11	NA	black	0	0	0
MGH60_P3_E12	NA	black	0	0	2.8883
MGH60_P3_F01	NA	black	0	0	0
MGH60_P3_F02	NA	black	0	1.8168	0
MGH60_P3_F03	NA	black	0	0	2.6112
MGH60_P3_F04	NA	black	0	1.8774	0
MGH60_P3_F06	NA	black	0	0	0
MGH60_P3_F07	NA	black	0	0	0
MGH60_P3_F08	NA	black	0	1.9546	0
MGH60_P3_F09	NA	black	0	1.0676	0
MGH60_P3_F10	NA	black	0	0	0
MGH60_P3_F11	0.0527604632195	green3	2	1.3323	2.4198
MGH60_P3_F12	NA	black	0	0	1.3271
MGH60_P3_G02	NA	black	0	0	0
MGH60_P3_G04	NA	black	0	0	1.829
MGH60_P3_G05	NA	black	0	0	0
MGH60_P3_G06	NA	black	0	0	0
MGH60_P3_G07	NA	black	0	0	0
MGH60_P3_G08	NA	black	0	0	0
MGH60_P3_G10	NA	black	0	0	0
MGH60_P3_G11	NA	black	0	0	0
MGH60_P3_H02	NA	black	0	0	0
MGH60_P3_H03	NA	black	0	0.63134	0
MGH60_P3_H04	NA	black	0	0	0
MGH60_P3_H06	NA	black	0	0	0
MGH60_P3_H07	NA	black	0	0	0
MGH60_P3_H08	NA	black	0	0	0
MGH60_P3_H09	NA	black	0	0	0
MGH60_P3_H10	NA	black	0	0	0
MGH60_P3_H11	NA	black	0	0	0
MGH60_P3_H12	NA	black	0	0	0
97_P3_G07	-0.12723813309	green3	2	1.1447	1.6498
97_P3_G10	NA	black	0	0.32423	0
97_P3_H02	NA	black	0	0	3.2211
97_P3_A07	NA	black	0	0	0
97_P3_C03	NA	black	0	2.5801	0
97_P3_H09	NA	black	0	0	0
97_P3_H12	NA	black	0	0	0.21039
97_P3_H08	NA	black	0	0	0
97_P3_E02	NA	black	0	0	0
97_P3_E07	NA	black	0	0	0
97_P3_C07	NA	black	0	0	0
97_P3_E04	NA	black	0	0	0
97_P3_C04	NA	black	0	0	3.7395
97_P3_F10	NA	black	0	0	0
97_P3_F03	NA	black	0	0	2.5666
97_P3_A09	NA	black	0	0	0
97_P3_G04	NA	black	0	0	0
97_P3_E09	NA	black	0	0	0
97_P3_B08	NA	black	0	0	0
97_P3_B12	NA	black	0	0	0
97_P3_E05	NA	black	0	1.294	0
97_P3_D03	NA	black	0	0	0
97_P3_D11	NA	black	0	0.24245	0
97_P3_H11	-0.252272872283	red	1	1.9561	1.9222
97_P3_C10	NA	black	0	0	0
97_P3_G08	NA	black	0	0	0
97_P3_F06	NA	black	0	0	0
97_P3_C01	NA	black	0	0	0.2461
97_P3_A04	NA	black	0	0	2.626
97_P3_C09	NA	black	0	0	0
97_P3_D10	NA	black	0	0	0
97_P3_H07	NA	black	0	0	4.4832
97_P3_E01	NA	black	0	0.48543	0
97_P3_E03	NA	black	0	0	0
97_P3_B10	NA	black	0	0.16607	0
97_P3_F05	NA	black	0	0	0
97_P3_G12	NA	black	0	0.28806	0
97_P3_B04	NA	black	0	0	0
97_P3_B02	NA	black	0	0	0
97_P3_B07	NA	black	0	0	1.5912
97_P3_G02	NA	black	0	0	0
97_P3_G11	NA	black	0	0	0
97_P3_F11	NA	black	0	0	0
97_P3_H03	0.062298732896	green3	2	0.45523	1.754
97_P3_C02	NA	black	0	0	0
97_P3_G06	NA	black	0	0	1.9088
97_P3_B01	NA	black	0	0	0
97_P3_B05	NA	black	0	0	2.0486
97_P3_E10	NA	black	0	0.3115	0
97_P3_G01	NA	black	0	0	1.7155
97_P3_A08	NA	black	0	0	0
97_P3_A03	NA	black	0	0	0
97_P3_B03	NA	black	0	0	0
97_P3_D01	NA	black	0	0	0
97_P3_G03	NA	black	0	0	0
97_P3_E11	0.456875325104	green3	2	0.21785	0.30451
