Cell_name	Zvalue	Color	Cluster	MYC	RBL1
MGH54_P5_D03	NA	black	0	0	0
MGH54_P5_D04	NA	black	0	0	0
MGH54_P5_D05	NA	black	0	0	1.9512
MGH54_P5_D06	NA	black	0	0	4.8006
MGH54_P5_D08	-0.253115977128	red	1	4.1522	0.18015
MGH54_P5_D09	NA	black	0	0	0.10969
MGH54_P5_D10	3.78368187544	black	0	5.2614	5.268
MGH54_P5_D11	NA	black	0	0	1.2945
MGH54_P5_D12	NA	black	0	0	0.15186
MGH54_P5_E01	NA	black	0	0	0
MGH54_P5_E02	NA	black	0	0	0
MGH54_P5_E03	NA	black	0	0	0
MGH54_P5_E04	NA	black	0	1.0115	0
MGH54_P5_E05	-0.134037461221	red	1	3.8731	0.27858
MGH54_P5_E06	NA	black	0	0	0.34596
MGH54_P5_E07	NA	black	0	0	0.16092
MGH54_P5_E08	NA	black	0	1.4404	0
MGH54_P5_E09	NA	black	0	0	0.074505
MGH54_P5_E10	NA	black	0	0	0.23756
MGH54_P5_E11	NA	black	0	0	0.1865
MGH54_P5_E12	NA	black	0	0	0.16607
MGH54_P5_F01	NA	black	0	2.8641	0
MGH54_P5_F02	NA	black	0	3.6901	0
MGH54_P5_F03	NA	black	0	0	0.34596
MGH54_P5_F04	NA	black	0	0	0
MGH54_P5_F05	NA	black	0	0	2.9982
MGH54_P5_F06	NA	black	0	0	0
MGH54_P5_F07	NA	black	0	0	0
MGH54_P5_F08	NA	black	0	0	0
MGH54_P5_F10	0.859769871418	green3	2	0.81885	0.12697
MGH54_P5_F11	NA	black	0	0	0.29278
MGH54_P5_F12	-0.318158381268	red	1	5.275	0.51197
MGH54_P5_G01	0.19486000728	red	1	2.6041	0.32539
MGH54_P5_G02	-0.485150997079	red	1	5.1338	0.29748
MGH54_P5_G03	NA	black	0	0	0.2558
MGH54_P5_G04	NA	black	0	5.0165	0
MGH54_P5_G05	NA	black	0	0	0
MGH54_P5_G06	NA	black	0	5.0036	0
MGH54_P5_G07	NA	black	0	4.4554	0
MGH54_P5_G08	NA	black	0	1.3271	0
MGH54_P5_G09	NA	black	0	4.4352	0
MGH54_P5_G10	0.929883995747	green3	2	0.27023	0.1903
MGH54_P5_G11	0.711486695766	green3	2	0.28806	0.32539
MGH54_P5_G12	NA	black	0	5.008	0
MGH54_P5_H01	NA	black	0	0	0.93282
MGH54_P5_H02	-0.0316836816396	red	1	3.5026	0.2558
MGH54_P5_H03	NA	black	0	0	0.36401
MGH54_P5_H04	NA	black	0	0	0.24367
MGH54_P5_H05	0.272798629324	red	1	2.7011	0.028569
MGH54_P5_H06	0.224125917224	red	1	3.6706	3.8553
MGH54_P5_H07	NA	black	0	0	0.338
MGH54_P5_H08	NA	black	0	0	0.46467
MGH54_P5_H09	NA	black	0	0	0.95977
MGH54_P5_H10	NA	black	0	2.6425	0
MGH54_P5_H11	NA	black	0	0	0.70576
MGH54_P5_H12	-0.747139504117	red	1	1.6803	1.6182
MGH54_P13_A02	NA	black	0	0	0.18142
MGH54_P13_A03	-0.181242401538	red	1	4.2562	0.41684
MGH54_P13_A04	NA	black	0	0	0
MGH54_P13_A05	NA	black	0	4.0776	0
MGH54_P13_A06	NA	black	0	0	0.43296
MGH54_P13_A07	NA	black	0	0	0.44148
MGH54_P13_A09	0.450834697791	red	1	0.41792	0.47923
MGH54_P13_A10	NA	black	0	0	0
MGH54_P13_A11	NA	black	0	0	0.48027
MGH54_P13_B01	NA	black	0	0	0.47716
MGH54_P13_B02	NA	black	0	0	0
MGH54_P13_B03	-0.0537741438443	red	1	3.7958	0.55483
MGH54_P13_B04	NA	black	0	0	0
MGH54_P13_B05	NA	black	0	0	0
MGH54_P13_B06	NA	black	0	0	0
MGH54_P13_B07	NA	black	0	0	0.60122
MGH54_P13_B08	NA	black	0	0	0
MGH54_P13_B10	NA	black	0	0	0.62854
MGH54_P13_B11	NA	black	0	0	1.2998
MGH54_P13_B12	0.00633327893706	red	1	3.3132	0.68616
MGH54_P13_C01	1.99617700381	black	0	5.396	2.8914
MGH54_P13_C02	NA	black	0	5.3911	0
MGH54_P13_C03	NA	black	0	0	2.8246
MGH54_P13_C04	NA	black	0	0	0.53306
MGH54_P13_C05	NA	black	0	0	0
MGH54_P13_C06	NA	black	0	0	2.0694
MGH54_P13_C07	0.21918149984	red	1	4.1275	1.4452
MGH54_P13_C09	NA	black	0	0	0
MGH54_P13_C10	NA	black	0	0	0
MGH54_P13_C11	NA	black	0	0.7891	0
MGH54_P13_C12	NA	black	0	1.7351	0
MGH54_P13_D01	NA	black	0	0	2.9507
MGH54_P13_D02	NA	black	0	0	0.46258
MGH54_P13_D03	NA	black	0	0	2.3668
MGH54_P13_D04	NA	black	0	3.76	0
MGH54_P13_D05	0.646437484847	red	1	1.0043	0.25459
MGH54_P13_D06	NA	black	0	0	0.26544
MGH54_P13_D07	NA	black	0	0	0
MGH54_P13_D09	NA	black	0	0	0
MGH54_P13_D10	NA	black	0	0	0
MGH54_P13_D11	NA	black	0	0	1.433
MGH54_P13_D12	-0.0787162212653	red	1	3.8774	0.5008
MGH54_P13_E01	NA	black	0	0	0.61353
MGH54_P13_E02	NA	black	0	0	0
MGH54_P13_E03	NA	black	0	0	1.0902
MGH54_P13_E04	NA	black	0	1.4163	0
MGH54_P13_E05	NA	black	0	0	0.39287
MGH54_P13_E06	NA	black	0	0	0
MGH54_P13_E07	NA	black	0	0	0
MGH54_P13_E08	NA	black	0	0	0
MGH54_P13_E09	NA	black	0	0	0
MGH54_P13_E10	NA	black	0	0	0.20414
MGH54_P13_E11	NA	black	0	0	3.2257
MGH54_P13_E12	-1.72863578338	black	0	0.38626	1.8742
MGH54_P13_F01	NA	black	0	0	0
MGH54_P13_F02	0.599024945381	red	1	0.82456	0.32539
MGH54_P13_F03	0.246791272707	red	1	2.6406	0.1635
MGH54_P13_F04	NA	black	0	0	0
MGH54_P13_F05	NA	black	0	4.6933	0
MGH54_P13_F06	NA	black	0	2.5301	0
MGH54_P13_F07	-0.0471428689042	red	1	4.2993	0.72596
MGH54_P13_F08	NA	black	0	0	0
MGH54_P13_F09	NA	black	0	0	0.17377
MGH54_P13_F10	NA	black	0	0	0.19283
MGH54_P13_F11	NA	black	0	0	0
MGH54_P13_F12	NA	black	0	0	0
MGH54_P13_G01	NA	black	0	0	0.53705
MGH54_P13_G02	NA	black	0	0	0.2228
MGH54_P13_G03	0.250428615108	red	1	2.3713	0.32539
MGH54_P13_G05	NA	black	0	3.5545	0
MGH54_P13_G06	NA	black	0	0	0
MGH54_P13_G07	-0.151722217819	red	1	4.6257	0.59168
MGH54_P13_G08	-3.09445696861	black	0	0.55876	2.8408
MGH54_P13_G09	NA	black	0	0	0.32998
MGH54_P13_G10	NA	black	0	5.8256	0
MGH54_P13_G11	NA	black	0	0	0
MGH54_P13_G12	-0.444110213443	red	1	2.0405	1.4174
MGH54_P13_H02	0.692025474292	green3	2	0.39944	0.32308
MGH54_P13_H03	NA	black	0	0	0.87027
MGH54_P13_H04	0.521019727105	red	1	1.8972	0.1137
MGH54_P13_H05	NA	black	0	0	0
MGH54_P13_H06	NA	black	0	0	0.2461
MGH54_P13_H07	NA	black	0	0	3.5471
MGH54_P13_H08	NA	black	0	0	0.46153
MGH54_P13_H09	NA	black	0	0	0.27143
MGH54_P13_H10	NA	black	0	4.6413	0
MGH54_P13_H11	NA	black	0	0	0
MGH60_P4_A01	NA	black	0	0	1.9191
MGH60_P4_A02	NA	black	0	0	0
MGH60_P4_A03	NA	black	0	0	2.6369
MGH60_P4_A04	NA	black	0	0	0
MGH60_P4_A05	-0.153546136191	red	1	3.9914	0.32308
MGH60_P4_A06	-0.118168155998	red	1	3.8796	0.3471
MGH60_P4_A07	NA	black	0	0	0.31267
MGH60_P4_A08	NA	black	0	0	0.55189
MGH60_P4_A09	NA	black	0	0	0
MGH60_P4_A10	NA	black	0	0	0
MGH60_P4_A11	NA	black	0	0	0
MGH60_P4_A12	NA	black	0	0	0
MGH60_P4_B01	0.270158060881	red	1	2.6309	0.10969
MGH60_P4_B02	NA	black	0	0	0
MGH60_P4_B03	NA	black	0	0	0
MGH60_P4_B04	NA	black	0	0	0
MGH60_P4_B05	0.461841996046	red	1	1.8699	0.20289
MGH60_P4_B06	NA	black	0	0	4.3421
MGH60_P4_B07	NA	black	0	5.5778	0
MGH60_P4_B08	NA	black	0	0	0
MGH60_P4_B09	0.0376808477488	red	1	4.5491	0.89763
MGH60_P4_B10	NA	black	0	0	3.8143
MGH60_P4_B11	-0.314666491283	red	1	4.378	0.20914
MGH60_P4_B12	NA	black	0	0	0
MGH60_P4_C01	NA	black	0	3.6835	0
MGH60_P4_C02	NA	black	0	0	0
MGH60_P4_C03	NA	black	0	0	3.4295
MGH60_P4_C04	NA	black	0	0	0.338
MGH60_P4_C05	NA	black	0	0	0.3115
MGH60_P4_C06	NA	black	0	0	3.6663
MGH60_P4_C07	-0.210793823256	red	1	5.3236	0.62947
MGH60_P4_C09	NA	black	0	0	0
MGH60_P4_C11	NA	black	0	0	0.2228
MGH60_P4_C12	NA	black	0	2.9449	0
MGH60_P4_D01	NA	black	0	0	0
MGH60_P4_D02	NA	black	0	0	2.3581
MGH60_P4_D03	NA	black	0	0	0.35952
MGH60_P4_D04	NA	black	0	0	0.18396
MGH60_P4_D05	NA	black	0	0	0
MGH60_P4_D06	NA	black	0	0	0
MGH60_P4_D07	-0.0824179832428	red	1	0.79327	0.84077
MGH60_P4_D08	NA	black	0	3.9896	0
MGH60_P4_D10	NA	black	0	0	0
MGH60_P4_D12	-4.39078371176	black	0	0.59264	3.7141
MGH60_P4_E01	0.783952209619	green3	2	0.50182	0.2461
MGH60_P4_E02	NA	black	0	0	0
MGH60_P4_E03	-0.212425469731	red	1	4.079	0.22404
MGH60_P4_E04	NA	black	0	3.0113	0
MGH60_P4_E05	NA	black	0	0	0
MGH60_P4_E06	NA	black	0	0	0
MGH60_P4_E07	NA	black	0	0	0.51702
MGH60_P4_E08	NA	black	0	0	0
MGH60_P4_E09	NA	black	0	0	2.2528
MGH60_P4_E11	NA	black	0	0	0
MGH60_P4_E12	NA	black	0	0	0
MGH60_P4_F01	NA	black	0	0.40708	0
MGH60_P4_F02	NA	black	0	0	0.18396
MGH60_P4_F03	NA	black	0	0	0
MGH60_P4_F04	NA	black	0	0	0.26063
MGH60_P4_F05	NA	black	0	4.3242	0
MGH60_P4_F06	NA	black	0	5.1341	0
MGH60_P4_F07	NA	black	0	0	0
MGH60_P4_F08	NA	black	0	0	0.76977
MGH60_P4_F09	NA	black	0	0	0
MGH60_P4_F10	NA	black	0	0	0.91456
MGH60_P4_F11	NA	black	0	0	0
MGH60_P4_F12	NA	black	0	0	0
MGH60_P4_G01	-0.395794459463	red	1	4.3857	0.059355
MGH60_P4_G02	NA	black	0	0	0.15704
MGH60_P4_G03	NA	black	0	0	1.5578
MGH60_P4_G04	NA	black	0	0	0.20664
MGH60_P4_G05	NA	black	0	0	0.14012
MGH60_P4_G06	NA	black	0	0	0
MGH60_P4_G07	NA	black	0	0	0.26664
MGH60_P4_G08	NA	black	0	0	0
MGH60_P4_G09	NA	black	0	0	0.6663
MGH60_P4_G10	NA	black	0	0	0
MGH60_P4_G11	NA	black	0	0	0
MGH60_P4_G12	NA	black	0	0	3.8079
MGH60_P4_H01	NA	black	0	0	0.39177
MGH60_P4_H03	NA	black	0	0	2.8538
MGH60_P4_H04	NA	black	0	0	0
MGH60_P4_H06	NA	black	0	0	3.2154
MGH60_P4_H07	NA	black	0	0	0.4782
MGH60_P4_H08	NA	black	0	0	0
MGH60_P4_H09	NA	black	0	0	0
MGH60_P4_H10	NA	black	0	4.1942	0
MGH60_P4_H11	NA	black	0	0	0
MGH60_P4_H12	NA	black	0	0	2.369
MGH60_P5_A01	NA	black	0	0	0
MGH60_P5_A02	0.29455793458	red	1	0.78827	0.55974
MGH60_P5_A03	NA	black	0	0	0
MGH60_P5_A04	NA	black	0	0	1.9441
MGH60_P5_A05	NA	black	0	5.6009	0
MGH60_P5_A06	NA	black	0	0	0
MGH60_P5_A07	-0.854897870567	red	1	3.089	4.4614
MGH60_P5_A08	NA	black	0	0	0
MGH60_P5_A09	NA	black	0	0	1.1164
MGH60_P5_A10	NA	black	0	0	0.17632
MGH60_P5_A11	NA	black	0	0	0.39067
MGH60_P5_A12	NA	black	0	0	0.14274
MGH60_P5_B01	NA	black	0	0	0.27262
MGH60_P5_B02	-0.12875297246	red	1	3.8412	0.26303
MGH60_P5_B03	NA	black	0	0	0.28806
MGH60_P5_B04	NA	black	0	3.735	0
MGH60_P5_B05	NA	black	0	0	0
MGH60_P5_B06	NA	black	0	0	0
MGH60_P5_B07	NA	black	0	0	0
MGH60_P5_B08	NA	black	0	0	0
MGH60_P5_B09	NA	black	0	0	0
MGH60_P5_B10	NA	black	0	0	0
MGH60_P5_B12	-0.910050376332	red	1	2.8916	3.6486
MGH60_P5_C01	NA	black	0	0	0.43189
MGH60_P5_C02	NA	black	0	0	0.14274
MGH60_P5_C03	NA	black	0	0	0
MGH60_P5_C04	NA	black	0	5.6472	0
MGH60_P5_C05	NA	black	0	0	3.4158
MGH60_P5_C06	0.00704021117468	red	1	3.2763	0.71194
MGH60_P5_C07	NA	black	0	0	0.73118
MGH60_P5_C08	NA	black	0	0	0
MGH60_P5_C09	NA	black	0	0	0
MGH60_P5_C10	NA	black	0	0	0
MGH60_P5_C11	NA	black	0	0	0
MGH60_P5_C12	-0.186457677523	red	1	3.9305	0.15316
MGH60_P5_D01	NA	black	0	0	0.60692
MGH60_P5_D02	NA	black	0	0	0
MGH60_P5_D03	NA	black	0	0	0
MGH60_P5_D04	NA	black	0	4.8488	0
MGH60_P5_D05	NA	black	0	4.4386	0
MGH60_P5_D06	NA	black	0	0	0
MGH60_P5_D07	NA	black	0	0	0.96421
MGH60_P5_D08	NA	black	0	0	1.4038
MGH60_P5_D09	0.175894815192	red	1	1.884	0.56949
MGH60_P5_D10	-0.327436834553	red	1	3.1248	2.6105
MGH60_P5_D11	NA	black	0	0	0
MGH60_P5_D12	NA	black	0	0	0.25096
MGH60_P5_E01	NA	black	0	4.3674	0
MGH60_P5_E02	NA	black	0	0	1.3973
MGH60_P5_E03	0.00931296221602	red	1	3.3612	0.20664
MGH60_P5_E04	NA	black	0	0	0
MGH60_P5_E05	NA	black	0	0	0
MGH60_P5_E06	NA	black	0	0	0
MGH60_P5_E07	NA	black	0	0	0.38073
MGH60_P5_E08	NA	black	0	0	3.6105
MGH60_P5_E09	NA	black	0	0	0.66539
MGH60_P5_E10	NA	black	0	0	0.52306
MGH60_P5_E11	NA	black	0	0	3.8113
MGH60_P5_E12	NA	black	0	0	0.22157
MGH60_P5_F01	NA	black	0	0	0
MGH60_P5_F02	NA	black	0	0	0
MGH60_P5_F03	NA	black	0	0	2.6487
MGH60_P5_F04	NA	black	0	0	0
MGH60_P5_F05	NA	black	0	0	0
MGH60_P5_F06	NA	black	0	0	0
MGH60_P5_F07	NA	black	0	0	0.30801
MGH60_P5_F08	NA	black	0	0	4.3871
MGH60_P5_F09	NA	black	0	0	0
MGH60_P5_F11	-0.208817499176	red	1	4.3021	0.37962
MGH60_P5_F12	NA	black	0	0	0.48336
MGH60_P5_G01	NA	black	0	0	0
MGH60_P5_G02	NA	black	0	0	0
MGH60_P5_G03	NA	black	0	0	2.848
MGH60_P5_G04	NA	black	0	0	0.43296
MGH60_P5_G05	NA	black	0	0	0.18142
MGH60_P5_G06	NA	black	0	0	0
MGH60_P5_G07	NA	black	0	0	0
MGH60_P5_G08	NA	black	0	0	0.41359
MGH60_P5_G09	NA	black	0	0	0.40817
MGH60_P5_G10	NA	black	0	0	0.16479
MGH60_P5_G11	NA	black	0	0	0
MGH60_P5_G12	-0.249628461748	red	1	4.0253	0.064883
MGH60_P5_H01	NA	black	0	0	0
MGH60_P5_H02	NA	black	0	0.95977	0
MGH60_P5_H03	NA	black	0	0	0.1375
MGH60_P5_H04	NA	black	0	0	0
MGH60_P5_H05	NA	black	0	0	0
MGH60_P5_H06	NA	black	0	0	0
MGH60_P5_H07	NA	black	0	0	4.0354
MGH60_P5_H08	NA	black	0	0	0.29514
MGH60_P5_H09	NA	black	0	0	0.58304
MGH60_P5_H10	NA	black	0	0	0
MGH60_P5_H11	NA	black	0	4.7959	0
MGH60_P5_H12	NA	black	0	0	0.15704
MGH60_P6_A01	NA	black	0	0	4.8472
MGH60_P6_A02	NA	black	0	0	0.38405
MGH60_P6_A03	0.448230206959	red	1	1.9749	0.17887
MGH60_P6_A04	NA	black	0	0	0.56267
MGH60_P6_A05	NA	black	0	0	0.13488
MGH60_P6_A06	NA	black	0	0	0.12697
MGH60_P6_A07	NA	black	0	0	0.11503
MGH60_P6_A08	NA	black	0	0.64616	0
MGH60_P6_A09	NA	black	0	0	0
MGH60_P6_A10	NA	black	0	0	2.8832
MGH60_P6_A11	NA	black	0	0	0.28214
MGH60_P6_A12	NA	black	0	0	0
MGH60_P6_B01	NA	black	0	0	3.417
MGH60_P6_B03	NA	black	0	0	1.2857
MGH60_P6_B04	NA	black	0	0	0
MGH60_P6_B05	NA	black	0	0	0
MGH60_P6_B06	0.0671569583098	red	1	3.1704	0.22157
MGH60_P6_B07	NA	black	0	0	0
MGH60_P6_B08	NA	black	0	0	0
MGH60_P6_B09	NA	black	0	6.1107	0
MGH60_P6_B10	NA	black	0	0	3.0444
MGH60_P6_B11	NA	black	0	0	0.61636
MGH60_P6_B12	NA	black	0	0	0.15056
MGH60_P6_C02	NA	black	0	0	0
MGH60_P6_C03	-2.11979954832	black	0	1.1827	2.5874
MGH60_P6_C05	NA	black	0	0	0
MGH60_P6_C06	NA	black	0	0	0
MGH60_P6_C07	NA	black	0	0	0
MGH60_P6_C08	NA	black	0	0	0
MGH60_P6_C09	NA	black	0	0	0.58688
MGH60_P6_C10	NA	black	0	0	0.36289
MGH60_P6_C11	NA	black	0	0	0
MGH60_P6_D01	NA	black	0	0	0
MGH60_P6_D03	NA	black	0	0	0
MGH60_P6_D04	NA	black	0	0	0
MGH60_P6_D05	NA	black	0	0	0
MGH60_P6_D06	NA	black	0	0	0
MGH60_P6_D07	NA	black	0	0	0
MGH60_P6_D08	NA	black	0	0	4.3845
MGH60_P6_D09	NA	black	0	0.61164	0
MGH60_P6_D11	NA	black	0	0	0.31962
MGH60_P6_D12	NA	black	0	0	1.6365
MGH60_P6_E01	NA	black	0	0.77231	0
MGH60_P6_E02	-1.21216679961	red	1	1.8914	2.2945
MGH60_P6_E03	NA	black	0	0	0
MGH60_P6_E04	NA	black	0	0	0
MGH60_P6_E05	NA	black	0	0	3.74
MGH60_P6_E06	NA	black	0	0	0
MGH60_P6_E07	NA	black	0	0	0.543
MGH60_P6_E08	NA	black	0	0	4.8771
MGH60_P6_E09	NA	black	0	5.1084	0
MGH60_P6_E10	NA	black	0	0.47612	0
MGH60_P6_E11	NA	black	0	0	0.18142
MGH60_P6_E12	NA	black	0	0	0
MGH60_P6_F02	NA	black	0	0	4.4334
MGH60_P6_F03	NA	black	0	0	0
MGH60_P6_F04	NA	black	0	0	0
MGH60_P6_F05	NA	black	0	0	0
MGH60_P6_F06	NA	black	0	0	0
MGH60_P6_F07	NA	black	0	0	0
MGH60_P6_F08	NA	black	0	1.9978	0
MGH60_P6_F09	-0.944852111812	red	1	5.9876	0.14405
MGH60_P6_F10	NA	black	0	0	3.3169
MGH60_P6_F11	NA	black	0	3.8791	0
MGH60_P6_F12	NA	black	0	0	2.3896
MGH60_P6_G01	NA	black	0	0	0
MGH60_P6_G02	NA	black	0	0	0
MGH60_P6_G03	NA	black	0	0	0
MGH60_P6_G04	NA	black	0	0	0
MGH60_P6_G05	NA	black	0	0	0
MGH60_P6_G06	NA	black	0	0	0.13881
MGH60_P6_G07	NA	black	0	0.76299	0
MGH60_P6_G08	NA	black	0	0	0.24489
MGH60_P6_G10	-0.0178525279231	red	1	3.4921	0.44148
MGH60_P6_G11	NA	black	0	0	0
MGH60_P6_G12	NA	black	0	0	0.43616
MGH60_P6_H01	NA	black	0	0	0.12433
MGH60_P6_H02	0.655968869973	red	1	1.3818	0.15056
MGH60_P6_H03	NA	black	0	0	0
MGH60_P6_H04	NA	black	0	0	0
MGH60_P6_H06	NA	black	0	0	0
MGH60_P6_H07	NA	black	0	0	0
MGH60_P6_H08	NA	black	0	0	0.059355
MGH60_P6_H09	1.2411603144	green3	2	4.5529	3.1347
MGH60_P6_H10	NA	black	0	0	0.12697
MGH60_P6_H11	NA	black	0	0.41359	0
MGH60_P6_H12	NA	black	0	0	0.35163
MGH60_P7_A01	NA	black	0	0	0.50691
MGH60_P7_A02	NA	black	0	0	0.23879
MGH60_P7_A03	NA	black	0	0	0
MGH60_P7_A04	NA	black	0	0	0
MGH60_P7_A05	-0.500107628562	red	1	4.6525	0.064883
MGH60_P7_A06	NA	black	0	0	0
MGH60_P7_A07	NA	black	0	0	0.26303
MGH60_P7_A08	NA	black	0	0	1.0772
MGH60_P7_A09	NA	black	0	0	0
MGH60_P7_A10	NA	black	0	0	0.32077
MGH60_P7_A11	NA	black	0	0	0.08134
MGH60_P7_A12	NA	black	0	0	0.31499
MGH60_P7_B02	NA	black	0	4.4227	0
MGH60_P7_B03	NA	black	0	0	1.7727
MGH60_P7_B04	NA	black	0	0	0.74502
MGH60_P7_B05	NA	black	0	2.6471	0
MGH60_P7_B06	NA	black	0	0	0.39616
MGH60_P7_B07	NA	black	0	0	0
MGH60_P7_B08	NA	black	0	0	0
MGH60_P7_B09	NA	black	0	0	0.29983
MGH60_P7_B10	NA	black	0	0	0.34596
MGH60_P7_B11	NA	black	0	0	0
MGH60_P7_B12	NA	black	0	0	4.1092
MGH60_P7_C01	NA	black	0	0	0.11902
MGH60_P7_C02	NA	black	0	0	0
MGH60_P7_C03	NA	black	0	0	1.2351
MGH60_P7_C04	NA	black	0	0	0
MGH60_P7_C05	NA	black	0	0	0
MGH60_P7_C06	NA	black	0	0	0.45101
MGH60_P7_C07	NA	black	0	0	0.21412
MGH60_P7_C08	NA	black	0	0	0.2762
MGH60_P7_C09	NA	black	0	0	3.4124
MGH60_P7_C10	NA	black	0	0	0.49057
MGH60_P7_C11	-0.596772368657	red	1	0.34596	1.1512
MGH60_P7_C12	NA	black	0	0	3.5821
MGH60_P7_D01	NA	black	0	0	3.0599
MGH60_P7_D02	NA	black	0	0	0
MGH60_P7_D03	NA	black	0	0	0
MGH60_P7_D04	NA	black	0	0	0.38515
MGH60_P7_D05	NA	black	0	0	0
MGH60_P7_D06	NA	black	0	0	0
MGH60_P7_D08	NA	black	0	0	0.66448
MGH60_P7_D09	NA	black	0	0	0
MGH60_P7_D10	NA	black	0	0	0.14666
MGH60_P7_D11	NA	black	0	0	5.1439
MGH60_P7_D12	NA	black	0	0	0.13881
MGH60_P7_E01	NA	black	0	0	0
MGH60_P7_E02	NA	black	0	0	0
MGH60_P7_E03	NA	black	0	0	0
MGH60_P7_E04	-0.899287803728	red	1	6.2211	0.23634
MGH60_P7_E05	NA	black	0	0	0.60597
MGH60_P7_E06	NA	black	0	0	2.4505
MGH60_P7_E07	NA	black	0	0	0.15445
MGH60_P7_E08	-0.807660780359	red	1	2.7725	2.9926
MGH60_P7_E09	NA	black	0	1.2253	0
MGH60_P7_E11	NA	black	0	0	0
MGH60_P7_E12	4.20702994866	black	0	5.8671	4.4103
MGH60_P7_F01	NA	black	0	0	0.0229
MGH60_P7_F03	NA	black	0	0	0.14796
MGH60_P7_F04	NA	black	0	0	0
MGH60_P7_F05	NA	black	0	0	0.30217
MGH60_P7_F06	NA	black	0	0	0
MGH60_P7_F07	NA	black	0	0	0.43189
MGH60_P7_F08	NA	black	0	0	0
MGH60_P7_F10	NA	black	0	0	0
MGH60_P7_F11	NA	black	0	0	0
MGH60_P7_F12	NA	black	0	0	0.20539
MGH60_P7_G01	NA	black	0	0	4.113
MGH60_P7_G02	NA	black	0	0	0.43723
MGH60_P7_G03	1.68163892852	black	0	4.7858	3.4129
MGH60_P7_G04	NA	black	0	0	0
MGH60_P7_G05	NA	black	0	0	0
MGH60_P7_G06	NA	black	0	0	0
MGH60_P7_G07	NA	black	0	0	0
MGH60_P7_G08	NA	black	0	0	0
MGH60_P7_G09	NA	black	0	0	0
MGH60_P7_G10	NA	black	0	0	0.025738
MGH60_P7_G11	NA	black	0	0	0.084064
MGH60_P7_G12	NA	black	0	0	1.3196
MGH60_P7_H01	0.0829930392863	red	1	3.139	0.16736
MGH60_P7_H02	NA	black	0	4.3952	0
MGH60_P7_H03	NA	black	0	0	0.1177
MGH60_P7_H04	NA	black	0	0	0.32539
MGH60_P7_H05	NA	black	0	0	0
MGH60_P7_H06	NA	black	0	1.544	0
MGH60_P7_H07	NA	black	0	0	0
MGH60_P7_H08	NA	black	0	0	4.918
MGH60_P7_H09	NA	black	0	0	0.075875
MGH60_P7_H10	NA	black	0	0	0
MGH60_P7_H11	NA	black	0	4.5274	0
MGH60_P7_H12	NA	black	0	0	0.25942
MGH60_P3_A01	NA	black	0	3.5553	0
MGH60_P3_A02	NA	black	0	0	0
MGH60_P3_A03	NA	black	0	0	0
MGH60_P3_A06	NA	black	0	0	0
MGH60_P3_A07	NA	black	0	3.858	0
MGH60_P3_A08	NA	black	0	0	0.10969
MGH60_P3_A09	NA	black	0	0	0
MGH60_P3_A10	NA	black	0	3.0507	0
MGH60_P3_A11	NA	black	0	0	0.58496
MGH60_P3_A12	NA	black	0	1.4988	0
MGH60_P3_B01	NA	black	0	0	0
MGH60_P3_B04	NA	black	0	3.7157	0
MGH60_P3_B06	NA	black	0	5.9235	0
MGH60_P3_B07	NA	black	0	0	2.5605
MGH60_P3_B10	NA	black	0	0	1.4668
MGH60_P3_B11	NA	black	0	0	0
MGH60_P3_B12	NA	black	0	0	0
MGH60_P3_C03	0.821995077428	green3	2	4.4987	2.394
MGH60_P3_C04	NA	black	0	1.9616	0
MGH60_P3_C07	NA	black	0	0	0
MGH60_P3_C08	NA	black	0	0	0
MGH60_P3_C09	NA	black	0	0	0
MGH60_P3_D01	NA	black	0	2.9445	0
MGH60_P3_D03	NA	black	0	0	0
MGH60_P3_D04	NA	black	0	0	0
MGH60_P3_D07	NA	black	0	0	0
MGH60_P3_D08	NA	black	0	0	2.7706
MGH60_P3_D09	NA	black	0	0	0
MGH60_P3_D10	0.0494032306732	red	1	4.483	0.9222
MGH60_P3_D11	NA	black	0	0	4.829
MGH60_P3_E02	NA	black	0	0	2.8217
MGH60_P3_E03	NA	black	0	0	0
MGH60_P3_E04	NA	black	0	0	0
MGH60_P3_E06	NA	black	0	1.763	0
MGH60_P3_E07	NA	black	0	0	0
MGH60_P3_E08	NA	black	0	0	0
MGH60_P3_E09	NA	black	0	0	0
MGH60_P3_E10	NA	black	0	0	1.4756
MGH60_P3_E11	-0.460739832091	red	1	1.4942	1.2534
MGH60_P3_E12	NA	black	0	2.8184	0
MGH60_P3_F01	NA	black	0	3.1122	0
MGH60_P3_F02	NA	black	0	0	0
MGH60_P3_F03	NA	black	0	0	0.39067
MGH60_P3_F04	NA	black	0	0	1.6897
MGH60_P3_F06	NA	black	0	5.3792	0
MGH60_P3_F07	NA	black	0	2.03	0
MGH60_P3_F08	NA	black	0	0	0
MGH60_P3_F09	NA	black	0	0	0
MGH60_P3_F10	NA	black	0	0	0
MGH60_P3_F11	NA	black	0	0	5.3768
MGH60_P3_F12	NA	black	0	0	0
MGH60_P3_G02	NA	black	0	0	0
MGH60_P3_G04	NA	black	0	0	0
MGH60_P3_G05	NA	black	0	0	0
MGH60_P3_G06	NA	black	0	0	0.44996
MGH60_P3_G07	NA	black	0	6.5828	0
MGH60_P3_G08	NA	black	0	0	0
MGH60_P3_G10	NA	black	0	0	1.1519
