Cell_name	Zvalue	Color	Cluster	HIF1A	LEP
97_P6_C07	NA	black	0	6.3954	0
97_P6_C02	NA	black	0	2.8953	0
97_P5_F02	NA	black	0	4.2471	0
97_P5_F04	0.438550206674	green3	2	5.8605	0.50487
97_P5_H02	NA	black	0	3.0796	0
97_P6_C08	NA	black	0	3.5636	0
97_P5_E03	NA	black	0	2.6147	0
97_P6_D05	NA	black	0	1.1583	0
97_P5_D01	NA	black	0	4.9629	0
97_P6_F05	0.174403309797	green3	2	3.7345	0.12697
97_P5_H06	0.022938104497	green3	2	2.5142	0.29748
97_P5_H11	0.148107814431	green3	2	3.1747	0.22774
97_P5_E06	NA	black	0	3.7838	0
97_P6_H02	NA	black	0	4.2948	0
97_P6_A08	NA	black	0	0.46676	0
97_P5_B02	NA	black	0	1.9264	0
97_P5_E10	NA	black	0	3.268	0
97_P5_B11	-6.32749470429	black	0	1.0545	1.4988
97_P6_G07	NA	black	0	1.4967	0
97_P5_A05	NA	black	0	6.6159	0
97_P5_A11	NA	black	0	3.514	0
97_P6_A06	NA	black	0	5.4691	0
97_P6_F07	NA	black	0	3.6866	0
97_P6_G04	-0.02263027303	green3	2	4.6311	0.26303
97_P6_B05	NA	black	0	4.1322	0
97_P5_D06	-0.0175798420439	green3	2	4.5099	0.24489
97_P6_F08	NA	black	0	4.3537	0
97_P5_F06	NA	black	0	2.9426	0
97_P5_D08	NA	black	0	4.4005	0
97_P5_G11	NA	black	0	2.3984	0
97_P6_F10	0.177332147487	green3	2	3.4788	0.17887
97_P5_H07	NA	black	0	4.439	0
97_P5_A07	0.160519549121	green3	2	3.8913	0.08134
97_P6_G11	-0.051381472693	green3	2	5.2445	0.27977
97_P5_C03	NA	black	0	0	0
97_P5_F01	NA	black	0	3.9363	0
97_P6_E01	NA	black	0	3.6303	0
97_P5_F03	0.108991700753	green3	2	3.691	0.20414
97_P5_B01	NA	black	0	6.1259	0
97_P6_H03	NA	black	0	3.9326	0
97_P6_E12	NA	black	0	6.1616	0
97_P5_G10	NA	black	0	0.20163	0
97_P5_C05	NA	black	0	3.7115	0
97_P6_D11	NA	black	0	3.8769	0
97_P5_H09	NA	black	0	4.5892	0
97_P6_B06	NA	black	0	4.5457	0
97_P5_F09	-0.270423333523	green3	2	5.3574	0.14796
97_P6_F02	NA	black	0	4.1503	0
97_P5_D11	NA	black	0	2.8647	0
97_P5_H03	-0.0638128060406	green3	2	2.4555	0.32654
97_P5_D05	NA	black	0	3.8177	0
97_P6_H05	NA	black	0	3.612	0
97_P6_D09	NA	black	0	3.8997	0
97_P6_G09	-0.203639951192	green3	2	3.1364	0.41359
97_P6_D08	NA	black	0	0.92676	0
97_P5_G06	NA	black	0	3.1152	0
97_P5_A01	NA	black	0	5.2927	0
97_P6_H10	0.542321912208	blue	3	2.5023	0.1177
97_P5_G01	0.0509799322619	green3	2	2.1554	0.28924
97_P6_E02	0.0599455460956	green3	2	3.8738	0.2302
97_P6_B01	NA	black	0	2.1554	0
97_P5_F10	NA	black	0	2.7128	0
97_P6_C10	0.163982950324	green3	2	3.3235	0.20664
97_P5_C09	NA	black	0	4.6636	0
97_P5_E12	0.457809983196	blue	3	2.1047	0.17377
97_P5_E01	NA	black	0	4.6881	0
97_P6_D02	NA	black	0	0	0
97_P6_A07	-0.0116923353075	green3	2	4.4598	0.24732
97_P5_G03	-0.905421955899	black	0	2.9075	0.69777
97_P6_G12	-1.13135689256	black	0	1.7168	0.57337
97_P6_C03	NA	black	0	3.8033	0
97_P6_H06	-0.0170688870595	green3	2	4.6894	0.28214
97_P5_E09	NA	black	0	4.6934	0
97_P6_C01	NA	black	0	5.1914	0
97_P6_G03	NA	black	0	3.6513	0
97_P5_G12	NA	black	0	5.4461	0
97_P5_G09	NA	black	0	4.3539	0
97_P5_H04	NA	black	0	2.4095	0
MGH97_P7_B05	NA	black	0	3.5945	0
MGH97_P7_E10	NA	black	0	4.2116	0
MGH97_P7_A02	NA	black	0	0.90227	0
MGH97_P7_C01	NA	black	0	4.3705	0
MGH97_P7_D06	-0.244981905165	green3	2	3.4271	0.47508
MGH97_P7_H08	NA	black	0	4.8348	0
MGH97_P7_G11	-0.220024072488	green3	2	6.3547	0.25096
MGH97_P7_A08	NA	black	0	5.9969	0
MGH97_P7_F07	NA	black	0	5.8336	0
MGH97_P7_C04	NA	black	0	4.0897	0
MGH97_P7_C02	NA	black	0	4.0585	0
MGH97_P7_F10	NA	black	0	4.0147	0
MGH97_P7_H05	0.647367413546	blue	3	5.4098	0.71633
MGH97_P7_B04	NA	black	0	6.3958	0
MGH97_P7_F09	NA	black	0	4.9313	0
MGH97_P7_H02	NA	black	0	7.7177	0
MGH97_P7_C11	NA	black	0	0	0
MGH97_P7_G07	NA	black	0	2.5323	0
MGH97_P7_F06	NA	black	0	5.031	0
MGH97_P7_A06	NA	black	0	2.9638	0
MGH97_P7_D12	NA	black	0	0	0.15186
MGH97_P7_B02	NA	black	0	5.2045	0
MGH97_P7_E03	NA	black	0	4.898	0
MGH97_P7_D02	NA	black	0	5.245	0
MGH97_P7_B11	NA	black	0	5.3991	0
MGH97_P7_E09	NA	black	0	5.6323	0
MGH97_P7_B01	NA	black	0	2.0133	0
MGH97_P7_G06	NA	black	0	3.8628	0
MGH97_P7_B07	NA	black	0	0	0
MGH97_P7_C05	NA	black	0	5.0203	0
MGH97_P7_E07	NA	black	0	4.1145	0
MGH97_P7_B12	NA	black	0	2.8592	0
MGH97_P7_H07	NA	black	0	4.9408	0
MGH97_P7_D04	NA	black	0	1.24	0
MGH97_P7_C06	NA	black	0	5.1082	0
MGH97_P7_G09	NA	black	0	4.5628	0
MGH97_P7_E06	-0.279646744037	green3	2	5.6096	0.1776
MGH97_P7_F04	NA	black	0	6.381	0
MGH97_P7_C09	NA	black	0	2.3326	0
MGH97_P7_G03	NA	black	0	4.2421	0
MGH97_P7_H01	NA	black	0	2.0172	0
MGH97_P7_B06	NA	black	0	0	0
MGH97_P7_C08	NA	black	0	3.4971	0
MGH97_P7_E08	NA	black	0	3.7213	0
MGH97_P7_F01	NA	black	0	3.8423	0
MGH97_P7_H03	NA	black	0	5.0218	0
MGH97_P7_B10	NA	black	0	3.2683	0
MGH97_P7_E11	NA	black	0	2.1919	0
MGH97_P7_C03	1.47700042631	black	0	6.204	0.83754
MGH97_P7_H12	NA	black	0	4.2386	0
MGH97_P7_D07	NA	black	0	4.5392	0
MGH97_P7_A11	NA	black	0	5.5807	0
MGH97_P7_A01	NA	black	0	3.2766	0
MGH97_P7_F12	NA	black	0	3.8896	0
MGH97_P7_F08	NA	black	0	4.878	0
MGH97_P7_D11	NA	black	0	5.3653	0
MGH97_P7_H09	NA	black	0	4.3245	0
MGH97_P7_D09	NA	black	0	4.5508	0
MGH97_P7_C12	NA	black	0	3.9839	0
MGH97_P7_H11	NA	black	0	4.7421	0
MGH97_P7_A04	NA	black	0	4.4737	0
MGH97_P7_H06	NA	black	0	3.0156	0
MGH97_P7_F03	NA	black	0	5.9831	0
MGH97_P7_A07	0.14930833086	green3	2	2.8432	0.24367
MGH97_P7_F11	0.168122183501	green3	2	3.107	0.22157
MGH97_P7_G08	NA	black	0	4.9178	0
MGH97_P7_E02	-0.567570625778	red	1	2.1339	0.46571
MGH97_P7_C07	NA	black	0	3.7045	0
MGH97_P7_A09	NA	black	0	5.2413	0
MGH97_P7_B09	NA	black	0	5.7968	0
MGH97_P7_G10	NA	black	0	0	0
MGH97_P7_G02	NA	black	0	4.5457	0
MGH97_P7_H04	NA	black	0	4.6312	0
MGH97_P7_G01	NA	black	0	1.2708	0
MGH97_P7_E05	NA	black	0	0	0
MGH97_P7_E04	NA	black	0	2.6429	0
MGH97_P7_E01	NA	black	0	0	0
MGH97_P7_F05	NA	black	0	5.3629	0
MGH97_P7_D05	NA	black	0	4.6704	0
MGH97_P7_A03	NA	black	0	4.2688	0
MGH97_P7_B03	NA	black	0	3.7124	0
MGH97_P7_A05	NA	black	0	0	0
MGH97_P7_D03	NA	black	0	7.2149	0
MGH97_P7_F02	0.0938276015199	green3	2	4.5674	0.62106
MGH97_P7_G05	NA	black	0	4.8278	0
MGH97_P7_D08	NA	black	0	0	0
MGH97_P7_G04	NA	black	0	3.9586	0
MGH97_P8_A11	NA	black	0	4.2317	0
MGH97_P10_A12	NA	black	0	5.0223	0
MGH97_P10_E09	NA	black	0	3.2294	0
MGH97_P9_B12	NA	black	0	4.2521	0
MGH97_P10_D07	NA	black	0	5.0345	0
MGH97_P8_D11	NA	black	0	4.8106	0
MGH97_P8_G05	NA	black	0	3.9258	0
MGH97_P9_C05	NA	black	0	4.1114	0
MGH97_P8_D03	NA	black	0	3.082	0
MGH97_P8_H05	NA	black	0	1.3846	0
MGH97_P10_A09	NA	black	0	3.3718	0
MGH97_P10_E03	NA	black	0	6.3726	0
MGH97_P10_D04	0.239289466415	green3	2	4.9583	0.57337
MGH97_P9_D12	NA	black	0	4.237	0
MGH97_P8_H06	NA	black	0	4.0014	0
MGH97_P8_H11	NA	black	0	4.6904	0
MGH97_P9_F12	NA	black	0	4.2445	0
MGH97_P8_D07	0.00109013310629	green3	2	4.5276	0.3173
MGH97_P8_H02	NA	black	0	3.3521	0
MGH97_P8_D01	NA	black	0	5.2065	0
MGH97_P10_C04	NA	black	0	2.0569	0
MGH97_P9_E06	NA	black	0	0	0
MGH97_P8_F12	NA	black	0	4.5301	0
MGH97_P8_H01	NA	black	0	3.704	0
MGH97_P8_A05	NA	black	0	3.5596	0
MGH97_P9_F10	NA	black	0	3.9348	0
MGH97_P10_F10	NA	black	0	3.9396	0
MGH97_P9_G12	NA	black	0	3.4359	0
MGH97_P8_B04	NA	black	0	3.5739	0
MGH97_P8_E11	NA	black	0	0	0
MGH97_P9_G10	NA	black	0	5.2302	0
MGH97_P10_D11	0.273076916421	green3	2	2.9034	0.1865
MGH97_P10_D01	NA	black	0	3.3373	0
MGH97_P10_H04	NA	black	0	0	0
MGH97_P10_D12	NA	black	0	4.7797	0
MGH97_P8_D04	NA	black	0	5.1763	0
MGH97_P8_F08	NA	black	0	6.1815	0
MGH97_P9_E10	NA	black	0	4.1214	0
MGH97_P9_D11	NA	black	0	3.8142	0
MGH97_P8_A02	NA	black	0	0	0
MGH97_P9_F01	NA	black	0	4.7708	0
MGH97_P8_B08	NA	black	0	2.9879	0
MGH97_P8_A09	NA	black	0	4.5178	0
MGH97_P9_A03	NA	black	0	0	0
MGH97_P9_G09	NA	black	0	4.425	0
MGH97_P10_E02	NA	black	0	5.1503	0
MGH97_P10_H08	NA	black	0	0	0
MGH97_P9_G04	NA	black	0	5.1479	0
MGH97_P8_G11	NA	black	0	4.4264	0
MGH97_P10_A06	NA	black	0	3.815	0
MGH97_P10_F08	NA	black	0	4.4905	0
MGH97_P8_E08	NA	black	0	3.5614	0
MGH97_P8_G08	NA	black	0	2.9601	0
MGH97_P10_B07	NA	black	0	3.1598	0
MGH97_P9_G11	NA	black	0	5.5215	0
MGH97_P8_F11	NA	black	0	4.384	0
MGH97_P8_F05	NA	black	0	3.61	0
MGH97_P9_A01	NA	black	0	4.0358	0
MGH97_P10_F01	NA	black	0	4.6112	0
MGH97_P8_C10	-0.126512491465	green3	2	4.9731	0.18777
MGH97_P8_E02	NA	black	0	5.4539	0
MGH97_P10_B05	NA	black	0	3.2898	0
MGH97_P8_G04	NA	black	0	4.3883	0
MGH97_P9_B02	NA	black	0	4.6454	0
MGH97_P8_H08	0.198641441495	green3	2	6.4255	0.38184
MGH97_P8_F01	NA	black	0	4.4135	0
MGH97_P10_H09	0.274214224058	green3	2	2.168	0.22404
MGH97_P10_E06	NA	black	0	1.6503	0
MGH97_P10_D10	NA	black	0	5.5418	0
MGH97_P10_A03	1.22344361287	black	0	5.6348	0.94636
MGH97_P10_A05	NA	black	0	4.4572	0
MGH97_P10_A01	NA	black	0	4.2895	0
MGH97_P9_D09	NA	black	0	0	0.3115
MGH97_P9_D06	NA	black	0	5.9488	0
MGH97_P9_G05	NA	black	0	5.2448	0
MGH97_P10_E05	NA	black	0	3.7214	0
MGH97_P8_F10	NA	black	0	4.4346	0
MGH97_P10_A04	0.488168914761	blue	3	2.6683	0.12035
MGH97_P9_A07	NA	black	0	7.0566	0
MGH97_P9_A08	NA	black	0	5.5948	0
MGH97_P9_H12	NA	black	0	3.3546	0
MGH97_P10_G03	NA	black	0	3.1957	0
MGH97_P8_B03	NA	black	0	5.1112	0
MGH97_P10_H07	NA	black	0	0	0
MGH97_P10_E01	NA	black	0	4.282	0
MGH97_P9_F11	NA	black	0	2.4906	0
MGH97_P8_B12	NA	black	0	4.7183	0
MGH97_P9_H02	NA	black	0	0	0
MGH97_P9_C11	NA	black	0	0	0
MGH97_P8_A01	NA	black	0	4.3935	0
MGH97_P10_F07	NA	black	0	4.6452	0
MGH97_P10_G01	NA	black	0	3.497	0
MGH97_P10_H05	NA	black	0	4.042	0
MGH97_P9_F07	NA	black	0	2.1903	0
MGH97_P9_D08	NA	black	0	0.76214	0
MGH97_P9_E05	0.0200966310345	green3	2	4.7284	0.34823
MGH97_P8_B09	NA	black	0	5.2737	0
MGH97_P10_E12	NA	black	0	3.485	0
MGH97_P10_B10	NA	black	0	0.30918	0
MGH97_P9_E03	NA	black	0	0.25822	0
MGH97_P9_G07	NA	black	0	4.0174	0
MGH97_P9_C09	-0.643329620444	red	1	2.2513	0.49774
MGH97_P10_B11	NA	black	0	0.56657	0
MGH97_P9_B05	NA	black	0	3.2501	0
MGH97_P9_A12	NA	black	0	4.312	0
MGH97_P8_D10	NA	black	0	0.56755	0
MGH97_P8_C05	NA	black	0	5.5564	0
MGH97_P9_D02	NA	black	0	4.5898	0
MGH97_P9_D07	NA	black	0	2.1894	0
MGH97_P8_F03	NA	black	0	3.2966	0
MGH97_P8_C12	0.0178584550646	green3	2	4.2593	0.17505
MGH97_P10_E10	NA	black	0	0	0.4813
MGH97_P10_H10	NA	black	0	4.8623	0
MGH97_P10_C07	NA	black	0	4.0783	0
MGH97_P9_E04	NA	black	0	5.202	0
MGH97_P8_H10	NA	black	0	5.6373	0
MGH97_P9_F03	NA	black	0	4.5076	0
MGH97_P10_C08	NA	black	0	5.5616	0
MGH97_P8_B11	NA	black	0	3.8276	0
MGH97_P10_C01	NA	black	0	5.6565	0
MGH97_P9_D04	NA	black	0	5.7384	0
MGH97_P10_B06	NA	black	0	2.8639	0
MGH97_P8_H09	NA	black	0	0	0
MGH97_P9_F05	NA	black	0	3.7704	0
MGH97_P9_B04	NA	black	0	3.6704	0
MGH97_P9_C12	-0.210038690721	green3	2	5.5746	0.20914
MGH97_P8_B02	NA	black	0	5.1579	0
MGH97_P9_F04	NA	black	0	3.6836	0
MGH97_P10_G02	NA	black	0	4.5522	0
MGH97_P9_B07	NA	black	0	5.6576	0
MGH97_P10_D08	NA	black	0	4.7123	0
MGH97_P10_G12	NA	black	0	5.5562	0
MGH97_P9_A02	NA	black	0	4.1874	0
MGH97_P8_G03	-0.0296234508829	green3	2	4.7863	0.27143
MGH97_P8_D09	NA	black	0	4.851	0
MGH97_P10_C06	NA	black	0	2.5636	0
MGH97_P8_H03	NA	black	0	0	0
MGH97_P8_A10	0.114903577746	green3	2	3.7714	0.18269
MGH97_P8_B06	NA	black	0	5.6525	0
MGH97_P9_G08	NA	black	0	2.9107	0
MGH97_P8_B01	NA	black	0	4.6968	0
MGH97_P10_B08	NA	black	0	5.552	0
MGH97_P10_C12	NA	black	0	4.9467	0
MGH97_P9_A10	NA	black	0	1.2222	0
MGH97_P9_C10	NA	black	0	2.6429	0
MGH97_P9_G03	NA	black	0	4.0853	0
MGH97_P10_B02	NA	black	0	3.8436	0
MGH97_P10_A08	NA	black	0	4.9301	0
MGH97_P8_C09	NA	black	0	2.6652	0
MGH97_P10_D05	NA	black	0	2.6425	0
MGH97_P10_F02	NA	black	0	4.2836	0
MGH97_P9_D10	NA	black	0	2.0395	0
MGH97_P8_D08	NA	black	0	4.6263	0
MGH97_P9_H11	NA	black	0	5.3827	0
MGH97_P8_C06	NA	black	0	4.1683	0
MGH97_P8_A03	NA	black	0	3.6836	0
MGH97_P9_C04	NA	black	0	7.0922	0
MGH97_P8_E01	NA	black	0	3.6011	0
MGH97_P10_D02	NA	black	0	0	0
MGH97_P9_E12	NA	black	0	1.2485	0
MGH97_P9_A05	NA	black	0	4.7978	0
MGH97_P10_F06	NA	black	0	4.6738	0
MGH97_P9_E01	NA	black	0	3.6918	0
MGH97_P8_G06	NA	black	0	0	0
MGH97_P10_B03	NA	black	0	1.9501	0
MGH97_P9_H08	NA	black	0	1.6012	0
MGH97_P9_E08	NA	black	0	3.9995	0
MGH97_P8_C07	NA	black	0	3.4485	0
MGH97_P9_A06	NA	black	0	0	0
MGH97_P8_E04	0.0219358372797	green3	2	3.9501	0.2762
MGH97_P8_C11	NA	black	0	5.0769	0
MGH97_P9_C03	NA	black	0	4.0294	0
MGH97_P8_E03	NA	black	0	3.3542	0
MGH97_P10_B01	NA	black	0	6.1244	0
MGH97_P9_B11	NA	black	0	7.3693	0
MGH97_P9_G02	NA	black	0	4.0509	0
MGH97_P8_G02	NA	black	0	1.105	0
MGH97_P10_G10	NA	black	0	5.138	0
MGH97_P9_G06	NA	black	0	5.0221	0
MGH97_P9_E02	NA	black	0	4.6366	0
MGH97_P9_C06	0.132784846031	green3	2	3.3651	0.2228
MGH97_P10_H06	NA	black	0	4.9011	0
MGH97_P8_B05	2.22793896569	black	0	5.9431	1.251
MGH97_P9_F08	NA	black	0	4.1361	0
MGH97_P10_F05	NA	black	0	4.1301	0
MGH97_P8_D06	2.30343015382	black	0	5.4051	1.8895
MGH97_P8_D12	NA	black	0	4.6237	0
MGH97_P9_H06	NA	black	0	5.8641	0
MGH97_P9_C08	NA	black	0	0	0
MGH97_P10_D06	NA	black	0	5.8084	0
MGH97_P8_G12	NA	black	0	0.41034	0
MGH97_P10_C10	NA	black	0	5.2416	0
MGH97_P8_H07	NA	black	0	5.1834	0
MGH97_P10_E08	NA	black	0	4.1319	0
MGH97_P10_G11	NA	black	0	5.1724	0
MGH97_P10_E07	NA	black	0	4.2359	0
MGH97_P10_F03	NA	black	0	3.2456	0
MGH97_P8_F09	NA	black	0	4.1903	0
MGH97_P10_F04	NA	black	0	3.0626	0
MGH97_P9_H03	NA	black	0	4.7343	0
MGH97_P10_D09	NA	black	0	4.7711	0
MGH97_P8_C01	NA	black	0	7.4932	0
MGH97_P9_C02	NA	black	0	3.9366	0
MGH97_P8_F07	NA	black	0	3.9809	0
MGH97_P10_G06	-0.102902229482	green3	2	3.5632	0.39177
MGH97_P9_B01	NA	black	0	6.6899	0
MGH97_P10_E04	0.0876784036401	green3	2	3.4647	0.2461
MGH97_P8_B07	NA	black	0	4.5954	0
MGH97_P8_G07	NA	black	0	4.7777	0
MGH97_P9_B08	NA	black	0	0	0
MGH97_P9_C01	NA	black	0	0	0
MGH97_P8_G01	NA	black	0	3.7482	0
MGH97_P9_H04	NA	black	0	4.4133	0
MGH97_P10_F11	NA	black	0	6.2272	0
MGH97_P10_D03	NA	black	0	5.0057	0
MGH97_P10_C09	NA	black	0	0	0
MGH97_P8_E06	NA	black	0	0	0
MGH97_P8_E09	NA	black	0	5.4011	0
MGH97_P8_E05	NA	black	0	5.4568	0
MGH97_P8_A08	NA	black	0	0	0
MGH97_P10_F12	NA	black	0	3.119	0
MGH97_P9_D01	-4.75501857193	black	0	2.8852	2.2259
MGH97_P9_E09	NA	black	0	4.2718	0
MGH97_P8_A06	NA	black	0	4.7431	0
MGH97_P10_C02	NA	black	0	3.8736	0
MGH97_P10_C11	NA	black	0	5.8447	0
MGH97_P8_B10	NA	black	0	4.4465	0
MGH97_P9_E11	NA	black	0	4.1116	0
MGH97_P9_F06	NA	black	0	0.8213	0
MGH97_P10_H11	NA	black	0	4.0483	0
MGH97_P9_B06	NA	black	0	5.4476	0
MGH97_P10_E11	NA	black	0	3.8082	0
MGH97_P9_B09	NA	black	0	4.3535	0
MGH97_P9_B03	NA	black	0	3.8141	0
MGH97_P9_B10	NA	black	0	1.4673	0
MGH97_P8_H12	NA	black	0	5.0704	0
MGH97_P10_A02	NA	black	0	4.4701	0
MGH97_P8_A04	NA	black	0	4.4641	0
MGH97_P10_G05	0.143919386334	green3	2	3.2098	0.22774
MGH97_P9_H10	NA	black	0	3.68	0
MGH97_P9_A11	NA	black	0	4.5442	0
MGH97_P8_A12	NA	black	0	6.549	0
MGH97_P8_C08	NA	black	0	3.6185	0
MGH97_P8_A07	NA	black	0	1.4185	0
MGH97_P10_H03	NA	black	0	2.9709	0
MGH97_P8_H04	NA	black	0	3.7018	0
MGH97_P9_C07	NA	black	0	4.5289	0
MGH97_P9_H07	NA	black	0	5.2092	0
MGH97_P8_C02	NA	black	0	4.1855	0
MGH97_P10_B09	NA	black	0	3.8442	0
MGH97_P9_E07	NA	black	0	5.3649	0
MGH97_P10_C03	NA	black	0	3.0628	0
93_P3_D02	NA	black	0	4.0384	0
93_P3_B08	NA	black	0	5.0305	0
93_P3_D10	NA	black	0	0	0.38294
93_P3_H02	NA	black	0	4.8556	0
93_P3_E06	NA	black	0	5.194	0
93_P3_F08	NA	black	0	1.5539	0
93_P3_F07	NA	black	0	4.5524	0
93_P3_B02	NA	black	0	5.2807	0
93_P3_G02	NA	black	0	0	0
93_P3_G06	NA	black	0	4.8552	0
93_P3_F05	NA	black	0	0	0
93_P3_H01	NA	black	0	0	0
93_P3_F06	NA	black	0	3.4866	0
93_P3_D08	0.0028197473064	green3	2	4.7943	0.31846
93_P3_E03	-0.148242207982	green3	2	5.9599	0.26063
93_P3_A04	NA	black	0	0	0.16993
93_P3_H03	NA	black	0	3.7449	0
93_P3_H10	NA	black	0	5.1773	0
93_P3_A09	NA	black	0	4.5722	0
93_P3_D11	NA	black	0	3.8554	0
93_P3_E12	NA	black	0	5.482	0
93_P3_G05	NA	black	0	4.8025	0
93_P3_D12	NA	black	0	0.45312	0
93_P3_E11	NA	black	0	2.6565	0
93_P3_B10	NA	black	0	4.0346	0
93_P3_B05	NA	black	0	4.8529	0
93_P3_H08	NA	black	0	0	0.33571
93_P3_H04	NA	black	0	4.593	0
93_P3_F12	NA	black	0	0	0
93_P3_A07	NA	black	0	4.6996	0
93_P3_E04	NA	black	0	6.0326	0
93_P3_C07	NA	black	0	0	0
93_P3_G09	NA	black	0	4.3124	0
93_P3_A03	NA	black	0	3.5165	0
93_P3_D05	NA	black	0	0	0.42438
93_P3_A10	NA	black	0	1.1023	0
93_P3_E02	NA	black	0	2.9642	0
93_P3_C04	NA	black	0	2.1903	0
93_P3_F02	NA	black	0	0	0
93_P3_E07	NA	black	0	4.8519	0
93_P3_D09	NA	black	0	0	0
93_P3_D07	NA	black	0	0	0.42438
93_P3_G12	NA	black	0	4.1182	0
93_P3_A05	NA	black	0	4.4137	0
93_P3_C05	2.68732415265	black	0	5.8174	1.568
93_P3_F09	NA	black	0	0.21661	0
93_P3_G07	NA	black	0	3.8464	0
93_P3_C01	NA	black	0	0	0
93_P3_C11	NA	black	0	0	0
93_P3_E05	NA	black	0	4.4322	0
93_P3_A12	-0.0841265469631	green3	2	4.7256	0.17505
93_P3_E09	NA	black	0	4.3646	0
93_P3_D03	-1.86888954962	black	0	3.65	1.7954
93_P3_D01	NA	black	0	4.5011	0
93_P3_G04	NA	black	0	0	0
93_P3_E01	NA	black	0	4.7687	0
93_P3_G11	NA	black	0	6.873	0
93_P3_A06	NA	black	0	3.1633	0
93_P3_G10	NA	black	0	0	0.19409
93_P3_A11	NA	black	0	4.5549	0
93_P3_C03	NA	black	0	0.19283	0
93_P3_B11	NA	black	0	4.7987	0
93_P3_G08	NA	black	0	4.5923	0
93_P3_B06	NA	black	0	1.4849	0
93_P3_A02	NA	black	0	3.804	0
93_P3_D06	NA	black	0	4.8485	0
93_P3_B12	NA	black	0	0	0
93_P3_B09	NA	black	0	4.9596	0
93_P6_A04	NA	black	0	0	0
93_P6_B02	NA	black	0	2.4761	0
93_P6_E05	-0.0043018573973	green3	2	4.4259	0.27739
93_P6_B09	NA	black	0	4.127	0
93_P6_H11	NA	black	0	4.4828	0
93_P5_E06	NA	black	0	3.4963	0
93_P5_C05	NA	black	0	0	0
93_P5_H06	NA	black	0	3.2636	0
93_P5_G05	NA	black	0	0	0
93_P5_C09	NA	black	0	5.7396	0
93_P6_D09	NA	black	0	0	0
93_P5_H04	NA	black	0	0	0
93_P6_A06	NA	black	0	4.9205	0
93_P6_F03	NA	black	0	4.24	0
93_P6_B05	-0.0585214500125	green3	2	4.8442	0.24001
93_P6_C11	0.00154335417852	green3	2	4.285	0.29748
