Cell_name	Zvalue	Color	Cluster	CDKN1B	ING4
MGH36_P6_A12	NA	black	0	0	0
MGH36_P6_H09	NA	black	0	3.9052	0
MGH53_P4_G04	NA	black	0	0	0
MGH36_P10_G12	NA	black	0	0	0
MGH53_P2_H12	NA	black	0	0	4.3535
MGH53_P4_D10	NA	black	0	0	0
MGH53_P4_D01	NA	black	0	0	0
MGH36_P6_B07	NA	black	0	0	1.1865
MGH36_P10_B12	NA	black	0	0.65535	0
MGH53_P2_G11	NA	black	0	0	0
MGH53_P1_E04	NA	black	0	0	0
MGH54_P2_C12	NA	black	0	0.63599	0
MGH53_P4_B07	NA	black	0	0	0
MGH53_P4_F09	NA	black	0	0	0
MGH36_P2_H11	NA	black	0	0	0
MGH36_P5_A11	NA	black	0	2.2175	0
MGH53_P1_A09	NA	black	0	0	5.5256
MGH53_P2_B02	NA	black	0	0	0
MGH53_P4_E04	NA	black	0	0	0
MGH53_P4_D08	NA	black	0	0	0
MGH36_P1_F07	NA	black	0	0.77653	0
MGH53_P2_E11	NA	black	0	0	0
MGH36_P1_G06	NA	black	0	0	1.2833
MGH36_P6_F03	NA	black	0	0	0
MGH54_P2_H06	NA	black	0	3.9832	0
MGH36_P8_H12	NA	black	0	0	0
MGH53_P1_B06	NA	black	0	0	0
MGH53_P4_F12	NA	black	0	0	0
MGH53_P4_G12	NA	black	0	3.67	0
MGH53_P2_E08	NA	black	0	0	0
MGH53_P1_F06	NA	black	0	5.3596	0
MGH53_P1_D02	NA	black	0	5.7698	0
MGH36_P9_D01	NA	black	0	1.8404	0
MGH36_P6_F02	NA	black	0	0	0
MGH53_P2_E07	NA	black	0	0	0
MGH53_P4_H08	NA	black	0	0	0
MGH36_P6_F11	NA	black	0	0	0
MGH36_P8_C08	NA	black	0	0	0
MGH53_P2_D10	NA	black	0	0	0
MGH53_P4_D03	NA	black	0	0	0
MGH53_P2_C04	NA	black	0	0	5.1094
MGH53_P1_E08	NA	black	0	0	0
MGH54_P2_A08	NA	black	0	1.8282	0
MGH36_P4_H07	NA	black	0	0	0
MGH36_P9_D06	NA	black	0	3.7029	0
MGH53_P4_C04	NA	black	0	0	0
MGH53_P1_E10	NA	black	0	3.431	0
MGH53_P2_E09	NA	black	0	2.9973	0
MGH36_P3_C10	NA	black	0	3.3281	0
MGH53_P2_F01	NA	black	0	0	0
MGH53_P4_H05	NA	black	0	0	0
MGH53_P4_G10	NA	black	0	0	0
MGH54_P2_D07	NA	black	0	0	0
MGH53_P2_D09	NA	black	0	0	0
MGH53_P1_D09	NA	black	0	3.8935	0
MGH54_P2_B08	NA	black	0	0	0
MGH54_P2_G05	NA	black	0	0	0
MGH53_P2_F06	NA	black	0	5.2373	0
MGH36_P3_E01	NA	black	0	0	0
MGH36_P5_E12	NA	black	0	0	0
MGH53_P4_A12	NA	black	0	0	0
MGH36_P9_F01	NA	black	0	0	0
MGH36_P3_H10	NA	black	0	0	0.68437
MGH36_P3_H02	NA	black	0	0	0
MGH36_P5_C10	NA	black	0	0	0
MGH54_P2_B05	NA	black	0	0	0
MGH36_P2_F09	NA	black	0	0	0
MGH53_P4_A05	NA	black	0	0	0
MGH54_P2_H10	NA	black	0	0	0
MGH53_P4_E06	NA	black	0	0	0
MGH53_P4_D12	NA	black	0	0	0
MGH54_P2_H07	NA	black	0	0	0
MGH53_P2_E03	NA	black	0	0	0
MGH53_P1_A05	NA	black	0	0	0
MGH36_P7_D12	NA	black	0	0	0
MGH53_P4_H03	NA	black	0	0	3.8948
MGH53_P2_E05	NA	black	0	0	0
MGH36_P4_H11	NA	black	0	0	0
MGH53_P1_B01	NA	black	0	0	0
MGH54_P2_G03	NA	black	0	0.54498	0
MGH53_P2_F12	NA	black	0	0	0
MGH36_P4_C09	NA	black	0	0	4.8985
MGH36_P5_C08	NA	black	0	0	0
MGH36_P4_H06	NA	black	0	0	0
MGH36_P10_E01	NA	black	0	0	0
MGH36_P8_E12	NA	black	0	3.6637	0
MGH53_P2_C10	NA	black	0	4.9875	0
MGH36_P4_H08	NA	black	0	0	5.2191
MGH36_P7_F07	NA	black	0	0	0
MGH54_P2_A09	NA	black	0	0.34255	0
MGH36_P6_H11	NA	black	0	0	0
MGH53_P2_E12	NA	black	0	0	0
MGH53_P1_F08	NA	black	0	0	0
MGH36_P6_D12	NA	black	0	0	0.60597
MGH36_P2_H09	NA	black	0	0	0
MGH53_P1_C01	NA	black	0	0	0
MGH53_P2_F11	NA	black	0	0	0
MGH36_P6_H04	NA	black	0	0	0
MGH36_P5_G05	NA	black	0	0	0
MGH53_P4_B04	NA	black	0	1.9023	0
MGH53_P1_E05	NA	black	0	0	0
MGH36_P10_A08	NA	black	0	0	0
MGH36_P9_G01	NA	black	0	2.1757	0
MGH53_P4_A06	NA	black	0	4.7695	0
MGH36_P6_B09	NA	black	0	0	4.8837
MGH54_P2_D09	NA	black	0	0	0
MGH53_P1_E06	NA	black	0	0	0
MGH36_P4_A10	NA	black	0	0	0
MGH36_P6_B02	NA	black	0	4.6285	0
MGH53_P4_G06	NA	black	0	0	0
MGH36_P8_F01	NA	black	0	0	0
MGH36_P9_F06	NA	black	0	0	0
MGH36_P5_H04	NA	black	0	0	0
MGH53_P1_B03	NA	black	0	0	0
MGH53_P2_D05	NA	black	0	4.6275	0
MGH36_P4_G12	NA	black	0	0	0
MGH53_P2_D11	NA	black	0	0	5.5435
MGH53_P4_C02	NA	black	0	0	0
MGH53_P4_F04	NA	black	0	0	0
MGH36_P3_D10	NA	black	0	0	0
MGH54_P2_F04	NA	black	0	0	0
MGH36_P6_A03	NA	black	0	0	0
MGH53_P1_F07	NA	black	0	0	0
MGH36_P5_H08	NA	black	0	0	0
MGH54_P2_A04	NA	black	0	0	0
MGH53_P4_E11	NA	black	0	0	0
MGH53_P2_G03	NA	black	0	0	0
MGH36_P3_F04	NA	black	0	0	0
MGH54_P2_B02	-3.76339641896	black	0	5.5587	1.338
MGH36_P5_C07	NA	black	0	0	0
MGH53_P2_E02	NA	black	0	0	4.4733
MGH54_P2_F09	NA	black	0	0	0
MGH36_P3_D05	NA	black	0	0	0
MGH36_P5_F12	NA	black	0	0	0
MGH53_P2_H09	NA	black	0	0	0
MGH54_P2_F07	NA	black	0	1.7294	0
MGH36_P5_D10	NA	black	0	0	0
MGH54_P2_F11	NA	black	0	0	0
MGH53_P2_H04	NA	black	0	0	0
MGH36_P6_F09	NA	black	0	0	0
MGH36_P9_F05	NA	black	0	0	0
MGH36_P8_G11	NA	black	0	0	0
MGH54_P2_A07	NA	black	0	1.8298	0
MGH36_P7_H06	NA	black	0	0	0
MGH53_P1_A01	NA	black	0	0	4.8096
MGH53_P1_A02	NA	black	0	0	4.1157
MGH54_P2_E07	NA	black	0	2.3964	0
MGH53_P4_F07	NA	black	0	0	0
MGH53_P2_C05	NA	black	0	0	0
MGH53_P4_H07	NA	black	0	0	0
MGH53_P2_C06	NA	black	0	0	0
MGH36_P3_F03	NA	black	0	0	0
MGH36_P2_A10	NA	black	0	4.8174	0
MGH53_P4_E03	NA	black	0	0	0
MGH36_P9_D12	-0.291308387881	red	1	4.4078	3.8933
MGH54_P2_H03	NA	black	0	0	0
MGH36_P4_D06	NA	black	0	0	5.2624
MGH53_P2_B03	NA	black	0	0	0
MGH53_P4_F03	NA	black	0	0	0
MGH36_P10_E09	NA	black	0	0	0
MGH53_P1_G02	NA	black	0	0	0
MGH54_P2_A02	NA	black	0	0	0
MGH36_P3_A07	NA	black	0	0	0
MGH53_P4_E12	NA	black	0	0	0
MGH54_P2_A03	NA	black	0	1.0377	0
MGH53_P4_E10	NA	black	0	0	0
MGH54_P2_D08	NA	black	0	0	0
MGH36_P8_A02	NA	black	0	0	0
MGH54_P2_B07	NA	black	0	4.7826	0
MGH53_P1_B10	NA	black	0	0	0
MGH53_P2_F08	NA	black	0	2.4136	0
MGH36_P10_A01	NA	black	0	0	0
MGH36_P10_F01	NA	black	0	0	0
MGH53_P4_G03	NA	black	0	0	0
MGH53_P1_F12	NA	black	0	0	0
MGH36_P4_B03	NA	black	0	0	0
MGH54_P2_C07	NA	black	0	0	0
MGH53_P1_B02	NA	black	0	0	0
MGH54_P2_D05	NA	black	0	1.5395	0
MGH53_P2_C08	NA	black	0	4.5444	0
MGH53_P4_H09	NA	black	0	0.18777	0
MGH36_P8_H02	NA	black	0	0	0
MGH36_P10_H10	NA	black	0	0	0
MGH53_P1_A12	NA	black	0	0	0
MGH36_P8_F08	NA	black	0	2.3004	0
MGH53_P1_D10	NA	black	0	0	0
MGH53_P4_A09	NA	black	0	0	0
MGH53_P2_H08	NA	black	0	0	0
MGH36_P4_A09	NA	black	0	0	0
MGH53_P4_C08	NA	black	0	0	0
MGH36_P5_E04	NA	black	0	0	0
MGH53_P2_A07	NA	black	0	0	0
MGH54_P2_G10	NA	black	0	0	0
MGH36_P7_E06	NA	black	0	0	0
MGH36_P9_D04	NA	black	0	0	0
MGH53_P1_C12	NA	black	0	0	0
MGH36_P8_F06	NA	black	0	0	0
MGH36_P1_G11	NA	black	0	0	0
MGH53_P1_F02	NA	black	0	0	0
MGH54_P2_D10	NA	black	0	0	0
MGH36_P9_A08	NA	black	0	0	0
MGH53_P2_H03	NA	black	0	0	0
MGH53_P4_B03	NA	black	0	0	0
MGH53_P1_F10	NA	black	0	0	0
MGH53_P4_B05	NA	black	0	0	0
MGH53_P2_B08	NA	black	0	0	0
MGH36_P3_B06	NA	black	0	0	0
MGH36_P10_C02	NA	black	0	0	0
MGH36_P2_E05	NA	black	0	0	0
MGH54_P2_G09	NA	black	0	3.2759	0
MGH54_P2_D12	NA	black	0	0	0
MGH53_P2_H02	NA	black	0	0	4.7818
MGH36_P8_F11	NA	black	0	4.3848	0
MGH53_P2_A10	NA	black	0	4.3828	0
MGH54_P2_E09	NA	black	0	0	0
MGH36_P3_H06	NA	black	0	0	0
MGH36_P5_D05	NA	black	0	0	0
MGH54_P2_A11	NA	black	0	0	0
MGH54_P2_G04	NA	black	0	1.7489	0
MGH36_P6_C01	NA	black	0	0	0
MGH53_P2_E06	NA	black	0	0	0.53107
MGH53_P1_E01	NA	black	0	0	0
MGH36_P1_B01	NA	black	0	0	0
MGH54_P2_H04	NA	black	0	0	0
MGH36_P2_C05	NA	black	0	0	0
MGH36_P6_H05	NA	black	0	0	0
MGH36_P10_E06	NA	black	0	0	0
MGH54_P2_F03	NA	black	0	0.32539	0
MGH36_P4_B10	NA	black	0	0	0
MGH54_P2_F02	NA	black	0	0	0
MGH36_P2_E11	NA	black	0	0	0
MGH54_P2_D11	NA	black	0	0	0
MGH54_P2_G01	NA	black	0	0	0
MGH36_P9_D02	NA	black	0	0	0
MGH54_P2_E06	NA	black	0	0	0
MGH54_P16_F12	0.918186179327	red	1	4.6582	5.9058
MGH53_P5_C12	NA	black	0	0	0
MGH54_P12_C10	0.622317666644	red	1	5.027	5.2213
MGH54_P16_F02	-0.246262104597	red	1	4.4779	4.0023
MGH54_P11_C11	0.658841011485	red	1	5.847	5.0703
MGH53_P1_E03	NA	black	0	0	0
MGH54_P15_D06	-0.0715238500101	red	1	2.9862	4.7665
MGH54_P14_F05	NA	black	0	0	5.2345
MGH54_P16_A03	NA	black	0	5.0156	0
MGH53_P4_G11	0.41681149257	red	1	2.81	1.2116
MGH53_P7_B09	-3.40741397157	black	0	5.5097	1.5602
MGH54_P17_D11	0.15103653558	red	1	3.9906	4.8342
MGH54_P10_G04	NA	black	0	0	0
MGH54_P10_C06	NA	black	0	5.2033	0
MGH53_P2_A02	NA	black	0	4.4533	0
MGH53_P4_F06	-0.253949672392	red	1	5.0291	4.1662
MGH53_P7_F07	NA	black	0	3.8651	0
MGH53_P11_F06	0.0340744703799	red	1	3.0915	1.6749
MGH53_P5_G02	NA	black	0	4.9177	0
MGH53_P1_F09	NA	black	0	4.1839	0
MGH53_P11_H03	-2.55106060639	black	0	1.8041	7.3975
MGH53_P10_D11	NA	black	0	5.9137	0
MGH53_P1_A10	NA	black	0	0	0
MGH53_P4_B12	NA	black	0	0	0
MGH53_P5_H09	NA	black	0	0	0
MGH53_P9_D07	0.294994390789	red	1	3.888	5.4908
MGH53_P11_E03	-0.370446345099	red	1	3.4922	2.1303
MGH53_P1_C02	NA	black	0	3.0185	0
MGH53_P10_F11	NA	black	0	1.4372	0
MGH53_P1_E02	NA	black	0	4.1979	0
MGH53_P1_D07	NA	black	0	5.9362	0
MGH53_P6_B01	NA	black	0	2.7478	0
MGH53_P2_G04	NA	black	0	4.0339	0
MGH53_P1_C05	NA	black	0	3.2867	0
MGH53_P2_G09	NA	black	0	0	5.2315
MGH53_P5_A05	-2.38989692269	black	0	4.6155	1.1871
MGH53_P5_F04	NA	black	0	3.7471	0
MGH53_P10_H03	NA	black	0	0	0
MGH53_P11_F08	NA	black	0	0	6.0945
MGH54_P7_F12	NA	black	0	0	0
MGH53_P8_F03	NA	black	0	0	0
MGH53_P11_A07	0.642540807192	red	1	2.5208	2.1296
MGH53_P6_B11	NA	black	0	0	0
MGH53_P4_C07	NA	black	0	0	0
MGH53_P6_H06	NA	black	0	6.2192	0
MGH36_P1_A01	NA	black	0	4.2991	0
MGH36_P1_A02	NA	black	0	4.7482	0
MGH36_P1_A03	NA	black	0	0	0
MGH36_P1_A04	NA	black	0	0	4.4911
MGH36_P1_A05	NA	black	0	2.9415	0
MGH36_P1_A06	NA	black	0	0	3.9489
MGH36_P1_A08	-0.302064945254	red	1	2.4346	4.9628
MGH36_P1_A10	NA	black	0	0	0
MGH36_P1_A12	NA	black	0	0	1.9226
MGH36_P1_B02	NA	black	0	0	0
MGH36_P1_B03	NA	black	0	0	0
MGH36_P1_B04	NA	black	0	0	5.7324
MGH36_P1_B06	-0.103122340208	red	1	1.85	4.3531
MGH36_P1_B07	NA	black	0	0	3.4238
MGH36_P1_B08	0.0817003975088	red	1	3.0393	1.2863
MGH36_P1_B09	NA	black	0	0	0
MGH36_P1_B10	NA	black	0	0	3.6132
MGH36_P1_B11	NA	black	0	0	0
MGH36_P1_B12	NA	black	0	3.5357	0
MGH36_P1_C01	NA	black	0	0	0
MGH36_P1_C03	NA	black	0	0	0
MGH36_P1_C05	NA	black	0	0	0
MGH36_P1_C06	NA	black	0	0.41684	0
MGH36_P1_C07	NA	black	0	0	0
MGH36_P1_C08	NA	black	0	0	5.3707
MGH36_P1_C09	0.431860623832	red	1	0.37407	3.7711
MGH36_P1_C10	-0.761976970427	red	1	1.1699	4.8853
MGH36_P1_C11	NA	black	0	0	0
MGH36_P1_D01	NA	black	0	0	4.4859
MGH36_P1_D02	NA	black	0	1.5306	0
MGH36_P1_D03	NA	black	0	0	0
MGH36_P1_D04	NA	black	0	1.4652	0
MGH36_P1_D06	-0.0757717262445	red	1	3.04	4.8857
MGH36_P1_D07	NA	black	0	1.86	0
MGH36_P1_D08	NA	black	0	0	0
MGH36_P1_D09	NA	black	0	0	0
MGH36_P1_D11	NA	black	0	0	0
MGH36_P1_F01	NA	black	0	0	0
MGH36_P1_F02	-1.63353662752	black	0	4.107	1.0841
MGH36_P1_F03	NA	black	0	0	0
MGH36_P1_F04	NA	black	0	0	0
MGH36_P1_F05	0.544114703472	red	1	0.45101	3.6848
MGH36_P1_F06	NA	black	0	2.2225	0
MGH36_P1_F08	NA	black	0	0	3.8928
MGH36_P1_F11	NA	black	0	0	0
MGH36_P1_F12	NA	black	0	1.7066	0
MGH36_P1_G02	0.179936032759	red	1	1.7853	3.9447
MGH36_P1_G03	NA	black	0	0	4.4136
MGH36_P1_G04	NA	black	0	0	0
MGH36_P1_G07	NA	black	0	0	0
MGH36_P1_G08	NA	black	0	0	0
MGH36_P1_G09	NA	black	0	0	0
MGH36_P1_H02	NA	black	0	1.4346	0
MGH36_P1_H03	NA	black	0	0	2.2163
MGH36_P1_H04	NA	black	0	0	0
MGH36_P1_H05	-0.168572839906	red	1	3.9682	3.8925
MGH36_P1_H06	NA	black	0	0	5.078
MGH36_P1_H07	NA	black	0	4.5914	0
MGH36_P1_H09	NA	black	0	3.5378	0
MGH36_P1_H10	NA	black	0	0	0
MGH36_P3_A01	NA	black	0	0	5.156
MGH36_P3_A02	NA	black	0	0	0
MGH36_P3_A03	NA	black	0	0	5.9656
MGH36_P3_A04	NA	black	0	0	0
MGH36_P3_A05	NA	black	0	0	0
MGH36_P3_A08	NA	black	0	0	0
MGH36_P3_A09	-1.09961461239	red	1	3.9228	1.5671
MGH36_P3_A10	NA	black	0	0	0
MGH36_P3_A12	NA	black	0	0	0.36401
MGH36_P3_B02	NA	black	0	0	0.75446
MGH36_P3_B03	NA	black	0	0	0
MGH36_P3_B04	NA	black	0	0	5.9254
MGH36_P3_B09	NA	black	0	0	4.9331
MGH36_P3_B10	NA	black	0	0.47716	0
MGH36_P3_B11	NA	black	0	0.45207	0
MGH36_P3_B12	NA	black	0	0	0
MGH36_P3_C01	NA	black	0	3.0552	0
MGH36_P3_C03	NA	black	0	0	4.9222
MGH36_P3_C04	NA	black	0	0	0
MGH36_P3_C05	NA	black	0	0	0
MGH36_P3_C06	NA	black	0	2.5303	0
MGH36_P3_C08	NA	black	0	0	0
MGH36_P3_C11	NA	black	0	0	4.8668
MGH36_P3_C12	NA	black	0	0	1.4484
MGH36_P3_D01	NA	black	0	0	0
MGH36_P3_D02	NA	black	0	0	0.87263
MGH36_P3_D03	NA	black	0	0	3.444
MGH36_P3_D04	NA	black	0	0	4.353
MGH36_P3_D07	NA	black	0	0	0.40817
MGH36_P3_D08	NA	black	0	0	6.0054
MGH36_P3_D09	NA	black	0	0	0
MGH36_P3_D11	NA	black	0	0	0
MGH36_P3_E02	NA	black	0	0	0
MGH36_P3_E04	NA	black	0	3.9915	0
MGH36_P3_E05	NA	black	0	3.4416	0
MGH36_P3_E06	NA	black	0	0	4.311
MGH36_P3_E07	NA	black	0	4.1271	0
MGH36_P3_E08	NA	black	0	0	6.2264
MGH36_P3_E09	NA	black	0	3.6361	0
MGH36_P3_E10	NA	black	0	0	0
MGH36_P3_E11	0.732121590012	red	1	4.4834	5.767
MGH36_P3_E12	-1.35338974625	red	1	3.7803	0.52105
MGH36_P3_F01	NA	black	0	0	4.5997
MGH36_P3_F02	NA	black	0	0	5.604
MGH36_P3_F05	NA	black	0	0	0
MGH36_P3_F06	NA	black	0	0	0
MGH36_P3_F07	NA	black	0	0	0
MGH36_P3_F08	NA	black	0	3.6649	0
MGH36_P3_F09	0.0510698188339	red	1	3.4552	6.5863
MGH36_P3_F10	NA	black	0	0	0
MGH36_P3_F11	NA	black	0	0	0
MGH36_P3_F12	NA	black	0	0	6.106
MGH36_P3_G01	NA	black	0	0	0
MGH36_P3_G02	NA	black	0	5.3802	0
MGH36_P3_G03	NA	black	0	0.39506	0
MGH36_P3_G04	NA	black	0	0	4.9438
MGH36_P3_G05	NA	black	0	0	0
MGH36_P3_G06	NA	black	0	0	0
MGH36_P3_G08	NA	black	0	0	0
MGH36_P3_G09	NA	black	0	0	0
MGH36_P3_G10	NA	black	0	0	0.66448
MGH36_P3_G11	NA	black	0	0	0
MGH36_P3_G12	NA	black	0	0	0
MGH36_P3_H03	NA	black	0	0	0
MGH36_P3_H04	NA	black	0	0	0
MGH36_P3_H05	NA	black	0	0	3.7503
MGH36_P3_H07	NA	black	0	0	6.6967
MGH36_P3_H08	NA	black	0	0	0
MGH36_P3_H11	NA	black	0	3.1169	0
MGH36_P3_H12	NA	black	0	5.3184	0
MGH36_P4_A01	NA	black	0	0	0
MGH36_P4_A02	NA	black	0	0	0
MGH36_P4_A03	NA	black	0	4.003	0
MGH36_P4_A04	NA	black	0	0	0
MGH36_P4_A06	NA	black	0	0	3.1867
MGH36_P4_A07	NA	black	0	0	0
MGH36_P4_A08	NA	black	0	0	0
MGH36_P4_A11	NA	black	0	4.4108	0
MGH36_P4_A12	NA	black	0	0	0
MGH36_P4_B02	NA	black	0	0	0
MGH36_P4_B04	NA	black	0	2.8444	0
MGH36_P4_B05	-5.23483140926e-05	red	1	3.2793	4.4203
MGH36_P4_B06	NA	black	0	0	0
MGH36_P4_B08	NA	black	0	0	0
MGH36_P4_B09	NA	black	0	0	0
MGH36_P4_B12	NA	black	0	0	2.8125
MGH36_P4_C02	NA	black	0	0	0
MGH36_P4_C03	NA	black	0	3.6299	0
MGH36_P4_C04	NA	black	0	0	0
MGH36_P4_C05	NA	black	0	0	5.7256
MGH36_P4_C06	NA	black	0	0	6.0878
MGH36_P4_C07	NA	black	0	0	0
MGH36_P4_C08	NA	black	0	0	0
MGH36_P4_C10	NA	black	0	0	0
MGH36_P4_C11	NA	black	0	0	6.1833
MGH36_P4_C12	-2.0634463582	black	0	1.1564	6.0694
MGH36_P4_D01	NA	black	0	0	0
MGH36_P4_D02	NA	black	0	0	5.3337
MGH36_P4_D05	NA	black	0	0	5.6716
MGH36_P4_D07	NA	black	0	0	0
MGH36_P4_D08	NA	black	0	2.8049	0
MGH36_P4_D09	NA	black	0	5.7616	0
MGH36_P4_D10	NA	black	0	0	5.8195
MGH36_P4_D11	NA	black	0	0	1.1827
MGH36_P4_D12	NA	black	0	0	5.753
MGH36_P4_E01	0.103021623159	red	1	2.8641	3.7186
MGH36_P4_E02	NA	black	0	0	0
MGH36_P4_E04	NA	black	0	0	0
MGH36_P4_E06	NA	black	0	3.2048	0
MGH36_P4_E07	NA	black	0	0	0
MGH36_P4_E08	NA	black	0	0	5.9929
MGH36_P4_E09	NA	black	0	0	0
MGH36_P4_E10	NA	black	0	0	0
MGH36_P4_E11	NA	black	0	0	0
MGH36_P4_E12	NA	black	0	0	0
MGH36_P4_F01	-0.443439036558	red	1	2.0104	4.9222
MGH36_P4_F02	NA	black	0	0	0
MGH36_P4_F03	NA	black	0	0	0
MGH36_P4_F04	NA	black	0	0	0
MGH36_P4_F05	NA	black	0	0	6.0187
MGH36_P4_F06	NA	black	0	0	0
MGH36_P4_F07	NA	black	0	0	0
MGH36_P4_F09	NA	black	0	0	0
MGH36_P4_F10	-0.00917585086231	red	1	3.4387	4.2222
MGH36_P4_F11	NA	black	0	0	0
MGH36_P4_F12	NA	black	0	0	5.9129
MGH36_P4_G01	NA	black	0	0	0
MGH36_P4_G02	NA	black	0	0	0
MGH36_P4_G03	NA	black	0	0	0
MGH36_P4_G04	NA	black	0	0	0
MGH36_P4_G05	NA	black	0	0	0
MGH36_P4_G06	NA	black	0	0	5.2114
MGH36_P4_G08	NA	black	0	0	5.627
MGH36_P4_G09	NA	black	0	0	0
MGH36_P4_G10	NA	black	0	4.264	0
MGH36_P4_G11	NA	black	0	0	1.3346
MGH36_P4_H01	NA	black	0	0	0
MGH36_P4_H02	NA	black	0	0	0
MGH36_P4_H03	NA	black	0	0	0
MGH36_P4_H04	NA	black	0	3.6568	0
MGH36_P4_H05	NA	black	0	0	0
MGH36_P4_H09	NA	black	0	0	0
MGH36_P4_H12	NA	black	0	0	0
MGH36_P6_A02	NA	black	0	0	4.1506
MGH36_P6_A04	NA	black	0	0	0
MGH36_P6_A05	0.867738123572	red	1	4.2639	6.4848
MGH36_P6_A07	NA	black	0	0	5.3335
MGH36_P6_A08	NA	black	0	0.28214	0
MGH36_P6_A09	NA	black	0	0	0
MGH36_P6_A10	NA	black	0	0	0
MGH36_P6_A11	NA	black	0	0	0
MGH36_P6_B03	NA	black	0	0	0.63134
MGH36_P6_B04	-0.450321807845	red	1	2.2696	5.1227
MGH36_P6_B05	NA	black	0	0	3.421
MGH36_P6_B06	NA	black	0	1.8836	0
MGH36_P6_B10	NA	black	0	0	0
MGH36_P6_B11	NA	black	0	0	0
MGH36_P6_B12	NA	black	0	0	0
MGH36_P6_C02	NA	black	0	4.7765	0
MGH36_P6_C03	NA	black	0	0	0
MGH36_P6_C04	NA	black	0	0	0
MGH36_P6_C05	NA	black	0	0	4.6445
MGH36_P6_C06	0.0620490734316	red	1	5.2792	4.5489
MGH36_P6_C07	NA	black	0	0	0
MGH36_P6_C08	NA	black	0	0	0
MGH36_P6_C09	NA	black	0	0	0
MGH36_P6_C11	NA	black	0	0	0
MGH36_P6_C12	NA	black	0	0	4.2809
MGH36_P6_D01	NA	black	0	0	0
MGH36_P6_D02	NA	black	0	0	0
MGH36_P6_D03	NA	black	0	0	0
MGH36_P6_D04	NA	black	0	0	0
MGH36_P6_D05	NA	black	0	4.0775	0
MGH36_P6_D06	NA	black	0	3.0349	0
MGH36_P6_D07	NA	black	0	3.557	0
MGH36_P6_D08	NA	black	0	0	0
MGH36_P6_D10	NA	black	0	3.5387	0
MGH36_P6_D11	NA	black	0	0	5.403
MGH36_P6_E02	NA	black	0	0	0
MGH36_P6_E03	NA	black	0	0	0
MGH36_P6_E04	NA	black	0	0	1.8307
MGH36_P6_E05	NA	black	0	0	0
MGH36_P6_E06	NA	black	0	0	0
MGH36_P6_E07	NA	black	0	0	3.0002
MGH36_P6_E08	NA	black	0	0	0
MGH36_P6_E09	NA	black	0	3.6977	0
MGH36_P6_E10	NA	black	0	0	0
MGH36_P6_E11	NA	black	0	0	0
MGH36_P6_E12	NA	black	0	0	0
MGH36_P6_F01	NA	black	0	0	0
MGH36_P6_F04	NA	black	0	0	0
MGH36_P6_F06	NA	black	0	0	0
MGH36_P6_F07	NA	black	0	4.6578	0
MGH36_P6_F08	NA	black	0	0	4.7815
MGH36_P6_F10	NA	black	0	0	0
MGH36_P6_F12	NA	black	0	0	0
MGH36_P6_G01	NA	black	0	0	0.23266
MGH36_P6_G02	NA	black	0	0	0
MGH36_P6_G03	-1.69797932889	black	0	4.5796	1.9917
MGH36_P6_G04	NA	black	0	0	4.9946
MGH36_P6_G05	NA	black	0	0	4.0049
MGH36_P6_G06	NA	black	0	3.213	0
MGH36_P6_G07	NA	black	0	0	6.3854
MGH36_P6_G08	NA	black	0	0	0
MGH36_P6_G09	NA	black	0	3.9036	0
MGH36_P6_G10	NA	black	0	0	0
MGH36_P6_G11	NA	black	0	0	0
MGH36_P6_G12	NA	black	0	0	1.3768
MGH36_P6_H06	NA	black	0	3.0284	0
MGH36_P6_H07	NA	black	0	0	0
MGH36_P6_H10	NA	black	0	4.5646	0
MGH36_P6_H12	NA	black	0	0	3.0998
MGH36_P7_A01	NA	black	0	0	0
MGH36_P7_A02	NA	black	0	0	5.8264
MGH36_P7_A03	NA	black	0	0	0
MGH36_P7_A04	NA	black	0	0	0
MGH36_P7_A06	NA	black	0	0	0
MGH36_P7_A07	NA	black	0	0	0
MGH36_P7_A08	NA	black	0	5.7365	0
MGH36_P7_A09	NA	black	0	0	0
MGH36_P7_A10	NA	black	0	0	0
MGH36_P7_A11	-0.5433967438	red	1	1.4082	4.7614
MGH36_P7_A12	NA	black	0	0	0
MGH36_P7_B01	NA	black	0	0	0
MGH36_P7_B02	NA	black	0	0	0
MGH36_P7_B03	NA	black	0	0	0
MGH36_P7_B04	NA	black	0	0	0
MGH36_P7_B06	NA	black	0	0	5.9605
MGH36_P7_B07	NA	black	0	0	5.5652
MGH36_P7_B08	NA	black	0	0	0
MGH36_P7_B09	NA	black	0	0	0
MGH36_P7_B10	NA	black	0	0	0
MGH36_P7_B11	NA	black	0	0	0
MGH36_P7_B12	NA	black	0	0	0
MGH36_P7_C11	NA	black	0	0	1.5902
MGH36_P7_D01	NA	black	0	0	5.8956
MGH36_P7_D02	NA	black	0	0	0
MGH36_P7_D03	NA	black	0	0	0
MGH36_P7_D05	NA	black	0	0	0
MGH36_P7_D06	NA	black	0	0	0
MGH36_P7_D07	NA	black	0	0	0
MGH36_P7_D08	NA	black	0	4.3597	0
MGH36_P7_D09	-0.140092732114	red	1	2.739	4.7905
MGH36_P7_D10	NA	black	0	0	0
MGH36_P7_D11	NA	black	0	0	0
MGH36_P7_E01	NA	black	0	0	0
MGH36_P7_E03	NA	black	0	0	0
MGH36_P7_E04	NA	black	0	0	0.41468
