Cell_name	Zvalue	Color	Cluster	BRCA1	MTA1
MGH54_P5_G09	NA	black	0	0	1.8906
MGH54_P5_G10	NA	black	0	0	0
MGH54_P5_G11	NA	black	0	0	0.6397
MGH54_P5_G12	NA	black	0	0	1.3618
MGH54_P5_H01	NA	black	0	0	1.6411
MGH54_P5_H02	-0.0853112505448	green3	2	0.419	1.4694
MGH54_P5_H03	NA	black	0	2.5568	0
MGH54_P5_H04	NA	black	0	0	0
MGH54_P5_H05	0.265624928773	green3	2	0.18777	0.63784
MGH54_P5_H06	-0.00336326099174	green3	2	2.112	1.1953
MGH54_P5_H07	NA	black	0	0	0.80157
MGH54_P5_H08	-0.00612618324178	green3	2	0.20789	1.1718
MGH54_P5_H09	0.243839378615	green3	2	0.1635	0.70487
MGH54_P5_H10	0.309266461862	green3	2	0.87971	2.8286
MGH54_P5_H11	NA	black	0	0	2.4383
MGH54_P5_H12	NA	black	0	0	1.8687
MGH54_P13_A02	NA	black	0	0	1.1648
MGH54_P13_A03	NA	black	0	0	1.8424
MGH54_P13_A04	NA	black	0	0.87578	0
MGH54_P13_A05	NA	black	0	0	0
MGH54_P13_A06	NA	black	0	0.49262	0
MGH54_P13_A07	NA	black	0	0.74588	0
MGH54_P13_A09	NA	black	0	0.41576	0
MGH54_P13_A10	NA	black	0	0	1.3351
MGH54_P13_A11	NA	black	0	0	0
MGH54_P13_B01	NA	black	0	0	0
MGH54_P13_B02	NA	black	0	0	0
MGH54_P13_B03	NA	black	0	2.9826	0
MGH54_P13_B04	NA	black	0	0	0
MGH54_P13_B05	NA	black	0	0	0
MGH54_P13_B06	NA	black	0	0.60881	0
MGH54_P13_B07	-0.235303890496	green3	2	0.45207	2.0786
MGH54_P13_B08	-0.326325078412	green3	2	0.57628	3.3202
MGH54_P13_B10	NA	black	0	0	0
MGH54_P13_B11	NA	black	0	0	1.4297
MGH54_P13_B12	NA	black	0	0.77231	0
MGH54_P13_C01	NA	black	0	0.56462	0
MGH54_P13_C02	-1.22198954183	black	0	2.114	0.42116
MGH54_P13_C03	-0.00291080397439	green3	2	0.69421	1.0642
MGH54_P13_C04	NA	black	0	0	0
MGH54_P13_C05	NA	black	0	2.1619	0
MGH54_P13_C06	0.116206980968	green3	2	0.76977	3.9982
MGH54_P13_C07	NA	black	0	0.48646	0
MGH54_P13_C09	NA	black	0	0	0.65444
MGH54_P13_C10	NA	black	0	0	4.1901
MGH54_P13_C11	NA	black	0	0	0
MGH54_P13_C12	NA	black	0	0	1.5671
MGH54_P13_D01	NA	black	0	0	0.96791
MGH54_P13_D02	NA	black	0	0	0.90535
MGH54_P13_D03	NA	black	0	0	1.5821
MGH54_P13_D04	-0.0186878790766	green3	2	0.76384	0.99204
MGH54_P13_D05	NA	black	0	0.39944	0
MGH54_P13_D06	NA	black	0	0	2.7837
MGH54_P13_D07	NA	black	0	0	0
MGH54_P13_D09	0.00126059155201	green3	2	0.38515	1.159
MGH54_P13_D10	NA	black	0	0	0.77062
MGH54_P13_D11	NA	black	0	0	1.2098
MGH54_P13_D12	NA	black	0	0	3.2222
MGH54_P13_E01	NA	black	0	0	0
MGH54_P13_E02	NA	black	0	0	0
MGH54_P13_E03	NA	black	0	0	1.6007
MGH54_P13_E04	0.145111926374	green3	2	0.38184	0.68077
MGH54_P13_E05	NA	black	0	3.0692	0
MGH54_P13_E06	-0.44354980578	green3	2	0.24975	2.0919
MGH54_P13_E07	NA	black	0	0	0
MGH54_P13_E08	NA	black	0	0	1.4673
MGH54_P13_E09	NA	black	0	0	0
MGH54_P13_E10	NA	black	0	0.22651	0
MGH54_P13_E11	0.229876917789	green3	2	0.35502	0.45418
MGH54_P13_E12	NA	black	0	0	2.2863
MGH54_P13_F01	NA	black	0	0	0
MGH54_P13_F02	NA	black	0	0.25822	0
MGH54_P13_F03	NA	black	0	0	1.9347
MGH54_P13_F04	0.029248398657	green3	2	0.82863	1.3477
MGH54_P13_F05	NA	black	0	0	2.0197
MGH54_P13_F06	NA	black	0	0	1.0363
MGH54_P13_F07	-0.240354512188	green3	2	0.48749	2.2434
MGH54_P13_F08	NA	black	0	0	3.0747
MGH54_P13_F09	0.38270469623	green3	2	0.17377	0.42223
MGH54_P13_F10	NA	black	0	0	0
MGH54_P13_F11	NA	black	0	0	0.42331
MGH54_P13_F12	NA	black	0	0	1.3601
MGH54_P13_G01	NA	black	0	0	1.0307
MGH54_P13_G02	NA	black	0	0	1.7549
MGH54_P13_G03	NA	black	0	0	0.47612
MGH54_P13_G05	NA	black	0	0	0
MGH54_P13_G06	NA	black	0	0	1.664
MGH54_P13_G07	NA	black	0	0	3.1337
MGH54_P13_G08	0.264098952105	green3	2	0.37962	0.26303
MGH54_P13_G09	-0.205375464735	green3	2	1.6211	0.98841
MGH54_P13_G10	NA	black	0	0	0
MGH54_P13_G11	NA	black	0	0	0
MGH54_P13_G12	NA	black	0	0	0.33571
MGH54_P13_H02	NA	black	0	0	0
MGH54_P13_H03	NA	black	0	0	0
MGH54_P13_H04	NA	black	0	0.10836	0
MGH54_P13_H05	NA	black	0	0	0
MGH54_P13_H06	0.206408142003	green3	2	0.28333	0.65352
MGH54_P13_H07	NA	black	0	0	0.21909
MGH54_P13_H08	NA	black	0	0	0
MGH54_P13_H09	0.156228478368	green3	2	4.2337	1.2804
MGH54_P13_H10	NA	black	0	0	0.82863
MGH54_P13_H11	NA	black	0	0	0
MGH60_P4_A01	NA	black	0	0	0
MGH60_P4_A02	NA	black	0	0	1.8572
MGH60_P4_A03	NA	black	0	0.38405	0
MGH60_P4_A04	NA	black	0	0	0
MGH60_P4_A05	-1.00896564988	red	1	3.1075	0.8335
MGH60_P4_A06	0.217678837275	green3	2	0.2762	0.63506
MGH60_P4_A07	NA	black	0	0	1.1865
MGH60_P4_A08	NA	black	0	0	0
MGH60_P4_A09	NA	black	0	0	0
MGH60_P4_A10	NA	black	0	0	0
MGH60_P4_A11	NA	black	0	0	0
MGH60_P4_A12	NA	black	0	0	0.45943
MGH60_P4_B01	NA	black	0	4.4403	0
MGH60_P4_B02	NA	black	0	2.9751	0
MGH60_P4_B03	NA	black	0	0	0
MGH60_P4_B04	NA	black	0	0	0
MGH60_P4_B05	-0.0521514697943	green3	2	0.35502	1.3138
MGH60_P4_B06	NA	black	0	0	1.7386
MGH60_P4_B07	NA	black	0	0	0.81147
MGH60_P4_B08	NA	black	0	0.54696	0
MGH60_P4_B09	NA	black	0	0	0
MGH60_P4_B10	NA	black	0	0	0
MGH60_P4_B11	0.0830635705383	green3	2	0.45523	0.7941
MGH60_P4_B12	NA	black	0	0	0.59837
MGH60_P4_C01	0.0417806979591	green3	2	0.21909	1.0738
MGH60_P4_C02	NA	black	0	0	0.54992
MGH60_P4_C03	NA	black	0	0	1.1833
MGH60_P4_C04	NA	black	0	0	1.1564
MGH60_P4_C05	NA	black	0	0	0.78073
MGH60_P4_C06	-0.643867001433	red	1	1.5205	0.4957
MGH60_P4_C07	NA	black	0	0	0
MGH60_P4_C09	NA	black	0	0	1.4049
MGH60_P4_C11	NA	black	0	0	0
MGH60_P4_C12	NA	black	0	0	0.22157
MGH60_P4_D01	NA	black	0	0	0.24975
MGH60_P4_D02	NA	black	0	0	0
MGH60_P4_D03	NA	black	0	0	0
MGH60_P4_D04	NA	black	0	0	1.4082
MGH60_P4_D05	NA	black	0	2.4785	0
MGH60_P4_D06	NA	black	0	0	0
MGH60_P4_D07	NA	black	0	0.54696	0
MGH60_P4_D08	NA	black	0	0	0
MGH60_P4_D10	NA	black	0	0	0
MGH60_P4_D12	-0.623807537283	red	1	0.22157	2.376
MGH60_P4_E01	0.134003835603	green3	2	0.1776	0.90458
MGH60_P4_E02	NA	black	0	0	0
MGH60_P4_E03	NA	black	0	0	1.0293
MGH60_P4_E04	NA	black	0	0	0
MGH60_P4_E05	NA	black	0	0	0
MGH60_P4_E06	NA	black	0	0.338	0
MGH60_P4_E07	NA	black	0	0	0
MGH60_P4_E08	NA	black	0	0	0
MGH60_P4_E09	NA	black	0	0	1.8643
MGH60_P4_E11	NA	black	0	0	0
MGH60_P4_E12	NA	black	0	0.24123	0
MGH60_P4_F01	NA	black	0	0.26903	0
MGH60_P4_F02	NA	black	0	0	1.5301
MGH60_P4_F03	NA	black	0	0	3.6003
MGH60_P4_F04	NA	black	0	0.27977	0
MGH60_P4_F05	NA	black	0	0	0.55582
MGH60_P4_F06	NA	black	0	0	0
MGH60_P4_F07	0.0280976296589	green3	2	0.47508	1.03
MGH60_P4_F08	NA	black	0	0	0
MGH60_P4_F09	NA	black	0	0	0
MGH60_P4_F10	NA	black	0	0	0.33228
MGH60_P4_F11	NA	black	0	4.8871	0
MGH60_P4_F12	NA	black	0	0	0
MGH60_P4_G01	0.0402845689113	green3	2	0.16993	1.0841
MGH60_P4_G02	0.0100763078731	green3	2	0.28688	1.1368
MGH60_P4_G03	NA	black	0	0	1.4351
MGH60_P4_G04	NA	black	0	0.1003	0
MGH60_P4_G05	NA	black	0	0.62106	0
MGH60_P4_G06	NA	black	0	0	1.2992
MGH60_P4_G07	NA	black	0	0	0
MGH60_P4_G08	0.293382151418	green3	2	0.30217	0.38957
MGH60_P4_G09	NA	black	0	0	0.38294
MGH60_P4_G10	NA	black	0	0	0
MGH60_P4_G11	NA	black	0	0	0
MGH60_P4_G12	NA	black	0	0	0
MGH60_P4_H01	NA	black	0	2.6367	0
MGH60_P4_H03	NA	black	0	1.9642	0
MGH60_P4_H04	NA	black	0	0.25822	0
MGH60_P4_H06	NA	black	0	0	0
MGH60_P4_H07	NA	black	0	0	1.1519
MGH60_P4_H08	NA	black	0	0.77737	0
MGH60_P4_H09	NA	black	0	0	0
MGH60_P4_H10	NA	black	0	0	0
MGH60_P4_H11	-1.18796777606	black	0	2.0165	0.38736
MGH60_P4_H12	0.1600203671	green3	2	0.24732	0.80405
MGH60_P5_A01	NA	black	0	4.4626	0
MGH60_P5_A02	NA	black	0	0	1.4849
MGH60_P5_A03	NA	black	0	0	0.83835
MGH60_P5_A04	NA	black	0	0.58785	0
MGH60_P5_A05	NA	black	0	0	0
MGH60_P5_A06	NA	black	0	0	2.3821
MGH60_P5_A07	-0.906869387686	red	1	0.26424	3.0439
MGH60_P5_A08	NA	black	0	0	0
MGH60_P5_A09	NA	black	0	0.37072	0
MGH60_P5_A10	NA	black	0	0	0
MGH60_P5_A11	NA	black	0	0.29631	0
MGH60_P5_A12	NA	black	0	0	1.9697
MGH60_P5_B01	NA	black	0	0	0
MGH60_P5_B02	NA	black	0	0	0
MGH60_P5_B03	NA	black	0	0	0
MGH60_P5_B04	NA	black	0	3.9545	0
MGH60_P5_B05	NA	black	0	0	0
MGH60_P5_B06	NA	black	0	0	0
MGH60_P5_B07	NA	black	0	0.73379	0
MGH60_P5_B08	NA	black	0	0	0
MGH60_P5_B09	NA	black	0	0	0.62012
MGH60_P5_B10	NA	black	0	0	1.7879
MGH60_P5_B12	-0.162710499234	green3	2	3.3154	1.1641
MGH60_P5_C01	NA	black	0	0	0
MGH60_P5_C02	NA	black	0	0.31267	0
MGH60_P5_C03	NA	black	0	0	0.32769
MGH60_P5_C04	NA	black	0	0	0
MGH60_P5_C05	0.186763828024	green3	2	0.39397	0.50487
MGH60_P5_C06	NA	black	0	0	0
MGH60_P5_C07	NA	black	0	0	0
MGH60_P5_C08	NA	black	0	0	0
MGH60_P5_C09	NA	black	0	0.59359	0
MGH60_P5_C10	NA	black	0	0	0
MGH60_P5_C11	NA	black	0	0	0.42546
MGH60_P5_C12	NA	black	0	0	0
MGH60_P5_D01	NA	black	0	0.68796	0
MGH60_P5_D02	NA	black	0	0	0
MGH60_P5_D03	NA	black	0	0	0
MGH60_P5_D04	NA	black	0	0	0
MGH60_P5_D05	NA	black	0	0	0
MGH60_P5_D06	NA	black	0	0	0
MGH60_P5_D07	NA	black	0	0	0
MGH60_P5_D08	NA	black	0	0	1.5474
MGH60_P5_D09	NA	black	0	0	0
MGH60_P5_D10	NA	black	0	0.24732	0
MGH60_P5_D11	NA	black	0	0	0
MGH60_P5_D12	NA	black	0	0	0
MGH60_P5_E01	NA	black	0	0.32423	0
MGH60_P5_E02	NA	black	0	0.3505	0
MGH60_P5_E03	NA	black	0	0	0.96347
MGH60_P5_E04	NA	black	0	0	0
MGH60_P5_E05	NA	black	0	3.2976	0
MGH60_P5_E06	NA	black	0	0.44679	0
MGH60_P5_E07	NA	black	0	0.4351	0
MGH60_P5_E08	NA	black	0	3.656	0
MGH60_P5_E09	NA	black	0	0	0
MGH60_P5_E10	NA	black	0	0	0
MGH60_P5_E11	NA	black	0	0	0.6663
MGH60_P5_E12	-0.0304532397352	green3	2	0.098958	1.2066
MGH60_P5_F01	NA	black	0	0	0
MGH60_P5_F02	NA	black	0	0	0
MGH60_P5_F03	NA	black	0	0	0
MGH60_P5_F04	NA	black	0	0	0.543
MGH60_P5_F05	NA	black	0	0	0
MGH60_P5_F06	NA	black	0	0	0
MGH60_P5_F07	NA	black	0	0	0
MGH60_P5_F08	0.3322303921	green3	2	0.27262	0.35276
MGH60_P5_F09	NA	black	0	0	0.91839
MGH60_P5_F11	NA	black	0	0	0
MGH60_P5_F12	0.613220053329	green3	2	0.13488	0.048236
MGH60_P5_G01	NA	black	0	0	0.21164
MGH60_P5_G02	NA	black	0	0	1.111
MGH60_P5_G03	NA	black	0	0	0
MGH60_P5_G04	NA	black	0	0.86076	0
MGH60_P5_G05	0.418680974025	green3	2	0.21164	0.27858
MGH60_P5_G06	NA	black	0	0.41684	0
MGH60_P5_G07	0.0856675481213	green3	2	1.1177	1.3567
MGH60_P5_G08	NA	black	0	0	0
MGH60_P5_G09	NA	black	0	0	0
MGH60_P5_G10	-3.77606467815	black	0	4.2052	0.2461
MGH60_P5_G11	-0.179755249689	green3	2	3.8595	1.1795
MGH60_P5_G12	NA	black	0	0.070389	0
MGH60_P5_H01	NA	black	0	0	0.46153
MGH60_P5_H02	NA	black	0	0.53506	0
MGH60_P5_H03	NA	black	0	0.5509	0
MGH60_P5_H04	NA	black	0	0	0
MGH60_P5_H05	0.129867559265	green3	2	0.26664	0.85838
MGH60_P5_H06	NA	black	0	0	0.52005
MGH60_P5_H07	NA	black	0	0	3.2814
MGH60_P5_H08	NA	black	0	0	2.0412
MGH60_P5_H09	NA	black	0	1.1157	0
MGH60_P5_H10	NA	black	0	0	0
MGH60_P5_H11	NA	black	0	0	0.25217
MGH60_P5_H12	NA	black	0	0.032806	0
MGH60_P6_A01	-0.294075798794	green3	2	2.3004	1.0342
MGH60_P6_A02	0.521165511305	green3	2	0.085425	0.30568
MGH60_P6_A03	NA	black	0	0	0
MGH60_P6_A04	-3.53119980137	black	0	4.2227	0.31499
MGH60_P6_A05	NA	black	0	0.29396	0
MGH60_P6_A06	NA	black	0	0	0
MGH60_P6_A07	0.459011503083	green3	2	0.1375	0.33342
MGH60_P6_A08	NA	black	0	0	0.16221
MGH60_P6_A09	NA	black	0	0.41034	0
MGH60_P6_A10	NA	black	0	1.0222	0
MGH60_P6_A11	NA	black	0	0.17377	0
MGH60_P6_A12	NA	black	0	0.27739	0
MGH60_P6_B01	NA	black	0	0	0
MGH60_P6_B03	NA	black	0	0	0
MGH60_P6_B04	NA	black	0	0	0
MGH60_P6_B05	-0.130834021823	green3	2	0.089498	1.364
MGH60_P6_B06	NA	black	0	0	0
MGH60_P6_B07	NA	black	0	0	0
MGH60_P6_B08	NA	black	0	0	1.1884
MGH60_P6_B09	NA	black	0	0	0
MGH60_P6_B10	NA	black	0	0.76553	0
MGH60_P6_B11	NA	black	0	0	0
MGH60_P6_B12	NA	black	0	0.084064	0
MGH60_P6_C02	NA	black	0	1.4998	0
MGH60_P6_C03	NA	black	0	0	0
MGH60_P6_C05	NA	black	0	0	0
MGH60_P6_C06	NA	black	0	0	0
MGH60_P6_C07	NA	black	0	0	0
MGH60_P6_C08	-0.68673492111	red	1	0.55876	4.6172
MGH60_P6_C09	NA	black	0	0	0
MGH60_P6_C10	NA	black	0	0.41468	0
MGH60_P6_C11	NA	black	0	0	0
MGH60_P6_D01	3.3882094131	black	0	3.9818	2.1963
MGH60_P6_D03	NA	black	0	0	0
MGH60_P6_D04	NA	black	0	0	2.2919
MGH60_P6_D05	NA	black	0	0	0
MGH60_P6_D06	NA	black	0	0	0.53605
MGH60_P6_D07	NA	black	0	0	0
MGH60_P6_D08	NA	black	0	0.23266	0
MGH60_P6_D09	0.20168639818	green3	2	0.22157	0.73552
MGH60_P6_D11	NA	black	0	0	0
MGH60_P6_D12	NA	black	0	0.10165	0
MGH60_P6_E01	NA	black	0	0	0
MGH60_P6_E02	NA	black	0	0.89297	0
MGH60_P6_E03	NA	black	0	0	0
MGH60_P6_E04	NA	black	0	0	0
MGH60_P6_E05	NA	black	0	2.4628	0
MGH60_P6_E06	0.129320461512	green3	2	0.36513	0.75958
MGH60_P6_E07	NA	black	0	0.61918	0
MGH60_P6_E08	NA	black	0	0	1.2461
MGH60_P6_E09	NA	black	0	0	0
MGH60_P6_E10	NA	black	0	0	0
MGH60_P6_E11	NA	black	0	0	0.59932
MGH60_P6_E12	NA	black	0	0	0
MGH60_P6_F02	NA	black	0	0	1.1003
MGH60_P6_F03	NA	black	0	0	0
MGH60_P6_F04	NA	black	0	0.58207	0
MGH60_P6_F05	NA	black	0	0	0
MGH60_P6_F06	NA	black	0	0	0
MGH60_P6_F07	NA	black	0	3.4962	0
MGH60_P6_F08	NA	black	0	0.54597	0
MGH60_P6_F09	NA	black	0	0	0
MGH60_P6_F10	-1.6401479635	black	0	2.06	0.11902
MGH60_P6_F11	NA	black	0	0	0
MGH60_P6_F12	NA	black	0	0.090853	0
MGH60_P6_G01	NA	black	0	0	0
MGH60_P6_G02	NA	black	0	0	0
MGH60_P6_G03	0.203596478337	green3	2	0.27977	0.66539
MGH60_P6_G04	NA	black	0	0	0
MGH60_P6_G05	NA	black	0	0.24245	0
MGH60_P6_G06	NA	black	0	0	0
MGH60_P6_G07	NA	black	0	0	0
MGH60_P6_G08	NA	black	0	0	0.36513
MGH60_P6_G10	NA	black	0	0	0
MGH60_P6_G11	NA	black	0	0	0.44784
MGH60_P6_G12	NA	black	0	0	0
MGH60_P6_H01	NA	black	0	0.18015	0
MGH60_P6_H02	0.0795509142837	green3	2	0.17249	1.0101
MGH60_P6_H03	NA	black	0	0	0
MGH60_P6_H04	NA	black	0	4.6829	0
MGH60_P6_H06	NA	black	0	0	0
MGH60_P6_H07	0.268709741299	green3	2	0.15186	0.66903
MGH60_P6_H08	NA	black	0	0	0
MGH60_P6_H09	NA	black	0	0	0.64708
MGH60_P6_H10	NA	black	0	0	0
MGH60_P6_H11	NA	black	0	0	0.87735
MGH60_P6_H12	-1.41435339297	black	0	2.9928	0.65168
MGH60_P7_A01	-1.46463705614	black	0	3.3552	0.71633
MGH60_P7_A02	NA	black	0	0	0
MGH60_P7_A03	NA	black	0	0	0.39944
MGH60_P7_A04	NA	black	0	0	0
MGH60_P7_A05	NA	black	0	0	0.61824
MGH60_P7_A06	NA	black	0	0	0
MGH60_P7_A07	0.229095435471	green3	2	0.26544	0.62199
MGH60_P7_A08	NA	black	0	0	0
MGH60_P7_A09	0.0394532053836	green3	2	0.57821	0.7277
MGH60_P7_A10	NA	black	0	3.1494	0
MGH60_P7_A11	NA	black	0	0.062122	0
MGH60_P7_A12	NA	black	0	0	0
MGH60_P7_B02	NA	black	0	0	0
MGH60_P7_B03	NA	black	0	0	0
MGH60_P7_B04	NA	black	0	0	0
MGH60_P7_B05	NA	black	0	0	0
MGH60_P7_B06	NA	black	0	0	0
MGH60_P7_B07	NA	black	0	0	0
MGH60_P7_B08	NA	black	0	0.35952	0
MGH60_P7_B09	-0.452119354911	green3	2	0.2857	2.1897
MGH60_P7_B10	NA	black	0	0	0
MGH60_P7_B11	0.0624484179727	green3	2	0.32077	0.99494
MGH60_P7_B12	NA	black	0	0.25459	0
MGH60_P7_C01	NA	black	0	0	0.38073
MGH60_P7_C02	NA	black	0	0	0
MGH60_P7_C03	NA	black	0	0.4844	0
MGH60_P7_C04	NA	black	0	0.31615	0
MGH60_P7_C05	NA	black	0	0.49876	0
MGH60_P7_C06	NA	black	0	0.40272	0
MGH60_P7_C07	NA	black	0	0.17505	0
MGH60_P7_C08	NA	black	0	1.9609	0
MGH60_P7_C09	NA	black	0	0.23266	0
MGH60_P7_C10	NA	black	0	0	0.54102
MGH60_P7_C11	NA	black	0	0	2.1444
MGH60_P7_C12	NA	black	0	0	0.17249
MGH60_P7_D01	0.451279063641	green3	2	0.19156	0.24975
MGH60_P7_D02	NA	black	0	0	0
MGH60_P7_D03	NA	black	0	0.26424	0
MGH60_P7_D04	NA	black	0	0	0
MGH60_P7_D05	NA	black	0	5.0008	0
MGH60_P7_D06	NA	black	0	0	1.0454
MGH60_P7_D08	NA	black	0	0.54399	0
MGH60_P7_D09	NA	black	0	0.19409	0
MGH60_P7_D10	NA	black	0	0	0
MGH60_P7_D11	NA	black	0	0	0
MGH60_P7_D12	NA	black	0	0	0
MGH60_P7_E01	NA	black	0	0	0
MGH60_P7_E02	NA	black	0	0.1635	0
MGH60_P7_E03	NA	black	0	0	0.95531
MGH60_P7_E04	NA	black	0	0	1.378
MGH60_P7_E05	NA	black	0	0	0
MGH60_P7_E06	0.00260882731792	green3	2	0.70044	1.2564
MGH60_P7_E07	NA	black	0	2.3462	0
MGH60_P7_E08	NA	black	0	0	0
MGH60_P7_E09	NA	black	0	0	0
MGH60_P7_E11	NA	black	0	0	0
MGH60_P7_E12	NA	black	0	0.20539	0
MGH60_P7_F01	NA	black	0	0.001442	0
MGH60_P7_F03	NA	black	0	0.20664	0
MGH60_P7_F04	NA	black	0	0	4.6413
MGH60_P7_F05	NA	black	0	0.6173	0
MGH60_P7_F06	NA	black	0	0	2.9859
MGH60_P7_F07	NA	black	0	0	0.44573
MGH60_P7_F08	-0.51362038872	red	1	1.6866	0.72509
MGH60_P7_F10	NA	black	0	0	0
MGH60_P7_F11	NA	black	0	0	0
MGH60_P7_F12	NA	black	0	0.20789	0
MGH60_P7_G01	NA	black	0	0	0.81065
MGH60_P7_G02	0.450879853437	green3	2	0.22651	0.17249
MGH60_P7_G03	NA	black	0	0	0
MGH60_P7_G04	NA	black	0	0.37629	0
MGH60_P7_G05	NA	black	0	0	0
MGH60_P7_G06	NA	black	0	0	0
MGH60_P7_G07	NA	black	0	2.0973	0
MGH60_P7_G08	NA	black	0	0	0.20914
MGH60_P7_G09	NA	black	0	0	0
MGH60_P7_G10	NA	black	0	0	0.34255
MGH60_P7_G11	NA	black	0	0	0
MGH60_P7_G12	NA	black	0	0.20539	0
MGH60_P7_H01	NA	black	0	0	0
MGH60_P7_H02	NA	black	0	0	0.78409
MGH60_P7_H03	NA	black	0	0.0057593	0
MGH60_P7_H04	NA	black	0	0	0
MGH60_P7_H05	-0.156276654803	green3	2	0.30334	1.5465
MGH60_P7_H06	NA	black	0	0	0
MGH60_P7_H07	NA	black	0	0	0
MGH60_P7_H08	NA	black	0	0.20789	0
MGH60_P7_H09	NA	black	0	0.09356	0
MGH60_P7_H10	NA	black	0	0	0
MGH60_P7_H11	0.427748384311	green3	2	0.12168	0.41468
MGH60_P7_H12	NA	black	0	0.11237	0
MGH60_P3_A01	NA	black	0	0	0
MGH60_P3_A02	NA	black	0	0	0
MGH60_P3_A03	NA	black	0	0	0
MGH60_P3_A06	NA	black	0	0	0
MGH60_P3_A07	NA	black	0	0	0
MGH60_P3_A08	NA	black	0	0	0
MGH60_P3_A09	NA	black	0	0	0
MGH60_P3_A10	NA	black	0	0	0
MGH60_P3_A11	NA	black	0	0	0
MGH60_P3_A12	NA	black	0	0	0
MGH60_P3_B01	NA	black	0	0	0
MGH60_P3_B04	NA	black	0	0	0
MGH60_P3_B06	NA	black	0	0	0
MGH60_P3_B07	NA	black	0	1.2833	0
MGH60_P3_B10	NA	black	0	0	0
MGH60_P3_B11	NA	black	0	0.83754	0
MGH60_P3_B12	NA	black	0	0	0
MGH60_P3_C03	NA	black	0	0	0
MGH60_P3_C04	NA	black	0	0	1.7816
MGH60_P3_C07	NA	black	0	0	0
MGH60_P3_C08	NA	black	0	2.389	0
MGH60_P3_C09	NA	black	0	0	0
MGH60_P3_D01	NA	black	0	0	0
MGH60_P3_D03	NA	black	0	0	0
MGH60_P3_D04	NA	black	0	0	0
MGH60_P3_D07	NA	black	0	0	0
MGH60_P3_D08	NA	black	0	3.4569	0
MGH60_P3_D09	NA	black	0	3.5107	0
MGH60_P3_D10	NA	black	0	0	0
MGH60_P3_D11	NA	black	0	0	0
MGH60_P3_E02	NA	black	0	0	0
MGH60_P3_E03	NA	black	0	0	0
MGH60_P3_E04	NA	black	0	0	0
MGH60_P3_E06	NA	black	0	0	0
MGH60_P3_E07	NA	black	0	0	0
MGH60_P3_E08	NA	black	0	1.9027	0
MGH60_P3_E09	NA	black	0	0	0
MGH60_P3_E10	NA	black	0	0	0
MGH60_P3_E11	NA	black	0	0	0
MGH60_P3_E12	NA	black	0	0	0
MGH60_P3_F01	NA	black	0	0	4.5332
MGH60_P3_F02	NA	black	0	1.8168	0
MGH60_P3_F03	NA	black	0	0	2.3374
MGH60_P3_F04	NA	black	0	1.8774	0
MGH60_P3_F06	NA	black	0	0	0
MGH60_P3_F07	NA	black	0	0	0
MGH60_P3_F08	NA	black	0	1.9546	0
MGH60_P3_F09	NA	black	0	1.0676	0
MGH60_P3_F10	NA	black	0	0	0
MGH60_P3_F11	0.28877303861	green3	2	1.3323	1.5917
MGH60_P3_F12	NA	black	0	0	0
MGH60_P3_G02	NA	black	0	0	0
MGH60_P3_G04	NA	black	0	0	0
MGH60_P3_G05	NA	black	0	0	0
MGH60_P3_G06	NA	black	0	0	0.64616
MGH60_P3_G07	NA	black	0	0	0
MGH60_P3_G08	NA	black	0	0	0
MGH60_P3_G10	NA	black	0	0	0
MGH60_P3_G11	NA	black	0	0	1.4803
MGH60_P3_H02	NA	black	0	0	0
MGH60_P3_H03	0.0130495961361	green3	2	0.63134	0.77989
MGH60_P3_H04	NA	black	0	0	1.3431
MGH60_P3_H06	NA	black	0	0	0.6173
MGH60_P3_H07	NA	black	0	0	0
MGH60_P3_H08	NA	black	0	0	0
MGH60_P3_H09	NA	black	0	0	0
MGH60_P3_H10	NA	black	0	0	0
MGH60_P3_H11	NA	black	0	0	0
MGH60_P3_H12	NA	black	0	0	0
97_P3_G07	-0.0379616166231	green3	2	1.1447	1.1043
97_P3_G10	0.158146579967	green3	2	0.32423	0.7277
97_P3_H02	NA	black	0	0	2.8986
97_P3_A07	NA	black	0	0	1.3757
97_P3_C03	NA	black	0	2.5801	0
97_P3_H09	NA	black	0	0	0
97_P3_H12	NA	black	0	0	0
97_P3_H08	NA	black	0	0	0
97_P3_E02	NA	black	0	0	0
97_P3_E07	NA	black	0	0	0
97_P3_C07	NA	black	0	0	0
97_P3_E04	NA	black	0	0	0.32193
97_P3_C04	NA	black	0	0	0
97_P3_F10	NA	black	0	0	0.94411
97_P3_F03	NA	black	0	0	0
97_P3_A09	NA	black	0	0	0
97_P3_G04	NA	black	0	0	0.7433
97_P3_E09	NA	black	0	0	0.36625
97_P3_B08	NA	black	0	0	0.3173
97_P3_B12	NA	black	0	0	2.0154
97_P3_E05	NA	black	0	1.294	0
97_P3_D03	NA	black	0	0	0
97_P3_D11	0.37428791305	green3	2	0.24245	0.31499
97_P3_H11	NA	black	0	1.9561	0
97_P3_C10	NA	black	0	0	0.30801
97_P3_G08	NA	black	0	0	0.37629
97_P3_F06	NA	black	0	0	0
97_P3_C01	NA	black	0	0	0.42653
97_P3_A04	NA	black	0	0	0
97_P3_C09	NA	black	0	0	0
97_P3_D10	NA	black	0	0	0.27262
97_P3_H07	NA	black	0	0	0
