Cell_name	Zvalue	Color	Cluster	NANOG	STAT3
MGH60_P4_C12	NA	black	0	1.0772	0
MGH60_P4_D01	1.05693108102	red	1	2.0314	3.7935
MGH60_P4_D02	NA	black	0	1.6346	0
MGH60_P4_D03	-0.45410881343	red	1	1.8817	1.5854
MGH60_P4_D04	-0.00784703914325	red	1	0.9138	1.2228
MGH60_P4_D05	-0.127157021496	red	1	0.99132	0.32193
MGH60_P4_D06	NA	black	0	0	3.5435
MGH60_P4_D07	0.0194700098584	red	1	0.87421	1.1017
MGH60_P4_D08	NA	black	0	0	0
MGH60_P4_D10	NA	black	0	0.83915	0
MGH60_P4_D12	-0.415828746889	red	1	0.63506	4.3046
MGH60_P4_E01	0.361447606805	red	1	1.2166	4.2937
MGH60_P4_E02	NA	black	0	0	3.4507
MGH60_P4_E03	-0.360012781984	red	1	1.4584	1.2815
MGH60_P4_E04	-0.39862392429	red	1	0.46571	3.5319
MGH60_P4_E05	1.0967439218	red	1	1.7373	4.4201
MGH60_P4_E06	NA	black	0	0	0
MGH60_P4_E07	NA	black	0	0	0
MGH60_P4_E08	NA	black	0	0	5.8416
MGH60_P4_E09	NA	black	0	0	3.2141
MGH60_P4_E11	NA	black	0	0	0
MGH60_P4_E12	NA	black	0	0	2.4378
MGH60_P4_F01	NA	black	0	0	4.3562
MGH60_P4_F02	3.8566303608	black	0	4.296	4.2117
MGH60_P4_F03	NA	black	0	0	0.79244
MGH60_P4_F04	NA	black	0	0	4.689
MGH60_P4_F05	0.222648511779	red	1	0.71017	0.33342
MGH60_P4_F06	-0.290112769655	red	1	0.57531	3.4763
MGH60_P4_F07	NA	black	0	0	4.5785
MGH60_P4_F08	NA	black	0	0	1.266
MGH60_P4_F09	-0.115641860074	red	1	0.77484	3.3777
MGH60_P4_F10	NA	black	0	0	2.9575
MGH60_P4_F11	NA	black	0	0	2.8071
MGH60_P4_F12	NA	black	0	0	4.0562
MGH60_P4_G01	NA	black	0	0	0.17249
MGH60_P4_G02	NA	black	0	0.85599	0
MGH60_P4_G03	0.00454797079667	red	1	1.4038	2.2884
MGH60_P4_G04	-0.467125059862	red	1	0.59837	4.31
MGH60_P4_G05	0.762704437272	red	1	0.28688	0.26424
MGH60_P4_G06	-0.0803002539946	red	1	0.87499	4.1218
MGH60_P4_G07	0.458190152493	red	1	0.53406	0.24001
MGH60_P4_G08	NA	black	0	0	2.7172
MGH60_P4_G09	-0.588579444229	red	1	0.43723	4.0204
MGH60_P4_G10	NA	black	0	0.44361	0
MGH60_P4_G11	0.612808647621	red	1	1.3225	4.7962
MGH60_P4_G12	-0.17325852234	red	1	0.83431	4.6023
MGH60_P4_H01	0.455990994274	red	1	0.55287	0.13093
MGH60_P4_H03	2.40318242159	black	0	3.8713	3.6753
MGH60_P4_H04	NA	black	0	0	0
MGH60_P4_H06	NA	black	0	0	3.1683
MGH60_P4_H07	NA	black	0	0	4.4902
MGH60_P4_H08	NA	black	0	0	2.0482
MGH60_P4_H09	NA	black	0	0	0
MGH60_P4_H10	0.343012059327	red	1	0.62761	0.20914
MGH60_P4_H11	NA	black	0	0	0.23389
MGH60_P4_H12	-0.723055192534	red	1	1.4324	0.23143
MGH60_P5_A01	0.0779066300622	red	1	0.82944	0.21785
MGH60_P5_A02	0.0354882362277	red	1	0.86156	0.35276
MGH60_P5_A03	-0.462441029395	red	1	0.61824	4.4076
MGH60_P5_A04	-0.166248100101	red	1	1.0158	0.23879
MGH60_P5_A05	NA	black	0	0	2.6339
MGH60_P5_A06	NA	black	0	0	6.6038
MGH60_P5_A07	0.593411994544	red	1	0.24001	0.81885
MGH60_P5_A08	0.542499799811	red	1	1.5089	3.7341
MGH60_P5_A09	0.760968948622	red	1	0.3173	0.16221
MGH60_P5_A10	NA	black	0	0	1.5306
MGH60_P5_A11	0.404423865864	red	1	0.27143	1.224
MGH60_P5_A12	-1.62795005211	black	0	0.39726	6.5648
MGH60_P5_B01	NA	black	0	0.8496	0
MGH60_P5_B02	-0.0687136403097	red	1	0.50487	2.4779
MGH60_P5_B03	NA	black	0	0	4.7172
MGH60_P5_B04	NA	black	0	0	1.0179
MGH60_P5_B05	-0.0011008429053	red	1	0.40272	2.2203
MGH60_P5_B06	NA	black	0	0	0
MGH60_P5_B07	NA	black	0	0	3.2597
MGH60_P5_B08	NA	black	0	0	2.499
MGH60_P5_B09	-0.227793173455	red	1	0.809	4.7416
MGH60_P5_B10	0.273029993348	red	1	1.1486	4.3014
MGH60_P5_B12	NA	black	0	0.07861	0
MGH60_P5_C01	-0.0145763005163	red	1	1.08	2.1207
MGH60_P5_C02	NA	black	0	0	0.10434
MGH60_P5_C03	-0.465563581886	red	1	0.66903	4.7834
MGH60_P5_C04	NA	black	0	2.2379	0
MGH60_P5_C05	NA	black	0	0	3.1868
MGH60_P5_C06	-0.192208343806	red	1	0.76977	3.9846
MGH60_P5_C07	NA	black	0	0	2.6922
MGH60_P5_C08	NA	black	0	0	3.2696
MGH60_P5_C09	NA	black	0	0	3.8181
MGH60_P5_C10	NA	black	0	0	2.9368
MGH60_P5_C11	NA	black	0	0	0.25701
MGH60_P5_C12	3.12777762398	black	0	4.9876	3.6695
MGH60_P5_D01	NA	black	0	0	0.9501
MGH60_P5_D02	-0.0182520223991	red	1	0.9381	4.7628
MGH60_P5_D03	NA	black	0	0	4.9493
MGH60_P5_D04	NA	black	0	0	0
MGH60_P5_D05	0.142117138453	red	1	1.0433	4.4893
MGH60_P5_D06	NA	black	0	0	3.4116
MGH60_P5_D07	NA	black	0	0	3.2285
MGH60_P5_D08	0.334079039011	red	1	1.201	4.2478
MGH60_P5_D09	0.0243023997974	red	1	1.0101	2.6724
MGH60_P5_D10	0.17580693894	red	1	3.8577	2.5059
MGH60_P5_D11	NA	black	0	0	2.4738
MGH60_P5_D12	-0.48852442194	red	1	0.20289	3.2396
MGH60_P5_E01	NA	black	0	0	0
MGH60_P5_E02	NA	black	0	0	1.3028
MGH60_P5_E03	NA	black	0	0	2.8764
MGH60_P5_E04	NA	black	0	0	2.4247
MGH60_P5_E05	NA	black	0	0	3.0088
MGH60_P5_E06	NA	black	0	0	3.3074
MGH60_P5_E07	0.478269212157	red	1	1.6365	3.3278
MGH60_P5_E08	NA	black	0	0	4.9004
MGH60_P5_E09	0.137179851008	red	1	1.175	3.1117
MGH60_P5_E10	0.00877766729877	red	1	0.86394	1.962
MGH60_P5_E11	NA	black	0	0	0
MGH60_P5_E12	NA	black	0	0	0
MGH60_P5_F01	NA	black	0	0	5.081
MGH60_P5_F02	NA	black	0	0	5.281
MGH60_P5_F03	NA	black	0	0	2.5211
MGH60_P5_F04	NA	black	0	0	0
MGH60_P5_F05	NA	black	0	1.1303	0
MGH60_P5_F06	-0.160368540651	red	1	0.75104	3.5869
MGH60_P5_F07	NA	black	0	0	0.27501
MGH60_P5_F08	0.0866185709575	red	1	0.48027	1.9126
MGH60_P5_F09	NA	black	0	0	4.2957
MGH60_P5_F11	NA	black	0	0	0.48233
MGH60_P5_F12	-0.506095335827	red	1	0.2461	3.3447
MGH60_P5_G01	-0.563760623466	red	1	0.6107	4.7861
MGH60_P5_G02	0.665838035934	red	1	1.3578	4.7779
MGH60_P5_G03	0.238638025307	red	1	0.6173	0.92296
MGH60_P5_G04	NA	black	0	0.7966	0
MGH60_P5_G05	0.0903542631097	red	1	0.42008	1.9355
MGH60_P5_G06	-0.551261581096	red	1	0.68077	5.3065
MGH60_P5_G07	NA	black	0	0	0
MGH60_P5_G08	-0.282805880817	red	1	0.7031	4.0687
MGH60_P5_G09	NA	black	0	0	2.8982
MGH60_P5_G10	-0.493361807999	red	1	0.32423	3.4602
MGH60_P5_G11	-0.346631074736	red	1	0.514	3.4965
MGH60_P5_G12	0.968353382137	red	1	0.19409	0.055196
MGH60_P5_H01	-0.51097995642	red	1	0.23634	3.3391
MGH60_P5_H02	-0.000755947282727	red	1	0.91915	2.6989
MGH60_P5_H03	0.267065735093	red	1	1.1362	4.3988
MGH60_P5_H04	NA	black	0	0	3.4778
MGH60_P5_H05	0.189835271983	red	1	0.74588	0.1865
MGH60_P5_H06	NA	black	0	0.34255	0
MGH60_P5_H07	0.00625517365624	red	1	0.94186	2.7373
MGH60_P5_H08	NA	black	0	0	4.0326
MGH60_P5_H09	-0.107976168498	red	1	0.90997	5.5664
MGH60_P5_H10	NA	black	0	0	0
MGH60_P5_H11	NA	black	0	0	0.10836
MGH60_P5_H12	0.680888740054	red	1	0.40381	0.048236
MGH60_P6_A01	NA	black	0	0	0
MGH60_P6_A02	NA	black	0	0	0.1865
MGH60_P6_A03	-1.37237690714	red	1	0.46467	6.3904
MGH60_P6_A04	0.155035390595	red	1	0.43189	1.719
MGH60_P6_A05	0.407282156831	red	1	0.58976	0.12433
MGH60_P6_A06	0.907013275563	red	1	0.15316	0.31034
MGH60_P6_A07	-0.022042060826	red	1	0.90149	3.3936
MGH60_P6_A08	0.922517512421	red	1	0.21412	0.098958
MGH60_P6_A09	NA	black	0	0	1.2922
MGH60_P6_A10	1.90820238941	black	0	2.7467	3.9741
MGH60_P6_A11	0.127816756348	red	1	0.78994	0.25942
MGH60_P6_A12	0.320743306449	red	1	0.64801	0.1776
MGH60_P6_B01	NA	black	0	0	0.40054
MGH60_P6_B03	NA	black	0	0	4.7222
MGH60_P6_B04	-0.746603677643	red	1	0.52306	4.9048
MGH60_P6_B05	0.16132425462	red	1	1.0587	4.432
MGH60_P6_B06	NA	black	0	0	0.19787
MGH60_P6_B07	-0.465109178165	red	1	1.2762	0.41034
MGH60_P6_B08	NA	black	0	0	3.9727
MGH60_P6_B09	-0.71051068728	red	1	0.55287	4.9626
MGH60_P6_B10	NA	black	0	0	5.9706
MGH60_P6_B11	0.0033456456255	red	1	0.89608	1.9027
MGH60_P6_B12	-0.0118780299381	red	1	0.96199	1.8914
MGH60_P6_C02	NA	black	0	0	0
MGH60_P6_C03	NA	black	0	0	1.6126
MGH60_P6_C05	0.0731143735309	red	1	0.72072	1.6337
MGH60_P6_C06	NA	black	0	0	0
MGH60_P6_C07	0.06858203294	red	1	0.99639	4.1618
MGH60_P6_C08	NA	black	0	0	4.2683
MGH60_P6_C09	NA	black	0	0	0.19912
MGH60_P6_C10	NA	black	0	0	3.6566
MGH60_P6_C11	NA	black	0	0	3.4575
MGH60_P6_D01	NA	black	0	0	0
MGH60_P6_D03	0.597520321694	red	1	1.5666	3.7386
MGH60_P6_D04	NA	black	0	0	0
MGH60_P6_D05	NA	black	0	0	0
MGH60_P6_D06	NA	black	0	0	4.9571
MGH60_P6_D07	NA	black	0	0	4.1698
MGH60_P6_D08	3.15226544454	black	0	5.5462	3.5661
MGH60_P6_D09	NA	black	0	0	0
MGH60_P6_D11	0.331830687242	red	1	0.59455	0.51702
MGH60_P6_D12	-0.671369657234	red	1	0.40381	4.1381
MGH60_P6_E01	0.254230596975	red	1	1.3818	3.1327
MGH60_P6_E02	NA	black	0	0	2.2624
MGH60_P6_E03	-0.746927306467	red	1	1.4911	0.36737
MGH60_P6_E04	NA	black	0	0	0
MGH60_P6_E05	NA	black	0	0	4.2123
MGH60_P6_E06	NA	black	0	0	0.6332
MGH60_P6_E07	NA	black	0	0	5.0615
MGH60_P6_E08	NA	black	0	0.33342	0
MGH60_P6_E09	-0.0212185643942	red	1	0.92296	4.1062
MGH60_P6_E10	NA	black	0	0	5.737
MGH60_P6_E11	NA	black	0	0.64247	0
MGH60_P6_E12	0.182231949094	red	1	1.3454	2.9366
MGH60_P6_F02	-0.303540584632	red	1	1.1577	0.50182
MGH60_P6_F03	NA	black	0	0	5.9685
MGH60_P6_F04	NA	black	0	0	0
MGH60_P6_F05	NA	black	0	0	5.1236
MGH60_P6_F06	NA	black	0	0	6.0554
MGH60_P6_F07	-0.236087050556	red	1	0.84479	5.4403
MGH60_P6_F08	0.0356220599734	red	1	0.48543	2.0939
MGH60_P6_F09	-0.964545981494	red	1	0.1635	4.1112
MGH60_P6_F10	-0.697284204922	red	1	0.51197	4.6804
MGH60_P6_F11	NA	black	0	0	1.6567
MGH60_P6_F12	-1.80196436274	black	0	0.13225	5.5503
MGH60_P6_G01	NA	black	0	0	4.7329
MGH60_P6_G02	NA	black	0	0	3.5287
MGH60_P6_G03	0.742913501489	red	1	0.31499	0.22157
MGH60_P6_G04	0.141954016524	red	1	0.64062	1.4038
MGH60_P6_G05	NA	black	0	0	3.1421
MGH60_P6_G06	0.551116720035	red	1	0.47405	0.17505
MGH60_P6_G07	NA	black	0	0	5.2767
MGH60_P6_G08	NA	black	0	0	2.1483
MGH60_P6_G10	NA	black	0	0	5.0505
MGH60_P6_G11	-0.514235866257	red	1	0.56755	4.3288
MGH60_P6_G12	NA	black	0	0	3.4552
MGH60_P6_H01	0.276888159197	red	1	1.2504	3.6095
MGH60_P6_H02	0.803692182742	red	1	0.29278	0.13356
MGH60_P6_H03	NA	black	0	0.94711	0
MGH60_P6_H04	NA	black	0	0	0.69688
MGH60_P6_H06	-1.34967656997	red	1	0.22774	5.0669
MGH60_P6_H07	-0.411450737873	red	1	1.1979	0.21785
MGH60_P6_H08	-1.10048238188	red	1	0.22897	4.5643
MGH60_P6_H09	NA	black	0	0	2.2827
MGH60_P6_H10	-1.33214877997	red	1	0.27023	5.2001
MGH60_P6_H11	0.441051968379	red	1	1.5221	3.4283
MGH60_P6_H12	-0.000844316723713	red	1	0.89995	2.3228
MGH60_P7_A01	0.0340758841588	red	1	1.0314	2.7321
MGH60_P7_A02	-0.793274795072	red	1	1.4668	0.17121
MGH60_P7_A03	-0.0785320578965	red	1	0.78241	3.0747
MGH60_P7_A04	-0.881922860807	red	1	0.37518	4.5865
MGH60_P7_A05	-0.368159451077	red	1	0.78492	5.4911
MGH60_P7_A06	1.76904691741	black	0	1.8286	5.4234
MGH60_P7_A07	0.167757199896	red	1	0.75702	0.29278
MGH60_P7_A08	0.853729939467	red	1	1.8049	3.808
MGH60_P7_A09	NA	black	0	0	0
MGH60_P7_A10	NA	black	0	0	2.9527
MGH60_P7_A11	-0.462284719863	red	1	0.31615	3.3681
MGH60_P7_A12	0.247048782842	red	1	0.71017	0.085425
MGH60_P7_B02	NA	black	0	0	1.7849
MGH60_P7_B03	NA	black	0	0	2.0503
MGH60_P7_B04	NA	black	0	0	5.0887
MGH60_P7_B05	0.67820989308	red	1	1.2412	6.0632
MGH60_P7_B06	NA	black	0	0	0
MGH60_P7_B07	0.724006245101	red	1	0.33685	0.19535
MGH60_P7_B08	NA	black	0	0.8024	0
MGH60_P7_B09	-0.0209061761786	red	1	0.39726	2.2786
MGH60_P7_B10	NA	black	0	0	1.4351
MGH60_P7_B11	-0.113264394084	red	1	0.2857	2.4852
MGH60_P7_B12	0.809305302844	red	1	1.6452	4.0511
MGH60_P7_C01	0.456143679185	red	1	0.27143	1.0949
MGH60_P7_C02	NA	black	0	0.83188	0
MGH60_P7_C03	-0.46398040306	red	1	0.57434	4.1697
MGH60_P7_C04	NA	black	0	0	4.4921
MGH60_P7_C05	NA	black	0	0.81394	0
MGH60_P7_C06	NA	black	0	0	3.1733
MGH60_P7_C07	0.645083314059	red	1	0.41143	0.13488
MGH60_P7_C08	NA	black	0	0	0
MGH60_P7_C09	NA	black	0	0	0
MGH60_P7_C10	-0.0479678787822	red	1	0.69153	2.5563
MGH60_P7_C11	0.347537134251	red	1	0.38847	1.175
MGH60_P7_C12	0.177149301029	red	1	0.75958	0.10165
MGH60_P7_D01	-0.289110005094	red	1	0.47301	3.1966
MGH60_P7_D02	-0.776011037366	red	1	0.48233	4.7753
MGH60_P7_D03	-0.0269667954725	red	1	0.89918	3.4949
MGH60_P7_D04	-0.0227582503391	red	1	1.1871	2.1336
MGH60_P7_D05	NA	black	0	0	2.0766
MGH60_P7_D06	NA	black	0	2.5688	0
MGH60_P7_D08	NA	black	0	0	4.3355
MGH60_P7_D09	-0.0778167012689	red	1	0.8472	3.6198
MGH60_P7_D10	0.180816016788	red	1	0.53207	1.4803
MGH60_P7_D11	0.0184392706791	red	1	0.95829	4.494
MGH60_P7_D12	0.334035747788	red	1	0.64432	0.1177
MGH60_P7_E01	NA	black	0	0	4.481
MGH60_P7_E02	NA	black	0	0.39726	0
MGH60_P7_E03	NA	black	0	0	4.6154
MGH60_P7_E04	-0.943284559354	red	1	0.43082	4.9988
MGH60_P7_E05	NA	black	0	1.0663	0
MGH60_P7_E06	-0.575819284292	red	1	0.24489	3.4952
MGH60_P7_E07	NA	black	0	1.0307	0
MGH60_P7_E08	NA	black	0	0	4.2711
MGH60_P7_E09	NA	black	0	2.474	0
MGH60_P7_E11	2.04054361851	black	0	2.4875	4.3691
MGH60_P7_E12	0.0916932390307	red	1	0.5568	1.827
MGH60_P7_F01	NA	black	0	1.0621	0
MGH60_P7_F03	-0.309182093198	red	1	0.32769	3.007
MGH60_P7_F04	NA	black	0	1.1603	0
MGH60_P7_F05	3.11009705302	black	0	4.3585	3.8439
MGH60_P7_F06	NA	black	0	0	4.3931
MGH60_P7_F07	-0.0051606535324	red	1	0.92524	3.4548
MGH60_P7_F08	0.0863299055855	red	1	1.0122	4.0997
MGH60_P7_F10	NA	black	0	3.4861	0
MGH60_P7_F11	-0.112252249669	red	1	1.4217	1.937
MGH60_P7_F12	NA	black	0	0.9138	0
MGH60_P7_G01	NA	black	0	0	3.4112
MGH60_P7_G02	-0.0274806936564	red	1	0.57821	2.3516
MGH60_P7_G03	0.525456346769	red	1	0.50589	0.10434
MGH60_P7_G04	NA	black	0	0	4.9713
MGH60_P7_G05	NA	black	0	0	4.276
MGH60_P7_G06	-0.233712342788	red	1	2.1919	2.0381
MGH60_P7_G07	-0.151975060742	red	1	0.041243	2.4626
MGH60_P7_G08	NA	black	0	0.48336	0
MGH60_P7_G09	NA	black	0	0	5.0532
MGH60_P7_G10	0.181447409847	red	1	0.75104	0.20789
MGH60_P7_G11	0.992048658011	red	1	0.15186	0.12961
MGH60_P7_G12	-0.558181084993	red	1	0.57531	4.5395
MGH60_P7_H01	NA	black	0	0	0
MGH60_P7_H02	0.407367845055	red	1	1.2004	4.7546
MGH60_P7_H03	-0.559882596893	red	1	0.42331	3.8911
MGH60_P7_H04	0.459028175865	red	1	0.20163	1.1979
MGH60_P7_H05	-0.210257447279	red	1	0.51702	3.0136
MGH60_P7_H06	NA	black	0	0	0
MGH60_P7_H07	-0.266667726122	red	1	0.71896	4.087
MGH60_P7_H08	-0.247538547723	red	1	0.80983	4.9271
MGH60_P7_H09	-0.537422835937	red	1	0.30918	3.5358
MGH60_P7_H10	-0.553385776543	red	1	0.48027	4.0712
MGH60_P7_H11	NA	black	0	0	0.12829
MGH60_P7_H12	0.512752259747	red	1	0.50386	0.17121
MGH60_P3_A01	NA	black	0	0	0
MGH60_P3_A02	NA	black	0	0	4.4193
MGH60_P3_A03	NA	black	0	0	0
MGH60_P3_A06	3.99560858872	black	0	3.5061	4.8011
MGH60_P3_A07	NA	black	0	0	3.7803
MGH60_P3_A08	-0.433247455773	red	1	1.5281	1.2179
MGH60_P3_A09	NA	black	0	0	1.2302
MGH60_P3_A10	NA	black	0	0	2.0769
MGH60_P3_A11	NA	black	0	0	0
MGH60_P3_A12	NA	black	0	0	0
MGH60_P3_B01	NA	black	0	0	5.3754
MGH60_P3_B04	NA	black	0	0	3.0952
MGH60_P3_B06	NA	black	0	0	5.337
MGH60_P3_B07	NA	black	0	0	4.4998
MGH60_P3_B10	NA	black	0	0	0
MGH60_P3_B11	NA	black	0	0	0
MGH60_P3_B12	NA	black	0	0	3.4647
MGH60_P3_C03	NA	black	0	0	2.5198
MGH60_P3_C04	NA	black	0	0	0
MGH60_P3_C07	NA	black	0	0	3.3177
MGH60_P3_C08	NA	black	0	0	4.6061
MGH60_P3_C09	NA	black	0	0	0
MGH60_P3_D01	NA	black	0	0	3.4158
MGH60_P3_D03	NA	black	0	0	1.2073
MGH60_P3_D04	NA	black	0	0	1.067
MGH60_P3_D07	NA	black	0	0	0
MGH60_P3_D08	NA	black	0	0	2.8836
MGH60_P3_D09	NA	black	0	0	0
MGH60_P3_D10	0.410358090364	red	1	1.1922	4.8744
MGH60_P3_D11	NA	black	0	0	5.1646
MGH60_P3_E02	NA	black	0	0	3.4436
MGH60_P3_E03	0.505642501979	red	1	1.2898	4.529
MGH60_P3_E04	NA	black	0	0	3.3479
MGH60_P3_E06	NA	black	0	0	4.854
MGH60_P3_E07	NA	black	0	0	3.2453
MGH60_P3_E08	NA	black	0	0	1.0122
MGH60_P3_E09	NA	black	0	0	0
MGH60_P3_E10	NA	black	0	0	1.3408
MGH60_P3_E11	NA	black	0	0	2.3975
MGH60_P3_E12	NA	black	0	0	5.2057
MGH60_P3_F01	NA	black	0	0	4.3685
MGH60_P3_F02	NA	black	0	0	3.6367
MGH60_P3_F03	NA	black	0	0	4.6854
MGH60_P3_F04	NA	black	0	0	3.7004
MGH60_P3_F06	NA	black	0	0	4.5138
MGH60_P3_F07	NA	black	0	0	1.9888
MGH60_P3_F08	NA	black	0	0	2.6095
MGH60_P3_F09	NA	black	0	0	0.27977
MGH60_P3_F10	0.320324846607	red	1	1.2522	3.8259
MGH60_P3_F11	NA	black	0	0	2.8396
MGH60_P3_F12	NA	black	0	0	3.6125
MGH60_P3_G02	NA	black	0	0	4.1319
MGH60_P3_G04	0.761804606477	red	1	2.0632	3.3453
MGH60_P3_G05	NA	black	0	0	3.9074
MGH60_P3_G06	NA	black	0	0	2.0521
MGH60_P3_G07	NA	black	0	0	2.659
MGH60_P3_G08	NA	black	0	0	0
MGH60_P3_G10	NA	black	0	0	3.0986
MGH60_P3_G11	0.476850911893	red	1	1.7672	3.168
MGH60_P3_H02	NA	black	0	0	3.956
MGH60_P3_H03	NA	black	0	0.87971	0
MGH60_P3_H04	NA	black	0	0	2.8586
MGH60_P3_H06	NA	black	0	0	2.7679
MGH60_P3_H07	0.90239450441	red	1	1.4972	4.8142
MGH60_P3_H08	NA	black	0	0	0.76129
MGH60_P3_H09	NA	black	0	0	0
MGH60_P3_H10	NA	black	0	0	0
MGH60_P3_H11	NA	black	0	0	5.5939
MGH60_P3_H12	NA	black	0	0	2.6432
97_P3_G07	NA	black	0	0	1.8432
97_P3_G10	NA	black	0	0.53007	0
97_P3_H02	NA	black	0	0	1.6595
97_P3_A07	NA	black	0	3.1567	0
97_P3_C03	NA	black	0	0	0.28806
97_P3_H09	NA	black	0	0	3.0275
97_P3_H12	NA	black	0	0	0.58207
97_P3_H08	NA	black	0	0	2.4076
97_P3_E02	NA	black	0	0	3.4015
97_P3_E07	-5.16458614521	black	0	4.5126	0.25217
97_P3_C07	NA	black	0	0	3.6345
97_P3_E04	NA	black	0	0	0.86869
97_P3_C04	NA	black	0	0	2.079
97_P3_F10	2.28187152667	black	0	3.9887	3.572
97_P3_F03	-0.839216219916	red	1	0.42008	4.6619
97_P3_A09	NA	black	0	0	0.81065
97_P3_G04	0.00459310262205	red	1	0.87263	2.0704
97_P3_E09	-0.631543039143	red	1	2.2943	1.6248
97_P3_B08	NA	black	0	0	2.1313
97_P3_B12	NA	black	0	0.23143	0
97_P3_E05	NA	black	0	0	1.8722
97_P3_D03	-0.300481139953	red	1	0.50894	3.3196
97_P3_D11	0.488252531813	red	1	0.49057	0.34483
97_P3_H11	0.03901874438	red	1	3.8759	2.4351
97_P3_C10	NA	black	0	1.9627	0
97_P3_G08	NA	black	0	0.4844	0
97_P3_F06	NA	black	0	0	0.3471
97_P3_C01	NA	black	0	0	0
97_P3_A04	NA	black	0	2.6947	0
97_P3_C09	0.0324221371576	red	1	1.1342	2.4901
97_P3_D10	0.107008466615	red	1	0.7476	1.1667
97_P3_H07	NA	black	0	0.76299	0
97_P3_E01	0.28422248531	red	1	0.17887	1.6045
97_P3_E03	0.317079544668	red	1	0.6526	0.15963
97_P3_B10	NA	black	0	0	1.585
97_P3_F05	-0.44949021379	red	1	0.34823	3.399
97_P3_G12	-0.454700838868	red	1	0.43296	3.6135
97_P3_B04	-0.229364447289	red	1	0.58592	3.2543
97_P3_B02	NA	black	0	0	1.9195
97_P3_B07	NA	black	0	0	1.903
97_P3_G02	NA	black	0	0	0.3173
97_P3_G11	NA	black	0	0	3.1641
97_P3_F11	1.193880106	red	1	3.1489	3.2008
97_P3_H03	0.862913114642	red	1	0.23143	0.18777
97_P3_C02	NA	black	0	0	0
97_P3_G06	0.0754622873289	red	1	0.42116	1.9819
97_P3_B01	NA	black	0	0	3.0881
97_P3_B05	NA	black	0	2.7626	0
97_P3_E10	0.739925598376	red	1	0.28096	0.34369
97_P3_G01	NA	black	0	0.053806	0
97_P3_A08	-0.333073672171	red	1	0.40708	3.199
97_P3_A03	NA	black	0	0	3.4774
97_P3_B03	NA	black	0	0	0
97_P3_D01	NA	black	0	0	0
97_P3_G03	-0.332707357695	red	1	1.1283	0.13488
97_P3_E11	NA	black	0	0.22651	0
97_P3_D04	NA	black	0	0	4.0808
97_P3_A11	NA	black	0	0	0.338
97_P3_C12	NA	black	0	0	0
97_P3_D02	NA	black	0	1.9034	0
97_P3_E08	NA	black	0	0	3.4917
97_P3_D05	NA	black	0	0	4.6168
97_P3_D12	NA	black	0	0	2.9003
97_P3_D09	NA	black	0	0.46467	0
97_P3_F01	0.337806255195	red	1	0.51904	0.8504
97_P3_F07	NA	black	0	0	0.81639
97_P3_B11	NA	black	0	0	0
97_P3_H05	0.0689088691951	red	1	0.80405	1.148
97_P3_F12	NA	black	0	0	0.13225
97_P3_F04	0.0432108678578	red	1	0.43829	2.0793
97_P3_C11	NA	black	0	0	2.4439
97_P3_F08	0.282446062943	red	1	0.67627	0.18396
97_P3_C05	-0.013761920315	red	1	0.83754	2.5011
97_P3_F09	0.640238425058	red	1	0.38626	0.25942
97_P3_G05	NA	black	0	0	2.9588
97_P3_A10	0.388132304873	red	1	0.3471	1.1368
97_P3_A05	-0.0209519163612	red	1	1.1953	2.1476
97_P3_C06	-0.380118918899	red	1	2.1489	1.8448
97_P3_F02	0.0520537864843	red	1	1.0022	3.3692
97_P3_D07	-0.444960858199	red	1	0.47093	3.6943
97_P3_C08	-0.124310157956	red	1	0.59837	2.816
97_P3_A01	0.442689273074	red	1	0.50995	0.44042
97_P3_H04	NA	black	0	0	1.0193
97_P3_D08	-0.411095829057	red	1	0.64432	4.3416
97_P3_E06	NA	black	0	0.18269	0
97_P3_E12	NA	black	0	0	2.7467
97_P3_A02	NA	black	0	0	0
97_P3_B06	0.945790951816	red	1	2.4367	3.2979
97_P3_H10	NA	black	0	0	1.1023
97_P5_B09	-0.102127442812	red	1	1.0426	1.1454
97_P5_C06	NA	black	0	0	0
97_P5_B10	0.0904708695889	red	1	1.5685	2.4975
97_P6_G02	0.0283506739889	red	1	1.2473	2.3973
97_P6_E06	-0.421863393994	red	1	0.419	3.4812
97_P6_A03	-0.49111983679	red	1	1.6271	1.2455
97_P5_F07	-0.12604050284	red	1	0.69955	3.0858
97_P5_B05	-0.318337904141	red	1	0.56169	3.5435
97_P6_B11	-0.237215332788	red	1	0.089498	2.6376
97_P6_E08	-0.155258715546	red	1	0.51803	2.8123
97_P6_A09	0.189166130735	red	1	0.44996	1.5835
97_P6_B04	-1.00051941709	red	1	0.059355	3.9469
97_P5_A02	NA	black	0	0.76384	0
97_P5_C02	NA	black	0	0	3.2447
97_P6_F09	-0.335292048615	red	1	2.2839	1.9486
97_P5_A04	0.164175098681	red	1	0.71105	0.88127
97_P5_C04	0.115017114497	red	1	0.78743	0.56949
97_P6_D07	NA	black	0	0	3.3226
97_P6_A12	NA	black	0	2.2818	0
97_P6_C06	NA	black	0	0	0
97_P6_H04	0.14174167978	red	1	1.0779	3.794
97_P5_D09	0.523197986255	red	1	0.48027	0.25459
97_P6_F03	-1.18905852543	red	1	0.41576	5.5766
