Cell_name	Zvalue	Color	Cluster	SSTR2	TP53
MGH60_P3_D04	NA	black	0	0	5.5631
MGH60_P3_D07	NA	black	0	2.7668	0
MGH60_P3_D08	NA	black	0	0	3.0625
MGH60_P3_D09	NA	black	0	0	0
MGH60_P3_D10	NA	black	0	0	0
MGH60_P3_D11	NA	black	0	0	0
MGH60_P3_E02	NA	black	0	0	4.5139
MGH60_P3_E03	0.249345626573	red	1	3.184	3.1677
MGH60_P3_E04	NA	black	0	0	5.439
MGH60_P3_E06	NA	black	0	0	2.584
MGH60_P3_E07	NA	black	0	0	0
MGH60_P3_E08	NA	black	0	0.87657	0
MGH60_P3_E09	NA	black	0	0	0
MGH60_P3_E10	NA	black	0	0	0
MGH60_P3_E11	NA	black	0	0	2.5772
MGH60_P3_E12	NA	black	0	0	2.2452
MGH60_P3_F01	NA	black	0	0	2.9942
MGH60_P3_F02	-0.00517245042263	red	1	1.3635	2.8476
MGH60_P3_F03	NA	black	0	0	3.0924
MGH60_P3_F04	NA	black	0	0	0
MGH60_P3_F06	NA	black	0	0	0
MGH60_P3_F07	NA	black	0	0	0
MGH60_P3_F08	NA	black	0	0	0
MGH60_P3_F09	NA	black	0	0	4.0513
MGH60_P3_F10	NA	black	0	0	0
MGH60_P3_F11	NA	black	0	0	1.8041
MGH60_P3_F12	NA	black	0	0	3.2024
MGH60_P3_G02	NA	black	0	0	0
MGH60_P3_G04	NA	black	0	0	3.2901
MGH60_P3_G05	NA	black	0	0	0
MGH60_P3_G06	NA	black	0	0	3.0581
MGH60_P3_G07	-0.850612690608	red	1	4.8559	1.7233
MGH60_P3_G08	NA	black	0	0	4.4371
MGH60_P3_G10	NA	black	0	0	0
MGH60_P3_G11	NA	black	0	0	3.3014
MGH60_P3_H02	NA	black	0	0	3.3774
MGH60_P3_H03	NA	black	0	0	1.7035
MGH60_P3_H04	NA	black	0	0	3.8615
MGH60_P3_H06	NA	black	0	0	0
MGH60_P3_H07	NA	black	0	0	0
MGH60_P3_H08	NA	black	0	5.1957	0
MGH60_P3_H09	NA	black	0	0	0
MGH60_P3_H10	NA	black	0	0	4.4046
MGH60_P3_H11	NA	black	0	4.1825	0
MGH60_P3_H12	NA	black	0	0	0
97_P3_G07	NA	black	0	0	4.1863
97_P3_G10	NA	black	0	0	2.9793
97_P3_H02	NA	black	0	0	2.8965
97_P3_A07	NA	black	0	0	1.9561
97_P3_C03	NA	black	0	0	0
97_P3_H09	NA	black	0	0	0
97_P3_H12	NA	black	0	0	2.4644
97_P3_H08	NA	black	0	0	0
97_P3_E02	NA	black	0	0	0
97_P3_E07	NA	black	0	0	0
97_P3_C07	NA	black	0	0	3.8529
97_P3_E04	NA	black	0	0	3.6901
97_P3_C04	NA	black	0	0	0
97_P3_F10	NA	black	0	0	1.9527
97_P3_F03	NA	black	0	0.30568	0
97_P3_A09	NA	black	0	0	1.5099
97_P3_G04	-1.81098449879	red	1	4.7179	0.60597
97_P3_E09	NA	black	0	0	3.7254
97_P3_B08	NA	black	0	0	3.2626
97_P3_B12	0.979756811422	green3	2	0.16479	0.50487
97_P3_E05	NA	black	0	0	1.8209
97_P3_D03	NA	black	0	0	0
97_P3_D11	NA	black	0	0.29748	0
97_P3_H11	-0.0432293790609	red	1	1.7958	2.1094
97_P3_C10	NA	black	0	0	2.9982
97_P3_G08	NA	black	0	0	2.6969
97_P3_F06	NA	black	0	0	0.37962
97_P3_C01	NA	black	0	0	0.27977
97_P3_A04	NA	black	0	0	0
97_P3_C09	0.184076761317	red	1	0.27262	2.2714
97_P3_D10	NA	black	0	0	1.8871
97_P3_H07	NA	black	0	0.27262	0
97_P3_E01	-0.410703934022	red	1	0.34142	4.0321
97_P3_E03	NA	black	0	0	2.4322
97_P3_B10	NA	black	0	0	3.1421
97_P3_F05	0.366097218812	red	1	0.43082	1.6704
97_P3_G12	NA	black	0	0	0
97_P3_B04	NA	black	0	0	0.48646
97_P3_B02	NA	black	0	0	3.9251
97_P3_B07	NA	black	0	0	3.7651
97_P3_G02	NA	black	0	0	2.2612
97_P3_G11	NA	black	0	0	2.355
97_P3_F11	NA	black	0	0	0
97_P3_H03	NA	black	0	0	0
97_P3_C02	NA	black	0	0	4.0658
97_P3_G06	-0.870363777271	red	1	0.22033	5.3477
97_P3_B01	NA	black	0	0	4.5072
97_P3_B05	NA	black	0	0.93282	0
97_P3_E10	NA	black	0	0	0.25822
97_P3_G01	NA	black	0	0	2.3228
97_P3_A08	NA	black	0	0	0
97_P3_A03	NA	black	0	0	0.67627
97_P3_B03	NA	black	0	0	2.488
97_P3_D01	NA	black	0	0	0
97_P3_G03	NA	black	0	0	0
97_P3_E11	NA	black	0	0	0
97_P3_D04	NA	black	0	0	3.2482
97_P3_A11	NA	black	0	0.45733	0
97_P3_C12	NA	black	0	0	0.56071
97_P3_D02	NA	black	0	0	3.2962
97_P3_E08	NA	black	0	0	3.5859
97_P3_D05	NA	black	0	0	0
97_P3_D12	NA	black	0	0	0.43936
97_P3_D09	NA	black	0	0	2.4712
97_P3_F01	NA	black	0	0	0
97_P3_F07	-0.0555197535608	red	1	0.32308	2.9235
97_P3_B11	NA	black	0	0	1.3397
97_P3_H05	NA	black	0	0	0.60881
97_P3_F12	NA	black	0	0	3.0876
97_P3_F04	-0.0387751962092	red	1	2.9977	2.5818
97_P3_C11	NA	black	0	0	0
97_P3_F08	NA	black	0	0	1.3713
97_P3_C05	-0.356501699417	red	1	0.62854	4.2666
97_P3_F09	NA	black	0	0	0
97_P3_G05	NA	black	0	0	3.0217
97_P3_A10	NA	black	0	0	0
97_P3_A05	NA	black	0	0	3.5984
97_P3_C06	0.182708242517	red	1	2.1849	3.5709
97_P3_F02	NA	black	0	0	0
97_P3_D07	NA	black	0	0	0
97_P3_C08	NA	black	0	0	3.5935
97_P3_A01	NA	black	0	0	0
97_P3_H04	1.09474307884	green3	2	0.18142	0.23511
97_P3_D08	NA	black	0	0	0
97_P3_E06	NA	black	0	0	3.1033
97_P3_E12	NA	black	0	0	2.1827
97_P3_A02	NA	black	0	0	4.2863
97_P3_B06	NA	black	0	0	0.59264
97_P3_H10	NA	black	0	0	0.65535
97_P5_B09	NA	black	0	0	3.9614
97_P5_C06	NA	black	0	4.4506	0
97_P5_B10	-0.320368259293	red	1	0.42761	3.8215
97_P6_G02	NA	black	0	0	2.5366
97_P6_E06	NA	black	0	0	3.8302
97_P6_A03	0.284973943899	red	1	0.43936	1.8957
97_P5_F07	-0.0539923373943	red	1	0.73118	2.988
97_P5_B05	NA	black	0	0	0
97_P6_B11	-0.339053332314	red	1	0.32769	3.7856
97_P6_E08	NA	black	0	0	0
97_P6_A09	-0.741387811429	red	1	0.44573	5.522
97_P6_B04	NA	black	0	0	0.93659
97_P5_A02	NA	black	0	0	3.1779
97_P5_C02	NA	black	0	0	1.0022
97_P6_F09	NA	black	0	0	1.5195
97_P5_A04	-0.176865789652	red	1	0.1177	3.2098
97_P5_C04	NA	black	0	0	1.6107
97_P6_D07	0.0671199220286	red	1	3.9374	2.7338
97_P6_A12	NA	black	0	0	3.9643
97_P6_C06	-0.0903334170301	red	1	1.0745	3.5087
97_P6_H04	NA	black	0	0	1.9627
97_P5_D09	NA	black	0	0	0.23266
97_P6_F03	NA	black	0	0.2558	0
97_P6_F11	NA	black	0	0	4.8955
97_P6_H09	-0.704184429038	red	1	0.50691	5.5798
97_P6_B08	NA	black	0	3.3285	0
97_P5_A10	NA	black	0	0	3.1268
97_P6_H07	NA	black	0	0	3.7772
97_P6_C09	NA	black	0	0	2.0183
97_P5_G04	0.849952920506	green3	2	0.27977	0.6248
97_P6_H01	NA	black	0	0	0
97_P5_B06	NA	black	0	0	0
97_P5_E04	NA	black	0	0	1.3196
97_P6_B10	-0.490339151382	red	1	0.44679	4.4777
97_P6_F04	0.813497056856	green3	2	0.49365	0.35614
97_P5_E07	NA	black	0	0	0
97_P5_G02	NA	black	0	0	3.1972
97_P5_C11	NA	black	0	0	3.8969
97_P5_A03	-0.153163244375	red	1	0.20038	3.1718
97_P6_B02	0.474309435859	red	1	0.30685	1.4998
97_P6_H12	0.733165198809	green3	2	0.037031	1.1776
97_P6_F12	NA	black	0	0	0.86235
97_P6_A02	NA	black	0	0	0
97_P5_C12	NA	black	0	0	0.66903
97_P5_C01	NA	black	0	0	2.4967
97_P5_B07	1.01448952702	green3	2	0.24245	0.31034
97_P5_A08	NA	black	0	0	4.1319
97_P6_H08	0.592933653868	red	1	0.31383	1.1953
97_P5_E11	NA	black	0	0	4.7102
97_P6_A01	NA	black	0	0	0.30451
97_P6_G01	NA	black	0	0	2.1355
97_P5_D10	-0.565414474063	red	1	0.21288	4.3559
97_P5_C10	0.156894777924	red	1	0.43723	2.2759
97_P6_C11	NA	black	0	0	4.7911
97_P6_E07	-0.70716375067	red	1	0.4489	5.3805
97_P6_E05	NA	black	0	0	4.0716
97_P5_G07	NA	black	0	0	2.5828
97_P5_D04	NA	black	0	0	0
97_P6_B03	-0.446555505181	red	1	0.21039	3.9991
97_P5_H01	NA	black	0	0	3.5686
97_P6_A11	NA	black	0	0.39397	0
97_P6_E09	NA	black	0	0	3.5789
97_P6_A10	NA	black	0	0	0.45523
97_P5_E02	NA	black	0	0	4.4617
97_P6_D03	NA	black	0	0	0
97_P5_A09	NA	black	0	0	1.1878
97_P6_B12	NA	black	0	0	0
97_P5_H10	-0.206015050042	red	1	0.27262	3.3455
97_P6_A04	NA	black	0	0	3.8599
97_P5_B12	-0.485886601979	red	1	0.49672	4.5617
97_P5_A12	NA	black	0	0.64155	0
97_P5_F08	NA	black	0	0	0
97_P6_E04	NA	black	0	0	0
97_P6_D04	NA	black	0	0	0
97_P5_D02	0.978902390023	green3	2	0.21785	0.42761
97_P6_G10	NA	black	0	0	4.0863
97_P5_B04	0.766894039332	green3	2	2.6048	4.8543
97_P6_E03	-0.437598435975	red	1	5.0821	2.1773
97_P5_E05	NA	black	0	0	1.0538
97_P5_G05	-0.401120994862	red	1	0.14796	3.8144
97_P5_D03	NA	black	0	0	4.0488
97_P5_C07	NA	black	0	0	4.2744
97_P6_C12	NA	black	0	0	2.5938
97_P6_B09	-0.319871996077	red	1	2.2219	0.88675
97_P5_D07	-0.398590231986	red	1	0.22651	3.8744
97_P6_A05	-0.297696146867	red	1	0.42008	3.7349
97_P5_C08	NA	black	0	0	3.8525
97_P5_B03	NA	black	0	0	2.568
97_P6_G08	0.937006094232	green3	2	0.19535	0.55287
97_P6_D12	NA	black	0	0	0
97_P6_D01	NA	black	0	0	5.0883
97_P5_H08	NA	black	0	0	1.4761
97_P6_C07	NA	black	0	5.3622	0
97_P6_C02	NA	black	0	0	1.03
97_P5_F02	0.280003424416	red	1	3.1704	3.2333
97_P5_F04	NA	black	0	0.57046	0
97_P5_H02	-0.367571397507	red	1	0.23879	3.7943
97_P6_C08	NA	black	0	0	1.1622
97_P5_E03	0.47204042744	red	1	0.61824	1.125
97_P6_D05	NA	black	0	2.6124	0
97_P5_D01	NA	black	0	0	0
97_P6_F05	-0.326378197507	red	1	0.28096	3.7064
97_P5_H06	NA	black	0	0	0
97_P5_H11	NA	black	0	0	3.5839
97_P5_E06	NA	black	0	0	4.4752
97_P6_H02	NA	black	0	1.0307	0
97_P6_A08	NA	black	0	0	2.6902
97_P5_B02	NA	black	0	0	4.9395
97_P5_E10	NA	black	0	0	0
97_P5_B11	NA	black	0	0	4.0244
97_P6_G07	NA	black	0	0	0
97_P5_A05	NA	black	0	0	0
97_P5_A11	NA	black	0	0	4.9794
97_P6_A06	-0.130715942047	red	1	0.49057	3.2032
97_P6_F07	-0.0541761271236	red	1	1.2951	3.912
97_P6_G04	NA	black	0	0	0.38294
97_P6_B05	NA	black	0	0	2.0391
97_P5_D06	NA	black	0	0	0.64616
97_P6_F08	NA	black	0	0	3.6161
97_P5_F06	-0.476632404538	red	1	0.2916	4.1845
97_P5_D08	NA	black	0	0	3.5671
97_P5_G11	NA	black	0	0	0.16092
97_P6_F10	NA	black	0	0	4.4974
97_P5_H07	-0.439182524225	red	1	0.70664	4.9272
97_P5_A07	-0.368145558913	red	1	0.24975	3.8054
97_P6_G11	NA	black	0	0	0
97_P5_C03	NA	black	0	0	0.71105
97_P5_F01	NA	black	0	0.41684	0
97_P6_E01	-0.682114143765	red	1	0.41792	5.1772
97_P5_F03	NA	black	0	0	0.76214
97_P5_B01	NA	black	0	0	0
97_P6_H03	-0.4873640376	red	1	0.1635	4.0681
97_P6_E12	-1.0603214534	red	1	5.2506	1.6079
97_P5_G10	NA	black	0	0	2.0803
97_P5_C05	NA	black	0	0	2.742
97_P6_D11	NA	black	0	0	2.426
97_P5_H09	NA	black	0	0	0
97_P6_B06	NA	black	0	0	5.3754
97_P5_F09	NA	black	0	0.71105	0
97_P6_F02	NA	black	0	0.2762	0
97_P5_D11	NA	black	0	0	0
97_P5_H03	NA	black	0	0	3.3489
97_P5_D05	NA	black	0	0	3.5466
97_P6_H05	NA	black	0	0	0
97_P6_D09	NA	black	0	0	0.89918
97_P6_G09	NA	black	0	0.46153	0
97_P6_D08	NA	black	0	0	0
97_P5_G06	0.732895845653	green3	2	0.49774	0.56462
97_P5_A01	-0.227007916664	red	1	0.40599	3.4844
97_P6_H10	-0.316012379433	red	1	0.24489	3.6484
97_P5_G01	0.623369262503	red	1	0.30918	1.1257
97_P6_E02	NA	black	0	0	4.3991
97_P6_B01	NA	black	0	0	0
97_P5_F10	NA	black	0	0	4.3702
97_P6_C10	NA	black	0	0	3.6063
97_P5_C09	-0.0485977654691	red	1	0.12961	2.8904
97_P5_E12	NA	black	0	0	3.328
97_P5_E01	NA	black	0	0	4.1419
97_P6_D02	NA	black	0	0	2.629
97_P6_A07	-0.266935285462	red	1	0.51904	3.7218
97_P5_G03	-0.0711344836543	red	1	0.18269	2.9518
97_P6_G12	NA	black	0	0	0
97_P6_C03	0.357434126431	red	1	2.4621	3.8964
97_P6_H06	NA	black	0	0	1.7225
97_P5_E09	NA	black	0	0	0.53605
97_P6_C01	NA	black	0	0	2.4271
97_P6_G03	NA	black	0	0	3.0081
97_P5_G12	NA	black	0	0.74157	0
97_P5_G09	-0.224576182997	red	1	0.21164	3.3702
97_P5_H04	NA	black	0	0	1.3885
MGH97_P7_B05	NA	black	0	0	0
MGH97_P7_E10	NA	black	0	0	1.1342
MGH97_P7_A02	NA	black	0	0	0
MGH97_P7_C01	NA	black	0	0	0
MGH97_P7_D06	NA	black	0	0	0
MGH97_P7_H08	NA	black	0	0.26063	0
MGH97_P7_G11	NA	black	0	5.707	0
MGH97_P7_A08	NA	black	0	0	3.476
MGH97_P7_F07	NA	black	0	0	0
MGH97_P7_C04	NA	black	0	0	2.0176
MGH97_P7_C02	NA	black	0	0	0
MGH97_P7_F10	-0.0965067304105	red	1	0.26424	3.0317
MGH97_P7_H05	NA	black	0	0	0
MGH97_P7_B04	NA	black	0	5.6056	0
MGH97_P7_F09	NA	black	0	0.36849	0
MGH97_P7_H02	NA	black	0	0	0
MGH97_P7_C11	NA	black	0	0	0
MGH97_P7_G07	0.0433915461088	red	1	0.47405	2.6175
MGH97_P7_F06	-0.282167485494	red	1	0.48852	3.7474
MGH97_P7_A06	NA	black	0	0	3.3724
MGH97_P7_D12	NA	black	0	0	4.4071
MGH97_P7_B02	0.164150102265	red	1	0.32884	2.3019
MGH97_P7_E03	NA	black	0	0	0
MGH97_P7_D02	NA	black	0	0	3.7044
MGH97_P7_B11	NA	black	0	0	2.5425
MGH97_P7_E09	NA	black	0	0	4.0439
MGH97_P7_B01	NA	black	0	0	4.6764
MGH97_P7_G06	NA	black	0	0	0.94186
MGH97_P7_B07	NA	black	0	0	0
MGH97_P7_C05	NA	black	0	0	4.4883
MGH97_P7_E07	NA	black	0	0	2.225
MGH97_P7_B12	-0.678348507179	red	1	0.22404	4.7244
MGH97_P7_H07	0.185905646835	red	1	0.46571	2.1734
MGH97_P7_D04	-0.165019077471	red	1	0.2857	3.2322
MGH97_P7_C06	-0.432192645402	red	1	0.44573	4.2529
MGH97_P7_G09	NA	black	0	0	3.8199
MGH97_P7_E06	NA	black	0	0	4.0559
MGH97_P7_F04	NA	black	0	0.77821	0
MGH97_P7_C09	-1.0568720652	red	1	0.063503	5.5558
MGH97_P7_G03	NA	black	0	0	0
MGH97_P7_H01	NA	black	0	0	0
MGH97_P7_B06	NA	black	0	0	0.48027
MGH97_P7_C08	-0.10656854606	red	1	0.31615	3.0711
MGH97_P7_E08	NA	black	0	0	3.9278
MGH97_P7_F01	NA	black	0	0	3.3966
MGH97_P7_H03	NA	black	0	0	2.6362
MGH97_P7_B10	NA	black	0	0.32308	0
MGH97_P7_E11	NA	black	0	0	0.44042
MGH97_P7_C03	NA	black	0	0	0
MGH97_P7_H12	NA	black	0	0	3.3516
MGH97_P7_D07	NA	black	0	0	0
MGH97_P7_A11	NA	black	0	0	0
MGH97_P7_A01	NA	black	0	0	2.9435
MGH97_P7_F12	NA	black	0	0	4.0068
MGH97_P7_F08	NA	black	0	0.2857	0
MGH97_P7_D11	NA	black	0	0	5.3583
MGH97_P7_H09	NA	black	0	0	0
MGH97_P7_D09	NA	black	0	0	3.9343
MGH97_P7_C12	NA	black	0	0	0
MGH97_P7_H11	NA	black	0	0	0
MGH97_P7_A04	NA	black	0	0.36177	0
MGH97_P7_H06	0.0210037846261	red	1	0.22404	2.7117
MGH97_P7_F03	NA	black	0	0	2.6929
MGH97_P7_A07	NA	black	0	0	0.89995
MGH97_P7_F11	NA	black	0	0	3.0748
MGH97_P7_G08	NA	black	0	0	1.7765
MGH97_P7_E02	NA	black	0	0	3.7939
MGH97_P7_C07	NA	black	0	0	3.4272
MGH97_P7_A09	NA	black	0	5.5712	0
MGH97_P7_B09	NA	black	0	0	3.3532
MGH97_P7_G10	0.52629290323	red	1	0.27262	1.4044
MGH97_P7_G02	NA	black	0	0	3.7766
MGH97_P7_H04	0.218515716169	red	1	0.25701	2.1887
MGH97_P7_G01	NA	black	0	0	3.0881
MGH97_P7_E05	NA	black	0	0	3.302
MGH97_P7_E04	NA	black	0	0.37072	0
MGH97_P7_E01	NA	black	0	0	0
MGH97_P7_F05	NA	black	0	0	0
MGH97_P7_D05	NA	black	0	0	4.7401
MGH97_P7_A03	NA	black	0	0	2.2531
MGH97_P7_B03	NA	black	0	0.34028	0
MGH97_P7_A05	NA	black	0	0.36065	0
MGH97_P7_D03	NA	black	0	0	0
MGH97_P7_F02	NA	black	0	0	2.8067
MGH97_P7_G05	NA	black	0	0	2.3445
MGH97_P7_D08	NA	black	0	0	0
MGH97_P7_G04	NA	black	0	0	0
MGH97_P8_A11	NA	black	0	0	2.1283
MGH97_P10_A12	NA	black	0	0	1.537
MGH97_P10_E09	NA	black	0	0	0
MGH97_P9_B12	NA	black	0	0	0
MGH97_P10_D07	NA	black	0	0	3.4124
MGH97_P8_D11	NA	black	0	0	2.5281
MGH97_P8_G05	NA	black	0	0	3.331
MGH97_P9_C05	NA	black	0	0	3.5508
MGH97_P8_D03	NA	black	0	0	0
MGH97_P8_H05	NA	black	0	0	0
MGH97_P10_A09	NA	black	0	0	0
MGH97_P10_E03	NA	black	0	0	0
MGH97_P10_D04	NA	black	0	0	0
MGH97_P9_D12	0.874344668518	green3	2	0.4049	0.36289
MGH97_P8_H06	NA	black	0	0	1.2869
MGH97_P8_H11	NA	black	0	5.1843	0
MGH97_P9_F12	NA	black	0	0.1865	0
MGH97_P8_D07	NA	black	0	0	3.2528
MGH97_P8_H02	NA	black	0	0	0
MGH97_P8_D01	NA	black	0	0	0
MGH97_P10_C04	-0.0423783934657	red	1	0.1903	2.8777
MGH97_P9_E06	NA	black	0	0	0
MGH97_P8_F12	NA	black	0	0	0
MGH97_P8_H01	NA	black	0	0	0
MGH97_P8_A05	NA	black	0	0.24489	0
MGH97_P9_F10	NA	black	0	0	2.5629
MGH97_P10_F10	NA	black	0	0	0.96051
MGH97_P9_G12	NA	black	0	0	0.19156
MGH97_P8_B04	NA	black	0	0.36849	0
MGH97_P8_E11	NA	black	0	0	2.5092
MGH97_P9_G10	NA	black	0	0	3.9212
MGH97_P10_D11	-0.0251434514294	red	1	1.263	3.0979
MGH97_P10_D01	NA	black	0	0	2.3063
MGH97_P10_H04	NA	black	0	0	2.0772
MGH97_P10_D12	NA	black	0	0	3.9617
MGH97_P8_D04	NA	black	0	0	2.3915
MGH97_P8_F08	NA	black	0	0.96938	0
MGH97_P9_E10	-1.16024936306	red	1	4.3839	1.2004
MGH97_P9_D11	NA	black	0	0	0
MGH97_P8_A02	NA	black	0	0	2.1421
MGH97_P9_F01	-0.242482277562	red	1	0.44361	3.5641
MGH97_P8_B08	NA	black	0	0	4.3865
MGH97_P8_A09	0.0688080856346	red	1	2.1789	3.0449
MGH97_P9_A03	NA	black	0	0	3.0788
MGH97_P9_G09	NA	black	0	0	3.742
MGH97_P10_E02	NA	black	0	0	0
MGH97_P10_H08	NA	black	0	0	0
MGH97_P9_G04	NA	black	0	0	0
MGH97_P8_G11	NA	black	0	0	1.0704
MGH97_P10_A06	NA	black	0	0	1.0976
MGH97_P10_F08	NA	black	0	0	0
MGH97_P8_E08	NA	black	0	0	4.1201
MGH97_P8_G08	NA	black	0	0	3.6454
MGH97_P10_B07	NA	black	0	0	3.7961
MGH97_P9_G11	NA	black	0	0	0
MGH97_P8_F11	NA	black	0	0	0
MGH97_P8_F05	NA	black	0	0	3.2892
MGH97_P9_A01	NA	black	0	0	3.2188
MGH97_P10_F01	-0.721423263228	red	1	3.6276	1.4431
MGH97_P8_C10	NA	black	0	0	4.2744
MGH97_P8_E02	NA	black	0	0.82456	0
MGH97_P10_B05	NA	black	0	0	2.3042
MGH97_P8_G04	-0.136625379758	red	1	0.20163	3.1278
MGH97_P9_B02	-0.232554733695	red	1	2.4821	1.8225
MGH97_P8_H08	NA	black	0	0.774	0
MGH97_P8_F01	-0.432156102573	red	1	0.24975	3.9971
MGH97_P10_H09	-0.764127235287	red	1	0.16864	4.8914
MGH97_P10_E06	NA	black	0	0.26063	0
MGH97_P10_D10	NA	black	0	0	3.5101
MGH97_P10_A03	NA	black	0	0	3.0759
MGH97_P10_A05	NA	black	0	0	1.3092
MGH97_P10_A01	NA	black	0	0	2.3156
MGH97_P9_D09	NA	black	0	0	2.2051
MGH97_P9_D06	NA	black	0	0	3.3949
MGH97_P9_G05	NA	black	0	0	4.3121
MGH97_P10_E05	NA	black	0	0	4.251
MGH97_P8_F10	NA	black	0	0	0
MGH97_P10_A04	NA	black	0	0	0
MGH97_P9_A07	NA	black	0	0	3.3567
MGH97_P9_A08	NA	black	0	0	3.5044
MGH97_P9_H12	NA	black	0	0	0.48543
MGH97_P10_G03	NA	black	0	0	3.4573
MGH97_P8_B03	-0.207465140534	red	1	0.584	3.5514
MGH97_P10_H07	NA	black	0	0	4.392
MGH97_P10_E01	NA	black	0	0	0
MGH97_P9_F11	1.0542901861	green3	2	0.19787	0.29514
MGH97_P8_B12	0.158459222514	red	1	0.43936	2.2702
MGH97_P9_H02	NA	black	0	0	0
MGH97_P9_C11	NA	black	0	0	0.8536
MGH97_P8_A01	NA	black	0	0	3.4666
MGH97_P10_F07	NA	black	0	0	0
MGH97_P10_G01	NA	black	0	0	0
MGH97_P10_H05	NA	black	0	0	1.8564
MGH97_P9_F07	NA	black	0	0	1.1763
MGH97_P9_D08	NA	black	0	0	2.734
MGH97_P9_E05	NA	black	0	0	0
MGH97_P8_B09	NA	black	0	0	3.6885
MGH97_P10_E12	NA	black	0	0	0
MGH97_P10_B10	NA	black	0	0	4.0118
MGH97_P9_E03	NA	black	0	0	3.2225
MGH97_P9_G07	NA	black	0	0	1.2327
MGH97_P9_C09	-0.0953485821588	red	1	0.3115	3.0374
MGH97_P10_B11	NA	black	0	0	3.1755
MGH97_P9_B05	NA	black	0	0	2.4244
MGH97_P9_A12	NA	black	0	0	0
MGH97_P8_D10	NA	black	0	0.40381	0
MGH97_P8_C05	NA	black	0	0	3.2814
MGH97_P9_D02	NA	black	0	0	3.8563
MGH97_P9_D07	NA	black	0	0.39726	0
MGH97_P8_F03	-0.187333451842	red	1	4.1382	2.3868
MGH97_P8_C12	0.288191819272	red	1	0.23511	2.0233
MGH97_P10_E10	0.105200273453	red	1	0.54696	2.3934
MGH97_P10_H10	NA	black	0	0	0
MGH97_P10_C07	0.850891623113	green3	2	0.29278	0.60312
MGH97_P9_E04	NA	black	0	0	3.5
MGH97_P8_H10	-1.09588936698	red	1	4.8203	1.4515
MGH97_P9_F03	NA	black	0	0	0
MGH97_P10_C08	NA	black	0	0	1.4552
MGH97_P8_B11	NA	black	0	0	2.9492
MGH97_P10_C01	NA	black	0	0	3.5912
MGH97_P9_D04	NA	black	0	0	3.8333
MGH97_P10_B06	NA	black	0	0	1.2552
MGH97_P8_H09	NA	black	0	0	3.2383
MGH97_P9_F05	NA	black	0	0	4.0649
MGH97_P9_B04	0.898307801236	green3	2	0.42761	0.26183
MGH97_P9_C12	1.05759587493	green3	2	0.18523	0.30801
MGH97_P8_B02	NA	black	0	0	2.5447
MGH97_P9_F04	NA	black	0	0	3.1535
MGH97_P10_G02	NA	black	0	0	2.5122
MGH97_P9_B07	NA	black	0	0	0
MGH97_P10_D08	NA	black	0	0	3.4342
MGH97_P10_G12	NA	black	0	0	0
MGH97_P9_A02	NA	black	0	0	0
MGH97_P8_G03	NA	black	0	0	1.184
MGH97_P8_D09	NA	black	0	0	3.8153
MGH97_P10_C06	NA	black	0	0	3.5
MGH97_P8_H03	NA	black	0	0	0
MGH97_P8_A10	NA	black	0	0	0
MGH97_P8_B06	NA	black	0	0	0
MGH97_P9_G08	NA	black	0	0	3.5155
MGH97_P8_B01	NA	black	0	0	1.308
MGH97_P10_B08	NA	black	0	0.43616	0
MGH97_P10_C12	NA	black	0	3.5531	0
MGH97_P9_A10	NA	black	0	0	4.4586
MGH97_P9_C10	NA	black	0	0	0
MGH97_P9_G03	NA	black	0	0	3.4652
MGH97_P10_B02	NA	black	0	0	0
MGH97_P10_A08	NA	black	0	0	3.0161
MGH97_P8_C09	NA	black	0	0	0
MGH97_P10_D05	NA	black	0	0	3.9719
MGH97_P10_F02	NA	black	0	0	0
MGH97_P9_D10	NA	black	0	0	3.5079
MGH97_P8_D08	NA	black	0	0	0
MGH97_P9_H11	NA	black	0	0	0
MGH97_P8_C06	-0.297463178369	red	1	0.25942	3.6044
MGH97_P8_A03	NA	black	0	0	3.9496
MGH97_P9_C04	NA	black	0	0	0
MGH97_P8_E01	NA	black	0	0	2.301
MGH97_P10_D02	NA	black	0	0	0
MGH97_P9_E12	NA	black	0	0	0
MGH97_P9_A05	NA	black	0	0	0
MGH97_P10_F06	NA	black	0	0.27023	0
MGH97_P9_E01	NA	black	0	0	3.5074
MGH97_P8_G06	NA	black	0	0	5.6645
MGH97_P10_B03	NA	black	0	0	0
MGH97_P9_H08	NA	black	0	0	3.1403
MGH97_P9_E08	NA	black	0	0	2.885
MGH97_P8_C07	NA	black	0	0.34596	0
MGH97_P9_A06	NA	black	0	0	0
MGH97_P8_E04	NA	black	0	0	0.71984
MGH97_P8_C11	NA	black	0	0.27977	0
MGH97_P9_C03	NA	black	0	0	2.455
MGH97_P8_E03	NA	black	0	0	2.1596
MGH97_P10_B01	NA	black	0	0	0
MGH97_P9_B11	NA	black	0	0	0
MGH97_P9_G02	NA	black	0	0	0.44148
MGH97_P8_G02	NA	black	0	0	0
MGH97_P10_G10	NA	black	0	0	2.2654
MGH97_P9_G06	NA	black	0	0	0
MGH97_P9_E02	0.0124160366474	red	1	3.7169	2.6661
MGH97_P9_C06	-0.407303557359	red	1	0.37407	4.0608
MGH97_P10_H06	NA	black	0	0	0
MGH97_P8_B05	NA	black	0	6.6036	0
MGH97_P9_F08	NA	black	0	0	0
