Cell_name	Zvalue	Color	Cluster	SP1	STAR
97_P3_A05	NA	black	0	1.1738	0
97_P3_C06	-0.447488234294	green3	2	2.8516	0.45838
97_P3_F02	NA	black	0	1.2479	0
97_P3_D07	NA	black	0	0	0
97_P3_C08	NA	black	0	2.6611	0
97_P3_A01	NA	black	0	0	0
97_P3_H04	NA	black	0	0	2.7908
97_P3_D08	NA	black	0	0	0
97_P3_E06	NA	black	0	0	0
97_P3_E12	NA	black	0	0.82701	0
97_P3_A02	NA	black	0	0	0
97_P3_B06	NA	black	0	1.308	0
97_P3_H10	NA	black	0	0.2228	0
97_P5_B09	NA	black	0	0	0.62574
97_P5_C06	NA	black	0	0	0
97_P5_B10	NA	black	0	0.34369	0
97_P6_G02	0.376320960966	green3	2	0.16864	0.43189
97_P6_E06	NA	black	0	0.51904	0
97_P6_A03	NA	black	0	0	3.7843
97_P5_F07	NA	black	0	1.2308	0
97_P5_B05	NA	black	0	0	0.23266
97_P6_B11	NA	black	0	0	1.0342
97_P6_E08	NA	black	0	0	0.40163
97_P6_A09	NA	black	0	1.3231	0
97_P6_B04	NA	black	0	0	0.8213
97_P5_A02	0.317793363929	green3	2	0.70487	0.29514
97_P5_C02	NA	black	0	0	0
97_P6_F09	NA	black	0	0.41468	0
97_P5_A04	-0.074819502405	green3	2	1.7744	0.47716
97_P5_C04	-0.298820370096	green3	2	0.14012	1.1037
97_P6_D07	0.195985796816	green3	2	0.43189	0.57821
97_P6_A12	NA	black	0	0	0.23879
97_P6_C06	-0.796962257949	red	1	0.65535	2.0083
97_P6_H04	NA	black	0	0	0
97_P5_D09	NA	black	0	0.49672	0
97_P6_F03	NA	black	0	0	0
97_P6_F11	NA	black	0	0.15056	0
97_P6_H09	NA	black	0	0	0
97_P6_B08	NA	black	0	0	0.37295
97_P5_A10	NA	black	0	0	0.25822
97_P6_H07	NA	black	0	0	0.61259
97_P6_C09	NA	black	0	0.38073	0
97_P5_G04	NA	black	0	0	0
97_P6_H01	NA	black	0	0	0
97_P5_B06	NA	black	0	0.5008	0
97_P5_E04	-0.135861362348	green3	2	1.8464	0.32423
97_P6_B10	0.393962742768	green3	2	0.16092	0.41576
97_P6_F04	NA	black	0	0.58015	0
97_P5_E07	0.00936285504898	green3	2	1.0807	0.82049
97_P5_G02	NA	black	0	0.31846	0
97_P5_C11	NA	black	0	0	0
97_P5_A03	NA	black	0	0	0.58207
97_P6_B02	NA	black	0	0.40708	0
97_P6_H12	NA	black	0	0	0.19156
97_P6_F12	NA	black	0	0.57046	0
97_P6_A02	NA	black	0	2.5816	0
97_P5_C12	NA	black	0	0	0
97_P5_C01	0.00957662693036	green3	2	1.051	0.82049
97_P5_B07	NA	black	0	0	0
97_P5_A08	0.146747190635	green3	2	0.26784	0.6581
97_P6_H08	NA	black	0	0	0
97_P5_E11	NA	black	0	0.24123	0
97_P6_A01	NA	black	0	1.4431	0
97_P6_G01	NA	black	0	0	0
97_P5_D10	0.131900997838	green3	2	1.216	0.23634
97_P5_C10	NA	black	0	0	0
97_P6_C11	NA	black	0	0	0
97_P6_E07	NA	black	0	0	0.48749
97_P6_E05	NA	black	0	1.4957	0
97_P5_G07	NA	black	0	0.74157	0
97_P5_D04	0.38875397553	green3	2	0.32077	0.37407
97_P6_B03	-1.32478051064	red	1	0.24367	2.1645
97_P5_H01	NA	black	0	1.3471	0
97_P6_A11	NA	black	0	0	0.42761
97_P6_E09	NA	black	0	0	0.43082
97_P6_A10	NA	black	0	0	2.7901
97_P5_E02	NA	black	0	0	0
97_P6_D03	NA	black	0	1.8217	0
97_P5_A09	NA	black	0	0	0
97_P6_B12	NA	black	0	0	0.26424
97_P5_H10	-0.0029495361934	green3	2	0.79244	0.84318
97_P6_A04	NA	black	0	0	0.30801
97_P5_B12	-0.594712392311	red	1	3.5357	0.53903
97_P5_A12	NA	black	0	0	0
97_P5_F08	NA	black	0	0	0
97_P6_E04	NA	black	0	1.4834	0
97_P6_D04	0.331465110633	green3	2	0.1865	0.47405
97_P5_D02	NA	black	0	0	0.24853
97_P6_G10	NA	black	0	0	0
97_P5_B04	NA	black	0	0.13619	0
97_P6_E03	0.0266458761863	green3	2	1.3426	0.65992
97_P5_E05	NA	black	0	0	0
97_P5_G05	0.4506573106	green3	2	0.18777	0.34937
97_P5_D03	0.0308820409584	green3	2	1.1223	0.74674
97_P5_C07	NA	black	0	0	0.28688
97_P6_C12	NA	black	0	0	0
97_P6_B09	0.444936280409	green3	2	0.32193	0.30801
97_P5_D07	NA	black	0	0	0.18903
97_P6_A05	NA	black	0	0.23389	0
97_P5_C08	NA	black	0	0	0
97_P5_B03	0.412642998183	green3	2	0.56365	0.23143
97_P6_G08	-0.234215875877	green3	2	2.3331	0.50386
97_P6_D12	NA	black	0	0	0.52306
97_P6_D01	NA	black	0	0	0.56755
97_P5_H08	NA	black	0	0	0.1865
97_P6_C07	NA	black	0	0.49774	0
97_P6_C02	NA	black	0	0	0
97_P5_F02	0.245773753911	green3	2	0.70487	0.42008
97_P5_F04	NA	black	0	0	0.61824
97_P5_H02	-0.226208744023	green3	2	2.1519	0.4049
97_P6_C08	0.277596448251	green3	2	0.56852	0.42868
97_P5_E03	NA	black	0	0	0.26063
97_P6_D05	NA	black	0	0	0
97_P5_D01	NA	black	0	0	0
97_P6_F05	NA	black	0	0.87814	0
97_P5_H06	NA	black	0	0	0.19912
97_P5_H11	NA	black	0	0	0
97_P5_E06	0.205699054794	green3	2	0.43829	0.56462
97_P6_H02	NA	black	0	0	0
97_P6_A08	NA	black	0	0	0
97_P5_B02	NA	black	0	0.64339	0
97_P5_E10	NA	black	0	0	0
97_P5_B11	NA	black	0	0.52005	0
97_P6_G07	NA	black	0	0	0
97_P5_A05	NA	black	0	0	0
97_P5_A11	0.41567990913	green3	2	0.13488	0.40054
97_P6_A06	NA	black	0	0	0
97_P6_F07	NA	black	0	0.50589	0
97_P6_G04	0.0882090612227	green3	2	1.2833	0.32884
97_P6_B05	NA	black	0	0	0
97_P5_D06	NA	black	0	0	0.11902
97_P6_F08	0.263379221097	green3	2	0.1137	0.55582
97_P5_F06	NA	black	0	0.68347	0
97_P5_D08	0.373571050829	green3	2	0.52807	0.30801
97_P5_G11	NA	black	0	0	0.25096
97_P6_F10	0.469253480745	green3	2	0.18396	0.33113
97_P5_H07	NA	black	0	0	1.2588
97_P5_A07	NA	black	0	0	0.26424
97_P6_G11	NA	black	0	0	0
97_P5_C03	0.027624730022	green3	2	1.4394	0.34483
97_P5_F01	NA	black	0	0	0.21785
97_P6_E01	NA	black	0	0	0.78241
97_P5_F03	NA	black	0	0	0
97_P5_B01	NA	black	0	0	0.64339
97_P6_H03	NA	black	0	0.1635	0
97_P6_E12	NA	black	0	0	0
97_P5_G10	NA	black	0	0.47716	0
97_P5_C05	NA	black	0	1.4947	0
97_P6_D11	NA	black	0	0	0
97_P5_H09	0.218252227253	green3	2	0.73031	0.45628
97_P6_B06	NA	black	0	0	1.7277
97_P5_F09	NA	black	0	0	2.26
97_P6_F02	NA	black	0	0	0.27501
97_P5_D11	-0.236249650692	green3	2	2.4746	0.56365
97_P5_H03	NA	black	0	0	0
97_P5_D05	0.238082964783	green3	2	0.45943	0.51803
97_P6_H05	NA	black	0	0	0
97_P6_D09	NA	black	0	0	1.0621
97_P6_G09	0.0502930017194	green3	2	1.3219	0.50995
97_P6_D08	NA	black	0	0.54893	0
97_P5_G06	0.523210551636	green3	2	0.11237	0.29983
97_P5_A01	NA	black	0	1.4813	0
97_P6_H10	0.543049507305	green3	2	0.43616	0.12829
97_P5_G01	NA	black	0	0	0.52206
97_P6_E02	0.500071313221	green3	2	0.21039	0.28924
97_P6_B01	NA	black	0	0	0.49978
97_P5_F10	NA	black	0	0	1.2437
97_P6_C10	0.433438720451	green3	2	0.61542	0.16479
97_P5_C09	NA	black	0	0.14012	0
97_P5_E12	NA	black	0	0	3.3474
97_P5_E01	NA	black	0	0	0
97_P6_D02	NA	black	0	0	1.0718
97_P6_A07	NA	black	0	0	0.94711
97_P5_G03	NA	black	0	1.3567	0
97_P6_G12	-0.988309363927	red	1	0.30801	1.8844
97_P6_C03	0.399720289252	green3	2	0.66357	0.18396
97_P6_H06	NA	black	0	0	0.30568
97_P5_E09	NA	black	0	0	0
97_P6_C01	NA	black	0	0	0
97_P6_G03	NA	black	0	0	0
97_P5_G12	NA	black	0	0	0
97_P5_G09	NA	black	0	0	0
97_P5_H04	NA	black	0	0.21412	0
MGH97_P7_B05	NA	black	0	4.1507	0
MGH97_P7_E10	NA	black	0	2.7843	0
MGH97_P7_A02	0.287073906869	green3	2	0.20289	0.51702
MGH97_P7_C01	0.243152080245	green3	2	0.51602	0.4957
MGH97_P7_D06	NA	black	0	1.8556	0
MGH97_P7_H08	NA	black	0	1.6875	0
MGH97_P7_G11	NA	black	0	3.7922	0
MGH97_P7_A08	NA	black	0	0	0.4049
MGH97_P7_F07	NA	black	0	0	0
MGH97_P7_C04	NA	black	0	1.8957	0
MGH97_P7_C02	NA	black	0	2.4785	0
MGH97_P7_F10	NA	black	0	0	0
MGH97_P7_H05	NA	black	0	0	0.3505
MGH97_P7_B04	NA	black	0	0	0
MGH97_P7_F09	NA	black	0	0	0
MGH97_P7_H02	NA	black	0	2.1395	0
MGH97_P7_C11	NA	black	0	0	0
MGH97_P7_G07	NA	black	0	0	0.28096
MGH97_P7_F06	NA	black	0	0.69688	0
MGH97_P7_A06	NA	black	0	0.40272	0
MGH97_P7_D12	NA	black	0	0	0.1776
MGH97_P7_B02	NA	black	0	0.37407	0
MGH97_P7_E03	-0.274169624625	green3	2	2.8848	0.64247
MGH97_P7_D02	NA	black	0	1.3918	0
MGH97_P7_B11	-0.625633157975	red	1	2.9594	0.32998
MGH97_P7_E09	NA	black	0	0	0
MGH97_P7_B01	-0.773191280218	red	1	0.27501	1.6365
MGH97_P7_G06	NA	black	0	0	0
MGH97_P7_B07	NA	black	0	0	3.9291
MGH97_P7_C05	NA	black	0	0	0
MGH97_P7_E07	NA	black	0	1.3202	0
MGH97_P7_B12	NA	black	0	0	0.18777
MGH97_P7_H07	NA	black	0	1.0108	0
MGH97_P7_D04	-0.566872415066	red	1	3.0142	0.40599
MGH97_P7_C06	NA	black	0	0.9486	0
MGH97_P7_G09	NA	black	0	0	0
MGH97_P7_E06	NA	black	0	0.09356	0
MGH97_P7_F04	NA	black	0	0	0
MGH97_P7_C09	NA	black	0	2.3057	0
MGH97_P7_G03	NA	black	0	0	0.34369
MGH97_P7_H01	NA	black	0	0	0
MGH97_P7_B06	NA	black	0	0	0
MGH97_P7_C08	NA	black	0	0	0
MGH97_P7_E08	NA	black	0	0	0
MGH97_P7_F01	NA	black	0	0	0
MGH97_P7_H03	NA	black	0	1.8323	0
MGH97_P7_B10	-0.256126573207	green3	2	2.1648	0.35389
MGH97_P7_E11	NA	black	0	0	0
MGH97_P7_C03	NA	black	0	0	0
MGH97_P7_H12	NA	black	0	0	0
MGH97_P7_D07	NA	black	0	0	0
MGH97_P7_A11	NA	black	0	0	0
MGH97_P7_A01	NA	black	0	0	0
MGH97_P7_F12	NA	black	0	0	0
MGH97_P7_F08	NA	black	0	0.22527	0
MGH97_P7_D11	NA	black	0	0	0
MGH97_P7_H09	NA	black	0	0	0
MGH97_P7_D09	NA	black	0	0	0
MGH97_P7_C12	NA	black	0	0	0.18396
MGH97_P7_H11	NA	black	0	0	0
MGH97_P7_A04	NA	black	0	2.1223	0
MGH97_P7_H06	NA	black	0	0	0
MGH97_P7_F03	NA	black	0	0	0
MGH97_P7_A07	0.231524184876	green3	2	0.9568	0.27143
MGH97_P7_F11	NA	black	0	0	0
MGH97_P7_G08	NA	black	0	0	0.4916
MGH97_P7_E02	-0.0312840768456	green3	2	1.6658	0.57434
MGH97_P7_C07	NA	black	0	0	0
MGH97_P7_A09	NA	black	0	0	0
MGH97_P7_B09	NA	black	0	0	0
MGH97_P7_G10	-0.965791051989	red	1	0.9568	2.8464
MGH97_P7_G02	NA	black	0	0	0.37962
MGH97_P7_H04	NA	black	0	0	1.6229
MGH97_P7_G01	NA	black	0	0	0
MGH97_P7_E05	NA	black	0	1.257	0
MGH97_P7_E04	NA	black	0	0	0
MGH97_P7_E01	NA	black	0	0	0
MGH97_P7_F05	NA	black	0	2.4332	0
MGH97_P7_D05	NA	black	0	0	2.6116
MGH97_P7_A03	NA	black	0	0.47612	0
MGH97_P7_B03	NA	black	0	0	0
MGH97_P7_A05	NA	black	0	1.3454	0
MGH97_P7_D03	NA	black	0	0	0.73118
MGH97_P7_F02	NA	black	0	0	0
MGH97_P7_G05	-0.445707756832	green3	2	2.6149	0.35502
MGH97_P7_D08	NA	black	0	0	0
MGH97_P7_G04	NA	black	0	0	0
MGH97_P8_A11	NA	black	0	0	0
MGH97_P10_A12	NA	black	0	2.0772	0
MGH97_P10_E09	NA	black	0	0	0.22651
MGH97_P9_B12	NA	black	0	0	0
MGH97_P10_D07	NA	black	0	0	0
MGH97_P8_D11	NA	black	0	0	0.18142
MGH97_P8_G05	NA	black	0	2.3721	0
MGH97_P9_C05	NA	black	0	1.0942	0
MGH97_P8_D03	NA	black	0	3.8724	0
MGH97_P8_H05	NA	black	0	0	1.7638
MGH97_P10_A09	NA	black	0	2.9123	0
MGH97_P10_E03	NA	black	0	0	0
MGH97_P10_D04	NA	black	0	0	0
MGH97_P9_D12	NA	black	0	2.6487	0
MGH97_P8_H06	NA	black	0	3.0277	0
MGH97_P8_H11	NA	black	0	0	0
MGH97_P9_F12	NA	black	0	0.12961	0
MGH97_P8_D07	-1.2243749547	red	1	0.97893	3.3857
MGH97_P8_H02	NA	black	0	3.0241	0
MGH97_P8_D01	NA	black	0	2.3649	0
MGH97_P10_C04	NA	black	0	0	1.9268
MGH97_P9_E06	NA	black	0	0	1.0243
MGH97_P8_F12	-0.420309143301	green3	2	0.32769	1.2892
MGH97_P8_H01	NA	black	0	0	0.65444
MGH97_P8_A05	NA	black	0	0.19283	0
MGH97_P9_F10	0.0574317823517	green3	2	1.3802	0.24732
MGH97_P10_F10	NA	black	0	1.6225	0
MGH97_P9_G12	NA	black	0	0	0
MGH97_P8_B04	NA	black	0	0	0
MGH97_P8_E11	NA	black	0	0	0
MGH97_P9_G10	-0.157931152782	green3	2	2.0875	0.50792
MGH97_P10_D11	NA	black	0	0.086784	0
MGH97_P10_D01	NA	black	0	1.6285	0
MGH97_P10_H04	NA	black	0	0	0
MGH97_P10_D12	0.321484000357	green3	2	0.26424	0.46676
MGH97_P8_D04	NA	black	0	0	0.34142
MGH97_P8_F08	0.0141711166519	green3	2	1.3098	0.76977
MGH97_P9_E10	NA	black	0	1.4849	0
MGH97_P9_D11	NA	black	0	0	0
MGH97_P8_A02	NA	black	0	0	0
MGH97_P9_F01	NA	black	0	1.9188	0
MGH97_P8_B08	-0.175134177766	green3	2	2.0215	0.41251
MGH97_P8_A09	NA	black	0	0	0.26903
MGH97_P9_A03	NA	black	0	0	0.84398
MGH97_P9_G09	-0.0047687068891	green3	2	1.5185	0.24367
MGH97_P10_E02	NA	black	0	0	0
MGH97_P10_H08	NA	black	0	0	0
MGH97_P9_G04	NA	black	0	0	0
MGH97_P8_G11	NA	black	0	3.2228	0
MGH97_P10_A06	-0.533885037802	green3	2	2.7196	0.30801
MGH97_P10_F08	NA	black	0	2.3771	0
MGH97_P8_E08	NA	black	0	0	0.1865
MGH97_P8_G08	NA	black	0	0	0
MGH97_P10_B07	NA	black	0	0	1.24
MGH97_P9_G11	NA	black	0	0	0.70752
MGH97_P8_F11	NA	black	0	0	0.57821
MGH97_P8_F05	NA	black	0	1.4505	0
MGH97_P9_A01	NA	black	0	0	0
MGH97_P10_F01	NA	black	0	0	4.0499
MGH97_P8_C10	NA	black	0	0	0
MGH97_P8_E02	NA	black	0	0	0
MGH97_P10_B05	NA	black	0	0	0
MGH97_P8_G04	NA	black	0	0.64893	0
MGH97_P9_B02	NA	black	0	1.5049	0
MGH97_P8_H08	NA	black	0	0	0
MGH97_P8_F01	NA	black	0	0	0
MGH97_P10_H09	NA	black	0	2.5074	0
MGH97_P10_E06	0.539263065752	green3	2	0.10702	0.2857
MGH97_P10_D10	NA	black	0	0	0
MGH97_P10_A03	NA	black	0	0.7891	0
MGH97_P10_A05	NA	black	0	0	0
MGH97_P10_A01	0.321800219349	green3	2	1.8176	3.3226
MGH97_P9_D09	NA	black	0	0	0
MGH97_P9_D06	NA	black	0	0	0
MGH97_P9_G05	-0.0615614489668	green3	2	2.6866	0.83754
MGH97_P10_E05	NA	black	0	0	0
MGH97_P8_F10	NA	black	0	0	0
MGH97_P10_A04	NA	black	0	0	0
MGH97_P9_A07	0.268073860198	green3	2	2.3357	1.3663
MGH97_P9_A08	NA	black	0	0.76129	0
MGH97_P9_H12	NA	black	0	0	0
MGH97_P10_G03	0.324157273529	green3	2	0.6951	0.29042
MGH97_P8_B03	0.039125194607	green3	2	1.6309	1.7991
MGH97_P10_H07	NA	black	0	0	0.75104
MGH97_P10_E01	NA	black	0	0	0
MGH97_P9_F11	NA	black	0	0	0.89995
MGH97_P8_B12	NA	black	0	0.27023	0
MGH97_P9_H02	NA	black	0	0	0
MGH97_P9_C11	NA	black	0	0.34596	0
MGH97_P8_A01	-1.06898275003	red	1	1.1177	3.6105
MGH97_P10_F07	NA	black	0	0	0
MGH97_P10_G01	NA	black	0	0	0
MGH97_P10_H05	NA	black	0	0	0
MGH97_P9_F07	0.291749703975	green3	2	0.71105	0.33685
MGH97_P9_D08	NA	black	0	0.8528	0
MGH97_P9_E05	NA	black	0	0	0.44042
MGH97_P8_B09	NA	black	0	0	0
MGH97_P10_E12	NA	black	0	1.8213	0
MGH97_P10_B10	-0.959461065873	red	1	0.24123	1.8016
MGH97_P9_E03	NA	black	0	0	0
MGH97_P9_G07	NA	black	0	0	0.3584
MGH97_P9_C09	NA	black	0	2.4518	0
MGH97_P10_B11	NA	black	0	0	0
MGH97_P9_B05	NA	black	0	0	0.81639
MGH97_P9_A12	NA	black	0	0	0
MGH97_P8_D10	NA	black	0	0.32077	0
MGH97_P8_C05	0.300813150604	green3	2	0.19661	0.50386
MGH97_P9_D02	NA	black	0	0	0
MGH97_P9_D07	NA	black	0	0	0.42438
MGH97_P8_F03	NA	black	0	0.38847	0
MGH97_P8_C12	NA	black	0	0	0.41684
MGH97_P10_E10	NA	black	0	0	0
MGH97_P10_H10	NA	black	0	0	0
MGH97_P10_C07	NA	black	0	0	0.32077
MGH97_P9_E04	NA	black	0	1.4011	0
MGH97_P8_H10	NA	black	0	0.46467	0
MGH97_P9_F03	NA	black	0	0	0.53306
MGH97_P10_C08	NA	black	0	0	0.50691
MGH97_P8_B11	NA	black	0	0	0.25822
MGH97_P10_C01	NA	black	0	1.1871	0
MGH97_P9_D04	NA	black	0	2.862	0
MGH97_P10_B06	NA	black	0	0.80983	0
MGH97_P8_H09	NA	black	0	0	0.25096
MGH97_P9_F05	0.225551258417	green3	2	0.63599	0.48233
MGH97_P9_B04	-0.401658378501	green3	2	2.3584	0.25217
MGH97_P9_C12	NA	black	0	2.5228	0
MGH97_P8_B02	NA	black	0	0	1.3901
MGH97_P9_F04	NA	black	0	0	0
MGH97_P10_G02	NA	black	0	0	0
MGH97_P9_B07	NA	black	0	0	0
MGH97_P10_D08	NA	black	0	1.5922	0
MGH97_P10_G12	NA	black	0	0	0
MGH97_P9_A02	NA	black	0	0	0.32193
MGH97_P8_G03	NA	black	0	0	0.34028
MGH97_P8_D09	NA	black	0	0	2.6475
MGH97_P10_C06	NA	black	0	1.1686	0
MGH97_P8_H03	NA	black	0	1.606	0
MGH97_P8_A10	NA	black	0	0	0.2302
MGH97_P8_B06	NA	black	0	0.42008	0
MGH97_P9_G08	NA	black	0	0	0
MGH97_P8_B01	NA	black	0	0.57434	0
MGH97_P10_B08	NA	black	0	0	0
MGH97_P10_C12	-2.20078566396	black	0	0.34028	3.1598
MGH97_P9_A10	NA	black	0	0	0
MGH97_P9_C10	NA	black	0	0.95903	0
MGH97_P9_G03	NA	black	0	0	0
MGH97_P10_B02	NA	black	0	0	0
MGH97_P10_A08	-0.035176213608	green3	2	1.5874	0.25822
MGH97_P8_C09	NA	black	0	0.86156	0
MGH97_P10_D05	-0.28684770043	green3	2	2.4531	0.48233
MGH97_P10_F02	-0.21772077746	green3	2	2.0803	0.36289
MGH97_P9_D10	NA	black	0	2.8604	0
MGH97_P8_D08	NA	black	0	0	1.3271
MGH97_P9_H11	NA	black	0	0	0
MGH97_P8_C06	NA	black	0	0	0.28451
MGH97_P8_A03	NA	black	0	0.10702	0
MGH97_P9_C04	NA	black	0	0	0
MGH97_P8_E01	NA	black	0	0	3.4412
MGH97_P10_D02	NA	black	0	0.9115	0
MGH97_P9_E12	NA	black	0	0	0
MGH97_P9_A05	NA	black	0	0	0
MGH97_P10_F06	NA	black	0	0	0
MGH97_P9_E01	NA	black	0	0	0
MGH97_P8_G06	NA	black	0	0	0
MGH97_P10_B03	NA	black	0	0	0.38405
MGH97_P9_H08	0.675569327093	green3	2	0.23756	0.085425
MGH97_P9_E08	NA	black	0	0	0
MGH97_P8_C07	NA	black	0	0	0.3774
MGH97_P9_A06	NA	black	0	0	0
MGH97_P8_E04	NA	black	0	0	0.34369
MGH97_P8_C11	NA	black	0	0	0
MGH97_P9_C03	0.576737613313	green3	2	0.26303	0.18269
MGH97_P8_E03	NA	black	0	0.1003	0
MGH97_P10_B01	NA	black	0	0	0
MGH97_P9_B11	NA	black	0	0	0
MGH97_P9_G02	NA	black	0	0	0
MGH97_P8_G02	NA	black	0	0	0
MGH97_P10_G10	NA	black	0	0.51197	0
MGH97_P9_G06	-0.323248283256	green3	2	2.3482	0.36849
MGH97_P9_E02	NA	black	0	2.474	0
MGH97_P9_C06	1.06853153259	blue	3	2.6604	2.2801
MGH97_P10_H06	NA	black	0	0	0
MGH97_P8_B05	NA	black	0	3.8364	0
MGH97_P9_F08	-0.590104925491	red	1	3.1849	0.44573
MGH97_P10_F05	NA	black	0	0	0
MGH97_P8_D06	NA	black	0	0	0
MGH97_P8_D12	NA	black	0	0	3.5083
MGH97_P9_H06	NA	black	0	0	0.65627
MGH97_P9_C08	NA	black	0	1.7212	0
MGH97_P10_D06	NA	black	0	0	0
MGH97_P8_G12	NA	black	0	3.1771	0
MGH97_P10_C10	NA	black	0	0	0.42653
MGH97_P8_H07	NA	black	0	0	0
MGH97_P10_E08	0.121499456226	green3	2	0.11237	0.69421
MGH97_P10_G11	NA	black	0	0	3.5321
MGH97_P10_E07	NA	black	0	2.5876	0
MGH97_P10_F03	-1.95777796623	black	0	0.38184	2.9839
MGH97_P8_F09	NA	black	0	1.3306	0
MGH97_P10_F04	NA	black	0	0	0.60217
MGH97_P9_H03	NA	black	0	0	0
MGH97_P10_D09	NA	black	0	0	0
MGH97_P8_C01	NA	black	0	0	0
MGH97_P9_C02	-0.158201955039	green3	2	1.8584	0.26063
MGH97_P8_F07	NA	black	0	0	0.301
MGH97_P10_G06	NA	black	0	0	0
MGH97_P9_B01	-0.0163290933951	green3	2	1.8663	0.81229
MGH97_P10_E04	NA	black	0	1.4027	0
MGH97_P8_B07	NA	black	0	1.3623	0
MGH97_P8_G07	-0.455772754825	green3	2	1.3208	2.9368
MGH97_P9_B08	NA	black	0	0	0
MGH97_P9_C01	NA	black	0	0.15445	0
MGH97_P8_G01	NA	black	0	0	0.36401
MGH97_P9_H04	NA	black	0	0	0
MGH97_P10_F11	NA	black	0	0	0.99567
MGH97_P10_D03	NA	black	0	0	0.30685
MGH97_P10_C09	NA	black	0	0	0.34255
MGH97_P8_E06	0.343060565182	green3	2	0.41359	0.39726
MGH97_P8_E09	NA	black	0	0.1003	0
MGH97_P8_E05	NA	black	0	1.1204	0
MGH97_P8_A08	NA	black	0	0	0
MGH97_P10_F12	0.628223824741	green3	2	0.077243	0.20914
MGH97_P9_D01	NA	black	0	0	0
MGH97_P9_E09	NA	black	0	0	0
MGH97_P8_A06	-0.227098734654	green3	2	2.589	0.61542
MGH97_P10_C02	NA	black	0	0.22033	0
MGH97_P10_C11	NA	black	0	0.73466	0
MGH97_P8_B10	NA	black	0	0	0
MGH97_P9_E11	NA	black	0	2.5675	0
MGH97_P9_F06	NA	black	0	1.9153	0
MGH97_P10_H11	NA	black	0	0	0
MGH97_P9_B06	NA	black	0	0.80074	0
MGH97_P10_E11	NA	black	0	0	0.47093
MGH97_P9_B09	NA	black	0	0	0
MGH97_P9_B03	NA	black	0	0	0
MGH97_P9_B10	NA	black	0	0	0
MGH97_P8_H12	NA	black	0	0.12168	0
MGH97_P10_A02	NA	black	0	0	0.64155
MGH97_P8_A04	0.573835419577	green3	2	0.094912	0.2558
MGH97_P10_G05	NA	black	0	0	0
MGH97_P9_H10	NA	black	0	0	0.43616
MGH97_P9_A11	NA	black	0	0	0
MGH97_P8_A12	0.104409839538	green3	2	1.1859	0.42008
MGH97_P8_C08	NA	black	0	1.0079	0
MGH97_P8_A07	NA	black	0	1.346	0
MGH97_P10_H03	NA	black	0	0	0
MGH97_P8_H04	NA	black	0	1.3863	0
MGH97_P9_C07	NA	black	0	0	0
MGH97_P9_H07	NA	black	0	2.1157	0
MGH97_P8_C02	NA	black	0	3.7815	0
MGH97_P10_B09	NA	black	0	0	0.3584
MGH97_P9_E07	NA	black	0	1.0827	0
MGH97_P10_C03	NA	black	0	0	0
93_P3_D02	NA	black	0	0	0
93_P3_B08	NA	black	0	0.71194	0
93_P3_D10	NA	black	0	0.15575	0
93_P3_H02	NA	black	0	1.7316	0
93_P3_E06	NA	black	0	0.14666	0
93_P3_F08	-0.473056877188	green3	2	0.99639	1.9538
93_P3_F07	NA	black	0	3.4363	0
93_P3_B02	NA	black	0	0	0
93_P3_G02	NA	black	0	0	0
93_P3_G06	NA	black	0	0	0.41359
93_P3_F05	NA	black	0	0	0
93_P3_H01	NA	black	0	0	0
93_P3_F06	NA	black	0	0	0.73118
93_P3_D08	NA	black	0	1.5772	0
93_P3_E03	NA	black	0	0	0
93_P3_A04	NA	black	0	0	0
93_P3_H03	NA	black	0	0	1.8127
93_P3_H10	NA	black	0	0.74244	0
93_P3_A09	NA	black	0	0	0
93_P3_D11	NA	black	0	0	1.7342
93_P3_E12	-0.0346233194595	green3	2	1.7268	0.6397
93_P3_G05	NA	black	0	2.497	0
93_P3_D12	-0.0534542789278	green3	2	1.6754	0.41576
93_P3_E11	NA	black	0	0	0
93_P3_B10	NA	black	0	1.7849	0
93_P3_B05	NA	black	0	0	0
93_P3_H08	NA	black	0	0	0
93_P3_H04	0.504248527169	green3	2	0.13093	0.31267
93_P3_F12	NA	black	0	3.5165	0
93_P3_A07	-0.394546134657	green3	2	2.514	0.36513
93_P3_E04	NA	black	0	0	0
93_P3_C07	NA	black	0	0.47197	0
93_P3_G09	NA	black	0	0	0
93_P3_A03	-0.382430135419	green3	2	0.65535	1.412
93_P3_D05	NA	black	0	1.9627	0
93_P3_A10	NA	black	0	0	0
93_P3_E02	NA	black	0	0	0
93_P3_C04	NA	black	0	2.5288	0
93_P3_F02	NA	black	0	0.8213	0
93_P3_E07	NA	black	0	0	0
93_P3_D09	0.290512349276	green3	2	0.75617	0.31034
93_P3_D07	NA	black	0	0.94035	0
93_P3_G12	NA	black	0	0	0
93_P3_A05	NA	black	0	3.4268	0
93_P3_C05	NA	black	0	0.2857	0
93_P3_F09	NA	black	0	0	0.31034
93_P3_G07	NA	black	0	0	0.40599
93_P3_C01	NA	black	0	0	0
93_P3_C11	NA	black	0	0	0
93_P3_E05	NA	black	0	0	0
93_P3_A12	NA	black	0	0	0
93_P3_E09	0.0327732769437	green3	2	1.8813	1.0108
93_P3_D03	NA	black	0	0	0
93_P3_D01	NA	black	0	0	0.26784
93_P3_G04	NA	black	0	0	0
