Cell_name	Zvalue	Color	Cluster	POU2F1	SNAPC1
MGH54_P6_E02	NA	black	0	1.5878	0
MGH54_P6_E03	NA	black	0	0	0
MGH54_P6_E04	-0.163325663904	red	1	1.5583	0.48027
MGH54_P6_E05	NA	black	0	0	0.53406
MGH54_P6_E07	NA	black	0	0	0
MGH54_P6_E08	NA	black	0	0	0
MGH54_P6_E09	NA	black	0	0	0
MGH54_P6_E10	NA	black	0	0	0.83835
MGH54_P6_E11	NA	black	0	0	0
MGH54_P6_E12	NA	black	0	1.9716	0
MGH54_P6_F01	NA	black	0	0	0.26063
MGH54_P6_F02	NA	black	0	1.2922	0
MGH54_P6_F03	1.49206082847	red	1	1.9464	4.1759
MGH54_P6_F05	NA	black	0	0.13881	0
MGH54_P6_F06	NA	black	0	0	0
MGH54_P6_F07	NA	black	0	0.085425	0
MGH54_P6_F08	NA	black	0	0.1776	0
MGH54_P6_F09	NA	black	0	0	0
MGH54_P6_F10	NA	black	0	1.992	0
MGH54_P6_F11	NA	black	0	0.11103	0
MGH54_P6_F12	NA	black	0	0	0
MGH54_P6_G01	0.399438396266	red	1	0.090853	0.54597
MGH54_P6_G02	NA	black	0	0.18396	0
MGH54_P6_G03	NA	black	0	0.092207	0
MGH54_P6_G04	-0.425336253127	red	1	2.0293	0.37851
MGH54_P6_G06	NA	black	0	0.123	0
MGH54_P6_G07	NA	black	0	0	0.51299
MGH54_P6_G08	NA	black	0	1.1609	0
MGH54_P6_G09	NA	black	0	0	2.1859
MGH54_P6_G10	NA	black	0	2.225	0
MGH54_P6_G11	NA	black	0	0	0
MGH54_P6_G12	2.17901422394	black	0	2.3578	3.9861
MGH54_P6_H01	-0.390186405804	red	1	2.2904	0.60312
MGH54_P6_H03	NA	black	0	2.4225	0
MGH54_P6_H05	NA	black	0	1.5205	0
MGH54_P6_H06	NA	black	0	0	0.78743
MGH54_P6_H07	NA	black	0	0	0.62199
MGH54_P6_H08	NA	black	0	1.614	0
MGH54_P6_H09	NA	black	0	0	0
MGH54_P6_H10	NA	black	0	2.1362	0
MGH54_P6_H11	-0.0359581257608	red	1	4.2479	1.1382
MGH54_P6_H12	NA	black	0	0.57628	0
MGH54_P7_A02	-1.24116402439	red	1	3.7473	0.42223
MGH54_P7_A03	-0.115551849752	red	1	0.13225	1.2672
MGH54_P7_A04	NA	black	0	0.69866	0
MGH54_P7_A06	0.629459496086	green3	2	0.049631	0.2558
MGH54_P7_A07	NA	black	0	1.2228	0
MGH54_P7_A08	0.534470829138	green3	2	0.077243	0.36625
MGH54_P7_A10	NA	black	0	2.2684	0
MGH54_P7_A11	0.604709880005	green3	2	0.049631	0.28924
MGH54_P7_A12	0.603289527724	green3	2	0.16092	0.20289
MGH54_P7_B01	NA	black	0	0.062122	0
MGH54_P7_B03	0.648156850128	red	1	0.04684	0.23266
MGH54_P7_B04	0.365374125505	red	1	0.22033	0.52607
MGH54_P7_B05	-0.879548461058	red	1	2.7587	0.301
MGH54_P7_B06	NA	black	0	0	3.7418
MGH54_P7_B07	NA	black	0	3.6274	0
MGH54_P7_B08	NA	black	0	3.6232	0
MGH54_P7_B09	-1.56075762628	red	1	4.0949	0.34823
MGH54_P7_B10	NA	black	0	0	0.54399
MGH54_P7_B12	NA	black	0	0	0
MGH54_P7_C01	NA	black	0	4.9067	0
MGH54_P7_C03	NA	black	0	0	0.22774
MGH54_P7_C04	NA	black	0	0	0.29514
MGH54_P7_C05	NA	black	0	0	0.55189
MGH54_P7_C06	0.486603642478	green3	2	0.19535	0.35276
MGH54_P7_C07	-0.805776046968	red	1	4.4134	0.78241
MGH54_P7_C08	NA	black	0	0.13093	0
MGH54_P7_C09	NA	black	0	0	0.22157
MGH54_P7_C10	-1.04281894433	red	1	4.4004	0.66993
MGH54_P7_C11	0.566482292344	green3	2	0.069015	0.32769
MGH54_P7_C12	NA	black	0	0.19912	0
MGH54_P7_D01	-0.540261521081	red	1	3.4567	0.78827
MGH54_P7_D02	NA	black	0	5.3303	0
MGH54_P7_D03	NA	black	0	0	0.61353
MGH54_P7_D04	-0.0164714619421	red	1	1.2023	0.28806
MGH54_P7_D05	NA	black	0	2.8699	0
MGH54_P7_D06	NA	black	0	0.63227	0
MGH54_P7_D08	NA	black	0	0	0
MGH54_P7_D11	0.110663774585	red	1	0.976	0.26303
MGH54_P7_D12	NA	black	0	0.20539	0
MGH54_P7_E01	NA	black	0	1.9975	0
MGH54_P7_E02	NA	black	0	0	0.48954
MGH54_P7_E03	NA	black	0	3.0666	0
MGH54_P7_E04	0.371852045398	red	1	0.21661	0.51803
MGH54_P7_E05	0.599022064527	green3	2	0.053806	0.29396
MGH54_P7_E06	0.0969583374035	red	1	0.95754	0.43723
MGH54_P7_E08	NA	black	0	0	0
MGH54_P7_E09	NA	black	0	0	0.32654
MGH54_P7_E10	NA	black	0	0.64155	0
MGH54_P7_E11	NA	black	0	0	0
MGH54_P7_E12	NA	black	0	0.21537	0
MGH54_P7_F01	-0.805465967212	red	1	3.9949	0.72159
MGH54_P7_F02	0.610628017737	green3	2	0.056584	0.2762
MGH54_P7_F03	NA	black	0	2.6551	0
MGH54_P7_F04	-0.613433650441	red	1	4.0553	0.83188
MGH54_P7_F05	-0.317996372508	red	1	1.9742	0.52707
MGH54_P7_F06	0.54497788892	green3	2	0.062122	0.36177
MGH54_P7_F08	NA	black	0	0.053806	0
MGH54_P7_F10	NA	black	0	0.04684	0
MGH54_P7_F11	NA	black	0	2.9336	0
MGH54_P7_G01	NA	black	0	0	0
MGH54_P7_G02	-1.39266777558	red	1	3.3944	0.20038
MGH54_P7_G03	NA	black	0	0	0
MGH54_P7_G04	-1.21640322469	red	1	3.3237	0.2916
MGH54_P7_G06	0.431969574969	green3	2	0.23266	0.41143
MGH54_P7_G07	NA	black	0	0	0.38736
MGH54_P7_G08	7.63808997761	black	0	3.987	5.3266
MGH54_P7_G09	0.412421359703	green3	2	0.060739	0.543
MGH54_P7_G10	0.0367784376258	red	1	0.08134	1.0503
MGH54_P7_G11	-0.406200446289	red	1	2.9207	0.78743
MGH54_P7_H01	NA	black	0	0	0
MGH54_P7_H02	0.35066186523	red	1	0.074505	0.62106
MGH54_P7_H04	NA	black	0	0	0.44784
MGH54_P7_H05	NA	black	0	0.1177	0
MGH54_P7_H09	NA	black	0	0	0.43829
MGH54_P7_H10	NA	black	0	0	0
MGH54_P8_A01	NA	black	0	0.20163	0
MGH54_P8_A06	0.437589944717	green3	2	0.10568	0.4844
MGH54_P8_A07	0.450367014181	green3	2	0.15316	0.43723
MGH54_P8_A09	-0.922309632059	red	1	2.9385	0.35163
MGH54_P8_A10	NA	black	0	0.19283	0
MGH54_P8_A11	0.672345383883	red	1	0.038436	0.20664
MGH54_P8_A12	NA	black	0	0.54794	0
MGH54_P8_B01	0.43309636354	green3	2	0.50589	0.12565
MGH54_P8_B02	NA	black	0	0	4.0212
MGH54_P8_B04	-0.282694859514	red	1	1.6938	0.30568
MGH54_P8_B08	0.388756457945	red	1	0.045443	0.58207
MGH54_P8_B09	0.683603874438	red	1	0.038436	0.19156
MGH54_P8_B12	NA	black	0	0	0
MGH54_P8_C02	NA	black	0	0.17121	0
MGH54_P8_C04	-1.88327769327	red	1	4.277	0.24123
MGH54_P8_C06	-1.56237855616	red	1	3.762	0.24001
MGH54_P8_C07	NA	black	0	0	0
MGH54_P8_C09	0.541979925779	green3	2	0.10969	0.33342
MGH54_P8_C12	0.385666002133	red	1	0.27501	0.45733
MGH54_P8_D01	0.328089734574	red	1	0.53306	0.33457
MGH54_P8_D03	0.394347697288	red	1	0.064883	0.5656
MGH54_P8_D04	NA	black	0	2.9415	0
MGH54_P8_D05	NA	black	0	2.8893	0
MGH54_P8_D06	NA	black	0	0.044044	0
MGH54_P8_D07	0.664782929119	red	1	0.037031	0.21785
MGH54_P8_D08	0.69461157217	red	1	0.02148	0.1903
MGH54_P8_D10	NA	black	0	0.038436	0
MGH54_P8_D11	NA	black	0	0	0.064883
MGH54_P8_D12	NA	black	0	0	0.25942
MGH54_P8_E01	NA	black	0	0.05797	0
MGH54_P8_E04	-0.00705141952376	red	1	1.2016	0.69777
MGH54_P8_E05	NA	black	0	3.2432	0
MGH54_P8_E07	-0.161655299111	red	1	1.4136	0.11636
MGH54_P8_E08	NA	black	0	0	2.2624
MGH54_P8_E10	0.601241558745	green3	2	0.032806	0.30568
MGH54_P8_F01	0.639336001512	green3	2	0.049631	0.24245
MGH54_P8_F02	-0.643333385961	red	1	3.6121	0.74932
MGH54_P8_F04	0.524768475394	green3	2	0.044044	0.40054
MGH54_P8_F05	NA	black	0	2.8657	0
MGH54_P8_F06	NA	black	0	0	0.38515
MGH54_P8_F08	0.339577653053	red	1	0.1635	0.59646
MGH54_P8_F09	NA	black	0	0	0.4844
MGH54_P8_F10	0.560401981562	green3	2	0.13488	0.28806
MGH54_P8_F11	NA	black	0	0	0.23389
MGH54_P8_F12	-0.476450409668	red	1	2.177	0.41359
MGH54_P8_G01	-0.39378716157	red	1	2.1401	0.514
MGH54_P8_G03	NA	black	0	0	0
MGH54_P8_G04	NA	black	0	2.0993	0
MGH54_P8_G05	NA	black	0	0.041243	0
MGH54_P8_G06	-0.368821898302	red	1	2.0172	0.4678
MGH54_P8_G07	-0.068979061293	red	1	1.5261	0.82212
MGH54_P8_G08	0.547938886006	green3	2	0.08134	0.34483
MGH54_P8_G09	-0.660158430602	red	1	2.9434	0.57628
MGH54_P8_G10	NA	black	0	0.059355	0
MGH54_P8_G11	0.587446643044	green3	2	0.034216	0.32308
MGH54_P8_G12	NA	black	0	3.2889	0
MGH54_P8_H01	0.185051260648	red	1	1.9778	1.4766
MGH54_P8_H03	NA	black	0	2.107	0
MGH54_P8_H04	NA	black	0	0	0
MGH54_P8_H06	0.365684315829	red	1	0.28924	0.4813
MGH54_P8_H07	0.554832972403	green3	2	0.069015	0.34369
MGH54_P8_H08	0.70413400621	red	1	0.032806	0.16864
MGH54_P8_H10	NA	black	0	0.14405	0
MGH54_P8_H12	0.592637602051	green3	2	0.10568	0.26424
MGH54_P10_A01	-0.347317120924	red	1	2.024	0.51096
MGH54_P10_A02	NA	black	0	0.20289	0
MGH54_P10_A03	1.99558893214	black	0	3.7597	2.3211
MGH54_P10_A04	-0.0193430465724	red	1	1.2314	0.59741
MGH54_P10_A05	NA	black	0	0	0.2302
MGH54_P10_A06	-0.113192336006	red	1	1.6681	0.77484
MGH54_P10_A07	0.491486073146	green3	2	0.088142	0.419
MGH54_P10_A09	0.254450473866	red	1	0.1137	0.74071
MGH54_P10_A10	0.616522345343	green3	2	0.053806	0.27023
MGH54_P10_A11	NA	black	0	0	0
MGH54_P10_A12	NA	black	0	0.1903	0
MGH54_P10_B01	NA	black	0	0	0.36065
MGH54_P10_B02	NA	black	0	0	0
MGH54_P10_B03	0.567721294558	green3	2	0.064883	0.32884
MGH54_P10_B05	NA	black	0	0.13488	0
MGH54_P10_B06	NA	black	0	0	0
MGH54_P10_B07	NA	black	0	1.9587	0
MGH54_P10_B08	NA	black	0	0.17377	0
MGH54_P10_B09	NA	black	0	0	0.32539
MGH54_P10_B10	2.48958979216	black	0	2.3294	4.4911
MGH54_P10_B11	NA	black	0	0	0.43723
MGH54_P10_B12	NA	black	0	0.055196	0
MGH54_P10_C01	NA	black	0	0	0.38847
MGH54_P10_C02	0.482135820835	green3	2	0.15704	0.38736
MGH54_P10_C03	-1.96228194241	black	0	0.052416	3.6683
MGH54_P10_C04	NA	black	0	0.2762	0
MGH54_P10_C05	NA	black	0	1.1349	0
MGH54_P10_C07	NA	black	0	0	0
MGH54_P10_C08	-0.511859077835	red	1	2.0919	0.28924
MGH54_P10_C09	0.365608423128	red	1	0.051024	0.6107
MGH54_P10_C10	0.138479053702	red	1	0.52907	0.78492
MGH54_P10_C11	NA	black	0	0.40272	0
MGH54_P10_C12	NA	black	0	0.060739	0
MGH54_P10_D01	NA	black	0	1.2786	0
MGH54_P10_D02	NA	black	0	0	0.22033
MGH54_P10_D03	0.0206122810999	red	1	1.0922	0.74674
MGH54_P10_D04	0.403200586814	red	1	0.066261	0.55287
MGH54_P10_D05	NA	black	0	0	0.49467
MGH54_P10_D06	NA	black	0	0	0.58785
MGH54_P10_D07	NA	black	0	0.4957	0
MGH54_P10_D09	NA	black	0	0	0
MGH54_P10_D10	NA	black	0	0	0.53506
MGH54_P10_D11	NA	black	0	0	0.33342
MGH54_P10_D12	NA	black	0	0	0.52206
MGH54_P10_E01	-2.16758301139	black	0	0.092207	4.0309
MGH54_P10_E02	NA	black	0	0.22774	0
MGH54_P10_E03	NA	black	0	0.12035	0
MGH54_P10_E04	-0.679725316921	red	1	2.605	0.419
MGH54_P10_E05	-0.241729202111	red	1	1.8848	0.61164
MGH54_P10_E06	NA	black	0	2.3948	0
MGH54_P10_E07	NA	black	0	2.4934	0
MGH54_P10_E08	NA	black	0	0.26544	0
MGH54_P10_E09	NA	black	0	0.15316	0
MGH54_P10_E10	NA	black	0	0	0
MGH54_P10_E11	NA	black	0	0	0
MGH54_P10_E12	-0.612219451367	red	1	2.6271	0.49978
MGH54_P10_F01	NA	black	0	3.0131	0
MGH54_P10_F02	NA	black	0	0.097611	0
MGH54_P10_F03	NA	black	0	0	0.34255
MGH54_P10_F04	-2.10035557205	black	0	0.27501	4.4848
MGH54_P10_F05	0.318196177976	red	1	0.24853	0.58592
MGH54_P10_F06	NA	black	0	2.3386	0
MGH54_P10_F08	NA	black	0	0.028569	0
MGH54_P10_F09	NA	black	0	1.2234	0
MGH54_P10_F10	1.42585034471	red	1	1.6929	5.7085
MGH54_P10_F11	NA	black	0	0	5.1694
MGH54_P10_F12	0.594514234173	green3	2	0.060739	0.29514
MGH54_P10_G01	NA	black	0	0.67627	0
MGH54_P10_G02	NA	black	0	0	0
MGH54_P10_G03	NA	black	0	0.063503	0
MGH54_P10_G05	NA	black	0	0	0.3173
MGH54_P10_G06	0.0852494843609	red	1	1.0058	0.34483
MGH54_P10_G07	NA	black	0	1.0475	0
MGH54_P10_G09	NA	black	0	0.051024	0
MGH54_P10_G10	NA	black	0	0.28688	0
MGH54_P10_G11	NA	black	0	0.056584	0
MGH54_P10_G12	NA	black	0	0.32077	0
MGH54_P10_H02	0.587597199132	green3	2	0.035624	0.32193
MGH54_P10_H03	NA	black	0	1.8934	0
MGH54_P10_H04	-0.942573193615	red	1	3.872	0.62387
MGH54_P10_H05	-0.395049923626	red	1	2.4529	0.6663
MGH54_P10_H06	NA	black	0	0	0
MGH54_P10_H07	-0.0613921514437	red	1	1.3752	0.65444
MGH54_P10_H08	NA	black	0	1.9672	0
MGH54_P10_H09	-0.810894030409	red	1	2.9661	0.45733
MGH54_P10_H10	-0.285459495762	red	1	1.7782	0.41251
MGH54_P10_H11	NA	black	0	0.14143	0
MGH54_P10_H12	0.444123590976	green3	2	0.055196	0.50284
MGH54_P11_A01	-0.303179629083	red	1	1.8363	0.4351
MGH54_P11_A02	2.39913103163	black	0	2.6814	3.5821
MGH54_P11_A03	0.145047263133	red	1	1.301	3.2941
MGH54_P11_A04	-2.10547044331	black	0	0.12433	4.0317
MGH54_P11_A05	NA	black	0	0	0
MGH54_P11_A06	NA	black	0	3.8333	0
MGH54_P11_A08	-1.07266231428	red	1	3.7604	0.52406
MGH54_P11_A09	-1.76413209108	red	1	0.13619	3.5926
MGH54_P11_A10	2.95469115994	black	0	2.8574	3.8352
MGH54_P11_A11	-0.102187250992	red	1	1.5539	0.71282
MGH54_P11_A12	NA	black	0	0	0
MGH54_P11_B01	NA	black	0	1.0065	0
MGH54_P11_B02	1.18165975921	red	1	2.2311	2.8496
MGH54_P11_B03	NA	black	0	0	0.60692
MGH54_P11_B04	-0.0198215068868	red	1	0.64155	1.1635
MGH54_P11_B05	NA	black	0	0	0.43936
MGH54_P11_B06	NA	black	0	0.13881	0
MGH54_P11_B08	NA	black	0	0	0.52406
MGH54_P11_B09	NA	black	0	0	0
MGH54_P11_B10	-0.376113387017	red	1	2.0363	0.46989
MGH54_P11_B11	NA	black	0	1.7672	0
MGH54_P11_B12	NA	black	0	2.2666	0
MGH54_P11_C01	NA	black	0	0.60786	0
MGH54_P11_C02	NA	black	0	0.46258	0
MGH54_P11_C03	NA	black	0	0	3.0545
MGH54_P11_C04	NA	black	0	1.568	0
MGH54_P11_C05	NA	black	0	0	0.99422
MGH54_P11_C06	NA	black	0	0	0
MGH54_P11_C07	-0.21335489051	red	1	1.7849	0.59646
MGH54_P11_C08	NA	black	0	0	0
MGH54_P11_C09	1.32250432801	red	1	1.9731	3.7195
MGH54_P11_C10	NA	black	0	1.1674	0
MGH54_P11_C12	NA	black	0	1.3989	0
MGH54_P11_D01	NA	black	0	1.2185	0
MGH54_P11_D02	NA	black	0	0	3.2091
MGH54_P11_D03	NA	black	0	0	0
MGH54_P11_D04	NA	black	0	0	3.3472
MGH54_P11_D05	NA	black	0	0	0
MGH54_P11_D06	NA	black	0	0	0.52807
MGH54_P11_D07	0.563140735693	green3	2	0.069015	0.33228
MGH54_P11_D08	0.211303771261	red	1	0.37518	0.70752
MGH54_P11_D09	NA	black	0	0.40708	0
MGH54_P11_D10	NA	black	0	1.7155	0
MGH54_P11_D11	NA	black	0	0.05797	0
MGH54_P11_D12	NA	black	0	0	0
MGH54_P11_E01	0.188029131776	red	1	0.10299	0.83754
MGH54_P11_E02	0.317650442694	red	1	0.13356	0.64247
MGH54_P11_E03	NA	black	0	0	0
MGH54_P11_E04	0.251368805796	red	1	0.094912	0.75104
MGH54_P11_E05	NA	black	0	3.1177	0
MGH54_P11_E06	NA	black	0	0	0
MGH54_P11_E07	0.135731609619	red	1	0.78743	0.58304
MGH54_P11_E08	-0.33663656149	red	1	0.056584	1.5499
MGH54_P11_E09	NA	black	0	2.451	0
MGH54_P11_E10	0.0335112385927	red	1	1.1137	0.24853
MGH54_P11_E11	NA	black	0	0.58785	0
MGH54_P11_E12	-1.04645048986	red	1	0.082703	2.5198
MGH54_P11_F01	NA	black	0	0	0
MGH54_P11_F02	-2.71649667377	black	0	0.21039	5.171
MGH54_P11_F03	0.415219047072	green3	2	0.20789	0.45523
MGH54_P11_F04	-0.6457597309	red	1	2.4746	0.38515
MGH54_P11_F05	0.476882969376	green3	2	0.20789	0.3584
MGH54_P11_F06	NA	black	0	1.7194	0
MGH54_P11_F07	NA	black	0	2.6987	0
MGH54_P11_F08	7.02352281386	black	0	4.0119	4.9503
MGH54_P11_F09	NA	black	0	4.9884	0
MGH54_P11_F10	NA	black	0	0.79743	0
MGH54_P11_F11	NA	black	0	0	0.20163
MGH54_P11_F12	-1.44166663624	red	1	3.537	0.22774
MGH54_P11_G01	NA	black	0	0.91686	0
MGH54_P11_G02	NA	black	0	3.3095	0
MGH54_P11_G03	NA	black	0	0	0
MGH54_P11_G04	NA	black	0	0.98185	0
MGH54_P11_G05	0.571677270334	green3	2	3.1755	1.5743
MGH54_P11_G06	0.266918994342	red	1	0.059355	0.74071
MGH54_P11_G07	NA	black	0	0	0.25701
MGH54_P11_G08	NA	black	0	1.6915	0
MGH54_P11_G09	0.163361802168	red	1	1.779	1.5366
MGH54_P11_G10	NA	black	0	0.27023	0
MGH54_P11_G11	0.44146803102	green3	2	0.038436	0.51501
MGH54_P11_G12	-1.95061951023	black	0	4.5449	0.28688
MGH54_P11_H01	NA	black	0	0	0.67446
MGH54_P11_H02	NA	black	0	3.5449	0
MGH54_P11_H03	NA	black	0	0	0
MGH54_P11_H04	NA	black	0	3.4229	0
MGH54_P11_H05	0.463258473726	green3	2	0.082703	0.46153
MGH54_P11_H06	NA	black	0	0	0.059355
MGH54_P11_H07	NA	black	0	0	0
MGH54_P11_H08	NA	black	0	0.059355	0
MGH54_P11_H09	NA	black	0	0.15056	0
MGH54_P11_H10	NA	black	0	0	0.15316
MGH54_P11_H11	-1.36678779716	red	1	3.3656	0.20539
MGH54_P11_H12	0.456355995889	green3	2	0.24732	0.36065
MGH54_P12_A01	NA	black	0	0	1.0115
MGH54_P12_A02	-0.0421138804661	red	1	1.2904	0.56755
MGH54_P12_A03	-0.328405208424	red	1	1.972	0.50589
MGH54_P12_A04	NA	black	0	0	0.4782
MGH54_P12_A05	-0.628339158855	red	1	2.5519	0.44679
MGH54_P12_A06	NA	black	0	3.0004	0
MGH54_P12_A07	0.510291690107	green3	2	2.043	2.0261
MGH54_P12_A08	-0.357015039302	red	1	2.2163	0.61259
MGH54_P12_A09	0.331150240883	red	1	0.45312	0.41359
MGH54_P12_A10	-0.193246903862	red	1	1.5993	0.43723
MGH54_P12_A11	-0.909617959558	red	1	2.583	0.1635
MGH54_P12_B01	NA	black	0	0.12035	0
MGH54_P12_B02	NA	black	0	0	0
MGH54_P12_B03	NA	black	0	0	0.54498
MGH54_P12_B04	NA	black	0	0	0
MGH54_P12_B05	NA	black	0	0	0
MGH54_P12_B06	NA	black	0	1.9332	0
MGH54_P12_B07	NA	black	0	0	0.45523
MGH54_P12_B08	-0.850984936786	red	1	3.1536	0.49365
MGH54_P12_B09	0.584492223098	green3	2	0.04684	0.31846
MGH54_P12_B10	1.45724454763	red	1	2.5602	2.7422
MGH54_P12_B11	0.579851039109	green3	2	0.26183	0.14274
MGH54_P12_C01	NA	black	0	0	4.5007
MGH54_P12_C02	NA	black	0	0	0
MGH54_P12_C03	NA	black	0	0	0
MGH54_P12_C04	-0.106826621483	red	1	2.0036	0.9313
MGH54_P12_C05	0.216733338201	red	1	3.4059	1.2916
MGH54_P12_C06	NA	black	0	3.2441	0
MGH54_P12_C07	NA	black	0	0	0
MGH54_P12_C08	NA	black	0	0	0
MGH54_P12_C09	-0.416382068097	red	1	2.2247	0.53207
MGH54_P12_C11	-0.191497156784	red	1	2.3277	0.87971
MGH54_P12_C12	NA	black	0	0	0
MGH54_P12_D01	NA	black	0	1.8127	0
MGH54_P12_D02	-1.15499149885	red	1	3.5182	0.40381
MGH54_P12_D04	NA	black	0	3.1819	0
MGH54_P12_D05	NA	black	0	0	3.6369
MGH54_P12_D06	-0.908408929008	red	1	0.056584	2.306
MGH54_P12_D07	-1.07727475002	red	1	4.0394	0.58592
MGH54_P12_D08	0.546876940177	green3	2	0.14535	0.29983
MGH54_P12_D09	NA	black	0	0	0.2228
MGH54_P12_D10	0.47117713451	green3	2	0.090853	0.44573
MGH54_P12_D11	3.02188394514	black	0	2.7031	4.1862
MGH54_P12_D12	0.495362001687	green3	2	0.088142	0.41359
MGH54_P12_E01	NA	black	0	0	0
MGH54_P12_E02	NA	black	0	3.2753	0
MGH54_P12_E03	NA	black	0	1.8343	0
MGH54_P12_E04	NA	black	0	0	3.7703
MGH54_P12_E05	NA	black	0	1.852	0
MGH54_P12_E06	-0.671781238612	red	1	2.3254	0.25338
MGH54_P12_E07	NA	black	0	0	0
MGH54_P12_E08	0.158259739468	red	1	0.28688	0.83592
MGH54_P12_E09	-0.00109256762904	red	1	1.1814	0.75958
MGH54_P12_E10	NA	black	0	1.5074	0
MGH54_P12_E11	0.447099870297	green3	2	0.035624	0.50894
MGH54_P12_E12	NA	black	0	2.6425	0
MGH54_P12_F01	NA	black	0	0	0
MGH54_P12_F02	NA	black	0	0	0
MGH54_P12_F03	NA	black	0	0.25096	0
MGH54_P12_F04	NA	black	0	1.3443	0
MGH54_P12_F05	0.885971034834	red	1	4.5677	1.5553
MGH54_P12_F06	NA	black	0	0	0
MGH54_P12_F07	NA	black	0	2.4534	0
MGH54_P12_F08	NA	black	0	1.0257	0
MGH54_P12_F09	0.127260767646	red	1	0.51501	0.81721
MGH54_P12_F10	NA	black	0	0	0.3115
MGH54_P12_F11	0.183595720695	red	1	0.053806	0.85439
MGH54_P12_F12	NA	black	0	0.37518	0
MGH54_P12_G01	-0.0721174584739	red	1	1.3477	0.4916
MGH54_P12_G02	NA	black	0	0	1.0129
MGH54_P12_G03	3.36662912316	black	0	2.926	4.0947
MGH54_P12_G04	NA	black	0	2.1067	0
MGH54_P12_G05	0.0273625259035	red	1	0.86552	0.97966
MGH54_P12_G06	NA	black	0	0.41143	0
MGH54_P12_G07	NA	black	0	0	0
MGH54_P12_G08	NA	black	0	0.074505	0
MGH54_P12_G09	NA	black	0	2.5028	0
MGH54_P12_G10	0.270214677381	red	1	2.5462	1.4319
MGH54_P12_G11	0.543497123803	green3	2	0.23389	0.2302
MGH54_P12_H01	NA	black	0	1.4271	0
MGH54_P12_H02	NA	black	0	0	0
MGH54_P12_H03	-0.602888410195	red	1	2.3989	0.39067
MGH54_P12_H04	0.428686171077	green3	2	0.19535	0.44255
MGH54_P12_H05	NA	black	0	1.6964	0
MGH54_P12_H06	NA	black	0	0.123	0
MGH54_P12_H07	NA	black	0	3.8932	0
MGH54_P12_H09	0.358241656263	red	1	0.53007	0.26664
MGH54_P12_H10	2.82659678918	black	0	2.5561	4.3011
MGH54_P12_H11	NA	black	0	1.488	0
MGH54_P9_A01	NA	black	0	1.0201	0
MGH54_P9_A02	NA	black	0	0	0
MGH54_P9_A03	NA	black	0	0	0.25459
MGH54_P9_A04	-0.446683751479	red	1	2.6107	0.66539
MGH54_P9_A05	NA	black	0	0.42546	0
MGH54_P9_A06	NA	black	0	0	0.32308
MGH54_P9_A07	NA	black	0	1.7062	0
MGH54_P9_A08	-0.0623201279734	red	1	0.61447	1.2732
MGH54_P9_A09	NA	black	0	0	3.9639
MGH54_P9_A10	NA	black	0	0	3.1867
MGH54_P9_A11	NA	black	0	0	0.46153
MGH54_P9_A12	-0.102321444234	red	1	1.6406	0.7891
MGH54_P9_B01	-0.0763075304284	red	1	1.3334	0.39944
MGH54_P9_B02	NA	black	0	0	0
MGH54_P9_B03	NA	black	0	0	0
MGH54_P9_B04	NA	black	0	0	0
MGH54_P9_B05	NA	black	0	0.2558	0
MGH54_P9_B06	NA	black	0	0.32998	0
MGH54_P9_B07	-0.521346681913	red	1	2.5036	0.54201
MGH54_P9_B10	0.303079100957	red	1	0.079975	0.68437
MGH54_P9_B11	-0.0979645426425	red	1	1.369	0.36513
MGH54_P9_B12	NA	black	0	1.3219	0
MGH54_P9_C01	0.315104256305	red	1	0.24367	0.59359
MGH54_P9_C02	NA	black	0	1.115	0
MGH54_P9_C03	-1.11084496164	red	1	3.2818	0.34937
MGH54_P9_C04	0.014233073084	red	1	1.7668	1.1596
MGH54_P9_C05	NA	black	0	0	0
MGH54_P9_C06	NA	black	0	0.08134	0
MGH54_P9_C07	0.112662006827	red	1	0.53804	0.84157
MGH54_P9_C08	NA	black	0	2.3849	0
MGH54_P9_C09	NA	black	0	0	4.627
MGH54_P9_C10	NA	black	0	2.2243	0
MGH54_P9_C11	NA	black	0	0	0.70487
MGH54_P9_C12	NA	black	0	0	0
MGH54_P9_D01	0.444455688545	green3	2	0.092207	0.48233
MGH54_P9_D03	NA	black	0	0	0
MGH54_P9_D04	NA	black	0	0	0
MGH54_P9_D05	NA	black	0	0.79244	0
MGH54_P9_D07	NA	black	0	3.2976	0
MGH54_P9_D08	-1.14050211819	red	1	3.4097	0.37629
MGH54_P9_D09	NA	black	0	1.9782	0
MGH54_P9_D10	-0.813623913101	red	1	3.0844	0.49876
MGH54_P9_D11	NA	black	0	0	0.54102
MGH54_P9_D12	0.349456835123	red	1	0.2228	0.54992
MGH54_P9_E01	NA	black	0	0	0
MGH54_P9_E02	NA	black	0	0	0
MGH54_P9_E03	-0.237620811123	red	1	0.9486	2.5712
MGH54_P9_E04	NA	black	0	0.074505	0
MGH54_P9_E05	NA	black	0	0.09356	0
MGH54_P9_E06	NA	black	0	0	0.41251
MGH54_P9_E07	0.915755299178	red	1	1.8123	3.3824
MGH54_P9_E08	0.498551914939	green3	2	0.12829	0.38294
MGH54_P9_E09	NA	black	0	0	0
MGH54_P9_E10	0.517136904397	green3	2	0.079975	0.38847
