Cell_name	Zvalue	Color	Cluster	BCL2L11	CREB1
MGH54_P13_B06	NA	black	0	0	2.7394
MGH54_P13_B07	NA	black	0	0	0.15316
MGH54_P13_B08	NA	black	0	0	0
MGH54_P13_B10	NA	black	0	2.2798	0
MGH54_P13_B11	NA	black	0	0	0
MGH54_P13_B12	0.18971449268	green3	2	1.3612	2.7091
MGH54_P13_C01	6.68992114882	black	0	4.7812	3.7225
MGH54_P13_C02	NA	black	0	0	0
MGH54_P13_C03	NA	black	0	0	0
MGH54_P13_C04	NA	black	0	0	1.8189
MGH54_P13_C05	NA	black	0	0	3.3564
MGH54_P13_C06	NA	black	0	0	0
MGH54_P13_C07	0.647227121641	green3	2	2.1619	1.9587
MGH54_P13_C09	NA	black	0	0	2.847
MGH54_P13_C10	NA	black	0	0	0
MGH54_P13_C11	NA	black	0	0	0
MGH54_P13_C12	NA	black	0	0	0
MGH54_P13_D01	NA	black	0	0	0
MGH54_P13_D02	NA	black	0	0	0.16736
MGH54_P13_D03	NA	black	0	3.137	0
MGH54_P13_D04	NA	black	0	0	3.5351
MGH54_P13_D05	NA	black	0	0	2.7693
MGH54_P13_D06	NA	black	0	0	0.12697
MGH54_P13_D07	NA	black	0	0	0
MGH54_P13_D09	NA	black	0	0	0.15704
MGH54_P13_D10	NA	black	0	0	2.3802
MGH54_P13_D11	NA	black	0	0	0
MGH54_P13_D12	NA	black	0	0	3.581
MGH54_P13_E01	NA	black	0	0	0.44573
MGH54_P13_E02	NA	black	0	0	0
MGH54_P13_E03	NA	black	0	0	0
MGH54_P13_E04	NA	black	0	0	2.8351
MGH54_P13_E05	NA	black	0	0	0.65901
MGH54_P13_E06	NA	black	0	0	0.35952
MGH54_P13_E07	NA	black	0	0	0.15704
MGH54_P13_E08	NA	black	0	0	0
MGH54_P13_E09	NA	black	0	0	0
MGH54_P13_E10	NA	black	0	0	1.1795
MGH54_P13_E11	NA	black	0	0	2.2948
MGH54_P13_E12	NA	black	0	0	0.44679
MGH54_P13_F01	NA	black	0	0	0.12433
MGH54_P13_F02	NA	black	0	0	0
MGH54_P13_F03	0.483328387181	green3	2	1.6178	2.6443
MGH54_P13_F04	-1.45653004408	red	1	0.34823	3.3303
MGH54_P13_F05	NA	black	0	0	2.3109
MGH54_P13_F06	NA	black	0	0	1.9115
MGH54_P13_F07	NA	black	0	0	0
MGH54_P13_F08	NA	black	0	0	2.9048
MGH54_P13_F09	NA	black	0	0	0
MGH54_P13_F10	NA	black	0	0	0.086784
MGH54_P13_F11	NA	black	0	0	0
MGH54_P13_F12	NA	black	0	0	0
MGH54_P13_G01	NA	black	0	0	3.4212
MGH54_P13_G02	NA	black	0	0	0.063503
MGH54_P13_G03	NA	black	0	0	0
MGH54_P13_G05	NA	black	0	0	0
MGH54_P13_G06	NA	black	0	0	0
MGH54_P13_G07	NA	black	0	0	0.16993
MGH54_P13_G08	NA	black	0	0	0.079975
MGH54_P13_G09	NA	black	0	0	1.1486
MGH54_P13_G10	NA	black	0	0	0
MGH54_P13_G11	NA	black	0	0	0
MGH54_P13_G12	NA	black	0	0.19535	0
MGH54_P13_H02	NA	black	0	0	0
MGH54_P13_H03	-1.04100987512	red	1	2.6665	0.085425
MGH54_P13_H04	NA	black	0	0	0.55483
MGH54_P13_H05	NA	black	0	0	2.3022
MGH54_P13_H06	-0.182922178461	green3	2	2.1931	0.7866
MGH54_P13_H07	0.0828829914951	green3	2	0.6332	0.79327
MGH54_P13_H08	NA	black	0	0	0
MGH54_P13_H09	NA	black	0	0	0
MGH54_P13_H10	NA	black	0	0	0.21785
MGH54_P13_H11	NA	black	0	0	0.3173
MGH60_P4_A01	NA	black	0	0	0
MGH60_P4_A02	NA	black	0	0	0
MGH60_P4_A03	NA	black	0	0	2.3334
MGH60_P4_A04	NA	black	0	0	0.514
MGH60_P4_A05	NA	black	0	0	0
MGH60_P4_A06	NA	black	0	0	2.6161
MGH60_P4_A07	NA	black	0	0	0
MGH60_P4_A08	0.148963703727	green3	2	1.3028	3.4834
MGH60_P4_A09	NA	black	0	0	0.93206
MGH60_P4_A10	NA	black	0	0.68167	0
MGH60_P4_A11	NA	black	0	0	0.11237
MGH60_P4_A12	NA	black	0	0	2.717
MGH60_P4_B01	NA	black	0	0	1.9564
MGH60_P4_B02	NA	black	0	0	0.26903
MGH60_P4_B03	0.0564984295706	green3	2	1.0272	0.45418
MGH60_P4_B04	NA	black	0	0	0.12829
MGH60_P4_B05	NA	black	0	0	0.27143
MGH60_P4_B06	NA	black	0	0	0
MGH60_P4_B07	NA	black	0	0	0
MGH60_P4_B08	NA	black	0	0	0.21909
MGH60_P4_B09	NA	black	0	4.4932	0
MGH60_P4_B10	0.48412235842	green3	2	0.28214	0.23879
MGH60_P4_B11	NA	black	0	0	0.094912
MGH60_P4_B12	NA	black	0	0.51197	0
MGH60_P4_C01	NA	black	0	0	0.8922
MGH60_P4_C02	NA	black	0	0	4.2191
MGH60_P4_C03	NA	black	0	0	0
MGH60_P4_C04	NA	black	0	0	3.112
MGH60_P4_C05	NA	black	0	0	1.6055
MGH60_P4_C06	NA	black	0	0	0.87499
MGH60_P4_C07	NA	black	0	0	0
MGH60_P4_C09	NA	black	0	0	2.7375
MGH60_P4_C11	NA	black	0	0	0
MGH60_P4_C12	NA	black	0	0	0.064883
MGH60_P4_D01	NA	black	0	0	0
MGH60_P4_D02	1.3997034124	blue	3	2.1345	3.1421
MGH60_P4_D03	-0.82364971568	green3	2	0.24245	2.1935
MGH60_P4_D04	1.27844947458	blue	3	2.269	2.7031
MGH60_P4_D05	NA	black	0	0	3.6572
MGH60_P4_D06	NA	black	0	0	0
MGH60_P4_D07	-1.46119980124	red	1	3.5971	0.22651
MGH60_P4_D08	NA	black	0	0	3.3606
MGH60_P4_D10	NA	black	0	0	3.2012
MGH60_P4_D12	NA	black	0	0	2.2412
MGH60_P4_E01	NA	black	0	0	2.7031
MGH60_P4_E02	NA	black	0	2.1903	0
MGH60_P4_E03	NA	black	0	0	3.6226
MGH60_P4_E04	-1.46602043225	red	1	3.3102	0.10836
MGH60_P4_E05	NA	black	0	0	2.7517
MGH60_P4_E06	NA	black	0	0	0.13488
MGH60_P4_E07	NA	black	0	0	0
MGH60_P4_E08	NA	black	0	0	0.30918
MGH60_P4_E09	NA	black	0	0	0
MGH60_P4_E11	NA	black	0	0	0
MGH60_P4_E12	NA	black	0	0	0
MGH60_P4_F01	NA	black	0	0	2.7095
MGH60_P4_F02	NA	black	0	0	0
MGH60_P4_F03	NA	black	0	0	0
MGH60_P4_F04	NA	black	0	0	0.11103
MGH60_P4_F05	NA	black	0	0	0
MGH60_P4_F06	NA	black	0	0	0.13881
MGH60_P4_F07	NA	black	0	0	0
MGH60_P4_F08	NA	black	0	0	0
MGH60_P4_F09	NA	black	0	0	0
MGH60_P4_F10	NA	black	0	0	0
MGH60_P4_F11	NA	black	0	0	0
MGH60_P4_F12	NA	black	0	0	0
MGH60_P4_G01	-0.853848238332	green3	2	0.11103	2.0868
MGH60_P4_G02	NA	black	0	0	3.5638
MGH60_P4_G03	NA	black	0	0.85838	0
MGH60_P4_G04	NA	black	0	0	0.071763
MGH60_P4_G05	NA	black	0	0	0
MGH60_P4_G06	NA	black	0	0	1.6429
MGH60_P4_G07	NA	black	0	0	0
MGH60_P4_G08	NA	black	0	0	0
MGH60_P4_G09	NA	black	0	0	4.2295
MGH60_P4_G10	NA	black	0	0	0.18777
MGH60_P4_G11	NA	black	0	0	0
MGH60_P4_G12	-1.7402763015	red	1	3.5764	0.059355
MGH60_P4_H01	NA	black	0	0	0
MGH60_P4_H03	NA	black	0	0	0.6248
MGH60_P4_H04	NA	black	0	0	4.013
MGH60_P4_H06	NA	black	0	0	0
MGH60_P4_H07	-1.70626907749	red	1	0.419	3.9416
MGH60_P4_H08	NA	black	0	0	2.5531
MGH60_P4_H09	NA	black	0	0	0.18142
MGH60_P4_H10	NA	black	0	0	2.5726
MGH60_P4_H11	NA	black	0	0	0
MGH60_P4_H12	NA	black	0	0	3.0218
MGH60_P5_A01	NA	black	0	0	0.10702
MGH60_P5_A02	NA	black	0	0	0
MGH60_P5_A03	NA	black	0	1.3092	0
MGH60_P5_A04	NA	black	0	0	0
MGH60_P5_A05	NA	black	0	0	0
MGH60_P5_A06	NA	black	0	0	0
MGH60_P5_A07	NA	black	0	0	0.052416
MGH60_P5_A08	NA	black	0	0	2.8276
MGH60_P5_A09	NA	black	0	0	0
MGH60_P5_A10	-0.528116111532	green3	2	0.90304	3.3485
MGH60_P5_A11	NA	black	0	0	0.09356
MGH60_P5_A12	NA	black	0	0.069015	0
MGH60_P5_B01	NA	black	0	0	0.70044
MGH60_P5_B02	0.0221403041174	green3	2	1.2302	1.771
MGH60_P5_B03	NA	black	0	0	0
MGH60_P5_B04	NA	black	0	0	0
MGH60_P5_B05	NA	black	0	0	1.7592
MGH60_P5_B06	NA	black	0	0	0
MGH60_P5_B07	NA	black	0	0	0
MGH60_P5_B08	NA	black	0	0	0
MGH60_P5_B09	NA	black	0	0	0.20038
MGH60_P5_B10	NA	black	0	0	3.5286
MGH60_P5_B12	NA	black	0	2.2666	0
MGH60_P5_C01	NA	black	0	0	0
MGH60_P5_C02	NA	black	0	0	1.9138
MGH60_P5_C03	NA	black	0	0	0
MGH60_P5_C04	NA	black	0	0	2.3768
MGH60_P5_C05	NA	black	0	0	3.242
MGH60_P5_C06	NA	black	0	0	0.19535
MGH60_P5_C07	0.415077244469	green3	2	0.42223	0.22651
MGH60_P5_C08	NA	black	0	0	0.16864
MGH60_P5_C09	NA	black	0	0	4.4518
MGH60_P5_C10	NA	black	0	0	0
MGH60_P5_C11	NA	black	0	0	0.11636
MGH60_P5_C12	NA	black	0	0	0
MGH60_P5_D01	NA	black	0	2.6631	0
MGH60_P5_D02	NA	black	0	0	3.1329
MGH60_P5_D03	-0.88334752239	red	1	2.6395	0.21412
MGH60_P5_D04	1.60975419637	blue	3	2.6494	2.5878
MGH60_P5_D05	NA	black	0	0	0
MGH60_P5_D06	NA	black	0	0	3.5872
MGH60_P5_D07	NA	black	0	0	0
MGH60_P5_D08	NA	black	0	0	0
MGH60_P5_D09	NA	black	0	2.2708	0
MGH60_P5_D10	NA	black	0	1.1493	0
MGH60_P5_D11	NA	black	0	0	0
MGH60_P5_D12	NA	black	0	0	0
MGH60_P5_E01	NA	black	0	0.21412	0
MGH60_P5_E02	NA	black	0	0	0.16607
MGH60_P5_E03	-0.18126599218	green3	2	0.27262	1.275
MGH60_P5_E04	NA	black	0	0	3.0795
MGH60_P5_E05	NA	black	0	0	0
MGH60_P5_E06	NA	black	0	0	0
MGH60_P5_E07	NA	black	0	0	0.17505
MGH60_P5_E08	NA	black	0	0	0
MGH60_P5_E09	NA	black	0	0	0
MGH60_P5_E10	NA	black	0	0	1.4772
MGH60_P5_E11	-0.0271456525933	green3	2	1.9351	0.98039
MGH60_P5_E12	-1.09518157803	red	1	2.7253	0.074505
MGH60_P5_F01	NA	black	0	0	0.21909
MGH60_P5_F02	NA	black	0	0	0
MGH60_P5_F03	NA	black	0	0	0.80157
MGH60_P5_F04	NA	black	0	0	0.94261
MGH60_P5_F05	NA	black	0	0	0
MGH60_P5_F06	NA	black	0	0	0
MGH60_P5_F07	NA	black	0	0	0
MGH60_P5_F08	NA	black	0	0	0.54794
MGH60_P5_F09	NA	black	0	0	0.301
MGH60_P5_F11	NA	black	0	0	0.13356
MGH60_P5_F12	NA	black	0	0	0.027154
MGH60_P5_G01	NA	black	0	0	0.11636
MGH60_P5_G02	NA	black	0	0	0
MGH60_P5_G03	NA	black	0	0	0.14926
MGH60_P5_G04	2.2806349185	black	0	2.5666	3.3916
MGH60_P5_G05	NA	black	0	0	0.16221
MGH60_P5_G06	-2.03091319221	red	1	4.2948	0.16993
MGH60_P5_G07	NA	black	0	2.3724	0
MGH60_P5_G08	0.10959732723	green3	2	0.98112	0.17505
MGH60_P5_G09	NA	black	0	0	0
MGH60_P5_G10	NA	black	0	0	1.6794
MGH60_P5_G11	NA	black	0	0.60312	0
MGH60_P5_G12	NA	black	0	0	0.027154
MGH60_P5_H01	NA	black	0	1.4255	0
MGH60_P5_H02	NA	black	0	0	1.7638
MGH60_P5_H03	NA	black	0	0	0
MGH60_P5_H04	NA	black	0	2.992	0
MGH60_P5_H05	NA	black	0	0	0
MGH60_P5_H06	NA	black	0	0	0.94486
MGH60_P5_H07	NA	black	0	0	0
MGH60_P5_H08	NA	black	0	0	3.2853
MGH60_P5_H09	NA	black	0	0	0.10434
MGH60_P5_H10	NA	black	0	0	0
MGH60_P5_H11	NA	black	0	3.1957	0
MGH60_P5_H12	NA	black	0	0	0.011496
MGH60_P6_A01	NA	black	0	3.8778	0
MGH60_P6_A02	NA	black	0	0	2.9256
MGH60_P6_A03	NA	black	0	0	3.2726
MGH60_P6_A04	0.0724743393065	green3	2	1.0517	0.094912
MGH60_P6_A05	1.27315397696	blue	3	2.1427	2.926
MGH60_P6_A06	0.71251442466	green3	2	0.10836	0.05797
MGH60_P6_A07	NA	black	0	0	0.1003
MGH60_P6_A08	NA	black	0	0	0.04684
MGH60_P6_A09	NA	black	0	0	1.3685
MGH60_P6_A10	NA	black	0	0	3.5025
MGH60_P6_A11	NA	black	0	0	0.067639
MGH60_P6_A12	NA	black	0	0	0.17505
MGH60_P6_B01	NA	black	0	0	0
MGH60_P6_B03	NA	black	0	0	0
MGH60_P6_B04	NA	black	0	0.32308	0
MGH60_P6_B05	0.158626333439	green3	2	0.90227	0.16607
MGH60_P6_B06	NA	black	0	0	2.8675
MGH60_P6_B07	NA	black	0	0	0
MGH60_P6_B08	NA	black	0	0	2.236
MGH60_P6_B09	0.0787570418396	green3	2	2.1567	1.1454
MGH60_P6_B10	NA	black	0	0.61447	0
MGH60_P6_B11	0.0529493408989	green3	2	1.0489	0.38736
MGH60_P6_B12	NA	black	0	0	3.0587
MGH60_P6_C02	NA	black	0	0	0
MGH60_P6_C03	NA	black	0	0	0.19787
MGH60_P6_C05	NA	black	0	0	1.4404
MGH60_P6_C06	NA	black	0	0	0.6951
MGH60_P6_C07	NA	black	0	1.9054	0
MGH60_P6_C08	NA	black	0	0	0
MGH60_P6_C09	NA	black	0	0	3.729
MGH60_P6_C10	NA	black	0	0	0
MGH60_P6_C11	0.365712321624	green3	2	0.14274	0.50284
MGH60_P6_D01	NA	black	0	0	0
MGH60_P6_D03	NA	black	0	0	4.558
MGH60_P6_D04	NA	black	0	0	0
MGH60_P6_D05	NA	black	0	0	0
MGH60_P6_D06	NA	black	0	0	0.25338
MGH60_P6_D07	NA	black	0	0	0
MGH60_P6_D08	NA	black	0	0	3.6582
MGH60_P6_D09	NA	black	0	0	0.31846
MGH60_P6_D11	NA	black	0	0	3.5548
MGH60_P6_D12	NA	black	0	0	0
MGH60_P6_E01	NA	black	0	2.4919	0
MGH60_P6_E02	NA	black	0	0	3.6754
MGH60_P6_E03	NA	black	0	0	0.15316
MGH60_P6_E04	NA	black	0	0	0
MGH60_P6_E05	NA	black	0	1.5534	0
MGH60_P6_E06	NA	black	0	0	1.8123
MGH60_P6_E07	NA	black	0	0	3.7094
MGH60_P6_E08	NA	black	0	0	2.5432
MGH60_P6_E09	0.126205928344	green3	2	0.23879	0.81147
MGH60_P6_E10	NA	black	0	0	0.99856
MGH60_P6_E11	NA	black	0	0	3.7997
MGH60_P6_E12	NA	black	0	0	0
MGH60_P6_F02	NA	black	0	0	0.21412
MGH60_P6_F03	NA	black	0	0	4.3621
MGH60_P6_F04	NA	black	0	0	0
MGH60_P6_F05	NA	black	0	0	0
MGH60_P6_F06	NA	black	0	0	0
MGH60_P6_F07	NA	black	0	1.0158	0
MGH60_P6_F08	NA	black	0	0	2.1696
MGH60_P6_F09	NA	black	0	0	2.9721
MGH60_P6_F10	NA	black	0	0	1.8028
MGH60_P6_F11	NA	black	0	0	0
MGH60_P6_F12	NA	black	0	0	0
MGH60_P6_G01	NA	black	0	0	0
MGH60_P6_G02	NA	black	0	0	0
MGH60_P6_G03	NA	black	0	0	0.44996
MGH60_P6_G04	NA	black	0	0	3.2469
MGH60_P6_G05	NA	black	0	0	2.9922
MGH60_P6_G06	-0.193105498107	green3	2	2.2945	0.79826
MGH60_P6_G07	NA	black	0	0	3.4065
MGH60_P6_G08	NA	black	0	0	0.21288
MGH60_P6_G10	NA	black	0	0	0.10568
MGH60_P6_G11	NA	black	0	0	1.2166
MGH60_P6_G12	NA	black	0	0	0.14666
MGH60_P6_H01	NA	black	0	0	0.067639
MGH60_P6_H02	NA	black	0	0	2.9366
MGH60_P6_H03	NA	black	0	0	0.24975
MGH60_P6_H04	NA	black	0	0	3.0289
MGH60_P6_H06	-0.929954837417	red	1	0.11503	2.1868
MGH60_P6_H07	-0.0025854138627	green3	2	0.71984	1.0151
MGH60_P6_H08	0.480260872251	green3	2	0.41034	0.11636
MGH60_P6_H09	NA	black	0	0	0.042644
MGH60_P6_H10	NA	black	0	0	1.005
MGH60_P6_H11	0.533617162113	green3	2	0.20539	0.22651
MGH60_P6_H12	NA	black	0	0	0
MGH60_P7_A01	NA	black	0	0	0.23634
MGH60_P7_A02	NA	black	0	0	4.4317
MGH60_P7_A03	NA	black	0	0	1.2041
MGH60_P7_A04	NA	black	0	0	2.5845
MGH60_P7_A05	0.533115520061	green3	2	0.3471	0.09356
MGH60_P7_A06	NA	black	0	0	0.15316
MGH60_P7_A07	NA	black	0	0	0.10434
MGH60_P7_A08	NA	black	0	0	0
MGH60_P7_A09	NA	black	0	0	0
MGH60_P7_A10	NA	black	0	1.0587	0
MGH60_P7_A11	NA	black	0	0	0.069015
MGH60_P7_A12	NA	black	0	0	0.13488
MGH60_P7_B02	NA	black	0	0	0
MGH60_P7_B03	NA	black	0	0	0
MGH60_P7_B04	NA	black	0	0	2.4249
MGH60_P7_B05	NA	black	0	2.8588	0
MGH60_P7_B06	NA	black	0	2.144	0
MGH60_P7_B07	NA	black	0	0	0
MGH60_P7_B08	NA	black	0	0	0
MGH60_P7_B09	0.747811439205	green3	2	0.074505	0.041243
MGH60_P7_B10	NA	black	0	0	0
MGH60_P7_B11	NA	black	0	0	3.5059
MGH60_P7_B12	-2.52102354428	black	0	4.6112	0.059355
MGH60_P7_C01	NA	black	0	0	1.7053
MGH60_P7_C02	NA	black	0	0	0
MGH60_P7_C03	NA	black	0	0	0
MGH60_P7_C04	NA	black	0	0	0
MGH60_P7_C05	NA	black	0	0	0
MGH60_P7_C06	NA	black	0	0	0.15056
MGH60_P7_C07	-1.46099434052	red	1	3.3478	0.12829
MGH60_P7_C08	NA	black	0	0	3.9476
MGH60_P7_C09	NA	black	0	0	0.090853
MGH60_P7_C10	-0.0860097439087	green3	2	0.31499	1.1375
MGH60_P7_C11	NA	black	0	0	2.2057
MGH60_P7_C12	NA	black	0	0	3.2228
MGH60_P7_D01	NA	black	0	0	3.327
MGH60_P7_D02	0.346863338699	green3	2	0.21785	0.49262
MGH60_P7_D03	NA	black	0	0	0
MGH60_P7_D04	NA	black	0	0	0.32998
MGH60_P7_D05	NA	black	0	0	0
MGH60_P7_D06	NA	black	0	0	0
MGH60_P7_D08	NA	black	0	0	1.7172
MGH60_P7_D09	NA	black	0	0	0.074505
MGH60_P7_D10	NA	black	0	0	0
MGH60_P7_D11	NA	black	0	0	0.18523
MGH60_P7_D12	NA	black	0	0	2.8982
MGH60_P7_E01	NA	black	0	0	0
MGH60_P7_E02	NA	black	0	0	4.5821
MGH60_P7_E03	NA	black	0	0	0.72334
MGH60_P7_E04	NA	black	0	0	0.19912
MGH60_P7_E05	NA	black	0	0	0
MGH60_P7_E06	NA	black	0	0	0.20664
MGH60_P7_E07	NA	black	0	0	0.069015
MGH60_P7_E08	NA	black	0	0	1.2431
MGH60_P7_E09	NA	black	0	0	0
MGH60_P7_E11	NA	black	0	0	0
MGH60_P7_E12	NA	black	0	0	0.11902
MGH60_P7_F01	NA	black	0	0	0
MGH60_P7_F03	0.679769354096	green3	2	0.14274	0.071763
MGH60_P7_F04	NA	black	0	0	0
MGH60_P7_F05	NA	black	0	0	4.5833
MGH60_P7_F06	NA	black	0	0	4.4324
MGH60_P7_F07	NA	black	0	0	0.81065
MGH60_P7_F08	NA	black	0	1.8836	0
MGH60_P7_F10	NA	black	0	0	1.0827
MGH60_P7_F11	NA	black	0	0	0
MGH60_P7_F12	-0.785629825429	green3	2	2.2978	0.079975
MGH60_P7_G01	NA	black	0	0	0
MGH60_P7_G02	NA	black	0	0	0
MGH60_P7_G03	NA	black	0	0	0.93206
MGH60_P7_G04	NA	black	0	0	0
MGH60_P7_G05	NA	black	0	0	0.73379
MGH60_P7_G06	NA	black	0	0	0.037031
MGH60_P7_G07	NA	black	0	0	0.14796
MGH60_P7_G08	NA	black	0	0	0.063503
MGH60_P7_G09	NA	black	0	0	0
MGH60_P7_G10	NA	black	0	0	2.6633
MGH60_P7_G11	NA	black	0	0	0.0071955
MGH60_P7_G12	-0.203322647916	green3	2	1.4484	0.045443
MGH60_P7_H01	NA	black	0	0	0.2228
MGH60_P7_H02	NA	black	0	0	0.15575
MGH60_P7_H03	NA	black	0	0	0.017209
MGH60_P7_H04	NA	black	0	0	0.044044
MGH60_P7_H05	NA	black	0	0	0
MGH60_P7_H06	NA	black	0	0	0
MGH60_P7_H07	-0.373516176234	green3	2	1.7185	0.098958
MGH60_P7_H08	NA	black	0	0	0
MGH60_P7_H09	NA	black	0	0	0.035624
MGH60_P7_H10	NA	black	0	0	0
MGH60_P7_H11	NA	black	0	0	0
MGH60_P7_H12	NA	black	0	0	2.7723
MGH60_P3_A01	NA	black	0	0	0
MGH60_P3_A02	NA	black	0	0	0
MGH60_P3_A03	NA	black	0	0	0
MGH60_P3_A06	NA	black	0	0	3.5635
MGH60_P3_A07	NA	black	0	0	0
MGH60_P3_A08	NA	black	0	4.8968	0
MGH60_P3_A09	NA	black	0	0	0
MGH60_P3_A10	NA	black	0	0	0
MGH60_P3_A11	NA	black	0	3.9304	0
MGH60_P3_A12	1.09000404536	blue	3	1.8065	3.6153
MGH60_P3_B01	NA	black	0	3.9377	0
MGH60_P3_B04	NA	black	0	0	0
MGH60_P3_B06	NA	black	0	0	0
MGH60_P3_B07	NA	black	0	0	0
MGH60_P3_B10	NA	black	0	0	3.9865
MGH60_P3_B11	NA	black	0	0	0
MGH60_P3_B12	NA	black	0	0	0
MGH60_P3_C03	NA	black	0	0	2.4957
MGH60_P3_C04	NA	black	0	0	0
MGH60_P3_C07	NA	black	0	0	0
MGH60_P3_C08	NA	black	0	0	0
MGH60_P3_C09	NA	black	0	0	0
MGH60_P3_D01	NA	black	0	0	0
MGH60_P3_D03	NA	black	0	0	0
MGH60_P3_D04	NA	black	0	0	0
MGH60_P3_D07	NA	black	0	0	0
MGH60_P3_D08	NA	black	0	0	2.4759
MGH60_P3_D09	NA	black	0	0	2.2582
MGH60_P3_D10	NA	black	0	0	0
MGH60_P3_D11	-0.458439970972	green3	2	2.144	0.38515
MGH60_P3_E02	NA	black	0	0	0
MGH60_P3_E03	NA	black	0	0	0
MGH60_P3_E04	NA	black	0	0	0
MGH60_P3_E06	NA	black	0	0	0
MGH60_P3_E07	NA	black	0	0	0
MGH60_P3_E08	NA	black	0	0	3.0832
MGH60_P3_E09	NA	black	0	0	0.72159
MGH60_P3_E10	NA	black	0	0	0
MGH60_P3_E11	0.101204286343	green3	2	0.8844	0.51702
MGH60_P3_E12	-0.0831225788821	green3	2	1.3516	0.39944
MGH60_P3_F01	NA	black	0	0	3.4445
MGH60_P3_F02	NA	black	0	0	1.7493
MGH60_P3_F03	NA	black	0	0	0.24367
MGH60_P3_F04	0.297097652831	green3	2	0.56852	0.31499
MGH60_P3_F06	NA	black	0	0	0
MGH60_P3_F07	NA	black	0	0	0
MGH60_P3_F08	NA	black	0	0.774	0
MGH60_P3_F09	NA	black	0	0	0
MGH60_P3_F10	NA	black	0	2.426	0
MGH60_P3_F11	NA	black	0	0	0
MGH60_P3_F12	0.359384236673	green3	2	0.48852	0.26664
MGH60_P3_G02	NA	black	0	0	0
MGH60_P3_G04	NA	black	0	0	0
MGH60_P3_G05	NA	black	0	0	0
MGH60_P3_G06	NA	black	0	0	0
MGH60_P3_G07	NA	black	0	0	2.0444
MGH60_P3_G08	NA	black	0	0	0
MGH60_P3_G10	NA	black	0	0	0
MGH60_P3_G11	NA	black	0	0	2.0079
MGH60_P3_H02	NA	black	0	3.6841	0
MGH60_P3_H03	NA	black	0	0	0
MGH60_P3_H04	NA	black	0	0	0
MGH60_P3_H06	NA	black	0	0	0
MGH60_P3_H07	NA	black	0	0	0.46676
MGH60_P3_H08	NA	black	0	0	0
MGH60_P3_H09	NA	black	0	0	0.56267
MGH60_P3_H10	NA	black	0	0	0
MGH60_P3_H11	NA	black	0	0	0
MGH60_P3_H12	NA	black	0	0	0
97_P3_G07	NA	black	0	0	2.0236
97_P3_G10	NA	black	0	0	0.12565
97_P3_H02	NA	black	0	0.71721	0
97_P3_A07	NA	black	0	2.9895	0
97_P3_C03	NA	black	0	0	0
97_P3_H09	NA	black	0	1.679	0
97_P3_H12	NA	black	0	0	1.6902
97_P3_H08	NA	black	0	0	0
97_P3_E02	NA	black	0	0	0
97_P3_E07	NA	black	0	0	2.1792
97_P3_C07	NA	black	0	0	0
97_P3_E04	NA	black	0	0	0
97_P3_C04	NA	black	0	0	0
97_P3_F10	NA	black	0	0	3.2692
97_P3_F03	NA	black	0	0	0.76299
97_P3_A09	-0.206531369158	green3	2	1.4823	0.13093
97_P3_G04	NA	black	0	0	0
97_P3_E09	NA	black	0	0	0.48543
97_P3_B08	NA	black	0	0.6107	0
97_P3_B12	NA	black	0	0.19156	0
97_P3_E05	NA	black	0	0.19535	0
97_P3_D03	0.434791620221	green3	2	1.6826	2.2675
97_P3_D11	NA	black	0	1.0186	0
97_P3_H11	NA	black	0	0	2.0018
97_P3_C10	NA	black	0	0	2.2711
97_P3_G08	NA	black	0	0	0.1137
97_P3_F06	NA	black	0	0	0
97_P3_C01	NA	black	0	0	0.067639
97_P3_A04	NA	black	0	2.3334	0
97_P3_C09	-0.692667162503	green3	2	0.16479	1.9302
97_P3_D10	NA	black	0	0	0
97_P3_H07	NA	black	0	0	0.085425
97_P3_E01	NA	black	0	0	1.0759
97_P3_E03	NA	black	0	0	0
97_P3_B10	NA	black	0	0	0
97_P3_F05	NA	black	0	0	2.3317
97_P3_G12	NA	black	0	0	0.11237
97_P3_B04	NA	black	0	0	0
97_P3_B02	NA	black	0	0	1.26
97_P3_B07	NA	black	0	0	1.8766
97_P3_G02	NA	black	0	0	0
97_P3_G11	NA	black	0	0	1.6576
97_P3_F11	NA	black	0	0	0
97_P3_H03	NA	black	0	0	0
97_P3_C02	NA	black	0	0	0
97_P3_G06	NA	black	0	0	0.31615
97_P3_B01	NA	black	0	0	0
97_P3_B05	NA	black	0	0	0
97_P3_E10	NA	black	0	0	0.1776
97_P3_G01	NA	black	0	0	0.12168
97_P3_A08	NA	black	0	0	2.8036
97_P3_A03	NA	black	0	0	0
97_P3_B03	NA	black	0	0	1.7579
97_P3_D01	NA	black	0	0	0.83026
97_P3_G03	0.689630711279	green3	2	0.13225	0.067639
97_P3_E11	NA	black	0	0	0.16479
97_P3_D04	NA	black	0	0	0
97_P3_A11	NA	black	0	0	2.0272
97_P3_C12	0.153609852206	green3	2	0.85838	0.31615
97_P3_D02	NA	black	0	0	2.622
97_P3_E08	NA	black	0	2.5874	0
97_P3_D05	NA	black	0	0	1.9411
97_P3_D12	0.0100759258359	green3	2	1.4324	1.0752
97_P3_D09	NA	black	0	0	1.5661
97_P3_F01	NA	black	0	0	0.092207
97_P3_F07	NA	black	0	0	0
97_P3_B11	NA	black	0	0	0
