Cell_name	Zvalue	Color	Cluster	ACOX1	PPARA
MGH97_P8_H08	NA	black	0	3.5174	0
MGH97_P8_F01	-0.0210796778861	red	1	1.4875	0.56755
MGH97_P10_H09	1.18241490904	red	1	2.3915	2.3573
MGH97_P10_E06	NA	black	0	3.0381	0
MGH97_P10_D10	NA	black	0	0.19787	0
MGH97_P10_A03	-0.390076690269	red	1	0.38626	0.74846
MGH97_P10_A05	NA	black	0	0	1.0136
MGH97_P10_A01	0.678947815964	red	1	2.229	1.8639
MGH97_P9_D09	NA	black	0	3.1192	0
MGH97_P9_D06	-0.173489487963	red	1	2.3668	0.22033
MGH97_P9_G05	-0.295048791424	red	1	3.1112	0.27143
MGH97_P10_E05	0.565836183427	red	1	0.17121	0.067639
MGH97_P8_F10	NA	black	0	1.8871	0
MGH97_P10_A04	NA	black	0	2.5425	0
MGH97_P9_A07	NA	black	0	0	2.0555
MGH97_P9_A08	NA	black	0	0	0
MGH97_P9_H12	NA	black	0	0	0.12433
MGH97_P10_G03	-0.19560464511	red	1	2.3028	0.16092
MGH97_P8_B03	NA	black	0	0	0.49057
MGH97_P10_H07	NA	black	0	0	0.096262
MGH97_P10_E01	NA	black	0	0.78241	0
MGH97_P9_F11	0.121604217613	red	1	4.2675	0.53506
MGH97_P8_B12	NA	black	0	1.4875	0
MGH97_P9_H02	NA	black	0	0	0
MGH97_P9_C11	NA	black	0	4.0864	0
MGH97_P8_A01	NA	black	0	0.80818	0
MGH97_P10_F07	-0.321584031896	red	1	0.70752	0.77905
MGH97_P10_G01	NA	black	0	0.24245	0
MGH97_P10_H05	NA	black	0	0.63691	0
MGH97_P9_F07	NA	black	0	0	0.096262
MGH97_P9_D08	0.0336849628029	red	1	0.49057	0.42223
MGH97_P9_E05	-0.544497856679	red	1	3.2365	0.13093
MGH97_P8_B09	NA	black	0	2.3237	0
MGH97_P10_E12	NA	black	0	1.1821	0
MGH97_P10_B10	0.0337255995884	red	1	1.513	0.2461
MGH97_P9_E03	NA	black	0	0.1375	0
MGH97_P9_G07	NA	black	0	2.1437	0
MGH97_P9_C09	NA	black	0	0	2.1699
MGH97_P10_B11	NA	black	0	0.76977	0
MGH97_P9_B05	NA	black	0	0	0
MGH97_P9_A12	0.118302263233	red	1	0.78157	0.32077
MGH97_P8_D10	NA	black	0	0	2.9319
MGH97_P8_C05	NA	black	0	3.2531	0
MGH97_P9_D02	0.517843299171	red	1	0.2228	0.088142
MGH97_P9_D07	NA	black	0	0.78994	0
MGH97_P8_F03	-1.20738617582	red	1	4.6122	0.08134
MGH97_P8_C12	NA	black	0	0	0.17887
MGH97_P10_E10	NA	black	0	0	0.18142
MGH97_P10_H10	NA	black	0	2.848	0
MGH97_P10_C07	0.547346772607	red	1	0.11902	0.092207
MGH97_P9_E04	0.115454409882	red	1	0.2461	0.36737
MGH97_P8_H10	NA	black	0	1.8608	0
MGH97_P9_F03	NA	black	0	0.94561	0
MGH97_P10_C08	0.155377156846	red	1	1.0086	0.22033
MGH97_P8_B11	0.0277686497841	red	1	1.5816	0.12829
MGH97_P10_C01	-0.565802659399	red	1	3.2659	0.12433
MGH97_P9_D04	NA	black	0	3.88	0
MGH97_P10_B06	0.0133929029655	red	1	1.8172	0.56462
MGH97_P8_H09	NA	black	0	1.8738	0
MGH97_P9_F05	0.194424869153	red	1	2.0844	0.976
MGH97_P9_B04	0.0145997112025	red	1	3.3173	0.48749
MGH97_P9_C12	-1.1880509346	red	1	4.5053	0.071763
MGH97_P8_B02	NA	black	0	2.2262	0
MGH97_P9_F04	0.343208441115	red	1	0.26183	0.20414
MGH97_P10_G02	-0.120254204463	red	1	2.4174	0.30801
MGH97_P9_B07	NA	black	0	0	0
MGH97_P10_D08	NA	black	0	0	0
MGH97_P10_G12	NA	black	0	0	0.11503
MGH97_P9_A02	NA	black	0	2.5866	0
MGH97_P8_G03	NA	black	0	0	0.50386
MGH97_P8_D09	0.365155612649	red	1	0.097611	0.21412
MGH97_P10_C06	-0.558215325264	red	1	3.5805	0.18903
MGH97_P8_H03	NA	black	0	1.2904	0
MGH97_P8_A10	NA	black	0	0.44148	0
MGH97_P8_B06	NA	black	0	0	0.22651
MGH97_P9_G08	NA	black	0	2.3945	0
MGH97_P8_B01	NA	black	0	2.296	0
MGH97_P10_B08	NA	black	0	4.2948	0
MGH97_P10_C12	0.0337855458165	red	1	2.3592	0.51904
MGH97_P9_A10	NA	black	0	0.45418	0
MGH97_P9_C10	-0.807568139278	red	1	3.7339	0.092207
MGH97_P9_G03	NA	black	0	0	0.29983
MGH97_P10_B02	NA	black	0	0	0
MGH97_P10_A08	0.540238868193	red	1	0.19787	0.07861
MGH97_P8_C09	NA	black	0	2.2461	0
MGH97_P10_D05	0.419582270221	green3	2	0.46884	0.098958
MGH97_P10_F02	NA	black	0	0.67807	0
MGH97_P9_D10	NA	black	0	0	0
MGH97_P8_D08	NA	black	0	0	1.3121
MGH97_P9_H11	-0.0996514291888	red	1	2.3727	0.32654
MGH97_P8_C06	0.00252452866163	red	1	1.6581	0.16221
MGH97_P8_A03	NA	black	0	2.6742	0
MGH97_P9_C04	-1.42846842894	red	1	0.1635	1.3663
MGH97_P8_E01	NA	black	0	1.0983	0
MGH97_P10_D02	NA	black	0	2.8371	0
MGH97_P9_E12	NA	black	0	0.91073	0
MGH97_P9_A05	NA	black	0	2.6432	0
MGH97_P10_F06	-0.354452888547	red	1	3.2348	0.25096
MGH97_P9_E01	NA	black	0	2.5945	0
MGH97_P8_G06	NA	black	0	0.37184	0
MGH97_P10_B03	NA	black	0	3.087	0
MGH97_P9_H08	0.104718745567	red	1	1.3967	0.064883
MGH97_P9_E08	0.485369586807	red	1	0.16092	0.12433
MGH97_P8_C07	NA	black	0	1.8961	0
MGH97_P9_A06	NA	black	0	0	0
MGH97_P8_E04	NA	black	0	0	0
MGH97_P8_C11	0.523203769035	red	1	0.11103	0.10969
MGH97_P9_C03	NA	black	0	0	0.20289
MGH97_P8_E03	NA	black	0	0.086784	0
MGH97_P10_B01	0.0480629590784	red	1	0.15056	0.41576
MGH97_P9_B11	NA	black	0	0	0
MGH97_P9_G02	-0.428819835994	red	1	2.891	0.12433
MGH97_P8_G02	NA	black	0	3.1658	0
MGH97_P10_G10	NA	black	0	1.0426	0
MGH97_P9_G06	-2.28613886047	black	0	0.26784	1.996
MGH97_P9_E02	-0.409242032918	red	1	2.7864	0.10836
MGH97_P9_C06	NA	black	0	0	0
MGH97_P10_H06	NA	black	0	3.1587	0
MGH97_P8_B05	NA	black	0	0	0.76299
MGH97_P9_F08	NA	black	0	0	2.6383
MGH97_P10_F05	-0.539504155307	red	1	1.489	2.4114
MGH97_P8_D06	NA	black	0	1.1382	0
MGH97_P8_D12	NA	black	0	0	0.15186
MGH97_P9_H06	NA	black	0	0	0
MGH97_P9_C08	NA	black	0	0	0.7941
MGH97_P10_D06	NA	black	0	1.3595	0
MGH97_P8_G12	NA	black	0	0	1.3115
MGH97_P10_C10	NA	black	0	0	0
MGH97_P8_H07	0.426448569559	green3	2	0.32308	0.13093
MGH97_P10_E08	0.557209368241	red	1	0.10836	0.088142
MGH97_P10_G11	NA	black	0	1.5777	0
MGH97_P10_E07	NA	black	0	0	0.084064
MGH97_P10_F03	NA	black	0	0.86394	0
MGH97_P8_F09	0.302877827295	red	1	0.71984	0.13225
MGH97_P10_F04	NA	black	0	2.8074	0
MGH97_P9_H03	NA	black	0	0	0.12697
MGH97_P10_D09	-0.176612303243	red	1	2.3001	0.18903
MGH97_P8_C01	1.80618528287	black	0	4.5621	1.125
MGH97_P9_C02	NA	black	0	0	0.39067
MGH97_P8_F07	-2.74977746364	black	0	0.30451	2.3386
MGH97_P10_G06	NA	black	0	2.0555	0
MGH97_P9_B01	NA	black	0	3.8962	0
MGH97_P10_E04	-0.124153672174	red	1	2.4972	0.31962
MGH97_P8_B07	1.42236258493	red	1	3.0049	1.5926
MGH97_P8_G07	NA	black	0	0.86156	0
MGH97_P9_B08	-0.0626079143922	red	1	1.8242	0.075875
MGH97_P9_C01	NA	black	0	2.1213	0
MGH97_P8_G01	NA	black	0	2.8209	0
MGH97_P9_H04	0.301525514462	red	1	2.6774	0.77905
MGH97_P10_F11	-2.43846992166	black	0	0.89685	3.1664
MGH97_P10_D03	NA	black	0	0.11103	0
MGH97_P10_C09	0.107503558671	red	1	2.3031	0.64339
MGH97_P8_E06	NA	black	0	0.9092	0
MGH97_P8_E09	NA	black	0	0	0.15704
MGH97_P8_E05	NA	black	0	2.3182	0
MGH97_P8_A08	NA	black	0	1.0007	0
MGH97_P10_F12	-0.000418630954156	red	1	1.6727	0.2558
MGH97_P9_D01	NA	black	0	0.62761	0
MGH97_P9_E09	NA	black	0	0	0.17887
MGH97_P8_A06	0.110298994435	red	1	1.3584	0.097611
MGH97_P10_C02	NA	black	0	2.9765	0
MGH97_P10_C11	-2.71355163498	black	0	0.09356	2.0864
MGH97_P8_B10	NA	black	0	0	0
MGH97_P9_E11	0.478661789438	red	1	0.096262	0.14143
MGH97_P9_F06	NA	black	0	0	0.18142
MGH97_P10_H11	NA	black	0	0	0.18777
MGH97_P9_B06	-0.790574748993	red	1	0.85439	1.3685
MGH97_P10_E11	NA	black	0	0.09356	0
MGH97_P9_B09	NA	black	0	0	0.051024
MGH97_P9_B03	0.901006178272	red	1	2.3121	2.0786
MGH97_P9_B10	-0.281887693194	red	1	2.4865	0.12697
MGH97_P8_H12	NA	black	0	0	0
MGH97_P10_A02	NA	black	0	0	0
MGH97_P8_A04	0.222465224631	red	1	0.68437	0.22651
MGH97_P10_G05	0.427997894836	green3	2	0.19912	0.15575
MGH97_P9_H10	NA	black	0	0	0
MGH97_P9_A11	0.0594243663611	red	1	3.237	0.51602
MGH97_P8_A12	0.329177294374	red	1	0.66448	0.123
MGH97_P8_C08	NA	black	0	0	0
MGH97_P8_A07	NA	black	0	0	0
MGH97_P10_H03	NA	black	0	0.38405	0
MGH97_P8_H04	NA	black	0	0	1.0279
MGH97_P9_C07	0.122020645755	red	1	1.3051	0.11902
MGH97_P9_H07	NA	black	0	0	0.21412
MGH97_P8_C02	-0.171580362734	red	1	2.9205	0.33685
MGH97_P10_B09	NA	black	0	3.4658	0
MGH97_P9_E07	NA	black	0	0.58592	0
MGH97_P10_C03	NA	black	0	0	0
93_P3_D02	NA	black	0	0.25096	0
93_P3_B08	-0.440385950695	red	1	0.70664	0.89685
93_P3_D10	0.0113187108468	red	1	1.5489	0.37184
93_P3_H02	NA	black	0	3.0919	0
93_P3_E06	NA	black	0	3.7495	0
93_P3_F08	NA	black	0	2.3054	0
93_P3_F07	0.957290481059	red	1	2.216	2.6537
93_P3_B02	0.0511211398392	red	1	1.4558	0.22033
93_P3_G02	NA	black	0	4.4345	0
93_P3_G06	-0.474892334446	red	1	3.5649	0.2302
93_P3_F05	NA	black	0	0	0
93_P3_H01	1.23221824821	red	1	3.3093	1.2522
93_P3_F06	NA	black	0	0	1.9664
93_P3_D08	NA	black	0	4.0537	0
93_P3_E03	NA	black	0	3.8868	0
93_P3_A04	-0.0881064961504	red	1	1.9077	0.10299
93_P3_H03	NA	black	0	0	0.90304
93_P3_H10	0.173192199322	red	1	3.2327	0.58976
93_P3_A09	-0.0733888630096	red	1	1.873	0.11237
93_P3_D11	NA	black	0	3.3451	0
93_P3_E12	-0.16735916035	red	1	0.27739	0.56755
93_P3_G05	-0.222433394572	red	1	2.7809	0.27262
93_P3_D12	NA	black	0	0	0.23634
93_P3_E11	NA	black	0	0	0
93_P3_B10	-0.342175545218	red	1	2.5639	0.090853
93_P3_B05	NA	black	0	0.94111	0
93_P3_H08	NA	black	0	4.0996	0
93_P3_H04	0.276088727027	red	1	1.0222	0.0229
93_P3_F12	0.534412309052	red	1	2.3326	1.3403
93_P3_A07	NA	black	0	0.21661	0
93_P3_E04	0.166622551778	red	1	1.069	0.1776
93_P3_C07	NA	black	0	0	0.25942
93_P3_G09	0.523196905374	red	1	0.13619	0.10434
93_P3_A03	-0.33154962424	red	1	3.7918	0.32654
93_P3_D05	NA	black	0	3.3949	0
93_P3_A10	NA	black	0	0	0
93_P3_E02	NA	black	0	2.7489	0
93_P3_C04	NA	black	0	0	0.059355
93_P3_F02	NA	black	0	3.6595	0
93_P3_E07	NA	black	0	3.1862	0
93_P3_D09	NA	black	0	3.5234	0
93_P3_D07	1.88224341068	black	0	3.641	1.4652
93_P3_G12	-0.264811486976	red	1	2.3394	0.077243
93_P3_A05	NA	black	0	0.39177	0
93_P3_C05	NA	black	0	2.5271	0
93_P3_F09	0.557458695845	red	1	0.1137	0.086784
93_P3_G07	NA	black	0	0.73466	0
93_P3_C01	-0.335062915207	red	1	2.5519	0.09356
93_P3_C11	-0.787399519927	red	1	3.8804	0.12829
93_P3_E05	NA	black	0	3.7575	0
93_P3_A12	NA	black	0	2.7993	0
93_P3_E09	-0.39068696622	red	1	1.2197	1.2479
93_P3_D03	-0.200085031154	red	1	2.16	0.064883
93_P3_D01	NA	black	0	2.754	0
93_P3_G04	NA	black	0	0	0.067639
93_P3_E01	-0.217040886917	red	1	2.5938	0.23634
93_P3_G11	-0.104283049212	red	1	2.7331	0.37407
93_P3_A06	NA	black	0	0	0.092207
93_P3_G10	1.32651140556	red	1	2.4885	2.2981
93_P3_A11	NA	black	0	4.2381	0
93_P3_C03	NA	black	0	0.24123	0
93_P3_B11	0.0461641898058	red	1	2.1734	0.56169
93_P3_G08	NA	black	0	2.827	0
93_P3_B06	NA	black	0	2.6991	0
93_P3_A02	-0.320032563725	red	1	2.7203	0.16864
93_P3_D06	NA	black	0	0	0
93_P3_B12	-0.504915527268	red	1	2.9919	0.094912
93_P3_B09	NA	black	0	3.4795	0
93_P6_A04	1.36346257381	red	1	2.4911	2.3482
93_P6_B02	-0.0410043497782	red	1	2.7839	0.43616
93_P6_E05	0.238489406239	red	1	0.1375	0.2916
93_P6_B09	NA	black	0	0	0.086784
93_P6_H11	0.378831710492	red	1	0.45312	0.1375
93_P5_E06	-0.0468730811588	red	1	0.59168	0.49467
93_P5_C05	-0.269232722298	red	1	2.4212	0.1137
93_P5_H06	-0.395698185952	red	1	2.9594	0.16864
93_P5_G05	0.417623642029	green3	2	2.9245	0.81476
93_P5_C09	0.052112888888	red	1	1.4579	0.21288
93_P6_D09	-0.0487953518697	red	1	2.5912	0.41792
93_P5_H04	NA	black	0	0	0.2302
93_P6_A06	-0.0256500632419	red	1	1.7958	0.25822
93_P6_F03	-0.200316598439	red	1	0.17377	0.58015
93_P6_B05	-0.0397417447859	red	1	1.7715	0.094912
93_P6_C11	-0.146764487456	red	1	0.28806	0.55385
93_P5_H09	NA	black	0	0	0.1776
93_P5_G03	0.136655391627	red	1	0.24123	0.35276
93_P5_F04	-0.94413467074	red	1	4.3101	0.13093
93_P6_H12	-1.1968810797	red	1	1.0279	2.11
93_P5_G07	NA	black	0	3.9556	0
93_P6_C05	-0.127475775482	red	1	3.6943	0.419
93_P6_D05	0.0601155357034	red	1	1.4287	0.20914
93_P5_C12	-0.24374918684	red	1	0.42653	0.64339
93_P6_A03	NA	black	0	0.59932	0
93_P5_E08	NA	black	0	2.5041	0
93_P6_A08	0.189128099462	red	1	0.96347	0.1865
93_P6_A10	NA	black	0	3.6865	0
93_P6_A02	0.0463181914023	red	1	1.5276	0.123
93_P5_G12	NA	black	0	3.1252	0
93_P5_E01	0.777531914641	red	1	3.9782	0.82619
93_P6_A09	-0.321720278408	red	1	2.5821	0.12035
93_P6_H05	-3.69062016266	black	0	0.26544	2.8821
93_P6_H10	NA	black	0	0	0.10568
93_P5_C08	-0.0879112574034	red	1	0.48543	0.52406
93_P5_A09	NA	black	0	0.78576	0
93_P5_B09	-0.00786783479402	red	1	2.0817	0.44679
93_P5_A05	NA	black	0	1.76	0
93_P6_E04	NA	black	0	0	0
93_P5_A04	-0.120001777402	red	1	0.22033	0.53007
93_P6_A11	-0.720525860653	red	1	3.4078	0.066261
93_P5_B12	0.124581079243	red	1	1.2738	0.14012
93_P5_F12	0.0953429366302	red	1	1.3156	0.18777
93_P5_H08	0.458169084352	red	1	0.18015	0.13881
93_P6_C08	NA	black	0	0	0.29631
93_P5_F10	NA	black	0	2.4425	0
93_P5_E11	NA	black	0	1.263	0
93_P6_B03	-0.0379035894771	red	1	1.7895	0.15575
93_P6_C02	0.413720201559	green3	2	0.53903	0.082703
93_P6_B04	-1.68754465076	black	0	0.1865	1.544
93_P5_D10	0.445086196932	green3	2	0.10836	0.16092
93_P6_F04	NA	black	0	4.3071	0
93_P6_H04	3.87375763395	black	0	4.53	1.8836
93_P6_C01	0.156651660897	red	1	0.89142	0.25338
93_P5_G06	0.306170373672	red	1	0.7476	0.11902
93_P6_A07	0.175236010643	red	1	3.7569	0.56755
93_P5_H10	NA	black	0	4.2513	0
93_P6_F08	NA	black	0	0	0.10299
93_P5_H01	0.0334017936652	red	1	3.5686	0.49876
93_P5_B02	0.0819108572517	red	1	2.9651	0.53903
93_P5_G01	-0.046000144321	red	1	1.1355	0.54102
93_P6_A12	-4.91126998718	black	0	0.23511	3.5678
93_P5_G11	-0.306404233237	red	1	2.5876	0.13881
93_P6_E11	0.0629432388048	red	1	1.4383	0.18523
93_P5_D07	NA	black	0	0	0.30451
93_P6_E02	0.0971688925492	red	1	1.3724	0.12697
93_P6_E09	0.392644738883	red	1	0.12961	0.19156
93_P5_F09	NA	black	0	1.9287	0
93_P6_E06	0.0135173493768	red	1	0.123	0.43829
93_P5_A06	NA	black	0	0	0
93_P5_D04	0.242148118309	red	1	3.1342	0.64432
93_P5_H07	-0.613670562282	red	1	4.4018	0.26424
93_P6_D06	-2.91385983871	black	0	0.41684	2.6019
93_P6_C07	-0.219555312491	red	1	3.0488	0.31615
93_P5_F07	-0.15720670077	red	1	2.0461	0.056584
93_P5_C04	-0.240149669418	red	1	0.45523	0.64524
93_P5_A02	1.75264085272	black	0	3.1382	1.7286
93_P5_A07	NA	black	0	1.0314	0
93_P5_A08	0.439924986082	green3	2	0.1903	0.14926
93_P6_B12	-0.0150640984057	red	1	1.9161	0.40163
93_P5_G04	NA	black	0	0.27977	0
93_P5_H11	-0.152925095811	red	1	2.3457	0.24245
93_P6_E03	NA	black	0	2.3202	0
93_P6_B07	-0.128541711857	red	1	2.0079	0.092207
93_P5_D02	NA	black	0	0	0.17377
93_P6_D08	-4.44686860706	black	0	0.39177	3.5833
93_P6_A01	NA	black	0	1.281	0
93_P5_E12	0.386884235255	red	1	0.096262	0.20038
93_P5_A03	NA	black	0	0	0.38847
93_P5_F02	NA	black	0	0	0.79494
93_P6_F06	NA	black	0	0	0.34255
93_P5_F08	-0.0151294090858	red	1	1.6947	1.2382
93_P6_C10	0.296481907707	red	1	0.22651	0.24245
93_P5_G08	NA	black	0	0.1903	0
93_P6_D07	NA	black	0	4.3909	0
93_P6_F05	NA	black	0	0	0.20664
93_P5_C07	0.279696023573	red	1	0.49774	0.21164
93_P5_B03	-1.95423939349	black	0	0.1635	1.6933
93_P6_E10	0.336003558447	red	1	0.10836	0.23143
93_P5_A11	-0.122983453494	red	1	2.1506	0.21164
93_P5_F01	NA	black	0	1.6839	0
93_P5_C03	NA	black	0	4.1392	0
93_P6_B10	NA	black	0	0	0
93_P5_E03	NA	black	0	2.4489	0
93_P5_G09	0.11282514183	red	1	2.0769	0.76043
93_P5_C10	NA	black	0	2.0759	0
93_P5_E10	NA	black	0	2.3474	0
93_P5_D08	NA	black	0	0.4957	0
MGH93_P7_D06	NA	black	0	0	0
MGH93_P7_G08	NA	black	0	0	0.21909
MGH93_P7_D02	NA	black	0	0	2.0813
MGH93_P7_A03	NA	black	0	0	0.062122
MGH93_P7_B06	-0.602113751864	red	1	3.4666	0.14535
MGH93_P7_C09	NA	black	0	1.5632	0
MGH93_P7_F07	0.948225652376	red	1	2.8681	1.2987
MGH93_P7_B02	NA	black	0	1.5854	0
MGH93_P7_H05	NA	black	0	0.72857	0
MGH93_P7_H09	NA	black	0	0.15056	0
MGH93_P7_D10	NA	black	0	1.6295	0
MGH93_P7_B11	NA	black	0	0	0
MGH93_P7_F11	NA	black	0	0	0
MGH93_P7_C04	NA	black	0	2.2663	0
MGH93_P7_F02	NA	black	0	0	1.082
MGH93_P7_D12	0.0109821284968	red	1	0.55778	0.44148
MGH93_P7_G04	NA	black	0	3.3257	0
MGH93_P7_A10	NA	black	0	0.59072	0
MGH93_P7_G09	NA	black	0	0	0.76299
MGH93_P7_F06	-0.0164898983382	red	1	1.5465	0.58015
MGH93_P7_H08	-0.870611952585	red	1	3.8156	0.07861
MGH93_P7_A11	NA	black	0	4.5321	0
MGH93_P7_G10	NA	black	0	2.9991	0
MGH93_P7_G03	NA	black	0	4.3192	0
MGH93_P7_G07	NA	black	0	0	1.6196
MGH93_P7_A12	NA	black	0	0.42438	0
MGH93_P7_A06	-0.234212926235	red	1	3.0587	0.30685
MGH93_P7_A08	NA	black	0	1.4942	0
MGH93_P7_H10	-0.389117230555	red	1	2.9336	0.16736
MGH93_P7_C05	-2.87939167809	black	0	0.57046	2.8303
MGH93_P7_C12	NA	black	0	3.9079	0
MGH93_P7_C07	NA	black	0	0.22404	0
MGH93_P7_B03	NA	black	0	1.0335	0
MGH93_P7_A07	NA	black	0	0.57725	0
MGH93_P7_E10	NA	black	0	2.7837	0
MGH93_P7_F04	-0.685213408642	red	1	1.3138	2.0342
MGH93_P7_A09	-0.51824836531	red	1	3.1862	0.13619
MGH93_P7_E06	-0.296660278542	red	1	2.5385	0.13093
MGH93_P7_C02	NA	black	0	0	0
MGH93_P7_F10	-0.804292686628	red	1	3.8036	0.10702
MGH93_P7_C10	NA	black	0	0	0
MGH93_P7_H07	NA	black	0	3.3128	0
MGH93_P7_H01	-0.0751846778694	red	1	1.6074	1.1827
MGH93_P7_B10	NA	black	0	4.0354	0
MGH93_P7_F12	NA	black	0	4.2808	0
MGH93_P7_F08	-1.30104358515	red	1	1.005	2.1906
MGH93_P7_A01	-0.298310192027	red	1	4.5628	0.38736
MGH93_P7_E11	3.34386424526	black	0	3.3978	2.5418
MGH93_P7_E09	NA	black	0	0	0
MGH93_P7_E05	2.30620591372	black	0	2.7465	2.8846
MGH93_P7_D08	-0.643375143757	red	1	4.4531	0.25822
MGH93_P7_D01	NA	black	0	2.8643	0
MGH93_P7_H11	0.928862402827	red	1	2.1957	2.7033
MGH93_P7_H12	NA	black	0	1.144	0
MGH93_P7_D05	NA	black	0	1.1375	0
MGH93_P7_E04	-0.329586359222	red	1	2.4957	0.074505
MGH93_P7_D04	NA	black	0	0.83673	0
MGH93_P7_C06	-5.38546328919	black	0	0.26424	3.9038
MGH93_P7_E12	0.64125588566	red	1	3.2541	0.89064
MGH93_P7_G06	NA	black	0	0.79161	0
MGH93_P7_B04	0.397684582787	red	1	0.54201	0.096262
MGH93_P7_F03	0.369161921067	red	1	0.14012	0.20539
MGH93_P7_B12	NA	black	0	0	0.20289
MGH93_P7_H04	-0.143977636878	red	1	2.1414	0.1635
MGH93_P7_A05	-0.517128321429	red	1	3.0866	0.11237
MGH93_P7_D07	2.72709210661	black	0	5.3753	1.2455
MGH93_P7_F01	NA	black	0	4.5622	0
MGH93_P7_F05	NA	black	0	0.14405	0
93_P10_H10	0.43013824992	green3	2	0.1776	0.15834
93_P10_E02	NA	black	0	0	0
93_P9_C04	NA	black	0	0	0
93_P9_A08	-0.985308599869	red	1	4.2636	0.10836
93_P9_G06	0.305460542375	red	1	0.8213	0.090853
93_P8_F09	0.0819186792133	red	1	0.38073	0.38626
93_P8_G06	NA	black	0	0	0.10299
93_P9_E04	-0.0472051818341	red	1	1.8492	0.20289
93_P10_D06	-0.914092235012	red	1	4.9083	0.21164
93_P9_B07	NA	black	0	0	0.45312
93_P9_G08	0.403460488971	green3	2	0.067639	0.19409
93_P9_D04	NA	black	0	0	0.20414
93_P8_E07	0.119623096193	red	1	0.72683	0.32654
93_P9_H01	NA	black	0	0	0
93_P9_B08	-0.371668113142	red	1	2.7995	0.14535
93_P10_E03	NA	black	0	3.992	0
93_P8_H09	-0.082140645369	red	1	1.8922	0.10434
93_P10_B02	NA	black	0	0	0
93_P8_B06	0.41359871588	green3	2	0.16092	0.17249
93_P10_E05	NA	black	0	4.0445	0
93_P8_E06	-0.345710232076	red	1	2.7611	0.15704
93_P10_A02	NA	black	0	0	0.18142
93_P8_B04	0.276444841426	red	1	0.79743	0.13488
93_P8_C05	0.255562800094	red	1	0.8512	0.14012
93_P9_F12	0.0912665334519	red	1	1.369	0.15186
93_P10_A01	NA	black	0	0.60881	0
93_P8_A10	0.363767320822	red	1	0.13881	0.20914
93_P9_B06	-0.939681297224	red	1	3.97	0.077243
93_P10_D12	-0.19457558889	red	1	2.2317	0.12433
93_P8_D04	NA	black	0	5.1374	0
93_P9_B10	0.0250395715023	red	1	1.5936	0.10568
93_P9_E12	0.174537222315	red	1	0.41034	0.3115
93_P9_B02	NA	black	0	0.25942	0
93_P8_G11	-5.15939141505	black	0	0.22157	3.6878
93_P10_H08	NA	black	0	3.6854	0
93_P10_B04	NA	black	0	0.1003	0
93_P9_C12	-0.535236607916	red	1	3.0836	0.098958
93_P8_D11	-0.122717213042	red	1	0.72683	0.58111
93_P8_A03	NA	black	0	0.26424	0
93_P9_F02	-0.539822199714	red	1	3.1519	0.1137
93_P10_F03	-2.57575930639	black	0	0.32423	2.2482
93_P9_G11	0.199142609579	red	1	1.0524	0.13093
93_P8_B09	NA	black	0	2.93	0
93_P9_E05	NA	black	0	2.5023	0
93_P8_E09	NA	black	0	0.14796	0
93_P8_G03	-0.269573438348	red	1	2.6702	0.20289
93_P9_C10	-1.05877712035	red	1	4.2212	0.073135
93_P8_D06	-0.931037339804	red	1	4.1289	0.10836
93_P8_C06	-0.0942127968834	red	1	0.24853	0.514
93_P10_C01	-0.7269871722	red	1	3.6145	0.10836
93_P8_A05	NA	black	0	0	0.26784
93_P8_C11	NA	black	0	0	0
93_P8_E08	NA	black	0	0.27381	0
93_P8_G12	NA	black	0	2.7119	0
93_P9_D09	0.567860723757	red	1	3.3519	0.82212
93_P8_D05	0.0447877182843	red	1	2.7472	0.51501
93_P9_F04	0.447998642932	green3	2	0.4916	0.067639
93_P10_H12	-0.175097490656	red	1	2.1922	0.13488
93_P9_H09	0.523783914064	red	1	0.29631	0.064883
93_P10_E06	-0.651374044425	red	1	3.2725	0.073135
93_P10_D07	-0.510459551496	red	1	4.0549	0.27143
93_P8_G05	0.180671253425	red	1	0.76638	0.25338
93_P9_A03	0.0159352920933	red	1	0.35389	0.43723
93_P10_E10	0.39092817729	red	1	0.53107	0.10568
93_P10_G11	NA	black	0	0.32423	0
93_P10_F08	-0.341997040163	red	1	2.884	0.19283
93_P8_F07	-0.060315647335	red	1	3.1575	0.43616
93_P10_E01	1.9864423313	black	0	3.5655	1.5641
93_P9_E07	0.543112786433	red	1	0.19535	0.077243
93_P9_E03	NA	black	0	1.4709	0
93_P9_D12	-0.0644602554162	red	1	1.9007	0.18777
93_P8_E03	NA	black	0	0.926	0
93_P10_E12	NA	black	0	0	0.053806
93_P8_F11	NA	black	0	3.3734	0
93_P9_B03	NA	black	0	0.11103	0
93_P9_H10	NA	black	0	0.37518	0
93_P10_E04	1.97191005063	black	0	4.4249	1.2179
93_P8_A07	-0.00365183061307	red	1	1.1316	0.46362
93_P8_F08	0.280912121997	red	1	0.49876	0.21039
93_P10_C11	-5.62237951151	black	0	0.098958	3.7236
93_P10_H07	0.516615922351	red	1	0.11237	0.1137
93_P9_E02	NA	black	0	0	0
93_P10_H05	0.0260281255333	red	1	1.2863	0.39177
93_P9_B11	-0.734732739865	red	1	3.9994	0.16993
93_P9_G10	-0.138210896033	red	1	2.0111	0.069015
93_P10_F05	-0.309589291739	red	1	3.3384	0.29278
