Cell_name	Zvalue	Color	Cluster	SP1	TNFRSF10B
97_P3_G02	-0.0933064389939	red	1	1.0827	2.5859
97_P3_G11	NA	black	0	0	2.9875
97_P3_F11	NA	black	0	0	0
97_P3_H03	NA	black	0	1.5351	0
97_P3_C02	NA	black	0	0	0
97_P3_G06	-0.502573749176	red	1	0.089498	2.8982
97_P3_B01	NA	black	0	0	0
97_P3_B05	NA	black	0	1.0356	0
97_P3_E10	NA	black	0	0	2.3428
97_P3_G01	NA	black	0	0	0
97_P3_A08	NA	black	0	0	4.1289
97_P3_A03	NA	black	0	1.9214	0
97_P3_B03	NA	black	0	0	3.3161
97_P3_D01	NA	black	0	0	0
97_P3_G03	NA	black	0	0	2.7864
97_P3_E11	NA	black	0	0	1.2179
97_P3_D04	-0.266925467022	red	1	1.1486	3.7673
97_P3_A11	NA	black	0	3.5239	0
97_P3_C12	NA	black	0	0	1.757
97_P3_D02	NA	black	0	0	0
97_P3_E08	NA	black	0	0	0.62761
97_P3_D05	0.50548647091	red	1	1.8424	5.4631
97_P3_D12	NA	black	0	0	0
97_P3_D09	NA	black	0	0	1.6938
97_P3_F01	NA	black	0	1.3351	0
97_P3_F07	-0.215218551358	red	1	0.55483	2.6053
97_P3_B11	NA	black	0	0.50487	0
97_P3_H05	NA	black	0	0	5.3607
97_P3_F12	NA	black	0	2.0759	0
97_P3_F04	-0.0585939821568	red	1	1.7557	1.5474
97_P3_C11	NA	black	0	0	2.0381
97_P3_F08	0.102779728856	red	1	1.9782	2.585
97_P3_C05	0.579128768108	red	1	0.70399	0.48954
97_P3_F09	NA	black	0	0	0
97_P3_G05	NA	black	0	0	2.7148
97_P3_A10	NA	black	0	0	0.18903
97_P3_A05	0.252177178031	red	1	1.1738	0.43296
97_P3_C06	0.665893651472	red	1	2.8516	3.2029
97_P3_F02	-0.223975660727	red	1	1.2479	4.0381
97_P3_D07	NA	black	0	0	2.8626
97_P3_C08	0.3758544296	red	1	2.6611	2.8217
97_P3_A01	NA	black	0	0	1.5685
97_P3_H04	NA	black	0	0	3.144
97_P3_D08	NA	black	0	0	4.065
97_P3_E06	NA	black	0	0	2.9729
97_P3_E12	-0.0665562781574	red	1	0.82701	2.3156
97_P3_A02	NA	black	0	0	3.1911
97_P3_B06	-0.110961038169	red	1	1.308	3.3366
97_P3_H10	-0.862651374656	red	1	0.2228	3.6125
97_P5_B09	NA	black	0	0	2.8976
97_P5_C06	NA	black	0	0	0.80323
97_P5_B10	0.662550236071	red	1	0.34369	0.82456
97_P6_G02	1.0718728611	red	1	0.16864	0.30685
97_P6_E06	-0.912021893999	red	1	0.51904	4.1789
97_P6_A03	NA	black	0	0	2.4327
97_P5_F07	-0.296046376168	red	1	1.2308	4.5153
97_P5_B05	NA	black	0	0	0
97_P6_B11	NA	black	0	0	1.4383
97_P6_E08	NA	black	0	0	0.28924
97_P6_A09	-0.236799761056	red	1	1.3231	5.0253
97_P6_B04	NA	black	0	0	3.8907
97_P5_A02	0.0377542948789	red	1	0.70487	1.992
97_P5_C02	NA	black	0	0	2.1979
97_P6_F09	NA	black	0	0.41468	0
97_P5_A04	-0.214758257137	red	1	1.7744	0.21785
97_P5_C04	-1.01256630132	red	1	0.14012	3.7693
97_P6_D07	NA	black	0	0.43189	0
97_P6_A12	NA	black	0	0	0
97_P6_C06	-0.361708638895	red	1	0.65535	3.0512
97_P6_H04	NA	black	0	0	2.0222
97_P5_D09	0.0296296348035	red	1	0.49672	2.0328
97_P6_F03	NA	black	0	0	0.39397
97_P6_F11	1.10561376154	red	1	0.15056	0.27501
97_P6_H09	NA	black	0	0	3.0356
97_P6_B08	NA	black	0	0	0.26183
97_P5_A10	NA	black	0	0	1.8972
97_P6_H07	NA	black	0	0	0
97_P6_C09	0.726393848591	red	1	0.38073	0.65627
97_P5_G04	NA	black	0	0	2.827
97_P6_H01	NA	black	0	0	3.4384
97_P5_B06	0.785283918904	red	1	0.5008	0.35502
97_P5_E04	-0.278361193728	red	1	1.8464	0.19156
97_P6_B10	1.08579269724	red	1	0.16092	0.29396
97_P6_F04	0.734185017442	red	1	0.58015	0.32998
97_P5_E07	0.324296619611	red	1	1.0807	0.41576
97_P5_G02	-1.5689162696	red	1	0.31846	5.0829
97_P5_C11	NA	black	0	0	0.71633
97_P5_A03	NA	black	0	0	0
97_P6_B02	0.868064766259	red	1	0.40708	0.33457
97_P6_H12	NA	black	0	0	0.1003
97_P6_F12	-1.27783949849	red	1	0.57046	5.1834
97_P6_A02	-0.629357604776	red	1	2.5816	0.75702
97_P5_C12	NA	black	0	0	2.8166
97_P5_C01	-0.435260138844	red	1	1.051	4.2462
97_P5_B07	NA	black	0	0	2.7334
97_P5_A08	0.245895520586	red	1	0.26784	1.6549
97_P6_H08	NA	black	0	0	1.4792
97_P5_E11	-0.970688887116	red	1	0.24123	3.8274
97_P6_A01	0.0620451619807	red	1	1.4431	0.18142
97_P6_G01	NA	black	0	0	3.8566
97_P5_D10	-0.110597961219	red	1	1.216	2.9415
97_P5_C10	NA	black	0	0	2.2642
97_P6_C11	NA	black	0	0	0.69866
97_P6_E07	NA	black	0	0	3.6527
97_P6_E05	0.000723201540651	red	1	1.4957	1.9935
97_P5_G07	0.0802396215817	red	1	0.74157	1.8627
97_P5_D04	0.949929095034	red	1	0.32077	0.30801
97_P6_B03	0.11549346351	red	1	0.24367	1.8949
97_P5_H01	-0.0827510898483	red	1	1.3471	3.2426
97_P6_A11	NA	black	0	0	2.9674
97_P6_E09	NA	black	0	0	1.2412
97_P6_A10	NA	black	0	0	0.86552
97_P5_E02	NA	black	0	0	0
97_P6_D03	-0.0208848338619	red	1	1.8217	1.9389
97_P5_A09	NA	black	0	0	1.1953
97_P6_B12	NA	black	0	0	1.2756
97_P5_H10	-0.58979745191	red	1	0.79244	3.9549
97_P6_A04	NA	black	0	0	0
97_P5_B12	-1.24579544004	red	1	3.5357	0.68975
97_P5_A12	NA	black	0	0	0.55189
97_P5_F08	NA	black	0	0	0
97_P6_E04	0.0237638255072	red	1	1.4834	0.43296
97_P6_D04	NA	black	0	0.1865	0
97_P5_D02	NA	black	0	0	0.47093
97_P6_G10	NA	black	0	0	0.47716
97_P5_B04	1.13202492949	red	1	0.13619	0.25096
97_P6_E03	0.140937973963	red	1	1.3426	0.26303
97_P5_E05	NA	black	0	0	3.5507
97_P5_G05	-0.420150807179	red	1	0.18777	2.8162
97_P5_D03	0.222379857133	red	1	1.1223	0.81885
97_P5_C07	NA	black	0	0	1.1532
97_P6_C12	NA	black	0	0	2.4901
97_P6_B09	NA	black	0	0.32193	0
97_P5_D07	NA	black	0	0	2.2678
97_P6_A05	0.378801107612	red	1	0.23389	1.433
97_P5_C08	NA	black	0	0	2.8813
97_P5_B03	0.819382277788	red	1	0.56365	0.15963
97_P6_G08	-0.656518839125	red	1	2.3331	0.27739
97_P6_D12	NA	black	0	0	0.37295
97_P6_D01	NA	black	0	0	2.7962
97_P5_H08	NA	black	0	0	0
97_P6_C07	-0.384217698858	red	1	0.49774	2.9536
97_P6_C02	NA	black	0	0	0
97_P5_F02	0.671300574949	red	1	0.70487	0.23266
97_P5_F04	NA	black	0	0	0.44573
97_P5_H02	NA	black	0	2.1519	0
97_P6_C08	NA	black	0	0.56852	0
97_P5_E03	NA	black	0	0	2.1953
97_P6_D05	NA	black	0	0	2.3743
97_P5_D01	NA	black	0	0	0
97_P6_F05	-0.742606044557	red	1	0.87814	4.7637
97_P5_H06	NA	black	0	0	0.13619
97_P5_H11	NA	black	0	0	0
97_P5_E06	-0.23302416089	red	1	0.43829	2.5883
97_P6_H02	NA	black	0	0	0
97_P6_A08	NA	black	0	0	0.25217
97_P5_B02	-0.384535000885	red	1	0.64339	3.0976
97_P5_E10	NA	black	0	0	0
97_P5_B11	NA	black	0	0.52005	0
97_P6_G07	NA	black	0	0	0
97_P5_A05	NA	black	0	0	3.3973
97_P5_A11	NA	black	0	0.13488	0
97_P6_A06	NA	black	0	0	4.8668
97_P6_F07	0.770780156315	red	1	0.50589	0.37851
97_P6_G04	0.137321561626	red	1	1.2833	0.75873
97_P6_B05	NA	black	0	0	0.29748
97_P5_D06	NA	black	0	0	0.21412
97_P6_F08	NA	black	0	0.1137	0
97_P5_F06	0.456927965232	red	1	0.68347	0.85917
97_P5_D08	0.763147194404	red	1	0.52807	0.35727
97_P5_G11	NA	black	0	0	1.9088
97_P6_F10	-0.415409753047	red	1	0.18396	2.8061
97_P5_H07	NA	black	0	0	0.55582
97_P5_A07	NA	black	0	0	3.6666
97_P6_G11	NA	black	0	0	1.0759
97_P5_C03	NA	black	0	1.4394	0
97_P5_F01	NA	black	0	0	1.987
97_P6_E01	NA	black	0	0	4.3928
97_P5_F03	NA	black	0	0	2.1731
97_P5_B01	NA	black	0	0	3.6945
97_P6_H03	-1.87244752916	red	1	0.1635	5.2518
97_P6_E12	NA	black	0	0	0
97_P5_G10	0.874517873313	red	1	0.47716	0.20163
97_P5_C05	0.0166910328973	red	1	1.4947	0.31962
97_P6_D11	NA	black	0	0	1.8887
97_P5_H09	NA	black	0	0.73031	0
97_P6_B06	NA	black	0	0	4.4662
97_P5_F09	NA	black	0	0	1.7075
97_P6_F02	NA	black	0	0	0.38294
97_P5_D11	-0.713959147542	red	1	2.4746	0.40926
97_P5_H03	NA	black	0	0	0.73898
97_P5_D05	0.415817286749	red	1	0.45943	1.2104
97_P6_H05	NA	black	0	0	0
97_P6_D09	NA	black	0	0	3.2734
97_P6_G09	0.148901073746	red	1	1.3219	0.36401
97_P6_D08	NA	black	0	0.54893	0
97_P5_G06	-0.601795938002	red	1	0.11237	3.0714
97_P5_A01	NA	black	0	1.4813	0
97_P6_H10	0.923719788112	red	1	0.43616	0.17121
97_P5_G01	NA	black	0	0	2.6897
97_P6_E02	-1.05469732074	red	1	0.21039	3.933
97_P6_B01	NA	black	0	0	3.9056
97_P5_F10	NA	black	0	0	3.2079
97_P6_C10	0.761450357985	red	1	0.61542	0.19283
97_P5_C09	-0.624288137666	red	1	0.14012	3.128
97_P5_E12	NA	black	0	0	3.4181
97_P5_E01	NA	black	0	0	0.8472
97_P6_D02	NA	black	0	0	1.1641
97_P6_A07	NA	black	0	0	3.3206
97_P5_G03	NA	black	0	1.3567	0
97_P6_G12	0.835515504086	red	1	0.30801	0.54003
97_P6_C03	-0.553217141101	red	1	0.66357	3.5726
97_P6_H06	NA	black	0	0	0.25701
97_P5_E09	NA	black	0	0	0
97_P6_C01	NA	black	0	0	1.2516
97_P6_G03	NA	black	0	0	1.3471
97_P5_G12	NA	black	0	0	0.99783
97_P5_G09	NA	black	0	0	0
97_P5_H04	-1.05522378654	red	1	0.21412	3.9392
MGH97_P7_B05	0.378722318744	red	1	4.1507	2.4014
MGH97_P7_E10	-0.960465724651	red	1	2.7843	0.37851
MGH97_P7_A02	0.0807379455561	red	1	0.20289	1.9613
MGH97_P7_C01	0.0390577226927	red	1	0.51602	2.0101
MGH97_P7_D06	0.064582654123	red	1	1.8556	2.5125
MGH97_P7_H08	-0.0762725044439	red	1	1.6875	1.101
MGH97_P7_G11	NA	black	0	3.7922	0
MGH97_P7_A08	NA	black	0	0	0
MGH97_P7_F07	NA	black	0	0	0
MGH97_P7_C04	NA	black	0	1.8957	0
MGH97_P7_C02	NA	black	0	2.4785	0
MGH97_P7_F10	NA	black	0	0	0
MGH97_P7_H05	NA	black	0	0	2.6267
MGH97_P7_B04	NA	black	0	0	0
MGH97_P7_F09	NA	black	0	0	0
MGH97_P7_H02	0.018152966121	red	1	2.1395	2.1541
MGH97_P7_C11	NA	black	0	0	0
MGH97_P7_G07	NA	black	0	0	0
MGH97_P7_F06	NA	black	0	0.69688	0
MGH97_P7_A06	NA	black	0	0.40272	0
MGH97_P7_D12	NA	black	0	0	1.9305
MGH97_P7_B02	-0.220811589805	red	1	0.37407	2.5368
MGH97_P7_E03	-0.699397396185	red	1	2.8848	0.93433
MGH97_P7_D02	-0.0751887179513	red	1	1.3918	3.5432
MGH97_P7_B11	-0.706261008751	red	1	2.9594	0.98258
MGH97_P7_E09	NA	black	0	0	2.0952
MGH97_P7_B01	-0.362696244765	red	1	0.27501	2.7613
MGH97_P7_G06	NA	black	0	0	0.14274
MGH97_P7_B07	NA	black	0	0	4.0113
MGH97_P7_C05	NA	black	0	0	1.5651
MGH97_P7_E07	NA	black	0	1.3202	0
MGH97_P7_B12	NA	black	0	0	4.6107
MGH97_P7_H07	NA	black	0	1.0108	0
MGH97_P7_D04	NA	black	0	3.0142	0
MGH97_P7_C06	-0.343762747249	red	1	0.9486	3.4782
MGH97_P7_G09	NA	black	0	0	0.61824
MGH97_P7_E06	1.21587236549	red	1	0.09356	0.17377
MGH97_P7_F04	NA	black	0	0	0
MGH97_P7_C09	0.383422758978	red	1	2.3057	3.1726
MGH97_P7_G03	NA	black	0	0	0
MGH97_P7_H01	NA	black	0	0	1.0065
MGH97_P7_B06	NA	black	0	0	3.4781
MGH97_P7_C08	NA	black	0	0	4.8614
MGH97_P7_E08	NA	black	0	0	3.1556
MGH97_P7_F01	NA	black	0	0	2.1744
MGH97_P7_H03	-0.264230231368	red	1	1.8323	0.20789
MGH97_P7_B10	0.520013461202	red	1	2.1648	3.8722
MGH97_P7_E11	NA	black	0	0	0.15704
MGH97_P7_C03	NA	black	0	0	0
MGH97_P7_H12	NA	black	0	0	2.16
MGH97_P7_D07	NA	black	0	0	0
MGH97_P7_A11	NA	black	0	0	0.37184
MGH97_P7_A01	NA	black	0	0	4.8193
MGH97_P7_F12	NA	black	0	0	0
MGH97_P7_F08	NA	black	0	0.22527	0
MGH97_P7_D11	NA	black	0	0	0
MGH97_P7_H09	NA	black	0	0	0
MGH97_P7_D09	NA	black	0	0	3.4879
MGH97_P7_C12	NA	black	0	0	0
MGH97_P7_H11	NA	black	0	0	0.20163
MGH97_P7_A04	NA	black	0	2.1223	0
MGH97_P7_H06	NA	black	0	0	0.30217
MGH97_P7_F03	NA	black	0	0	0
MGH97_P7_A07	NA	black	0	0.9568	0
MGH97_P7_F11	NA	black	0	0	0
MGH97_P7_G08	NA	black	0	0	0
MGH97_P7_E02	NA	black	0	1.6658	0
MGH97_P7_C07	NA	black	0	0	0.39287
MGH97_P7_A09	NA	black	0	0	0
MGH97_P7_B09	NA	black	0	0	0
MGH97_P7_G10	0.266688988839	red	1	0.9568	1.0186
MGH97_P7_G02	NA	black	0	0	0
MGH97_P7_H04	NA	black	0	0	3.5887
MGH97_P7_G01	NA	black	0	0	0
MGH97_P7_E05	-0.282121942941	red	1	1.257	4.647
MGH97_P7_E04	NA	black	0	0	0
MGH97_P7_E01	NA	black	0	0	0
MGH97_P7_F05	NA	black	0	2.4332	0
MGH97_P7_D05	NA	black	0	0	0
MGH97_P7_A03	NA	black	0	0.47612	0
MGH97_P7_B03	NA	black	0	0	0
MGH97_P7_A05	NA	black	0	1.3454	0
MGH97_P7_D03	NA	black	0	0	0
MGH97_P7_F02	NA	black	0	0	1.6808
MGH97_P7_G05	1.06552355538	red	1	2.6149	4.2544
MGH97_P7_D08	NA	black	0	0	0
MGH97_P7_G04	NA	black	0	0	0
MGH97_P8_A11	NA	black	0	0	0.19912
MGH97_P10_A12	NA	black	0	2.0772	0
MGH97_P10_E09	NA	black	0	0	3.5218
MGH97_P9_B12	NA	black	0	0	0
MGH97_P10_D07	NA	black	0	0	2.9904
MGH97_P8_D11	NA	black	0	0	3.3639
MGH97_P8_G05	NA	black	0	2.3721	0
MGH97_P9_C05	-0.328716557149	red	1	1.0942	3.8854
MGH97_P8_D03	-1.79185921494	red	1	3.8724	0.36177
MGH97_P8_H05	NA	black	0	0	0.852
MGH97_P10_A09	NA	black	0	2.9123	0
MGH97_P10_E03	NA	black	0	0	0
MGH97_P10_D04	NA	black	0	0	0
MGH97_P9_D12	0.375568397463	red	1	2.6487	2.8292
MGH97_P8_H06	1.23452846156	red	1	3.0277	3.9154
MGH97_P8_H11	NA	black	0	0	0
MGH97_P9_F12	-0.563088863379	red	1	0.12961	3.0201
MGH97_P8_D07	NA	black	0	0.97893	0
MGH97_P8_H02	NA	black	0	3.0241	0
MGH97_P8_D01	NA	black	0	2.3649	0
MGH97_P10_C04	NA	black	0	0	0
MGH97_P9_E06	NA	black	0	0	0
MGH97_P8_F12	-0.407626024598	red	1	0.32769	2.8762
MGH97_P8_H01	NA	black	0	0	0
MGH97_P8_A05	NA	black	0	0.19283	0
MGH97_P9_F10	0.0984757530008	red	1	1.3802	0.45523
MGH97_P10_F10	0.111095570391	red	1	1.6225	4.2587
MGH97_P9_G12	NA	black	0	0	1.8631
MGH97_P8_B04	NA	black	0	0	3.8037
MGH97_P8_E11	NA	black	0	0	4.1071
MGH97_P9_G10	-0.438669702872	red	1	2.0875	0.36065
MGH97_P10_D11	NA	black	0	0.086784	0
MGH97_P10_D01	NA	black	0	1.6285	0
MGH97_P10_H04	NA	black	0	0	0.34937
MGH97_P10_D12	-1.36884657076	red	1	0.26424	4.5857
MGH97_P8_D04	NA	black	0	0	0
MGH97_P8_F08	0.163523261819	red	1	1.3098	0.30685
MGH97_P9_E10	0.0256297214616	red	1	1.4849	0.24123
MGH97_P9_D11	NA	black	0	0	0.46676
MGH97_P8_A02	NA	black	0	0	3.6732
MGH97_P9_F01	NA	black	0	1.9188	0
MGH97_P8_B08	-0.267788512444	red	1	2.0215	0.89995
MGH97_P8_A09	NA	black	0	0	0.49876
MGH97_P9_A03	NA	black	0	0	0
MGH97_P9_G09	0.00495980323926	red	1	1.5185	3.2894
MGH97_P10_E02	NA	black	0	0	0
MGH97_P10_H08	NA	black	0	0	0.4489
MGH97_P9_G04	NA	black	0	0	0
MGH97_P8_G11	NA	black	0	3.2228	0
MGH97_P10_A06	NA	black	0	2.7196	0
MGH97_P10_F08	NA	black	0	2.3771	0
MGH97_P8_E08	NA	black	0	0	3.6884
MGH97_P8_G08	NA	black	0	0	0
MGH97_P10_B07	NA	black	0	0	1.918
MGH97_P9_G11	NA	black	0	0	0.69866
MGH97_P8_F11	NA	black	0	0	3.075
MGH97_P8_F05	NA	black	0	1.4505	0
MGH97_P9_A01	NA	black	0	0	0
MGH97_P10_F01	NA	black	0	0	0
MGH97_P8_C10	NA	black	0	0	0.1635
MGH97_P8_E02	NA	black	0	0	0
MGH97_P10_B05	NA	black	0	0	0
MGH97_P8_G04	0.748894586799	red	1	0.64893	0.15186
MGH97_P9_B02	-0.00238599638083	red	1	1.5049	3.6216
MGH97_P8_H08	NA	black	0	0	0
MGH97_P8_F01	NA	black	0	0	0.35727
MGH97_P10_H09	NA	black	0	2.5074	0
MGH97_P10_E06	-0.220514999983	red	1	0.10702	2.4547
MGH97_P10_D10	NA	black	0	0	5.7625
MGH97_P10_A03	-0.710648637719	red	1	0.7891	4.3285
MGH97_P10_A05	NA	black	0	0	0
MGH97_P10_A01	NA	black	0	1.8176	0
MGH97_P9_D09	NA	black	0	0	0
MGH97_P9_D06	NA	black	0	0	0.28451
MGH97_P9_G05	NA	black	0	2.6866	0
MGH97_P10_E05	NA	black	0	0	0.16607
MGH97_P8_F10	NA	black	0	0	0
MGH97_P10_A04	NA	black	0	0	0.90535
MGH97_P9_A07	NA	black	0	2.3357	0
MGH97_P9_A08	NA	black	0	0.76129	0
MGH97_P9_H12	NA	black	0	0	0.46676
MGH97_P10_G03	0.576180934604	red	1	0.6951	0.51501
MGH97_P8_B03	NA	black	0	1.6309	0
MGH97_P10_H07	NA	black	0	0	0
MGH97_P10_E01	NA	black	0	0	0
MGH97_P9_F11	NA	black	0	0	3.5757
MGH97_P8_B12	0.895970784717	red	1	0.27023	0.4782
MGH97_P9_H02	NA	black	0	0	1.7446
MGH97_P9_C11	NA	black	0	0.34596	0
MGH97_P8_A01	NA	black	0	1.1177	0
MGH97_P10_F07	NA	black	0	0	0
MGH97_P10_G01	NA	black	0	0	0
MGH97_P10_H05	NA	black	0	0	3.7991
MGH97_P9_F07	NA	black	0	0.71105	0
MGH97_P9_D08	NA	black	0	0.8528	0
MGH97_P9_E05	NA	black	0	0	1.1375
MGH97_P8_B09	NA	black	0	0	0
MGH97_P10_E12	NA	black	0	1.8213	0
MGH97_P10_B10	NA	black	0	0.24123	0
MGH97_P9_E03	NA	black	0	0	3.0393
MGH97_P9_G07	NA	black	0	0	4.376
MGH97_P9_C09	0.724366256006	red	1	2.4518	3.8166
MGH97_P10_B11	NA	black	0	0	0
MGH97_P9_B05	NA	black	0	0	3.4584
MGH97_P9_A12	NA	black	0	0	0.36513
MGH97_P8_D10	NA	black	0	0.32077	0
MGH97_P8_C05	0.852285726607	red	1	0.19661	0.64339
MGH97_P9_D02	NA	black	0	0	3.373
MGH97_P9_D07	NA	black	0	0	0
MGH97_P8_F03	0.946826455892	red	1	0.38847	0.20664
MGH97_P8_C12	NA	black	0	0	0.15445
MGH97_P10_E10	NA	black	0	0	0.42438
MGH97_P10_H10	NA	black	0	0	0
MGH97_P10_C07	NA	black	0	0	0.2228
MGH97_P9_E04	-0.0917200353472	red	1	1.4011	4.0357
MGH97_P8_H10	0.832569794555	red	1	0.46467	0.31383
MGH97_P9_F03	NA	black	0	0	4.1833
MGH97_P10_C08	NA	black	0	0	3.5307
MGH97_P8_B11	NA	black	0	0	0.62667
MGH97_P10_C01	-0.180367080615	red	1	1.1871	3.3563
MGH97_P9_D04	0.836414682967	red	1	2.862	3.4779
MGH97_P10_B06	NA	black	0	0.80983	0
MGH97_P8_H09	NA	black	0	0	3.6619
MGH97_P9_F05	0.40894222297	red	1	0.63599	1.0489
MGH97_P9_B04	0.527991739136	red	1	2.3584	3.4876
MGH97_P9_C12	0.976524757791	red	1	2.5228	4.2538
MGH97_P8_B02	NA	black	0	0	3.6716
MGH97_P9_F04	NA	black	0	0	2.0973
MGH97_P10_G02	NA	black	0	0	0
MGH97_P9_B07	NA	black	0	0	0
MGH97_P10_D08	0.0626162297131	red	1	1.5922	3.7688
MGH97_P10_G12	NA	black	0	0	0
MGH97_P9_A02	NA	black	0	0	2.713
MGH97_P8_G03	NA	black	0	0	0
MGH97_P8_D09	NA	black	0	0	1.2969
MGH97_P10_C06	0.0190642588218	red	1	1.1686	1.9697
MGH97_P8_H03	-0.041108734274	red	1	1.606	1.0841
MGH97_P8_A10	NA	black	0	0	0
MGH97_P8_B06	NA	black	0	0.42008	0
MGH97_P9_G08	NA	black	0	0	1.3657
MGH97_P8_B01	-0.929194315547	red	1	0.57434	4.3445
MGH97_P10_B08	NA	black	0	0	0.41359
MGH97_P10_C12	0.828306753859	red	1	0.34028	0.51096
MGH97_P9_A10	NA	black	0	0	4.3445
MGH97_P9_C10	NA	black	0	0.95903	0
MGH97_P9_G03	NA	black	0	0	3.124
MGH97_P10_B02	NA	black	0	0	1.8355
MGH97_P10_A08	NA	black	0	1.5874	0
MGH97_P8_C09	-0.174204090598	red	1	0.86156	2.7009
MGH97_P10_D05	0.376180849647	red	1	2.4531	2.9855
MGH97_P10_F02	NA	black	0	2.0803	0
MGH97_P9_D10	-0.858605719775	red	1	2.8604	0.64616
MGH97_P8_D08	NA	black	0	0	3.4251
MGH97_P9_H11	NA	black	0	0	0.14535
MGH97_P8_C06	NA	black	0	0	3.254
MGH97_P8_A03	NA	black	0	0.10702	0
MGH97_P9_C04	NA	black	0	0	0
MGH97_P8_E01	NA	black	0	0	4.3484
MGH97_P10_D02	0.321974784469	red	1	0.9115	0.89375
MGH97_P9_E12	NA	black	0	0	0
MGH97_P9_A05	NA	black	0	0	0
MGH97_P10_F06	NA	black	0	0	3.6632
MGH97_P9_E01	NA	black	0	0	0
MGH97_P8_G06	NA	black	0	0	0
MGH97_P10_B03	NA	black	0	0	0.86394
MGH97_P9_H08	0.208524442074	red	1	0.23756	1.7316
MGH97_P9_E08	NA	black	0	0	0
MGH97_P8_C07	NA	black	0	0	0
MGH97_P9_A06	NA	black	0	0	4.7764
MGH97_P8_E04	NA	black	0	0	3.7975
MGH97_P8_C11	NA	black	0	0	0.20414
MGH97_P9_C03	NA	black	0	0.26303	0
MGH97_P8_E03	0.327024778178	red	1	0.1003	1.5792
MGH97_P10_B01	NA	black	0	0	0
MGH97_P9_B11	NA	black	0	0	0
MGH97_P9_G02	NA	black	0	0	0
MGH97_P8_G02	NA	black	0	0	4.9241
MGH97_P10_G10	0.116267288047	red	1	0.51197	1.8367
MGH97_P9_G06	NA	black	0	2.3482	0
MGH97_P9_E02	-0.730763478486	red	1	2.474	0.36849
MGH97_P9_C06	-0.059059814595	red	1	2.6604	1.9701
MGH97_P10_H06	NA	black	0	0	0
MGH97_P8_B05	3.49506684259	black	0	3.8364	5.4685
MGH97_P9_F08	NA	black	0	3.1849	0
MGH97_P10_F05	NA	black	0	0	0.21164
MGH97_P8_D06	NA	black	0	0	3.3681
MGH97_P8_D12	NA	black	0	0	0
MGH97_P9_H06	NA	black	0	0	0.18269
MGH97_P9_C08	NA	black	0	1.7212	0
MGH97_P10_D06	NA	black	0	0	3.4185
MGH97_P8_G12	-1.23214662028	red	1	3.1771	0.41034
MGH97_P10_C10	NA	black	0	0	3.512
MGH97_P8_H07	NA	black	0	0	4.895
MGH97_P10_E08	1.05766086042	red	1	0.11237	0.40163
MGH97_P10_G11	NA	black	0	0	0.33685
MGH97_P10_E07	1.08604545338	red	1	2.5876	4.3518
MGH97_P10_F03	NA	black	0	0.38184	0
MGH97_P8_F09	NA	black	0	1.3306	0
MGH97_P10_F04	NA	black	0	0	0
MGH97_P9_H03	NA	black	0	0	1.1197
MGH97_P10_D09	NA	black	0	0	0
MGH97_P8_C01	NA	black	0	0	6.1126
MGH97_P9_C02	-0.290174333425	red	1	1.8584	0.18015
MGH97_P8_F07	NA	black	0	0	0
MGH97_P10_G06	NA	black	0	0	0
MGH97_P9_B01	NA	black	0	1.8663	0
MGH97_P10_E04	NA	black	0	1.4027	0
MGH97_P8_B07	NA	black	0	1.3623	0
MGH97_P8_G07	0.00274631696985	red	1	1.3208	2.0614
MGH97_P9_B08	NA	black	0	0	2.3732
MGH97_P9_C01	NA	black	0	0.15445	0
MGH97_P8_G01	NA	black	0	0	3.9505
MGH97_P9_H04	NA	black	0	0	0
MGH97_P10_F11	NA	black	0	0	0.41576
MGH97_P10_D03	NA	black	0	0	1.5931
MGH97_P10_C09	NA	black	0	0	0
MGH97_P8_E06	-1.00899838804	red	1	0.41359	4.179
MGH97_P8_E09	-1.32648975408	red	1	0.1003	4.2274
MGH97_P8_E05	NA	black	0	1.1204	0
MGH97_P8_A08	NA	black	0	0	0
MGH97_P10_F12	-0.372345691077	red	1	0.077243	2.6864
MGH97_P9_D01	NA	black	0	0	2.9982
MGH97_P9_E09	NA	black	0	0	0.50792
MGH97_P8_A06	NA	black	0	2.589	0
MGH97_P10_C02	NA	black	0	0.22033	0
MGH97_P10_C11	NA	black	0	0.73466	0
MGH97_P8_B10	NA	black	0	0	0.17887
MGH97_P9_E11	-0.689613083847	red	1	2.5675	0.60975
MGH97_P9_F06	NA	black	0	1.9153	0
MGH97_P10_H11	NA	black	0	0	0
MGH97_P9_B06	0.147655047965	red	1	0.80074	1.6299
MGH97_P10_E11	NA	black	0	0	1.0942
MGH97_P9_B09	NA	black	0	0	0
MGH97_P9_B03	NA	black	0	0	4.1816
MGH97_P9_B10	NA	black	0	0	5.5061
MGH97_P8_H12	NA	black	0	0.12168	0
MGH97_P10_A02	NA	black	0	0	1.7062
MGH97_P8_A04	NA	black	0	0.094912	0
MGH97_P10_G05	NA	black	0	0	0.36513
MGH97_P9_H10	NA	black	0	0	0.55974
MGH97_P9_A11	NA	black	0	0	1.175
MGH97_P8_A12	NA	black	0	1.1859	0
MGH97_P8_C08	-0.258287404234	red	1	1.0079	3.2558
MGH97_P8_A07	NA	black	0	1.346	0
MGH97_P10_H03	NA	black	0	0	0
