Cell_name	Zvalue	Color	Cluster	HMGA1	INSR
MGH97_P9_B02	-0.0397690874977	red	1	0.38073	1.583
MGH97_P8_H08	NA	black	0	0	0
MGH97_P8_F01	NA	black	0	0	0.31267
MGH97_P10_H09	NA	black	0	0	0.24732
MGH97_P10_E06	0.497903525134	red	1	0.40599	1.1833
MGH97_P10_D10	NA	black	0	0	0
MGH97_P10_A03	NA	black	0	0	0
MGH97_P10_A05	0.304305858512	red	1	2.8317	2.6672
MGH97_P10_A01	0.283490897257	red	1	1.8941	0.45101
MGH97_P9_D09	-0.0208989982912	red	1	1.4463	1.6558
MGH97_P9_D06	1.11383249885	red	1	0.53804	0.64708
MGH97_P9_G05	NA	black	0	0	1.3796
MGH97_P10_E05	1.88918013256	green3	2	0.31962	0.14405
MGH97_P8_F10	NA	black	0	0	0
MGH97_P10_A04	NA	black	0	0	0
MGH97_P9_A07	NA	black	0	0	0.17505
MGH97_P9_A08	-0.138615761746	red	1	2.3465	0.25338
MGH97_P9_H12	0.032351517623	red	1	2.1722	0.13356
MGH97_P10_G03	0.0335705187673	red	1	2.4391	2.2531
MGH97_P8_B03	0.39565408077	red	1	1.7995	0.31034
MGH97_P10_H07	NA	black	0	1.1084	0
MGH97_P10_E01	NA	black	0	0	0
MGH97_P9_F11	-0.482458943331	red	1	0.64524	1.9705
MGH97_P8_B12	0.13179446713	red	1	2.569	2.7314
MGH97_P9_H02	NA	black	0	0	0.89685
MGH97_P9_C11	NA	black	0	0	4.3087
MGH97_P8_A01	NA	black	0	0	1.4673
MGH97_P10_F07	NA	black	0	0	1.0158
MGH97_P10_G01	NA	black	0	0	0
MGH97_P10_H05	NA	black	0	0	2.3559
MGH97_P9_F07	NA	black	0	0	2.3587
MGH97_P9_D08	-0.436169306907	red	1	0.46884	1.8879
MGH97_P9_E05	0.566341732112	red	1	1.5806	0.39177
MGH97_P8_B09	NA	black	0	1.4673	0
MGH97_P10_E12	NA	black	0	0	0
MGH97_P10_B10	NA	black	0	0	0.27023
MGH97_P9_E03	-0.137963523329	red	1	2.4117	0.59072
MGH97_P9_G07	NA	black	0	0	0
MGH97_P9_C09	-0.243405069292	red	1	2.7122	0.94785
MGH97_P10_B11	NA	black	0	0	0
MGH97_P9_B05	-0.57266472103	red	1	3.1413	0.82863
MGH97_P9_A12	NA	black	0	0	0.1865
MGH97_P8_D10	-0.00626093600181	red	1	2.4362	1.6159
MGH97_P8_C05	NA	black	0	3.5607	0
MGH97_P9_D02	-0.2248980567	red	1	2.4952	0.50691
MGH97_P9_D07	-0.303208262537	red	1	3.2873	1.315
MGH97_P8_F03	NA	black	0	0.94561	0
MGH97_P8_C12	NA	black	0	0	0.25701
MGH97_P10_E10	NA	black	0	0	0.66993
MGH97_P10_H10	NA	black	0	0	1.9497
MGH97_P10_C07	NA	black	0	2.2488	0
MGH97_P9_E04	NA	black	0	0	0
MGH97_P8_H10	-0.80974061595	red	1	2.9235	0.14405
MGH97_P9_F03	-0.00196931317123	red	1	2.1147	1.6785
MGH97_P10_C08	NA	black	0	0	1.9899
MGH97_P8_B11	0.235045107157	red	1	2.797	2.4844
MGH97_P10_C01	0.0334211980312	red	1	2.128	1.3818
MGH97_P9_D04	NA	black	0	0	0
MGH97_P10_B06	0.0724493130063	red	1	2.1411	0.56657
MGH97_P8_H09	0.0688666997126	red	1	1.9467	1.3752
MGH97_P9_F05	NA	black	0	0	0.6581
MGH97_P9_B04	0.227082263465	red	1	2.9178	2.2842
MGH97_P9_C12	0.338260719947	red	1	2.7523	3.1327
MGH97_P8_B02	NA	black	0	0	2.692
MGH97_P9_F04	NA	black	0	0.8496	0
MGH97_P10_G02	NA	black	0	0	0
MGH97_P9_B07	NA	black	0	0	0
MGH97_P10_D08	NA	black	0	0	0.33685
MGH97_P10_G12	NA	black	0	2.3025	0
MGH97_P9_A02	NA	black	0	0	0
MGH97_P8_G03	-0.460034165969	red	1	2.6388	0.20664
MGH97_P8_D09	NA	black	0	0	0
MGH97_P10_C06	0.269464342657	red	1	2.726	2.8639
MGH97_P8_H03	NA	black	0	0	0.31383
MGH97_P8_A10	-0.700387741556	red	1	1.1283	2.3934
MGH97_P8_B06	-0.928752942388	red	1	3.0888	0.24732
MGH97_P9_G08	NA	black	0	3.0119	0
MGH97_P8_B01	-0.162438838984	red	1	3.2858	1.5084
MGH97_P10_B08	NA	black	0	0	0.42223
MGH97_P10_C12	NA	black	0	0	1.7146
MGH97_P9_A10	NA	black	0	0	0.20789
MGH97_P9_C10	0.455771960018	red	1	2.8612	3.1691
MGH97_P9_G03	-0.569025051152	red	1	0.72944	2.07
MGH97_P10_B02	0.527328962089	red	1	3.5091	2.4
MGH97_P10_A08	NA	black	0	0	1.6595
MGH97_P8_C09	NA	black	0	0	1.5612
MGH97_P10_D05	-0.642235869848	red	1	3.3474	0.91762
MGH97_P10_F02	NA	black	0	0	0.87892
MGH97_P9_D10	NA	black	0	0	0.53406
MGH97_P8_D08	0.0392802532197	red	1	2.5991	1.9003
MGH97_P9_H11	NA	black	0	0	0.066261
MGH97_P8_C06	-0.166744219864	red	1	2.6316	1.0545
MGH97_P8_A03	-0.48268002784	red	1	2.6189	0.089498
MGH97_P9_C04	NA	black	0	0	2.1664
MGH97_P8_E01	NA	black	0	0	1.543
MGH97_P10_D02	NA	black	0	0	0.80488
MGH97_P9_E12	NA	black	0	0	0
MGH97_P9_A05	0.606608042573	red	1	2.9718	3.2937
MGH97_P10_F06	-2.87944725482	black	0	0.36961	3.4961
MGH97_P9_E01	-0.531988955541	red	1	2.861	0.53107
MGH97_P8_G06	NA	black	0	0	0
MGH97_P10_B03	1.35547644549	green3	2	0.53903	0.43723
MGH97_P9_H08	0.0873167807927	red	1	2.124	0.26424
MGH97_P9_E08	-0.129953020076	red	1	2.3788	0.48233
MGH97_P8_C07	NA	black	0	0	1.2023
MGH97_P9_A06	NA	black	0	0	1.0745
MGH97_P8_E04	1.65679456579	green3	2	0.48852	0.21039
MGH97_P8_C11	1.44428114681	green3	2	0.43403	0.42653
MGH97_P9_C03	-0.316869368967	red	1	2.5102	0.22157
MGH97_P8_E03	-1.03834037073	red	1	1.4356	3.1008
MGH97_P10_B01	NA	black	0	0	3.1301
MGH97_P9_B11	NA	black	0	0	0.95233
MGH97_P9_G02	-0.900623072943	red	1	3.151	0.3774
MGH97_P8_G02	NA	black	0	0	0
MGH97_P10_G10	NA	black	0	0	3.0493
MGH97_P9_G06	-0.0861278080058	red	1	2.5801	1.2851
MGH97_P9_E02	NA	black	0	0	0.60312
MGH97_P9_C06	0.0145040606159	red	1	2.4686	1.829
MGH97_P10_H06	NA	black	0	0	0
MGH97_P8_B05	NA	black	0	0	0
MGH97_P9_F08	NA	black	0	0	0.70487
MGH97_P10_F05	0.0400468232735	red	1	2.0475	1.4356
MGH97_P8_D06	0.7791016274	red	1	3.5007	2.7366
MGH97_P8_D12	0.0860671123256	red	1	2.0531	1.1137
MGH97_P9_H06	NA	black	0	0	2.4852
MGH97_P9_C08	NA	black	0	0	0
MGH97_P10_D06	NA	black	0	0	1.893
MGH97_P8_G12	NA	black	0	0	0.36065
MGH97_P10_C10	0.153755208861	red	1	2.0514	0.38405
MGH97_P8_H07	NA	black	0	0	0
MGH97_P10_E08	-0.232951961338	red	1	2.5198	0.55582
MGH97_P10_G11	-0.0120093202187	red	1	1.3984	1.6374
MGH97_P10_E07	0.0419483172404	red	1	1.6681	1.544
MGH97_P10_F03	-0.151894255767	red	1	2.0233	2.2916
MGH97_P8_F09	-0.212221548539	red	1	2.2076	3.0876
MGH97_P10_F04	0.0634569157522	red	1	3.4342	1.829
MGH97_P9_H03	-0.606744719124	red	1	2.8588	0.38294
MGH97_P10_D09	NA	black	0	0	0.33685
MGH97_P8_C01	NA	black	0	0	0
MGH97_P9_C02	0.411669682949	red	1	1.8016	0.22897
MGH97_P8_F07	-0.60050281056	red	1	2.7205	0.092207
MGH97_P10_G06	-0.641295509047	red	1	1.2455	2.409
MGH97_P9_B01	NA	black	0	4.0762	0
MGH97_P10_E04	1.22450311711	red	1	0.72596	0.43082
MGH97_P8_B07	NA	black	0	0	0.46467
MGH97_P8_G07	-0.27082581646	red	1	1.7655	2.2815
MGH97_P9_B08	NA	black	0	0	0.22897
MGH97_P9_C01	NA	black	0	0	1.7407
MGH97_P8_G01	NA	black	0	2.3265	0
MGH97_P9_H04	NA	black	0	0	0
MGH97_P10_F11	-0.0113549603944	red	1	2.4423	3.5484
MGH97_P10_D03	0.593764046409	red	1	1.2016	0.81476
MGH97_P10_C09	NA	black	0	0	0.4782
MGH97_P8_E06	-0.232211640037	red	1	0.99856	1.8383
MGH97_P8_E09	-0.710042869032	red	1	3.4072	0.88362
MGH97_P8_E05	0.0136866990413	red	1	2.2197	0.6332
MGH97_P8_A08	-0.138483421881	red	1	2.8162	1.3414
MGH97_P10_F12	0.368453590619	red	1	0.89142	1.2154
MGH97_P9_D01	-1.22609815098	red	1	1.4589	3.376
MGH97_P9_E09	NA	black	0	0	3.8038
MGH97_P8_A06	-0.0631496795257	red	1	2.0996	2.031
MGH97_P10_C02	NA	black	0	0	0.75275
MGH97_P10_C11	-0.396861927503	red	1	3.2016	1.1349
MGH97_P8_B10	-0.146878126742	red	1	2.4523	0.7031
MGH97_P9_E11	0.845628692184	red	1	0.61918	0.84479
MGH97_P9_F06	-0.921465784427	red	1	1.0868	2.5955
MGH97_P10_H11	0.647336825935	red	1	3.3693	2.6668
MGH97_P9_B06	NA	black	0	0.39616	0
MGH97_P10_E11	-0.296652152273	red	1	2.456	0.07861
MGH97_P9_B09	NA	black	0	1.0942	0
MGH97_P9_B03	NA	black	0	1.7811	0
MGH97_P9_B10	-0.0851297667262	red	1	3.0052	1.5514
MGH97_P8_H12	-0.361994468252	red	1	0.80074	1.9119
MGH97_P10_A02	-0.170893489393	red	1	2.45	0.57821
MGH97_P8_A04	0.573917085507	red	1	0.86076	1.0129
MGH97_P10_G05	-0.0311223989411	red	1	2.8941	1.6397
MGH97_P9_H10	0.0302158113543	red	1	2.5069	1.9328
MGH97_P9_A11	0.370409809535	red	1	1.8355	0.26784
MGH97_P8_A12	NA	black	0	0	0.37184
MGH97_P8_C08	NA	black	0	0	0
MGH97_P8_A07	0.595013898315	red	1	0.73812	1.0321
MGH97_P10_H03	NA	black	0	0.72247	0
MGH97_P8_H04	NA	black	0	0	2.0236
MGH97_P9_C07	NA	black	0	2.2004	0
MGH97_P9_H07	0.063754638745	red	1	3.3293	1.8311
MGH97_P8_C02	-0.0241412740524	red	1	3.5926	1.7325
MGH97_P10_B09	0.546890581142	red	1	1.6341	0.31615
MGH97_P9_E07	-0.0297865888976	red	1	2.4542	1.4233
MGH97_P10_C03	NA	black	0	0	0
93_P3_D02	NA	black	0	0	3.1653
93_P3_B08	NA	black	0	0	0.80074
93_P3_D10	NA	black	0	0	3.2085
93_P3_H02	NA	black	0	0	2.8355
93_P3_E06	-0.536698260998	red	1	1.9138	3.1342
93_P3_F08	NA	black	0	0	1.7983
93_P3_F07	-1.18814776684	red	1	3.5446	0.49262
93_P3_B02	NA	black	0	0	1.0676
93_P3_G02	-2.19191499777	black	0	4.1596	0.22157
93_P3_G06	NA	black	0	0	0.25217
93_P3_F05	NA	black	0	0	0
93_P3_H01	NA	black	0	0	0
93_P3_F06	NA	black	0	0	0.24975
93_P3_D08	NA	black	0	0	0.63134
93_P3_E03	NA	black	0	0	0.72596
93_P3_A04	-0.0345183865442	red	1	2.2848	2.3121
93_P3_H03	NA	black	0	1.1738	0
93_P3_H10	NA	black	0	0.66357	0
93_P3_A09	NA	black	0	0	3.5461
93_P3_D11	0.062409485187	red	1	2.4779	3.0204
93_P3_E12	NA	black	0	0	0.69777
93_P3_G05	NA	black	0	0	2.6053
93_P3_D12	NA	black	0	0	1.9389
93_P3_E11	-0.271939644158	red	1	1.9862	2.6159
93_P3_B10	NA	black	0	0	1.584
93_P3_B05	NA	black	0	0	0
93_P3_H08	NA	black	0	0	0
93_P3_H04	NA	black	0	1.5226	0
93_P3_F12	NA	black	0	0	0
93_P3_A07	1.06811291346	red	1	1.1972	0.11503
93_P3_E04	NA	black	0	0	0.70399
93_P3_C07	NA	black	0	0	0.40926
93_P3_G09	NA	black	0	0	3.2814
93_P3_A03	NA	black	0	0	1.1641
93_P3_D05	NA	black	0	0	1.0976
93_P3_A10	0.407321167956	red	1	3.1504	2.4628
93_P3_E02	NA	black	0	2.5775	0
93_P3_C04	NA	black	0	0	0
93_P3_F02	NA	black	0	1.736	0
93_P3_E07	NA	black	0	0	0.87892
93_P3_D09	NA	black	0	0	2.9493
93_P3_D07	0.548740346512	red	1	1.6149	0.35952
93_P3_G12	NA	black	0	0	0.68527
93_P3_A05	-0.206143870971	red	1	2.1418	2.8001
93_P3_C05	NA	black	0	0	0.86076
93_P3_F09	NA	black	0	0	1.0738
93_P3_G07	NA	black	0	0	0.18777
93_P3_C01	NA	black	0	0	4.4775
93_P3_C11	-0.0745809703813	red	1	1.8695	1.8762
93_P3_E05	0.160707168387	red	1	1.8972	1.0447
93_P3_A12	0.213715285397	red	1	1.9302	0.69599
93_P3_E09	NA	black	0	0	0.71809
93_P3_D03	-0.0748461543276	red	1	2.0895	2.0755
93_P3_D01	NA	black	0	0	0
93_P3_G04	NA	black	0	0	2.461
93_P3_E01	NA	black	0	0	0
93_P3_G11	NA	black	0	3.0161	0
93_P3_A06	NA	black	0	0	4.0318
93_P3_G10	NA	black	0	0	1.0115
93_P3_A11	NA	black	0	0	0.32423
93_P3_C03	NA	black	0	1.2998	0
93_P3_B11	0.0541758015656	red	1	2.466	2.546
93_P3_G08	-0.0252652495485	red	1	2.3668	2.8211
93_P3_B06	NA	black	0	0	2.9191
93_P3_A02	NA	black	0	0	2.207
93_P3_D06	NA	black	0	0	0
93_P3_B12	-0.50297426808	red	1	3.1968	0.97966
93_P3_B09	NA	black	0	0	0
93_P6_A04	NA	black	0	0	2.3962
93_P6_B02	NA	black	0	0	1.4436
93_P6_E05	NA	black	0	0	0.11103
93_P6_B09	NA	black	0	0	0.18396
93_P6_H11	NA	black	0	0	1.1859
93_P5_E06	NA	black	0	3.7082	0
93_P5_C05	NA	black	0	0	0.24001
93_P5_H06	NA	black	0	0	2.7685
93_P5_G05	NA	black	0	0	0
93_P5_C09	0.750286152924	red	1	1.4531	0.23266
93_P6_D09	NA	black	0	0	2.8528
93_P5_H04	NA	black	0	0	1.7429
93_P6_A06	NA	black	0	0	0.11636
93_P6_F03	NA	black	0	0	0
93_P6_B05	-0.461966029488	red	1	2.908	0.73898
93_P6_C11	-2.09555233821	black	0	4.2164	0.33113
93_P5_H09	NA	black	0	2.7862	0
93_P5_G03	NA	black	0	2.9819	0
93_P5_F04	-0.273046393822	red	1	2.5502	0.50386
93_P6_H12	NA	black	0	0	0
93_P5_G07	NA	black	0	0	0.44573
93_P6_C05	NA	black	0	2.2406	0
93_P6_D05	-0.200410913175	red	1	1.8742	2.2327
93_P5_C12	NA	black	0	0	2.1587
93_P6_A03	-0.452549859747	red	1	0.6526	1.9482
93_P5_E08	NA	black	0	0	0
93_P6_A08	NA	black	0	0	0.47612
93_P6_A10	NA	black	0	4.9366	0
93_P6_A02	NA	black	0	3.734	0
93_P5_G12	-0.421717680943	red	1	3.6013	1.3103
93_P5_E01	NA	black	0	0	2.6149
93_P6_A09	NA	black	0	0	1.6415
93_P6_H05	0.883488384028	red	1	1.3757	0.1177
93_P6_H10	-1.17217309216	red	1	0.50487	2.442
93_P5_C08	NA	black	0	0	1.0058
93_P5_A09	-0.0432925766179	red	1	2.3474	0.96643
93_P5_B09	0.0916288193822	red	1	1.8012	1.384
93_P5_A05	NA	black	0	0	2.7662
93_P6_E04	NA	black	0	0	0
93_P5_A04	NA	black	0	0	2.3654
93_P6_A11	NA	black	0	0	2.0204
93_P5_B12	NA	black	0	1.1985	0
93_P5_F12	NA	black	0	0	0
93_P5_H08	NA	black	0	0	2.0007
93_P6_C08	NA	black	0	0	1.08
93_P5_F10	NA	black	0	0	2.0136
93_P5_E11	0.0521835468642	red	1	2.8663	1.848
93_P6_B03	0.487795827103	red	1	1.0841	1.0215
93_P6_C02	NA	black	0	0	0.46467
93_P6_B04	NA	black	0	0	2.6918
93_P5_D10	NA	black	0	0	0
93_P6_F04	-0.644839925921	red	1	4.3977	1.3813
93_P6_H04	0.0608371556132	red	1	1.3127	1.5276
93_P6_C01	NA	black	0	0	0
93_P5_G06	1.68005825654	green3	2	0.56071	0.13093
93_P6_A07	NA	black	0	0	0
93_P5_H10	-0.120911660126	red	1	0.5568	1.6617
93_P6_F08	NA	black	0	1.5256	0
93_P5_H01	NA	black	0	0	1.4977
93_P5_B02	NA	black	0	0	0
93_P5_G01	NA	black	0	0	2.1757
93_P6_A12	NA	black	0	0	0.16864
93_P5_G11	NA	black	0	0	0.59455
93_P6_E11	-0.332111353313	red	1	1.0314	1.9523
93_P5_D07	NA	black	0	0	3.03
93_P6_E02	-1.50124915336	red	1	3.45	0.071763
93_P6_E09	1.18059525183	red	1	0.45312	0.63227
93_P5_F09	0.0143016941229	red	1	3.2722	1.7596
93_P6_E06	1.1969338983	red	1	1.0786	0.10299
93_P5_A06	NA	black	0	1.3323	0
93_P5_D04	1.67103443912	green3	2	0.47405	0.20914
93_P5_H07	NA	black	0	2.8278	0
93_P6_D06	NA	black	0	0.54992	0
93_P6_C07	1.29768460034	red	1	0.45733	0.53406
93_P5_F07	0.771479511847	red	1	1.2726	0.47923
93_P5_C04	NA	black	0	0	1.1674
93_P5_A02	-0.00794396758581	red	1	2.3219	2.123
93_P5_A07	-0.0672081135791	red	1	1.972	1.9169
93_P5_A08	NA	black	0	0	1.8193
93_P6_B12	NA	black	0	0	0.66993
93_P5_G04	NA	black	0	0	3.1836
93_P5_H11	NA	black	0	0	0
93_P6_E03	NA	black	0	0	1.0718
93_P6_B07	NA	black	0	0	1.2928
93_P5_D02	NA	black	0	0	1.1718
93_P6_D08	NA	black	0	0	0.47612
93_P6_A01	NA	black	0	0	2.0335
93_P5_E12	NA	black	0	0	0.1137
93_P5_A03	NA	black	0	0	3.5159
93_P5_F02	NA	black	0	0	0
93_P6_F06	0.386509793117	red	1	0.76214	1.2222
93_P5_F08	NA	black	0	0	0
93_P6_C10	NA	black	0	0	2.5457
93_P5_G08	-0.259471440834	red	1	2.6931	0.87184
93_P6_D07	NA	black	0	0	1.4531
93_P6_F05	NA	black	0	0	3.4124
93_P5_C07	NA	black	0	0	0
93_P5_B03	NA	black	0	0	0.83996
93_P6_E10	NA	black	0	5.0372	0
93_P5_A11	NA	black	0	0	2.946
93_P5_F01	NA	black	0	0	0
93_P5_C03	NA	black	0	0	2.9218
93_P6_B10	1.5972399826	green3	2	0.62761	0.14926
93_P5_E03	NA	black	0	0	3.477
93_P5_G09	NA	black	0	0	2.3063
93_P5_C10	NA	black	0	0	1.9351
93_P5_E10	1.00494381101	red	1	1.1276	0.30685
93_P5_D08	NA	black	0	0	0.22897
MGH93_P7_D06	NA	black	0	4.256	0
MGH93_P7_G08	NA	black	0	1.5135	0
MGH93_P7_D02	NA	black	0	0	0
MGH93_P7_A03	-0.0351213053648	red	1	2.8127	1.6116
MGH93_P7_B06	NA	black	0	0	0.30334
MGH93_P7_C09	NA	black	0	0	2.272
MGH93_P7_F07	NA	black	0	1.257	0
MGH93_P7_B02	NA	black	0	0	0
MGH93_P7_H05	NA	black	0	0	0
MGH93_P7_H09	1.34144536954	red	1	0.91533	0.12697
MGH93_P7_D10	NA	black	0	0	0.18269
MGH93_P7_B11	NA	black	0	0	2.4238
MGH93_P7_F11	NA	black	0	0	0
MGH93_P7_C04	NA	black	0	0	0
MGH93_P7_F02	NA	black	0	0	0
MGH93_P7_D12	NA	black	0	0	0
MGH93_P7_G04	NA	black	0	0	0.89763
MGH93_P7_A10	NA	black	0	0	0
MGH93_P7_G09	NA	black	0	0	3.1617
MGH93_P7_F06	NA	black	0	0	0.15704
MGH93_P7_H08	NA	black	0	0	0
MGH93_P7_A11	1.59396426958	green3	2	0.45733	0.28688
MGH93_P7_G10	0.0373509529329	red	1	2.1709	0.19912
MGH93_P7_G03	NA	black	0	0	0
MGH93_P7_G07	NA	black	0	0	2.4
MGH93_P7_A12	NA	black	0	0	0
MGH93_P7_A06	0.0264590384268	red	1	1.514	1.5797
MGH93_P7_A08	0.705538817985	red	1	1.3516	0.48852
MGH93_P7_H10	NA	black	0	0	0.80488
MGH93_P7_C05	NA	black	0	0	0
MGH93_P7_C12	NA	black	0	0	0.1865
MGH93_P7_C07	NA	black	0	0	0.19409
MGH93_P7_B03	NA	black	0	3.4342	0
MGH93_P7_A07	0.138042914046	red	1	2.6222	2.4696
MGH93_P7_E10	NA	black	0	0	0.38736
MGH93_P7_F04	NA	black	0	1.6388	0
MGH93_P7_A09	NA	black	0	1.6613	0
MGH93_P7_E06	0.635377432875	red	1	3.2163	2.8217
MGH93_P7_C02	0.547887507246	red	1	3.559	2.4003
MGH93_P7_F10	NA	black	0	0	0
MGH93_P7_C10	0.333991751119	red	1	1.844	0.41034
MGH93_P7_H07	NA	black	0	0	0.090853
MGH93_P7_H01	NA	black	0	0	3.5175
MGH93_P7_B10	NA	black	0	0	3.7226
MGH93_P7_F12	NA	black	0	0	0
MGH93_P7_F08	NA	black	0	0	0
MGH93_P7_A01	NA	black	0	0	0.76469
MGH93_P7_E11	NA	black	0	0	1.8742
MGH93_P7_E09	-0.698951363258	red	1	3.1281	0.63041
MGH93_P7_E05	NA	black	0	0	0
MGH93_P7_D08	0.202689123778	red	1	2.6107	4.1604
MGH93_P7_D01	0.178862106846	red	1	2.6074	2.9439
MGH93_P7_H11	NA	black	0	0	2.6239
MGH93_P7_H12	0.000959853161775	red	1	0.33342	1.5504
MGH93_P7_D05	NA	black	0	0	0.51702
MGH93_P7_E04	-1.41165839035	red	1	0.38073	2.5442
MGH93_P7_D04	NA	black	0	0	1.2135
MGH93_P7_C06	NA	black	0	0	0
MGH93_P7_E12	NA	black	0	0	0.30568
MGH93_P7_G06	NA	black	0	0	0
MGH93_P7_B04	-0.628048710662	red	1	1.9583	3.4631
MGH93_P7_F03	NA	black	0	0	0
MGH93_P7_B12	NA	black	0	0	0.73985
MGH93_P7_H04	0.0109747158437	red	1	2.2467	1.2612
MGH93_P7_A05	-0.56795406944	red	1	2.7049	0.12433
MGH93_P7_D07	NA	black	0	0.73031	0
MGH93_P7_F01	NA	black	0	0	0
MGH93_P7_F05	NA	black	0	0	0.34369
93_P10_H10	NA	black	0	2.2943	0
93_P10_E02	NA	black	0	0	0
93_P9_C04	NA	black	0	0	1.0922
93_P9_A08	NA	black	0	2.146	0
93_P9_G06	NA	black	0	2.0032	0
93_P8_F09	NA	black	0	0	3.3016
93_P8_G06	NA	black	0	0	1.1564
93_P9_E04	NA	black	0	0	0
93_P10_D06	NA	black	0	0	1.8588
93_P9_B07	NA	black	0	0	1.2845
93_P9_G08	NA	black	0	0	0.26183
93_P9_D04	NA	black	0	0	0
93_P8_E07	NA	black	0	0	0.99059
93_P9_H01	NA	black	0	0	0
93_P9_B08	0.938034915177	red	1	3.5237	2.9294
93_P10_E03	NA	black	0	0	0.58785
93_P8_H09	0.39801259445	red	1	1.7753	0.39177
93_P10_B02	NA	black	0	2.3838	0
93_P8_B06	0.0956570048062	red	1	2.5132	3.1124
93_P10_E05	NA	black	0	0	0
93_P8_E06	-0.00115981747827	red	1	2.3962	1.6631
93_P10_A02	NA	black	0	0.80983	0
93_P8_B04	NA	black	0	0	2.8129
93_P8_C05	NA	black	0	0	1.232
93_P9_F12	NA	black	0	0	3.4177
93_P10_A01	NA	black	0	0	1.2147
93_P8_A10	NA	black	0	0	0
93_P9_B06	0.419910308071	red	1	1.8217	0.084064
93_P10_D12	0.263271028397	red	1	1.9249	0.41251
93_P8_D04	NA	black	0	0	0
93_P9_B10	0.405215235908	red	1	1.0014	1.1486
93_P9_E12	NA	black	0	0	0
93_P9_B02	NA	black	0	0	0.33342
93_P8_G11	NA	black	0	0	0
93_P10_H08	NA	black	0	0	0
93_P10_B04	NA	black	0	0	0.93433
93_P9_C12	0.623227834288	red	1	3.4334	2.577
93_P8_D11	NA	black	0	0	2.923
93_P8_A03	NA	black	0	0	1.0065
93_P9_F02	-0.776590095912	red	1	3.1342	0.52707
93_P10_F03	NA	black	0	0	0
93_P9_G11	1.8114133055	green3	2	0.31383	0.20914
93_P8_B09	NA	black	0	0	0
93_P9_E05	1.13900479763	red	1	0.81147	0.45312
93_P8_E09	NA	black	0	0	0
93_P8_G03	NA	black	0	2.6306	0
93_P9_C10	NA	black	0	0	0.55189
93_P8_D06	0.090733915561	red	1	2.6528	2.113
93_P8_C06	NA	black	0	0	2.2585
93_P10_C01	0.783603029781	red	1	1.2222	0.51904
93_P8_A05	NA	black	0	0	0.53605
93_P8_C11	0.30381021243	red	1	1.6313	0.95977
93_P8_E08	NA	black	0	1.5008	0
93_P8_G12	-0.338548731609	red	1	2.5363	0.24123
93_P9_D09	0.856119888633	red	1	3.5351	2.8084
93_P8_D05	NA	black	0	0	1.3567
93_P9_F04	NA	black	0	0	3.1971
93_P10_H12	2.07566674582	black	0	0.24732	0.052416
93_P9_H09	NA	black	0	0	2.4597
93_P10_E06	NA	black	0	0	0.23143
93_P10_D07	NA	black	0	0	1.8801
93_P8_G05	NA	black	0	0	2.8309
93_P9_A03	NA	black	0	0	0
93_P10_E10	-1.12476750074	red	1	0.27739	2.3039
93_P10_G11	NA	black	0	0	3.1025
93_P10_F08	NA	black	0	0	3.1887
93_P8_F07	NA	black	0	0	1.3573
93_P10_E01	0.467703561535	red	1	3.5747	2.2966
93_P9_E07	NA	black	0	0	0
93_P9_E03	-0.24431034445	red	1	3.3417	1.4163
93_P9_D12	0.992469483196	red	1	0.26664	0.8472
93_P8_E03	NA	black	0	0	0
93_P10_E12	0.0851735591822	red	1	1.4988	1.4766
93_P8_F11	-1.68867105642	red	1	1.2857	3.6316
93_P9_B03	NA	black	0	0	3.6337
93_P9_H10	NA	black	0	0	0.3173
93_P10_E04	-0.198106996858	red	1	2.3994	0.22897
93_P8_A07	-0.0514187372964	red	1	2.3265	0.76469
93_P8_F08	NA	black	0	2.1897	0
93_P10_C11	NA	black	0	0	0
93_P10_H07	NA	black	0	0	0.42008
93_P9_E02	0.309079601688	red	1	3.3229	2.1871
93_P10_H05	NA	black	0	0	0
93_P9_B11	NA	black	0	0	2.7717
93_P9_G10	NA	black	0	0	1.5578
93_P10_F05	1.65652964063	green3	2	4.3209	3.0217
93_P9_F10	NA	black	0	0	0.56365
93_P9_A02	-0.0266604074634	red	1	2.8653	1.6452
93_P8_D10	NA	black	0	0	2.1789
93_P10_G04	-0.933199796583	red	1	2.9882	0.069015
93_P10_C05	NA	black	0	0	0
93_P8_C07	NA	black	0	0	1.4319
93_P9_E06	NA	black	0	0	1.0279
93_P8_B11	NA	black	0	0	1.099
93_P10_H01	NA	black	0	0	0
93_P8_H05	NA	black	0	0	2.7632
93_P9_B09	NA	black	0	1.1859	0
93_P8_H07	-0.00432498328547	red	1	2.3144	1.9657
93_P10_C10	NA	black	0	3.0595	0
93_P8_D12	NA	black	0	0	0.43829
93_P8_C03	NA	black	0	0	0
93_P10_C03	NA	black	0	0	0
93_P8_D08	-0.137933205392	red	1	2.4057	0.56462
93_P8_E10	-1.5166839643	red	1	1.355	3.5541
93_P10_A12	NA	black	0	0	0
93_P10_F10	NA	black	0	3.609	0
93_P9_F07	NA	black	0	0	0.43403
93_P8_B03	NA	black	0	0	0
93_P9_G05	NA	black	0	0	0
93_P10_A05	NA	black	0	0	0
93_P9_C06	-0.17309574937	red	1	1.6554	1.9906
93_P8_A02	NA	black	0	0	0.14796
93_P8_F01	NA	black	0	0	0
