Cell_name	Zvalue	Color	Cluster	HDAC2	MYC
MGH54_P9_F06	NA	black	0	0.28451	0
MGH54_P9_F07	0.456601930824	green3	2	3.8034	4.5249
MGH54_P9_F08	0.0261688570768	green3	2	2.7968	3.846
MGH54_P9_F09	NA	black	0	0	0
MGH54_P9_F10	NA	black	0	0.42546	0
MGH54_P9_F11	NA	black	0	0	0
MGH54_P9_F12	NA	black	0	4.2623	0
MGH54_P9_G01	NA	black	0	1.696	0
MGH54_P9_G02	NA	black	0	3.6353	0
MGH54_P9_G03	NA	black	0	0.21288	0
MGH54_P9_G04	NA	black	0	0	0
MGH54_P9_G05	NA	black	0	0.91991	0
MGH54_P9_G06	NA	black	0	0	0
MGH54_P9_G07	NA	black	0	4.1285	0
MGH54_P9_G08	NA	black	0	0	2.1814
MGH54_P9_G09	NA	black	0	4.1198	0
MGH54_P9_G10	NA	black	0	0	0
MGH54_P9_G12	NA	black	0	0	0
MGH54_P9_H01	0.0522661350924	green3	2	3.7654	3.5942
MGH54_P9_H02	NA	black	0	4.3718	0
MGH54_P9_H03	-0.243648452742	green3	2	2.8059	0.49672
MGH54_P9_H04	NA	black	0	0	0
MGH54_P9_H05	NA	black	0	4.0261	0
MGH54_P9_H06	NA	black	0	3.7417	0
MGH54_P9_H07	NA	black	0	0	0
MGH54_P9_H08	0.0120775566351	green3	2	3.6949	3.5002
MGH54_P9_H09	NA	black	0	4.3797	0
MGH54_P9_H10	NA	black	0	0	0
MGH54_P9_H11	0.380802275712	green3	2	3.0757	5.7961
MGH54_P9_H12	2.22422179271	black	0	0.24245	0.82944
MGH54_P2_A05	NA	black	0	3.039	0
MGH54_P2_A06	0.0314776469064	green3	2	2.708	4.3938
MGH54_P2_A10	-0.971890608273	green3	2	3.4939	0.54893
MGH54_P2_B03	-1.15037652106	green3	2	0.42116	4.8712
MGH54_P2_B04	NA	black	0	4.0036	0
MGH54_P2_B06	NA	black	0	3.9852	0
MGH54_P2_B09	0.420617690821	green3	2	4.1836	4.2087
MGH54_P2_B10	NA	black	0	4.0568	0
MGH54_P2_B11	NA	black	0	0	0
MGH54_P2_C01	NA	black	0	3.0966	0
MGH54_P2_C02	NA	black	0	0.51197	0
MGH54_P2_C04	NA	black	0	1.6007	0
MGH54_P2_C05	-0.356474386965	green3	2	4.7103	3.0163
MGH54_P2_C09	NA	black	0	0.2857	0
MGH54_P2_C10	NA	black	0	0.12035	0
MGH54_P2_C11	NA	black	0	0.22404	0
MGH54_P2_D01	NA	black	0	3.2978	0
MGH54_P2_D02	NA	black	0	4.4671	0
MGH54_P2_D03	NA	black	0	0	0
MGH54_P2_D04	-0.106989106565	green3	2	0.18903	3.5562
MGH54_P2_E01	NA	black	0	0	0
MGH54_P2_E02	NA	black	0	0	2.8883
MGH54_P2_E03	-0.0529987707072	green3	2	2.5016	4.7
MGH54_P2_E04	NA	black	0	0.085425	0
MGH54_P2_E05	NA	black	0	3.6971	0
MGH54_P2_E08	NA	black	0	0.56169	0
MGH54_P2_E11	NA	black	0	0	3.7923
MGH54_P2_E12	NA	black	0	0.58304	0
MGH54_P2_F05	NA	black	0	0.87814	0
MGH54_P2_F06	NA	black	0	0	4.8505
MGH54_P2_F08	NA	black	0	0.60502	0
MGH54_P2_F10	NA	black	0	2.9853	0
MGH54_P2_F12	NA	black	0	0	0
MGH54_P2_G02	NA	black	0	0.27023	0
MGH54_P2_G06	NA	black	0	3.2699	0
MGH54_P2_G07	NA	black	0	0.14535	0
MGH54_P2_G08	NA	black	0	3.9494	0
MGH54_P2_G11	NA	black	0	0	0
MGH54_P2_G12	NA	black	0	2.7824	0
MGH54_P2_H02	-0.0118149495274	green3	2	2.6199	6.1809
MGH54_P2_H08	NA	black	0	0.082703	0
MGH54_P2_H09	0.501637541614	green3	2	4.0632	4.4229
MGH54_P2_H11	NA	black	0	0.29042	0
MGH54_P5_A02	-1.22032679641	green3	2	0.14143	4.7846
MGH54_P5_A03	-0.529877605189	green3	2	3.1092	0.70664
MGH54_P5_A04	-1.00957511527	green3	2	0.13093	4.5475
MGH54_P5_A05	NA	black	0	0.13225	0
MGH54_P5_A06	0.710072338854	green3	2	4.6136	4.453
MGH54_P5_A07	NA	black	0	0.45733	0
MGH54_P5_A08	NA	black	0	0.27262	0
MGH54_P5_A09	NA	black	0	3.0172	0
MGH54_P5_A10	NA	black	0	0	0.44467
MGH54_P5_A11	NA	black	0	4.9611	0
MGH54_P5_A12	1.75249581457	blue	3	0.086784	1.514
MGH54_P5_B02	NA	black	0	2.0293	0
MGH54_P5_B03	NA	black	0	0.40054	0
MGH54_P5_B04	NA	black	0	0.51904	0
MGH54_P5_B05	NA	black	0	4.2588	0
MGH54_P5_B06	NA	black	0	0.28333	0
MGH54_P5_B07	0.2670283731	green3	2	4.2778	3.9145
MGH54_P5_B08	NA	black	0	5.2647	0
MGH54_P5_B09	NA	black	0	2.9128	0
MGH54_P5_B10	1.39587964985	blue	3	4.0692	6.1352
MGH54_P5_B11	NA	black	0	3.8622	0
MGH54_P5_B12	NA	black	0	0.26664	0
MGH54_P5_C01	NA	black	0	0	0
MGH54_P5_C02	NA	black	0	0.37184	0
MGH54_P5_C03	NA	black	0	0.29983	0
MGH54_P5_C04	NA	black	0	3.3791	0
MGH54_P5_C05	0.631568124877	green3	2	3.5925	5.2543
MGH54_P5_C06	NA	black	0	5.3056	0
MGH54_P5_C07	NA	black	0	0	0
MGH54_P5_C08	NA	black	0	4.8773	0
MGH54_P5_C09	NA	black	0	0.10836	0
MGH54_P5_C10	NA	black	0	4.5075	0
MGH54_P5_C11	NA	black	0	3.5874	0
MGH54_P5_C12	NA	black	0	0.31383	0
MGH54_P5_D01	NA	black	0	4.8553	0
MGH54_P5_D02	NA	black	0	3.6318	0
MGH54_P5_D03	NA	black	0	0	0
MGH54_P5_D04	NA	black	0	0.16221	0
MGH54_P5_D05	NA	black	0	3.604	0
MGH54_P5_D06	NA	black	0	0.44255	0
MGH54_P5_D08	-0.634806389104	green3	2	0.18777	4.1522
MGH54_P5_D09	NA	black	0	3.5358	0
MGH54_P5_D10	-1.30880877862	green3	2	0.65444	5.2614
MGH54_P5_D11	NA	black	0	4.8266	0
MGH54_P5_D12	NA	black	0	4.4098	0
MGH54_P5_E01	NA	black	0	5.4643	0
MGH54_P5_E02	NA	black	0	0.24001	0
MGH54_P5_E03	NA	black	0	3.3682	0
MGH54_P5_E04	-0.0686050298963	green3	2	2.662	1.0115
MGH54_P5_E05	-0.402822017329	green3	2	0.096262	3.8731
MGH54_P5_E06	NA	black	0	4.4074	0
MGH54_P5_E07	NA	black	0	0.52005	0
MGH54_P5_E08	-0.0599465212895	green3	2	2.6704	1.4404
MGH54_P5_E09	NA	black	0	0	0
MGH54_P5_E10	NA	black	0	0	0
MGH54_P5_E11	NA	black	0	3.7842	0
MGH54_P5_E12	NA	black	0	0.10969	0
MGH54_P5_F01	0.503637622387	green3	2	0.18396	2.8641
MGH54_P5_F02	0.132701860727	green3	2	4.3059	3.6901
MGH54_P5_F03	NA	black	0	4.9358	0
MGH54_P5_F04	NA	black	0	0.33342	0
MGH54_P5_F05	NA	black	0	1.3505	0
MGH54_P5_F06	NA	black	0	4.2976	0
MGH54_P5_F07	NA	black	0	0	0
MGH54_P5_F08	NA	black	0	0.22033	0
MGH54_P5_F10	2.34957596259	black	0	0.11902	0.81885
MGH54_P5_F11	NA	black	0	1.8412	0
MGH54_P5_F12	-1.4267279136	red	1	0.49467	5.275
MGH54_P5_G01	0.731529005834	green3	2	0.1865	2.6041
MGH54_P5_G02	0.895263622196	green3	2	4.1001	5.1338
MGH54_P5_G03	NA	black	0	0.69777	0
MGH54_P5_G04	0.292081207498	green3	2	3.1367	5.0165
MGH54_P5_G05	NA	black	0	0.17377	0
MGH54_P5_G06	NA	black	0	0	5.0036
MGH54_P5_G07	-0.96746755534	green3	2	0.02148	4.4554
MGH54_P5_G08	NA	black	0	0	1.3271
MGH54_P5_G09	0.674131984135	green3	2	4.5462	4.4352
MGH54_P5_G10	-2.02283700015	black	0	4.3095	0.27023
MGH54_P5_G11	-1.45454400147	red	1	3.8319	0.28806
MGH54_P5_G12	-0.0258124887755	green3	2	2.5756	5.008
MGH54_P5_H01	NA	black	0	3.925	0
MGH54_P5_H02	0.0135677393431	green3	2	3.7639	3.5026
MGH54_P5_H03	NA	black	0	3.7264	0
MGH54_P5_H04	NA	black	0	0.30334	0
MGH54_P5_H05	-0.398163887433	green3	2	4.0134	2.7011
MGH54_P5_H06	-0.0280963871929	green3	2	2.2516	3.6706
MGH54_P5_H07	NA	black	0	1.201	0
MGH54_P5_H08	NA	black	0	0	0
MGH54_P5_H09	NA	black	0	3.3038	0
MGH54_P5_H10	-0.410042749647	green3	2	3.9533	2.6425
MGH54_P5_H11	NA	black	0	0.24001	0
MGH54_P5_H12	-0.450402284783	green3	2	3.2823	1.6803
MGH54_P13_A02	NA	black	0	2.1134	0
MGH54_P13_A03	0.150751770034	green3	2	3.1357	4.2562
MGH54_P13_A04	NA	black	0	0	0
MGH54_P13_A05	0.206196452098	green3	2	3.5395	4.0776
MGH54_P13_A06	NA	black	0	3.2793	0
MGH54_P13_A07	NA	black	0	3.9543	0
MGH54_P13_A09	-1.89592600625	red	1	4.2805	0.41792
MGH54_P13_A10	NA	black	0	4.8597	0
MGH54_P13_A11	NA	black	0	4.4538	0
MGH54_P13_B01	NA	black	0	3.7402	0
MGH54_P13_B02	NA	black	0	0	0
MGH54_P13_B03	-0.251669745984	green3	2	0.67356	3.7958
MGH54_P13_B04	NA	black	0	4.1088	0
MGH54_P13_B05	NA	black	0	4.9144	0
MGH54_P13_B06	NA	black	0	5.1733	0
MGH54_P13_B07	NA	black	0	2.1117	0
MGH54_P13_B08	NA	black	0	3.4538	0
MGH54_P13_B10	NA	black	0	4.0237	0
MGH54_P13_B11	NA	black	0	0	0
MGH54_P13_B12	0.0970074580307	green3	2	0.47301	3.3132
MGH54_P13_C01	-1.44323386686	red	1	0.60312	5.396
MGH54_P13_C02	1.35531450134	blue	3	4.567	5.3911
MGH54_P13_C03	NA	black	0	3.4334	0
MGH54_P13_C04	NA	black	0	0.36737	0
MGH54_P13_C05	NA	black	0	0	0
MGH54_P13_C06	NA	black	0	3.1243	0
MGH54_P13_C07	0.113093396458	green3	2	3.0798	4.1275
MGH54_P13_C09	NA	black	0	0	0
MGH54_P13_C10	NA	black	0	3.8547	0
MGH54_P13_C11	0.739966368303	green3	2	1.8213	0.7891
MGH54_P13_C12	-0.244314771169	green3	2	2.9791	1.7351
MGH54_P13_D01	NA	black	0	0.67175	0
MGH54_P13_D02	NA	black	0	0.39067	0
MGH54_P13_D03	NA	black	0	0	0
MGH54_P13_D04	0.173664275223	green3	2	4.2827	3.76
MGH54_P13_D05	NA	black	0	0	1.0043
MGH54_P13_D06	NA	black	0	3.4407	0
MGH54_P13_D07	NA	black	0	0.27977	0
MGH54_P13_D09	NA	black	0	0.22774	0
MGH54_P13_D10	NA	black	0	3.875	0
MGH54_P13_D11	NA	black	0	0.62387	0
MGH54_P13_D12	-0.0236538881117	green3	2	2.4568	3.8774
MGH54_P13_E01	NA	black	0	0.33228	0
MGH54_P13_E02	NA	black	0	1.9226	0
MGH54_P13_E03	NA	black	0	0.66175	0
MGH54_P13_E04	-0.757227400821	green3	2	3.5997	1.4163
MGH54_P13_E05	NA	black	0	0.64247	0
MGH54_P13_E06	NA	black	0	2.7837	0
MGH54_P13_E07	NA	black	0	3.5108	0
MGH54_P13_E08	NA	black	0	3.9572	0
MGH54_P13_E09	NA	black	0	4.1079	0
MGH54_P13_E10	NA	black	0	0.28451	0
MGH54_P13_E11	NA	black	0	4.4754	0
MGH54_P13_E12	NA	black	0	0	0.38626
MGH54_P13_F01	NA	black	0	3.5707	0
MGH54_P13_F02	-2.25766347384	black	0	4.9139	0.82456
MGH54_P13_F03	-0.378181237822	green3	2	3.8468	2.6406
MGH54_P13_F04	NA	black	0	0.28214	0
MGH54_P13_F05	0.502102187157	green3	2	3.7429	4.6933
MGH54_P13_F06	0.823639270542	green3	2	0.10165	2.5301
MGH54_P13_F07	0.706400799713	green3	2	4.9853	4.2993
MGH54_P13_F08	NA	black	0	3.0968	0
MGH54_P13_F09	NA	black	0	0.35727	0
MGH54_P13_F10	NA	black	0	0.11636	0
MGH54_P13_F11	NA	black	0	0.3584	0
MGH54_P13_F12	NA	black	0	0	0
MGH54_P13_G01	NA	black	0	3.0602	0
MGH54_P13_G02	NA	black	0	0.24123	0
MGH54_P13_G03	-0.567774149716	green3	2	4.0093	2.3713
MGH54_P13_G05	0.0423913267401	green3	2	4.0355	3.5545
MGH54_P13_G06	NA	black	0	4.7678	0
MGH54_P13_G07	0.112895284263	green3	2	2.8834	4.6257
MGH54_P13_G08	-1.15112221645	green3	2	3.6654	0.55876
MGH54_P13_G09	NA	black	0	0.49774	0
MGH54_P13_G10	-2.04568453654	black	0	0.28096	5.8256
MGH54_P13_G11	NA	black	0	0	0
MGH54_P13_G12	-0.0704078808822	green3	2	2.7303	2.0405
MGH54_P13_H02	2.03113439848	black	0	0.7476	0.39944
MGH54_P13_H03	NA	black	0	0.34823	0
MGH54_P13_H04	0.60474377014	green3	2	1.5251	1.8972
MGH54_P13_H05	NA	black	0	4.2876	0
MGH54_P13_H06	NA	black	0	1.9848	0
MGH54_P13_H07	NA	black	0	3.6111	0
MGH54_P13_H08	NA	black	0	0.69777	0
MGH54_P13_H09	NA	black	0	0.16221	0
MGH54_P13_H10	0.195096569671	green3	2	3.0716	4.6413
MGH54_P13_H11	NA	black	0	0.44996	0
MGH60_P4_A01	NA	black	0	4.1929	0
MGH60_P4_A02	NA	black	0	3.772	0
MGH60_P4_A03	NA	black	0	0.22404	0
MGH60_P4_A04	NA	black	0	3.8363	0
MGH60_P4_A05	0.212899685929	green3	2	3.7306	3.9914
MGH60_P4_A06	-0.112410677819	green3	2	1.8914	3.8796
MGH60_P4_A07	NA	black	0	4.1727	0
MGH60_P4_A08	NA	black	0	0	0
MGH60_P4_A09	NA	black	0	0.42116	0
MGH60_P4_A10	NA	black	0	0	0
MGH60_P4_A11	NA	black	0	3.7424	0
MGH60_P4_A12	NA	black	0	4.0696	0
MGH60_P4_B01	0.706210204737	green3	2	0.19283	2.6309
MGH60_P4_B02	NA	black	0	0	0
MGH60_P4_B03	NA	black	0	0	0
MGH60_P4_B04	NA	black	0	0	0
MGH60_P4_B05	-1.1767997541	green3	2	4.5976	1.8699
MGH60_P4_B06	NA	black	0	0.59168	0
MGH60_P4_B07	1.55918248744	blue	3	4.6634	5.5778
MGH60_P4_B08	NA	black	0	0	0
MGH60_P4_B09	NA	black	0	0	4.5491
MGH60_P4_B10	NA	black	0	4.4108	0
MGH60_P4_B11	0.59839944649	green3	2	4.4354	4.378
MGH60_P4_B12	NA	black	0	4.6491	0
MGH60_P4_C01	-0.0550035115722	green3	2	1.9572	3.6835
MGH60_P4_C02	NA	black	0	3.6135	0
MGH60_P4_C03	NA	black	0	2.9982	0
MGH60_P4_C04	NA	black	0	3.4645	0
MGH60_P4_C05	NA	black	0	3.9491	0
MGH60_P4_C06	NA	black	0	4.2541	0
MGH60_P4_C07	0.541127263375	green3	2	3.4226	5.3236
MGH60_P4_C09	NA	black	0	4.4235	0
MGH60_P4_C11	NA	black	0	0	0
MGH60_P4_C12	-0.197625792916	green3	2	3.6349	2.9449
MGH60_P4_D01	NA	black	0	2.0979	0
MGH60_P4_D02	NA	black	0	0.41468	0
MGH60_P4_D03	NA	black	0	5.173	0
MGH60_P4_D04	NA	black	0	4.8838	0
MGH60_P4_D05	NA	black	0	3.7494	0
MGH60_P4_D06	NA	black	0	1.8722	0
MGH60_P4_D07	1.91947336377	black	0	0.59359	0.79327
MGH60_P4_D08	0.153932136596	green3	2	3.4187	3.9896
MGH60_P4_D10	NA	black	0	0.73985	0
MGH60_P4_D12	-1.64583559792	red	1	4.1476	0.59264
MGH60_P4_E01	1.99063961164	black	0	0.72247	0.50182
MGH60_P4_E02	NA	black	0	4.0827	0
MGH60_P4_E03	-0.531184347358	green3	2	0.3471	4.079
MGH60_P4_E04	0.301680459138	green3	2	0.67446	3.0113
MGH60_P4_E05	NA	black	0	3.7477	0
MGH60_P4_E06	NA	black	0	1.1057	0
MGH60_P4_E07	NA	black	0	3.6108	0
MGH60_P4_E08	NA	black	0	0	0
MGH60_P4_E09	NA	black	0	0	0
MGH60_P4_E11	NA	black	0	5.4573	0
MGH60_P4_E12	NA	black	0	0.301	0
MGH60_P4_F01	-3.1815722607	black	0	5.4154	0.40708
MGH60_P4_F02	NA	black	0	1.0363	0
MGH60_P4_F03	NA	black	0	0.21288	0
MGH60_P4_F04	NA	black	0	0	0
MGH60_P4_F05	-0.374849151831	green3	2	1.4441	4.3242
MGH60_P4_F06	0.258701022453	green3	2	3.0465	5.1341
MGH60_P4_F07	NA	black	0	0	0
MGH60_P4_F08	NA	black	0	3.6159	0
MGH60_P4_F09	NA	black	0	3.8608	0
MGH60_P4_F10	NA	black	0	4.4744	0
MGH60_P4_F11	NA	black	0	2.3477	0
MGH60_P4_F12	NA	black	0	0.4678	0
MGH60_P4_G01	0.242970467632	green3	2	3.3393	4.3857
MGH60_P4_G02	NA	black	0	0	0
MGH60_P4_G03	NA	black	0	4.4577	0
MGH60_P4_G04	NA	black	0	0.70399	0
MGH60_P4_G05	NA	black	0	0.20289	0
MGH60_P4_G06	NA	black	0	0	0
MGH60_P4_G07	NA	black	0	2.9791	0
MGH60_P4_G08	NA	black	0	2.0569	0
MGH60_P4_G09	NA	black	0	0	0
MGH60_P4_G10	NA	black	0	0.14926	0
MGH60_P4_G11	NA	black	0	5.0878	0
MGH60_P4_G12	NA	black	0	0.2302	0
MGH60_P4_H01	NA	black	0	3.2897	0
MGH60_P4_H03	NA	black	0	1.4238	0
MGH60_P4_H04	NA	black	0	0.14796	0
MGH60_P4_H06	NA	black	0	2.6649	0
MGH60_P4_H07	NA	black	0	0	0
MGH60_P4_H08	NA	black	0	4.5693	0
MGH60_P4_H09	NA	black	0	0.4844	0
MGH60_P4_H10	0.675908432645	green3	2	5.2262	4.1942
MGH60_P4_H11	NA	black	0	4.5742	0
MGH60_P4_H12	NA	black	0	3.7292	0
MGH60_P5_A01	NA	black	0	0.16221	0
MGH60_P5_A02	2.18080673631	black	0	0.32423	0.78827
MGH60_P5_A03	NA	black	0	4.0939	0
MGH60_P5_A04	NA	black	0	2.9946	0
MGH60_P5_A05	-1.83323508996	red	1	0.30451	5.6009
MGH60_P5_A06	NA	black	0	0	0
MGH60_P5_A07	-0.300836691142	green3	2	4.7127	3.089
MGH60_P5_A08	NA	black	0	0	0
MGH60_P5_A09	NA	black	0	3.9459	0
MGH60_P5_A10	NA	black	0	3.1567	0
MGH60_P5_A11	NA	black	0	0.14666	0
MGH60_P5_A12	NA	black	0	0.16864	0
MGH60_P5_B01	NA	black	0	0	0
MGH60_P5_B02	0.0883392617938	green3	2	3.2544	3.8412
MGH60_P5_B03	NA	black	0	0.19156	0
MGH60_P5_B04	0.0863147431702	green3	2	3.4943	3.735
MGH60_P5_B05	NA	black	0	3.5602	0
MGH60_P5_B06	NA	black	0	0	0
MGH60_P5_B07	NA	black	0	0	0
MGH60_P5_B08	NA	black	0	0	0
MGH60_P5_B09	NA	black	0	0.28924	0
MGH60_P5_B10	NA	black	0	4.3052	0
MGH60_P5_B12	NA	black	0	0	2.8916
MGH60_P5_C01	NA	black	0	3.3587	0
MGH60_P5_C02	NA	black	0	2.9207	0
MGH60_P5_C03	NA	black	0	0	0
MGH60_P5_C04	1.01821456089	green3	2	3.9098	5.6472
MGH60_P5_C05	NA	black	0	4.4062	0
MGH60_P5_C06	-0.152329201929	green3	2	4.6609	3.2763
MGH60_P5_C07	NA	black	0	3.9583	0
MGH60_P5_C08	NA	black	0	1.8774	0
MGH60_P5_C09	NA	black	0	0	0
MGH60_P5_C10	NA	black	0	3.4807	0
MGH60_P5_C11	NA	black	0	0.38626	0
MGH60_P5_C12	-0.464175901231	green3	2	0.051024	3.9305
MGH60_P5_D01	NA	black	0	4.0639	0
MGH60_P5_D02	NA	black	0	0	0
MGH60_P5_D03	NA	black	0	0	0
MGH60_P5_D04	0.374680742632	green3	2	3.3622	4.8488
MGH60_P5_D05	0.290640560283	green3	2	3.4355	4.4386
MGH60_P5_D06	NA	black	0	0.24975	0
MGH60_P5_D07	NA	black	0	4.9737	0
MGH60_P5_D08	NA	black	0	0	0
MGH60_P5_D09	0.0174563030092	green3	2	2.5627	1.884
MGH60_P5_D10	-0.0626980917762	green3	2	3.1104	3.1248
MGH60_P5_D11	NA	black	0	0	0
MGH60_P5_D12	NA	black	0	3.9301	0
MGH60_P5_E01	-0.828555280627	green3	2	0.18015	4.3674
MGH60_P5_E02	NA	black	0	4.0921	0
MGH60_P5_E03	-0.0154836168386	green3	2	3.0224	3.3612
MGH60_P5_E04	NA	black	0	0.83269	0
MGH60_P5_E05	NA	black	0	0	0
MGH60_P5_E06	NA	black	0	0	0
MGH60_P5_E07	NA	black	0	0	0
MGH60_P5_E08	NA	black	0	0.93055	0
MGH60_P5_E09	NA	black	0	0	0
MGH60_P5_E10	NA	black	0	0.20163	0
MGH60_P5_E11	NA	black	0	0.31267	0
MGH60_P5_E12	NA	black	0	0.63413	0
MGH60_P5_F01	NA	black	0	1.291	0
MGH60_P5_F02	NA	black	0	2.0803	0
MGH60_P5_F03	NA	black	0	2.737	0
MGH60_P5_F04	NA	black	0	2.5165	0
MGH60_P5_F05	NA	black	0	3.5919	0
MGH60_P5_F06	NA	black	0	4.8789	0
MGH60_P5_F07	NA	black	0	0.39944	0
MGH60_P5_F08	NA	black	0	3.7888	0
MGH60_P5_F09	NA	black	0	0.44679	0
MGH60_P5_F11	-0.710058392819	green3	2	0.36625	4.3021
MGH60_P5_F12	NA	black	0	3.9995	0
MGH60_P5_G01	NA	black	0	3.4392	0
MGH60_P5_G02	NA	black	0	4.3119	0
MGH60_P5_G03	NA	black	0	2.5413	0
MGH60_P5_G04	NA	black	0	4.7002	0
MGH60_P5_G05	NA	black	0	0.12168	0
MGH60_P5_G06	NA	black	0	0.24732	0
MGH60_P5_G07	NA	black	0	1.8408	0
MGH60_P5_G08	NA	black	0	3.7202	0
MGH60_P5_G09	NA	black	0	0.27501	0
MGH60_P5_G10	NA	black	0	3.8259	0
MGH60_P5_G11	NA	black	0	0.1776	0
MGH60_P5_G12	0.246523269143	green3	2	3.8307	4.0253
MGH60_P5_H01	NA	black	0	0.14274	0
MGH60_P5_H02	0.0179072400162	green3	2	2.5651	0.95977
MGH60_P5_H03	NA	black	0	0	0
MGH60_P5_H04	NA	black	0	2.5514	0
MGH60_P5_H05	NA	black	0	3.9331	0
MGH60_P5_H06	NA	black	0	4.1208	0
MGH60_P5_H07	NA	black	0	0.07861	0
MGH60_P5_H08	NA	black	0	0.52005	0
MGH60_P5_H09	NA	black	0	0.14796	0
MGH60_P5_H10	NA	black	0	0.81229	0
MGH60_P5_H11	-1.14660673396	green3	2	0.30801	4.7959
MGH60_P5_H12	NA	black	0	1.6285	0
MGH60_P6_A01	NA	black	0	1.2016	0
MGH60_P6_A02	NA	black	0	0.37407	0
MGH60_P6_A03	0.144883557569	green3	2	2.326	1.9749
MGH60_P6_A04	NA	black	0	0.14143	0
MGH60_P6_A05	NA	black	0	3.8313	0
MGH60_P6_A06	NA	black	0	3.5074	0
MGH60_P6_A07	NA	black	0	3.0435	0
MGH60_P6_A08	-0.753902146731	green3	2	3.3148	0.64616
MGH60_P6_A09	NA	black	0	1.1731	0
MGH60_P6_A10	NA	black	0	0.46571	0
MGH60_P6_A11	NA	black	0	0.098958	0
MGH60_P6_A12	NA	black	0	0.13093	0
MGH60_P6_B01	NA	black	0	0	0
MGH60_P6_B03	NA	black	0	4.9905	0
MGH60_P6_B04	NA	black	0	4.9465	0
MGH60_P6_B05	NA	black	0	0	0
MGH60_P6_B06	-0.0542358839236	green3	2	3.1105	3.1704
MGH60_P6_B07	NA	black	0	0.20414	0
MGH60_P6_B08	NA	black	0	0	0
MGH60_P6_B09	1.53107181969	blue	3	4.2239	6.1107
MGH60_P6_B10	NA	black	0	0.82863	0
MGH60_P6_B11	NA	black	0	0	0
MGH60_P6_B12	NA	black	0	1.0711	0
MGH60_P6_C02	NA	black	0	3.6206	0
MGH60_P6_C03	-0.572903777634	green3	2	3.2744	1.1827
MGH60_P6_C05	NA	black	0	3.6103	0
MGH60_P6_C06	NA	black	0	0	0
MGH60_P6_C07	NA	black	0	0	0
MGH60_P6_C08	NA	black	0	4.5781	0
MGH60_P6_C09	NA	black	0	0.14796	0
MGH60_P6_C10	NA	black	0	4.4698	0
MGH60_P6_C11	NA	black	0	0	0
MGH60_P6_D01	NA	black	0	1.9859	0
MGH60_P6_D03	NA	black	0	3.6661	0
MGH60_P6_D04	NA	black	0	0	0
MGH60_P6_D05	NA	black	0	0	0
MGH60_P6_D06	NA	black	0	2.5482	0
MGH60_P6_D07	NA	black	0	0.56267	0
MGH60_P6_D08	NA	black	0	0.09356	0
MGH60_P6_D09	-0.847893049398	green3	2	3.3957	0.61164
MGH60_P6_D11	NA	black	0	3.2894	0
MGH60_P6_D12	NA	black	0	0.28451	0
MGH60_P6_E01	NA	black	0	0	0.77231
MGH60_P6_E02	-1.11735233681	green3	2	4.5231	1.8914
MGH60_P6_E03	NA	black	0	0.86869	0
MGH60_P6_E04	NA	black	0	1.5936	0
MGH60_P6_E05	NA	black	0	3.4679	0
MGH60_P6_E06	NA	black	0	2.6989	0
MGH60_P6_E07	NA	black	0	0.29631	0
MGH60_P6_E08	NA	black	0	0.11237	0
MGH60_P6_E09	NA	black	0	0	5.1084
MGH60_P6_E10	-1.6555058613	red	1	4.0949	0.47612
MGH60_P6_E11	NA	black	0	3.3337	0
MGH60_P6_E12	NA	black	0	1.1197	0
MGH60_P6_F02	NA	black	0	0.1635	0
MGH60_P6_F03	NA	black	0	4.0834	0
MGH60_P6_F04	NA	black	0	0.3505	0
MGH60_P6_F05	NA	black	0	0.95531	0
MGH60_P6_F06	NA	black	0	0	0
MGH60_P6_F07	NA	black	0	0	0
MGH60_P6_F08	0.91335182058	green3	2	0.86076	1.9978
MGH60_P6_F09	-0.75190740876	green3	2	1.8176	5.9876
MGH60_P6_F10	NA	black	0	2.5864	0
MGH60_P6_F11	NA	black	0	0	3.8791
MGH60_P6_F12	NA	black	0	3.7936	0
MGH60_P6_G01	NA	black	0	0	0
MGH60_P6_G02	NA	black	0	3.9636	0
MGH60_P6_G03	NA	black	0	1.2863	0
MGH60_P6_G04	NA	black	0	0	0
MGH60_P6_G05	NA	black	0	0.3774	0
MGH60_P6_G06	NA	black	0	4.4102	0
MGH60_P6_G07	2.35756793641	black	0	0.16221	0.76299
MGH60_P6_G08	NA	black	0	2.2848	0
MGH60_P6_G10	0.00424912223602	green3	2	3.0067	3.4921
MGH60_P6_G11	NA	black	0	0.20414	0
MGH60_P6_G12	NA	black	0	0.29631	0
MGH60_P6_H01	NA	black	0	0.19661	0
MGH60_P6_H02	-1.31785079442	green3	2	4.3134	1.3818
MGH60_P6_H03	NA	black	0	3.2271	0
MGH60_P6_H04	NA	black	0	3.5291	0
MGH60_P6_H06	NA	black	0	2.9341	0
MGH60_P6_H07	NA	black	0	4.0295	0
MGH60_P6_H08	NA	black	0	4.6121	0
MGH60_P6_H09	-1.04084930317	green3	2	0.067639	4.5529
MGH60_P6_H10	NA	black	0	2.144	0
MGH60_P6_H11	2.66588206466	black	0	0.15834	0.41359
MGH60_P6_H12	NA	black	0	0.32769	0
MGH60_P7_A01	NA	black	0	0.29866	0
MGH60_P7_A02	NA	black	0	0	0
MGH60_P7_A03	NA	black	0	0	0
MGH60_P7_A04	NA	black	0	0	0
