Cell_name	Zvalue	Color	Cluster	CREB1	FLT1
MGH97_P8_G08	NA	black	0	3.4892	0
MGH97_P10_B07	NA	black	0	0	0.26903
MGH97_P9_G11	0.0596723464433	red	1	0.42331	0.36513
MGH97_P8_F11	NA	black	0	0	0
MGH97_P8_F05	NA	black	0	0	0
MGH97_P9_A01	NA	black	0	0	0
MGH97_P10_F01	NA	black	0	0	0.18396
MGH97_P8_C10	-0.807984305174	red	1	2.8789	0.21164
MGH97_P8_E02	NA	black	0	0	0
MGH97_P10_B05	NA	black	0	0	0
MGH97_P8_G04	NA	black	0	0	0
MGH97_P9_B02	NA	black	0	0.62574	0
MGH97_P8_H08	NA	black	0	0.14666	0
MGH97_P8_F01	NA	black	0	1.6969	0
MGH97_P10_H09	NA	black	0	0	0
MGH97_P10_E06	NA	black	0	0	0
MGH97_P10_D10	NA	black	0	0	0
MGH97_P10_A03	NA	black	0	0	0.62106
MGH97_P10_A05	NA	black	0	0	0.24367
MGH97_P10_A01	NA	black	0	2.0885	0
MGH97_P9_D09	NA	black	0	0.66903	0
MGH97_P9_D06	0.0647900090506	red	1	0.23266	0.37072
MGH97_P9_G05	NA	black	0	3.7493	0
MGH97_P10_E05	NA	black	0	0.9782	0
MGH97_P8_F10	-0.158520481197	red	1	2.9953	0.40054
MGH97_P10_A04	NA	black	0	0	0.38294
MGH97_P9_A07	NA	black	0	0	0.8536
MGH97_P9_A08	NA	black	0	3.0332	0
MGH97_P9_H12	NA	black	0	2.0225	0
MGH97_P10_G03	NA	black	0	0	0
MGH97_P8_B03	NA	black	0	1.2339	0
MGH97_P10_H07	-0.692693739785	red	1	0.1903	0.80157
MGH97_P10_E01	NA	black	0	0.18903	0
MGH97_P9_F11	-0.577613196109	red	1	2.496	0.22897
MGH97_P8_B12	NA	black	0	1.6544	0
MGH97_P9_H02	NA	black	0	0	0
MGH97_P9_C11	NA	black	0	0.14274	0
MGH97_P8_A01	NA	black	0	2.3735	0
MGH97_P10_F07	NA	black	0	2.0645	0
MGH97_P10_G01	NA	black	0	0	0.56267
MGH97_P10_H05	NA	black	0	0	0.27262
MGH97_P9_F07	NA	black	0	1.3545	0
MGH97_P9_D08	NA	black	0	0	0
MGH97_P9_E05	0.106584118041	red	1	0.13225	0.3505
MGH97_P8_B09	NA	black	0	0	0
MGH97_P10_E12	NA	black	0	0	0
MGH97_P10_B10	NA	black	0	0	0
MGH97_P9_E03	-0.00230444562773	red	1	2.3606	0.4351
MGH97_P9_G07	NA	black	0	0	0
MGH97_P9_C09	NA	black	0	0	0
MGH97_P10_B11	NA	black	0	0	0.28214
MGH97_P9_B05	NA	black	0	0	0
MGH97_P9_A12	NA	black	0	0	0
MGH97_P8_D10	NA	black	0	0	0
MGH97_P8_C05	NA	black	0	0	0
MGH97_P9_D02	NA	black	0	1.8938	0
MGH97_P9_D07	NA	black	0	0	0.17121
MGH97_P8_F03	NA	black	0	3.4348	0
MGH97_P8_C12	NA	black	0	0	0
MGH97_P10_E10	NA	black	0	0	0
MGH97_P10_H10	0.00323538345128	red	1	1.0328	0.37407
MGH97_P10_C07	NA	black	0	0	0
MGH97_P9_E04	NA	black	0	0.37518	0
MGH97_P8_H10	NA	black	0	0.13356	0
MGH97_P9_F03	NA	black	0	0	0
MGH97_P10_C08	NA	black	0	0.29278	0
MGH97_P8_B11	-0.729235234222	red	1	2.9933	0.24732
MGH97_P10_C01	NA	black	0	0.11503	0
MGH97_P9_D04	NA	black	0	0	0
MGH97_P10_B06	0.308832078431	red	1	3.2826	0.52005
MGH97_P8_H09	NA	black	0	0	0
MGH97_P9_F05	NA	black	0	0	0
MGH97_P9_B04	NA	black	0	0	0.22897
MGH97_P9_C12	NA	black	0	0	0.37072
MGH97_P8_B02	-0.606002879067	red	1	0.28688	0.7941
MGH97_P9_F04	NA	black	0	0	0
MGH97_P10_G02	NA	black	0	0	0
MGH97_P9_B07	NA	black	0	0.19156	0
MGH97_P10_D08	NA	black	0	0	0
MGH97_P10_G12	NA	black	0	2.7799	0
MGH97_P9_A02	NA	black	0	0	0
MGH97_P8_G03	NA	black	0	2.4335	0
MGH97_P8_D09	0.252197084894	red	1	1.7407	0.63227
MGH97_P10_C06	NA	black	0	1.5666	0
MGH97_P8_H03	NA	black	0	0	0
MGH97_P8_A10	NA	black	0	0	0
MGH97_P8_B06	NA	black	0	0.23143	0
MGH97_P9_G08	NA	black	0	0	0
MGH97_P8_B01	NA	black	0	0	0.27858
MGH97_P10_B08	NA	black	0	1.7816	0
MGH97_P10_C12	NA	black	0	2.2479	0
MGH97_P9_A10	0.425585810384	red	1	0.19409	0.15056
MGH97_P9_C10	NA	black	0	0.09356	0
MGH97_P9_G03	NA	black	0	0	0
MGH97_P10_B02	NA	black	0	0	0
MGH97_P10_A08	NA	black	0	3.2734	0
MGH97_P8_C09	NA	black	0	0	0.24367
MGH97_P10_D05	0.581054337543	red	1	3.3616	0.58111
MGH97_P10_F02	-0.0260020785562	red	1	1.2147	0.33228
MGH97_P9_D10	NA	black	0	0	0.37629
MGH97_P8_D08	NA	black	0	1.6576	0
MGH97_P9_H11	NA	black	0	0.99639	0
MGH97_P8_C06	0.048476495438	red	1	1.5494	0.48027
MGH97_P8_A03	NA	black	0	1.988	0
MGH97_P9_C04	NA	black	0	0	0
MGH97_P8_E01	NA	black	0	0	0
MGH97_P10_D02	NA	black	0	1.7748	0
MGH97_P9_E12	NA	black	0	0	0.54597
MGH97_P9_A05	NA	black	0	0	0
MGH97_P10_F06	0.123350561043	red	1	2.0676	0.49774
MGH97_P9_E01	NA	black	0	0	0
MGH97_P8_G06	NA	black	0	0.29631	0
MGH97_P10_B03	NA	black	0	0	0
MGH97_P9_H08	NA	black	0	2.1502	0
MGH97_P9_E08	NA	black	0	0	0.38736
MGH97_P8_C07	NA	black	0	0	0.34596
MGH97_P9_A06	NA	black	0	0	1.1903
MGH97_P8_E04	0.153672027566	red	1	0.19535	0.31846
MGH97_P8_C11	NA	black	0	0	0.27977
MGH97_P9_C03	NA	black	0	0.46989	0
MGH97_P8_E03	NA	black	0	0	0.24853
MGH97_P10_B01	NA	black	0	2.922	0
MGH97_P9_B11	NA	black	0	0	0.44784
MGH97_P9_G02	NA	black	0	0	0
MGH97_P8_G02	NA	black	0	1.3818	0
MGH97_P10_G10	NA	black	0	0.18903	0
MGH97_P9_G06	NA	black	0	0.11103	0
MGH97_P9_E02	NA	black	0	0	0
MGH97_P9_C06	NA	black	0	0	0
MGH97_P10_H06	NA	black	0	0.26303	0
MGH97_P8_B05	NA	black	0	0	0
MGH97_P9_F08	NA	black	0	0	0
MGH97_P10_F05	NA	black	0	0.088142	0
MGH97_P8_D06	NA	black	0	2.722	0
MGH97_P8_D12	NA	black	0	0	0.25338
MGH97_P9_H06	-0.175470104625	red	1	1.5326	0.23511
MGH97_P9_C08	NA	black	0	0	0
MGH97_P10_D06	NA	black	0	0	0.29514
MGH97_P8_G12	NA	black	0	0	0
MGH97_P10_C10	NA	black	0	1.0566	0
MGH97_P8_H07	NA	black	0	1.0475	0
MGH97_P10_E08	NA	black	0	0.16864	0
MGH97_P10_G11	NA	black	0	0	0
MGH97_P10_E07	NA	black	0	0	0
MGH97_P10_F03	0.10853194996	red	1	2.6817	0.47508
MGH97_P8_F09	NA	black	0	3.0011	0
MGH97_P10_F04	NA	black	0	0.21785	0
MGH97_P9_H03	0.0247676198905	red	1	0.12961	0.39616
MGH97_P10_D09	NA	black	0	0	0.58688
MGH97_P8_C01	NA	black	0	0	0
MGH97_P9_C02	NA	black	0	2.9241	0
MGH97_P8_F07	NA	black	0	0	0.26903
MGH97_P10_G06	-0.707989478958	red	1	2.3505	0.15316
MGH97_P9_B01	NA	black	0	2.9475	0
MGH97_P10_E04	NA	black	0	1.6708	0
MGH97_P8_B07	NA	black	0	0	0.67265
MGH97_P8_G07	NA	black	0	0	0
MGH97_P9_B08	NA	black	0	0	0
MGH97_P9_C01	NA	black	0	2.9732	0
MGH97_P8_G01	NA	black	0	2.3262	0
MGH97_P9_H04	NA	black	0	0	0.44042
MGH97_P10_F11	NA	black	0	0.18142	0
MGH97_P10_D03	NA	black	0	0	0
MGH97_P10_C09	NA	black	0	0	0
MGH97_P8_E06	NA	black	0	0	0
MGH97_P8_E09	-0.349608635525	red	1	2.0465	0.24853
MGH97_P8_E05	NA	black	0	0.14012	0
MGH97_P8_A08	NA	black	0	0	0.28451
MGH97_P10_F12	0.423452791701	red	1	0.041243	0.1903
MGH97_P9_D01	NA	black	0	0	0
MGH97_P9_E09	NA	black	0	0.92067	0
MGH97_P8_A06	NA	black	0	0.18142	0
MGH97_P10_C02	0.148923095778	red	1	2.1043	0.50894
MGH97_P10_C11	-0.175992689698	red	1	2.6358	0.38073
MGH97_P8_B10	NA	black	0	0	0
MGH97_P9_E11	NA	black	0	0	0
MGH97_P9_F06	NA	black	0	2.0165	0
MGH97_P10_H11	NA	black	0	2.6409	0
MGH97_P9_B06	-0.435638342039	red	1	2.3033	0.25338
MGH97_P10_E11	0.136726256892	red	1	0.67175	0.2302
MGH97_P9_B09	0.0395100579665	red	1	0.96643	0.16736
MGH97_P9_B03	1.1897960641	red	1	2.7323	0.82375
MGH97_P9_B10	NA	black	0	0	0
MGH97_P8_H12	NA	black	0	0	0
MGH97_P10_A02	0.152947859331	red	1	1.5743	0.59168
MGH97_P8_A04	NA	black	0	0	0
MGH97_P10_G05	NA	black	0	0.085425	0
MGH97_P9_H10	0.345906558465	red	1	2.6031	0.55778
MGH97_P9_A11	NA	black	0	0	0
MGH97_P8_A12	NA	black	0	0	0
MGH97_P8_C08	NA	black	0	0	0.73379
MGH97_P8_A07	NA	black	0	2.4795	0
MGH97_P10_H03	NA	black	0	0.16221	0
MGH97_P8_H04	NA	black	0	0	0
MGH97_P9_C07	NA	black	0	0	0.37407
MGH97_P9_H07	NA	black	0	0	0
MGH97_P8_C02	NA	black	0	0	0.53406
MGH97_P10_B09	NA	black	0	2.5099	0
MGH97_P9_E07	-0.0651382497777	red	1	2.3471	0.40926
MGH97_P10_C03	NA	black	0	0.063503	0
93_P3_D02	NA	black	0	0	0
93_P3_B08	NA	black	0	0	0
93_P3_D10	NA	black	0	0.76469	0
93_P3_H02	NA	black	0	3.3127	0
93_P3_E06	0.391726652445	red	1	1.754	0.74416
93_P3_F08	NA	black	0	2.0437	0
93_P3_F07	NA	black	0	2.0054	0
93_P3_B02	NA	black	0	0	0
93_P3_G02	0.225526685507	red	1	0.071763	0.29042
93_P3_G06	-0.0174585050271	red	1	1.2726	0.37851
93_P3_F05	NA	black	0	0.13093	0
93_P3_H01	NA	black	0	0	0
93_P3_F06	NA	black	0	1.9268	0
93_P3_D08	NA	black	0	0	0
93_P3_E03	NA	black	0	0.092207	0
93_P3_A04	-0.89725366113	red	1	2.9398	0.19535
93_P3_H03	NA	black	0	2.8094	0
93_P3_H10	NA	black	0	1.5675	0
93_P3_A09	0.15957210233	red	1	0.10299	0.32308
93_P3_D11	NA	black	0	0	0
93_P3_E12	NA	black	0	0	0
93_P3_G05	-0.153515174159	red	1	1.8707	0.33113
93_P3_D12	NA	black	0	0	0.38626
93_P3_E11	NA	black	0	0	0
93_P3_B10	NA	black	0	0	0
93_P3_B05	NA	black	0	0	0
93_P3_H08	NA	black	0	0	0.41143
93_P3_H04	0.440097964898	red	1	0.10165	0.16736
93_P3_F12	NA	black	0	1.745	0
93_P3_A07	NA	black	0	1.2516	0
93_P3_E04	NA	black	0	4.6067	0
93_P3_C07	NA	black	0	0.13881	0
93_P3_G09	NA	black	0	0	0
93_P3_A03	NA	black	0	0	0.67807
93_P3_D05	0.221332066888	red	1	3.7214	0.4957
93_P3_A10	NA	black	0	0	0
93_P3_E02	NA	black	0	2.5435	0
93_P3_C04	NA	black	0	0.077243	0
93_P3_F02	-0.0672655951601	red	1	2.595	0.41576
93_P3_E07	NA	black	0	3.1553	0
93_P3_D09	NA	black	0	0	0
93_P3_D07	NA	black	0	0.11103	0
93_P3_G12	-0.0800776659297	red	1	1.2998	0.25217
93_P3_A05	1.06864127515	green3	2	1.664	1.622
93_P3_C05	NA	black	0	0	0
93_P3_F09	NA	black	0	2.0905	0
93_P3_G07	NA	black	0	2.1619	0
93_P3_C01	-0.0879018906135	red	1	0.08134	0.45523
93_P3_C11	0.171706555894	red	1	0.13225	0.31383
93_P3_E05	NA	black	0	0	0.32884
93_P3_A12	NA	black	0	0.23389	0
93_P3_E09	NA	black	0	0	0
93_P3_D03	NA	black	0	0.19156	0
93_P3_D01	NA	black	0	2.9533	0
93_P3_G04	NA	black	0	0	0
93_P3_E01	NA	black	0	3.6124	0
93_P3_G11	NA	black	0	0	0
93_P3_A06	0.215350099158	red	1	0.089498	0.29396
93_P3_G10	NA	black	0	0.32654	0
93_P3_A11	NA	black	0	0	0
93_P3_C03	NA	black	0	0.41251	0
93_P3_B11	NA	black	0	0	0
93_P3_G08	NA	black	0	0	0
93_P3_B06	0.128807683841	red	1	0.056584	0.34255
93_P3_A02	NA	black	0	0	0
93_P3_D06	NA	black	0	0	1.9057
93_P3_B12	NA	black	0	0	0.55385
93_P3_B09	-0.0204393057427	red	1	1.1375	0.28451
93_P6_A04	NA	black	0	2.5578	0
93_P6_B02	-0.0951445868725	red	1	0.23634	0.46989
93_P6_E05	-1.10523102564	red	1	0.10299	0.97012
93_P6_B09	NA	black	0	3.3071	0
93_P6_H11	1.57506198356	black	0	2.6365	0.98477
93_P5_E06	NA	black	0	0	0
93_P5_C05	NA	black	0	0	0
93_P5_H06	NA	black	0	0.2302	0
93_P5_G05	NA	black	0	0.45523	0
93_P5_C09	NA	black	0	0	0
93_P6_D09	NA	black	0	1.3752	0
93_P5_H04	0.165349226738	red	1	0.12035	0.31846
93_P6_A06	-0.0501260364145	red	1	1.3488	0.33228
93_P6_F03	NA	black	0	0.18269	0
93_P6_B05	NA	black	0	0	0
93_P6_C11	NA	black	0	0	0.38073
93_P5_H09	NA	black	0	0.72596	0
93_P5_G03	NA	black	0	0.19156	0
93_P5_F04	NA	black	0	0.13356	0
93_P6_H12	NA	black	0	0	0.91762
93_P5_G07	NA	black	0	2.3533	0
93_P6_C05	-0.276432430716	red	1	1.9336	0.26664
93_P6_D05	0.304714225235	red	1	0.21537	0.22157
93_P5_C12	NA	black	0	0	1.1744
93_P6_A03	-0.103754779163	red	1	0.067639	0.46258
93_P5_E08	-0.202792178272	red	1	0.77905	0.73985
93_P6_A08	NA	black	0	0	0
93_P6_A10	NA	black	0	3.4107	0
93_P6_A02	-0.0301931634705	red	1	1.2928	0.35389
93_P5_G12	-0.216415059147	red	1	3.6399	0.40708
93_P5_E01	NA	black	0	0	0
93_P6_A09	NA	black	0	0.70044	0
93_P6_H05	NA	black	0	0	0.33457
93_P6_H10	NA	black	0	0	0.33113
93_P5_C08	NA	black	0	0.19787	0
93_P5_A09	NA	black	0	1.9302	0
93_P5_B09	NA	black	0	0.86631	0
93_P5_A05	NA	black	0	2.3785	0
93_P6_E04	NA	black	0	3.0261	0
93_P5_A04	NA	black	0	0	0
93_P6_A11	-0.902562080911	red	1	2.8468	0.18015
93_P5_B12	-0.0357522338161	red	1	0.067639	0.42761
93_P5_F12	NA	black	0	0	0
93_P5_H08	NA	black	0	0	0
93_P6_C08	-0.687514991237	red	1	0.08134	0.75788
93_P5_F10	NA	black	0	0.12565	0
93_P5_E11	NA	black	0	0	0
93_P6_B03	NA	black	0	0.14274	0
93_P6_C02	-0.114435781567	red	1	0.16092	0.47508
93_P6_B04	-0.0123633396956	red	1	0.50182	0.42546
93_P5_D10	NA	black	0	0.086784	0
93_P6_F04	NA	black	0	0	0.57821
93_P6_H04	0.0428512030296	red	1	0.12035	0.38626
93_P6_C01	NA	black	0	0.84639	0
93_P5_G06	NA	black	0	0	0.36961
93_P6_A07	NA	black	0	0	0.76808
93_P5_H10	-0.939249222428	red	1	0.012926	0.8512
93_P6_F08	NA	black	0	0	0
93_P5_H01	NA	black	0	0.86315	0
93_P5_B02	NA	black	0	3.7762	0
93_P5_G01	NA	black	0	0	2.0349
93_P6_A12	-0.0395074325685	red	1	0.67175	0.46676
93_P5_G11	NA	black	0	1.342	0
93_P6_E11	NA	black	0	2.3188	0
93_P5_D07	NA	black	0	3.9686	0
93_P6_E02	-1.05219419068	red	1	3.3407	0.20789
93_P6_E09	NA	black	0	0.19661	0
93_P5_F09	NA	black	0	0	0
93_P6_E06	-0.672950560504	red	1	0.094912	0.75531
93_P5_A06	1.2321111832	black	0	2.3774	0.9501
93_P5_D04	NA	black	0	0	0.31034
93_P5_H07	1.04186688983	red	1	2.0645	1.0165
93_P6_D06	NA	black	0	0.68077	0
93_P6_C07	NA	black	0	0	0.29748
93_P5_F07	NA	black	0	0	0
93_P5_C04	NA	black	0	0	1.541
93_P5_A02	NA	black	0	0	0
93_P5_A07	NA	black	0	0	0
93_P5_A08	-0.638702865427	red	1	0.6397	1.0793
93_P6_B12	2.05027206406	black	0	3.3324	0.93206
93_P5_G04	NA	black	0	0	0
93_P5_H11	NA	black	0	0.94935	0
93_P6_E03	-0.343942231469	red	1	0.15963	0.60217
93_P6_B07	NA	black	0	0.09356	0
93_P5_D02	NA	black	0	1.8225	0
93_P6_D08	NA	black	0	0	0.48646
93_P6_A01	NA	black	0	2.4977	0
93_P5_E12	NA	black	0	0	0
93_P5_A03	NA	black	0	0	1.6794
93_P5_F02	0.383388471689	red	1	1.7159	0.75702
93_P6_F06	0.067658383594	red	1	1.4372	0.52507
93_P5_F08	NA	black	0	0	0
93_P6_C10	-0.0527992850668	red	1	0.21039	0.44255
93_P5_G08	NA	black	0	0	0.44255
93_P6_D07	-4.09612069218	black	0	0.35727	2.6884
93_P6_F05	0.575982710373	red	1	3.8011	0.56365
93_P5_C07	NA	black	0	0.21288	0
93_P5_B03	NA	black	0	0	0
93_P6_E10	0.0960554288653	red	1	0.7536	0.25217
93_P5_A11	NA	black	0	0.92828	0
93_P5_F01	NA	black	0	2.6239	0
93_P5_C03	NA	black	0	0	0
93_P6_B10	NA	black	0	2.4717	0
93_P5_E03	NA	black	0	0.54102	0
93_P5_G09	NA	black	0	0.25338	0
93_P5_C10	NA	black	0	0.088142	0
93_P5_E10	NA	black	0	0	0.56267
93_P5_D08	-0.0313115288429	red	1	1.2833	0.34823
MGH93_P7_D06	NA	black	0	2.0949	0
MGH93_P7_G08	NA	black	0	1.9975	0
MGH93_P7_D02	NA	black	0	0.86948	0
MGH93_P7_A03	-0.17569998137	red	1	0.17377	0.51096
MGH93_P7_B06	NA	black	0	0	0
MGH93_P7_C09	NA	black	0	2.1843	0
MGH93_P7_F07	NA	black	0	0	0
MGH93_P7_B02	NA	black	0	3.7004	0
MGH93_P7_H05	NA	black	0	0	0.65444
MGH93_P7_H09	NA	black	0	0.1177	0
MGH93_P7_D10	NA	black	0	0.16993	0
MGH93_P7_B11	NA	black	0	1.8237	0
MGH93_P7_F11	NA	black	0	0	0
MGH93_P7_C04	NA	black	0	3.6817	0
MGH93_P7_F02	NA	black	0	0	0
MGH93_P7_D12	NA	black	0	2.8158	0
MGH93_P7_G04	NA	black	0	0	0
MGH93_P7_A10	NA	black	0	3.8481	0
MGH93_P7_G09	-0.00548246745124	red	1	0.37629	0.41684
MGH93_P7_F06	NA	black	0	0	0
MGH93_P7_H08	NA	black	0	0.97526	0
MGH93_P7_A11	-0.544889716124	red	1	2.9642	0.29396
MGH93_P7_G10	0.446061272667	red	1	3.4579	0.54696
MGH93_P7_G03	NA	black	0	0.25096	0
MGH93_P7_G07	NA	black	0	0	0.30451
MGH93_P7_A12	NA	black	0	1.5869	0
MGH93_P7_A06	NA	black	0	0	0
MGH93_P7_A08	NA	black	0	0.070389	0
MGH93_P7_H10	-0.448524241143	red	1	2.515	0.27739
MGH93_P7_C05	-0.453399142583	red	1	0.54992	0.83188
MGH93_P7_C12	NA	black	0	0	0.28096
MGH93_P7_C07	NA	black	0	0	0.53506
MGH93_P7_B03	NA	black	0	0	0
MGH93_P7_A07	NA	black	0	0.41792	0
MGH93_P7_E10	NA	black	0	0	0
MGH93_P7_F04	NA	black	0	1.3127	0
MGH93_P7_A09	-0.177885078	red	1	1.3929	0.15704
MGH93_P7_E06	NA	black	0	0	0
MGH93_P7_C02	NA	black	0	3.5389	0
MGH93_P7_F10	NA	black	0	2.9705	0
MGH93_P7_C10	NA	black	0	0	0
MGH93_P7_H07	NA	black	0	2.6121	0
MGH93_P7_H01	NA	black	0	2.107	0
MGH93_P7_B10	NA	black	0	0	0
MGH93_P7_F12	NA	black	0	0	0
MGH93_P7_F08	NA	black	0	0.42868	0
MGH93_P7_A01	NA	black	0	1.511	0
MGH93_P7_E11	NA	black	0	0	0
MGH93_P7_E09	NA	black	0	0	0
MGH93_P7_E05	NA	black	0	0.21412	0
MGH93_P7_D08	1.53406760094	black	0	3.8705	0.7433
MGH93_P7_D01	NA	black	0	0	0.62293
MGH93_P7_H11	-0.0119272915549	red	1	1.0969	0.80405
MGH93_P7_H12	0.0853374331759	red	1	0.14796	0.36177
MGH93_P7_D05	0.100051929011	red	1	1.2209	1.0676
MGH93_P7_E04	NA	black	0	0	0.22774
MGH93_P7_D04	NA	black	0	0	0
MGH93_P7_C06	NA	black	0	3.0808	0
MGH93_P7_E12	NA	black	0	0.04684	0
MGH93_P7_G06	NA	black	0	0	0
MGH93_P7_B04	-0.579986240324	red	1	4.0638	0.35502
MGH93_P7_F03	NA	black	0	0	0
MGH93_P7_B12	NA	black	0	0	0
MGH93_P7_H04	-0.028781894334	red	1	0.89685	0.49978
MGH93_P7_A05	NA	black	0	0.11636	0
MGH93_P7_D07	NA	black	0	1.6351	0
MGH93_P7_F01	NA	black	0	0.61542	0
MGH93_P7_F05	-0.0078834868655	red	1	0.80488	0.43296
93_P10_H10	NA	black	0	0.067639	0
93_P10_E02	0.678781509134	red	1	0.048236	0.051024
93_P9_C04	NA	black	0	2.4478	0
93_P9_A08	0.682000920956	red	1	0.051024	0.048236
93_P9_G06	NA	black	0	0	0.53605
93_P8_F09	NA	black	0	0	0
93_P8_G06	NA	black	0	4.0084	0
93_P9_E04	0.140308751353	red	1	0.10568	0.33342
93_P10_D06	-0.318462556165	red	1	2.8242	0.3471
93_P9_B07	NA	black	0	0	0
93_P9_G08	-0.0614726773336	red	1	0.10568	0.44255
93_P9_D04	NA	black	0	0	0
93_P8_E07	NA	black	0	0.68616	0
93_P9_H01	NA	black	0	0	0
93_P9_B08	NA	black	0	0	0
93_P10_E03	NA	black	0	0	0.19156
93_P8_H09	-1.38522617747	black	0	3.3622	0.13619
93_P10_B02	0.153636234968	red	1	3.7615	0.48233
93_P8_B06	NA	black	0	0.26183	0
93_P10_E05	NA	black	0	0.11237	0
93_P8_E06	NA	black	0	0	0.48543
93_P10_A02	NA	black	0	2.3564	0
93_P8_B04	NA	black	0	0.070389	0
93_P8_C05	NA	black	0	1.4217	0
93_P9_F12	-0.711827614275	red	1	0.1003	0.77653
93_P10_A01	NA	black	0	0.34596	0
93_P8_A10	NA	black	0	1.1197	0
93_P9_B06	0.289431359875	red	1	0.13619	0.2461
93_P10_D12	NA	black	0	0	0.38736
93_P8_D04	NA	black	0	0	0
93_P9_B10	NA	black	0	0.90458	0
93_P9_E12	0.359247580613	red	1	0.069015	0.21909
93_P9_B02	1.8348706742	black	0	3.5145	0.8488
93_P8_G11	NA	black	0	0	0.87578
93_P10_H08	NA	black	0	0	0.75189
93_P10_B04	NA	black	0	0	0.23511
93_P9_C12	-0.176415344167	red	1	1.5351	0.23511
93_P8_D11	NA	black	0	3.2653	0
93_P8_A03	NA	black	0	0	0
93_P9_F02	0.547071199405	red	1	2.6133	0.62667
93_P10_F03	-0.463972316944	red	1	3.2304	0.33457
93_P9_G11	NA	black	0	1.1991	0
93_P8_B09	NA	black	0	1.0122	0
93_P9_E05	NA	black	0	0	0
93_P8_E09	NA	black	0	0	0
93_P8_G03	NA	black	0	0	0.60597
93_P9_C10	NA	black	0	0.051024	0
93_P8_D06	NA	black	0	0	0.23143
93_P8_C06	NA	black	0	0	0
93_P10_C01	NA	black	0	0	0
93_P8_A05	NA	black	0	0	0.76723
93_P8_C11	NA	black	0	0.45943	0
93_P8_E08	NA	black	0	0	0
93_P8_G12	NA	black	0	0.22527	0
93_P9_D09	-0.613129064873	red	1	2.4602	0.21039
93_P8_D05	-0.14430224698	red	1	0.32308	0.51096
93_P9_F04	NA	black	0	0	0.54102
93_P10_H12	NA	black	0	0	0.15575
93_P9_H09	NA	black	0	0.062122	0
93_P10_E06	0.320165258647	red	1	0.077243	0.23879
93_P10_D07	NA	black	0	0	0.30685
93_P8_G05	NA	black	0	0.16092	0
93_P9_A03	0.0011775553284	red	1	0.13488	0.40926
93_P10_E10	0.402661835496	red	1	0.15704	0.17505
93_P10_G11	0.216782243546	red	1	0.048236	0.29748
93_P10_F08	0.151212749581	red	1	0.1177	0.32654
93_P8_F07	NA	black	0	0	0.96791
93_P10_E01	-1.57101895471	black	0	3.9289	0.16993
93_P9_E07	NA	black	0	3.5229	0
93_P9_E03	NA	black	0	0.21164	0
93_P9_D12	-0.20490815535	red	1	1.5291	0.20289
93_P8_E03	NA	black	0	3.1622	0
93_P10_E12	-0.0878872940068	red	1	2.5112	0.40599
93_P8_F11	NA	black	0	0	0
93_P9_B03	NA	black	0	0	0.57531
93_P9_H10	NA	black	0	0.12035	0
93_P10_E04	NA	black	0	0.056584	0
93_P8_A07	2.05404759759	black	0	3.4548	0.90843
93_P8_F08	NA	black	0	0	0
93_P10_C11	0.297669536341	red	1	0.15056	0.23879
93_P10_H07	NA	black	0	0.088142	0
93_P9_E02	NA	black	0	3.2062	0
93_P10_H05	NA	black	0	0	0
93_P9_B11	NA	black	0	1.1782	0
93_P9_G10	NA	black	0	0	0
93_P10_F05	NA	black	0	0	0
93_P9_F10	-0.0508796085829	red	1	0.059355	0.4351
93_P9_A02	NA	black	0	0	0.46989
93_P8_D10	NA	black	0	0	0
93_P10_G04	NA	black	0	0.077243	0
93_P10_C05	NA	black	0	2.0321	0
93_P8_C07	NA	black	0	3.8283	0
93_P9_E06	NA	black	0	0.14143	0
93_P8_B11	NA	black	0	0	0
93_P10_H01	NA	black	0	0	0
93_P8_H05	-0.492387996631	red	1	3.3756	0.33685
93_P9_B09	NA	black	0	2.5142	0
93_P8_H07	NA	black	0	0	0
93_P10_C10	0.206163143335	red	1	0.49262	0.2228
93_P8_D12	0.108707077581	red	1	0.72683	0.24489
93_P8_C03	3.74549431843	black	0	3.2135	1.4054
93_P10_C03	NA	black	0	2.7253	0
93_P8_D08	NA	black	0	3.0754	0
93_P8_E10	NA	black	0	0	0
93_P10_A12	NA	black	0	0	0
93_P10_F10	NA	black	0	2.7262	0
93_P9_F07	NA	black	0	0.092207	0
93_P8_B03	NA	black	0	2.5494	0
93_P9_G05	NA	black	0	0.10702	0
93_P10_A05	NA	black	0	1.9946	0
93_P9_C06	NA	black	0	0	0.32193
93_P8_A02	NA	black	0	0.1375	0
93_P8_F01	NA	black	0	3.4314	0
93_P8_G04	NA	black	0	1.8683	0
93_P9_D06	0.0645445079465	red	1	0.16993	0.37295
93_P10_A11	NA	black	0	1.0963	0
93_P10_B12	0.401855314651	red	1	0.066261	0.19661
93_P8_B02	NA	black	0	0	0
93_P8_C09	0.434065750861	red	1	2.2744	0.62667
93_P8_B07	NA	black	0	0	0
93_P8_C02	NA	black	0	0	0
93_P10_B09	-1.11379142904	red	1	3.3103	0.1903
93_P9_A12	NA	black	0	0	0
93_P8_E05	NA	black	0	0.87106	0
93_P10_C08	NA	black	0	2.1204	0
93_P9_H02	NA	black	0	0	0
93_P9_H05	NA	black	0	3.5288	0
93_P9_G02	0.00281136134355	red	1	1.0996	0.50894
93_P9_A04	-0.602278390667	red	1	0.12168	0.72857
