Cell_name	Zvalue	Color	Cluster	EGR1	LDLR
MGH97_P9_D12	NA	black	0	0	0.34937
MGH97_P8_H06	NA	black	0	0	0.56267
MGH97_P8_H11	NA	black	0	0	0
MGH97_P9_F12	NA	black	0	0	2.4539
MGH97_P8_D07	NA	black	0	0	0.23389
MGH97_P8_H02	NA	black	0	6.0778	0
MGH97_P8_D01	0.189741715731	red	1	6.2612	3.6038
MGH97_P10_C04	-2.51893158592	black	0	0.34028	3.2273
MGH97_P9_E06	NA	black	0	0	0.95308
MGH97_P8_F12	-0.0157127627984	red	1	5.9322	0.47716
MGH97_P8_H01	NA	black	0	0	0.35614
MGH97_P8_A05	NA	black	0	0	0.543
MGH97_P9_F10	-2.09369433882	black	0	1.3768	3.2675
MGH97_P10_F10	0.860131435338	red	1	3.2925	0.22651
MGH97_P9_G12	0.215708870069	red	1	1.0827	1.3237
MGH97_P8_B04	NA	black	0	0	4.1402
MGH97_P8_E11	NA	black	0	0	2.456
MGH97_P9_G10	NA	black	0	0	0.57046
MGH97_P10_D11	0.533502165151	red	1	2.4306	0.90843
MGH97_P10_D01	-1.60325199553	red	1	0.27858	2.5859
MGH97_P10_H04	NA	black	0	0	0.53903
MGH97_P10_D12	NA	black	0	0	0
MGH97_P8_D04	-1.50523951083	red	1	0.76638	2.6182
MGH97_P8_F08	-0.16024434503	red	1	6.4995	0.53406
MGH97_P9_E10	-0.930293640735	red	1	3.8286	3.2199
MGH97_P9_D11	NA	black	0	0	0.21537
MGH97_P8_A02	0.0935785372211	red	1	5.285	0.9092
MGH97_P9_F01	0.256873380153	red	1	4.9165	0.48336
MGH97_P8_B08	NA	black	0	0	2.4883
MGH97_P8_A09	NA	black	0	0	0.97159
MGH97_P9_A03	NA	black	0	6.3106	0
MGH97_P9_G09	-0.94833621555	red	1	4.3674	3.8544
MGH97_P10_E02	NA	black	0	0	1.123
MGH97_P10_H08	NA	black	0	0	0
MGH97_P9_G04	NA	black	0	0	0
MGH97_P8_G11	NA	black	0	0	2.4683
MGH97_P10_A06	NA	black	0	0	0.22157
MGH97_P10_F08	-0.296992381985	red	1	6.772	0.25459
MGH97_P8_E08	NA	black	0	0	3.2866
MGH97_P8_G08	NA	black	0	0	0
MGH97_P10_B07	-0.572780484324	red	1	3.3387	2.3618
MGH97_P9_G11	0.953944104216	red	1	0.62387	0.79826
MGH97_P8_F11	NA	black	0	0	1.2497
MGH97_P8_F05	NA	black	0	0	0.26664
MGH97_P9_A01	NA	black	0	0	0.28924
MGH97_P10_F01	0.948361855274	red	1	2.6418	0.3774
MGH97_P8_C10	-0.653041621763	red	1	4.4178	3.1873
MGH97_P8_E02	NA	black	0	0	0.63041
MGH97_P10_B05	NA	black	0	0	0.7536
MGH97_P8_G04	-1.47419380702	red	1	3.5363	3.8785
MGH97_P9_B02	-0.0871702902744	red	1	6.2066	0.50995
MGH97_P8_H08	-0.28919327812	red	1	6.77	0.28451
MGH97_P8_F01	NA	black	0	0	0.29983
MGH97_P10_H09	-0.218889278678	red	1	2.0447	1.7176
MGH97_P10_E06	-0.484078502938	red	1	1.2066	1.8922
MGH97_P10_D10	-2.36250181284	black	0	0.47923	3.1619
MGH97_P10_A03	-0.00998000610158	red	1	5.9592	1.0257
MGH97_P10_A05	0.29773418766	red	1	4.5868	0.6248
MGH97_P10_A01	1.24997954175	blue	3	0.54794	0.59455
MGH97_P9_D09	NA	black	0	0	0
MGH97_P9_D06	1.4766741123	blue	3	1.4131	0.22774
MGH97_P9_G05	0.220684350137	red	1	4.9357	0.61164
MGH97_P10_E05	NA	black	0	0	2.4236
MGH97_P8_F10	0.0140900304066	red	1	4.439	1.4714
MGH97_P10_A04	1.66777079696	blue	3	0.36513	0.33228
MGH97_P9_A07	0.0392010694398	red	1	7.3956	1.6196
MGH97_P9_A08	NA	black	0	0	1.751
MGH97_P9_H12	-3.23793999223	black	0	0.36289	3.7294
MGH97_P10_G03	0.614695221107	red	1	3.3441	0.57434
MGH97_P8_B03	0.247754798621	red	1	0.5568	1.3156
MGH97_P10_H07	1.20876829297	blue	3	2.3225	0.19535
MGH97_P10_E01	NA	black	0	0	1.044
MGH97_P9_F11	0.427353375164	red	1	4.4636	0.3471
MGH97_P8_B12	NA	black	0	5.3694	0
MGH97_P9_H02	NA	black	0	0	0.36849
MGH97_P9_C11	-0.585154154665	red	1	7.8108	0.36513
MGH97_P8_A01	-0.0604381340371	red	1	5.7449	2.9588
MGH97_P10_F07	NA	black	0	0	0.43082
MGH97_P10_G01	0.120487720406	red	1	5.468	0.37295
MGH97_P10_H05	-0.157985694925	red	1	6.3177	0.1635
MGH97_P9_F07	NA	black	0	0	0.18269
MGH97_P9_D08	NA	black	0	0	0
MGH97_P9_E05	NA	black	0	0	0.543
MGH97_P8_B09	1.01393114252	red	1	2.8534	0.21537
MGH97_P10_E12	NA	black	0	4.2372	0
MGH97_P10_B10	NA	black	0	0	0
MGH97_P9_E03	NA	black	0	0	0
MGH97_P9_G07	0.0212241387576	red	1	5.7498	0.88596
MGH97_P9_C09	0.0272491607371	red	1	5.9953	2.6196
MGH97_P10_B11	NA	black	0	0	2.537
MGH97_P9_B05	NA	black	0	0	0.22651
MGH97_P9_A12	0.11500611834	red	1	7.7987	1.7523
MGH97_P8_D10	NA	black	0	6.9497	0
MGH97_P8_C05	-0.0577247169886	red	1	4.0321	1.6262
MGH97_P9_D02	0.425284512598	red	1	3.7419	0.7433
MGH97_P9_D07	NA	black	0	0	2.0635
MGH97_P8_F03	0.333814419331	red	1	4.6649	0.45207
MGH97_P8_C12	NA	black	0	0	0.13881
MGH97_P10_E10	NA	black	0	0	0.8883
MGH97_P10_H10	NA	black	0	0	0.49774
MGH97_P10_C07	-0.31319067603	red	1	0.51096	1.7168
MGH97_P9_E04	-0.0708175470069	red	1	5.6324	2.5278
MGH97_P8_H10	NA	black	0	0	0.58785
MGH97_P9_F03	NA	black	0	4.9966	0
MGH97_P10_C08	NA	black	0	4.8134	0
MGH97_P8_B11	1.00056925628	red	1	1.86	0.54399
MGH97_P10_C01	1.27343543747	blue	3	2.0531	0.22157
MGH97_P9_D04	NA	black	0	0	1.4005
MGH97_P10_B06	1.03493713248	red	1	2.9888	0.12697
MGH97_P8_H09	0.139073711454	red	1	5.3891	0.41251
MGH97_P9_F05	NA	black	0	0	0.9092
MGH97_P9_B04	-0.0239969602878	red	1	5.3472	1.6817
MGH97_P9_C12	0.293425582156	red	1	5.0386	0.15963
MGH97_P8_B02	NA	black	0	0	3.0496
MGH97_P9_F04	0.126191037917	red	1	2.0666	1.373
MGH97_P10_G02	-0.0909027162967	red	1	5.6291	2.7847
MGH97_P9_B07	0.178593386171	red	1	4.502	1.0129
MGH97_P10_D08	NA	black	0	0	0
MGH97_P10_G12	-0.00143993601653	red	1	5.8869	0.84077
MGH97_P9_A02	NA	black	0	0	0.1903
MGH97_P8_G03	-0.0287279812113	red	1	5.4188	1.7459
MGH97_P8_D09	NA	black	0	0	0
MGH97_P10_C06	0.180520417273	red	1	5.0061	0.71721
MGH97_P8_H03	NA	black	0	0	0.55287
MGH97_P8_A10	NA	black	0	0	3.7311
MGH97_P8_B06	NA	black	0	0	3.5569
MGH97_P9_G08	1.63163707837	blue	3	0.37184	0.35614
MGH97_P8_B01	-0.475245583928	red	1	0.8528	1.8564
MGH97_P10_B08	-0.202804476111	red	1	6.5022	0.28451
MGH97_P10_C12	-0.606598699934	red	1	4.8112	3.6187
MGH97_P9_A10	-0.00369967776425	red	1	6.0046	1.3956
MGH97_P9_C10	NA	black	0	0	2.0864
MGH97_P9_G03	0.1220644441	red	1	5.1119	0.90227
MGH97_P10_B02	NA	black	0	0	0
MGH97_P10_A08	-1.28161951612	red	1	3.3597	3.4292
MGH97_P8_C09	0.680208942248	red	1	3.9306	0.1635
MGH97_P10_D05	NA	black	0	0	3.3791
MGH97_P10_F02	-0.27572296135	red	1	4.9718	2.6469
MGH97_P9_D10	0.973270309959	red	1	1.7719	0.58976
MGH97_P8_D08	NA	black	0	0	0
MGH97_P9_H11	-0.280060089258	red	1	5.3959	3.5875
MGH97_P8_C06	0.690905007148	red	1	3.3416	0.45943
MGH97_P8_A03	NA	black	0	0	1.1084
MGH97_P9_C04	NA	black	0	0	0.83754
MGH97_P8_E01	NA	black	0	0	0
MGH97_P10_D02	NA	black	0	0	0
MGH97_P9_E12	0.471825010201	red	1	4.2979	0.36065
MGH97_P9_A05	-1.10495481554	red	1	3.9982	3.7162
MGH97_P10_F06	1.64963928934	blue	3	1.1164	0.16607
MGH97_P9_E01	NA	black	0	0	3.1147
MGH97_P8_G06	NA	black	0	0	0
MGH97_P10_B03	-0.461344707719	red	1	5.2673	4.2173
MGH97_P9_H08	0.0645648389761	red	1	4.3739	1.3448
MGH97_P9_E08	0.27542265922	red	1	2.168	1.216
MGH97_P8_C07	1.55617109682	blue	3	1.1878	0.2228
MGH97_P9_A06	NA	black	0	0	0
MGH97_P8_E04	-2.26795165759	black	0	1.5105	3.4726
MGH97_P8_C11	0.719448966767	red	1	7.2936	3.5145
MGH97_P9_C03	0.163097596464	red	1	5.1716	0.6248
MGH97_P8_E03	NA	black	0	0	1.0503
MGH97_P10_B01	0.396837265739	red	1	7.7892	2.3248
MGH97_P9_B11	NA	black	0	0	0.56755
MGH97_P9_G02	NA	black	0	0	0
MGH97_P8_G02	NA	black	0	0	2.8582
MGH97_P10_G10	0.12401285059	red	1	5.5243	0.13881
MGH97_P9_G06	0.867925873681	red	1	1.9003	0.66266
MGH97_P9_E02	NA	black	0	0	2.7594
MGH97_P9_C06	NA	black	0	0	0.21164
MGH97_P10_H06	NA	black	0	0	1.0772
MGH97_P8_B05	-0.0762672320826	red	1	6.1871	0.57821
MGH97_P9_F08	NA	black	0	0	1.6889
MGH97_P10_F05	NA	black	0	0	1.0614
MGH97_P8_D06	NA	black	0	1.987	0
MGH97_P8_D12	NA	black	0	0	1.4016
MGH97_P9_H06	-1.65939668075	red	1	3.6459	4.3001
MGH97_P9_C08	0.21276896017	red	1	4.6258	0.85917
MGH97_P10_D06	NA	black	0	0	1.5316
MGH97_P8_G12	-0.0999148233222	red	1	6.7283	1.0656
MGH97_P10_C10	NA	black	0	0	4.0748
MGH97_P8_H07	0.739720213023	red	1	3.0769	0.49057
MGH97_P10_E08	1.1166781297	red	1	2.1207	0.35952
MGH97_P10_G11	NA	black	0	0	0.37407
MGH97_P10_E07	NA	black	0	2.1043	0
MGH97_P10_F03	NA	black	0	5.105	0
MGH97_P8_F09	NA	black	0	0	2.5707
MGH97_P10_F04	NA	black	0	3.0909	0
MGH97_P9_H03	NA	black	0	0	0.27977
MGH97_P10_D09	0.130974259515	red	1	5.4622	0.28806
MGH97_P8_C01	-0.000740202858406	red	1	5.8796	0.64893
MGH97_P9_C02	NA	black	0	0	2.9134
MGH97_P8_F07	NA	black	0	0	3.5906
MGH97_P10_G06	-0.432504752787	red	1	0.22774	1.7853
MGH97_P9_B01	NA	black	0	0	0.88284
MGH97_P10_E04	NA	black	0	0	3.1421
MGH97_P8_B07	-0.802272701998	red	1	2.2434	2.3414
MGH97_P8_G07	-1.42051601943	red	1	3.0597	3.4124
MGH97_P9_B08	NA	black	0	4.9711	0
MGH97_P9_C01	NA	black	0	0	0.28096
MGH97_P8_G01	NA	black	0	0	0.22527
MGH97_P9_H04	-0.692969685769	red	1	8.0099	0.28096
MGH97_P10_F11	NA	black	0	1.6439	0
MGH97_P10_D03	-3.00286322627	black	0	1.0093	3.8418
MGH97_P10_C09	0.138232018193	red	1	6.9194	2.0342
MGH97_P8_E06	NA	black	0	0.18269	0
MGH97_P8_E09	NA	black	0	0	0.28806
MGH97_P8_E05	NA	black	0	2.5541	0
MGH97_P8_A08	NA	black	0	0	0.18523
MGH97_P10_F12	-0.191299307886	red	1	6.5154	0.37629
MGH97_P9_D01	NA	black	0	0	0.90535
MGH97_P9_E09	-0.0858192525104	red	1	6.1167	0.18015
MGH97_P8_A06	NA	black	0	0	0.22404
MGH97_P10_C02	0.641452086428	red	1	0.848	1.0065
MGH97_P10_C11	NA	black	0	0	0.44784
MGH97_P8_B10	NA	black	0	0	2.8454
MGH97_P9_E11	NA	black	0	4.3138	0
MGH97_P9_F06	NA	black	0	0	0
MGH97_P10_H11	NA	black	0	0	0
MGH97_P9_B06	-0.0775782853574	red	1	6.0899	0.16221
MGH97_P10_E11	0.441532546408	red	1	3.8572	0.66903
MGH97_P9_B09	NA	black	0	0	1.6069
MGH97_P9_B03	NA	black	0	2.0922	0
MGH97_P9_B10	NA	black	0	5.0103	0
MGH97_P8_H12	NA	black	0	0	0
MGH97_P10_A02	NA	black	0	5.5412	0
MGH97_P8_A04	1.74773508383	blue	3	0.22157	0.30685
MGH97_P10_G05	0.961628975708	red	1	2.3785	0.44679
MGH97_P9_H10	NA	black	0	0	1.0902
MGH97_P9_A11	-0.00473789179256	red	1	5.8957	0.60407
MGH97_P8_A12	NA	black	0	0	0.46362
MGH97_P8_C08	NA	black	0	0	0.84238
MGH97_P8_A07	1.22546003757	blue	3	1.8828	0.32193
MGH97_P10_H03	NA	black	0	0	1.33
MGH97_P8_H04	NA	black	0	0.64432	0
MGH97_P9_C07	-0.692354618261	red	1	0.64062	1.9993
MGH97_P9_H07	1.03772979407	red	1	1.4947	0.58976
MGH97_P8_C02	NA	black	0	4.8818	0
MGH97_P10_B09	-0.0395563866239	red	1	1.291	1.5296
MGH97_P9_E07	NA	black	0	0	0.26424
MGH97_P10_C03	NA	black	0	0	0
93_P3_D02	1.09819393319	red	1	7.6919	3.8915
93_P3_B08	NA	black	0	0	0
93_P3_D10	-0.216169059877	red	1	5.6467	4.4984
93_P3_H02	NA	black	0	0	3.4427
93_P3_E06	NA	black	0	0	3.3787
93_P3_F08	NA	black	0	4.527	0
93_P3_F07	NA	black	0	0	2.5692
93_P3_B02	NA	black	0	0	4.1644
93_P3_G02	NA	black	0	0	0.26664
93_P3_G06	NA	black	0	0	0
93_P3_F05	0.652917717022	red	1	3.8466	0.27143
93_P3_H01	0.132784341025	red	1	5.5055	0.11636
93_P3_F06	0.670101937673	red	1	2.3031	0.78241
93_P3_D08	NA	black	0	0	0.76977
93_P3_E03	NA	black	0	0	0.43403
93_P3_A04	0.437760167951	red	1	3.4015	0.82782
93_P3_H03	NA	black	0	0	0.68975
93_P3_H10	NA	black	0	0	1.0222
93_P3_A09	NA	black	0	0	1.9572
93_P3_D11	NA	black	0	0	1.9797
93_P3_E12	NA	black	0	0	0.46362
93_P3_G05	NA	black	0	0	2.206
93_P3_D12	1.51169384827	blue	3	7.5519	5.098
93_P3_E11	NA	black	0	0	4.4394
93_P3_B10	NA	black	0	0	0.18523
93_P3_B05	NA	black	0	0	2.8546
93_P3_H08	NA	black	0	0	1.6003
93_P3_H04	NA	black	0	0	4.005
93_P3_F12	NA	black	0	0	0
93_P3_A07	NA	black	0	0	3.384
93_P3_E04	1.37808291638	blue	3	1.5864	0.26544
93_P3_C07	0.185703361743	red	1	5.103	0.59072
93_P3_G09	NA	black	0	0	0
93_P3_A03	NA	black	0	0	0.5888
93_P3_D05	-1.12531407931	red	1	4.41	4.3599
93_P3_A10	NA	black	0	0	3.1003
93_P3_E02	NA	black	0	0	1.2147
93_P3_C04	0.934838707476	red	1	2.818	0.32998
93_P3_F02	NA	black	0	0	3.4039
93_P3_E07	NA	black	0	0	4.1393
93_P3_D09	NA	black	0	0	0.18142
93_P3_D07	NA	black	0	0	0.24123
93_P3_G12	NA	black	0	0	2.1033
93_P3_A05	NA	black	0	0	0.27739
93_P3_C05	NA	black	0	0	2.5494
93_P3_F09	0.0931469612698	red	1	5.5376	0.45207
93_P3_G07	NA	black	0	6.9618	0
93_P3_C01	NA	black	0	0	3.2988
93_P3_C11	NA	black	0	3.9031	0
93_P3_E05	NA	black	0	0	0.56949
93_P3_A12	NA	black	0	0	3.1164
93_P3_E09	NA	black	0	0	0
93_P3_D03	NA	black	0	0	0.29748
93_P3_D01	NA	black	0	0	0.55974
93_P3_G04	1.46729304016	blue	3	1.6159	0.17632
93_P3_E01	NA	black	0	0	0.24853
93_P3_G11	NA	black	0	0	0.60502
93_P3_A06	NA	black	0	0	0.81967
93_P3_G10	NA	black	0	0	3.8234
93_P3_A11	NA	black	0	0	4.1792
93_P3_C03	NA	black	0	0	0.17249
93_P3_B11	NA	black	0	0	1.4131
93_P3_G08	NA	black	0	0	0
93_P3_B06	NA	black	0	0	3.4419
93_P3_A02	NA	black	0	0	0
93_P3_D06	NA	black	0	0	1.6229
93_P3_B12	0.137962255323	red	1	4.9668	0.93206
93_P3_B09	NA	black	0	0	0.63784
93_P6_A04	NA	black	0	0	3.2243
93_P6_B02	-0.044814095454	red	1	6.2048	0.98623
93_P6_E05	NA	black	0	0	0
93_P6_B09	NA	black	0	0	0.77484
93_P6_H11	NA	black	0	0	0.84398
93_P5_E06	1.11602007461	red	1	1.6902	0.47612
93_P5_C05	NA	black	0	0	0.22897
93_P5_H06	NA	black	0	0	0.39616
93_P5_G05	-2.27914468274	black	0	1.5074	3.4809
93_P5_C09	NA	black	0	0	3.6571
93_P6_D09	1.44655808881	blue	3	0.37184	0.48543
93_P5_H04	0.7097934994	red	1	3.1582	0.50284
93_P6_A06	NA	black	0	0	5.2
93_P6_F03	NA	black	0	0	2.3612
93_P6_B05	NA	black	0	0	3.4602
93_P6_C11	NA	black	0	0	3.4255
93_P5_H09	NA	black	0	0	0.34369
93_P5_G03	0.626412470622	red	1	3.6435	0.42975
93_P5_F04	NA	black	0	0	2.4586
93_P6_H12	NA	black	0	0	0.46048
93_P5_G07	-2.74683571389	black	0	2.455	4.5362
93_P6_C05	NA	black	0	0	3.5507
93_P6_D05	NA	black	0	0	0.53107
93_P5_C12	NA	black	0	0	0.64893
93_P6_A03	NA	black	0	0	3.2642
93_P5_E08	NA	black	0	0	0.90458
93_P6_A08	NA	black	0	0	2.5082
93_P6_A10	0.207881826327	red	1	4.273	1.0129
93_P6_A02	NA	black	0	0	1.4787
93_P5_G12	1.49408652392	blue	3	0.94411	0.33342
93_P5_E01	NA	black	0	0	1.516
93_P6_A09	NA	black	0	0	1.4033
93_P6_H05	NA	black	0	0	4.5343
93_P6_H10	NA	black	0	0	0.26784
93_P5_C08	NA	black	0	0	0.73985
93_P5_A09	NA	black	0	0	3.2129
93_P5_B09	NA	black	0	0	0.72509
93_P5_A05	NA	black	0	0	1.7198
93_P6_E04	NA	black	0	0	1.5465
93_P5_A04	NA	black	0	0	1.9902
93_P6_A11	NA	black	0	0	0.32769
93_P5_B12	-0.411970537172	red	1	5.2971	4.0515
93_P5_F12	-0.448043547886	red	1	2.332	1.9826
93_P5_H08	NA	black	0	0	2.3915
93_P6_C08	NA	black	0	0	0.1776
93_P5_F10	NA	black	0	0	0.36961
93_P5_E11	NA	black	0	6.0064	0
93_P6_B03	1.19907041801	red	1	0.23389	0.67807
93_P6_C02	NA	black	0	0	2.1878
93_P6_B04	NA	black	0	7.0693	0
93_P5_D10	NA	black	0	0	1.1276
93_P6_F04	-2.60906998482	black	0	1.9252	4.0038
93_P6_H04	NA	black	0	0	0.2558
93_P6_C01	NA	black	0	0	2.0963
93_P5_G06	NA	black	0	0	0.77568
93_P6_A07	-0.0854076952338	red	1	6.2117	0.54399
93_P5_H10	NA	black	0	0	3.8938
93_P6_F08	NA	black	0	0	0.71194
93_P5_H01	-0.0442950636515	red	1	6.2356	1.037
93_P5_B02	NA	black	0	0	0.88675
93_P5_G01	NA	black	0	4.9889	0
93_P6_A12	NA	black	0	0	2.9098
93_P5_G11	NA	black	0	0	0.33228
93_P6_E11	-0.0307699906062	red	1	5.8519	3.4868
93_P5_D07	NA	black	0	0	3.7505
93_P6_E02	NA	black	0	0	0.15056
93_P6_E09	NA	black	0	0	3.363
93_P5_F09	NA	black	0	0	0.34255
93_P6_E06	NA	black	0	0	5.0634
93_P5_A06	NA	black	0	0	1.1744
93_P5_D04	NA	black	0	0	0.83431
93_P5_H07	NA	black	0	0	3.7336
93_P6_D06	0.427820676249	red	1	7.2769	2.7113
93_P6_C07	NA	black	0	0	1.7124
93_P5_F07	-1.05798655383	red	1	1.541	2.4279
93_P5_C04	-0.489264956015	red	1	8.3773	0.774
93_P5_A02	NA	black	0	0	3.0564
93_P5_A07	NA	black	0	0	4.444
93_P5_A08	NA	black	0	0	0.57821
93_P6_B12	NA	black	0	0	6.0466
93_P5_G04	NA	black	0	0	1.0215
93_P5_H11	NA	black	0	0	0.47197
93_P6_E03	0.0962446465756	red	1	7.5192	1.7467
93_P6_B07	NA	black	0	0	1.4238
93_P5_D02	NA	black	0	0	0
93_P6_D08	NA	black	0	0	0.57628
93_P6_A01	NA	black	0	0	1.2516
93_P5_E12	NA	black	0	0	3.1215
93_P5_A03	0.479198977724	red	1	7.7782	2.4983
93_P5_F02	NA	black	0	0	1.5622
93_P6_F06	NA	black	0	0	1.8359
93_P5_F08	0.489550586803	red	1	3.2864	0.78073
93_P6_C10	NA	black	0	0	0.88127
93_P5_G08	NA	black	0	0	3.0683
93_P6_D07	NA	black	0	0	1.294
93_P6_F05	NA	black	0	0	0.6663
93_P5_C07	-0.0675041104556	red	1	6.3851	1.0036
93_P5_B03	NA	black	0	0	1.3846
93_P6_E10	NA	black	0	0	2.3909
93_P5_A11	NA	black	0	0	1.0656
93_P5_F01	NA	black	0	0	0.774
93_P5_C03	NA	black	0	0	0.95233
93_P6_B10	NA	black	0	0	4.9419
93_P5_E03	NA	black	0	0	0.809
93_P5_G09	NA	black	0	0	5.9628
93_P5_C10	NA	black	0	0	1.2804
93_P5_E10	NA	black	0	0	0
93_P5_D08	NA	black	0	0	4.0162
MGH93_P7_D06	NA	black	0	0	2.9611
MGH93_P7_G08	NA	black	0	0	0.46467
MGH93_P7_D02	NA	black	0	0	2.8645
MGH93_P7_A03	NA	black	0	0	3.043
MGH93_P7_B06	NA	black	0	0	0.74416
MGH93_P7_C09	-0.0432051867808	red	1	5.1238	1.7273
MGH93_P7_F07	NA	black	0	0	0.64432
MGH93_P7_B02	NA	black	0	0	3.4692
MGH93_P7_H05	NA	black	0	0	3.3898
MGH93_P7_H09	0.214916209242	red	1	4.7709	0.76638
MGH93_P7_D10	NA	black	0	0	0.11636
MGH93_P7_B11	0.125481594952	red	1	5.4794	0.28806
MGH93_P7_F11	0.0957720215863	red	1	7.2789	1.7837
MGH93_P7_C04	0.121952269072	red	1	4.5613	1.1557
MGH93_P7_F02	NA	black	0	0	3.0011
MGH93_P7_D12	NA	black	0	2.168	0
MGH93_P7_G04	NA	black	0	0	1.6126
MGH93_P7_A10	NA	black	0	0	4.6224
MGH93_P7_G09	NA	black	0	0	3.92
MGH93_P7_F06	NA	black	0	0	0.91227
MGH93_P7_H08	NA	black	0	0	1.7912
MGH93_P7_A11	NA	black	0	0	0.49262
MGH93_P7_G10	0.137586746089	red	1	5.0548	0.87184
MGH93_P7_G03	0.0230760246537	red	1	5.7893	0.47197
MGH93_P7_G07	NA	black	0	0	2.9729
MGH93_P7_A12	NA	black	0	0	0
MGH93_P7_A06	-0.0733428760945	red	1	5.7758	3.5669
MGH93_P7_A08	NA	black	0	0	0.16864
MGH93_P7_H10	NA	black	0	0	3.4979
MGH93_P7_C05	NA	black	0	0	2.6152
MGH93_P7_C12	NA	black	0	0	0.55287
MGH93_P7_C07	0.215597732615	red	1	6.4376	3.0711
MGH93_P7_B03	NA	black	0	0	1.355
MGH93_P7_A07	NA	black	0	0	1.6708
MGH93_P7_E10	NA	black	0	0	0.7031
MGH93_P7_F04	NA	black	0	0	2.7055
MGH93_P7_A09	NA	black	0	0	2.6574
MGH93_P7_E06	NA	black	0	0	0.28451
MGH93_P7_C02	NA	black	0	0	0
MGH93_P7_F10	NA	black	0	0	2.7883
MGH93_P7_C10	NA	black	0	0	1.3556
MGH93_P7_H07	-1.54794895125	red	1	0.46676	2.5854
MGH93_P7_H01	NA	black	0	0	0.85439
MGH93_P7_B10	NA	black	0	0	0
MGH93_P7_F12	NA	black	0	0	3.7321
MGH93_P7_F08	NA	black	0	0	4.5192
MGH93_P7_A01	NA	black	0	0	2.9252
MGH93_P7_E11	NA	black	0	0	0
MGH93_P7_E09	NA	black	0	7.8018	0
MGH93_P7_E05	NA	black	0	2.5484	0
MGH93_P7_D08	NA	black	0	0	3.1955
MGH93_P7_D01	0.378448477665	red	1	4.6611	0.31267
MGH93_P7_H11	-1.45810291984	red	1	0.78492	2.5871
MGH93_P7_H12	NA	black	0	0	3.2435
MGH93_P7_D05	NA	black	0	0	3.4039
MGH93_P7_E04	-4.75790461585	black	0	0.2302	4.6969
MGH93_P7_D04	NA	black	0	0	3.5848
MGH93_P7_C06	NA	black	0	0	1.0524
MGH93_P7_E12	NA	black	0	0	4.4459
MGH93_P7_G06	-2.07548197799	black	0	3.5959	4.9155
MGH93_P7_B04	NA	black	0	0	1.1635
MGH93_P7_F03	NA	black	0	0	0.41034
MGH93_P7_B12	NA	black	0	0	1.7587
MGH93_P7_H04	-0.0560350459066	red	1	6.2015	0.8504
MGH93_P7_A05	NA	black	0	0	0.96495
MGH93_P7_D07	NA	black	0	0	3.0224
MGH93_P7_F01	NA	black	0	0	2.0611
MGH93_P7_F05	NA	black	0	0	2.0083
93_P10_H10	1.34460707855	blue	3	1.4185	0.34028
93_P10_E02	NA	black	0	0	1.9188
93_P9_C04	NA	black	0	0	1.9336
93_P9_A08	NA	black	0	0	0.17249
93_P9_G06	NA	black	0	0	0.67987
93_P8_F09	NA	black	0	0	0
93_P8_G06	-1.34345319082	red	1	3.0491	3.3029
93_P9_E04	NA	black	0	0	0.21785
93_P10_D06	NA	black	0	0	0.52807
93_P9_B07	NA	black	0	0	0.55189
93_P9_G08	NA	black	0	0	3.4577
93_P9_D04	-0.192089894543	red	1	6.5634	0.44996
93_P8_E07	NA	black	0	0	3.7058
93_P9_H01	NA	black	0	0	0.32769
93_P9_B08	NA	black	0	0	4.6696
93_P10_E03	NA	black	0	0	0
93_P8_H09	1.25223168666	blue	3	2.229	0.18269
93_P10_B02	NA	black	0	5.0394	0
93_P8_B06	NA	black	0	0	0.49262
93_P10_E05	NA	black	0	0	0.23634
93_P8_E06	NA	black	0	0	3.4757
93_P10_A02	NA	black	0	0	1.5859
93_P8_B04	NA	black	0	0	3.7586
93_P8_C05	-0.368886178044	red	1	5.1041	3.2669
93_P9_F12	NA	black	0	0	1.1124
93_P10_A01	NA	black	0	0	0.82375
93_P8_A10	NA	black	0	0	1.3499
93_P9_B06	-1.02218437434	red	1	3.0045	2.8538
93_P10_D12	NA	black	0	0	4.2717
93_P8_D04	NA	black	0	0	4.2858
93_P9_B10	NA	black	0	0	3.3871
93_P9_E12	NA	black	0	0	2.169
93_P9_B02	NA	black	0	0	4.4965
93_P8_G11	NA	black	0	0	3.0243
93_P10_H08	NA	black	0	0	1.0983
93_P10_B04	NA	black	0	0	0
93_P9_C12	NA	black	0	0	3.5351
93_P8_D11	NA	black	0	0	0
93_P8_A03	NA	black	0	0	0.65444
93_P9_F02	NA	black	0	5.3059	0
93_P10_F03	NA	black	0	0	3.3303
93_P9_G11	NA	black	0	0	2.1375
93_P8_B09	NA	black	0	0	0
93_P9_E05	NA	black	0	0	0
93_P8_E09	NA	black	0	0	0.43189
93_P8_G03	NA	black	0	0	0
93_P9_C10	NA	black	0	0	4.2574
93_P8_D06	NA	black	0	0	0.29983
93_P8_C06	NA	black	0	0	0
93_P10_C01	-0.0256882957298	red	1	5.9471	0.22157
93_P8_A05	0.163982419749	red	1	5.0931	0.71017
93_P8_C11	NA	black	0	0	0.83188
93_P8_E08	NA	black	0	0	2.2129
93_P8_G12	NA	black	0	0	0.42653
93_P9_D09	NA	black	0	0	0.11636
93_P8_D05	0.344530156759	red	1	3.3195	0.98914
