Cell_name	Zvalue	Color	Cluster	NOX4	STAT3
MGH54_P2_F05	NA	black	0	0	0.13356
MGH54_P2_F06	NA	black	0	0	0.49262
MGH54_P2_F08	NA	black	0	0	1.9675
MGH54_P2_F10	0.22727874019	red	1	0.28451	0.76214
MGH54_P2_F12	NA	black	0	0	0.38957
MGH54_P2_G02	-1.47557761532	red	1	1.8311	0.40926
MGH54_P2_G06	0.221997504174	red	1	0.14405	1.2875
MGH54_P2_G07	NA	black	0	0	1.4579
MGH54_P2_G08	1.03333679792	red	1	1.3539	4.2357
MGH54_P2_G11	NA	black	0	0	0
MGH54_P2_G12	NA	black	0	0	2.6229
MGH54_P2_H02	NA	black	0	0	0
MGH54_P2_H08	1.61574744892	black	0	1.9111	4.0842
MGH54_P2_H09	-0.413283601435	red	1	0.23266	4.1652
MGH54_P2_H11	NA	black	0	0	0
MGH54_P5_A02	NA	black	0	0	0.0057593
MGH54_P5_A03	-3.2414971545	black	0	3.2866	0.37295
MGH54_P5_A04	0.792653724868	red	1	1.125	4.3909
MGH54_P5_A05	NA	black	0	0	0.29514
MGH54_P5_A06	0.54197399835	green3	2	0.12035	0.10836
MGH54_P5_A07	-0.0964503109373	red	1	0.18142	2.5785
MGH54_P5_A08	NA	black	0	0	4.666
MGH54_P5_A09	0.474725535288	green3	2	1.2437	3.2702
MGH54_P5_A10	NA	black	0	0	3.9013
MGH54_P5_A11	NA	black	0	0.64155	0
MGH54_P5_A12	NA	black	0	0	0.32193
MGH54_P5_B02	NA	black	0	0	4.5121
MGH54_P5_B03	NA	black	0	0	0
MGH54_P5_B04	NA	black	0	0	0
MGH54_P5_B05	NA	black	0	0	0.18396
MGH54_P5_B06	0.49299094313	green3	2	2.8051	2.5697
MGH54_P5_B07	NA	black	0	0	3.7824
MGH54_P5_B08	NA	black	0	0	0
MGH54_P5_B09	0.48230578004	green3	2	0.18269	0.0086303
MGH54_P5_B10	-4.85768473451	black	0	4.531	0.32998
MGH54_P5_B11	NA	black	0	0	0.4351
MGH54_P5_B12	NA	black	0	0.16993	0
MGH54_P5_C01	NA	black	0	0	0.2302
MGH54_P5_C02	NA	black	0	0	0
MGH54_P5_C03	0.361031997525	green3	2	0.23634	0.27143
MGH54_P5_C04	NA	black	0	0	2.0881
MGH54_P5_C05	NA	black	0	0	0
MGH54_P5_C06	NA	black	0	0	5.6133
MGH54_P5_C07	NA	black	0	0	0
MGH54_P5_C08	NA	black	0	0	3.4177
MGH54_P5_C09	1.12664849266	red	1	4.7553	2.6949
MGH54_P5_C10	NA	black	0	0	0
MGH54_P5_C11	NA	black	0	0	1.3144
MGH54_P5_C12	NA	black	0	0	0
MGH54_P5_D01	-0.229588295537	red	1	0.32193	3.7153
MGH54_P5_D02	NA	black	0	0	0
MGH54_P5_D03	-0.202217829154	red	1	0.22774	3.1468
MGH54_P5_D04	NA	black	0	0	4.3453
MGH54_P5_D05	NA	black	0	0	5.1738
MGH54_P5_D06	NA	black	0	0	3.5858
MGH54_P5_D08	NA	black	0	0	0
MGH54_P5_D09	-0.476743733435	red	1	0.10969	3.8435
MGH54_P5_D10	NA	black	0	0	0.41792
MGH54_P5_D11	0.125350490435	red	1	0.35163	1.1276
MGH54_P5_D12	NA	black	0	0	3.341
MGH54_P5_E01	NA	black	0	0	0.20038
MGH54_P5_E02	NA	black	0	0	0
MGH54_P5_E03	0.276736663319	red	1	0.30451	0.28806
MGH54_P5_E04	NA	black	0	0	0
MGH54_P5_E05	NA	black	0	0	0.13488
MGH54_P5_E06	NA	black	0	0	0.74071
MGH54_P5_E07	NA	black	0	0	0.56169
MGH54_P5_E08	NA	black	0	0	0
MGH54_P5_E09	0.559373608915	green3	2	0.10969	0.094912
MGH54_P5_E10	NA	black	0	0	0.21537
MGH54_P5_E11	-0.115619459452	red	1	0.18777	2.6686
MGH54_P5_E12	NA	black	0	0	0
MGH54_P5_F01	-0.159200940113	red	1	0.28096	3.092
MGH54_P5_F02	NA	black	0	0	0.17377
MGH54_P5_F03	NA	black	0	0	0.14143
MGH54_P5_F04	NA	black	0	0	5.5677
MGH54_P5_F05	NA	black	0	0	0
MGH54_P5_F06	NA	black	0	0	0.36177
MGH54_P5_F07	NA	black	0	0	0.18142
MGH54_P5_F08	NA	black	0	0	0
MGH54_P5_F10	-0.147391277005	red	1	0.35389	3.3323
MGH54_P5_F11	NA	black	0	0	0
MGH54_P5_F12	NA	black	0	0	0.35163
MGH54_P5_G01	NA	black	0	0	0
MGH54_P5_G02	NA	black	0	0	0
MGH54_P5_G03	0.312932839192	red	1	0.25459	0.42331
MGH54_P5_G04	NA	black	0	0	4.1105
MGH54_P5_G05	-0.318118332862	red	1	0.18015	3.503
MGH54_P5_G06	NA	black	0	0	0.30334
MGH54_P5_G07	NA	black	0	0	0.21661
MGH54_P5_G08	NA	black	0	0	0.14666
MGH54_P5_G09	NA	black	0	0.19661	0
MGH54_P5_G10	NA	black	0	0	3.9562
MGH54_P5_G11	NA	black	0	0.15186	0
MGH54_P5_G12	NA	black	0	0	0.32884
MGH54_P5_H01	NA	black	0	0	0
MGH54_P5_H02	-0.209091740822	red	1	0.2558	3.274
MGH54_P5_H03	NA	black	0	0	3.2082
MGH54_P5_H04	NA	black	0	0	0.46048
MGH54_P5_H05	NA	black	0	0	0.32998
MGH54_P5_H06	NA	black	0	0	1.7416
MGH54_P5_H07	-0.0111629956316	red	1	0.55385	0.94486
MGH54_P5_H08	NA	black	0	0	1.9957
MGH54_P5_H09	NA	black	0	0	2.3303
MGH54_P5_H10	-0.187537104849	red	1	0.11636	2.8436
MGH54_P5_H11	NA	black	0	0	2.3536
MGH54_P5_H12	NA	black	0	0.42653	0
MGH54_P13_A02	NA	black	0	0	3.4273
MGH54_P13_A03	NA	black	0	0	0
MGH54_P13_A04	NA	black	0	0	0.70044
MGH54_P13_A05	NA	black	0	0	0.43936
MGH54_P13_A06	NA	black	0	0	3.2443
MGH54_P13_A07	0.170836453142	red	1	0.39944	0.19409
MGH54_P13_A09	NA	black	0	0	0.72072
MGH54_P13_A10	0.294557904359	red	1	0.29631	0.23266
MGH54_P13_A11	-0.0273219482418	red	1	0.4813	2.7966
MGH54_P13_B01	0.0247344896196	red	1	0.47405	1.6121
MGH54_P13_B02	NA	black	0	0	0.49672
MGH54_P13_B03	NA	black	0	0	0
MGH54_P13_B04	NA	black	0	0	3.6511
MGH54_P13_B05	NA	black	0	0	1.6731
MGH54_P13_B06	NA	black	0	0.93055	0
MGH54_P13_B07	NA	black	0	0	3.6869
MGH54_P13_B08	NA	black	0	0	4.9722
MGH54_P13_B10	NA	black	0	0	0
MGH54_P13_B11	NA	black	0	1.9756	0
MGH54_P13_B12	NA	black	0	0	0.62106
MGH54_P13_C01	NA	black	0	0	4.867
MGH54_P13_C02	2.41211515278	black	0	4.3885	3.2593
MGH54_P13_C03	NA	black	0	0	1.9546
MGH54_P13_C04	NA	black	0	0	0
MGH54_P13_C05	NA	black	0	0	3.6015
MGH54_P13_C06	NA	black	0	0	0
MGH54_P13_C07	NA	black	0	0	3.7672
MGH54_P13_C09	NA	black	0	0	4.415
MGH54_P13_C10	NA	black	0	0	0.301
MGH54_P13_C11	NA	black	0	0	4.1901
MGH54_P13_C12	NA	black	0	0	3.7137
MGH54_P13_D01	NA	black	0	0	0.68347
MGH54_P13_D02	NA	black	0	0	0
MGH54_P13_D03	NA	black	0	0	3.7964
MGH54_P13_D04	NA	black	0	0	0.36513
MGH54_P13_D05	NA	black	0	0	0
MGH54_P13_D06	NA	black	0	0	0
MGH54_P13_D07	NA	black	0	0	0
MGH54_P13_D09	NA	black	0	0	0.29983
MGH54_P13_D10	NA	black	0	0	3.262
MGH54_P13_D11	NA	black	0	0	0
MGH54_P13_D12	NA	black	0	0	2.4893
MGH54_P13_E01	0.0117443308808	red	1	0.47612	1.905
MGH54_P13_E02	NA	black	0	0	0
MGH54_P13_E03	NA	black	0	0	4.6661
MGH54_P13_E04	0.15293299941	red	1	0.1776	1.5079
MGH54_P13_E05	NA	black	0	0	0
MGH54_P13_E06	NA	black	0	0	2.7674
MGH54_P13_E07	NA	black	0	0	3.8722
MGH54_P13_E08	NA	black	0	0	3.2576
MGH54_P13_E09	NA	black	0	0	3.4186
MGH54_P13_E10	NA	black	0	0	2.6466
MGH54_P13_E11	-0.335663466614	red	1	0.1635	3.516
MGH54_P13_E12	NA	black	0	0	0
MGH54_P13_F01	NA	black	0	0	3.7357
MGH54_P13_F02	NA	black	0	0	3.1947
MGH54_P13_F03	-0.153507695086	red	1	0.65352	0.14012
MGH54_P13_F04	NA	black	0	0	3.9079
MGH54_P13_F05	NA	black	0	0	4.114
MGH54_P13_F06	NA	black	0	0	2.8286
MGH54_P13_F07	NA	black	0	1.1237	0
MGH54_P13_F08	NA	black	0	0	3.511
MGH54_P13_F09	NA	black	0	0	2.7759
MGH54_P13_F10	NA	black	0	0	0.042644
MGH54_P13_F11	NA	black	0	0	0.25942
MGH54_P13_F12	NA	black	0	0	0.3505
MGH54_P13_G01	NA	black	0	0	0.74932
MGH54_P13_G02	NA	black	0	0	0.16607
MGH54_P13_G03	NA	black	0	0	1.4515
MGH54_P13_G05	NA	black	0	0	3.7656
MGH54_P13_G06	NA	black	0	0	0.89918
MGH54_P13_G07	NA	black	0	0	2.7725
MGH54_P13_G08	-0.135672260158	red	1	0.17632	2.7368
MGH54_P13_G09	0.223961682307	red	1	0.17249	1.211
MGH54_P13_G10	NA	black	0	0	0
MGH54_P13_G11	NA	black	0	0	0.23511
MGH54_P13_G12	-0.140286609484	red	1	0.42331	3.8332
MGH54_P13_H02	NA	black	0	0	0.20289
MGH54_P13_H03	0.359179811223	green3	2	0.18903	0.54498
MGH54_P13_H04	0.390405546337	green3	2	0.19283	0.37962
MGH54_P13_H05	NA	black	0	0	0
MGH54_P13_H06	0.340351130337	green3	2	0.2461	0.32193
MGH54_P13_H07	NA	black	0	0	4.2636
MGH54_P13_H08	NA	black	0	0.47093	0
MGH54_P13_H09	NA	black	0	0.24489	0
MGH54_P13_H10	NA	black	0	0.16479	0
MGH54_P13_H11	NA	black	0	0	0.584
MGH60_P4_A01	NA	black	0	0	4.1931
MGH60_P4_A02	NA	black	0	0	0.81803
MGH60_P4_A03	NA	black	0	0	0.23634
MGH60_P4_A04	NA	black	0	0	4.8338
MGH60_P4_A05	NA	black	0	0	6.0119
MGH60_P4_A06	NA	black	0	0	4.1376
MGH60_P4_A07	NA	black	0	0	0.91073
MGH60_P4_A08	NA	black	0	0	4.9775
MGH60_P4_A09	-0.0684859508788	red	1	0.338	2.6785
MGH60_P4_A10	NA	black	0	0	2.6519
MGH60_P4_A11	NA	black	0	0	5.8328
MGH60_P4_A12	NA	black	0	0	3.1546
MGH60_P4_B01	NA	black	0	0	0.33342
MGH60_P4_B02	NA	black	0	0	0
MGH60_P4_B03	NA	black	0	0	1.2792
MGH60_P4_B04	NA	black	0	0	5.4523
MGH60_P4_B05	NA	black	0	0	1.5617
MGH60_P4_B06	NA	black	0	0	4.1522
MGH60_P4_B07	NA	black	0	0	2.0122
MGH60_P4_B08	NA	black	0	0	0
MGH60_P4_B09	NA	black	0	0	1.099
MGH60_P4_B10	NA	black	0	0	0.15575
MGH60_P4_B11	NA	black	0	0	4.2297
MGH60_P4_B12	0.388371149039	green3	2	0.22157	0.22157
MGH60_P4_C01	NA	black	0	0	3.7663
MGH60_P4_C02	NA	black	0	0.3584	0
MGH60_P4_C03	NA	black	0	0	3.9474
MGH60_P4_C04	NA	black	0	0	0.6173
MGH60_P4_C05	-0.204346429472	red	1	0.42653	4.5753
MGH60_P4_C06	0.520062976646	green3	2	0.11902	0.20038
MGH60_P4_C07	NA	black	0	0	0
MGH60_P4_C09	NA	black	0	0	2.5368
MGH60_P4_C11	NA	black	0	0	4.1387
MGH60_P4_C12	NA	black	0	0.14666	0
MGH60_P4_D01	-0.403541961334	red	1	0.16607	3.7935
MGH60_P4_D02	NA	black	0	0.60122	0
MGH60_P4_D03	NA	black	0	0	1.5854
MGH60_P4_D04	NA	black	0	0	1.2228
MGH60_P4_D05	NA	black	0	0	0.32193
MGH60_P4_D06	NA	black	0	0	3.5435
MGH60_P4_D07	NA	black	0	0	1.1017
MGH60_P4_D08	NA	black	0	0	0
MGH60_P4_D10	NA	black	0	0	0
MGH60_P4_D12	-0.506124006274	red	1	0.1865	4.3046
MGH60_P4_E01	NA	black	0	0	4.2937
MGH60_P4_E02	NA	black	0	0	3.4507
MGH60_P4_E03	NA	black	0	0	1.2815
MGH60_P4_E04	NA	black	0	0	3.5319
MGH60_P4_E05	NA	black	0	0	4.4201
MGH60_P4_E06	NA	black	0	0	0
MGH60_P4_E07	NA	black	0	0	0
MGH60_P4_E08	NA	black	0	0	5.8416
MGH60_P4_E09	NA	black	0	0	3.2141
MGH60_P4_E11	NA	black	0	0	0
MGH60_P4_E12	-0.0587035435221	red	1	0.20789	2.4378
MGH60_P4_F01	-0.450815987537	red	1	0.23511	4.3562
MGH60_P4_F02	NA	black	0	0	4.2117
MGH60_P4_F03	NA	black	0	0	0.79244
MGH60_P4_F04	NA	black	0	0	4.689
MGH60_P4_F05	-2.73876579143	black	0	2.8203	0.33342
MGH60_P4_F06	NA	black	0	0	3.4763
MGH60_P4_F07	NA	black	0	0	4.5785
MGH60_P4_F08	NA	black	0	0	1.266
MGH60_P4_F09	NA	black	0	0	3.3777
MGH60_P4_F10	NA	black	0	0	2.9575
MGH60_P4_F11	0.255192099995	red	1	1.1991	2.8071
MGH60_P4_F12	-0.0897955415236	red	1	0.48233	4.0562
MGH60_P4_G01	NA	black	0	0	0.17249
MGH60_P4_G02	NA	black	0	0.1776	0
MGH60_P4_G03	NA	black	0	0	2.2884
MGH60_P4_G04	NA	black	0	0	4.31
MGH60_P4_G05	NA	black	0	0	0.26424
MGH60_P4_G06	NA	black	0	0	4.1218
MGH60_P4_G07	-0.384712867705	red	1	0.8472	0.24001
MGH60_P4_G08	NA	black	0	0	2.7172
MGH60_P4_G09	NA	black	0	0	4.0204
MGH60_P4_G10	NA	black	0	0	0
MGH60_P4_G11	NA	black	0	0	4.7962
MGH60_P4_G12	NA	black	0	0	4.6023
MGH60_P4_H01	NA	black	0	0	0.13093
MGH60_P4_H03	1.87279664172	black	0	2.5842	3.6753
MGH60_P4_H04	NA	black	0	0	0
MGH60_P4_H06	NA	black	0	0	3.1683
MGH60_P4_H07	NA	black	0	0	4.4902
MGH60_P4_H08	NA	black	0	0	2.0482
MGH60_P4_H09	NA	black	0	0.39067	0
MGH60_P4_H10	NA	black	0	0	0.20914
MGH60_P4_H11	NA	black	0	0	0.23389
MGH60_P4_H12	NA	black	0	0	0.23143
MGH60_P5_A01	0.358784667188	green3	2	0.2461	0.21785
MGH60_P5_A02	NA	black	0	0	0.35276
MGH60_P5_A03	NA	black	0	0	4.4076
MGH60_P5_A04	NA	black	0	0	0.23879
MGH60_P5_A05	NA	black	0	0	2.6339
MGH60_P5_A06	NA	black	0	0	6.6038
MGH60_P5_A07	NA	black	0	0	0.81885
MGH60_P5_A08	NA	black	0	0	3.7341
MGH60_P5_A09	NA	black	0	0	0.16221
MGH60_P5_A10	NA	black	0	0	1.5306
MGH60_P5_A11	0.202889344075	red	1	0.20289	1.224
MGH60_P5_A12	-1.34521730009	red	1	0.089498	6.5648
MGH60_P5_B01	NA	black	0	0	0
MGH60_P5_B02	NA	black	0	0	2.4779
MGH60_P5_B03	NA	black	0	0	4.7172
MGH60_P5_B04	-1.37627072136	red	1	2.3511	1.0179
MGH60_P5_B05	NA	black	0	0	2.2203
MGH60_P5_B06	NA	black	0	0	0
MGH60_P5_B07	NA	black	0	0	3.2597
MGH60_P5_B08	NA	black	0	0	2.499
MGH60_P5_B09	NA	black	0	0	4.7416
MGH60_P5_B10	-0.419195688362	red	1	0.24975	4.3014
MGH60_P5_B12	NA	black	0	0.073135	0
MGH60_P5_C01	NA	black	0	0	2.1207
MGH60_P5_C02	NA	black	0	0	0.10434
MGH60_P5_C03	NA	black	0	0	4.7834
MGH60_P5_C04	NA	black	0	0	0
MGH60_P5_C05	NA	black	0	0	3.1868
MGH60_P5_C06	NA	black	0	0	3.9846
MGH60_P5_C07	NA	black	0	0	2.6922
MGH60_P5_C08	NA	black	0	0	3.2696
MGH60_P5_C09	NA	black	0	0	3.8181
MGH60_P5_C10	NA	black	0	0	2.9368
MGH60_P5_C11	NA	black	0	0	0.25701
MGH60_P5_C12	NA	black	0	0	3.6695
MGH60_P5_D01	NA	black	0	0	0.9501
MGH60_P5_D02	NA	black	0	0	4.7628
MGH60_P5_D03	NA	black	0	0	4.9493
MGH60_P5_D04	NA	black	0	0	0
MGH60_P5_D05	NA	black	0	0	4.4893
MGH60_P5_D06	NA	black	0	0	3.4116
MGH60_P5_D07	1.15148658469	red	1	2.3417	3.2285
MGH60_P5_D08	NA	black	0	0	4.2478
MGH60_P5_D09	-0.0160934517773	red	1	0.49876	2.6724
MGH60_P5_D10	NA	black	0	0	2.5059
MGH60_P5_D11	NA	black	0	0	2.4738
MGH60_P5_D12	-0.30949994822	red	1	0.1003	3.2396
MGH60_P5_E01	NA	black	0	0	0
MGH60_P5_E02	NA	black	0	0	1.3028
MGH60_P5_E03	NA	black	0	0	2.8764
MGH60_P5_E04	NA	black	0	0	2.4247
MGH60_P5_E05	0.0344714972064	red	1	0.61636	3.0088
MGH60_P5_E06	NA	black	0	0	3.3074
MGH60_P5_E07	NA	black	0	0	3.3278
MGH60_P5_E08	NA	black	0	0	4.9004
MGH60_P5_E09	NA	black	0	0	3.1117
MGH60_P5_E10	NA	black	0	0	1.962
MGH60_P5_E11	NA	black	0	0	0
MGH60_P5_E12	NA	black	0	0.10836	0
MGH60_P5_F01	NA	black	0	0	5.081
MGH60_P5_F02	NA	black	0	0	5.281
MGH60_P5_F03	-0.0771327362145	red	1	0.20664	2.5211
MGH60_P5_F04	NA	black	0	0	0
MGH60_P5_F05	NA	black	0	0	0
MGH60_P5_F06	NA	black	0	0	3.5869
MGH60_P5_F07	NA	black	0	0	0.27501
MGH60_P5_F08	0.0498559855007	red	1	0.23756	1.9126
MGH60_P5_F09	NA	black	0	0	4.2957
MGH60_P5_F11	NA	black	0	0	0.48233
MGH60_P5_F12	-0.323997641463	red	1	0.12168	3.3447
MGH60_P5_G01	-0.294921842597	red	1	0.38405	4.7861
MGH60_P5_G02	NA	black	0	0	4.7779
MGH60_P5_G03	NA	black	0	0	0.92296
MGH60_P5_G04	NA	black	0	0	0
MGH60_P5_G05	0.0528425643457	red	1	0.18523	1.9355
MGH60_P5_G06	NA	black	0	0	5.3065
MGH60_P5_G07	NA	black	0	0	0
MGH60_P5_G08	NA	black	0	0	4.0687
MGH60_P5_G09	NA	black	0	0	2.8982
MGH60_P5_G10	NA	black	0	0	3.4602
MGH60_P5_G11	NA	black	0	0	3.4965
MGH60_P5_G12	NA	black	0	0	0.055196
MGH60_P5_H01	NA	black	0	0	3.3391
MGH60_P5_H02	NA	black	0	0	2.6989
MGH60_P5_H03	-0.591508862199	red	1	0.14274	4.3988
MGH60_P5_H04	-0.333597683453	red	1	0.15445	3.4778
MGH60_P5_H05	NA	black	0	0	0.1865
MGH60_P5_H06	NA	black	0	0.12829	0
MGH60_P5_H07	NA	black	0	0	2.7373
MGH60_P5_H08	-0.309248997351	red	1	0.29631	4.0326
MGH60_P5_H09	0.552781419733	green3	2	0.82293	5.5664
MGH60_P5_H10	NA	black	0	0.30918	0
MGH60_P5_H11	0.623090403859	red	1	0.05797	0.10836
MGH60_P5_H12	0.680143032318	red	1	0.028569	0.048236
MGH60_P6_A01	NA	black	0	0	0
MGH60_P6_A02	0.413842414007	green3	2	0.20664	0.1865
MGH60_P6_A03	NA	black	0	0	6.3904
MGH60_P6_A04	NA	black	0	0	1.719
MGH60_P6_A05	0.519124877314	green3	2	0.13488	0.12433
MGH60_P6_A06	-2.56200137978	black	0	2.6501	0.31034
MGH60_P6_A07	NA	black	0	0	3.3936
MGH60_P6_A08	0.310783735933	red	1	0.29866	0.098958
MGH60_P6_A09	NA	black	0	0	1.2922
MGH60_P6_A10	0.434323475283	green3	2	0.9381	3.9741
MGH60_P6_A11	0.466826658895	green3	2	0.15056	0.25942
MGH60_P6_A12	NA	black	0	0	0.1776
MGH60_P6_B01	NA	black	0	0	0.40054
MGH60_P6_B03	NA	black	0	0	4.7222
MGH60_P6_B04	NA	black	0	0	4.9048
MGH60_P6_B05	NA	black	0	0	4.432
MGH60_P6_B06	NA	black	0	0	0.19787
MGH60_P6_B07	0.258238858748	red	1	0.30568	0.41034
MGH60_P6_B08	NA	black	0	0	3.9727
MGH60_P6_B09	NA	black	0	0	4.9626
MGH60_P6_B10	NA	black	0	0	5.9706
MGH60_P6_B11	NA	black	0	0	1.9027
MGH60_P6_B12	0.0821946649016	red	1	0.070389	1.8914
MGH60_P6_C02	NA	black	0	0	0
MGH60_P6_C03	NA	black	0	0	1.6126
MGH60_P6_C05	NA	black	0	0	1.6337
MGH60_P6_C06	NA	black	0	0	0
MGH60_P6_C07	NA	black	0	0	4.1618
MGH60_P6_C08	NA	black	0	0	4.2683
MGH60_P6_C09	0.389607083349	green3	2	0.22404	0.19912
MGH60_P6_C10	-0.179568221238	red	1	0.36513	3.6566
MGH60_P6_C11	NA	black	0	0	3.4575
MGH60_P6_D01	NA	black	0	0	0
MGH60_P6_D03	NA	black	0	0	3.7386
MGH60_P6_D04	NA	black	0	0	0
MGH60_P6_D05	NA	black	0	0	0
MGH60_P6_D06	NA	black	0	0	4.9571
MGH60_P6_D07	NA	black	0	0	4.1698
MGH60_P6_D08	NA	black	0	0	3.5661
MGH60_P6_D09	NA	black	0	0	0
MGH60_P6_D11	NA	black	0	0	0.51702
MGH60_P6_D12	NA	black	0	0	4.1381
MGH60_P6_E01	1.26966751062	red	1	2.7555	3.1327
MGH60_P6_E02	NA	black	0	0	2.2624
MGH60_P6_E03	NA	black	0	0	0.36737
MGH60_P6_E04	NA	black	0	0	0
MGH60_P6_E05	NA	black	0	0	4.2123
MGH60_P6_E06	0.329130044384	red	1	0.20038	0.6332
MGH60_P6_E07	NA	black	0	0	5.0615
MGH60_P6_E08	NA	black	0	0	0
MGH60_P6_E09	NA	black	0	0	4.1062
MGH60_P6_E10	NA	black	0	0	5.737
MGH60_P6_E11	NA	black	0	0	0
MGH60_P6_E12	NA	black	0	0	2.9366
MGH60_P6_F02	NA	black	0	0	0.50182
MGH60_P6_F03	NA	black	0	0	5.9685
MGH60_P6_F04	NA	black	0	0	0
MGH60_P6_F05	NA	black	0	0	5.1236
MGH60_P6_F06	NA	black	0	0	6.0554
MGH60_P6_F07	NA	black	0	0	5.4403
MGH60_P6_F08	0.0143161341722	red	1	0.24001	2.0939
MGH60_P6_F09	-0.603455882057	red	1	0.070389	4.1112
MGH60_P6_F10	NA	black	0	0	4.6804
MGH60_P6_F11	NA	black	0	0	1.6567
MGH60_P6_F12	NA	black	0	0	5.5503
MGH60_P6_G01	NA	black	0	0	4.7329
MGH60_P6_G02	NA	black	0	0	3.5287
MGH60_P6_G03	NA	black	0	0	0.22157
MGH60_P6_G04	NA	black	0	0	1.4038
MGH60_P6_G05	-0.10938844985	red	1	0.37518	3.1421
MGH60_P6_G06	0.582588769137	red	1	0.074505	0.17505
MGH60_P6_G07	-0.621170706152	red	1	0.24975	5.2767
MGH60_P6_G08	NA	black	0	0	2.1483
MGH60_P6_G10	NA	black	0	0	5.0505
MGH60_P6_G11	-0.670569804026	red	1	0.071763	4.3288
MGH60_P6_G12	NA	black	0	0	3.4552
MGH60_P6_H01	NA	black	0	0	3.6095
MGH60_P6_H02	NA	black	0	0	0.13356
MGH60_P6_H03	NA	black	0	0.52707	0
MGH60_P6_H04	NA	black	0	0	0.69688
MGH60_P6_H06	NA	black	0	0	5.0669
MGH60_P6_H07	NA	black	0	0	0.21785
MGH60_P6_H08	NA	black	0	0	4.5643
MGH60_P6_H09	NA	black	0	0	2.2827
MGH60_P6_H10	NA	black	0	0	5.2001
MGH60_P6_H11	NA	black	0	0	3.4283
MGH60_P6_H12	-0.0346558432183	red	1	0.19912	2.3228
MGH60_P7_A01	NA	black	0	0	2.7321
MGH60_P7_A02	0.452014897521	green3	2	0.17887	0.17121
MGH60_P7_A03	NA	black	0	0	3.0747
MGH60_P7_A04	NA	black	0	0	4.5865
MGH60_P7_A05	NA	black	0	0	5.4911
MGH60_P7_A06	NA	black	0	0	5.4234
MGH60_P7_A07	NA	black	0	0	0.29278
MGH60_P7_A08	NA	black	0	0	3.808
MGH60_P7_A09	NA	black	0	0	0
MGH60_P7_A10	-0.169737636244	red	1	0.21164	2.9527
MGH60_P7_A11	-0.26698600744	red	1	0.20414	3.3681
MGH60_P7_A12	NA	black	0	0	0.085425
MGH60_P7_B02	NA	black	0	0	1.7849
MGH60_P7_B03	NA	black	0	0	2.0503
MGH60_P7_B04	NA	black	0	0	5.0887
MGH60_P7_B05	NA	black	0	0	6.0632
MGH60_P7_B06	NA	black	0	0	0
MGH60_P7_B07	0.52632853383	green3	2	0.11503	0.19535
MGH60_P7_B08	NA	black	0	0	0
MGH60_P7_B09	-0.0333812976193	red	1	0.089498	2.2786
MGH60_P7_B10	NA	black	0	0	1.4351
MGH60_P7_B11	NA	black	0	0	2.4852
MGH60_P7_B12	NA	black	0	0	4.0511
MGH60_P7_C01	NA	black	0	0	1.0949
MGH60_P7_C02	NA	black	0	0	0
MGH60_P7_C03	-0.476516433056	red	1	0.18396	4.1697
MGH60_P7_C04	NA	black	0	0	4.4921
MGH60_P7_C05	NA	black	0	0	0
MGH60_P7_C06	0.622385809491	red	1	1.5548	3.1733
MGH60_P7_C07	NA	black	0	0	0.13488
MGH60_P7_C08	NA	black	0	0	0
MGH60_P7_C09	NA	black	0	0	0
MGH60_P7_C10	NA	black	0	0	2.5563
MGH60_P7_C11	NA	black	0	0	1.175
MGH60_P7_C12	0.555856449334	green3	2	0.11103	0.10165
MGH60_P7_D01	NA	black	0	0	3.1966
MGH60_P7_D02	NA	black	0	0	4.7753
MGH60_P7_D03	NA	black	0	0	3.4949
MGH60_P7_D04	NA	black	0	0	2.1336
MGH60_P7_D05	NA	black	0	0	2.0766
MGH60_P7_D06	NA	black	0	0	0
MGH60_P7_D08	NA	black	0	0	4.3355
MGH60_P7_D09	NA	black	0	0	3.6198
MGH60_P7_D10	0.115087229698	red	1	0.27977	1.4803
MGH60_P7_D11	NA	black	0	0	4.494
MGH60_P7_D12	0.524167765145	green3	2	0.13225	0.1177
MGH60_P7_E01	NA	black	0	0	4.481
MGH60_P7_E02	NA	black	0	0	0
MGH60_P7_E03	-0.277650376261	red	1	0.38184	4.6154
MGH60_P7_E04	-0.600463312254	red	1	0.22897	4.9988
MGH60_P7_E05	NA	black	0	0	0
MGH60_P7_E06	NA	black	0	0	3.4952
MGH60_P7_E07	NA	black	0	0	0
MGH60_P7_E08	NA	black	0	0	4.2711
MGH60_P7_E09	NA	black	0	0.7866	0
MGH60_P7_E11	NA	black	0	0	4.3691
MGH60_P7_E12	0.108463773271	red	1	0.037031	1.827
MGH60_P7_F01	NA	black	0	0	0
MGH60_P7_F03	NA	black	0	0	3.007
MGH60_P7_F04	NA	black	0	0	0
MGH60_P7_F05	NA	black	0	0	3.8439
MGH60_P7_F06	NA	black	0	0	4.3931
MGH60_P7_F07	NA	black	0	0	3.4548
MGH60_P7_F08	NA	black	0	0	4.0997
MGH60_P7_F10	NA	black	0	0	0
MGH60_P7_F11	NA	black	0	0	1.937
MGH60_P7_F12	NA	black	0	0	0
MGH60_P7_G01	NA	black	0	0	3.4112
MGH60_P7_G02	NA	black	0	0	2.3516
MGH60_P7_G03	NA	black	0	0	0.10434
MGH60_P7_G04	NA	black	0	0	4.9713
