Cell_name	Zvalue	Color	Cluster	PPARA	STAT3
MGH54_P9_F11	-0.691180369457	red	1	0.10165	4.3798
MGH54_P9_F12	NA	black	0	0	0
MGH54_P9_G01	0.324358893809	red	1	0.11902	1.0377
MGH54_P9_G02	NA	black	0	0	0
MGH54_P9_G03	-0.631924662448	red	1	0.14274	4.4223
MGH54_P9_G04	0.512063268705	green3	2	0.12035	0.24732
MGH54_P9_G05	NA	black	0	0.23634	0
MGH54_P9_G06	0.465857867277	green3	2	0.079975	0.66357
MGH54_P9_G07	NA	black	0	0	0
MGH54_P9_G08	-0.147011909495	red	1	0.34937	3.5937
MGH54_P9_G09	-0.756161780016	red	1	0.18269	5.0851
MGH54_P9_G10	NA	black	0	0	4.147
MGH54_P9_G12	-0.62815602583	red	1	0.10702	4.2253
MGH54_P9_H01	NA	black	0	0	0
MGH54_P9_H02	NA	black	0	0	0
MGH54_P9_H03	0.137090741584	red	1	0.14405	1.7194
MGH54_P9_H04	-0.753300922435	red	1	0.18142	5.066
MGH54_P9_H05	-0.0343735923215	red	1	0.34937	2.6257
MGH54_P9_H06	NA	black	0	0.36513	0
MGH54_P9_H07	0.355220284562	red	1	0.18015	0.57337
MGH54_P9_H08	-0.903815203782	red	1	0.16221	5.3916
MGH54_P9_H09	NA	black	0	0	0
MGH54_P9_H10	NA	black	0	0	6.0071
MGH54_P9_H11	0.608319346418	red	1	0.060739	0.2461
MGH54_P9_H12	NA	black	0	0.094912	0
MGH54_P2_A05	0.102371076195	red	1	0.36401	0.57821
MGH54_P2_A06	-0.0723651266104	red	1	0.41684	3.5717
MGH54_P2_A10	0.0250494688252	red	1	0.21537	2.1405
MGH54_P2_B03	0.162589658411	red	1	0.15186	1.5998
MGH54_P2_B04	NA	black	0	0.094912	0
MGH54_P2_B06	NA	black	0	0	3.8077
MGH54_P2_B09	NA	black	0	0	3.275
MGH54_P2_B10	NA	black	0	0.10702	0
MGH54_P2_B11	0.19227669506	red	1	0.15963	1.4536
MGH54_P2_C01	NA	black	0	0	0.23389
MGH54_P2_C02	-0.0919721757286	red	1	0.13488	2.591
MGH54_P2_C04	-1.0815948891	red	1	0.10434	5.4641
MGH54_P2_C05	NA	black	0	0	0.33457
MGH54_P2_C09	1.95283011921	black	0	1.6079	4.5734
MGH54_P2_C10	-0.605397420984	red	1	0.10165	4.1343
MGH54_P2_C11	NA	black	0	0	0.10434
MGH54_P2_D01	NA	black	0	0	0
MGH54_P2_D02	NA	black	0	0	1.4281
MGH54_P2_D03	NA	black	0	0.12961	0
MGH54_P2_D04	NA	black	0	0	2.877
MGH54_P2_E01	0.387098545847	red	1	0.092207	0.90149
MGH54_P2_E02	-0.357835899403	red	1	0.20539	3.803
MGH54_P2_E03	NA	black	0	1.8528	0
MGH54_P2_E04	-0.525910803679	red	1	0.044044	3.6945
MGH54_P2_E05	-0.560533796719	red	1	0.059355	3.8382
MGH54_P2_E08	NA	black	0	0	1.5231
MGH54_P2_E11	NA	black	0	0	4.1448
MGH54_P2_E12	0.47899158438	green3	2	0.13225	0.31034
MGH54_P2_F05	-0.0476235092042	red	1	0.45733	0.13356
MGH54_P2_F06	0.479687807256	green3	2	0.10299	0.49262
MGH54_P2_F08	0.0938948401149	red	1	0.048236	1.9675
MGH54_P2_F10	0.382941330054	red	1	0.12697	0.76214
MGH54_P2_F12	0.358826605814	red	1	0.20038	0.38957
MGH54_P2_G02	0.127236894097	red	1	0.35163	0.40926
MGH54_P2_G06	NA	black	0	0	1.2875
MGH54_P2_G07	0.256037821575	red	1	0.055196	1.4579
MGH54_P2_G08	-0.620671028898	red	1	0.1137	4.2357
MGH54_P2_G11	NA	black	0	0	0
MGH54_P2_G12	-0.11558842277	red	1	0.090853	2.6229
MGH54_P2_H02	NA	black	0	0	0
MGH54_P2_H08	-0.659533700852	red	1	0.055196	4.0842
MGH54_P2_H09	-0.701840091278	red	1	0.048236	4.1652
MGH54_P2_H11	NA	black	0	0	0
MGH54_P5_A02	0.615010399726	red	1	0.09356	0.0057593
MGH54_P5_A03	NA	black	0	0	0.37295
MGH54_P5_A04	-0.573607076454	red	1	0.16993	4.3909
MGH54_P5_A05	NA	black	0	0	0.29514
MGH54_P5_A06	NA	black	0	0	0.10836
MGH54_P5_A07	-0.0790376294149	red	1	0.16736	2.5785
MGH54_P5_A08	NA	black	0	0	4.666
MGH54_P5_A09	0.65925612395	red	1	1.3984	3.2702
MGH54_P5_A10	NA	black	0	0	3.9013
MGH54_P5_A11	NA	black	0	2.394	0
MGH54_P5_A12	0.246927289619	red	1	0.27858	0.32193
MGH54_P5_B02	2.05062569832	black	0	1.7022	4.5121
MGH54_P5_B03	NA	black	0	0	0
MGH54_P5_B04	NA	black	0	0.21661	0
MGH54_P5_B05	NA	black	0	0	0.18396
MGH54_P5_B06	0.0110982056463	red	1	2.9937	2.5697
MGH54_P5_B07	-0.454343786114	red	1	0.12565	3.7824
MGH54_P5_B08	NA	black	0	0.084064	0
MGH54_P5_B09	0.501703577128	green3	2	0.15575	0.0086303
MGH54_P5_B10	0.384447195485	red	1	0.1903	0.32998
MGH54_P5_B11	0.294424549968	red	1	0.23879	0.4351
MGH54_P5_B12	NA	black	0	0	0
MGH54_P5_C01	NA	black	0	0	0.2302
MGH54_P5_C02	NA	black	0	0	0
MGH54_P5_C03	-1.05050388566	red	1	1.0489	0.27143
MGH54_P5_C04	0.0252057804749	red	1	0.29514	2.0881
MGH54_P5_C05	NA	black	0	0.060739	0
MGH54_P5_C06	-0.762049951384	red	1	0.24001	5.6133
MGH54_P5_C07	NA	black	0	0	0
MGH54_P5_C08	-0.327403267154	red	1	0.13881	3.4177
MGH54_P5_C09	-0.144891463618	red	1	0.074505	2.6949
MGH54_P5_C10	NA	black	0	0.075875	0
MGH54_P5_C11	NA	black	0	0	1.3144
MGH54_P5_C12	NA	black	0	0.17505	0
MGH54_P5_D01	NA	black	0	0	3.7153
MGH54_P5_D02	NA	black	0	0.1003	0
MGH54_P5_D03	-0.231147500516	red	1	0.16092	3.1468
MGH54_P5_D04	-0.168161583186	red	1	0.39835	4.3453
MGH54_P5_D05	-0.886122578764	red	1	0.14012	5.1738
MGH54_P5_D06	-0.298060198453	red	1	0.21039	3.5858
MGH54_P5_D08	NA	black	0	0	0
MGH54_P5_D09	-0.611631003794	red	1	0.0229	3.8435
MGH54_P5_D10	-0.124710317252	red	1	0.51602	0.41792
MGH54_P5_D11	0.134144423261	red	1	0.30334	1.1276
MGH54_P5_D12	NA	black	0	0	3.341
MGH54_P5_E01	0.558083658745	red	1	0.098958	0.20038
MGH54_P5_E02	NA	black	0	0.23511	0
MGH54_P5_E03	0.477660470026	green3	2	0.13619	0.28806
MGH54_P5_E04	NA	black	0	0.082703	0
MGH54_P5_E05	NA	black	0	0	0.13488
MGH54_P5_E06	0.265046296528	red	1	0.22774	0.74071
MGH54_P5_E07	NA	black	0	0	0.56169
MGH54_P5_E08	NA	black	0	0	0
MGH54_P5_E09	0.51675025046	green3	2	0.1375	0.094912
MGH54_P5_E10	0.616833015662	red	1	0.060739	0.21537
MGH54_P5_E11	-0.132589859602	red	1	0.084064	2.6686
MGH54_P5_E12	NA	black	0	0.073135	0
MGH54_P5_F01	-0.241453670249	red	1	0.12565	3.092
MGH54_P5_F02	0.339606205022	red	1	0.23266	0.17377
MGH54_P5_F03	0.410200832605	red	1	0.19409	0.14143
MGH54_P5_F04	NA	black	0	0	5.5677
MGH54_P5_F05	NA	black	0	0.39616	0
MGH54_P5_F06	NA	black	0	0	0.36177
MGH54_P5_F07	NA	black	0	0	0.18142
MGH54_P5_F08	NA	black	0	0	0
MGH54_P5_F10	-0.353533742425	red	1	0.082703	3.3323
MGH54_P5_F11	NA	black	0	0.25217	0
MGH54_P5_F12	0.390452887667	red	1	0.18396	0.35163
MGH54_P5_G01	NA	black	0	1.4436	0
MGH54_P5_G02	NA	black	0	0.32654	0
MGH54_P5_G03	0.485106962822	green3	2	0.11103	0.42331
MGH54_P5_G04	-0.487410201032	red	1	0.17249	4.1105
MGH54_P5_G05	-0.194287746423	red	1	0.2916	3.503
MGH54_P5_G06	-0.00154756051442	red	1	0.43403	0.30334
MGH54_P5_G07	0.441800878804	green3	2	0.16736	0.21661
MGH54_P5_G08	-0.092753472138	red	1	0.48336	0.14666
MGH54_P5_G09	NA	black	0	0	0
MGH54_P5_G10	1.0963105889	red	1	1.3454	3.9562
MGH54_P5_G11	NA	black	0	0.034216	0
MGH54_P5_G12	NA	black	0	0	0.32884
MGH54_P5_H01	NA	black	0	0.49057	0
MGH54_P5_H02	0.480950647645	green3	2	1.1257	3.274
MGH54_P5_H03	NA	black	0	0	3.2082
MGH54_P5_H04	0.479971613557	green3	2	0.10836	0.46048
MGH54_P5_H05	0.45839788755	green3	2	0.14274	0.32998
MGH54_P5_H06	NA	black	0	0	1.7416
MGH54_P5_H07	0.395165971605	red	1	0.073135	0.94486
MGH54_P5_H08	NA	black	0	0	1.9957
MGH54_P5_H09	-0.0216908783397	red	1	0.11902	2.3303
MGH54_P5_H10	-0.206680816393	red	1	0.051024	2.8436
MGH54_P5_H11	-0.0267177817759	red	1	0.13356	2.3536
MGH54_P5_H12	NA	black	0	0.10299	0
MGH54_P13_A02	NA	black	0	0	3.4273
MGH54_P13_A03	NA	black	0	0	0
MGH54_P13_A04	0.304110315141	red	1	0.20163	0.70044
MGH54_P13_A05	0.35417894014	red	1	0.19787	0.43936
MGH54_P13_A06	NA	black	0	0	3.2443
MGH54_P13_A07	0.277721191843	red	1	0.26784	0.19409
MGH54_P13_A09	NA	black	0	0	0.72072
MGH54_P13_A10	0.0271908876267	red	1	0.41576	0.23266
MGH54_P13_A11	0.464776825246	green3	2	2.3763	2.7966
MGH54_P13_B01	0.124905171878	red	1	0.22033	1.6121
MGH54_P13_B02	-0.629832054644	red	1	0.85519	0.49672
MGH54_P13_B03	NA	black	0	3.4852	0
MGH54_P13_B04	0.299120821176	red	1	0.76214	3.6511
MGH54_P13_B05	NA	black	0	0	1.6731
MGH54_P13_B06	NA	black	0	0	0
MGH54_P13_B07	NA	black	0	0	3.6869
MGH54_P13_B08	-0.146295043135	red	1	0.44148	4.9722
MGH54_P13_B10	NA	black	0	0	0
MGH54_P13_B11	NA	black	0	0	0
MGH54_P13_B12	NA	black	0	0	0.62106
MGH54_P13_C01	NA	black	0	0	4.867
MGH54_P13_C02	NA	black	0	0	3.2593
MGH54_P13_C03	-0.185432218065	red	1	1.0293	1.9546
MGH54_P13_C04	NA	black	0	0.066261	0
MGH54_P13_C05	0.678949863306	red	1	1.1577	3.6015
MGH54_P13_C06	NA	black	0	0	0
MGH54_P13_C07	NA	black	0	0	3.7672
MGH54_P13_C09	-0.653209135707	red	1	0.12961	4.415
MGH54_P13_C10	NA	black	0	0	0.301
MGH54_P13_C11	-0.425740230786	red	1	0.22527	4.1901
MGH54_P13_C12	NA	black	0	0	3.7137
MGH54_P13_D01	NA	black	0	0	0.68347
MGH54_P13_D02	NA	black	0	0	0
MGH54_P13_D03	NA	black	0	0	3.7964
MGH54_P13_D04	NA	black	0	0	0.36513
MGH54_P13_D05	NA	black	0	0	0
MGH54_P13_D06	NA	black	0	0	0
MGH54_P13_D07	NA	black	0	0	0
MGH54_P13_D09	NA	black	0	0	0.29983
MGH54_P13_D10	NA	black	0	0	3.262
MGH54_P13_D11	NA	black	0	0	0
MGH54_P13_D12	NA	black	0	0	2.4893
MGH54_P13_E01	NA	black	0	0	1.905
MGH54_P13_E02	NA	black	0	0.20289	0
MGH54_P13_E03	-0.444907917644	red	1	0.2762	4.6661
MGH54_P13_E04	0.227698002278	red	1	0.077243	1.5079
MGH54_P13_E05	NA	black	0	0	0
MGH54_P13_E06	NA	black	0	0	2.7674
MGH54_P13_E07	NA	black	0	0	3.8722
MGH54_P13_E08	0.233357191949	red	1	0.7866	3.2576
MGH54_P13_E09	-0.243427135038	red	1	0.22527	3.4186
MGH54_P13_E10	-0.124530383083	red	1	0.086784	2.6466
MGH54_P13_E11	NA	black	0	0	3.516
MGH54_P13_E12	NA	black	0	3.2991	0
MGH54_P13_F01	-0.177938863419	red	1	0.33914	3.7357
MGH54_P13_F02	NA	black	0	0	3.1947
MGH54_P13_F03	NA	black	0	0	0.14012
MGH54_P13_F04	NA	black	0	0	3.9079
MGH54_P13_F05	NA	black	0	0	4.114
MGH54_P13_F06	-0.0670514116931	red	1	0.32539	2.8286
MGH54_P13_F07	NA	black	0	0	0
MGH54_P13_F08	NA	black	0	0	3.511
MGH54_P13_F09	-0.1756262906	red	1	0.066261	2.7759
MGH54_P13_F10	NA	black	0	0	0.042644
MGH54_P13_F11	0.494429607569	green3	2	0.12961	0.25942
MGH54_P13_F12	NA	black	0	0	0.3505
MGH54_P13_G01	0.188223155117	red	1	0.28924	0.74932
MGH54_P13_G02	NA	black	0	0	0.16607
MGH54_P13_G03	NA	black	0	0	1.4515
MGH54_P13_G05	NA	black	0	0	3.7656
MGH54_P13_G06	NA	black	0	0	0.89918
MGH54_P13_G07	NA	black	0	0	2.7725
MGH54_P13_G08	0.335302993872	red	1	1.8663	2.7368
MGH54_P13_G09	0.27069209864	red	1	0.13093	1.211
MGH54_P13_G10	NA	black	0	0.097611	0
MGH54_P13_G11	NA	black	0	0	0.23511
MGH54_P13_G12	-0.504123147652	red	1	0.1003	3.8332
MGH54_P13_H02	0.633928025394	red	1	0.052416	0.20289
MGH54_P13_H03	0.100442991678	red	1	0.36625	0.54498
MGH54_P13_H04	NA	black	0	0	0.37962
MGH54_P13_H05	NA	black	0	0.26303	0
MGH54_P13_H06	0.572309160531	red	1	0.070389	0.32193
MGH54_P13_H07	-0.612302674082	red	1	0.12433	4.2636
MGH54_P13_H08	NA	black	0	0	0
MGH54_P13_H09	NA	black	0	0.20664	0
MGH54_P13_H10	NA	black	0	0.08134	0
MGH54_P13_H11	NA	black	0	0	0.584
MGH60_P4_A01	-0.099338774103	red	1	0.43189	4.1931
MGH60_P4_A02	-0.0103735911727	red	1	0.44996	0.81803
MGH60_P4_A03	-1.2056740914	red	1	1.125	0.23634
MGH60_P4_A04	-0.60289096289	red	1	0.21909	4.8338
MGH60_P4_A05	5.52737994415	black	0	2.4563	6.0119
MGH60_P4_A06	-0.497216499258	red	1	0.17121	4.1376
MGH60_P4_A07	0.380288488624	red	1	0.096262	0.91073
MGH60_P4_A08	0.303018075509	red	1	0.64708	4.9775
MGH60_P4_A09	NA	black	0	0	2.6785
MGH60_P4_A10	-0.0658539939133	red	1	0.26063	2.6519
MGH60_P4_A11	0.78282387693	red	1	0.79494	5.8328
MGH60_P4_A12	NA	black	0	0	3.1546
MGH60_P4_B01	0.539823731594	green3	2	0.089498	0.33342
MGH60_P4_B02	NA	black	0	0.4678	0
MGH60_P4_B03	0.0139256291252	red	1	0.43189	1.2792
MGH60_P4_B04	-0.721909300677	red	1	0.23879	5.4523
MGH60_P4_B05	0.0754729918876	red	1	0.32423	1.5617
MGH60_P4_B06	0.683254823835	red	1	0.9568	4.1522
MGH60_P4_B07	0.0399606312462	red	1	0.27143	2.0122
MGH60_P4_B08	NA	black	0	0.42546	0
MGH60_P4_B09	0.195646325858	red	1	0.24123	1.099
MGH60_P4_B10	0.607849203521	red	1	0.075875	0.15575
MGH60_P4_B11	-0.26010167162	red	1	0.33342	4.2297
MGH60_P4_B12	0.557285842237	red	1	0.096262	0.22157
MGH60_P4_C01	-0.300662305334	red	1	0.24367	3.7663
MGH60_P4_C02	NA	black	0	0	0
MGH60_P4_C03	-0.512697099264	red	1	0.12168	3.9474
MGH60_P4_C04	-0.483751872956	red	1	0.78409	0.6173
MGH60_P4_C05	2.27187844035	black	0	1.8003	4.5753
MGH60_P4_C06	0.546994949066	red	1	0.10568	0.20038
MGH60_P4_C07	NA	black	0	1.3202	0
MGH60_P4_C09	-0.0793156455446	red	1	0.12565	2.5368
MGH60_P4_C11	-0.335886079459	red	1	0.27501	4.1387
MGH60_P4_C12	NA	black	0	0.81558	0
MGH60_P4_D01	-0.527722427102	red	1	0.071763	3.7935
MGH60_P4_D02	NA	black	0	0	0
MGH60_P4_D03	0.149132817883	red	1	0.18396	1.5854
MGH60_P4_D04	0.286184700189	red	1	0.10836	1.2228
MGH60_P4_D05	-5.59714339781	black	0	3.4322	0.32193
MGH60_P4_D06	NA	black	0	0	3.5435
MGH60_P4_D07	NA	black	0	0	1.1017
MGH60_P4_D08	NA	black	0	0	0
MGH60_P4_D10	NA	black	0	0	0
MGH60_P4_D12	NA	black	0	0	4.3046
MGH60_P4_E01	NA	black	0	0	4.2937
MGH60_P4_E02	0.868504931905	red	1	1.4967	3.4507
MGH60_P4_E03	0.2922605728	red	1	0.079975	1.2815
MGH60_P4_E04	NA	black	0	0	3.5319
MGH60_P4_E05	-0.189859932861	red	1	0.39067	4.4201
MGH60_P4_E06	NA	black	0	0	0
MGH60_P4_E07	NA	black	0	0	0
MGH60_P4_E08	NA	black	0	0	5.8416
MGH60_P4_E09	NA	black	0	0	3.2141
MGH60_P4_E11	NA	black	0	0.98696	0
MGH60_P4_E12	-0.0563773625345	red	1	0.097611	2.4378
MGH60_P4_F01	-0.680511912272	red	1	0.10299	4.3562
MGH60_P4_F02	NA	black	0	0	4.2117
MGH60_P4_F03	-2.98089486555	black	0	2.5566	0.79244
MGH60_P4_F04	NA	black	0	0	4.689
MGH60_P4_F05	-5.9499885598	black	0	3.6121	0.33342
MGH60_P4_F06	1.79497241715	black	0	2.8564	3.4763
MGH60_P4_F07	-0.278267836019	red	1	0.35389	4.5785
MGH60_P4_F08	NA	black	0	0	1.266
MGH60_P4_F09	0.44368814875	green3	2	1.0101	3.3777
MGH60_P4_F10	NA	black	0	0	2.9575
MGH60_P4_F11	NA	black	0	0	2.8071
MGH60_P4_F12	-0.389304021177	red	1	0.22774	4.0562
MGH60_P4_G01	0.594331703998	red	1	0.08134	0.17249
MGH60_P4_G02	NA	black	0	0.13619	0
MGH60_P4_G03	-0.0145952332184	red	1	0.045443	2.2884
MGH60_P4_G04	-0.778076317479	red	1	0.037031	4.31
MGH60_P4_G05	-0.822886297537	red	1	0.91686	0.26424
MGH60_P4_G06	NA	black	0	0	4.1218
MGH60_P4_G07	0.526658874883	green3	2	0.11237	0.24001
MGH60_P4_G08	-0.0916959376182	red	1	0.22404	2.7172
MGH60_P4_G09	NA	black	0	0	4.0204
MGH60_P4_G10	NA	black	0	0	0
MGH60_P4_G11	NA	black	0	0	4.7962
MGH60_P4_G12	-0.23268192808	red	1	0.37962	4.6023
MGH60_P4_H01	NA	black	0	0	0.13093
MGH60_P4_H03	1.869557876	black	0	2.4423	3.6753
MGH60_P4_H04	NA	black	0	0.19156	0
MGH60_P4_H06	NA	black	0	0	3.1683
MGH60_P4_H07	NA	black	0	0	4.4902
MGH60_P4_H08	NA	black	0	0	2.0482
MGH60_P4_H09	NA	black	0	0.40163	0
MGH60_P4_H10	NA	black	0	0	0.20914
MGH60_P4_H11	NA	black	0	0	0.23389
MGH60_P4_H12	NA	black	0	0	0.23143
MGH60_P5_A01	0.5384232376	green3	2	0.10836	0.21785
MGH60_P5_A02	-4.20111532612	black	0	2.7845	0.35276
MGH60_P5_A03	0.966595545748	red	1	1.0752	4.4076
MGH60_P5_A04	-0.416342945189	red	1	0.67717	0.23879
MGH60_P5_A05	0.152592315537	red	1	2.9358	2.6339
MGH60_P5_A06	NA	black	0	0	6.6038
MGH60_P5_A07	0.45608176156	green3	2	0.051024	0.81885
MGH60_P5_A08	-0.265558839109	red	1	0.26664	3.7341
MGH60_P5_A09	NA	black	0	0	0.16221
MGH60_P5_A10	0.0544926198773	red	1	0.36401	1.5306
MGH60_P5_A11	-0.354761631592	red	1	0.83915	1.224
MGH60_P5_A12	-1.28954246962	red	1	0.16736	6.5648
MGH60_P5_B01	NA	black	0	0.31499	0
MGH60_P5_B02	-0.0751568702135	red	1	2.5934	2.4779
MGH60_P5_B03	NA	black	0	0	4.7172
MGH60_P5_B04	-0.102234738049	red	1	0.54201	1.0179
MGH60_P5_B05	-0.816377510484	red	1	3.1979	2.2203
MGH60_P5_B06	NA	black	0	0.59837	0
MGH60_P5_B07	NA	black	0	0	3.2597
MGH60_P5_B08	NA	black	0	0	2.499
MGH60_P5_B09	NA	black	0	0	4.7416
MGH60_P5_B10	NA	black	0	0	4.3014
MGH60_P5_B12	NA	black	0	0.12697	0
MGH60_P5_C01	-0.0700946485929	red	1	0.86315	2.1207
MGH60_P5_C02	0.0816919276875	red	1	0.38405	0.10434
MGH60_P5_C03	NA	black	0	0	4.7834
MGH60_P5_C04	NA	black	0	0.45628	0
MGH60_P5_C05	0.257677070468	red	1	0.848	3.1868
MGH60_P5_C06	NA	black	0	0	3.9846
MGH60_P5_C07	NA	black	0	0	2.6922
MGH60_P5_C08	NA	black	0	0	3.2696
MGH60_P5_C09	-0.046901988991	red	1	0.45207	3.8181
MGH60_P5_C10	NA	black	0	0	2.9368
MGH60_P5_C11	0.497085603352	green3	2	0.12829	0.25701
MGH60_P5_C12	-0.479767405626	red	1	0.074505	3.6695
MGH60_P5_D01	0.136854220814	red	1	0.3173	0.9501
MGH60_P5_D02	NA	black	0	0	4.7628
MGH60_P5_D03	-0.656162541356	red	1	0.20914	4.9493
MGH60_P5_D04	NA	black	0	0	0
MGH60_P5_D05	-0.413504997354	red	1	0.27262	4.4893
MGH60_P5_D06	NA	black	0	0	3.4116
MGH60_P5_D07	-0.169430995457	red	1	0.26424	3.2285
MGH60_P5_D08	NA	black	0	0	4.2478
MGH60_P5_D09	NA	black	0	0	2.6724
MGH60_P5_D10	-0.0573528533844	red	1	0.18269	2.5059
MGH60_P5_D11	NA	black	0	0	2.4738
MGH60_P5_D12	-0.358439070718	red	1	0.03984	3.2396
MGH60_P5_E01	NA	black	0	0	0
MGH60_P5_E02	0.223483326752	red	1	0.1635	1.3028
MGH60_P5_E03	-0.206875199382	red	1	0.071763	2.8764
MGH60_P5_E04	NA	black	0	0	2.4247
MGH60_P5_E05	-0.111476012091	red	1	0.2916	3.0088
MGH60_P5_E06	NA	black	0	0	3.3074
MGH60_P5_E07	NA	black	0	0	3.3278
MGH60_P5_E08	NA	black	0	0	4.9004
MGH60_P5_E09	NA	black	0	0	3.1117
MGH60_P5_E10	-0.312914778551	red	1	1.3578	1.962
MGH60_P5_E11	NA	black	0	0	0
MGH60_P5_E12	NA	black	0	0.14926	0
MGH60_P5_F01	1.71657201271	black	0	1.2869	5.081
MGH60_P5_F02	1.28602179422	red	1	1.0503	5.281
MGH60_P5_F03	NA	black	0	0	2.5211
MGH60_P5_F04	NA	black	0	0.47405	0
MGH60_P5_F05	NA	black	0	0	0
MGH60_P5_F06	NA	black	0	0	3.5869
MGH60_P5_F07	0.083420538867	red	1	0.38184	0.27501
MGH60_P5_F08	0.0985920180058	red	1	0.10434	1.9126
MGH60_P5_F09	NA	black	0	0	4.2957
MGH60_P5_F11	NA	black	0	0	0.48233
MGH60_P5_F12	-0.41644759025	red	1	0.020058	3.3447
MGH60_P5_G01	-0.603097988184	red	1	0.21288	4.7861
MGH60_P5_G02	3.86183963937	black	0	2.6015	4.7779
MGH60_P5_G03	NA	black	0	0	0.92296
MGH60_P5_G04	NA	black	0	0.66812	0
MGH60_P5_G05	-0.634188786356	red	1	1.9587	1.9355
MGH60_P5_G06	2.04767103946	black	0	1.3718	5.3065
MGH60_P5_G07	NA	black	0	0	0
MGH60_P5_G08	NA	black	0	0	4.0687
MGH60_P5_G09	NA	black	0	0	2.8982
MGH60_P5_G10	-0.155811777601	red	1	0.32308	3.4602
MGH60_P5_G11	0.257084969462	red	1	0.75189	3.4965
MGH60_P5_G12	0.595746192183	red	1	0.097611	0.055196
MGH60_P5_H01	NA	black	0	0	3.3391
MGH60_P5_H02	0.246557363296	red	1	1.4849	2.6989
MGH60_P5_H03	-0.768845116705	red	1	0.062122	4.3988
MGH60_P5_H04	1.10281754653	red	1	1.7744	3.4778
MGH60_P5_H05	NA	black	0	0	0.1865
MGH60_P5_H06	NA	black	0	0	0
MGH60_P5_H07	-0.137497307468	red	1	0.12433	2.7373
MGH60_P5_H08	-0.183387927819	red	1	0.36513	4.0326
MGH60_P5_H09	1.56571633392	cyan	4	1.115	5.5664
MGH60_P5_H10	NA	black	0	0.13356	0
MGH60_P5_H11	-0.926120963194	red	1	0.93659	0.10836
MGH60_P5_H12	0.716953767426	red	1	0.029983	0.048236
MGH60_P6_A01	NA	black	0	0	0
MGH60_P6_A02	-0.881967274153	red	1	0.9313	0.1865
MGH60_P6_A03	-1.16707134824	red	1	0.18523	6.3904
MGH60_P6_A04	0.156149667268	red	1	0.097611	1.719
MGH60_P6_A05	-0.600452113951	red	1	0.76384	0.12433
MGH60_P6_A06	NA	black	0	0	0.31034
MGH60_P6_A07	-0.402618174167	red	1	0.053806	3.3936
MGH60_P6_A08	0.596821869965	red	1	0.090853	0.098958
MGH60_P6_A09	0.226814199389	red	1	0.16221	1.2922
MGH60_P6_A10	1.07548060743	red	1	1.3185	3.9741
MGH60_P6_A11	0.587040144633	red	1	0.071763	0.25942
MGH60_P6_A12	-3.17553400195	black	0	2.1253	0.1776
MGH60_P6_B01	0.349461878252	red	1	0.20539	0.40054
MGH60_P6_B03	NA	black	0	0	4.7222
MGH60_P6_B04	-0.735294197475	red	1	0.16736	4.9048
MGH60_P6_B05	0.54401943197	red	1	0.81558	4.432
MGH60_P6_B06	0.409259172274	red	1	0.18903	0.19787
MGH60_P6_B07	NA	black	0	0	0.41034
MGH60_P6_B08	0.358924336873	red	1	0.75788	3.9727
MGH60_P6_B09	-0.829274045284	red	1	0.13356	4.9626
MGH60_P6_B10	NA	black	0	0	5.9706
MGH60_P6_B11	0.0563818475169	red	1	0.27143	1.9027
MGH60_P6_B12	-0.675813507768	red	1	1.937	1.8914
MGH60_P6_C02	NA	black	0	0	0
MGH60_P6_C03	0.0595517939432	red	1	0.34483	1.6126
MGH60_P6_C05	0.143221793585	red	1	0.17505	1.6337
MGH60_P6_C06	NA	black	0	0	0
MGH60_P6_C07	-0.108502260423	red	1	0.42438	4.1618
MGH60_P6_C08	-0.119179257872	red	1	0.42331	4.2683
MGH60_P6_C09	NA	black	0	0	0.19912
MGH60_P6_C10	-0.198478491521	red	1	0.3115	3.6566
MGH60_P6_C11	-0.337919092526	red	1	0.14012	3.4575
MGH60_P6_D01	NA	black	0	3.5416	0
MGH60_P6_D03	1.27432460638	red	1	1.6713	3.7386
MGH60_P6_D04	NA	black	0	0	0
MGH60_P6_D05	NA	black	0	3.5488	0
MGH60_P6_D06	-0.754556437393	red	1	0.16607	4.9571
MGH60_P6_D07	-0.506546105129	red	1	0.17121	4.1698
MGH60_P6_D08	-0.364566470831	red	1	0.14535	3.5661
MGH60_P6_D09	NA	black	0	0.084064	0
MGH60_P6_D11	NA	black	0	0	0.51702
MGH60_P6_D12	2.82567006508	black	0	2.6415	4.1381
MGH60_P6_E01	1.09714624402	red	1	2.7294	3.1327
MGH60_P6_E02	NA	black	0	0	2.2624
MGH60_P6_E03	-0.142106050178	red	1	0.52406	0.36737
MGH60_P6_E04	NA	black	0	0.73985	0
MGH60_P6_E05	NA	black	0	0	4.2123
MGH60_P6_E06	-0.516560774749	red	1	0.81065	0.6332
MGH60_P6_E07	1.5763088803	cyan	4	1.2265	5.0615
MGH60_P6_E08	NA	black	0	0.21412	0
MGH60_P6_E09	0.18668939856	red	1	0.62106	4.1062
MGH60_P6_E10	-0.506378725181	red	1	0.34142	5.737
MGH60_P6_E11	NA	black	0	1.4238	0
MGH60_P6_E12	0.0920280141874	red	1	0.65535	2.9366
MGH60_P6_F02	NA	black	0	0	0.50182
MGH60_P6_F03	0.809034919662	red	1	0.79577	5.9685
MGH60_P6_F04	NA	black	0	4.3414	0
